50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.092435,,,,,,,,,,,,,,,7f08e326-dd79-439a-b79e-b69dc1b0b1c7,1053,,"[88.9, 63.7]",3890412,26,,,,,-1.8905184,,Left Foot,,,,"[84.0, 48.9]",Ground Pass,15.590061,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Throw In,Douglas Costa de Souza,5837.0,Right Wing,47,Bayern Munich,169,['9059f142-ed48-470b-be2f-719438643192'],25,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:25.205,Pass,
,,,,,,,,,,,,,,,,,,0.946841,,,,,,,,,,,,,,,0edacf4e-7c20-4446-b6c2-8e0c27171a89,1056,,"[84.6, 49.0]",3890412,26,,,,,-0.39152956,,Right Foot,,,,"[95.5, 44.5]",Ground Pass,11.792371,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,47,Bayern Munich,169,['e5527e3b-b975-4ca3-aced-6e0f895f1c63'],27,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:27.068,Pass,
,,,,,,,,,,,,,,,,,,0.399207,,,,,,,,,,,,,,,e65284b4-5421-43de-b802-efa88c257af4,1061,,"[92.5, 46.3]",3890412,26,,,,,2.878598,,Right Foot,,,,"[89.9, 47.0]",Ground Pass,2.6925824,,Incomplete,,Xabier Alonso Olano,20133.0,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,47,Bayern Munich,169,"['2a05fa8b-853b-47b8-bc3d-99a03bb8c983', 'c04e4273-a7e6-45d3-8e01-eb212a685386', 'c9309b5f-471b-4414-b9e2-eabc6d75cb13']",28,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:28.466,Pass,True
,,,,,,,,,,,,,,,,,,1.527718,,,,,,,,,,,,,,,2be6bfcb-db2b-408a-8b7b-2180dd7c036c,1064,,"[26.7, 43.5]",3890412,26,,,,,-0.15293181,,Left Foot,,,,"[53.3, 39.4]",High Pass,26.914124,,,,Pierre-Michel Lasogga,8895.0,,,,,,Recovery,1,From Throw In,Nicolai Müller,8302.0,Right Wing,47,Bayern Munich,169,['a93fbc74-199d-4ba1-b9ad-aed2b4524462'],30,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:26:30.085,Pass,
,,,,,,,,,,,,,,,,,,0.789172,,,,,,,,,,,,,,,78ae0c86-3789-484f-ae7a-b129e71a147d,1071,,"[71.4, 32.0]",3890412,26,,,,,3.088612,,Right Foot,,,,"[58.2, 32.7]",Ground Pass,13.218548,,,,David Olatukunbo Alaba,8220.0,,,,,,Recovery,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,47,Bayern Munich,169,"['00eed3cc-c333-4eca-8f26-61331167db31', '331e787c-7f44-4123-bfad-c336901823db']",33,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:33.438,Pass,True
,,,,,,,,,,,,,,,,,,2.717383,,,,,,,,,,,,,,,0a3294ca-ac46-4933-bc18-ad2bfea3341a,1074,,"[51.2, 31.9]",3890412,26,,,,,2.7864134,,Left Foot,,,,"[23.7, 42.1]",Ground Pass,29.3307,,,,Manuel Neuer,5570.0,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,47,Bayern Munich,169,['3f70ac84-ed14-4c7a-80b4-18adb7bf7860'],35,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:35.904,Pass,
,,,,,,,,,,,,,,,,,,1.413235,,,,,,,,,,,,,,,90dc41f9-6427-4ea6-b550-164a23c2c76c,1077,,"[23.7, 42.1]",3890412,26,,,,,-0.8050035,,Right Foot,,,,"[36.2, 29.1]",Ground Pass,18.034689,,,,Holger Badstuber,9406.0,,,,,,,1,From Throw In,Manuel Neuer,5570.0,Goalkeeper,47,Bayern Munich,169,['e04221d4-79a1-4e3e-a06e-b7849d6f9a36'],38,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:38.625,Pass,
,,,,,,,,,,,,,,,,,,1.07205,,,,,,,,,,,,,,,048d0380-5ace-44f2-901f-4acf5d9037d5,1080,,"[39.2, 28.5]",3890412,26,,,,,1.4352686,,Left Foot,,,,"[42.2, 50.5]",Ground Pass,22.203604,,,,Philipp Lahm,19295.0,,,,,,,1,From Throw In,Holger Badstuber,9406.0,Left Center Back,47,Bayern Munich,169,['c413315a-fc3c-43b8-a0d0-d78e732b0d51'],41,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:41.798,Pass,
,,,,,,,,,,,,,,,,,,1.836486,,,,,,,,,,,,,,,144e7848-fa56-47c8-a36e-ec1d80d019f3,1083,,"[68.6, 38.9]",3890412,26,,,,,-1.047518,,Right Foot,,,,"[89.6, 2.5]",Low Pass,42.023327,,,,Kingsley Coman,8217.0,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,47,Bayern Munich,169,['00fead54-e319-4727-8903-78936a4c3708'],48,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:48.009,Pass,
,,,,,,,,,,,,,,,,,,0.48666,,,,,,,,,,,,,,,a562d1d1-f8b3-4a28-a7f6-2263373b82f8,1091,,"[94.8, 25.4]",3890412,26,,,,,2.3645976,,Right Foot,,,,"[88.8, 31.3]",Ground Pass,8.414867,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Throw In,Kingsley Coman,8217.0,Left Wing,47,Bayern Munich,169,['c4508f37-8b4c-43f4-b6b1-d0e64e8340e0'],56,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:56.977,Pass,
,,,,,,,,,,,,,,,,,,1.221823,,,,,,,,,,,,,,,9b8d45b6-2c6c-4c1e-a97e-7ca5a44f1fd3,1094,,"[88.8, 31.0]",3890412,26,,,,,-1.5428315,,Left Foot,,,,"[89.2, 16.7]",Ground Pass,14.3055935,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,47,Bayern Munich,169,['6762ce8f-2a97-48de-ace2-ef5bb7ab2c2d'],57,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:57.603,Pass,
,,,,,,,,,,,,,,,,,,1.12583,,,,,,,,,,,,,,,18c1ea30-c5d0-45cf-a0cf-2311dc96dd02,1097,,"[88.5, 17.0]",3890412,26,,,,,0.8235476,1166b2c6-07d8-4a65-a264-e3118f953a9a,Left Foot,True,,,"[107.4, 37.4]",High Pass,27.80953,,,,Robert Lewandowski,5668.0,True,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,47,Bayern Munich,169,['4b00120f-b8bf-41a0-9450-9a6ddda79121'],59,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:59.353,Pass,
,,,,,,,,,,,,,,,,,,3.369476,,,,,,,,,,,,,,,57139593-d8a7-483e-a82c-5f1c3d85a618,1101,,"[7.0, 44.1]",3890412,27,,,,,-0.4650906,,Right Foot,,,,"[62.4, 16.3]",High Pass,61.983868,,Unknown,,Ivo Iličević,24740.0,,,,,,Goal Kick,1,From Goal Kick,René Adler,8560.0,Goalkeeper,48,Hamburger SV,171,['ea89bb44-cf2e-46de-88ba-25ca4238fe4d'],32,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:32.822,Pass,
,,,,,,,,,,,,,,,,,,0.4699,,,,,,,,,,,,,,,f950d087-a727-4ebf-92e6-2dd2ce1b59a9,1105,,"[53.9, 65.2]",3890412,27,,,,,-0.5942137,,Right Foot,,,,"[61.3, 60.2]",Ground Pass,8.930845,,,,Thomas Müller,5562.0,,,,,,Free Kick,1,From Free Kick,Philipp Lahm,19295.0,Right Back,49,Bayern Munich,169,['2139da73-5990-46a9-91f7-960a132e96f8'],54,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:54.979,Pass,
,,,,,,,,,,,,,,,,,,0.323613,,,,,,,,,,,,,,,acfe9372-6fab-44fa-afad-20b3e7885006,1108,,"[63.5, 59.8]",3890412,27,,,,,2.0540493,,Right Foot,,,,"[58.2, 69.9]",Ground Pass,11.406138,,,,Philipp Lahm,19295.0,,,,,,,1,From Free Kick,Thomas Müller,5562.0,Right Center Midfield,49,Bayern Munich,169,['95458716-4e0a-4309-9903-8ee372518d73'],55,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:55.579,Pass,
,,,,,,,,,,,,,,,,,,0.272017,,,,,,,,,,,,,,,ac1aaa3e-c238-45d2-aa0b-20efdfc6b72e,1111,,"[62.3, 73.1]",3890412,27,,,,,-0.9978302,,Right Foot,,,,"[66.3, 66.9]",Ground Pass,7.378347,,Incomplete,,Thomas Müller,5562.0,,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Back,49,Bayern Munich,169,"['180606b3-e6d8-4782-8d06-a041ce54cdf5', '2e57f712-e1e2-4007-b536-a0342fd2069f']",57,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:57.358,Pass,
,,,,,,,,,,,,,,,,,,3.057949,,,,,,,,,,,,,,,c911a9f9-d7af-4c8c-b067-feb731f3a5c2,1118,,"[51.8, 8.0]",3890412,28,,True,,,0.38009384,,Right Foot,,,,"[93.6, 24.7]",High Pass,45.012554,,Incomplete,,Ivo Iličević,24740.0,,,,,,Free Kick,1,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Left Center Back,50,Hamburger SV,171,"['16aa88fe-f540-4ed6-8d6e-211181768a2d', 'ed085179-0f94-419e-be27-86f6125fbe55']",23,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:23.656,Pass,
,,,,,,,,,,,,,,,,,,2.030148,,,,,,,,,,,,,,,16aa88fe-f540-4ed6-8d6e-211181768a2d,1120,,"[26.5, 55.4]",3890412,28,,,,,0.19297081,,Head,,,,"[52.6, 60.5]",High Pass,26.593609,,,,Robert Lewandowski,5668.0,,,,,,Recovery,1,Regular Play,Jérôme Boateng,5578.0,Right Center Back,51,Bayern Munich,169,"['7fc48f42-b1cf-49a2-ad0d-fd4b0201fe5a', 'c911a9f9-d7af-4c8c-b067-feb731f3a5c2']",26,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:26.714,Pass,
,,,,,,,,,,,,,,,,,,0.590967,,,,,,,,,,,,,,,56eab8f0-ef16-47c6-92b1-dfc75d768f13,1128,,"[44.8, 60.0]",3890412,28,,,,,2.412473,,Left Foot,,,,"[37.3, 66.7]",Ground Pass,10.056838,,,,Philipp Lahm,19295.0,,,,,,Recovery,1,Regular Play,Douglas Costa de Souza,5837.0,Right Wing,51,Bayern Munich,169,"['b7ea9270-8d9c-4fcc-91fe-4b84d77f1014', 'f7f8ad39-4400-40e2-b931-cc211a713ff5']",30,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:30.956,Pass,True
,,,,,,,,,,,,,,,,,,2.035904,,,,,,,,,,,,,,,c793cf5a-3170-4f06-a590-a0880d061857,1131,,"[35.5, 67.5]",3890412,28,,,,,-2.3908126,,Right Foot,,,,"[11.6, 45.2]",Ground Pass,32.68792,,,,Manuel Neuer,5570.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,51,Bayern Munich,169,['f0821393-f72d-4d50-b10c-7a0769ef7fe0'],32,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:32.341,Pass,
,,,,,,,,,,,,,,,,,,1.547204,,,,,,,,,,,,,,,2754c518-8689-4307-8e8f-98fecce32f42,1134,,"[11.6, 45.2]",3890412,28,,,,,-0.9230857,,Right Foot,,,,"[37.4, 11.1]",Ground Pass,42.76038,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,51,Bayern Munich,169,['2df0e55f-9c5e-4d08-97bd-5ca640218542'],34,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:34.719,Pass,
,,,,,,,,,,,,,,,,,,1.025737,,,,,,,,,,,,,,,3f84dceb-8885-442a-94e2-c47717e24373,1137,,"[53.7, 4.5]",3890412,28,,,,,1.8704375,,Left Foot,,,,"[49.9, 16.8]",Ground Pass,12.873616,,,,Xabier Alonso Olano,20133.0,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,51,Bayern Munich,169,['7a3104cc-9503-49ba-8f5f-bf9acec6c8bc'],39,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:39.841,Pass,
,,,,,,,,,,,,,,,,,,1.085499,,,,,,,,,,,,,,,8af835d0-03ba-40b0-bf0b-8166de34e8c8,1140,,"[49.9, 16.8]",3890412,28,,,,,2.6371515,,Left Foot,,,,"[40.3, 22.1]",Ground Pass,10.965857,,,,Holger Badstuber,9406.0,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,51,Bayern Munich,169,['37bcb0f9-8105-49da-a56d-6912cf5d2cc5'],42,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:42.356,Pass,
,,,,,,,,,,,,,,,,,,1.381686,,,,,,,,,,,,,,,0a1b823a-c4a3-4392-b4f8-02a28687dabb,1143,,"[43.0, 22.1]",3890412,28,,,,,1.4871411,,Left Foot,,,,"[45.7, 54.3]",Ground Pass,32.313,,,,Jérôme Boateng,5578.0,,,,,,,1,Regular Play,Holger Badstuber,9406.0,Left Center Back,51,Bayern Munich,169,['de947476-1f63-4c0a-bd20-a300dd4fbe8e'],44,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:44.739,Pass,
,,,,,,,,,,,,,,,,,,1.481127,,,,,,,,,,,,,,,53459d5a-2f89-46b6-bfa2-8567f9250849,1146,,"[48.7, 57.4]",3890412,28,,,,,0.060715556,,Right Foot,,,,"[81.6, 59.4]",Ground Pass,32.960735,,,,Robert Lewandowski,5668.0,,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Right Center Back,51,Bayern Munich,169,['a126a6d8-8d49-4ab7-af4f-c2e9d57147eb'],47,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:47.533,Pass,
,,,,,,,,,,,,,,,,,,1.587469,,,,,,,,,,,,,,,a1e95e4c-3863-4225-a0fd-6c778fc6b2e6,1153,,"[12.0, 11.0]",3890412,28,,,,,0.19377427,,Left Foot,,,,"[49.2, 18.3]",High Pass,37.909496,,Incomplete,,Ivo Iličević,24740.0,,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,52,Hamburger SV,171,"['b017c339-af69-4799-8b64-28d998634d18', 'bf4517b6-b216-47ef-a6dd-6616d589dafd', 'd0499b3c-4ae3-44ea-8cf5-c11cfebdda4d']",54,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:54.025,Pass,True
,,,,,,,,,,,,,,,,,,0.892198,,,,,,,,,,,,,,,6a1799dc-3252-42c0-8d55-ae9b6d7a21e2,1158,,"[48.2, 19.2]",3890412,28,,,,,2.3978372,,Right Foot,,,,"[40.7, 26.1]",Ground Pass,10.191173,,,,Gojko Kačar,9407.0,,,,,,Recovery,1,Regular Play,Ivo Iličević,24740.0,Left Wing,52,Hamburger SV,171,['5ce26762-bdb3-4f03-8307-548d5ac10c2c'],57,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:57.143,Pass,
,,,,,,,,,,,,,,,,,,1.802058,,,,,,,,,,,,,,,5c603ed9-1f52-4b51-a5fc-eae70645aeb4,1162,,"[41.6, 24.9]",3890412,28,,,,,-1.2298174,,Left Foot,,,,"[48.2, 6.3]",High Pass,19.736261,,,,Matthias Ostrzolek,8547.0,,,,,,,1,Regular Play,Gojko Kačar,9407.0,Right Defensive Midfield,52,Hamburger SV,171,"['29c461b5-005a-43b6-8358-52c5ce38c804', '8999bd21-239d-48c3-8812-ec15a4fd7e55']",58,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:58.632,Pass,True
,,,,,,,,,,,,,,,,,,1.177425,,,,,,,,,,,,,,,1c011e25-9c34-4544-9bee-8584dcf6a840,1165,,"[48.2, 6.3]",3890412,29,,,,,0.54937446,,Left Foot,,,,"[62.9, 15.3]",High Pass,17.2363,,,,Ivo Iličević,24740.0,,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,52,Hamburger SV,171,['84bdec2b-2d7d-4706-a391-dc8cc9081af7'],0,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:00.443,Pass,
,,,,,,,,,,,,,,,,,,1.122813,,,,,,,,,,,,,,,ecaf8f78-0b23-488d-bb93-2bab3495682b,1170,,"[48.2, 68.2]",3890412,29,,,,,-1.9672376,,Right Foot,,,,"[41.0, 51.0]",Ground Pass,18.64618,,,,Holger Badstuber,9406.0,,,,,,Recovery,1,Regular Play,Jérôme Boateng,5578.0,Right Center Back,53,Bayern Munich,169,"['8ac786b9-7262-45bd-a991-7edad90e1d94', 'e7a7fe9e-4ff7-47a8-9710-896635db77de']",4,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:04.030,Pass,True
,,,,,,,,,,,,,,,,,,0.707839,,,,,,,,,,,,,,,c14e02bc-14d3-460f-b81a-810e6a855847,1173,,"[41.0, 51.0]",3890412,29,,,,,-0.6871242,,Left Foot,,,,"[44.9, 47.8]",Ground Pass,5.0447993,,,,Xabier Alonso Olano,20133.0,,,,,,,1,Regular Play,Holger Badstuber,9406.0,Left Center Back,53,Bayern Munich,169,['1a854706-4f56-4750-bfc0-d98f4ceef27f'],5,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:05.540,Pass,
,,,,,,,,,,,,,,,,,,0.620473,,,,,,,,,,,,,,,f6533a27-7131-402c-84bd-774f6bc1188f,1176,,"[44.9, 47.8]",3890412,29,,,,,-0.8499848,,Right Foot,,,,"[54.3, 37.1]",Ground Pass,14.242542,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,53,Bayern Munich,169,['7e9fa9d7-403a-46f4-a1fe-c4b9f1543f97'],8,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:08.650,Pass,
,,,,,,,,,,,,,,,,,,0.991106,,,,,,,,,,,,,,,b5506dac-4dd0-4537-97b5-0d417f5e49aa,1179,,"[54.5, 36.8]",3890412,29,,,,,0.66917306,,Right Foot,,,,"[65.5, 45.5]",Ground Pass,14.024621,,,,Thomas Müller,5562.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,53,Bayern Munich,169,['545dcb6c-30df-4e64-b3db-b752aff1927b'],10,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:10.223,Pass,
,,,,,,,,,,,,,,,,,,1.370361,,,,,,,,,,,,,,,0a2dfbf0-d36b-4214-b950-34e74e0a0d7e,1182,,"[92.6, 44.4]",3890412,29,,,,,1.2711552,,Right Foot,,,,"[100.2, 69.0]",Ground Pass,25.747232,,,,Douglas Costa de Souza,5837.0,,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Center Midfield,53,Bayern Munich,169,['c1d5e9e7-e56c-40fd-b80f-a27e58bccd95'],14,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:14.033,Pass,
,,,,,,,,,,,,,,,,,,2.332986,,,,,,,,,,,,,,,322d04f9-44dd-4567-a046-e147e53e40e8,1185,,"[103.2, 70.8]",3890412,29,,,,,-0.7106193,,Left Foot,,,,"[119.7, 56.6]",Ground Pass,21.769014,,Out,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Right Wing,53,Bayern Munich,169,['f3d6cbbb-a870-4dca-b4ca-19aa213fa44a'],16,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:16.549,Pass,
,,,,,,,,,,,,,,,,,,5.772747,,,,,,,,,,,,,,,751578c5-570c-485e-9b3e-eb29ffff2d13,1188,,"[7.0, 36.1]",3890412,29,,,,,0.1434831,,Right Foot,,,,"[77.6, 46.3]",High Pass,71.33302,,Incomplete,,Aaron Hunt,8308.0,,,,,,Goal Kick,1,From Goal Kick,René Adler,8560.0,Goalkeeper,54,Hamburger SV,171,"['4279a3a7-7177-401b-9b42-626cc030a47a', 'f24653d1-73bf-477e-a151-bf0e30e7ec82']",49,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:49.078,Pass,
,,,,,,,,,,,,,,,,,,2.17447,,,,,,,,,,,,,,,f24653d1-73bf-477e-a151-bf0e30e7ec82,1191,,"[42.5, 33.8]",3890412,29,,,,,0.40147105,,Left Foot,,,,"[63.7, 42.8]",High Pass,23.031282,,,,Robert Lewandowski,5668.0,,,,,,Recovery,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,55,Bayern Munich,169,"['751578c5-570c-485e-9b3e-eb29ffff2d13', 'f6799da0-73af-443b-a7cb-236959ac3d57']",54,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:54.851,Pass,
,,,,,,,,,,,,,,,,,,0.722248,,,,,,,,,,,,,,,abd2fa25-47c0-4044-891c-1242be8ed756,1194,,"[63.7, 42.8]",3890412,29,,,,True,-0.9132681,,,,,,"[69.8, 34.9]",Low Pass,9.980982,,,,Kingsley Coman,8217.0,,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,55,Bayern Munich,169,"['078105d6-7117-4cfe-b381-02451de15b88', 'ba050b9f-53ef-45e9-ae66-d25cb3f9c3a6']",57,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:57.025,Pass,True
,,,,,,,,,,,,,,,,,,2.192169,,,,,,,,,,,,,,,8bfa2c2b-4ce3-462e-b38e-2a574dc8d425,1199,,"[71.7, 37.3]",3890412,29,,,,,0.7270702,,Right Foot,,,,"[86.2, 50.2]",High Pass,19.40773,,Incomplete,,Douglas Costa de Souza,5837.0,,,,,,,1,Regular Play,Kingsley Coman,8217.0,Left Wing,55,Bayern Munich,169,"['11757872-4a6b-410a-97da-b5653581aca3', '285b9300-fd69-4a6d-9f40-dffe0f293f60', '8456d84c-5fa3-4998-84a8-757869720a13', 'ee17a46b-f75d-4eae-909d-6bde1e43076f']",58,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:58.381,Pass,True
,,,,,,,,,,,,,,,,,,1.968956,,,,,,,,,,,,,,,285b9300-fd69-4a6d-9f40-dffe0f293f60,1201,,"[33.9, 29.9]",3890412,30,,,,True,-1.2567976,,,,,,"[40.2, 10.5]",High Pass,20.397305,,Incomplete,,Ivo Iličević,24740.0,,,,,,Recovery,1,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,55,Bayern Munich,169,"['079743f1-e69a-404b-96e7-69399b91979c', '6cde298d-f5a7-49c0-89d2-4cb207cec496', '8bfa2c2b-4ce3-462e-b38e-2a574dc8d425', 'ea3431f0-f22e-4b63-bfff-69d46c1b1af0']",0,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:00.573,Pass,True
,,,,,,,,,,,,,,,,,,1.644292,,,,,,,,,,,,,,,8414c8f1-97f8-4f5b-8b1f-463e8eb0d15f,1211,,"[40.1, 11.1]",3890412,30,,,,,1.3612486,,Right Foot,,,,"[44.8, 33.2]",Ground Pass,22.594248,,,,Gojko Kačar,9407.0,,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Wing,56,Hamburger SV,171,['b9a791ac-ed15-4f2e-9b79-90fd43fbbe66'],6,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:06.315,Pass,
,,,,,,,,,,,,,,,,,,1.145999,,,,,,,,,,,,,,,f1d478fe-fcfa-4d94-8f92-61733f83b950,1215,,"[48.1, 19.7]",3890412,30,,,,,-1.0025753,,Left Foot,,,,"[56.4, 6.7]",Ground Pass,15.423683,,,,Lewis Harry Holtby,8891.0,,,,,,,1,Regular Play,Gojko Kačar,9407.0,Right Defensive Midfield,56,Hamburger SV,171,['2d185ecd-1a2b-41b5-8a60-c110cb3b722b'],10,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:10.484,Pass,
,,,,,,,,,,,,,,,,,,1.947409,,,,,,,,,,,,,,,f59d3ee0-1439-46a1-9cbe-365232012da7,1219,,"[57.4, 5.5]",3890412,30,,,,,0.20181814,,Left Foot,,,,"[96.5, 13.5]",Low Pass,39.910023,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,56,Hamburger SV,171,"['dba8b51c-4095-4314-82aa-95f3a62fd727', 'e9eda7a2-682b-414c-a057-4a8100ec2620']",12,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:12.710,Pass,
,,,,,,,,,,,,,,,,,,0.74906,,,,,,,,,,,,,,,dba8b51c-4095-4314-82aa-95f3a62fd727,1221,,"[23.6, 66.6]",3890412,30,,,,,-0.017855246,,Right Foot,,,,"[34.8, 66.4]",Low Pass,11.201786,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Jérôme Boateng,5578.0,Right Center Back,56,Hamburger SV,171,"['64988df6-ebf9-4096-add1-8f35e5f2113b', 'f59d3ee0-1439-46a1-9cbe-365232012da7']",14,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:14.658,Pass,
,,,,,,,,,,,,,,,,,,1.01984,,,,,,,,,,,,,,,3209f97f-2b34-42a8-97e1-8dc078b425fb,1223,,"[33.4, 80.0]",3890412,30,,True,,,-2.6305354,,,,,,"[22.7, 74.0]",Low Pass,12.267437,,,,Jérôme Boateng,5578.0,,,,,,Throw-in,1,From Throw In,Philipp Lahm,19295.0,Right Back,57,Bayern Munich,169,['84bb0a63-bc61-4935-8f2d-720bc85e3983'],22,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:22.367,Pass,
,,,,,,,,,,,,,,,,,,1.896063,,,,,,,,,,,,,,,e95e9367-dd6b-4c14-83c9-15d278cafc51,1225,,"[22.7, 74.0]",3890412,30,,,,,-2.1132278,,Right Foot,,,,"[5.1, 44.8]",Ground Pass,34.093987,,,,Manuel Neuer,5570.0,,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Right Center Back,57,Bayern Munich,169,['83b16994-5c50-4587-80f6-964556d8cba5'],26,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:26.115,Pass,
