50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.294618,,,,,,,,,,,,00aac3f8-8761-40ae-83f5-c00561c7e4b0,20,,"[32.5, 18.2]",3890264,0,,,,,1.7692813,,Left Foot,,,"[25.4, 53.5]",,Ground Pass,,36.006943,,,Assani Lukimya-Mulongoti,51388.0,,,,,Free Kick,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,3,Werder Bremen,176,['7c6719d9-605c-4598-ac6a-ab695b72ab50'],20,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:20.974,Pass,
,,,,,,,,,,,,,,0.802967,,,,,,,,,,,,385918e5-bbb1-41d4-9008-ef5a8d21c6e6,23,,"[28.3, 53.4]",3890264,0,,,,,-0.41450688,,Right Foot,,,"[38.3, 49.0]",,Ground Pass,,10.9252,,,Philipp Bargfrede,8390.0,,,,,,1,From Free Kick,Assani Lukimya-Mulongoti,51388.0,Right Center Back,3,Werder Bremen,176,['17972730-efa0-4b57-be1b-752e75cb8581'],25,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:25.639,Pass,
,,,,,,,,,,,,,,2.554344,,,,,,,,,,,,d413b836-7cd1-4371-aa74-ead22598f438,25,,"[38.3, 49.0]",3890264,0,,,,,-2.89962,,Right Foot,,,"[14.8, 43.2]",,Ground Pass,,24.205164,,,Felix Wiedwald,23269.0,,,,,,1,From Free Kick,Philipp Bargfrede,8390.0,Right Defensive Midfield,3,Werder Bremen,176,['307d8779-e75f-4dfe-a2fc-f5485f971908'],26,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:26.442,Pass,
,,,,,,,,,,,,,,1.145728,,,,,,,,,,,,3575a5c7-13c2-4256-873b-8ccdc039a111,28,,"[14.8, 43.2]",3890264,0,,,,,-1.0650684,,Right Foot,,,"[25.1, 24.6]",,Ground Pass,,21.261467,,,Jannik Vestergaard,8815.0,,,,,,1,From Free Kick,Felix Wiedwald,23269.0,Goalkeeper,3,Werder Bremen,176,['83e7f0dd-caf0-414b-ac25-78fabd9d2157'],30,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:30.332,Pass,
,,,,,,,,,,,,,,3.050556,,,,,,,,,,,,b36051d1-038e-4a72-ab21-177f43c5a93b,31,,"[29.7, 19.1]",3890264,0,,,,,-0.12494197,,Left Foot,,,"[92.6, 11.2]",,High Pass,,63.394165,Incomplete,,Levin Mete Öztunali,8554.0,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,3,Werder Bremen,176,"['6d762446-11c4-47ee-a527-3b412aebc1bf', '962a260e-539c-422e-8eb9-14a275673444']",34,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:34.369,Pass,
,,,,,,,,,,,,,,1.230218,,,,,,,,,,,,6d762446-11c4-47ee-a527-3b412aebc1bf,33,,"[27.5, 68.9]",3890264,0,,,,,0.25255427,,Head,,,"[33.7, 70.5]",,Low Pass,,6.4031243,,,Sascha Riether,25003.0,,,,,Recovery,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,4,Schalke 04,181,"['73df1155-dfc4-42d3-ac7a-34f241b367da', 'b36051d1-038e-4a72-ab21-177f43c5a93b']",37,,,,,,,,,,,,,,,,Schalke 04,181,00:00:37.420,Pass,
,,,,,,,,,,,,,,3.586387,,,,,,,,,,,,54003729-dc75-48d9-a5d6-8e8120cc3b89,36,,"[35.0, 71.0]",3890264,0,,,,,0.18755059,,Right Foot,,,"[48.7, 73.6]",,High Pass,,13.944533,Incomplete,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,Regular Play,Sascha Riether,25003.0,Right Back,4,Schalke 04,181,"['06b1e2f3-cc05-4ab6-af78-a9715789a9b5', '5f68a8a4-0cda-4b27-abee-699265856ca4']",38,,,,,,,,,,,,,,,,Schalke 04,181,00:00:38.730,Pass,
,,,,,,,,,,,,,,1.482944,,,,,,,,,,,,26f9cc6b-b7e7-4c13-88d9-c574f1535ce4,39,,"[47.2, 80.0]",3890264,0,,,,,-0.376242,,,,,"[63.4, 73.6]",,Low Pass,,17.41838,,,Franco Matías Di Santo,8512.0,,,,,Throw-in,1,From Throw In,Sascha Riether,25003.0,Right Back,5,Schalke 04,181,['644c46d7-2412-4987-b381-770678bc936d'],53,,,,,,,,,,,,,,,,Schalke 04,181,00:00:53.911,Pass,
,,,,,,,,,,,,,,1.758978,,,,,,,,,,,,6e0a0b26-2722-4d38-b3f9-cf6818f386b7,41,,"[63.4, 73.5]",3890264,0,,,,True,-1.735945,,,,,"[62.2, 66.3]",,High Pass,,7.299315,Incomplete,,,,,,,,,1,From Throw In,Franco Matías Di Santo,8512.0,Right Center Forward,5,Schalke 04,181,"['5c7629e5-2819-467f-a061-893876dc97dd', 'b6423dad-27cf-4a11-9cbe-44b3d59eb27b']",55,,,,,,,,,,,,,,,,Schalke 04,181,00:00:55.474,Pass,True
,,,,,,,,,,,,,,0.105395,,,,,,,,,,,,b6423dad-27cf-4a11-9cbe-44b3d59eb27b,43,,"[57.9, 13.8]",3890264,0,,,,,1.0040671,,Head,,,"[58.6, 14.9]",,High Pass,,1.3038405,Incomplete,,,,,,,,Recovery,1,From Throw In,Zlatko Junuzović,8762.0,Left Midfield,5,Schalke 04,181,"['6e0a0b26-2722-4d38-b3f9-cf6818f386b7', 'aa19eed6-8576-4f43-b9a1-524cc2805080']",57,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:57.233,Pass,
,,,,,,,,,,,,,,2.181862,,,,,,,,,,,,2a2e3d0a-4976-4b60-a4c1-0a4848cb2746,49,,"[48.9, 12.3]",3890264,1,,,,,-0.6373974,,Right Foot,,,"[64.7, 0.6]",,Ground Pass,,19.660366,Out,,Philipp Bargfrede,8390.0,,,,,,1,From Throw In,Ulisses Alexandre Garcia Lopes,22043.0,Left Back,5,Schalke 04,181,"['59b8182d-2e15-4017-8ddd-e8947aa68fda', 'd3443a65-9734-417d-aaf0-74406afa8f10']",0,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:00.795,Pass,True
,,,,,,,,,,,,,,1.503693,,,,,,,,,,,,5f1f890b-9977-46b4-85eb-f185ea3ba302,51,,"[62.6, 80.0]",3890264,1,,,,,-0.6049024,,,,,"[70.7, 74.4]",,Low Pass,,9.847335,,,Franco Matías Di Santo,8512.0,,,,,Throw-in,1,From Throw In,Sascha Riether,25003.0,Right Back,6,Schalke 04,181,['c1d0a8e8-c7a1-486f-8b60-8078bd5ce0ce'],15,,,,,,,,,,,,,,,,Schalke 04,181,00:01:15.832,Pass,
,,,,,,,,,,,,,,1.045234,,,,,,,,,,,,b9dcca74-3f53-4e5d-8746-99ebeff1c102,54,,"[69.5, 74.7]",3890264,1,,,,,3.0584514,,Other,,,"[62.3, 75.3]",,Low Pass,,7.2249565,,,Sascha Riether,25003.0,,,,,,1,From Throw In,Franco Matías Di Santo,8512.0,Right Center Forward,6,Schalke 04,181,['cbdec3ad-ca39-4dfb-a5b0-c9d4d9a66ff8'],17,,,,,,,,,,,,,,,,Schalke 04,181,00:01:17.376,Pass,
,,,,,,,,,,,,,,3.451983,,,,,,,,,,,,4225c864-6fde-478b-a10c-02fec39a614b,57,,"[62.3, 75.0]",3890264,1,,,,,-1.5707964,,Right Foot,,,"[62.3, 29.2]",,High Pass,,45.8,,,Dennis Aogo,8958.0,,True,,,,1,From Throw In,Sascha Riether,25003.0,Right Back,6,Schalke 04,181,['2f5b5581-4ee4-471d-83e9-1317e5e50e6e'],18,,,,,,,,,,,,,,,,Schalke 04,181,00:01:18.501,Pass,
,,,,,,,,,,,,,,1.190997,,,,,,,,,,,,16c3bf2b-039f-4f1f-953b-5cce9b5b90f6,60,,"[65.3, 9.4]",3890264,1,,,,,-1.0259324,,Left Foot,,,"[69.3, 2.8]",,Ground Pass,,7.7175126,,,Julian Draxler,3186.0,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,6,Schalke 04,181,['20971f59-5528-4ed6-a398-1dd97e5a422c'],23,,,,,,,,,,,,,,,,Schalke 04,181,00:01:23.814,Pass,
,,,,,,,,,,,,,,3.639133,,,,,,,,,,,,9e35c4b1-c5ef-4239-b7c8-3e1d12b73e32,63,,"[68.9, 2.8]",3890264,1,,,,,-0.029403288,,Right Foot,,,"[109.7, 1.6]",,High Pass,,40.817642,,,Dennis Aogo,8958.0,,,,,,1,From Throw In,Julian Draxler,3186.0,Left Midfield,6,Schalke 04,181,['3faf7b96-b667-4ea5-b71a-393979ede02f'],26,,,,,,,,,,,,,,,,Schalke 04,181,00:01:26.205,Pass,
,,,,,,,,,,,,,,1.287089,,,,,,,,,,,,d541f0a4-6574-4f8f-84dd-dea0d59b8ec1,67,,"[110.6, 1.7]",3890264,1,,,,,1.4014658,,Left Foot,True,,"[115.9, 32.7]",,High Pass,,31.4498,Incomplete,,,,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,6,Schalke 04,181,"['6dbc4cda-7da7-4374-b97a-806fd7b6345c', '9c2337a7-d8ce-41f8-9ec6-f72e28a16c3d']",30,,,,,,,,,,,,,,,,Schalke 04,181,00:01:30.238,Pass,True
,,,,,,,,,,,,,,1.25754,,,,,,,,,,,,a31b9d26-912b-413a-80c4-e4d2472f34eb,69,,"[120.0, 0.1]",3890264,2,,,,,1.7764367,,Right Foot,,,"[113.2, 32.7]",,High Pass,True,33.30165,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Johannes Geis,6717.0,Right Defensive Midfield,7,Schalke 04,181,['73d8096f-4409-43a6-8c4b-50ec22ecbad8'],9,,,,,,,,,,,,,,,,Schalke 04,181,00:02:09.199,Pass,
,,,,,,,,,,,,,,3.547747,,,,,,,,,,,,ed58402e-1692-48de-809e-cdf4cee856f3,71,,"[83.1, 0.1]",3890264,2,,,,,2.8653076,,,,,"[50.3, 9.4]",,Low Pass,,34.09296,,,Matija Nastasić,8514.0,,,,,Throw-in,1,From Throw In,Dennis Aogo,8958.0,Left Back,8,Schalke 04,181,['47195c54-9067-456a-b991-95922e67644c'],18,,,,,,,,,,,,,,,,Schalke 04,181,00:02:18.470,Pass,
,,,,,,,,,,,,,,1.992184,,,,,,,,,,,,b1bf6f75-73ed-463b-a1cc-5d82a461b820,74,,"[38.6, 14.9]",3890264,2,,,,,-0.5624242,,Right Foot,,,"[59.7, 1.6]",,Ground Pass,,24.941933,,,Dennis Aogo,8958.0,,,,,,1,From Throw In,Matija Nastasić,8514.0,Left Center Back,8,Schalke 04,181,['2ab42f99-ccbe-4c41-8707-f7cfd75b6b2b'],28,,,,,,,,,,,,,,,,Schalke 04,181,00:02:28.356,Pass,
,,,,,,,,,,,,,,1.797782,,,,,,,,,,,,ccb0feba-f665-4565-86f1-381e6bd1342e,77,,"[60.7, 1.6]",3890264,2,,,,,0.62808806,,Left Foot,,,"[85.9, 19.9]",,High Pass,,31.1437,Incomplete,,Sascha Riether,25003.0,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,8,Schalke 04,181,"['11b8ee34-866a-4c59-9fac-ce73ca7fd766', 'd5de81f2-87cc-4a7c-8cbf-3c99a15836cf']",32,,,,,,,,,,,,,,,,Schalke 04,181,00:02:32.544,Pass,
,,,,,,,,,,,,,,1.221008,,,,,,,,,,,,11b8ee34-866a-4c59-9fac-ce73ca7fd766,79,,"[34.2, 60.2]",3890264,2,,,,,-0.16633211,,Head,,,"[47.9, 57.9]",,Low Pass,,13.891725,Incomplete,,,,,,,,Recovery,1,From Throw In,Assani Lukimya-Mulongoti,51388.0,Right Center Back,8,Schalke 04,181,"['9802fccf-fb76-4c50-8dd5-a6bbfbf88408', 'ccb0feba-f665-4565-86f1-381e6bd1342e']",34,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:34.342,Pass,
,,,,,,,,,,,,,,2.3917,,,,,,,,,,,,c442795c-52c6-4afb-9c50-fe66424ee72d,82,,"[72.2, 22.7]",3890264,2,,,,,2.0369885,,Left Foot,,,"[56.4, 54.1]",,Ground Pass,,35.151104,,,Sascha Riether,25003.0,,,,,,1,From Throw In,Leon Goretzka,6324.0,Left Defensive Midfield,8,Schalke 04,181,['be62ff6d-19c8-45d2-83e3-9301eb3f4419'],36,,,,,,,,,,,,,,,,Schalke 04,181,00:02:36.446,Pass,
,,,,,,,,,,,,,,1.472299,,,,,,,,,,,,389d8f1e-325b-4483-ba5f-aa59b2fcc996,85,,"[56.4, 56.1]",3890264,2,,,,,0.7603338,,Right Foot,,,"[74.8, 73.6]",,Ground Pass,,25.393108,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,From Throw In,Sascha Riether,25003.0,Right Back,8,Schalke 04,181,['29cbc313-dbc2-400c-92b4-9752bd1c0ce1'],39,,,,,,,,,,,,,,,,Schalke 04,181,00:02:39.799,Pass,
,,,,,,,,,,,,,,1.167294,,,,,,,,,,,,811bbd8c-e9ef-4949-a174-701a40f73e1f,89,,"[70.0, 70.2]",3890264,2,,,,,-1.8538921,,Left Foot,,,"[66.8, 59.2]",,Ground Pass,,11.456003,,,Johannes Geis,6717.0,,,,,,1,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,8,Schalke 04,181,['1a86a170-934f-4eae-97f2-030b2e5c8f51'],43,,,,,,,,,,,,,,,,Schalke 04,181,00:02:43.274,Pass,
,,,,,,,,,,,,,,1.182569,,,,,,,,,,,,f37a6650-4322-4ebb-8fa0-144b92b91eef,93,,"[67.6, 60.3]",3890264,2,,,,,2.443154,,Right Foot,,,"[57.0, 69.2]",,Ground Pass,,13.840881,,,Sascha Riether,25003.0,,,,,,1,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,8,Schalke 04,181,"['76f685f7-9f76-4e28-a5fb-ae2955a4c746', '78f74229-0a06-4c5c-87b1-f9278169fbc0']",44,,,,,,,,,,,,,,,,Schalke 04,181,00:02:44.561,Pass,True
,,,,,,,,,,,,,,2.77086,,,,,,,,,,,,b9901a1c-e837-4dae-afb4-bf0cb9642d3a,96,,"[58.4, 69.2]",3890264,2,,,,,-1.3956547,,Right Foot,,,"[67.0, 20.6]",,High Pass,,49.35504,Incomplete,,Johannes Geis,6717.0,,True,,,,1,From Throw In,Sascha Riether,25003.0,Right Back,8,Schalke 04,181,"['6ca8e426-1b00-4bd5-9380-710e89d63160', 'f6f36799-757e-4908-9b0d-6d443ff04542']",46,,,,,,,,,,,,,,,,Schalke 04,181,00:02:46.191,Pass,
,,,,,,,,,,,,,,2.392418,,,,,,,,,,,,3c8b78c1-9737-4d3b-bb81-7b42e486c9c4,103,,"[58.1, 56.2]",3890264,3,,,,,-0.6654942,,Right Foot,,,"[95.3, 27.0]",,High Pass,,47.291435,,,Anthony Ujah,12624.0,,,,,Free Kick,1,From Free Kick,Assani Lukimya-Mulongoti,51388.0,Right Center Back,10,Werder Bremen,176,['f0b958ab-bdf0-4e7f-96a8-087348c80cf1'],24,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:24.542,Pass,
,,,,,,,,,,,,,,1.854593,,,,,,,,,,,,cb363953-a7e0-4142-ac09-d4faa885eff6,105,,"[95.3, 27.0]",3890264,3,,,,,-0.3909909,,Head,,,"[108.4, 21.6]",,High Pass,,14.169333,,,Fin Bartels,8389.0,,,,,,1,From Free Kick,Anthony Ujah,12624.0,Right Center Forward,10,Werder Bremen,176,['5406cfd1-8d9e-4e9c-b391-1645ea3335cb'],26,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:26.934,Pass,
,,,,,,,,,,,,,,1.307174,,,,,,,,,,,,630de1b5-c81f-4519-9a99-d50ef19fb3a3,110,,"[116.5, 14.1]",3890264,3,,,,,-3.044077,,Right Foot,,,"[107.3, 13.2]",,Ground Pass,,9.2439165,,,Ulisses Alexandre Garcia Lopes,22043.0,,,,,,1,From Free Kick,Fin Bartels,8389.0,Left Defensive Midfield,10,Werder Bremen,176,"['211306d3-ed87-4921-93de-f1ecfd386425', 'd960ed5b-f947-487c-be3e-361a38cdd8dc', 'e88c3c15-3d67-4756-9bd4-e8549d664533']",30,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:30.902,Pass,True
,,,,,,,,,,,,,,1.157309,,,,,,,,,,,,6b3c8148-759a-48c8-99ad-5a11a91f5538,112,,"[107.3, 13.2]",3890264,3,,,,,2.9441972,d3cd202c-e9ae-48c2-88b1-20608b086b39,Left Foot,,,"[97.8, 15.1]",,Ground Pass,,9.688137,,,Zlatko Junuzović,8762.0,True,,,,,1,From Free Kick,Ulisses Alexandre Garcia Lopes,22043.0,Left Back,10,Werder Bremen,176,['294204af-89b6-4c41-ac37-a4616a6d10ba'],32,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:32.210,Pass,
,,,,,,,,,,,,,,3.201272,,,,,,,,,,,,83e50b4b-10e1-4e19-9b77-bfbf05abbc70,118,,"[6.0, 36.0]",3890264,3,,,,,-0.43944252,,Right Foot,,,"[66.2, 7.7]",,High Pass,,66.52015,Incomplete,,Franco Matías Di Santo,8512.0,,,,,Goal Kick,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,11,Schalke 04,181,"['5c4e1f13-e5c7-422f-acbd-d2ff54837919', '72ec021e-bdd1-4b02-984d-1ca98f2f8333']",57,,,,,,,,,,,,,,,,Schalke 04,181,00:03:57.787,Pass,
,,,,,,,,,,,,,,1.342416,,,,,,,,,,,,7928537c-00b6-44a5-8b9e-e5c2b4cbb5f8,122,,"[63.6, 73.7]",3890264,4,,,,True,-0.20997351,,,,,"[69.7, 72.4]",,Low Pass,,6.2369866,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Philipp Bargfrede,8390.0,Right Defensive Midfield,11,Schalke 04,181,"['46e07e02-5c75-4886-9d89-8a0145cc3d58', '90826721-f919-4fc2-913f-788d9e6f3f2e']",4,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:04.547,Pass,True
