bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.153287,,,,,,,,,,,,,,74476931-3179-49d7-90e8-d08d32ed5159,2097,,"[67.8, 48.3]",3890557,56,,,,,-1.7432594,,Right Foot,,,,"[65.1, 32.8]",Ground Pass,,15.733404,,,,,Papiss Mison Djilobodji,3774.0,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Right Center Back,120,Werder Bremen,176,['18db235f-b8b9-4513-bfed-565881ec66b8'],34,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:34.348,Pass,
,,,,,,,,,,,,,,,,,,2.210293,,,,,,,,,,,,,,d3aa6b93-0830-48a8-8fcf-3f54d904641b,2101,,"[65.4, 27.2]",3890557,56,,,,,-0.774112,,Left Foot,,,,"[87.8, 5.3]",Ground Pass,,31.326826,,,,,Santiago García,26359.0,,,,,,2,Regular Play,Papiss Mison Djilobodji,3774.0,Left Center Back,120,Werder Bremen,176,"['4a3963bb-c488-4c77-9830-0ca0aaf00706', '547e15bd-cacb-44d3-8472-3951133ab1d2']",36,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:36.562,Pass,True
,,,,,,,,,,,,,,,,,,0.652164,,,,,,,,,,,,,,84dd68ed-8df6-40d9-ac4f-e9d0f5b5a578,2104,,"[93.7, 4.0]",3890557,56,,,,,2.1527014,,Left Foot,,,,"[88.7, 11.6]",Ground Pass,,9.097252,,,,,Maximilian Eggestein,8401.0,,,,,,2,Regular Play,Santiago García,26359.0,Left Back,120,Werder Bremen,176,['b931bd85-9bc2-4071-ac1f-ad07ef7ff285'],40,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:40.833,Pass,
,,,,,,,,,,,,,,,,,,1.636033,,,,,,,,,,,,,,05ce145d-fa48-4af1-80c5-7939b176d60c,2108,,"[88.7, 11.4]",3890557,56,,,,,1.9608696,,Right Foot,,,,"[73.2, 49.1]",Ground Pass,,40.761993,,,,,Jannik Vestergaard,8815.0,,,,,,2,Regular Play,Maximilian Eggestein,8401.0,Left Wing,120,Werder Bremen,176,['b71e05d8-0d64-423b-88c2-7246e337fb64'],43,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:43.455,Pass,
,,,,,,,,,,,,,,,,,,1.724836,,,,,,,,,,,,,,e2bb90f8-aed7-4bab-9367-cf5ffa9dc45a,2111,,"[78.5, 53.7]",3890557,56,,,,,0.86718255,,Right Foot,,,,"[95.3, 73.5]",Ground Pass,,25.966902,,,,,Theodor Gebre Selassie,8396.0,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Right Center Back,120,Werder Bremen,176,['864f2626-20bf-4338-8659-53a87638bb03'],47,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:47.407,Pass,
,,,,,,,,,,,,,,,,,,1.774692,,,,,,,,,,,,,,119ae550-c301-47e4-b568-92ce4ba76b05,2114,,"[101.4, 73.8]",3890557,56,,,,,-1.424075,,Right Foot,True,,,"[107.4, 33.2]",High Pass,,41.040955,,,Incomplete,,Maximilian Eggestein,8401.0,,True,,,,2,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,120,Werder Bremen,176,"['3f9a2659-306b-4020-9d9d-8b8138d3d2b6', '58ff7667-02f6-45f2-bebd-2f24365d245c']",50,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:50.510,Pass,
,,,,,,,,,,,,,,,,,,1.152645,,,,,,,,,,,,,,8c88deb2-d5e2-4baf-89cd-ea5e9ad22221,2117,,"[40.2, 48.2]",3890557,56,,,,,2.586911,,Head,,,,"[31.0, 53.9]",High Pass,,10.822661,,,,,Stefan Aigner,21156.0,,,,,Recovery,2,Regular Play,Haris Seferović,5543.0,Center Forward,120,Werder Bremen,176,['540b7bd3-0145-44c7-a45c-eeade5a026a2'],55,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:11:55.165,Pass,
,,,,,,,,,,,,,,,,,,3.211257,,,,,,,,,,,,,,a85a986e-38c0-4f7d-8b00-a00c78e9703d,2120,,"[31.0, 54.2]",3890557,56,,,,,0.8245534,,Right Foot,,,,"[54.3, 79.4]",High Pass,,34.320984,,,Out,,Haris Seferović,5543.0,,,,,,2,Regular Play,Stefan Aigner,21156.0,Right Wing,120,Werder Bremen,176,['eb0f2384-2b90-41b4-8abd-de2d8ee86b19'],56,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:11:56.358,Pass,
,,,,,,,,,,,,,,,,,,3.213494,,,,,,,,,,,,,,cb231347-1bf6-4ea5-8bf1-156f4adf34fa,2122,,"[62.7, 0.1]",3890557,57,,True,,,2.0366762,,,,,,"[53.7, 18.0]",Low Pass,,20.03522,,,,,Florian Grillitsch,11396.0,,,,,Throw-in,2,From Throw In,Santiago García,26359.0,Left Back,121,Werder Bremen,176,['b2622a47-bc17-4134-9912-d3cc8e81a9b2'],3,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:03.468,Pass,
,,,,,,,,,,,,,,,,,,0.676922,,,,,,,,,,,,,,a854a6a9-6a58-4e2d-86cf-a299f1e6b342,2124,,"[56.0, 17.1]",3890557,57,,,,,0.80843556,,Right Foot,,,,"[66.6, 28.2]",Ground Pass,,15.3482895,,,,,Clemens Fritz,20010.0,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,121,Werder Bremen,176,['b00af07b-b8ad-4d41-a777-b95781675f85'],7,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:07.840,Pass,
,,,,,,,,,,,,,,,,,,1.470604,,,,,,,,,,,,,,dc40e800-ef2d-4317-bb91-b57dd154a65b,2128,,"[66.8, 33.3]",3890557,57,,,,,2.2996511,,Right Foot,,,,"[54.3, 47.3]",Ground Pass,,18.768324,,,,,Jannik Vestergaard,8815.0,,,,,,2,From Throw In,Clemens Fritz,20010.0,Right Defensive Midfield,121,Werder Bremen,176,['edca44a3-ebe9-4aec-b3be-bb6ab77048cc'],11,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:11.184,Pass,
,,,,,,,,,,,,,,,,,,1.385582,,,,,,,,,,,,,,e760ce9a-330a-47eb-9f10-e801a28c9c72,2131,,"[54.7, 51.1]",3890557,57,,,,,1.1108252,,Left Foot,,,,"[65.5, 72.9]",Ground Pass,,24.328585,,,,,Theodor Gebre Selassie,8396.0,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Right Center Back,121,Werder Bremen,176,['f482614f-cbfc-40d2-adbf-145953f93fc4'],14,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:14.694,Pass,
,,,,,,,,,,,,,,,,,,0.867948,,,,,,,,,,,,,,ea278f42-727b-4cd9-a96b-448458ad32bd,2134,,"[64.4, 73.5]",3890557,57,,,,,0.18789788,,Right Foot,,,,"[78.6, 76.2]",Ground Pass,,14.4544115,,,,,Levin Mete Öztunali,8554.0,,,,,,2,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,121,Werder Bremen,176,['a4db6cbe-46d1-4f13-a6ff-a3633d7440cb'],17,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:17.145,Pass,
,,,,,,,,,,,,,,,,,,0.153158,,,,,,,,,,,,,,a2e71fb7-9b5d-466d-aa01-af2937c3e14e,2138,,"[78.5, 76.2]",3890557,57,,,,,-0.5667292,,Right Foot,,,,"[80.7, 74.8]",Ground Pass,,2.607681,,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,From Throw In,Levin Mete Öztunali,8554.0,Right Wing,121,Werder Bremen,176,"['3b9c0e5b-109d-4095-8925-9fa1b087659f', '3bc811aa-7f5e-4069-b310-8bec88293f0f']",18,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:18.249,Pass,
,,,,,,,,,,,,,,,,,,0.036129,,,,,,,,,,,,,,017fe5c5-dec2-4359-8aee-f873c9ae2709,2141,,"[76.9, 76.2]",3890557,57,,,,,3.1415927,,Right Foot,,,,"[75.3, 76.2]",Low Pass,,1.6,,,Incomplete,,,,,,,,Recovery,2,From Throw In,Levin Mete Öztunali,8554.0,Right Wing,121,Werder Bremen,176,['55cd7fd6-3166-4a42-b2d6-6df661766b03'],19,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:19.581,Pass,
,,,,,,,,,,,,,,,,,,1.823252,,,,,,,,,,,,,,60ee367b-e6b7-478f-9fc0-1ed89afedfe9,2144,,"[50.5, 4.1]",3890557,57,,,,True,-0.052930646,,,,,,"[65.6, 3.3]",High Pass,,15.121178,,,,,Änis Ben-Hatira,35240.0,,,,,Recovery,2,From Throw In,Tohouri Zahoui Constant Djakpa,400621.0,Left Wing,121,Werder Bremen,176,"['293d8e82-b2fd-447a-8504-fed4e1a26ffe', 'c61cacaa-2df4-4033-acc9-9ae8e8f738ad']",20,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:20.986,Pass,True
,,,,,,,,,,,,,,,,,,2.077322,,,,,,,,,,,,,,d18375d4-8f55-4d64-916c-0cea57269704,2149,,"[50.0, 80.0]",3890557,57,,True,,,-1.4572188,,,,,,"[53.0, 53.7]",Low Pass,,26.47055,,,,,Clemens Fritz,20010.0,,,,,Throw-in,2,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,122,Werder Bremen,176,['4226109a-dc46-42d3-bd8b-046326bf9fac'],33,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:33.082,Pass,
,,,,,,,,,,,,,,,,,,2.039966,,,,,,,,,,,,,,ab357ed5-b82c-44b5-b5c0-bf5ce03878c8,2151,,"[55.2, 53.7]",3890557,57,,,,,-1.5108682,,Left Foot,,,,"[57.0, 23.7]",Ground Pass,,30.053951,,,,,Florian Grillitsch,11396.0,,,,,,2,From Throw In,Clemens Fritz,20010.0,Right Defensive Midfield,122,Werder Bremen,176,['dddc762c-773f-4ce5-acb9-efea303c9771'],35,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:35.856,Pass,
,,,,,,,,,,,,,,,,,,1.187053,,,,,,,,,,,,,,c3669f3a-213c-4dc0-a9b7-5c41a76d74a0,2154,,"[75.7, 19.4]",3890557,57,,,,,-0.7853982,,Right Foot,,,,"[88.8, 6.3]",Ground Pass,,18.526197,,,,,Santiago García,26359.0,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,122,Werder Bremen,176,['6043922a-e0cb-4462-aa74-6c3a141410b5'],40,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:40.008,Pass,
,,,,,,,,,,,,,,,,,,1.16164,,,,,,,,,,,,,,4eecd75f-2ad7-4133-b5ed-ca66170b45a5,2157,,"[100.7, 6.9]",3890557,57,,,,,1.4069248,,Left Foot,True,,,"[104.9, 32.3]",Ground Pass,,25.744902,,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,From Throw In,Santiago García,26359.0,Left Back,122,Werder Bremen,176,"['11d182d3-e278-4490-be35-88b6ee4a5506', '79016843-2cc5-4b81-afbf-bdc6b9fa571c']",42,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:42.746,Pass,
,,,,,,,,,,,,,,,,,,1.031681,,,,,,,,,,,,,,bb222ce4-0e22-4b28-994a-42db5a40d6dc,2163,,"[53.9, 73.8]",3890557,57,,,,,-2.3165329,,Left Foot,,,,"[41.8, 60.7]",Ground Pass,,17.833115,,,,,Aleksandar Ignjovski,9134.0,,,,,,2,Regular Play,Haris Seferović,5543.0,Center Forward,123,Eintracht Frankfurt,184,"['44a71a8d-8ece-42e5-a218-448d9aeefc39', '6d3eadd7-7d29-4dc0-8d46-1523bbf705cb']",51,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:51.302,Pass,True
,,,,,,,,,,,,,,,,,,1.132931,,,,,,,,,,,,,,80df1e7c-cbea-4e0b-b4b0-3484178c8822,2166,,"[43.2, 60.7]",3890557,57,,,,,1.546008,,Left Foot,,,,"[43.5, 72.8]",Ground Pass,,12.103719,,,,,Yanni Regäsel,20950.0,,,,,,2,Regular Play,Aleksandar Ignjovski,9134.0,Left Defensive Midfield,123,Eintracht Frankfurt,184,['0399f909-9249-462a-82fd-650004f8c669'],53,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:53.536,Pass,
,,,,,,,,,,,,,,,,,,0.962789,,,,,,,,,,,,,,47c10870-85d3-4efc-a67f-37dc2ecf3881,2169,,"[44.8, 73.2]",3890557,57,,,,,-1.9151968,,Right Foot,,,,"[41.5, 64.0]",Ground Pass,,9.773945,,,,,Aleksandar Ignjovski,9134.0,,,,,,2,Regular Play,Yanni Regäsel,20950.0,Right Back,123,Eintracht Frankfurt,184,['70e46ded-afe5-4d33-9046-bd5042138970'],55,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:55.410,Pass,
,,,,,,,,,,,,,,,,,,1.507386,,,,,,,,,,,,,,5d18520b-1737-4d87-aa94-b87e5740e439,2172,,"[39.4, 63.7]",3890557,57,,,,,-2.7744188,,Right Foot,,,,"[14.7, 54.2]",Ground Pass,,26.463938,,,,,Lukáš Hrádecký,8667.0,,,,,,2,Regular Play,Aleksandar Ignjovski,9134.0,Left Defensive Midfield,123,Eintracht Frankfurt,184,['bf0613ca-af3d-4ba1-aea4-aac579938a5d'],57,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:57.157,Pass,
,,,,,,,,,,,,,,,,,,3.49768,,,,,,,,,,,,,,9dfbe995-27f4-43f6-a1c1-303b194a7fee,2176,,"[15.9, 56.2]",3890557,57,,,,,0.22407094,,Right Foot,,,,"[66.8, 67.8]",High Pass,,52.20508,,,Incomplete,,Stefan Aigner,21156.0,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,123,Eintracht Frankfurt,184,"['0e569631-3292-4f1a-a237-4b250c332407', '2cae7470-8ceb-4b48-a8ea-c701dd7ea50c', 'c142713d-6755-4b8e-80fe-7fa1378338fc']",59,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:59.860,Pass,True
,,,,,,,,,,,,,,,,,,2.02471,,,,,,,,,,,,,,0e569631-3292-4f1a-a237-4b250c332407,2179,,"[53.3, 12.3]",3890557,58,,,,True,1.1682167,,,,,,"[62.2, 33.2]",High Pass,,22.716074,,,,,Clemens Fritz,20010.0,,,,,Recovery,2,Regular Play,Papiss Mison Djilobodji,3774.0,Left Center Back,124,Werder Bremen,176,"['08377a92-9233-4fd8-8c23-b284f328e3ea', '9dfbe995-27f4-43f6-a1c1-303b194a7fee', 'd872e7e3-24c6-4259-89d9-844a28862420']",3,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:03.358,Pass,True
,,,,,,,,,,,,,,,,,,1.310462,,,,,,,,,,,,,,4917d133-9ff6-49c6-b179-c5676d44bfad,2182,,"[56.0, 47.9]",3890557,58,,,,,1.4902021,,Left Foot,,,,"[58.1, 73.9]",Ground Pass,,26.08467,,,,,Theodor Gebre Selassie,8396.0,,,,,,2,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,124,Werder Bremen,176,['b4a0f87c-2622-4764-b71b-0938773e3320'],9,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:09.357,Pass,
,,,,,,,,,,,,,,,,,,0.768873,,,,,,,,,,,,,,f443bf67-cfd5-42f6-b9a1-892bac114cd9,2185,,"[62.7, 70.2]",3890557,58,,,,,-1.9453433,,Right Foot,,,,"[57.0, 55.7]",Ground Pass,,15.580115,,,,,Clemens Fritz,20010.0,,,,,,2,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,124,Werder Bremen,176,['c88d407f-64dd-4987-84ab-f249f4ba72f7'],11,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:11.985,Pass,
,,,,,,,,,,,,,,,,,,3.463634,,,,,,,,,,,,,,7406d541-81b7-458b-bbb9-88e30b96cb16,2188,,"[59.9, 55.1]",3890557,58,,,,,0.39361688,,Right Foot,,,,"[108.3, 75.2]",High Pass,,52.40773,,,,,Zlatko Junuzović,8762.0,,,,,,2,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,124,Werder Bremen,176,['3b8f2111-2e4f-4209-afc6-65c34c6e9987'],14,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:14.498,Pass,
,,,,,,,,,,,,,,,,,,1.138948,,,,,,,,,,,,,,f8d64bc1-e48b-4441-b2cf-c3426f50a186,2192,,"[118.6, 72.1]",3890557,58,,,,,-1.8005,,Right Foot,,True,,"[113.9, 52.0]",Ground Pass,,20.642189,,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,Regular Play,Zlatko Junuzović,8762.0,Center Attacking Midfield,124,Werder Bremen,176,"['1c0664a0-8f61-4749-88ce-4c87b97569bf', '2dfa4dac-f7df-4f1a-a727-baa6d8abf4d8']",19,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:19.930,Pass,
,,,,,,,,,,,,,,,,,,1.970534,,,,,,,,,,,,,,6750a4df-374f-484c-9c4f-c2bca018e138,2197,,"[96.5, 80.0]",3890557,59,,,,,-1.0834624,,,,,,"[113.3, 48.3]",High Pass,,35.876595,,,Incomplete,,Anthony Ujah,12624.0,,,,,Throw-in,2,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,125,Werder Bremen,176,"['2a49a1d8-bcd8-43d2-a4b3-e2262623cd4f', '31a553ab-5d30-4b8e-9425-44f037632051']",33,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:33.651,Pass,
,,,,,,,,,,,,,,,,,,0.851707,,,,,,,,,,,,,,dc45429e-5b3e-4ade-91ca-884c81e06d68,2202,,"[109.2, 51.0]",3890557,59,,,,True,-0.80667156,,,,,,"[111.5, 48.6]",Low Pass,,3.3241541,,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Recovery,2,From Throw In,Anthony Ujah,12624.0,Left Wing,125,Werder Bremen,176,"['23e2ed8f-fc09-4fd9-8f7b-d49c9b1f85f4', '3b96144b-a0ae-4a6b-a10f-710559c8dea6', '5e1e3d5f-baee-4aaa-9a86-bd518128a7ba']",38,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:38.131,Pass,True
,,,,,,,,,,,,,,,,,,5.552237,,,,,,,,,,,,,,da995599-b848-4fa1-9b43-30a49452ee18,2206,,"[9.9, 31.5]",3890557,59,,,,,-0.14456905,,Right Foot,,,,"[51.8, 25.4]",High Pass,,42.341705,,,Incomplete,,,,,,,,,2,From Throw In,Marco Russ,8812.0,Left Center Back,125,Werder Bremen,176,['150f4964-5070-41c7-91bb-11b2ebff66a2'],39,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:39.483,Pass,
,,,,,,,,,,,,,,,,,,1.618573,,,,,,,,,,,,,,150f4964-5070-41c7-91bb-11b2ebff66a2,2208,,"[68.3, 54.7]",3890557,59,,,,,2.6909313,,Head,,,,"[62.1, 57.7]",High Pass,,6.88767,,,,,Clemens Fritz,20010.0,,,,,Recovery,2,From Throw In,Jannik Vestergaard,8815.0,Right Center Back,125,Werder Bremen,176,"['7aeb5386-324c-48a2-8a2c-49a50558639e', 'da995599-b848-4fa1-9b43-30a49452ee18']",45,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:45.035,Pass,
,,,,,,,,,,,,,,,,,,3.161385,,,,,,,,,,,,,,a3949a5f-978a-4805-9ff0-1925d08b7660,2212,,"[77.6, 66.1]",3890557,59,,,,,0.1461584,,Left Foot,,,,"[117.0, 71.9]",Ground Pass,,39.824615,,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,From Throw In,Clemens Fritz,20010.0,Right Defensive Midfield,125,Werder Bremen,176,"['bc7e01cc-7d41-47c4-b46b-ad57e4e08265', 'dc50a37f-0539-4d8e-8a9a-e16f4a43155a']",49,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:49.858,Pass,
,,,,,,,,,,,,,,,,,,3.585272,,,,,,,,,,,,,,5c5940d3-612b-4899-a44c-3d4ad80ac84a,2219,,"[9.0, 10.3]",3890557,60,,,,,0.11663,,Right Foot,,,,"[69.6, 17.4]",High Pass,,61.014507,,,Incomplete,,Haris Seferović,5543.0,,,,,Free Kick,2,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,126,Eintracht Frankfurt,184,"['1199f84a-940b-411a-814c-c95347fe9582', '3f9f6b62-e076-4770-88ab-2f329b96ba3f']",21,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:21.542,Pass,
,,,,,,,,,,,,,,,,,,1.982415,,,,,,,,,,,,,,1199f84a-940b-411a-814c-c95347fe9582,2221,,"[50.5, 62.7]",3890557,60,,,,True,0.2069922,,,,,,"[70.5, 66.9]",High Pass,,20.436243,,,Incomplete,,Levin Mete Öztunali,8554.0,,,,,Recovery,2,From Free Kick,Jannik Vestergaard,8815.0,Right Center Back,126,Eintracht Frankfurt,184,"['2e9753be-19ff-4381-83b1-a3251b486318', '5c5940d3-612b-4899-a44c-3d4ad80ac84a', '8c31fb41-7ff2-4bec-a1a8-406d865252e0', '940ec2f9-664c-40b7-b367-b7b0a2e107bc']",25,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:25.127,Pass,True
,,,,,,,,,,,,,,,,,,0.913594,,,,,,,,,,,,,,2e9753be-19ff-4381-83b1-a3251b486318,2224,,"[49.6, 13.2]",3890557,60,,,,,0.8508782,,Head,,,,"[55.3, 19.7]",Low Pass,,8.64523,,,,,Makoto Hasebe,5681.0,,,,,Recovery,2,From Free Kick,Bastian Oczipka,8504.0,Left Back,126,Eintracht Frankfurt,184,"['1199f84a-940b-411a-814c-c95347fe9582', 'd8dd5520-e57b-4866-a478-91cb1c6b18f1']",27,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:27.110,Pass,
,,,,,,,,,,,,,,,,,,2.873493,,,,,,,,,,,,,,6006e1e8-e7ca-4bef-9a55-eea5bd068a89,2228,,"[55.3, 19.3]",3890557,60,,,,,-0.5050985,,Right Foot,,,,"[72.3, 9.9]",High Pass,,19.425756,,,Incomplete,,Stefan Aigner,21156.0,,,,,,2,From Free Kick,Makoto Hasebe,5681.0,Right Defensive Midfield,126,Eintracht Frankfurt,184,"['d0bf259d-6a3f-4d8b-94e4-2847c35f692f', 'dcae78bf-7ff9-400c-948a-9bb555954474']",28,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:28.522,Pass,
,,,,,,,,,,,,,,,,,,2.059842,,,,,,,,,,,,,,d0bf259d-6a3f-4d8b-94e4-2847c35f692f,2231,,"[47.8, 70.2]",3890557,60,,,,True,-1.3544557,,,,,,"[51.8, 52.0]",Low Pass,,18.634377,,,,,Florian Grillitsch,11396.0,,,,,Recovery,2,From Free Kick,Theodor Gebre Selassie,8396.0,Right Back,126,Eintracht Frankfurt,184,"['6006e1e8-e7ca-4bef-9a55-eea5bd068a89', 'af84d490-d466-48db-8be9-568d65fd2804', 'd14e3228-4828-4088-bc0c-220cd6353e5b']",31,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:31.395,Pass,True
,,,,,,,,,,,,,,,,,,0.241542,,,,,,,,,,,,,,8e0a29c0-25cc-4ecc-93ed-3a2d454572fa,2235,,"[57.0, 43.4]",3890557,60,,,,,-0.39787436,,Right Foot,,,,"[63.9, 40.5]",Low Pass,,7.484651,,,Incomplete,,Anthony Ujah,12624.0,,,,,,2,From Free Kick,Florian Grillitsch,11396.0,Left Defensive Midfield,126,Eintracht Frankfurt,184,"['13a260ed-1cf1-4326-81e6-b2c8d054ed0c', '38271964-fe28-4ab0-a52b-814c8244a021', '51fc9102-a653-45df-9938-9db38d1b2a26']",35,,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:35.111,Pass,True
,,,,,,,,,,,,,,,,,,1.057807,,,,,,,,,,,,,,5607010d-f373-462f-be2c-aa2be9a535b4,2238,,"[60.7, 48.3]",3890557,60,,,,,-2.0176387,,Right Foot,,,,"[58.4, 43.5]",High Pass,,5.322593,,,,,Änis Ben-Hatira,35240.0,,,,,Recovery,2,From Free Kick,Timothy Chandler,8670.0,Right Wing,126,Eintracht Frankfurt,184,['e3e8cb97-6d4f-46c1-ba58-4b145b5a2309'],36,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:36.203,Pass,
,,,,,,,,,,,,,,,,,,1.049553,,,,,,,,,,,,,,361e1a1c-142a-42fc-87c9-ec480014c51a,2240,,"[59.3, 43.1]",3890557,60,,,,,1.6475682,,Head,,,,"[57.9, 61.3]",Low Pass,,18.253767,,,,,Timothy Chandler,8670.0,,,,,,2,From Free Kick,Änis Ben-Hatira,35240.0,Center Attacking Midfield,126,Eintracht Frankfurt,184,['6b0c5482-58bc-43e8-b0da-a773e90450a3'],37,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:37.301,Pass,
,,,,,,,,,,,,,,,,,,0.784317,,,,,,,,,,,,,,0dd54448-5f30-4440-9f94-359ab16cf131,2243,,"[59.7, 63.1]",3890557,60,,,,,-1.3521274,,Right Foot,,,,"[62.7, 49.6]",Low Pass,,13.829317,,,,,Aleksandar Ignjovski,9134.0,,,,,,2,From Free Kick,Timothy Chandler,8670.0,Right Wing,126,Eintracht Frankfurt,184,['238e9588-2d67-476b-937b-85242924ddf7'],39,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:39.376,Pass,
,,,,,,,,,,,,,,,,,,5.824133,,,,,,,,,,,,,,9e30a794-7fa6-4f85-8999-e4b647b8d096,2246,,"[68.3, 56.2]",3890557,60,,,,,0.23766951,,Right Foot,,,,"[119.9, 68.7]",High Pass,,53.09247,,,Out,,Timothy Chandler,8670.0,,,,,,2,From Free Kick,Aleksandar Ignjovski,9134.0,Left Defensive Midfield,126,Eintracht Frankfurt,184,['218db19f-cb35-4a6d-8d67-d73b6ceb7342'],41,,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:41.668,Pass,
