50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.414198,,,,,,,,,,,d6f357f5-283b-493a-a30e-e4db76c4c868,17,,,"[34.1, 19.8]",3890551,0,,,,,1.5966208,,Left Foot,,,"[33.4, 46.9]",Ground Pass,,27.10904,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Wolfsburg,179,['589a5c4c-20d5-4fa5-97bb-6e2fd6ba4fa6'],9,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:09.414,Pass,
,,,,,,,,,,,,,,,,1.658689,,,,,,,,,,,75ff43c5-8058-4079-9a22-f202422b9fe7,20,,,"[33.4, 46.9]",3890551,0,,,,,-1.4155667,,Right Foot,,,"[37.5, 20.7]",Ground Pass,,26.518862,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Kick Off,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,2,Wolfsburg,179,['2e8ad8e4-c4ec-41a5-b802-296e704d3f0b'],14,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:14.008,Pass,
,,,,,,,,,,,,,,,,1.39118,,,,,,,,,,,c54ad495-2d98-4851-a962-59af0850d64c,23,,,"[37.5, 20.7]",3890551,0,,,,,1.6797383,,Left Foot,,,"[34.7, 46.3]",Ground Pass,,25.75267,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Wolfsburg,179,['abff3f83-a460-4b69-b933-a1b0a98b3b79'],17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:17.367,Pass,
,,,,,,,,,,,,,,,,0.879465,,,,,,,,,,,0b00bb50-8985-422f-9a12-f8bab3784107,27,,,"[45.5, 64.7]",3890551,0,,,,,-0.10144696,,Right Foot,,,"[62.2, 63.0]",Ground Pass,,16.786304,,,,Adelino André Vieira Freitas,10790.0,,,,,,1,From Kick Off,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,2,Wolfsburg,179,"['18b182e4-8aae-4ffa-b97f-d06491fcd6ea', '5880b385-4fd3-43bc-be7c-fc33d4719f82']",22,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:22.958,Pass,True
,,,,,,,,,,,,,,,,0.119906,,,,,,,,,,,1d7087f7-fb95-4253-8bff-73265267e4d1,34,,,"[65.0, 64.2]",3890551,0,,,,,0.0,,Right Foot,,,"[69.2, 64.2]",Low Pass,,4.2,,Incomplete,,,,,,,,,1,From Kick Off,Adelino André Vieira Freitas,10790.0,Right Wing,2,Wolfsburg,179,['b8a71a48-b91b-4f40-b941-78d2d3d5609d'],26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:26.566,Pass,
,,,,,,,,,,,,,,,,1.162077,,,,,,,,,,,2534fa57-6a7e-468d-8a41-7625050de290,38,,,"[107.4, 80.0]",3890551,0,,,,,-1.5894277,,,,,"[107.1, 63.9]",Low Pass,,16.102795,,,,Max Kruse,8386.0,,,,,Throw-in,1,From Throw In,Christian Träsch,23266.0,Right Back,3,Wolfsburg,179,['0254091b-24e9-44d5-8b6b-889bbc53e163'],39,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:39.552,Pass,
,,,,,,,,,,,,,,,,3.622018,,,,,,,,,,,d4c835d4-d77f-45a9-9874-36ecb3a31711,42,,,"[7.0, 44.1]",3890551,1,,,,,0.3261131,,Right Foot,,,"[68.8, 65.0]",High Pass,,65.23841,,,,Michael Gregoritsch,8309.0,,,,,Goal Kick,1,From Goal Kick,Jaroslav Drobný,23499.0,Goalkeeper,4,Hamburger SV,171,['a7f02c47-5f4e-4eef-b817-84e432ec2816'],11,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:11.579,Pass,
,,,,,,,,,,,,,,,,3.493648,,,,,,,,,,,5d315944-4aec-4692-84cd-fc534faff1a6,44,,,"[68.8, 65.0]",3890551,1,,,,,0.2765552,,Head,,,"[99.1, 73.6]",High Pass,,31.496826,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,1,From Goal Kick,Michael Gregoritsch,8309.0,Right Wing,4,Hamburger SV,171,"['702d4a25-c585-498a-8cbf-4ec4cdda5963', '72be4190-1bd9-4ce0-9bec-d2b4d9371105']",15,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:15.201,Pass,
,,,,,,,,,,,,,,,,0.112881,,,,,,,,,,,72be4190-1bd9-4ce0-9bec-d2b4d9371105,47,,,"[21.0, 6.5]",3890551,1,,,,,0.0,,Left Foot,,,"[23.3, 6.5]",Ground Pass,,2.3,,Incomplete,,Marcel Schäfer,40469.0,,,,,Recovery,1,From Goal Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,4,Hamburger SV,171,"['09df0443-6c10-41c6-a412-09e3d963abb9', '5d315944-4aec-4692-84cd-fc534faff1a6', '5e4ed758-f3ed-4149-8241-5435e5663e3e', 'f768e6b9-5349-4a42-ad9e-17a4c89a83fe']",18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:18.694,Pass,True
,,,,,,,,,,,,,,,,1.637847,,,,,,,,,,,f96b5a3c-00b4-4e1e-a450-9e27b6a805ee,50,,,"[28.0, 0.1]",3890551,1,,,,,0.29214644,,,,,"[41.3, 4.1]",High Pass,,13.888484,,Incomplete,,André Schürrle,10281.0,,,,,Throw-in,1,From Throw In,Marcel Schäfer,40469.0,Left Back,5,Wolfsburg,179,"['41171ad1-e12c-4625-976c-3cff3d742cf7', '5b072210-25c5-4509-afcf-c31152fbb49f']",36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:36.070,Pass,
,,,,,,,,,,,,,,,,0.773147,,,,,,,,,,,5b072210-25c5-4509-afcf-c31152fbb49f,53,,,"[78.8, 76.0]",3890551,1,,,,True,-0.38050637,,,,,"[91.8, 70.8]",High Pass,,14.001429,,,,Gojko Kačar,9407.0,,,,,Recovery,1,Regular Play,Gotoku Sakai,6339.0,Right Back,6,Hamburger SV,171,"['75549c20-e5cf-441d-a649-2ec12578db75', 'c807ddcc-3be2-4ce3-b472-087fc316ba49', 'f96b5a3c-00b4-4e1e-a450-9e27b6a805ee']",37,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:37.708,Pass,True
,,,,,,,,,,,,,,,,1.495435,,,,,,,,,,,e4b1cb90-c3a0-480c-955a-23601e8cd10e,55,,,"[91.8, 70.8]",3890551,1,,,,,-2.8657868,,Head,,,"[81.2, 67.8]",Low Pass,,11.016352,,,,Lewis Harry Holtby,8891.0,,,,,,1,Regular Play,Gojko Kačar,9407.0,Right Defensive Midfield,6,Hamburger SV,171,['3c8a1903-743c-4f8e-b698-45840a3c6462'],38,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:38.481,Pass,
,,,,,,,,,,,,,,,,0.748543,,,,,,,,,,,8bdbceed-d71d-4655-97e8-1d9e226018a9,58,,,"[79.7, 67.8]",3890551,1,,,,,-1.2273101,,Left Foot,,,"[84.6, 54.1]",Ground Pass,,14.549914,,,,Ivo Iličević,24740.0,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,6,Hamburger SV,171,"['b264c4a9-b15d-444e-971c-92e0bbc7a03e', 'bb4ce51d-7b8f-465f-9556-0a5ba152ea3a']",39,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:39.977,Pass,True
,,,,,,,,,,,,,,,,1.211189,,,,,,,,,,,daa4e5b7-2919-4a6b-968b-8341f8a26b39,63,,,"[85.4, 51.1]",3890551,1,,,,,1.1884173,,Right Foot,,,"[89.1, 60.3]",Low Pass,,9.916148,,,,Gojko Kačar,9407.0,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Wing,6,Hamburger SV,171,"['5c36dc3d-94b7-4f9e-b40d-a5df10666100', '65404698-9478-48fb-b01a-4cb233655a55', '66767d26-a927-49c1-a0e0-4846286de4ab']",41,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:41.278,Pass,True
,,,,,,,,,,,,,,,,2.030119,,,,,,,,,,,0988bb11-fe90-4a90-b039-12106da53484,66,,,"[89.1, 60.3]",3890551,1,,,,,-0.5377168,,Left Foot,,,"[100.0, 53.8]",High Pass,,12.690942,,Incomplete,,Aaron Hunt,8308.0,,,,,,1,Regular Play,Gojko Kačar,9407.0,Right Defensive Midfield,6,Hamburger SV,171,"['b24b073a-3f35-4568-b5ea-01013fecd109', 'b35d59ae-92aa-4267-82e3-6dae714c58a5']",42,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:42.530,Pass,
,,,,,,,,,,,,,,,,0.949388,,,,,,,,,,,27d8d4b9-e444-473c-b739-5427b037176c,71,,,"[91.2, 59.9]",3890551,1,,,,,1.2874883,,Right Foot,,,"[95.8, 75.7]",Ground Pass,,16.456001,,,,Michael Gregoritsch,8309.0,,,,,,1,Regular Play,Gojko Kačar,9407.0,Right Defensive Midfield,6,Hamburger SV,171,['b1ae9987-4c9a-4fdc-a661-b21f676ae79d'],46,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:46.878,Pass,
,,,,,,,,,,,,,,,,0.819538,,,,,,,,,,,33f7da0e-ed0e-4559-b4c6-6208e8e68a54,74,,,"[95.8, 75.7]",3890551,1,,,,,-3.0759935,,Left Foot,,,"[82.1, 74.8]",Ground Pass,,13.72953,,,,Gotoku Sakai,6339.0,,,,,,1,Regular Play,Michael Gregoritsch,8309.0,Right Wing,6,Hamburger SV,171,['31104058-04aa-458c-a6fa-302b687d2a9a'],48,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:48.569,Pass,
,,,,,,,,,,,,,,,,1.967422,,,,,,,,,,,cf938d84-d8a6-4c95-87e6-d19058910e10,78,,,"[78.8, 73.6]",3890551,1,,,,,-0.90394086,,Left Foot,,,"[98.4, 48.7]",High Pass,,31.68864,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,1,Regular Play,Gotoku Sakai,6339.0,Right Back,6,Hamburger SV,171,"['04ee722d-bc5e-4e47-a2dc-14ec833bf3cb', '1667313f-7d47-4d4a-8e9e-69e616bbff82', '9caaae86-cbff-4df0-aa4d-d38204b74193']",50,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:50.624,Pass,True
,,,,,,,,,,,,,,,,1.125562,,,,,,,,,,,04ee722d-bc5e-4e47-a2dc-14ec833bf3cb,80,,,"[21.7, 31.4]",3890551,1,,,,,-1.8086323,,Other,,,"[20.1, 24.8]",Low Pass,,6.7911706,,,,Dante Bonfim da Costa Santos,3197.0,,,,,Recovery,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,7,Wolfsburg,179,"['0a4ae2a5-92be-4b0e-8597-6f3da51e73ad', 'cf938d84-d8a6-4c95-87e6-d19058910e10']",52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:52.591,Pass,
,,,,,,,,,,,,,,,,2.570262,,,,,,,,,,,12eff421-0b51-4b71-bcf2-4ea8293e1071,84,,,"[19.9, 21.1]",3890551,1,,,,,0.26980036,,Left Foot,,,"[60.4, 32.3]",High Pass,,42.020115,,Incomplete,,Max Kruse,8386.0,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,7,Wolfsburg,179,"['5ed5d38b-4a31-47c1-9518-54fd9af369de', 'c470369a-dc32-4af3-92c9-a783e1d5b315']",54,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:54.169,Pass,
,,,,,,,,,,,,,,,,0.094023,,,,,,,,,,,c470369a-dc32-4af3-92c9-a783e1d5b315,86,,,"[59.7, 47.8]",3890551,1,,,,True,0.0,,,,,"[62.1, 47.8]",High Pass,,2.4,,Incomplete,,,,,,,,Recovery,1,Regular Play,Emir Spahić,26791.0,Left Center Back,7,Wolfsburg,179,"['12eff421-0b51-4b71-bcf2-4ea8293e1071', '77746aef-3d78-4063-a41f-d3047294c8d6', 'f440d527-20e9-413c-8757-0c651e91187e']",56,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:56.740,Pass,True
,,,,,,,,,,,,,,,,1.805371,,,,,,,,,,,6a3244df-b1c6-4195-a615-96bdcd0c04a5,89,,,"[53.0, 60.3]",3890551,1,,,,,-1.117399,,Right Foot,,,"[70.2, 25.0]",High Pass,,39.267418,,Incomplete,,Ivo Iličević,24740.0,,,,,Recovery,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,7,Wolfsburg,179,"['41a21238-3a34-41b0-aed2-9d758c568c1d', '87a1350a-1ab1-4312-a66e-b5c80d530fa4']",58,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:58.775,Pass,
,,,,,,,,,,,,,,,,0.944945,,,,,,,,,,,41a21238-3a34-41b0-aed2-9d758c568c1d,91,,,"[49.9, 55.1]",3890551,2,,,,,-1.0691923,,Left Foot,,,"[60.1, 36.5]",Ground Pass,,21.213203,,Incomplete,,Max Kruse,8386.0,,,,,Recovery,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Wing,7,Wolfsburg,179,"['18f6d4f9-7e21-4cf4-b900-29dd069fe61f', '6a3244df-b1c6-4195-a615-96bdcd0c04a5', 'dd11e0c0-189a-4434-8c2f-ff0e010c4712']",0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:00.581,Pass,
,,,,,,,,,,,,,,,,0.884371,,,,,,,,,,,18f6d4f9-7e21-4cf4-b900-29dd069fe61f,94,,,"[60.0, 43.6]",3890551,2,,,,,-2.3561945,,Left Foot,,,"[52.3, 35.9]",Low Pass,,10.889444,,Incomplete,,Matthias Ostrzolek,8547.0,,,,,Recovery,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,7,Wolfsburg,179,"['0a298346-1e5f-41eb-ae7c-89e51d6ccd1b', '3bf240df-edf8-4ea1-a3a0-d502a2ccece4', '41a21238-3a34-41b0-aed2-9d758c568c1d', '9fac3436-ae39-458f-a6dc-c20e3ad6a5c7']",1,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:01.525,Pass,True
,,,,,,,,,,,,,,,,1.689453,,,,,,,,,,,0f1d30a4-aec5-4ed8-8016-1ff086d4de78,98,,,"[71.3, 50.5]",3890551,2,,,,,1.8523675,,Left Foot,,,"[67.8, 62.6]",Ground Pass,,12.596031,,,,Adelino André Vieira Freitas,10790.0,,,,,,1,Regular Play,Max Kruse,8386.0,Center Forward,7,Wolfsburg,179,['1e2162ce-6eb9-488f-9796-e39eaabe42f5'],6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:06.670,Pass,
,,,,,,,,,,,,,,,,2.15763,,,,,,,,,,,e2ea82d3-d845-47d2-9a93-1c6ac645bb22,101,,,"[96.2, 62.1]",3890551,2,,,,,-1.2790555,,Right Foot,True,,"[105.9, 29.8]",High Pass,,33.725063,,Incomplete,,André Schürrle,10281.0,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Wing,7,Wolfsburg,179,"['275eebc3-7cdd-4e95-820d-b5c11a3332cb', 'd557ca22-8788-4585-8bbb-f53d3f14154b']",10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:10.471,Pass,
,,,,,,,,,,,,,,,,1.510835,,,,,,,,,,,d557ca22-8788-4585-8bbb-f53d3f14154b,103,,,"[14.2, 50.3]",3890551,2,,,,,-2.1375256,,Other,,,"[11.4, 45.9]",Low Pass,,5.215362,,,,Gotoku Sakai,6339.0,,,,,Interception,1,Regular Play,Michael Gregoritsch,8309.0,Right Wing,7,Wolfsburg,179,"['e2ea82d3-d845-47d2-9a93-1c6ac645bb22', 'f37ac41d-78b9-4f70-a1d2-3ea1f2e587c7']",12,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:12.629,Pass,
,,,,,,,,,,,,,,,,4.139772,,,,,,,,,,,35561e5d-9997-46f3-adbe-75155ca9225f,105,,,"[11.4, 45.9]",3890551,2,,,,,0.25780433,,Right Foot,,,"[62.6, 59.4]",High Pass,,52.949883,,Incomplete,,Aaron Hunt,8308.0,,,,,,1,Regular Play,Gotoku Sakai,6339.0,Right Back,7,Wolfsburg,179,"['54bdf116-1b81-4974-8924-33886850c10e', '93c08f69-522d-4990-aa98-7ff21ca07486']",14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:14.140,Pass,
,,,,,,,,,,,,,,,,3.128404,,,,,,,,,,,54bdf116-1b81-4974-8924-33886850c10e,107,,,"[57.5, 20.7]",3890551,2,,,,,-0.68920475,,Left Foot,,,"[82.5, 0.1]",High Pass,,32.393826,,Out,,André Schürrle,10281.0,,,,,Recovery,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,7,Wolfsburg,179,"['35561e5d-9997-46f3-adbe-75155ca9225f', '93a8a59f-00c2-4e1c-9b01-1014e865fe4a']",18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:18.279,Pass,
,,,,,,,,,,,,,,,,1.978106,,,,,,,,,,,8de282af-addf-4d9e-bd08-46b5bd155bad,109,,,"[30.9, 80.0]",3890551,2,,,,,-0.2776152,,,,,"[50.2, 74.5]",High Pass,,20.068382,,Incomplete,,Michael Gregoritsch,8309.0,,,,,Throw-in,1,From Throw In,Gotoku Sakai,6339.0,Right Back,8,Hamburger SV,171,"['1f6cac49-5a4c-4524-8a80-40c93e4e6c85', '87194b07-6f1e-4028-86fc-e1dc6665d9bc']",31,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:31.680,Pass,
