50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.566203,,,,,,,,,,,,,c34b72a1-e360-49f1-a03f-6c9b554d17fd,17,,,"[15.3, 47.8]",3890465,0,,,,,-1.3919374,,Right Foot,,,,"[18.5, 30.1]",Ground Pass,,17.98694,,,David Ángel Abraham,8678.0,,,,,,1,From Kick Off,Lukáš Hrádecký,8667.0,Goalkeeper,2,Eintracht Frankfurt,184,['f55b71f0-a2f8-4127-8ddf-d355271ef31a'],8,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:08.733,Pass,
,,,,,,,,,,,,,,,,,,1.294166,,,,,,,,,,,,,41561bf8-c77f-42fc-acfc-be1eab48f8d0,20,,,"[20.2, 28.2]",3890465,0,,,,,-0.20820595,,Right Foot,,,,"[41.5, 23.7]",Ground Pass,,21.770163,,,Szabolcs Huszti,18888.0,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Left Center Back,2,Eintracht Frankfurt,184,['6bed2681-4c88-4706-99ff-1c81243b2375'],12,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:12.544,Pass,
,,,,,,,,,,,,,,,,,,1.304808,,,,,,,,,,,,,9500920c-cd1a-4196-9131-13cf91e0aff7,23,,,"[41.5, 23.7]",3890465,0,,,,,-2.862452,,Left Foot,,,,"[25.8, 19.2]",Ground Pass,,16.332176,,,David Ángel Abraham,8678.0,,,,,,1,From Kick Off,Szabolcs Huszti,18888.0,Left Center Midfield,2,Eintracht Frankfurt,184,['f06d38be-cb8c-4270-942d-905254ce7792'],13,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:13.904,Pass,
,,,,,,,,,,,,,,,,,,1.663806,,,,,,,,,,,,,911a2d26-4bef-4338-9c47-db072fb82397,26,,,"[27.2, 23.4]",3890465,0,,,,,1.5452337,,Right Foot,,,,"[28.1, 58.6]",High Pass,,35.211502,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Left Center Back,2,Eintracht Frankfurt,184,['47f225e9-942b-4898-8703-bd1560ad4102'],16,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:16.749,Pass,
,,,,,,,,,,,,,,,,,,1.624378,,,,,,,,,,,,,fda1855c-62b8-472c-bee6-5c2de98cb91b,29,,,"[21.4, 61.4]",3890465,0,,,,,-2.2648163,,Right Foot,,,,"[10.0, 47.7]",Ground Pass,,17.822739,,,Lukáš Hrádecký,8667.0,,,,,,1,From Kick Off,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,2,Eintracht Frankfurt,184,['f3c6b30d-a43e-4ae4-9759-6b7739269e50'],19,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:19.972,Pass,
,,,,,,,,,,,,,,,,,,1.717914,,,,,,,,,,,,,ccbb9c99-b9a1-4be8-b0a2-a3871584bb12,32,,,"[11.0, 48.2]",3890465,0,,,,,-1.2587543,,Right Foot,,,,"[19.0, 23.4]",Ground Pass,,26.058395,,,David Ángel Abraham,8678.0,,,,,,1,From Kick Off,Lukáš Hrádecký,8667.0,Goalkeeper,2,Eintracht Frankfurt,184,['ad1e73b5-748e-4c36-9576-ed8ed10b199c'],24,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:24.889,Pass,
,,,,,,,,,,,,,,,,,,1.68204,,,,,,,,,,,,,cc599dc8-6563-4bb4-8568-a337afad0a70,35,,,"[22.0, 25.4]",3890465,0,,,,,-0.72547,,Right Foot,,,,"[43.2, 6.6]",Ground Pass,,28.335136,,,Bastian Oczipka,8504.0,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Left Center Back,2,Eintracht Frankfurt,184,['c6b743bb-d3c8-4479-aaba-56b59ae0beca'],27,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:27.886,Pass,
,,,,,,,,,,,,,,,,,,1.818149,,,,,,,,,,,,,cdea1d5a-4477-4fa7-8aaa-0e4ec9210db4,38,,,"[44.9, 4.8]",3890465,0,,,,,2.8488195,,Left Foot,,,,"[24.0, 11.1]",Ground Pass,,21.82888,,,David Ángel Abraham,8678.0,,,,,,1,From Kick Off,Bastian Oczipka,8504.0,Left Back,2,Eintracht Frankfurt,184,['48ae81bb-e7c1-4e6d-b94d-22a72e11c22c'],31,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:31.825,Pass,
,,,,,,,,,,,,,,,,,,1.722659,,,,,,,,,,,,,c6763a7a-fc6a-493e-b1b8-a61e179c6848,41,,,"[14.3, 16.7]",3890465,0,,,,,1.7262484,,Right Foot,,,,"[10.1, 43.5]",Ground Pass,,27.127108,,,Lukáš Hrádecký,8667.0,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Left Center Back,2,Eintracht Frankfurt,184,['25a59e62-0254-4533-899e-d95d99fe947c'],35,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:35.272,Pass,
,,,,,,,,,,,,,,,,,,1.642733,,,,,,,,,,,,,4bf2389e-53ae-41b5-ad7c-c29373dd7e2f,44,,,"[11.4, 45.8]",3890465,0,,,,,1.2862434,,Right Foot,,,,"[18.8, 71.1]",Ground Pass,,26.360008,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,1,From Kick Off,Lukáš Hrádecký,8667.0,Goalkeeper,2,Eintracht Frankfurt,184,['915c1bce-59a2-47b4-9523-57099f4b4105'],38,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:38.169,Pass,
,,,,,,,,,,,,,,,,,,1.703324,,,,,,,,,,,,,0543ee0c-3043-4133-9909-d86e93dd506c,47,,,"[31.4, 59.3]",3890465,0,,,,,-1.5640397,,Right Foot,,,,"[31.6, 29.7]",Ground Pass,,29.600676,,,David Ángel Abraham,8678.0,,,,,,1,From Kick Off,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,2,Eintracht Frankfurt,184,['6b84e043-1514-48a1-ad1f-35bb01940800'],45,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:45.261,Pass,
,,,,,,,,,,,,,,,,,,1.64553,,,,,,,,,,,,,20cb3140-4cd2-41e3-93c3-8e3b1a2a5f42,50,,,"[35.7, 26.2]",3890465,0,,,,,-0.81103355,,Right Foot,,,,"[56.6, 4.2]",Low Pass,,30.34485,,,Bastian Oczipka,8504.0,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Left Center Back,2,Eintracht Frankfurt,184,['8f25497e-052b-4a35-b617-fa9fb0bcf8eb'],48,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:48.304,Pass,
,,,,,,,,,,,,,,,,,,1.675813,,,,,,,,,,,,,ab201b94-5bd8-485d-bb51-7d95859426cc,53,,,"[56.0, 3.8]",3890465,0,,,,,2.6002126,,Right Foot,,,,"[40.7, 13.0]",Ground Pass,,17.85301,,,David Ángel Abraham,8678.0,,,,,,1,From Kick Off,Bastian Oczipka,8504.0,Left Back,2,Eintracht Frankfurt,184,['e83aebd2-258d-4954-abc7-0b9aad734b26'],50,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:50.849,Pass,
,,,,,,,,,,,,,,,,,,1.765466,,,,,,,,,,,,,ae1412c1-3ffa-4d14-8acc-ab1e1af2beb7,56,,,"[40.7, 20.9]",3890465,0,,,,,1.3439975,,Right Foot,,,,"[48.5, 54.7]",Ground Pass,,34.688328,,,Marc Stendera,10896.0,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Left Center Back,2,Eintracht Frankfurt,184,['f2123c68-e75b-4464-9246-7ae3693f1a48'],56,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:56.894,Pass,
,,,,,,,,,,,,,,,,,,1.675697,,,,,,,,,,,,,31ef42c2-b95a-49e0-84d6-a6074273cc6e,59,,,"[50.4, 61.7]",3890465,1,,,,,-1.5977359,,Right Foot,,,,"[49.5, 28.3]",Ground Pass,,33.412125,,,David Ángel Abraham,8678.0,,,,,,1,From Kick Off,Marc Stendera,10896.0,Right Center Midfield,2,Eintracht Frankfurt,184,['fd7b6416-fa66-493e-9f2d-dd49541df00c'],3,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:03.004,Pass,
,,,,,,,,,,,,,,,,,,0.876257,,,,,,,,,,,,,cd915537-896c-4219-b20f-d607f1336e80,62,,,"[56.6, 24.7]",3890465,1,,,,,-0.8986146,,Right Foot,,,,"[71.8, 5.6]",Ground Pass,,24.410038,,,Bastian Oczipka,8504.0,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Left Center Back,2,Eintracht Frankfurt,184,['99e35f1f-e57c-4bf8-b26d-e81ed01ba4a5'],6,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:06.738,Pass,
,,,,,,,,,,,,,,,,,,1.030022,,,,,,,,,,,,,4d5649e6-0b68-4f09-8be7-fb24d0fe022c,65,,,"[85.2, 4.8]",3890465,1,,,,,0.95311975,,Left Foot,,,,"[100.9, 26.9]",High Pass,,27.10904,Incomplete,,Alexander Meier,23268.0,,,,,,1,From Kick Off,Bastian Oczipka,8504.0,Left Back,2,Eintracht Frankfurt,184,"['9674bf79-e24c-48bf-a88f-4785e3801a9d', 'f7f3f76e-e3e3-43b0-b6fe-a54193505763']",10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:10.279,Pass,
,,,,,,,,,,,,,,,,,,1.066323,,,,,,,,,,,,,bf2738be-fdb0-4b7d-a1cb-bca0a9ae0305,70,,,"[72.7, 14.3]",3890465,1,,,,,1.9368528,,Left Foot,,,,"[70.4, 20.3]",Ground Pass,,6.4257298,,,Marco Russ,8812.0,,,,,,1,From Kick Off,Bastian Oczipka,8504.0,Left Back,2,Eintracht Frankfurt,184,['837e945d-674f-4b07-b0e1-2018abc6c7dd'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:15.236,Pass,
,,,,,,,,,,,,,,,,,,1.281225,,,,,,,,,,,,,85d3675d-2de1-4454-8665-fb9a235ad4a2,80,,,"[50.5, 69.7]",3890465,1,,True,,,-2.910234,,Right Foot,,,,"[29.7, 64.8]",Ground Pass,,21.369371,,,Joël Andre Job Matip,3502.0,,,,,Free Kick,1,From Free Kick,Sascha Riether,25003.0,Right Back,4,Schalke 04,181,['d6a6aa24-0b3e-47ea-82f9-4f35bdb4f631'],27,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:27.725,Pass,
,,,,,,,,,,,,,,,,,,2.548834,,,,,,,,,,,,,8cb287b0-6aaa-4d7c-8cf8-744ac027088f,82,,,"[33.0, 59.5]",3890465,1,,,,,-2.569841,,Right Foot,,,,"[8.6, 43.8]",Ground Pass,,29.014652,,,Ralf Fährmann,8517.0,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Right Center Back,4,Schalke 04,181,['cb8f7d65-6027-418b-8ef6-ea27c36fd27a'],31,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:31.157,Pass,
,,,,,,,,,,,,,,,,,,2.613226,,,,,,,,,,,,,7bd79857-ef2b-41ca-8094-577bfe2ece1e,86,,,"[11.8, 38.2]",3890465,1,,,,,-0.74023116,,Right Foot,,,,"[48.8, 4.4]",High Pass,,50.11427,,,Dennis Aogo,8958.0,,,,,,1,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,4,Schalke 04,181,['849e9fe5-5b62-409b-b097-c5b058a45b20'],35,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:35.759,Pass,
,,,,,,,,,,,,,,,,,,1.902628,,,,,,,,,,,,,bbebd95e-6cb2-4ce9-9b86-0b357ffdcb97,89,,,"[48.0, 5.5]",3890465,1,,,,,0.45577377,,Other,,,,"[58.2, 10.5]",Low Pass,,11.359577,Incomplete,,Sead Kolašinac,3510.0,,,,,,1,From Free Kick,Dennis Aogo,8958.0,Left Back,4,Schalke 04,181,"['4ed5c371-1793-486b-977c-6eed1f998007', '9a0596dd-e715-458a-9b1f-280807606fb3', 'af1f527b-8beb-4a6f-9080-b663e265e3fa']",38,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:38.373,Pass,True
,,,,,,,,,,,,,,,,,,1.276029,,,,,,,,,,,,,af1f527b-8beb-4a6f-9080-b663e265e3fa,91,,,"[61.9, 69.6]",3890465,1,,,,,-0.9103256,,Left Foot,,,,"[71.3, 57.5]",Ground Pass,,15.3222065,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,Recovery,1,Regular Play,Makoto Hasebe,5681.0,Right Back,5,Eintracht Frankfurt,184,"['36173cea-4c5f-424b-a8e6-0761406e4c23', 'bbebd95e-6cb2-4ce9-9b86-0b357ffdcb97']",40,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:40.275,Pass,
,,,,,,,,,,,,,,,,,,2.28557,,,,,,,,,,,,,64d2e4c4-0270-47d3-ae89-63a0fe0844d7,95,,,"[64.3, 53.3]",3890465,1,,,,,-2.2020485,,Right Foot,,,,"[43.1, 24.3]",Ground Pass,,35.922695,,,Bastian Oczipka,8504.0,,,,,,1,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,5,Eintracht Frankfurt,184,"['310e741a-a2af-47c3-99ed-497faa8034ef', '754ee2bb-e7a4-4e31-b620-6338b50e5394']",42,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:42.441,Pass,True
,,,,,,,,,,,,,,,,,,2.175661,,,,,,,,,,,,,79cd525a-df6c-4e03-a5d8-2afe5d1133c5,98,,,"[47.3, 20.3]",3890465,1,,,,,2.0421958,,Left Foot,,,,"[34.2, 46.0]",Ground Pass,,28.846144,,,David Ángel Abraham,8678.0,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,5,Eintracht Frankfurt,184,['9982e0b5-f4ea-4012-8c40-1ec1cc9f080b'],47,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:47.856,Pass,
,,,,,,,,,,,,,,,,,,1.269634,,,,,,,,,,,,,2952d7d5-cffe-4b0e-b882-66b69804f489,101,,,"[28.8, 45.8]",3890465,1,,,,,1.3800408,,Right Foot,,,,"[31.6, 60.3]",Ground Pass,,14.767871,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,1,Regular Play,David Ángel Abraham,8678.0,Left Center Back,5,Eintracht Frankfurt,184,['dc5798bd-b60b-46e9-866b-eb982682ce51'],50,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:50.339,Pass,
,,,,,,,,,,,,,,,,,,2.440391,,,,,,,,,,,,,ae17eff2-fc79-432b-9f10-13d4921267de,105,,,"[34.1, 60.5]",3890465,1,,,,,-0.08944678,,Right Foot,,,,"[78.7, 56.5]",High Pass,,44.779015,Incomplete,,Alexander Meier,23268.0,,,,,,1,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,5,Eintracht Frankfurt,184,"['00f52f2f-4f05-4e0b-92bb-c3f45a3ad74f', 'b2d56fd6-fd90-4ecb-a4b8-f70e082c0110', 'db4d7838-bcbb-47d3-99a4-a7a8960b56d5']",53,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:53.000,Pass,True
,,,,,,,,,,,,,,,,,,1.237492,,,,,,,,,,,,,ab03404e-ba04-4765-9899-99bc0ec070ff,108,,,"[63.0, 58.5]",3890465,1,,,,,-0.7127987,,Right Foot,,,,"[80.7, 43.2]",High Pass,,23.396154,,,Haris Seferović,5543.0,,,,,Recovery,1,Regular Play,Marco Russ,8812.0,Center Defensive Midfield,5,Eintracht Frankfurt,184,['33c48239-bf0d-4bb6-aebf-bb41afbdb9a9'],57,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:57.534,Pass,
,,,,,,,,,,,,,,,,,,1.478308,,,,,,,,,,,,,2a338485-c3cc-413a-8d53-10fccb331f0e,110,,,"[80.7, 43.2]",3890465,1,,,,,0.10308161,,Head,,,,"[98.1, 45.0]",High Pass,,17.492855,Pass Offside,,Alexander Meier,23268.0,,,Through Ball,True,,1,Regular Play,Haris Seferović,5543.0,Left Center Forward,5,Eintracht Frankfurt,184,['3123ebe3-56df-456e-b045-3e139539f211'],58,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:58.852,Pass,
,,,,,,,,,,,,,,,,,,1.970806,,,,,,,,,,,,,87233eb2-5d07-45b1-a687-939c76f9e109,112,,,"[33.0, 34.7]",3890465,2,,True,,,3.0654688,,Left Foot,,,,"[9.4, 36.5]",Ground Pass,,23.668545,,,Ralf Fährmann,8517.0,,,,,Free Kick,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,6,Schalke 04,181,['ecbd5817-8fd0-449b-964e-77683c6b6af4'],20,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:20.462,Pass,
,,,,,,,,,,,,,,,,,,2.816689,,,,,,,,,,,,,67cfea60-738c-43d2-931e-7647fe687d2d,114,,,"[14.9, 38.3]",3890465,2,,,,,0.3149731,,Right Foot,,,,"[63.7, 54.2]",High Pass,,51.324944,,,Uilson de Souza Paula Júnior,30312.0,,,,,,1,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,6,Schalke 04,181,['639ef124-f98d-465a-85a8-87bb9caa9de5'],27,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:27.208,Pass,
