50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.311616,,,,,,,,,,,fc1f5d98-9893-4ca1-8003-8010023e3c36,580,,,"[32.4, 66.0]",3890531,13,,,,-0.21256681,,Right Foot,,,"[46.3, 63.0]",,High Pass,,14.220057,,,Mario Vrančić,13675.0,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Right Defensive Midfield,23,Darmstadt 98,872,['ff812619-b565-493c-bca4-1e2ee0b9aa5f'],33,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:33.860,Pass,
,,,,,,,,,,,,,,,,,3.268164,,,,,,,,,,,a896ce20-5cd4-432a-9ab4-4fe9c465e17b,587,,,"[48.6, 60.5]",3890531,14,,,,-0.41861007,,Right Foot,,,"[96.7, 39.1]",,High Pass,,52.645702,,,Sandro Wagner,9723.0,,,,,Free Kick,1,From Free Kick,Aytac Sulu,9217.0,Right Center Back,24,Darmstadt 98,872,['7094ad6a-4202-43fc-9b3b-62d04e47d7ab'],16,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:16.351,Pass,
,,,,,,,,,,,,,,,,,2.425601,,,,,,,,,,,9dcecd7f-6fbc-4a9c-babb-aacdce45eff3,590,,,"[96.7, 39.1]",3890531,14,,,True,1.83958,a2604532-2063-4bc9-97de-b9baf039e411,,,,"[92.1, 55.8]",,High Pass,,17.32195,,,Florian Jungwirth,12383.0,True,,,,,1,From Free Kick,Sandro Wagner,9723.0,Center Forward,24,Darmstadt 98,872,"['51420b4d-0596-4c99-9f88-8ee8a00264e2', 'e2ff4673-9132-4842-972b-47f804fbcfd9']",19,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:19.620,Pass,True
,,,,,,,,,,,,,,,,,3.708797,,,,,,,,,,,25f8fcb3-25a3-4b3e-a4fb-381bb38a71d0,594,,,"[7.0, 36.1]",3890531,14,,,,-0.12635426,,Left Foot,,,"[74.7, 27.5]",,High Pass,,68.24405,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Timo Horn,8821.0,Goalkeeper,25,FC Köln,186,['5744e947-4662-41be-ba00-41962cffd186'],44,,,,,,,,,,,,,,,,,,FC Köln,186,00:14:44.416,Pass,
,,,,,,,,,,,,,,,,,2.98024,,,,,,,,,,,5744e947-4662-41be-ba00-41962cffd186,595,,,"[45.4, 52.6]",3890531,14,,,,-0.1744988,,Head,,,"[78.3, 46.8]",,High Pass,,33.407333,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Fabian Holland,9222.0,Left Defensive Midfield,25,FC Köln,186,"['25f8fcb3-25a3-4b3e-a4fb-381bb38a71d0', 'e522bd09-1dcd-421a-be02-9e97d919da8c']",48,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:48.125,Pass,
,,,,,,,,,,,,,,,,,1.755536,,,,,,,,,,,74ec8558-e2a3-438a-a248-b90ba5255130,598,,,"[40.9, 33.1]",3890531,14,,,,1.4671931,,Left Foot,,,"[44.3, 65.8]",,Ground Pass,,32.87628,,,Frederik Hillesborg Sørensen,8829.0,,,,,,1,From Goal Kick,Mërgim Mavraj,8900.0,Left Center Back,25,FC Köln,186,['011503c4-6785-4080-a500-5ec7b56fade9'],52,,,,,,,,,,,,,,,,,,FC Köln,186,00:14:52.499,Pass,
,,,,,,,,,,,,,,,,,1.277936,,,,,,,,,,,a352bb4f-8796-4ddc-99dd-557d48a07bdf,601,,,"[45.4, 67.8]",3890531,14,,,,-2.1929543,,Right Foot,,,"[38.3, 57.9]",,Ground Pass,,12.182775,,,Dominik Maroh,11286.0,,,,,,1,From Goal Kick,Frederik Hillesborg Sørensen,8829.0,Right Back,25,FC Köln,186,['df83f749-7945-4c74-a256-3d0df58453eb'],55,,,,,,,,,,,,,,,,,,FC Köln,186,00:14:55.214,Pass,
,,,,,,,,,,,,,,,,,1.695844,,,,,,,,,,,5cd4748b-b267-40bd-88ae-36d24d8e61b6,604,,,"[40.7, 56.2]",3890531,14,,,,-1.5196464,,Right Foot,,,"[42.2, 26.9]",,Ground Pass,,29.338371,,,Mërgim Mavraj,8900.0,,,,,,1,From Goal Kick,Dominik Maroh,11286.0,Right Center Back,25,FC Köln,186,['1e80fc06-c417-405d-83cd-317f926b60f1'],58,,,,,,,,,,,,,,,,,,FC Köln,186,00:14:58.160,Pass,
,,,,,,,,,,,,,,,,,1.325009,,,,,,,,,,,9bae8351-2837-4993-81df-f5028b2a6147,607,,,"[47.7, 21.1]",3890531,15,,,,-0.6392773,,Left Foot,,,"[62.9, 9.8]",,Ground Pass,,18.940168,,,Jonas Hector,6040.0,,,,,,1,From Goal Kick,Mërgim Mavraj,8900.0,Left Center Back,25,FC Köln,186,['da2fda39-6d29-41f5-b677-664184d62471'],1,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:01.138,Pass,
,,,,,,,,,,,,,,,,,1.367961,,,,,,,,,,,8ddfb7fb-d82f-4640-822b-bdc787d87c9f,610,,,"[56.5, 10.4]",3890531,15,,,,0.5637486,,Right Foot,,,"[82.6, 26.9]",,Low Pass,,30.878147,Incomplete,,Anthony Modeste,23486.0,,,,,,1,From Goal Kick,Jonas Hector,6040.0,Left Defensive Midfield,25,FC Köln,186,"['79ab04f3-4d1e-48ae-b3e4-af428512085b', '7cb8fa86-e89e-4c1c-adbf-7b6e7c6c5205']",3,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:03.811,Pass,
,,,,,,,,,,,,,,,,,2.716814,,,,,,,,,,,79ab04f3-4d1e-48ae-b3e4-af428512085b,612,,,"[37.5, 53.2]",3890531,15,,,,0.18087183,,Right Foot,,,"[80.7, 61.1]",,High Pass,,43.916397,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Aytac Sulu,9217.0,Right Center Back,25,FC Köln,186,"['5a842b96-5829-428e-ba3b-6bc89bb90331', '8ddfb7fb-d82f-4640-822b-bdc787d87c9f']",5,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:05.179,Pass,
,,,,,,,,,,,,,,,,,1.025994,,,,,,,,,,,3d38e41c-d787-4d66-bc57-c1f5c414afcc,615,,,"[35.1, 19.2]",3890531,15,,,,1.5106837,,Right Foot,,,"[36.4, 40.8]",,Ground Pass,,21.639086,,,Dominik Maroh,11286.0,,,,,,1,From Goal Kick,Mërgim Mavraj,8900.0,Left Center Back,25,FC Köln,186,['df4933db-110e-4f0b-b926-32dee33b30cd'],9,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:09.629,Pass,
,,,,,,,,,,,,,,,,,1.942005,,,,,,,,,,,2d380f77-c126-41a7-985b-cd9e66c0a559,618,,,"[39.0, 44.9]",3890531,15,,,,-1.3671378,,Right Foot,,,"[44.7, 17.3]",,Ground Pass,,28.182442,,,Jonas Hector,6040.0,,,,,,1,From Goal Kick,Dominik Maroh,11286.0,Right Center Back,25,FC Köln,186,['eaee07c0-98ee-4c3f-9558-ec0fdab5c7f1'],13,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:13.240,Pass,
,,,,,,,,,,,,,,,,,0.987384,,,,,,,,,,,728e6c71-7747-4b60-aa4c-e75028e4c10c,621,,,"[45.0, 17.3]",3890531,15,,,,-0.31665722,,Left Foot,,,"[62.7, 11.5]",,Ground Pass,,18.626057,,,Yannick Gerhardt,8231.0,,,,,,1,From Goal Kick,Jonas Hector,6040.0,Left Defensive Midfield,25,FC Köln,186,['c2f2c7c5-0b15-4ea6-81f3-763361d56d11'],16,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:16.425,Pass,
,,,,,,,,,,,,,,,,,1.596395,,,,,,,,,,,35dc819e-5e43-4bef-8fd1-5eaa2d72e6a3,624,,,"[62.3, 11.5]",3890531,15,,,,2.4123154,,Left Foot,,,"[38.8, 32.5]",,Ground Pass,,31.51587,,,Mërgim Mavraj,8900.0,,,,,,1,From Goal Kick,Yannick Gerhardt,8231.0,Left Wing,25,FC Köln,186,['1c6c1d57-9e8f-4dfa-8cb4-5004d5ae58e5'],18,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:18.412,Pass,
,,,,,,,,,,,,,,,,,2.242782,,,,,,,,,,,56eaeb5e-0631-4d01-b15a-b79087a5c0a5,627,,,"[38.3, 31.6]",3890531,15,,,,1.3417062,,Left Foot,,,"[43.5, 53.9]",,Ground Pass,,22.898252,,,Dominik Maroh,11286.0,,,,,,1,From Goal Kick,Mërgim Mavraj,8900.0,Left Center Back,25,FC Köln,186,['de54b741-e7c7-4f52-9b6a-1dc8ece651c4'],20,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:20.129,Pass,
,,,,,,,,,,,,,,,,,1.864732,,,,,,,,,,,9d66b9cc-3ba9-410a-a2e2-698d24bd7e14,630,,,"[49.7, 53.9]",3890531,15,,,,-1.6421038,,Right Foot,,,"[47.1, 17.5]",,Ground Pass,,36.49274,,,Mërgim Mavraj,8900.0,,,,,,1,From Goal Kick,Dominik Maroh,11286.0,Right Center Back,25,FC Köln,186,['ffb7f8f5-2ead-4f2d-9754-719c51ad474f'],26,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:26.750,Pass,
,,,,,,,,,,,,,,,,,0.75807,,,,,,,,,,,edbb4acb-56d1-4f90-9f42-3329328dcf58,633,,,"[48.4, 16.0]",3890531,15,,,,1.2580953,,Left Foot,,,"[52.7, 29.3]",,Ground Pass,,13.977839,,,Yūya Ōsako,5679.0,,,,,,1,From Goal Kick,Mërgim Mavraj,8900.0,Left Center Back,25,FC Köln,186,['729d5ebd-e047-4999-86ad-00564b2e60b1'],30,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:30.604,Pass,
,,,,,,,,,,,,,,,,,1.339009,,,,,,,,,,,34555368-b430-4b9a-8df6-e551d186b607,637,,,"[46.5, 23.5]",3890531,15,,,,-1.6186322,,Right Foot,,,"[45.6, 4.7]",,Ground Pass,,18.82153,,,Mërgim Mavraj,8900.0,,,,,,1,From Goal Kick,Yūya Ōsako,5679.0,Center Attacking Midfield,25,FC Köln,186,['e795b1e7-fca5-4836-b99f-0440ce9da101'],32,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:32.881,Pass,
,,,,,,,,,,,,,,,,,1.693337,,,,,,,,,,,236a70d1-8a9b-40b7-9118-f0a5e8954e61,640,,,"[45.6, 9.8]",3890531,15,,,,1.6460309,,Left Foot,,,"[42.6, 49.6]",,Ground Pass,,39.912907,,,Dominik Maroh,11286.0,,,,,,1,From Goal Kick,Mërgim Mavraj,8900.0,Left Center Back,25,FC Köln,186,['7e91f44a-9260-4d4c-b1b5-8783198abacc'],36,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:36.494,Pass,
,,,,,,,,,,,,,,,,,0.904741,,,,,,,,,,,9fcaee93-a445-48db-be16-56f23da74a0e,643,,,"[46.2, 51.7]",3890531,15,,,,1.3868529,,Right Foot,,,"[48.6, 64.6]",,Ground Pass,,13.121357,,,Matthias Lehmann,8827.0,,,,,,1,From Goal Kick,Dominik Maroh,11286.0,Right Center Back,25,FC Köln,186,['7cbe10cc-94ef-4e52-82eb-b0b1df5eca78'],40,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:40.441,Pass,
,,,,,,,,,,,,,,,,,1.32579,,,,,,,,,,,f89b1151-7d1f-4bd0-90a2-0643df1e9465,646,,,"[53.1, 57.1]",3890531,15,,,,0.8994839,,Right Foot,,,"[61.6, 67.8]",,Ground Pass,,13.665284,,,Frederik Hillesborg Sørensen,8829.0,,,,,,1,From Goal Kick,Matthias Lehmann,8827.0,Right Defensive Midfield,25,FC Köln,186,['218ba4a6-379f-48c0-9bc4-c0d7f8202a20'],44,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:44.907,Pass,
,,,,,,,,,,,,,,,,,1.289602,,,,,,,,,,,686def99-a905-410e-a99b-481e21986175,649,,,"[62.1, 68.2]",3890531,15,,,,-2.2536147,,Right Foot,,,"[49.9, 53.2]",,Ground Pass,,19.334942,,,Dominik Maroh,11286.0,,,,,,1,From Goal Kick,Frederik Hillesborg Sørensen,8829.0,Right Back,25,FC Köln,186,['e306bb11-8360-49ff-953a-1b315f371103'],48,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:48.196,Pass,
,,,,,,,,,,,,,,,,,1.328563,,,,,,,,,,,52d3782c-aa86-4e14-8eef-25c683337405,652,,,"[51.6, 50.0]",3890531,15,,,,-1.1585853,,Right Foot,,,"[63.1, 23.7]",,Ground Pass,,28.704355,,,Yannick Gerhardt,8231.0,,,,,,1,From Goal Kick,Dominik Maroh,11286.0,Right Center Back,25,FC Köln,186,['f72196b9-498f-41cf-970c-43994906a622'],50,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:50.539,Pass,
,,,,,,,,,,,,,,,,,0.933203,,,,,,,,,,,01bb93c4-06b2-47ba-bd43-94cbe01cb84c,655,,,"[61.6, 22.8]",3890531,15,,,,1.9146761,,Right Foot,,,"[56.3, 37.6]",,Ground Pass,,15.720369,,,Jonas Hector,6040.0,,,,,,1,From Goal Kick,Yannick Gerhardt,8231.0,Left Wing,25,FC Köln,186,['fc285377-7f84-4953-8df0-bc37789b2932'],52,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:52.788,Pass,
,,,,,,,,,,,,,,,,,1.41349,,,,,,,,,,,dfa1587f-1770-4930-b31e-1dbedd1b9377,657,,,"[56.7, 37.6]",3890531,15,,,,-2.7443213,,Left Foot,,,"[42.4, 31.6]",,Ground Pass,,15.50774,,,Mërgim Mavraj,8900.0,,,,,,1,From Goal Kick,Jonas Hector,6040.0,Left Defensive Midfield,25,FC Köln,186,['14628f16-abd9-42a3-be49-02970e2aab8d'],53,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:53.721,Pass,
,,,,,,,,,,,,,,,,,1.078388,,,,,,,,,,,3dd35a37-373e-4cbf-b512-e9e1c253e7c7,660,,,"[43.2, 30.3]",3890531,15,,,,1.589662,,Left Foot,,,"[42.8, 51.5]",,Ground Pass,,21.203773,,,Dominik Maroh,11286.0,,,,,,1,From Goal Kick,Mërgim Mavraj,8900.0,Left Center Back,25,FC Köln,186,['7b203702-5298-4266-b19e-cd0fd7544c8d'],56,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:56.660,Pass,
,,,,,,,,,,,,,,,,,1.331305,,,,,,,,,,,8e4bf224-e9b4-4b92-a5d0-c1547d358a95,663,,,"[43.9, 53.9]",3890531,15,,,,1.0824624,,Left Foot,,,"[52.4, 69.9]",,Ground Pass,,18.11767,,,Marcel Risse,8823.0,,,,,,1,From Goal Kick,Dominik Maroh,11286.0,Right Center Back,25,FC Köln,186,['6a2719b9-a501-47e6-9032-5c2bd01a5b2a'],58,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:58.863,Pass,
,,,,,,,,,,,,,,,,,1.133839,,,,,,,,,,,281f5a49-8866-4d20-bb91-acdfe1aca2f2,666,,,"[52.0, 59.6]",3890531,16,,,,-0.21264492,,Right Foot,,,"[69.6, 55.8]",,Ground Pass,,18.005554,,,Anthony Modeste,23486.0,,,,,,1,From Goal Kick,Marcel Risse,8823.0,Right Wing,25,FC Köln,186,['602e7ca4-e496-4381-ad68-88a1e89a0c00'],1,,,,,,,,,,,,,,,,,,FC Köln,186,00:16:01.907,Pass,
,,,,,,,,,,,,,,,,,0.888156,,,,,,,,,,,210ef48b-7103-4cf3-921e-19ed5331ce6c,669,,,"[69.6, 56.0]",3890531,16,,,,2.156754,,Right Foot,,,"[62.1, 67.3]",,Ground Pass,,13.5624485,,,Marcel Risse,8823.0,,,,,,1,From Goal Kick,Anthony Modeste,23486.0,Center Forward,25,FC Köln,186,"['4401408d-5f1d-4b5b-9dfd-e10f91ec3e72', '8d53ee43-4abb-4b60-8cce-c9c68b17dc12']",3,,,,,,,,,,,,,,,,,,FC Köln,186,00:16:03.041,Pass,True
,,,,,,,,,,,,,,,,,2.517608,,,,,,,,,,,67d0d6be-f410-40f6-a35c-e27188945df9,672,,,"[68.3, 72.0]",3890531,16,,,,-1.1390104,,Right Foot,,,"[87.1, 31.2]",,Ground Pass,,44.923046,Incomplete,,Yūya Ōsako,5679.0,,True,,,,1,From Goal Kick,Marcel Risse,8823.0,Right Wing,25,FC Köln,186,"['70d5f478-a9a1-4c82-b7a8-dd62a2aa028f', '86a8e794-81c6-47df-b9a5-ff06be05d3c0']",5,,,,,,,,,,,,,,,,,,FC Köln,186,00:16:05.212,Pass,
,,,,,,,,,,,,,,,,,1.257766,,,,,,,,,,,86a8e794-81c6-47df-b9a5-ff06be05d3c0,675,,,"[33.0, 48.9]",3890531,16,,,,-0.91072214,,Right Foot,,,"[44.1, 34.6]",,Ground Pass,,18.102486,,,Jérôme Gondorf,8388.0,,,,,Recovery,1,Regular Play,Florian Jungwirth,12383.0,Right Back,26,Darmstadt 98,872,"['121fe64f-b5d7-4e9f-bc6d-8cfd05afc410', '67d0d6be-f410-40f6-a35c-e27188945df9', 'a1347c52-8365-4206-80d0-8d36beb55ec8']",7,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:07.729,Pass,True
,,,,,,,,,,,,,,,,,3.999821,,,,,,,,,,,5237e669-6149-465c-883d-b7ceaf89c61e,678,,,"[45.4, 31.4]",3890531,16,,,,-0.59504473,,Left Foot,,,"[87.8, 2.7]",,High Pass,,51.200096,,,Konstantin Rausch,11134.0,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Right Defensive Midfield,26,Darmstadt 98,872,['0a2ea33e-91bb-4167-99b0-27f800a6717e'],11,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:11.282,Pass,
,,,,,,,,,,,,,,,,,5.723543,,,,,,,,,,,b1d946d6-1da9-445b-bcff-d8c9d6683664,688,,,"[12.2, 75.2]",3890531,17,,,,-0.18911885,,Right Foot,,,"[89.0, 60.5]",,High Pass,,78.19418,Incomplete,,Anthony Modeste,23486.0,,,,,Free Kick,1,From Free Kick,Timo Horn,8821.0,Goalkeeper,28,FC Köln,186,"['1e69f610-6870-4805-afaa-1c3321c8619c', 'd2d9cdeb-1701-46f9-8d78-3ad5fd03a5b7']",4,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:04.075,Pass,
,,,,,,,,,,,,,,,,,2.275188,,,,,,,,,,,1e69f610-6870-4805-afaa-1c3321c8619c,690,,,"[31.1, 19.6]",3890531,17,,,,-0.29994714,,Head,,,"[50.5, 13.6]",,High Pass,,20.306648,Incomplete,,Konstantin Rausch,11134.0,,,,,Recovery,1,From Free Kick,Aytac Sulu,9217.0,Right Center Back,28,FC Köln,186,"['b1d946d6-1da9-445b-bcff-d8c9d6683664', 'd12887c3-0cf5-4e22-9383-216b1cfddf0b', 'e4e21620-1911-405f-a7ce-1358fef64284']",9,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:09.799,Pass,
,,,,,,,,,,,,,,,,,1.302386,,,,,,,,,,,d12887c3-0cf5-4e22-9383-216b1cfddf0b,692,,,"[69.6, 66.5]",3890531,17,,,,2.1137474,,Right Foot,,,"[66.1, 72.3]",,High Pass,,6.7742157,Unknown,,,,,,,,Recovery,1,From Free Kick,Matthias Lehmann,8827.0,Right Defensive Midfield,28,FC Köln,186,['1e69f610-6870-4805-afaa-1c3321c8619c'],12,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:12.074,Pass,
,,,,,,,,,,,,,,,,,1.879102,,,,,,,,,,,2382dd5c-06db-4adc-9524-9181671ece4f,695,,,"[73.2, 62.8]",3890531,17,True,,,1.7529646,,Left Foot,,,"[71.1, 74.2]",,Ground Pass,,11.591807,,,Frederik Hillesborg Sørensen,8829.0,,,,,Free Kick,1,From Free Kick,Matthias Lehmann,8827.0,Right Defensive Midfield,29,FC Köln,186,['26b7a66c-24db-4846-b4dc-1db628ca334b'],19,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:19.920,Pass,
,,,,,,,,,,,,,,,,,1.886054,,,,,,,,,,,b2db5d65-bfc5-48b0-bf52-d47098f70a4a,697,,,"[68.9, 75.5]",3890531,17,,,,-2.2191284,,Right Foot,,,"[43.9, 42.5]",,High Pass,,41.400482,,,Mërgim Mavraj,8900.0,,,,,,1,From Free Kick,Frederik Hillesborg Sørensen,8829.0,Right Back,29,FC Köln,186,['bee0c0a1-baaf-4564-bcb1-f65c4064e571'],27,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:27.451,Pass,
,,,,,,,,,,,,,,,,,1.226769,,,,,,,,,,,102de268-5e05-4081-a68a-0da9b496bd7a,700,,,"[45.2, 36.1]",3890531,17,,,,-0.81884295,,Left Foot,,,"[58.2, 22.2]",,Ground Pass,,19.031815,,,Jonas Hector,6040.0,,,,,,1,From Free Kick,Mërgim Mavraj,8900.0,Left Center Back,29,FC Köln,186,['db99fca6-da58-4c9d-a00f-650f1a4c1188'],31,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:31.992,Pass,
,,,,,,,,,,,,,,,,,1.603635,,,,,,,,,,,25c37d18-b5b6-4f05-8be0-3694f1ffac99,704,,,"[55.2, 19.0]",3890531,17,,,,2.4992113,,Left Foot,,,"[40.9, 29.7]",,Ground Pass,,17.860012,,,Mërgim Mavraj,8900.0,,,,,,1,From Free Kick,Jonas Hector,6040.0,Left Defensive Midfield,29,FC Köln,186,"['548e601a-5cbf-43c1-84f2-92630e282f35', 'aeefa012-0d2e-489c-839a-49b55cc26f9d']",33,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:33.987,Pass,True
,,,,,,,,,,,,,,,,,1.592208,,,,,,,,,,,97d06166-f16c-408a-9139-3b80889451f7,707,,,"[38.3, 28.2]",3890531,17,,,,-1.3145477,,Left Foot,,,"[44.3, 5.3]",,Ground Pass,,23.672981,,,Filip Mladenović,7993.0,,,,,,1,From Free Kick,Mërgim Mavraj,8900.0,Left Center Back,29,FC Köln,186,['fe34e38f-2f5a-4f7d-b86e-f4eb52a1ae94'],35,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:35.959,Pass,
,,,,,,,,,,,,,,,,,2.126212,,,,,,,,,,,acb723be-983b-4308-842b-228041b19472,710,,,"[44.1, 13.0]",3890531,17,,,,1.8141664,,Left Foot,,,"[33.2, 56.9]",,Ground Pass,,45.232952,,,Dominik Maroh,11286.0,,True,,,,1,From Free Kick,Filip Mladenović,7993.0,Left Back,29,FC Köln,186,['30ad3b20-0f40-46d5-8d70-679ea7a10f01'],38,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:38.797,Pass,
,,,,,,,,,,,,,,,,,1.601511,,,,,,,,,,,89bc382b-e8c2-4e5d-b3d7-6858292b8b96,713,,,"[46.7, 49.8]",3890531,17,,,,-1.3028859,,Right Foot,,,"[53.7, 24.3]",,Ground Pass,,26.443336,,,Yannick Gerhardt,8231.0,,,,,,1,From Free Kick,Dominik Maroh,11286.0,Right Center Back,29,FC Köln,186,['249eb235-cd68-4498-8c65-72dbffca78ef'],45,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:45.601,Pass,
,,,,,,,,,,,,,,,,,1.753671,,,,,,,,,,,10f40ff7-012b-4815-9f74-b7d6af025557,716,,,"[53.5, 22.0]",3890531,17,,,,2.6543007,,Left Foot,,,"[41.8, 28.2]",,Ground Pass,,13.241223,,,Mërgim Mavraj,8900.0,,,,,,1,From Free Kick,Yannick Gerhardt,8231.0,Left Wing,29,FC Köln,186,['b0dd0a34-0267-4ba2-8615-41c4aac402bb'],47,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:47.885,Pass,
,,,,,,,,,,,,,,,,,0.986399,,,,,,,,,,,1c3ea410-566e-4b5c-ae14-585a3b746e2c,719,,,"[55.7, 23.1]",3890531,17,,,,1.7215427,,Left Foot,,,"[53.3, 38.9]",,Ground Pass,,15.981239,,,Matthias Lehmann,8827.0,,,,,,1,From Free Kick,Mërgim Mavraj,8900.0,Left Center Back,29,FC Köln,186,['d4c24331-7bdf-4689-808e-51aa9b020b4e'],53,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:53.109,Pass,
,,,,,,,,,,,,,,,,,0.993958,,,,,,,,,,,5f9c2e5d-8f04-415f-bc29-1886c5b92df8,722,,,"[53.5, 39.5]",3890531,17,,,,-1.5269221,,Right Foot,,,"[54.4, 19.0]",,Ground Pass,,20.519747,,,Mërgim Mavraj,8900.0,,,,,,1,From Free Kick,Matthias Lehmann,8827.0,Right Defensive Midfield,29,FC Köln,186,['ef5f7814-6ff6-4d96-9016-f21a9c03590b'],54,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:54.266,Pass,
,,,,,,,,,,,,,,,,,1.98211,,,,,,,,,,,0fd1d231-3815-49e9-91b6-4bcbb23de5fd,725,,,"[57.8, 31.8]",3890531,17,,,,1.7889658,,Left Foot,,,"[53.1, 53.0]",,Ground Pass,,21.71474,,,Dominik Maroh,11286.0,,,,,,1,From Free Kick,Mërgim Mavraj,8900.0,Left Center Back,29,FC Köln,186,['6b106b24-3f70-4e5e-a982-2927f8574141'],58,,,,,,,,,,,,,,,,,,FC Köln,186,00:17:58.806,Pass,
,,,,,,,,,,,,,,,,,1.048487,,,,,,,,,,,b65e15da-5a82-4c4e-8c2b-f4a440a5d13f,728,,,"[66.1, 56.2]",3890531,18,,,,1.2964555,,Right Foot,,,"[70.8, 72.9]",,Ground Pass,,17.348776,,,Frederik Hillesborg Sørensen,8829.0,,,,,,1,From Free Kick,Dominik Maroh,11286.0,Right Center Back,29,FC Köln,186,['be69256d-1c41-47b8-9730-1cb823fed58b'],4,,,,,,,,,,,,,,,,,,FC Köln,186,00:18:04.589,Pass,
,,,,,,,,,,,,,,,,,0.812212,,,,,,,,,,,5c678fc6-3d7e-4b2b-8432-64c0f85fd50f,730,,,"[70.4, 73.5]",3890531,18,,,,-0.8932037,,Right Foot,,,"[80.7, 60.7]",,Low Pass,,16.429546,Incomplete,,Anthony Modeste,23486.0,,,,,,1,From Free Kick,Frederik Hillesborg Sørensen,8829.0,Right Back,29,FC Köln,186,"['1f53d532-b8cb-457f-9811-a831ee36a74b', 'c71d4634-a5d8-4c7c-8e7a-468892bfe2ec']",5,,,,,,,,,,,,,,,,,,FC Köln,186,00:18:05.638,Pass,
