50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.156912,,,,,,,,,,,,,,,,1c8d9251-a2f0-4d57-859d-e0f8fff15700,18,,,"[15.3, 37.8]",3890331,0,,,,,0.004739301,,Right Foot,,,"[36.4, 37.9]",,Ground Pass,,21.100237,,,,Julian Weigl,8816.0,,,,,,,1,From Kick Off,Roman Bürki,8225.0,Goalkeeper,2,Borussia Dortmund,180,['47a01239-6ed9-4e3e-b339-bb66dae407e4'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:07.914,Pass,
,,,,,,,,,,,,,,,,1.361342,,,,,,,,,,,,,,,,8ed48fb8-549e-4171-bb22-467ba64a7a2e,22,,,"[33.4, 30.5]",3890331,0,,,,,-1.7457144,,Right Foot,,,"[29.3, 7.3]",,Ground Pass,,23.5595,,,,Mats Hummels,5572.0,,,,,,,1,From Kick Off,Julian Weigl,8816.0,Left Defensive Midfield,2,Borussia Dortmund,180,"['81e58664-5ff5-44ca-8d2b-5da38b293230', 'c875d974-609a-4798-bf40-4b1bc21a36fe']",10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:10.015,Pass,True
,,,,,,,,,,,,,,,,2.314497,,,,,,,,,,,,,,,,7872afa1-7c2f-4e3d-988d-5c85e5da3bdc,26,,,"[35.4, 3.6]",3890331,0,,,,,0.2548229,,Left Foot,,,"[80.7, 15.4]",,High Pass,,46.811646,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,,,1,From Kick Off,Mats Hummels,5572.0,Left Center Back,2,Borussia Dortmund,180,"['3bcadb1e-cab9-4866-91a9-f5d2f196dfb6', '87bba34d-b2b2-4638-909e-728f1b00aebf', 'c2df09c1-5922-4997-a36a-9fd271edd050']",13,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:13.218,Pass,True
,,,,,,,,,,,,,,,,1.535591,,,,,,,,,,,,,,,,3bcadb1e-cab9-4866-91a9-f5d2f196dfb6,28,,,"[39.4, 64.7]",3890331,0,,,,,0.80374473,,Head,,,"[50.1, 75.8]",,Low Pass,,15.417522,,,,Jairo Samperio Bustara,6925.0,,,,,,Recovery,1,From Kick Off,Niko Bungert,13319.0,Right Center Back,2,Borussia Dortmund,180,"['44a82548-a1f4-4bb8-8119-52ba46ec85fa', '7872afa1-7c2f-4e3d-988d-5c85e5da3bdc']",15,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:15.532,Pass,
,,,,,,,,,,,,,,,,0.630053,,,,,,,,,,,,,,,,4ad17627-03f8-4fdf-b2eb-c60335db450c,34,,,"[75.5, 0.1]",3890331,0,,True,,,0.4201967,,,,,"[84.9, 4.3]",,Low Pass,,10.29563,,,,Pierre-Emerick Aubameyang,3712.0,,,,,,Throw-in,1,From Throw In,Joo-Ho Park,5609.0,Left Back,3,Borussia Dortmund,180,['cd7059d2-7d7f-4680-8708-83ebd91703c9'],24,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:24.244,Pass,
,,,,,,,,,,,,,,,,1.798614,,,,,,,,,,,,,,,,ed29ee60-3157-4688-821d-e8962a872a61,38,,,"[85.6, 4.7]",3890331,0,,,,,-3.0945685,,Right Foot,,,"[77.1, 4.3]",,Low Pass,,8.509406,,,,Shinji Kagawa,5684.0,,,,,,,1,From Throw In,Pierre-Emerick Aubameyang,3712.0,Center Forward,3,Borussia Dortmund,180,"['2ab506aa-629d-4b77-b2d5-cf2c45f71d37', '6cdbb43d-ede3-43e8-b2fe-d1609fab9011']",24,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:24.950,Pass,True
,,,,,,,,,,,,,,,,1.666098,,,,,,,,,,,,,,,,df7ab503-7e6b-470d-ac12-d0edf1028c49,43,,,"[52.5, 77.6]",3890331,0,,,,,-2.5379884,,Right Foot,,,"[36.4, 66.5]",,Ground Pass,,19.555561,,,,Niko Bungert,13319.0,,,,,,Free Kick,1,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,4,FSV Mainz 05,177,['a3d93ed7-7182-4302-b780-b8c4b7003c9c'],40,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:40.108,Pass,
,,,,,,,,,,,,,,,,2.063862,,,,,,,,,,,,,,,,be5d369e-3f27-4ed7-818a-5f8464b26f20,46,,,"[35.9, 64.8]",3890331,0,,,,,-1.6135837,,Right Foot,,,"[34.5, 32.1]",,Ground Pass,,32.729958,,,,Stefan Bell,8559.0,,,,,,,1,From Free Kick,Niko Bungert,13319.0,Right Center Back,4,FSV Mainz 05,177,['37ffd9cf-c4c8-4c25-8cf0-21d8c45fe1fa'],41,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:41.894,Pass,
,,,,,,,,,,,,,,,,1.528692,,,,,,,,,,,,,,,,5ad82b41-d614-4013-92af-0d653053c21a,49,,,"[33.3, 32.4]",3890331,0,,,,,1.6605545,,Right Foot,,,"[30.6, 62.4]",,Ground Pass,,30.121256,,,,Niko Bungert,13319.0,,,,,,,1,From Free Kick,Stefan Bell,8559.0,Left Center Back,4,FSV Mainz 05,177,['745cea35-2773-4b54-aa44-1eaf4691cc23'],45,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:45.010,Pass,
,,,,,,,,,,,,,,,,1.277235,,,,,,,,,,,,,,,,90866b1d-ca99-43a1-b7e5-bfed3d8df459,52,,,"[30.6, 62.4]",3890331,0,,,,,-1.0191413,,Right Foot,,,"[42.6, 42.9]",,Ground Pass,,22.896505,,,,Danny Latza,8539.0,,,,,,,1,From Free Kick,Niko Bungert,13319.0,Right Center Back,4,FSV Mainz 05,177,['2a35354e-e827-4279-920f-b3b5e29698ad'],47,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:47.718,Pass,
,,,,,,,,,,,,,,,,1.525072,,,,,,,,,,,,,,,,9ee7f3d7-0927-451c-afb7-ae264d283ba0,55,,,"[42.0, 41.8]",3890331,0,,,,,-2.374919,,Right Foot,,,"[28.4, 28.7]",,Ground Pass,,18.88306,,,,Stefan Bell,8559.0,,,,,,,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,4,FSV Mainz 05,177,['9f7bcee9-3e43-41c2-b05b-c7487e594da7'],49,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:49.235,Pass,
,,,,,,,,,,,,,,,,2.377589,,,,,,,,,,,,,,,,655d4f4a-0549-4aa1-a41f-c8faaba52187,59,,,"[27.2, 32.0]",3890331,0,,,,,1.0671004,,Right Foot,,,"[52.0, 77.0]",,High Pass,,51.38132,,,,Daniel Brosinski,8548.0,,,True,,,,1,From Free Kick,Stefan Bell,8559.0,Left Center Back,4,FSV Mainz 05,177,['ef2187d7-4dcb-4b24-83b5-9b52a9711814'],52,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:52.541,Pass,
,,,,,,,,,,,,,,,,1.693483,,,,,,,,,,,,,,,,b7f4f27d-a145-49b8-9968-fd8fc4de7d9c,61,,,"[52.0, 77.0]",3890331,0,,,,,-2.835108,,Head,,,"[36.2, 72.0]",,Low Pass,,16.572266,,,,Niko Bungert,13319.0,,,,,,,1,From Free Kick,Daniel Brosinski,8548.0,Right Back,4,FSV Mainz 05,177,['2cdbd9b9-e418-45fe-b5eb-f483595cd2fa'],54,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:54.959,Pass,
,,,,,,,,,,,,,,,,1.545557,,,,,,,,,,,,,,,,e6bedab1-410b-4e35-b430-d1073c779355,65,,,"[44.2, 77.1]",3890331,0,,,,,-0.12390414,,Right Foot,,,"[71.5, 73.7]",,High Pass,,27.510906,,,,Jairo Samperio Bustara,6925.0,,,,,,,1,From Free Kick,Niko Bungert,13319.0,Right Center Back,4,FSV Mainz 05,177,"['f0008172-9617-44fe-83ae-6f8956074f55', 'f6dac12d-490b-4907-962e-8ff1ba0688dd']",57,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:57.888,Pass,True
,,,,,,,,,,,,,,,,0.673893,,,,,,,,,,,,,,,,9702a751-ac35-4c82-9aac-a9b1b25cd3e3,69,,,"[71.7, 73.8]",3890331,0,,,,,-0.28212374,,Right Foot,,,"[78.6, 71.8]",,Ground Pass,,7.18401,,,,Yoshinori Muto,6337.0,,,,,,,1,From Free Kick,Jairo Samperio Bustara,6925.0,Right Wing,4,FSV Mainz 05,177,"['89f8100a-6f12-42cc-847d-bd73dee2448f', 'fc448510-a19b-4cd3-9079-243f06142bc8']",59,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:59.474,Pass,True
,,,,,,,,,,,,,,,,0.885764,,,,,,,,,,,,,,,,c4e6070d-4405-472c-9b31-08e362cb043a,73,,,"[80.8, 76.8]",3890331,1,,,,,-1.1684753,,Right Foot,,,"[84.8, 67.4]",,Ground Pass,,10.215674,,,,Yunus Mallı,8679.0,,,,,,,1,From Free Kick,Yoshinori Muto,6337.0,Center Forward,4,FSV Mainz 05,177,['cc6e0745-2c8e-4eca-b1aa-33f393f52f12'],3,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:03.101,Pass,
,,,,,,,,,,,,,,,,0.440738,,,,,,,,,,,,,,,,cf5f719a-2ce0-4237-9ffc-3d2509048fa3,76,,,"[85.4, 67.1]",3890331,1,,,,,-0.61253756,,Right Foot,,,"[96.5, 59.3]",,Ground Pass,,13.566503,,,,Jairo Samperio Bustara,6925.0,,,,,,,1,From Free Kick,Yunus Mallı,8679.0,Center Attacking Midfield,4,FSV Mainz 05,177,['a0a04d11-dfd8-445d-8846-21eca929d5d0'],4,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:04.147,Pass,
,,,,,,,,,,,,,,,,1.503277,,,,,,,,,,,,,,,,b64587d6-36fb-4624-a8ab-83b26504fd15,82,,,"[26.4, 3.9]",3890331,1,,,,,3.0977612,,Right Foot,,,"[15.0, 4.4]",,Low Pass,,11.410959,,,,Joo-Ho Park,5609.0,,,,,,Recovery,1,From Free Kick,Marco Reus,5559.0,Left Wing,4,FSV Mainz 05,177,"['82f9eef1-8acf-457c-a16f-cc4e459eafa1', '90060491-b57c-47e5-9f3c-23b76f25dc6e']",6,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:06.881,Pass,True
,,,,,,,,,,,,,,,,1.879502,,,,,,,,,,,,,,,,b55c6bf5-5331-49d4-8ec8-6bd044b803a3,85,,,"[18.9, 4.9]",3890331,1,,,,,-0.0513833,,Left Foot,,,"[53.9, 3.1]",,High Pass,,35.046257,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,,,1,From Free Kick,Joo-Ho Park,5609.0,Left Back,4,FSV Mainz 05,177,"['20297b61-2f44-4de9-a4a7-00d983fd645d', 'da2176f4-defc-45e0-9888-d112800a956c']",10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:10.250,Pass,
,,,,,,,,,,,,,,,,1.3367,,,,,,,,,,,,,,,,20297b61-2f44-4de9-a4a7-00d983fd645d,87,,,"[66.2, 77.0]",3890331,1,,,,,-0.2573237,,Head,,,"[77.6, 74.0]",,Low Pass,,11.78813,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Niko Bungert,13319.0,Right Center Back,4,FSV Mainz 05,177,"['b55c6bf5-5331-49d4-8ec8-6bd044b803a3', 'c9368c32-b34b-4adc-9e74-81f008eaba20']",12,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:12.129,Pass,
,,,,,,,,,,,,,,,,1.354514,,,,,,,,,,,,,,,,c9368c32-b34b-4adc-9e74-81f008eaba20,88,,,"[42.5, 6.1]",3890331,1,,,,,0.3520443,,Head,,,"[52.3, 9.7]",,High Pass,,10.440307,,Incomplete,,Marco Reus,5559.0,,,,,,Recovery,1,From Free Kick,Shinji Kagawa,5684.0,Center Attacking Midfield,4,FSV Mainz 05,177,"['10a26954-a6a5-4b6d-8396-9d2e787a4fae', '20297b61-2f44-4de9-a4a7-00d983fd645d', '303da2fd-113d-48ce-b121-685241329973']",13,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:13.466,Pass,
,,,,,,,,,,,,,,,,0.753141,,,,,,,,,,,,,,,,cbae8afb-1f23-4120-92cf-19a3dce3b47d,92,,,"[72.2, 69.8]",3890331,1,,,,,-2.0622146,,Right Foot,,,"[68.4, 62.7]",,Ground Pass,,8.05295,,,,Danny Latza,8539.0,,,,,,,1,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,4,FSV Mainz 05,177,['41f73bda-46d7-4fa6-a5e1-c0bac65cd7c9'],16,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:16.240,Pass,
,,,,,,,,,,,,,,,,0.763458,,,,,,,,,,,,,,,,d4219a9a-6de0-46f0-950f-4942da67e9e6,95,,,"[65.1, 61.5]",3890331,1,,,,,0.055842504,,Right Foot,,,"[81.2, 62.4]",,Ground Pass,,16.125135,,,,Yoshinori Muto,6337.0,,,,,,,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,4,FSV Mainz 05,177,['d438d565-a916-42cf-aa33-39182a7d7d64'],18,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:18.614,Pass,
,,,,,,,,,,,,,,,,0.989589,,,,,,,,,,,,,,,,b39faceb-727f-4df8-a8c2-d22ba336b222,98,,,"[80.1, 62.6]",3890331,1,,,,,1.9055332,,Right Foot,,,"[76.9, 71.8]",,Ground Pass,,9.740637,,,,Julian Baumgartlinger,20037.0,,,,,,,1,From Free Kick,Yoshinori Muto,6337.0,Center Forward,4,FSV Mainz 05,177,['4b64c154-e0fa-4467-959e-24177f619867'],19,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:19.479,Pass,
,,,,,,,,,,,,,,,,1.091043,,,,,,,,,,,,,,,,95e6a2f4-3994-4089-9803-9b78be9b61b5,101,,,"[79.2, 71.2]",3890331,1,,,,,-0.94841236,,Right Foot,,,"[91.9, 53.5]",,Low Pass,,21.784857,,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,,,1,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,4,FSV Mainz 05,177,"['16c8b9e0-ddc1-42a8-ae4c-9512b42b632f', 'ac9b3408-5a18-436e-926a-823f79a5f5be']",20,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:20.528,Pass,
,,,,,,,,,,,,,,,,1.865345,,,,,,,,,,,,,,,,16c8b9e0-ddc1-42a8-ae4c-9512b42b632f,103,,,"[28.2, 26.6]",3890331,1,,,,,-0.6603063,,Right Foot,,,"[47.0, 12.0]",,Ground Pass,,23.803362,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,4,FSV Mainz 05,177,"['95e6a2f4-3994-4089-9803-9b78be9b61b5', 'ec80ecf2-6926-4611-8d7c-6b63f6d4f0ea']",21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:21.619,Pass,
,,,,,,,,,,,,,,,,1.533574,,,,,,,,,,,,,,,,4f656525-9795-47d0-a7e6-4f3a1acc99a5,106,,,"[73.1, 68.1]",3890331,1,,,,,2.5682678,,Right Foot,,,"[60.4, 76.3]",,Ground Pass,,15.1172085,,,,Daniel Brosinski,8548.0,,,,,,,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,4,FSV Mainz 05,177,['53b16d9e-730e-4f58-96f4-a849bafe1d31'],24,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:24.199,Pass,
,,,,,,,,,,,,,,,,0.611062,,,,,,,,,,,,,,,,2dd219b8-9ca1-4151-a8e0-7fd43228f317,109,,,"[56.7, 76.3]",3890331,1,,,,,-1.5707964,,Right Foot,,,"[56.7, 67.1]",,Ground Pass,,9.2,,,,Danny Latza,8539.0,,,,,,,1,From Free Kick,Daniel Brosinski,8548.0,Right Back,4,FSV Mainz 05,177,['459c8c31-5921-4b53-9cb9-c807d01d4d9a'],27,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:27.159,Pass,
,,,,,,,,,,,,,,,,1.779636,,,,,,,,,,,,,,,,00b38121-c58a-4467-a65b-7eabe387a391,112,,,"[56.4, 65.7]",3890331,1,,,,,-1.9746561,,Left Foot,,,"[41.4, 30.6]",,Ground Pass,,38.1708,,,,Stefan Bell,8559.0,,,,,,,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,4,FSV Mainz 05,177,['30af359b-a33d-49b8-ad84-4ca65c9f23ba'],28,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:28.711,Pass,
,,,,,,,,,,,,,,,,2.005793,,,,,,,,,,,,,,,,c42989a2-35b9-4556-9ffe-92369046fefd,115,,,"[42.6, 27.3]",3890331,1,,,,,-0.7381479,,Right Foot,,,"[72.5, 0.1]",,High Pass,,40.42091,,Out,,Pierre Bengtsson,20871.0,,,,,,,1,From Free Kick,Stefan Bell,8559.0,Left Center Back,4,FSV Mainz 05,177,['3e4a5775-0474-4235-9224-9c74e6205e7b'],32,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:32.592,Pass,
