50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9725dde2-eb2e-4b48-81b2-8ad6fda3c75f,1,,,,3890320,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Eintracht Frankfurt,184,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 27}, {'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 400619, 'name': 'Stefan Reinartz'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 16}, {'player': {'id': 155655, 'name': 'Václav Kadlec'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Eintracht Frankfurt,184,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1273be03-539e-4ed2-b653-787f3b09c6e6,2,,,,3890320,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Eintracht Frankfurt,184,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 8577, 'name': 'Rune Almenning Jarstein'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 8576, 'name': 'Mitchell Weiser'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 8570, 'name': 'Niklas Stark'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 8965, 'name': 'Fabian Lustenberger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 5569, 'name': 'Marvin Plattenhardt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 8578, 'name': 'Per Ciljan Skjelbred'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 3}, {'player': {'id': 30439, 'name': 'Tolga Ciğerci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 5697, 'name': 'Genki Haraguchi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 24}, {'player': {'id': 8579, 'name': 'Vladimír Darida'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 6}, {'player': {'id': 8575, 'name': 'Salomon Armand Magloire Kalou'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 8571, 'name': 'Vedad Ibišević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Hertha Berlin,173,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,24caea9a-b815-487e-a9c6-8e2e99d9373b,3,,,,3890320,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Eintracht Frankfurt,184,['8d7c0d8c-453d-4c8c-bd51-bc6cbb87aebe'],0,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8d7c0d8c-453d-4c8c-bd51-bc6cbb87aebe,4,,,,3890320,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Eintracht Frankfurt,184,['24caea9a-b815-487e-a9c6-8e2e99d9373b'],0,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,40bfe514-15f7-4ac5-94a1-fa8b6e6d2a0e,1697,,,,3890320,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,96,Eintracht Frankfurt,184,['519a3ba9-f2bb-409c-8217-4895718968a0'],0,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,519a3ba9-f2bb-409c-8217-4895718968a0,1698,,,,3890320,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,96,Eintracht Frankfurt,184,['40bfe514-15f7-4ac5-94a1-fa8b6e6d2a0e'],0,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.108047,,,,,,,,,,,,,,ae241cac-2f2d-45e6-a84a-f9d53a18e045,5,,,"[60.0, 40.0]",3890320,0,,,,,-2.562953,,Right Foot,,,,"[47.6, 31.9]",,Ground Pass,,14.811145,,,Tolga Ciğerci,30439.0,,,,,Kick Off,1,From Kick Off,Vedad Ibišević,8571.0,Center Forward,2,Hertha Berlin,173,['9a0c3e05-6266-42ad-992d-e6b22a05df97'],0,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:00.705,Pass,
,,,,,,,,,,,,,,,,,3.543416,,,,,,,,,,,,,,29a7fbf7-9a0c-4519-80cc-9008939ab3f7,8,,,"[47.0, 31.4]",3890320,0,,,,,0.93141043,,Right Foot,,,,"[76.0, 70.4]",,High Pass,,48.60041,Incomplete,,Genki Haraguchi,5697.0,,,,,,1,From Kick Off,Tolga Ciğerci,30439.0,Left Defensive Midfield,2,Hertha Berlin,173,"['07fcf151-730a-4eb8-b26b-de9f83642036', '08c6c1be-3044-462f-b83d-7f2c32f5aed9', 'c01149fc-289f-4a22-8951-8592fc7ae6ef']",1,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:01.813,Pass,True
,,,,,,,,,,,,,,,,,1.849553,,,,,,,,,,,,,,07fcf151-730a-4eb8-b26b-de9f83642036,10,,,"[44.1, 9.7]",3890320,0,,,,,0.8097836,,Head,,,,"[48.1, 13.9]",,High Pass,,5.8,,,Marc Stendera,10896.0,,,,,Recovery,1,From Kick Off,Bastian Oczipka,8504.0,Left Back,2,Hertha Berlin,173,"['29a7fbf7-9a0c-4519-80cc-9008939ab3f7', '6c30a872-5014-488b-a996-a003c7a48a33']",5,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:05.357,Pass,
,,,,,,,,,,,,,,,,,0.826192,,,,,,,,,,,,,,0978b5a0-5974-4990-90ed-2109bcab5c58,12,,,"[49.0, 15.3]",3890320,0,,,,,0.11848996,,Head,,,,"[57.4, 16.3]",,Low Pass,,8.459314,Incomplete,,Václav Kadlec,155655.0,,,,,,1,From Kick Off,Marc Stendera,10896.0,Left Center Midfield,2,Hertha Berlin,173,"['1ab6a408-08b2-4363-90bc-efe5659f69bd', 'f4c3e972-abff-434a-adeb-5410fb9a4236']",7,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:07.344,Pass,
