50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a3e6b4ef-eccb-4046-beb4-70ac5b328b84,1,,,3890321,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 38}, {'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 28}, {'player': {'id': 8244, 'name': 'Sokratis Papastathopoulos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 25}, {'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 33}, {'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Borussia Dortmund,180,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c0a3ec97-6eb5-4dc5-804d-384746cf275d,2,,,3890321,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 8306, 'name': 'Christian Mathenia'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 31}, {'player': {'id': 20522, 'name': 'György Garics'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 13}, {'player': {'id': 9217, 'name': 'Aytac Sulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 9404, 'name': 'Luca Caldirola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 33}, {'player': {'id': 108336, 'name': 'Júnior Enrique Díaz Campbell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 40467, 'name': 'Peter Niemeyer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 8388, 'name': 'Jérôme Gondorf'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 9401, 'name': 'Marcel Heller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 11134, 'name': 'Konstantin Rausch'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 34}, {'player': {'id': 40477, 'name': 'Jan Rosenthal'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 9723, 'name': 'Sandro Wagner'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Darmstadt 98,872,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5089103e-4e44-4660-a26a-52c14610054a,3,,,3890321,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,['05939499-2d74-405e-bb74-ad0598acf389'],0,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,05939499-2d74-405e-bb74-ad0598acf389,4,,,3890321,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,['5089103e-4e44-4660-a26a-52c14610054a'],0,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,394c6c8e-df0d-4c8e-9112-2035105ec3df,1827,,,3890321,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,92,Borussia Dortmund,180,['f863d740-e8dd-42b1-894b-de82d7fdf9b3'],0,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f863d740-e8dd-42b1-894b-de82d7fdf9b3,1828,,,3890321,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,92,Borussia Dortmund,180,['394c6c8e-df0d-4c8e-9112-2035105ec3df'],0,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.586254,,,,,,,,,,,,,a0d8251e-bdfa-470f-9eba-a2441cb294df,5,,"[61.0, 40.1]",3890321,0,,True,,,1.7126933,,Right Foot,,,,"[60.3, 45.0]",,Ground Pass,,4.9497476,,,,Sandro Wagner,9723.0,,,,,Kick Off,1,From Kick Off,Jan Rosenthal,40477.0,Center Attacking Midfield,2,Darmstadt 98,872,['4aba481b-e58d-4eb6-b876-05e5cb53da67'],0,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:00.661,Pass,
,,,,,,,,,,,,,,,,,1.725558,,,,,,,,,,,,,629abd10-eec7-4233-8e0a-a1ea680828e1,7,,"[60.3, 44.8]",3890321,0,,,,,-1.2522925,,Right Foot,,,,"[72.5, 7.8]",,Ground Pass,,38.959465,,,,Konstantin Rausch,11134.0,,,,,,1,From Kick Off,Sandro Wagner,9723.0,Center Forward,2,Darmstadt 98,872,['5df88009-97c4-40f8-883f-67beaa4512e0'],1,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:01.580,Pass,
,,,,,,,,,,,,,,,,,0.963584,,,,,,,,,,,,,09b3be17-0e9f-4b56-823e-5e4036e754d6,15,,"[16.5, 74.9]",3890321,0,,,,,0.22503829,,Right Foot,,,,"[24.8, 76.8]",,Ground Pass,,8.514693,,,,Marco Reus,5559.0,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Back,3,Borussia Dortmund,180,['18ba6b93-1a0e-4f25-94ff-070e6247cdb7'],9,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:09.748,Pass,
,,,,,,,,,,,,,,,,,1.434601,,,,,,,,,,,,,1d50dd94-613e-4018-88f5-904b66b66f06,19,,"[24.8, 76.8]",3890321,0,,,,,-1.0461683,,Right Foot,,,,"[38.4, 53.3]",,Ground Pass,,27.151611,,,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Marco Reus,5559.0,Right Wing,3,Borussia Dortmund,180,"['3f6ea287-49e7-4b62-9174-905adc7b9b3f', '78221f4b-aa67-4e07-91a7-3ac81c23738b']",10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:10.945,Pass,True
