50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.770614,,,,,,,,,,,,,30a0d54b-b4eb-4e5f-ba75-a06eae7fbf20,17,,"[6.1, 22.2]",3890490,0,,,,,0.1750718,,Left Foot,,,,"[63.2, 32.3]",,High Pass,,57.986378,,,Incomplete,,Anthony Modeste,23486.0,,,,,,1,From Kick Off,Timo Horn,8821.0,Goalkeeper,2,FC Köln,186,"['0e375472-86ec-4286-b121-867c5d24c8a3', 'bc6fbe26-881a-4cfc-9f47-409254c5f238', 'd4b4efd4-f396-44b1-bf72-5b7042bd10e8']",10,,,,,,,,,,,,,,,,FC Köln,186,00:00:10.714,Pass,True
,,,,,,,,,,,,,,,,,1.091555,,,,,,,,,,,,,5edf8a14-1b41-4551-baca-f92dcc6cf22e,25,,"[70.5, 53.1]",3890490,0,,,,,0.50319535,,Right Foot,,,,"[81.4, 59.1]",,High Pass,,12.442266,,,,,Hiroshi Kiyotake,38524.0,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Right Defensive Midfield,3,Hannover 96,178,"['b3ab78d2-bdcd-4ec9-8df8-5d63f4e49b09', 'dc50b039-9478-4ab1-b7cb-2a2ee1f853ed']",18,,,,,,,,,,,,,,,,Hannover 96,178,00:00:18.868,Pass,True
,,,,,,,,,,,,,,,,,0.779423,,,,,,,,,,,,,2c653e11-41f3-4c62-97d6-0b20f42222bf,32,,"[97.2, 46.4]",3890490,0,,,,,1.923105,,Right Foot,,,,"[94.7, 53.2]",,Low Pass,,7.2449985,,,,,Manuel Schmiedebach,8543.0,,,,,Recovery,1,Regular Play,Ádám Szalai,8407.0,Center Forward,3,Hannover 96,178,"['46836a01-60a8-4850-bf35-d5f4816436b1', 'a5684e8a-05cb-4453-85e5-c9daa26efa22']",22,,,,,,,,,,,,,,,,Hannover 96,178,00:00:22.738,Pass,True
,,,,,,,,,,,,,,,,,3.826139,,,,,,,,,,,,,7a8ebd7e-b8c7-498c-9bc8-dbe04f93041c,35,,"[94.3, 52.6]",3890490,0,,,,,-0.86388826,,Right Foot,,,,"[118.9, 23.8]",,Low Pass,,37.876114,,,Incomplete,,Ádám Szalai,8407.0,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Right Defensive Midfield,3,Hannover 96,178,"['31d54821-4d7c-4737-85f2-f5eec6f65a6b', 'be2cf5bf-7e7e-456a-a313-5b24e863d9f0', 'fde64713-df12-4f4f-bb6c-f8cc6f6fe395']",23,,,,,,,,,,,,,,,,Hannover 96,178,00:00:23.518,Pass,True
,,,,,,,,,,,,,,,,,3.623091,,,,,,,,,,,,,5458fbf7-a063-490a-971a-f560d315560a,39,,"[15.7, 39.3]",3890490,0,,,,,-0.09813662,,Drop Kick,,,,"[86.8, 32.3]",,High Pass,,71.443756,,,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Timo Horn,8821.0,Goalkeeper,3,Hannover 96,178,"['75b116cf-f3e4-45c5-b624-cd86dadd54d4', 'ffbe71fe-a4a5-4576-bcb3-def3c4a707d4']",45,,,,,,,,,,,,,,,,FC Köln,186,00:00:45.258,Pass,
,,,,,,,,,,,,,,,,,2.573188,,,,,,,,,,,,,75b116cf-f3e4-45c5-b624-cd86dadd54d4,41,,"[33.3, 47.8]",3890490,0,,,,,-0.9072406,,Head,,,,"[41.9, 36.8]",,High Pass,,13.962808,,,,,Salif Sané,5664.0,,,,,Recovery,1,Regular Play,Alexander Milosevic,23341.0,Right Center Back,3,Hannover 96,178,"['5458fbf7-a063-490a-971a-f560d315560a', 'f002c041-22b2-4b36-a246-d8f8a32282e2']",48,,,,,,,,,,,,,,,,Hannover 96,178,00:00:48.881,Pass,
,,,,,,,,,,,,,,,,,0.767083,,,,,,,,,,,,,9e8bebbe-d46f-4056-8a4c-9a80086ccee0,46,,"[41.7, 39.8]",3890490,0,,,,,1.1613591,,Other,,,,"[44.0, 45.1]",,Low Pass,,5.7775426,,,,,Manuel Schmiedebach,8543.0,,,,,,1,Regular Play,Salif Sané,5664.0,Left Defensive Midfield,3,Hannover 96,178,"['7123a6ae-19c9-4e1c-9a0b-5639ff44ac3b', '7facc23b-d48a-4898-a5d6-6de5e9820382', 'ce35698a-24e5-4a1e-9f2f-a42ef53abf4f']",53,,,,,,,,,,,,,,,,Hannover 96,178,00:00:53.557,Pass,True
,,,,,,,,,,,,,,,,,0.52541,,,,,,,,,,,,,8b0c491a-850b-44a8-8819-55c05a8e6180,49,,"[44.0, 45.1]",3890490,0,,,,,-0.7288547,,Right Foot,,,,"[52.4, 37.6]",,Low Pass,,11.260995,,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Right Defensive Midfield,3,Hannover 96,178,['0ea71604-adf7-47a6-9abe-8c14af86fab0'],54,,,,,,,,,,,,,,,,Hannover 96,178,00:00:54.458,Pass,
,,,,,,,,,,,,,,,,,0.847898,,,,,,,,,,,,,7b46fc0b-2543-4d3b-9fd7-06645c1affc3,54,,"[50.8, 42.9]",3890490,0,,,,,-2.1421337,,Right Foot,,,,"[45.4, 34.5]",,Ground Pass,,9.985991,,,,,Manuel Schmiedebach,8543.0,,,,,,1,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Wing,3,Hannover 96,178,"['559952d2-2e9e-4456-8aec-f4a43e0fce09', '806979bb-76d0-4e8a-8433-f82cca1132cf']",56,,,,,,,,,,,,,,,,Hannover 96,178,00:00:56.725,Pass,True
,,,,,,,,,,,,,,,,,0.895201,,,,,,,,,,,,,8fceefcb-ef1a-4900-855d-5f8f07627994,57,,"[46.7, 32.0]",3890490,0,,,,,-0.111167684,,Right Foot,,,,"[68.2, 29.6]",,Ground Pass,,21.63354,,,,,Ádám Szalai,8407.0,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Right Defensive Midfield,3,Hannover 96,178,['db10233a-0d72-4464-8938-f8a79a1fdfc9'],58,,,,,,,,,,,,,,,,Hannover 96,178,00:00:58.566,Pass,
,,,,,,,,,,,,,,,,,1.448078,,,,,,,,,,,,,8ef5a20f-cff5-43c8-9cd9-f65de535e116,62,,"[68.0, 29.6]",3890490,0,,,,,1.3868529,,Right Foot,,,,"[69.6, 38.2]",,Ground Pass,,8.747571,,,Incomplete,,Hiroshi Kiyotake,38524.0,,,,,,1,Regular Play,Ádám Szalai,8407.0,Center Forward,3,Hannover 96,178,"['21694bf6-abd0-40ad-93e7-89a1d653ceda', '4aefd3f5-dba2-4a76-912f-932097d234a5', '92ec8e38-aaa2-416a-bb6b-729394b5b98b', 'ca231f81-732f-49d4-99ea-ed8160d8dcd0']",59,,,,,,,,,,,,,,,,Hannover 96,178,00:00:59.651,Pass,True
,,,,,,,,,,,,,,,,,2.388049,,,,,,,,,,,,,7791fbd7-523f-4c36-85d2-fc25f586c55b,66,,"[44.5, 46.5]",3890490,1,,,,,1.904892,,Right Foot,,,,"[36.1, 70.7]",,Ground Pass,,25.616402,,,,,Frederik Hillesborg Sørensen,8829.0,,,,,,1,Regular Play,Kevin Vogt,8397.0,Left Defensive Midfield,3,Hannover 96,178,['a5b892c7-695d-46c9-8ea7-babf05c43e5b'],1,,,,,,,,,,,,,,,,FC Köln,186,00:01:01.805,Pass,
,,,,,,,,,,,,,,,,,2.735451,,,,,,,,,,,,,89f9927b-0930-41d8-9967-2575aabc0ff3,68,,"[36.1, 70.7]",3890490,1,,,,,-0.0810404,,Right Foot,,,,"[75.5, 67.5]",,High Pass,,39.529736,,,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Frederik Hillesborg Sørensen,8829.0,Right Back,3,Hannover 96,178,"['532dc6b9-69dd-4078-8234-67b1620721b2', 'e0c008a6-14a9-41bd-bc63-e8402b31eefc']",4,,,,,,,,,,,,,,,,FC Köln,186,00:01:04.193,Pass,
,,,,,,,,,,,,,,,,,1.033606,,,,,,,,,,,,,532dc6b9-69dd-4078-8234-67b1620721b2,70,,"[44.6, 12.6]",3890490,1,,,,,0.069333136,,Head,,,,"[51.8, 13.1]",,Low Pass,,7.21734,,,,,Manuel Schmiedebach,8543.0,,,,,Recovery,1,Regular Play,Christian Schulz,400614.0,Left Center Back,3,Hannover 96,178,"['7d77c65c-22ea-498b-b74e-470de33beb36', '89f9927b-0930-41d8-9967-2575aabc0ff3']",6,,,,,,,,,,,,,,,,Hannover 96,178,00:01:06.929,Pass,
,,,,,,,,,,,,,,,,,0.718689,,,,,,,,,,,,,886df6b0-cb85-4fdb-8ff2-d6e46b045141,73,,"[51.8, 14.4]",3890490,1,,,,,1.7444675,,Right Foot,,,,"[50.8, 20.1]",,Low Pass,,5.7870545,,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Right Defensive Midfield,3,Hannover 96,178,['d62d4673-3890-420d-8e22-621c7c9d0aae'],8,,,,,,,,,,,,,,,,Hannover 96,178,00:01:08.711,Pass,
,,,,,,,,,,,,,,,,,1.0234,,,,,,,,,,,,,9e931876-df64-4d7d-a921-ba90d3bda5e2,75,,"[50.8, 20.1]",3890490,1,,,,,-1.033627,,Left Foot,,,,"[58.9, 6.5]",,Low Pass,,15.829403,,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,1,Regular Play,Salif Sané,5664.0,Left Defensive Midfield,3,Hannover 96,178,['02320bfb-bb51-4afb-be28-f23ae3e24eef'],9,,,,,,,,,,,,,,,,Hannover 96,178,00:01:09.430,Pass,
,,,,,,,,,,,,,,,,,0.668181,,,,,,,,,,,,,86e0e3cf-6702-4b06-ad18-56b0aa460fd2,78,,"[57.2, 5.3]",3890490,1,,,,,1.2315037,,Right Foot,,,,"[60.2, 13.8]",,Ground Pass,,9.013878,,,,,Manuel Schmiedebach,8543.0,,,,,,1,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Wing,3,Hannover 96,178,['6dfc6972-4e84-4588-b698-e4784055e248'],11,,,,,,,,,,,,,,,,Hannover 96,178,00:01:11.451,Pass,
,,,,,,,,,,,,,,,,,0.543064,,,,,,,,,,,,,61ad7f3f-95db-4dff-aa93-b7357c5cbd5e,81,,"[63.9, 12.9]",3890490,1,,,,,0.62441033,,Left Foot,,,,"[70.7, 17.8]",,Ground Pass,,8.381527,,,,,Ádám Szalai,8407.0,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Right Defensive Midfield,3,Hannover 96,178,['eb0d5d75-fc1a-48fb-97b2-3486222cde72'],12,,,,,,,,,,,,,,,,Hannover 96,178,00:01:12.886,Pass,
,,,,,,,,,,,,,,,,,0.663222,,,,,,,,,,,,,ac4e904a-9900-40fd-aea2-2b24df9c9fe9,84,,"[70.9, 18.1]",3890490,1,,,,,2.6885266,,Right Foot,,,,"[63.3, 21.8]",,Low Pass,,8.45281,,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Ádám Szalai,8407.0,Center Forward,3,Hannover 96,178,"['3a7dbc1c-885c-4487-9449-cff63ca1b3f9', '88c0af94-fba5-49af-a7df-3ee736cf4088']",13,,,,,,,,,,,,,,,,Hannover 96,178,00:01:13.430,Pass,True
,,,,,,,,,,,,,,,,,5.277117,,,,,,,,,,,,,4486af08-7e0a-40ee-ba84-e24df944da71,88,,"[65.3, 19.1]",3890490,1,,,,,-0.048793513,,Right Foot,,,,"[112.4, 16.8]",,Ground Pass,,47.156124,,,Incomplete,,Iver Tobias Rørvik Fossum,13125.0,,,,,,1,Regular Play,Salif Sané,5664.0,Left Defensive Midfield,3,Hannover 96,178,"['37885539-b393-4c51-897c-9e1068cd8682', '605c9e68-9d8d-4693-b5ed-a5ff899cba15', 'b0485d97-2825-4e78-b115-3344757858f6']",16,,,,,,,,,,,,,,,,Hannover 96,178,00:01:16.103,Pass,True
,,,,,,,,,,,,,,,,,3.167287,,,,,,,,,,,,,37885539-b393-4c51-897c-9e1068cd8682,90,,"[7.7, 63.3]",3890490,1,,,,,0.053123213,,Right Foot,,,,"[66.0, 66.4]",,Low Pass,,58.38236,,,Incomplete,,Leonardo Bittencourt,8826.0,,,,,Recovery,1,Regular Play,Timo Horn,8821.0,Goalkeeper,3,Hannover 96,178,"['4486af08-7e0a-40ee-ba84-e24df944da71', 'a31c5551-14a2-46d0-8350-ae6c5dd97608', 'e8999ad5-082f-4c1d-abf9-718a850fdf77']",21,,,,,,,,,,,,,,,,FC Köln,186,00:01:21.380,Pass,
,,,,,,,,,,,,,,,,,1.592366,,,,,,,,,,,,,949d51e4-c8e9-4711-a8e9-0a76a244f5f9,97,,"[32.1, 0.1]",3890490,1,,True,,,0.48672044,,,,,,"[57.8, 13.7]",,High Pass,,29.076622,,,,,Hiroshi Kiyotake,38524.0,,,,,Throw-in,1,From Throw In,Oliver Sorg,12316.0,Left Back,4,Hannover 96,178,['08bb8c51-9ce7-4f4a-b846-7b6cff48a712'],34,,,,,,,,,,,,,,,,Hannover 96,178,00:01:34.265,Pass,
,,,,,,,,,,,,,,,,,1.447683,,,,,,,,,,,,,0106b898-7a82-4809-9891-d0253b75186d,99,,"[57.8, 13.7]",3890490,1,,,,,2.9664817,,Right Foot,,,,"[44.8, 16.0]",,Ground Pass,,13.201894,,,,,Salif Sané,5664.0,,,,,,1,From Throw In,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,4,Hannover 96,178,['3b84be54-1703-47e4-a52f-7640f577d1d1'],35,,,,,,,,,,,,,,,,Hannover 96,178,00:01:35.857,Pass,
,,,,,,,,,,,,,,,,,3.322944,,,,,,,,,,,,,973a3f31-5d58-4c1d-9be6-33977d3e4d68,102,,"[44.8, 21.8]",3890490,1,,,,,1.6780157,,Right Foot,,,,"[39.3, 72.9]",,Ground Pass,,51.395138,,,,,Hiroki Sakai,3530.0,,True,,,,1,From Throw In,Salif Sané,5664.0,Left Defensive Midfield,4,Hannover 96,178,['cb3a998d-b47d-40c9-821f-69d7aa4362bf'],38,,,,,,,,,,,,,,,,Hannover 96,178,00:01:38.698,Pass,
,,,,,,,,,,,,,,,,,1.14606,,,,,,,,,,,,,37a3576d-4fd7-4256-8b74-9383eaa8aab7,105,,"[39.7, 71.4]",3890490,1,,,,,0.56730163,,Right Foot,,,,"[51.0, 78.6]",,Ground Pass,,13.398881,,,,,Kenan Karaman,8541.0,,,,,,1,From Throw In,Hiroki Sakai,3530.0,Right Back,4,Hannover 96,178,"['a07808b4-ea4a-4b73-93c9-91d387a44e55', 'a3847b32-5f26-41df-8a6e-09d0c1a987d1']",42,,,,,,,,,,,,,,,,Hannover 96,178,00:01:42.021,Pass,True
,,,,,,,,,,,,,,,,,2.291832,,,,,,,,,,,,,fd313c5f-943e-4769-9d46-df8f4a0c9d79,108,,"[48.5, 77.2]",3890490,1,,,,,-0.04486783,,Right Foot,,,,"[73.0, 76.1]",,Ground Pass,,24.524681,,,,,Hiroki Sakai,3530.0,,,,,,1,From Throw In,Kenan Karaman,8541.0,Right Wing,4,Hannover 96,178,['cf2c333b-8d06-4e71-93b6-91f75363a58b'],45,,,,,,,,,,,,,,,,Hannover 96,178,00:01:45.047,Pass,
,,,,,,,,,,,,,,,,,0.771124,,,,,,,,,,,,,6d024b3f-dbd4-4653-922a-08c6ae90ec1f,110,,"[75.4, 78.4]",3890490,1,,,,,-2.398722,,Right Foot,,,,"[70.5, 73.9]",,Ground Pass,,6.652819,,,,,Kenan Karaman,8541.0,,,,,,1,From Throw In,Hiroki Sakai,3530.0,Right Back,4,Hannover 96,178,['3b13d477-8ef5-4ccd-8e64-6d677a9cea43'],47,,,,,,,,,,,,,,,,Hannover 96,178,00:01:47.339,Pass,
,,,,,,,,,,,,,,,,,2.460549,,,,,,,,,,,,,71ba8828-3333-4d97-95cd-a1755e8e8ccb,114,,"[81.1, 71.5]",3890490,1,,,,,0.25773558,,Left Foot,,,,"[105.0, 77.8]",,Ground Pass,,24.71639,,,,,Hiroki Sakai,3530.0,,,,,,1,From Throw In,Kenan Karaman,8541.0,Right Wing,4,Hannover 96,178,"['59a7db0b-f0da-49ae-8395-11b2739aae4a', '9b8b6dc4-3b3b-449c-9864-bf0866e103aa']",49,,,,,,,,,,,,,,,,Hannover 96,178,00:01:49.204,Pass,True
,,,,,,,,,,,,,,,,,0.056141,,,,,,,,,,,,,080bda81-6305-415f-b1b2-a27b34798a84,118,,"[118.3, 66.1]",3890490,1,,,,,-1.5707964,,Right Foot,,,,"[118.3, 64.6]",,Low Pass,,1.5,,,Incomplete,,Ádám Szalai,8407.0,,,,,,1,From Throw In,Hiroki Sakai,3530.0,Right Back,4,Hannover 96,178,"['1041d3ee-6b36-4905-8dbc-929204d755af', '2fc207ae-c960-4779-b63e-de91bcc6749f']",53,,,,,,,,,,,,,,,,Hannover 96,178,00:01:53.471,Pass,
,,,,,,,,,,,,,,,,,1.548041,,,,,,,,,,,,,a82b3e3a-63dc-4b40-845d-df6f661fdbec,121,,"[120.0, 80.0]",3890490,2,,,,,-1.7961825,,Right Foot,,,,"[111.7, 43.8]",,High Pass,,37.13933,,,Unknown,True,Salif Sané,5664.0,,,Outswinging,,Corner,1,From Corner,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,5,Hannover 96,178,['47c3bd82-7224-4f81-95ae-0b2e6a55af32'],29,,,,,,,,,,,,,,,,Hannover 96,178,00:02:29.768,Pass,
,,,,,,,,,,,,,,,,,3.68126,,,,,,,,,,,,,7b6c6367-c4b0-4bb6-9b56-c47d8f70980e,125,,"[9.6, 36.0]",3890490,3,,,,,-0.4343812,,Left Foot,,,,"[70.6, 7.7]",,High Pass,,67.245,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Timo Horn,8821.0,Goalkeeper,6,FC Köln,186,['9ee2752e-3353-4a3a-8833-37d0b85da650'],1,,,,,,,,,,,,,,,,FC Köln,186,00:03:01.978,Pass,
