ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.98045,,,,,,,,,,,443718cb-ec3b-4e96-981a-291cd14837ad,17,,"[39.0, 25.3]",3890304,0,,,,,-0.06442684,,Head,,,,"[48.3, 24.7]",Low Pass,,9.319335,,,Lewis Harry Holtby,8891.0,,,,,,Recovery,1,Regular Play,Gojko Kačar,9407.0,Right Defensive Midfield,3,Hamburger SV,171,"['4c06a3dc-9dc9-48b9-b40c-ba5da1c0f7e9', '64723808-bb8b-44a0-b03b-c405edc783c7']",7,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:07.986,Pass,
,,,,,,,,,,,,,,,,1.700026,,,,,,,,,,,46118eba-2cc7-450d-9e06-18a91bb2d989,21,,"[48.3, 24.7]",3890304,0,,,,,-2.0059428,,Left Foot,,,,"[39.7, 6.2]",Ground Pass,,20.401226,,,Matthias Ostrzolek,8547.0,,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,3,Hamburger SV,171,"['7136d4c8-e76d-4035-946d-651591dfe56f', 'f5b246be-5795-4d81-9780-206ab50a3365']",8,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:08.983,Pass,True
,,,,,,,,,,,,,,,,1.80826,,,,,,,,,,,a7ad91fb-90d9-4529-b82a-60812f70d729,25,,"[47.8, 4.8]",3890304,0,,,,,0.3529904,,Left Foot,,,,"[76.3, 15.3]",Low Pass,,30.372684,,,Pierre-Michel Lasogga,8895.0,,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,3,Hamburger SV,171,['14443401-2589-4673-9ed3-4d413d8243f7'],12,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:12.222,Pass,
,,,,,,,,,,,,,,,,0.565564,,,,,,,,,,,60fd2c67-f887-41c8-9560-cf87cfc906c0,28,,"[76.3, 15.3]",3890304,0,,,,,-0.6287963,,Right Foot,,,,"[84.0, 9.7]",Ground Pass,,9.521029,,,Aaron Hunt,8308.0,,,,,,,1,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,3,Hamburger SV,171,['60980e32-b8a8-4d62-8df3-37a107b072ef'],14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:14.125,Pass,
,,,,,,,,,,,,,,,,2.469742,,,,,,,,,,,3fbd6aff-94f6-4331-bf1e-312fae6d198d,33,,"[100.2, 15.0]",3890304,0,,,,,-2.5650017,,Left Foot,,,,"[83.9, 4.4]",Ground Pass,,19.443508,,,Matthias Ostrzolek,8547.0,,,,,,,1,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,3,Hamburger SV,171,"['1174bf57-9420-4be4-86f4-95240c6d038e', '7e5b309c-e33f-48ac-9210-103b57cb7117', 'dea5b1bf-4143-458c-9582-a3e25a67024f']",18,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:18.741,Pass,True
,,,,,,,,,,,,,,,,3.026492,,,,,,,,,,,c962aa65-83ff-40d2-ae46-468ded7aab94,36,,"[85.9, 4.8]",3890304,0,,,,,0.7474853,,Left Foot,True,,,"[116.0, 32.7]",High Pass,,41.041687,Incomplete,,,,,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,3,Hamburger SV,171,"['1260a3c0-8f34-4d9e-8500-9a1ee15d8940', '61800dbd-bd61-409f-995b-fb7f84a72e8f']",21,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:21.211,Pass,True
,,,,,,,,,,,,,,,,6.54999,,,,,,,,,,,521c8013-c23d-4dad-a2d1-e77c1d6ba6a9,39,,"[15.2, 49.5]",3890304,0,,,,,0.098936744,,Drop Kick,,,,"[109.9, 58.9]",High Pass,,95.16538,Incomplete,,Lukas Hinterseer,9103.0,,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,3,Hamburger SV,171,"['586afe51-48a7-4dc1-8cfb-08838013e5b3', '975c0c78-8b4e-4656-98c6-e56384f02593']",27,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:27.035,Pass,
,,,,,,,,,,,,,,,,2.53778,,,,,,,,,,,ce442420-bc5e-4c05-8779-480ec4b1df8d,43,,"[14.9, 42.4]",3890304,0,,,,,0.6337927,,Right Foot,,,,"[56.4, 72.9]",High Pass,,51.502426,,,Dennis Diekmeier,8316.0,,,,,,,1,Regular Play,Jaroslav Drobný,23499.0,Goalkeeper,3,Hamburger SV,171,['a47a3788-3b6a-475a-8c1a-c17341816b61'],43,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:43.529,Pass,
,,,,,,,,,,,,,,,,1.203679,,,,,,,,,,,f8d0aa09-69af-4598-8948-a25a48092c27,45,,"[56.4, 72.9]",3890304,0,,,,,-1.0752447,,Left Foot,,,,"[64.4, 58.1]",High Pass,,16.823793,Incomplete,,,,,,,,,,1,Regular Play,Dennis Diekmeier,8316.0,Right Back,3,Hamburger SV,171,['1b6b256f-dc58-4c84-bc7a-8e6d071a166f'],46,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:46.067,Pass,
,,,,,,,,,,,,,,,,3.438582,,,,,,,,,,,1b6b256f-dc58-4c84-bc7a-8e6d071a166f,46,,"[55.7, 22.0]",3890304,0,,,,,-0.52200055,,Head,,,,"[78.3, 9.0]",Low Pass,,26.072206,Incomplete,,Mathew Leckie,5481.0,,,,,,Recovery,1,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,3,Hamburger SV,171,"['271367f4-ee20-4302-b7b1-cc3ccb01e7ea', 'a1054af6-25d5-46ae-9321-df9bb533538c', 'f8d0aa09-69af-4598-8948-a25a48092c27']",47,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:47.270,Pass,
,,,,,,,,,,,,,,,,2.083061,,,,,,,,,,,a1054af6-25d5-46ae-9321-df9bb533538c,48,,"[41.8, 71.1]",3890304,0,,,,,-0.42472112,,Right Foot,,,,"[77.4, 55.0]",High Pass,,39.071346,Incomplete,,Aaron Hunt,8308.0,,,,,,Recovery,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,3,Hamburger SV,171,"['1b6b256f-dc58-4c84-bc7a-8e6d071a166f', '4ac6017f-591d-4407-98e8-67e268812780', 'f7ce50ae-3c5f-4d78-a782-a2e460de0a69']",50,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:50.709,Pass,
,,,,,,,,,,,,,,,,1.223931,,,,,,,,,,,4ac6017f-591d-4407-98e8-67e268812780,50,,"[42.7, 25.1]",3890304,0,,,,True,1.1496068,,,,,,"[48.3, 37.6]",High Pass,,13.69708,Incomplete,,Roger de Oliveira Bernardo,40459.0,,,,,,Interception,1,Regular Play,Benjamin Hübner,8405.0,Left Center Back,3,Hamburger SV,171,"['4eebb573-50d8-4314-ae75-eec6a1f2d556', '85fb489a-4da4-4a43-a431-fa9d4201539a', 'a1054af6-25d5-46ae-9321-df9bb533538c', 'ca086ffb-6c2c-4323-a955-c44d6d1e9b71']",52,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:52.792,Pass,True
,,,,,,,,,,,,,,,,0.999993,,,,,,,,,,,6cd236d2-9ee7-41aa-869f-0d5460d28423,56,,"[78.0, 38.6]",3890304,0,,,,,0.11065722,,Left Foot,,,,"[93.3, 40.3]",Ground Pass,,15.394155,,,Aaron Hunt,8308.0,,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,3,Hamburger SV,171,"['3d666fe8-dca9-423d-8f15-91f0293b573c', '419ba6fa-9eb6-4320-8f71-f6e4951dbae8']",54,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:54.728,Pass,True
,,,,,,,,,,,,,,,,3.540418,,,,,,,,,,,c575e996-63fe-42f6-bdc3-f797855c4801,65,,"[7.9, 42.6]",3890304,1,,,,,0.16379863,,Left Foot,,,,"[92.0, 56.5]",High Pass,,85.24095,,,Lukas Hinterseer,9103.0,,,,,,Free Kick,1,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,5,Ingolstadt,189,['60422f25-87de-41d5-83fa-d42ac658aebe'],21,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:21.443,Pass,
,,,,,,,,,,,,,,,,1.620606,,,,,,,,,,,22b8fb64-d994-4e2f-aaa7-19a0e69edf82,68,,"[92.0, 56.5]",3890304,1,,,,True,0.22879885,,,,,,"[106.6, 59.9]",Low Pass,,14.990664,Incomplete,,Stefan Lex,40463.0,,,,,,,1,From Free Kick,Lukas Hinterseer,9103.0,Center Forward,5,Ingolstadt,189,"['212ffc48-42ad-4327-be42-403b9c3b1a57', 'f3265876-b131-4964-9c35-6980965b90a3', 'fb8b3d9c-5b0e-4eb2-b4a7-1558cc14e009']",25,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:25.023,Pass,True
,,,,,,,,,,,,,,,,0.831293,,,,,,,,,,,17ac894e-43d1-4ec3-aacb-a77dc5370daa,73,,"[13.2, 7.9]",3890304,1,,,,,-0.14618887,,Left Foot,,,,"[29.5, 5.5]",Ground Pass,,16.47574,Incomplete,,,,,,,,,,1,From Free Kick,Matthias Ostrzolek,8547.0,Left Back,5,Ingolstadt,189,"['e7878c74-ca8c-4507-a074-75254e99d87f', 'fcaa6709-bb4d-4c4c-8577-176054a1ee21']",27,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:27.621,Pass,True
,,,,,,,,,,,,,,,,1.892304,,,,,,,,,,,26a4b2e6-891b-46ab-8ca0-949ba7673eb8,78,,"[95.4, 77.8]",3890304,1,,,,,-1.3882365,,Right Foot,,,,"[97.8, 64.8]",Ground Pass,,13.219683,Incomplete,,Mathew Leckie,5481.0,,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,5,Ingolstadt,189,"['43d35aa6-6fab-48fd-a967-16c5bf41b7e3', '8c938575-7466-415a-89e5-00d024238a43']",30,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:30.775,Pass,
,,,,,,,,,,,,,,,,1.634966,,,,,,,,,,,1f4b511f-93f6-4b0f-90e2-1262a8ba4b9d,84,,"[91.2, 65.9]",3890304,1,,,,,-3.0045264,,Right Foot,,,,"[76.7, 63.9]",Ground Pass,,14.637281,,,Roger de Oliveira Bernardo,40459.0,,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,5,Ingolstadt,189,"['4b398705-0d1c-4b2f-b511-e7116c73a5c3', 'bfc1e47a-b44c-4ded-94ee-f0f4af4354fd']",34,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:34.831,Pass,True
,,,,,,,,,,,,,,,,1.431859,,,,,,,,,,,6a500c7d-2b75-454a-885d-efafb8d2e1c9,86,,"[76.7, 63.9]",3890304,1,,,True,,1.1817523,,Right Foot,,,,"[83.3, 80.0]",High Pass,,17.400288,Injury Clearance,,Lukas Hinterseer,9103.0,,,,,,,1,From Free Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,5,Ingolstadt,189,['48f92f7b-2373-428a-bf91-2ccb0f82984c'],36,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:36.466,Pass,
,,,,,,,,,,,,,,,,0.570296,,,,,,,,,,,6b7db6f6-6e4a-45ca-a38b-52af0881b327,89,,"[33.0, 0.1]",3890304,2,,,,,1.5152978,,,,,,"[33.5, 9.1]",Low Pass,,9.013878,,,Lewis Harry Holtby,8891.0,,,,,,Throw-in,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,6,Hamburger SV,171,['975a5e4d-8b08-4471-841d-6193010c339e'],6,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:06.092,Pass,
,,,,,,,,,,,,,,,,3.727407,,,,,,,,,,,e694d6eb-239b-44a5-8554-9bbf81e42266,92,,"[33.5, 9.1]",3890304,2,,,,,0.23455219,,Left Foot,,,,"[105.9, 26.4]",High Pass,,74.43823,Injury Clearance,,,,,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,6,Hamburger SV,171,,8,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:08.694,Pass,
,,,,,,,,,,,,,,,,3.105752,,,,,,,,,,,58296882-0972-4bb4-88ac-f5328c6a55ab,95,,"[14.2, 53.7]",3890304,2,,,,,0.009216329,,Drop Kick,,,,"[79.3, 54.3]",High Pass,,65.10277,,,Lukas Hinterseer,9103.0,,,,,,,1,From Counter,Ramazan Özcan,12319.0,Goalkeeper,7,Ingolstadt,189,['ce880ebb-24aa-4734-8f4c-b9974541e2bd'],21,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:21.355,Pass,
,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,b8c4cf3d-46cc-43ca-a88e-11d39624d1f0,98,,"[79.3, 54.3]",3890304,2,,,,True,-0.7715102,,,,,,"[86.6, 47.2]",Low Pass,,10.18332,,,Stefan Lex,40463.0,,,,,,,1,From Counter,Lukas Hinterseer,9103.0,Center Forward,7,Ingolstadt,189,"['321bfb11-692f-47dc-926b-cb44d705119b', '4e147d24-5e6b-46a0-a272-7e506e3a2bfa']",24,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:24.501,Pass,True
,,,,,,,,,,,,,,,,1.028141,,,,,,,,,,,9d276489-63e5-49d4-a232-f73ff111b5be,101,,"[86.6, 42.6]",3890304,2,,,,,-1.8358392,,Left Foot,,,,"[84.7, 35.6]",Ground Pass,,7.253275,,,Alfredo Morales,12304.0,,,,,,,1,From Counter,Stefan Lex,40463.0,Right Wing,7,Ingolstadt,189,"['13d30ad6-b940-44a1-a22e-bb3519fc3af1', '872dfc1d-1f18-4dce-8372-4b51e2099fed']",26,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:26.066,Pass,True
,,,,,,,,,,,,,,,,1.460377,,,,,,,,,,,e8679673-3d9f-4a00-91c2-cda99f6a89ea,108,,"[35.5, 55.0]",3890304,2,,,,,-0.5433265,,Right Foot,,,,"[55.7, 42.8]",Ground Pass,,23.598305,,,Pierre-Michel Lasogga,8895.0,,,,,,,1,From Counter,Dennis Diekmeier,8316.0,Right Back,8,Hamburger SV,171,['9fcb3a50-fc64-49a5-b659-6864fb581ab0'],30,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:30.857,Pass,
,,,,,,,,,,,,,,,,1.132996,,,,,,,,,,,fbf1f1a8-4d1f-4423-8f24-d999b9c78a8d,116,,"[61.9, 44.8]",3890304,2,,,,,0.35985526,,Right Foot,,,,"[72.0, 48.6]",Ground Pass,,10.7912,Incomplete,,,,,,,,,,1,From Counter,Pierre-Michel Lasogga,8895.0,Center Forward,8,Hamburger SV,171,['cdab00c5-5156-42a9-b45b-b6782212067e'],34,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:34.755,Pass,
,,,,,,,,,,,,,,,,2.165134,,,,,,,,,,,cdab00c5-5156-42a9-b45b-b6782212067e,117,,"[48.1, 31.5]",3890304,2,,,,,0.0,,Right Foot,,,,"[48.1, 31.5]",Ground Pass,,0.0,,,Lukas Hinterseer,9103.0,,,,,,Recovery,1,Regular Play,Benjamin Hübner,8405.0,Left Center Back,9,Ingolstadt,189,"['dd71c392-553c-43e9-9db1-aabd2ba50716', 'fbf1f1a8-4d1f-4423-8f24-d999b9c78a8d']",35,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:35.888,Pass,
,,,,,,,,,,,,,,,,1.238771,,,,,,,,,,,e72a6be9-9393-4f3d-a158-e536aad27629,120,,"[61.9, 15.3]",3890304,2,,,,,0.73955876,,Right Foot,,,,"[73.3, 25.7]",Ground Pass,,15.431137,,,Alfredo Morales,12304.0,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Center Forward,9,Ingolstadt,189,['5dd53beb-3837-4d0d-9aa0-77973abd9b5d'],38,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:38.126,Pass,
,,,,,,,,,,,,,,,,3.380554,,,,,,,,,,,69281f7c-8a65-40a6-8ad9-2280d32f2dec,133,,"[75.6, 20.9]",3890304,2,,True,,,-0.19905761,,Right Foot,,,,"[110.3, 13.9]",Ground Pass,,35.39901,,,Mathew Leckie,5481.0,,,,,,Free Kick,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,10,Ingolstadt,189,['18cfdb10-6c7b-4202-9480-ef3f4aa8da91'],57,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:57.673,Pass,
,,,,,,,,,,,,,,,,1.909893,,,,,,,,,,,60f53b58-55df-4d71-bf4d-eae55567e12b,139,,"[118.1, 13.4]",3890304,3,,,,,3.070285,,Right Foot,,,,"[95.7, 15.0]",Ground Pass,,22.45707,,,Markus Suttner,3221.0,,,,,,Recovery,1,From Free Kick,Mathew Leckie,5481.0,Left Wing,10,Ingolstadt,189,"['c922bb90-bb5e-49eb-befc-0067252fcd18', 'ed901f38-4bbc-4d63-b51b-7f51990fd0b3']",5,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:05.520,Pass,True
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,22fb59f6-6b82-4d95-a6e4-1cb375456b04,143,,"[92.9, 15.4]",3890304,3,,,,,2.1096983,25f7ef81-2a1c-4c58-95af-294cffbe739c,Left Foot,,,,"[87.1, 25.1]",Ground Pass,,11.30177,,,Pascal Groß,3097.0,True,,,,,,1,From Free Kick,Markus Suttner,3221.0,Left Back,10,Ingolstadt,189,"['1de96b44-5b80-486d-a0dc-a0896bbbf8a3', '5ad951bb-6b24-41cb-9c7b-5d7ddddbb585']",8,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:08.106,Pass,True
