50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.120038,,,,,,,,,,,789c3db5-3475-4969-a00f-909ecdac43ff,18,,,"[42.3, 77.8]",3890383,0,,,,,-0.071307465,,Right Foot,,,,"[45.1, 77.6]",Low Pass,,2.8071337,,Incomplete,,,,,,,,,,1,From Kick Off,Christian Träsch,23266.0,Right Back,2,Wolfsburg,179,['5f677a7b-11c1-4c01-bc0e-6f7696fa2d51'],7,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:07.417,Pass,
,,,,,,,,,,,,,,,,,,0.544622,,,,,,,,,,,6ab9464f-826d-403f-b482-c602deabc9c0,21,,,"[71.8, 78.1]",3890383,0,,,,True,0.4973427,,,,,,"[75.3, 80.0]",Low Pass,,3.9824615,,Out,,,,,,,,,Recovery,1,From Kick Off,Adelino André Vieira Freitas,10790.0,Right Midfield,2,Wolfsburg,179,['e58946cb-cd19-46bb-9075-e925902df0b9'],11,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:11.417,Pass,True
,,,,,,,,,,,,,,,,,,1.804179,,,,,,,,,,,0c571027-0178-4df7-8452-1819319a0e3d,22,,,"[49.9, 0.1]",3890383,0,,,,,0.19577219,,,,,,"[73.6, 4.8]",High Pass,,24.16154,,,,Caiuby Francisco da Silva,8303.0,,,,,,Throw-in,1,From Throw In,Philipp Max,8319.0,Left Back,3,Augsburg,172,['d3e43e90-f918-4d00-b318-f944b40f8635'],21,,,,,,,,,,,,,,,,,Augsburg,172,00:00:21.500,Pass,
,,,,,,,,,,,,,,,,,,1.519823,,,,,,,,,,,d54a95b7-e049-482b-ba62-c2ba4cd3a82d,25,,,"[73.6, 4.8]",3890383,0,,,,True,1.4123421,,,,,,"[76.7, 24.2]",Low Pass,,19.64612,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,3,Augsburg,172,"['76fdc600-8f53-4afb-a026-a2719f6cafc1', 'de80a86c-ee11-4c0f-b601-276eba238acc']",23,,,,,,,,,,,,,,,,,Augsburg,172,00:00:23.304,Pass,True
,,,,,,,,,,,,,,,,,,2.530144,,,,,,,,,,,c95648a9-ce41-401e-99ef-ae6d1e8b545d,28,,,"[76.3, 23.6]",3890383,0,,,,,1.5165509,,Right Foot,,,,"[77.5, 45.7]",Low Pass,,22.132555,,,,Paul Verhaegh,8237.0,,,,,,,1,From Throw In,Raúl Marcelo Bobadilla,8807.0,Center Forward,3,Augsburg,172,"['3f349106-451f-4e78-a160-4c2fcd4712d7', 'e03a024f-4c02-49a3-83ad-bdc93a081f63']",24,,,,,,,,,,,,,,,,,Augsburg,172,00:00:24.824,Pass,True
,,,,,,,,,,,,,,,,,,0.92029,,,,,,,,,,,a4a4c47a-43d6-496e-8de8-1a9b85989806,31,,,"[88.3, 44.6]",3890383,0,,,,,0.24756263,,Right Foot,,,,"[106.5, 49.2]",Ground Pass,,18.77232,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,From Throw In,Paul Verhaegh,8237.0,Right Back,3,Augsburg,172,['4c2d1c6c-c133-47a3-92c2-45bbf0da136d'],29,,,,,,,,,,,,,,,,,Augsburg,172,00:00:29.151,Pass,
,,,,,,,,,,,,,,,,,,1.367892,,,,,,,,,,,6ad50b2f-4fba-4385-b428-6a530589f342,35,,,"[7.0, 36.1]",3890383,0,,,,,-1.3232337,,Right Foot,,,,"[11.6, 17.9]",Ground Pass,,18.77232,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,Goal Kick,1,From Goal Kick,Diego Orlando Benaglio,4600.0,Goalkeeper,4,Wolfsburg,179,['706a969e-c511-43dc-9b9d-59c0d27edb40'],46,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:46.921,Pass,
,,,,,,,,,,,,,,,,,,2.078178,,,,,,,,,,,9d843f03-f044-44d9-af69-411e1d8c220c,38,,,"[13.0, 13.6]",3890383,0,,,,,0.23365305,,Left Foot,,,,"[63.0, 25.5]",High Pass,,51.396595,,,,Bas Dost,10594.0,,,,,,,1,From Goal Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,4,Wolfsburg,179,['b8fb763d-d17a-4b1f-90bb-c00827125d7b'],50,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:50.704,Pass,
,,,,,,,,,,,,,,,,,,1.345527,,,,,,,,,,,eaad63ca-67b4-4ebf-830b-b78f1fc98118,41,,,"[63.0, 25.5]",3890383,0,,,,,-0.19043511,,Other,,,,"[71.3, 23.9]",Low Pass,,8.45281,,Incomplete,,Max Kruse,8386.0,,,,,,,1,From Goal Kick,Bas Dost,10594.0,Right Center Forward,4,Wolfsburg,179,"['80e271f9-745c-455b-966e-df148ef423cd', '83cd05d0-cba5-410e-a36e-ea0307d427ab']",52,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:52.862,Pass,
,,,,,,,,,,,,,,,,,,1.278205,,,,,,,,,,,87c87349-ad14-400d-8050-ed087d79c084,45,,,"[44.9, 25.3]",3890383,0,,,,,0.97976345,,Head,,,,"[50.0, 32.9]",High Pass,,9.1525955,,,,Josuha Guilavogui,8230.0,,,,,,Recovery,1,From Goal Kick,Maximilian Arnold,8235.0,Left Defensive Midfield,4,Wolfsburg,179,['3dfecd8d-4180-4714-a1f5-68294b8e0bbe'],56,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:56.993,Pass,
,,,,,,,,,,,,,,,,,,2.372091,,,,,,,,,,,ef73cbdd-9d7b-49ad-ba59-503ceb9acdb5,49,,,"[50.3, 31.8]",3890383,0,,,,,3.1415927,,Right Foot,,,,"[28.1, 31.8]",Low Pass,,22.2,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Goal Kick,Josuha Guilavogui,8230.0,Right Defensive Midfield,4,Wolfsburg,179,['fed52cbc-168a-4562-acf6-6bae4980dbb8'],58,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:58.928,Pass,
,,,,,,,,,,,,,,,,,,2.850355,,,,,,,,,,,3bdff45f-621f-41af-998a-60ff12b6ffa1,53,,,"[27.3, 30.9]",3890383,1,,,,,3.069139,,Right Foot,,,,"[2.5, 32.7]",Ground Pass,,24.865236,,,,Diego Orlando Benaglio,4600.0,,,,,,,1,From Goal Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,4,Wolfsburg,179,['58cfd3e1-905d-41ad-b287-ecd07cbda93e'],1,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:01.340,Pass,
,,,,,,,,,,,,,,,,,,2.924114,,,,,,,,,,,9dcf6d9f-0165-4651-9edd-005c355fa06c,57,,,"[3.1, 33.8]",3890383,1,,,,,-0.19483015,,Right Foot,,,,"[40.6, 26.4]",High Pass,,38.22316,,,,Bas Dost,10594.0,,,,,,,1,From Goal Kick,Diego Orlando Benaglio,4600.0,Goalkeeper,4,Wolfsburg,179,"['1eef779c-a2fb-465c-830e-30da22d11694', '7d31e544-142d-4258-87b0-43e1761ba1dc']",4,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:04.310,Pass,True
,,,,,,,,,,,,,,,,,,0.869133,,,,,,,,,,,2bd62b8e-689a-412b-89f5-f346c55ff3b0,60,,,"[40.6, 26.4]",3890383,1,,,,True,-0.027770637,,,,,,"[51.4, 26.1]",High Pass,,10.804166,,,,Max Kruse,8386.0,,,,,,,1,From Goal Kick,Bas Dost,10594.0,Right Center Forward,4,Wolfsburg,179,"['ab9f515f-bdd9-43f3-aec9-a084df3fd666', 'ddd3bcdd-0d00-4798-a4e0-ea7d75be9c37']",7,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:07.274,Pass,True
,,,,,,,,,,,,,,,,,,1.131723,,,,,,,,,,,160a91ba-f5b4-4216-a4cd-a1c8c7f1257c,65,,,"[44.9, 38.0]",3890383,1,,,,,0.96048224,,Right Foot,,,,"[56.3, 54.3]",Ground Pass,,19.890953,,,,Adelino André Vieira Freitas,10790.0,,,,,,,1,From Goal Kick,Max Kruse,8386.0,Left Center Forward,4,Wolfsburg,179,['4fcbcfee-2790-474b-91f3-458dd2aa19ad'],10,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:10.017,Pass,
,,,,,,,,,,,,,,,,,,1.806795,,,,,,,,,,,1dc23a33-9b0c-4481-a4bc-2e11233998ab,68,,,"[63.9, 47.7]",3890383,1,,,,,0.94156295,,Right Foot,,,,"[73.8, 61.3]",Ground Pass,,16.821712,,,,Christian Träsch,23266.0,,,,,,,1,From Goal Kick,Adelino André Vieira Freitas,10790.0,Right Midfield,4,Wolfsburg,179,['5f46e518-0c73-4022-932e-3406399ef976'],12,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:12.864,Pass,
,,,,,,,,,,,,,,,,,,1.556851,,,,,,,,,,,953ce5d4-c86e-4306-a845-ea6356f9057c,72,,,"[74.9, 63.1]",3890383,1,,,,,-2.790439,,Right Foot,,,,"[64.8, 59.4]",Ground Pass,,10.756393,,,,Josuha Guilavogui,8230.0,,,,,,,1,From Goal Kick,Christian Träsch,23266.0,Right Back,4,Wolfsburg,179,['297231c1-ff64-428d-90e5-f45b3768175f'],14,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:14.791,Pass,
,,,,,,,,,,,,,,,,,,1.100859,,,,,,,,,,,79ab8392-c20f-4c2d-a2a2-aebff80e4a4d,75,,,"[64.8, 59.4]",3890383,1,,,,,-2.4968128,,Right Foot,,,,"[52.3, 50.0]",Ground Pass,,15.640013,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Goal Kick,Josuha Guilavogui,8230.0,Right Defensive Midfield,4,Wolfsburg,179,['a854bb95-aa7d-495e-88cf-5ea821ce64d0'],16,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:16.855,Pass,
,,,,,,,,,,,,,,,,,,0.886105,,,,,,,,,,,946cf2f1-67fa-4f36-9c7b-cd6568f14075,78,,,"[52.3, 50.0]",3890383,1,,,,,-0.66104317,,Right Foot,,,,"[62.2, 42.3]",Ground Pass,,12.541929,,,,Maximilian Arnold,8235.0,,,,,,,1,From Goal Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,4,Wolfsburg,179,['b250b2cc-fe55-4d5f-9954-5549277e8753'],18,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:18.076,Pass,
,,,,,,,,,,,,,,,,,,0.60886,,,,,,,,,,,785cc87f-43a1-4b7a-95d6-4f625670a448,82,,,"[59.7, 40.3]",3890383,1,,,,,2.379179,,Right Foot,,,,"[50.8, 48.8]",Ground Pass,,12.306909,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Goal Kick,Maximilian Arnold,8235.0,Left Defensive Midfield,4,Wolfsburg,179,['b794086a-3635-4912-a77b-27664d5e972b'],21,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:21.714,Pass,
,,,,,,,,,,,,,,,,,,0.99131,,,,,,,,,,,b832f1f4-28c2-423f-b4f6-fa9d31f2514e,85,,,"[52.8, 50.0]",3890383,1,,,,,-0.7853982,,Right Foot,,,,"[65.0, 37.8]",Ground Pass,,17.253405,,,,Maximilian Arnold,8235.0,,,,,,,1,From Goal Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,4,Wolfsburg,179,['b50bbf22-68cb-43f8-94ae-6df7ed218836'],25,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:25.310,Pass,
,,,,,,,,,,,,,,,,,,0.964335,,,,,,,,,,,f3e65173-06d1-423f-a995-28c89b57a262,91,,,"[60.8, 33.3]",3890383,1,,,,,0.882833,,Left Foot,,,,"[66.8, 40.6]",Ground Pass,,9.449339,,,,Max Kruse,8386.0,,,,,,Free Kick,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,5,Wolfsburg,179,['c9c10219-3218-4d9e-b365-24427051d40e'],53,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:53.403,Pass,
,,,,,,,,,,,,,,,,,,0.730747,,,,,,,,,,,aa1fad84-92a2-44fc-abce-badf58228036,94,,,"[66.8, 40.6]",3890383,1,,,,,-1.375515,,Left Foot,,,,"[70.4, 22.4]",Ground Pass,,18.552628,,,,Maximilian Arnold,8235.0,,,,,,,1,From Free Kick,Max Kruse,8386.0,Left Center Forward,5,Wolfsburg,179,['11362323-2169-47d3-948a-ca7ecd63a8ae'],54,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:54.547,Pass,
,,,,,,,,,,,,,,,,,,0.609316,,,,,,,,,,,9fba571f-f0b2-4352-8259-66df13df64dd,97,,,"[71.0, 22.4]",3890383,1,,,,,0.15342392,,Left Foot,,,,"[80.7, 23.9]",Ground Pass,,9.815294,,,,André Schürrle,10281.0,,,,,,,1,From Free Kick,Maximilian Arnold,8235.0,Left Defensive Midfield,5,Wolfsburg,179,['d7aabdc2-57d3-4153-a1f2-215ac2608ff9'],56,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:56.586,Pass,
,,,,,,,,,,,,,,,,,,0.737628,,,,,,,,,,,328bf652-b31d-4610-97bd-d73b55a7e3fa,100,,,"[80.7, 23.9]",3890383,1,,,,,-2.9746225,,Right Foot,,,,"[71.8, 22.4]",Ground Pass,,9.025519,,,,Maximilian Arnold,8235.0,,,,,,,1,From Free Kick,André Schürrle,10281.0,Left Midfield,5,Wolfsburg,179,['881421fe-e42d-475c-b99a-92d784f95e02'],57,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:57.338,Pass,
,,,,,,,,,,,,,,,,,,0.829813,,,,,,,,,,,fc8ceb7e-0809-4e93-bdd0-428ef466d6eb,103,,,"[73.7, 21.1]",3890383,1,,,,,0.12532398,,Left Foot,,,,"[86.4, 22.7]",Ground Pass,,12.80039,,,,André Schürrle,10281.0,,,,,,,1,From Free Kick,Maximilian Arnold,8235.0,Left Defensive Midfield,5,Wolfsburg,179,['eb23db42-b545-401d-ae84-ad066167c9ad'],59,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:59.406,Pass,
,,,,,,,,,,,,,,,,,,1.087523,,,,,,,,,,,6c136782-8a13-4558-b83a-2f326c2c91ec,107,,,"[36.3, 54.0]",3890383,2,,,,,-2.019882,,Right Foot,,,,"[32.3, 45.7]",Ground Pass,,9.213577,,,,Daniel Baier,8317.0,,,,,,Recovery,1,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,6,Augsburg,172,['aad6049c-d96e-4f72-8ca1-5389a1952d3e'],1,,,,,,,,,,,,,,,,,Augsburg,172,00:02:01.203,Pass,
,,,,,,,,,,,,,,,,,,1.57748,,,,,,,,,,,9f3a682e-b806-4f45-8505-cc70e55d0412,109,,,"[32.3, 45.7]",3890383,2,,,,,0.0,,Right Foot,,,,"[50.5, 45.7]",High Pass,,18.2,,,,Ja-Cheol Koo,5627.0,,,,,,,1,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,6,Augsburg,172,['b41cd9ff-3d88-45f6-9702-184be7366b77'],2,,,,,,,,,,,,,,,,,Augsburg,172,00:02:02.291,Pass,
,,,,,,,,,,,,,,,,,,1.513721,,,,,,,,,,,0e57e577-77a1-43c6-8552-e2fa4934ed13,112,,,"[51.9, 36.3]",3890383,2,,,,,-0.98692596,,Left Foot,,,,"[66.7, 13.9]",Ground Pass,,26.84772,,,,Caiuby Francisco da Silva,8303.0,,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Center Attacking Midfield,6,Augsburg,172,['c20ef265-37d8-42b8-a30f-47f9a053d6c9'],5,,,,,,,,,,,,,,,,,Augsburg,172,00:02:05.934,Pass,
,,,,,,,,,,,,,,,,,,0.713474,,,,,,,,,,,4c275971-d6f0-4988-925d-69a626a1d829,115,,,"[90.3, 22.7]",3890383,2,,,,,0.50806284,,Right Foot,,,,"[99.1, 27.6]",Ground Pass,,10.072239,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,Regular Play,Caiuby Francisco da Silva,8303.0,Left Wing,6,Augsburg,172,['eb6ebf41-97ae-4f86-b27c-4c3bc5ed2bd7'],14,,,,,,,,,,,,,,,,,Augsburg,172,00:02:14.253,Pass,
,,,,,,,,,,,,,,,,,,0.698232,,,,,,,,,,,338f19c5-c160-4155-9fc7-e899b1039d53,117,,,"[99.1, 27.6]",3890383,2,,,,,-1.6575347,,Right Foot,,,,"[98.5, 20.7]",Ground Pass,,6.926038,,,,Caiuby Francisco da Silva,8303.0,,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Center Forward,6,Augsburg,172,['ce2d9763-aa8a-4a0d-a55f-969ee13a86e8'],14,,,,,,,,,,,,,,,,,Augsburg,172,00:02:14.966,Pass,
,,,,,,,,,,,,,,,,,,3.028246,,,,,,,,,,,e3169f4e-4096-4667-bb45-439265874685,128,,,"[14.8, 65.9]",3890383,2,,,,,-0.019094901,,Right Foot,,,,"[72.4, 64.8]",High Pass,,57.610504,,,,Bas Dost,10594.0,,,,,,Free Kick,1,From Free Kick,Diego Orlando Benaglio,4600.0,Goalkeeper,8,Wolfsburg,179,['f8fd8f1e-26e3-4a76-8404-0519c7069751'],54,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:54.017,Pass,
,,,,,,,,,,,,,,,,,,2.01408,,,,,,,,,,,4a2efcc7-b3a3-4513-a761-4eb12797d401,131,,,"[72.4, 64.8]",3890383,2,,,,True,-0.8092032,,,,,,"[84.7, 51.9]",High Pass,,17.82414,,Incomplete,,Max Kruse,8386.0,,,,,,,1,From Free Kick,Bas Dost,10594.0,Right Center Forward,8,Wolfsburg,179,"['905aaf45-4b0a-4c0a-abb4-67b934502f89', 'cc075a9a-4c67-42c2-8d9c-130049c0a263', 'eeeb00e3-f388-479f-a648-b0a56fdb2596']",57,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:57.085,Pass,True
