50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2cd7a66f-8802-4d32-aeea-80416792fd9a,1,,,3890348,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 27}, {'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 12320, 'name': 'Tony Jantschke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 34}, {'player': {'id': 11285, 'name': 'Ibrahima Traoré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 16}, {'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 13}, {'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Borussia Mönchengladbach,185,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e5127e56-5657-49b1-9ad5-41430da7bfbf,2,,,3890348,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 27}, {'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 32}, {'player': {'id': 8958, 'name': 'Dennis Aogo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 3}, {'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Schalke 04,181,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0b5b4693-71a4-468f-8215-d06de18c957e,3,,,3890348,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,['a7a2063e-9033-4666-8b98-7e5b1cb3a820'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a7a2063e-9033-4666-8b98-7e5b1cb3a820,4,,,3890348,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,['0b5b4693-71a4-468f-8215-d06de18c957e'],0,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4d857cf4-c2da-4e5d-a3af-d4748911d997,1902,,,3890348,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,86,Borussia Mönchengladbach,185,['cc3ba7be-c0cf-457d-9535-0f9495b079dc'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cc3ba7be-c0cf-457d-9535-0f9495b079dc,1903,,,3890348,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,86,Borussia Mönchengladbach,185,['4d857cf4-c2da-4e5d-a3af-d4748911d997'],0,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.373434,,,,,,,,,,,,,,,955ba129-6b81-4d12-8bec-3961dddd013a,5,,"[60.0, 40.0]",3890348,0,,,,,0.2573237,,Right Foot,,,,"[61.9, 40.5]",,Ground Pass,,1.9646883,,,Raffael Caetano de Araújo,8810.0,,,,,Kick Off,1,From Kick Off,Fabian Johnson,11283.0,Left Midfield,2,Borussia Mönchengladbach,185,['c8a7be0e-268a-465c-a28a-ccd6dbca4fef'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.217,Pass,
,,,,,,,,,,,,,,,,,,,1.55862,,,,,,,,,,,,,,,9307a595-0b43-43c8-b84f-86264971d836,8,,"[60.8, 40.1]",3890348,0,,,,,-2.6976912,,Right Foot,,,,"[38.3, 29.4]",,Ground Pass,,24.914654,,,Tony Jantschke,12320.0,,,,,,1,From Kick Off,Raffael Caetano de Araújo,8810.0,Left Center Forward,2,Borussia Mönchengladbach,185,['2e2d9f99-3bd1-4419-b0f4-04965a8deb68'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.631,Pass,
,,,,,,,,,,,,,,,,,,,1.643669,,,,,,,,,,,,,,,9b67f7d1-fe6e-4397-bc2f-8ef4baf94319,11,,"[35.6, 31.4]",3890348,0,,,,,1.658965,,Right Foot,,,,"[34.0, 49.5]",,Ground Pass,,18.17058,,,Andreas Christensen,3959.0,,,,,,1,From Kick Off,Tony Jantschke,12320.0,Left Center Back,2,Borussia Mönchengladbach,185,['d5748813-e32f-4cd6-be5b-167cf6755796'],3,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:03.639,Pass,
,,,,,,,,,,,,,,,,,,,1.432972,,,,,,,,,,,,,,,110de85b-a935-4eca-82e5-4be6a2537aca,14,,"[36.9, 58.2]",3890348,0,,,,,0.86964273,,Right Foot,,,,"[47.2, 70.4]",,Ground Pass,,15.966528,,,Julian Korb,8545.0,,,,,,1,From Kick Off,Andreas Christensen,3959.0,Right Center Back,2,Borussia Mönchengladbach,185,['719efe59-d97e-4e4e-a41d-47af4fbde7b1'],6,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:06.362,Pass,
