50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,6.115165,,,,,,,,,,,,3f281c00-29ee-4874-92d5-5ae2c5fc8343,15,,,"[62.5, 63.7]",3890390,0,,,,0.2190372,,Right Foot,,,"[120.0, 76.5]",,High Pass,,58.90747,,,Out,,Vedad Ibišević,8571.0,,,,,Recovery,1,From Kick Off,Fabian Lustenberger,8965.0,Right Center Back,2,Hertha Berlin,173,"['3b7c5ab7-f6ce-4684-842c-f76f011c5cca', '4f3d1b81-5da4-4c9c-b412-bf0669da8b6f']",7,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:07.630,Pass,
,,,,,,,,,,,,,,,,,,1.454676,,,,,,,,,,,,4510a3bf-0925-4a81-99b3-20bce37723f9,17,,,"[7.0, 36.1]",3890390,0,True,,,-1.7164956,,Right Foot,,,"[4.3, 17.7]",,Ground Pass,,18.597042,,,,,Ömer Toprak,8573.0,,,,,Goal Kick,1,From Goal Kick,Bernd Leno,15581.0,Goalkeeper,3,Bayer Leverkusen,904,['77abbe82-9eb1-4dc8-b8d8-ab6313bc6987'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:19.869,Pass,
,,,,,,,,,,,,,,,,,,1.331491,,,,,,,,,,,,48356b91-860a-47ff-b091-eb3494d5be20,19,,,"[25.5, 23.7]",3890390,0,,,,-0.8218783,,Right Foot,,,"[32.1, 16.6]",,Ground Pass,,9.693812,,,,,Kevin Kampl,8222.0,,,,,,1,From Goal Kick,Ömer Toprak,8573.0,Left Center Back,3,Bayer Leverkusen,904,['501b4c75-9934-454e-b85d-790053e5967e'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:29.885,Pass,
,,,,,,,,,,,,,,,,,,1.252366,,,,,,,,,,,,a7de3e57-0154-4b54-8802-40a1fb9d86ab,22,,,"[31.7, 17.3]",3890390,0,,,,2.2408292,,Right Foot,,,"[21.4, 30.3]",,Ground Pass,,16.585836,,,,,Ömer Toprak,8573.0,,,,,,1,From Goal Kick,Kevin Kampl,8222.0,Left Defensive Midfield,3,Bayer Leverkusen,904,['a2959768-2c43-45ae-bf26-a5a8a8f8a4df'],31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:31.789,Pass,
,,,,,,,,,,,,,,,,,,2.984427,,,,,,,,,,,,acdbdeb9-631f-473a-916b-d6d35b9a6271,26,,,"[21.2, 31.8]",3890390,0,,,,0.68064284,,Right Foot,,,"[68.5, 70.1]",,High Pass,,60.861977,,,,,Karim Bellarabi,8213.0,,,,,,1,From Goal Kick,Ömer Toprak,8573.0,Left Center Back,3,Bayer Leverkusen,904,"['e760e288-d151-4dce-b03c-dff9f1f230d4', 'e919b71c-b5b3-4dc6-921d-55a8bf9e00e2']",34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:34.567,Pass,True
,,,,,,,,,,,,,,,,,,0.087336,,,,,,,,,,,,fc55f0c0-9b72-48e2-bd50-1bcc35650648,28,,,"[68.5, 70.1]",3890390,0,,,,-0.9179497,,Head,,,"[69.8, 68.4]",,Low Pass,,2.1400936,,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,1,From Goal Kick,Karim Bellarabi,8213.0,Right Wing,3,Bayer Leverkusen,904,"['3e8751c0-a476-41a8-a8c4-629ab8b009ba', 'ef2ef2f7-8ddf-4d60-966a-fb7b483cfa45']",37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:37.552,Pass,
,,,,,,,,,,,,,,,,,,2.768989,,,,,,,,,,,,3e8751c0-a476-41a8-a8c4-629ab8b009ba,30,,,"[50.3, 11.7]",3890390,0,,,,-0.26836622,,Other,,,"[74.3, 5.1]",,High Pass,,24.890963,,,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,Recovery,1,From Goal Kick,Marvin Plattenhardt,5569.0,Left Back,3,Bayer Leverkusen,904,"['b759daf4-f4b7-48ed-acdf-cf7f65c2b188', 'c0f3fa46-6013-42e9-aea2-f248267866f1', 'fc55f0c0-9b72-48e2-bd50-1bcc35650648']",37,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:37.639,Pass,
,,,,,,,,,,,,,,,,,,2.55053,,,,,,,,,,,,b759daf4-f4b7-48ed-acdf-cf7f65c2b188,32,,,"[45.8, 75.0]",3890390,0,,,True,-0.043743122,,,,,"[75.5, 73.7]",,High Pass,,29.728437,,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,Recovery,1,From Goal Kick,Jonathan Tah,8221.0,Right Center Back,3,Bayer Leverkusen,904,"['081b4284-7456-47bd-9cae-07214cab724e', '22182e4e-87c4-40b7-941f-ca01c7861057', '3e8751c0-a476-41a8-a8c4-629ab8b009ba', 'b832b72d-a075-43ac-b155-9175b3985d1b']",40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:40.408,Pass,True
,,,,,,,,,,,,,,,,,,2.621153,,,,,,,,,,,,081b4284-7456-47bd-9cae-07214cab724e,35,,,"[44.6, 6.4]",3890390,0,,,,-0.010169141,,Head,,,"[74.1, 6.1]",,High Pass,,29.501526,,,,,Genki Haraguchi,5697.0,,,,,Recovery,1,From Goal Kick,Marvin Plattenhardt,5569.0,Left Back,3,Bayer Leverkusen,904,"['878c012a-a67c-4604-a7e8-a0289b8c012a', 'b759daf4-f4b7-48ed-acdf-cf7f65c2b188']",42,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:42.959,Pass,
,,,,,,,,,,,,,,,,,,2.134686,,,,,,,,,,,,a497940a-1234-4660-a6ac-e1964faf8670,37,,,"[74.1, 6.1]",3890390,0,,,,0.96299434,,Head,,,"[80.5, 15.3]",,High Pass,,11.207141,,,Incomplete,,Vedad Ibišević,8571.0,,,,,,1,From Goal Kick,Genki Haraguchi,5697.0,Left Midfield,3,Bayer Leverkusen,904,"['3639b18a-202b-4ad5-a920-2df988796300', '4af7f5d1-7424-410a-b7ff-74e9b71438a6']",45,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:45.620,Pass,
,,,,,,,,,,,,,,,,,,1.204938,,,,,,,,,,,,4af7f5d1-7424-410a-b7ff-74e9b71438a6,40,,,"[39.6, 64.8]",3890390,0,,,,2.2094314,,Head,,,"[34.7, 71.4]",,High Pass,,8.220098,,,,,Jonathan Tah,8221.0,,,,,Recovery,1,From Goal Kick,Ömer Toprak,8573.0,Left Center Back,3,Bayer Leverkusen,904,"['3241677e-72f5-4666-9608-2ff0a24c7471', '85b39238-beb3-4cb6-a9a5-87d751c1e68b', 'a497940a-1234-4660-a6ac-e1964faf8670']",47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:47.755,Pass,True
,,,,,,,,,,,,,,,,,,1.946803,,,,,,,,,,,,199e9452-54c6-4520-8770-42b9a7dbe255,42,,,"[34.7, 71.4]",3890390,0,,,,-0.03634762,,Left Foot,,,"[51.2, 70.8]",,High Pass,,16.510906,,,,,Julian Brandt,5555.0,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Right Center Back,3,Bayer Leverkusen,904,['61e44725-11c4-440e-8443-007a251c1875'],48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:48.960,Pass,
,,,,,,,,,,,,,,,,,,1.900198,,,,,,,,,,,,31539e51-a686-4b4c-bb22-fc5e7cb99ed4,44,,,"[51.2, 70.8]",3890390,0,,,,1.7584361,,Other,,,"[49.7, 78.7]",,Low Pass,,8.041144,,,,,Karim Bellarabi,8213.0,,,,,,1,From Goal Kick,Julian Brandt,5555.0,Center Attacking Midfield,3,Bayer Leverkusen,904,['6456a94b-524b-4faa-b42e-f9385ac78988'],50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:50.906,Pass,
,,,,,,,,,,,,,,,,,,1.217938,,,,,,,,,,,,33671064-dc91-4ffb-bec2-ee0945948ecb,46,,,"[49.7, 78.7]",3890390,0,,,,-1.240499,,Right Foot,,,"[50.9, 75.2]",,Ground Pass,,3.7,,,Incomplete,,Julian Brandt,5555.0,,,,,,1,From Goal Kick,Karim Bellarabi,8213.0,Right Wing,3,Bayer Leverkusen,904,"['8cb42239-6b31-4ae2-adbc-1bf42868703e', '930a5c7c-872b-4de4-949f-fc25b949399d']",52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:52.807,Pass,
,,,,,,,,,,,,,,,,,,1.540772,,,,,,,,,,,,8cb42239-6b31-4ae2-adbc-1bf42868703e,49,,,"[69.2, 4.9]",3890390,0,,,,3.1415927,,Right Foot,,,"[52.9, 4.9]",,Ground Pass,,16.3,,,,,John Anthony Brooks,12327.0,,,,,Recovery,1,Regular Play,Per Ciljan Skjelbred,8578.0,Left Defensive Midfield,4,Hertha Berlin,173,"['33671064-dc91-4ffb-bec2-ee0945948ecb', 'b170e203-a403-4e33-803a-5bf1c289ac83', 'cb98e80e-7118-4f3b-b5e8-0097e8481d9b']",54,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:54.024,Pass,True
,,,,,,,,,,,,,,,,,,0.047611,,,,,,,,,,,,9a21180d-b000-4841-8fb1-2b94c1030332,54,,,"[49.7, 2.7]",3890390,0,,,,0.32175055,,Left Foot,,,"[51.8, 3.4]",,Low Pass,,2.2135944,,,Incomplete,,,,,,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,4,Hertha Berlin,173,"['6d186aac-1e9e-45e3-8840-ac536bf73700', '8967438c-4bc0-4ad4-92ea-81f8de1e4700']",58,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:58.566,Pass,True
,,,,,,,,,,,,,,,,,,1.191708,,,,,,,,,,,,5920e6c8-d87a-4ef5-a240-f452268faa4b,56,,,"[50.5, 0.1]",3890390,1,,,,0.24677399,,,,,"[63.6, 3.4]",,High Pass,,13.509256,,,,,Salomon Armand Magloire Kalou,8575.0,,,,,Throw-in,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,5,Hertha Berlin,173,['d1c321cb-c6c7-4a92-b838-2ae6af5048a0'],9,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:09.649,Pass,
,,,,,,,,,,,,,,,,,,0.815494,,,,,,,,,,,,34173416-cb2a-464d-8c9f-45a0236efaa9,60,,,"[63.4, 4.0]",3890390,1,,,,-1.1760052,,Right Foot,,,"[64.4, 1.6]",,Ground Pass,,2.6,,,,,Genki Haraguchi,5697.0,,,,,,1,From Throw In,Salomon Armand Magloire Kalou,8575.0,Left Center Forward,5,Hertha Berlin,173,['d3c37a25-3eff-4b80-b622-cbfca83c8bef'],10,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:10.881,Pass,
,,,,,,,,,,,,,,,,,,0.38764,,,,,,,,,,,,61116403-cb6f-4045-9ed0-95cbc57637f8,65,,,"[63.8, 1.6]",3890390,1,,,,2.024135,,Right Foot,,,"[61.9, 5.5]",,Ground Pass,,4.3382025,,,,,Salomon Armand Magloire Kalou,8575.0,,,,,,1,From Throw In,Genki Haraguchi,5697.0,Left Midfield,5,Hertha Berlin,173,"['24312130-a1b6-4871-a3cb-b3ce3ebd084d', '931ed78b-b6b7-4503-b257-98573104787f', 'dd7733fb-b55f-4aba-8fdf-554ac3006e64']",11,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:11.932,Pass,True
,,,,,,,,,,,,,,,,,,0.599766,,,,,,,,,,,,97935c09-de5c-4416-b727-429ea23c3ca4,68,,,"[61.4, 5.5]",3890390,1,,,,-2.8104966,,Left Foot,,,"[58.2, 4.4]",,Low Pass,,3.3837848,,,,,Per Ciljan Skjelbred,8578.0,,,,,,1,From Throw In,Salomon Armand Magloire Kalou,8575.0,Left Center Forward,5,Hertha Berlin,173,['844ae580-bd3d-42fd-8f4e-755ebc1ba010'],12,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:12.419,Pass,
,,,,,,,,,,,,,,,,,,1.168338,,,,,,,,,,,,4aa02fb1-74df-469d-8d88-17286aa58211,71,,,"[58.2, 4.4]",3890390,1,,,,-2.5777233,,Right Foot,,,"[51.4, 0.1]",,Low Pass,,8.045496,,,Out,,Marvin Plattenhardt,5569.0,,,,,,1,From Throw In,Per Ciljan Skjelbred,8578.0,Left Defensive Midfield,5,Hertha Berlin,173,['6885bcb2-8680-47fb-977b-cd33f0a5c127'],13,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:13.059,Pass,
,,,,,,,,,,,,,,,,,,0.981799,,,,,,,,,,,,6e0d0f9f-8739-4ed0-afbe-8fbabd55d930,73,,,"[71.7, 80.0]",3890390,1,,,,-0.37298772,,,,,"[83.2, 75.5]",,High Pass,,12.349089,,,,,Julian Brandt,5555.0,,,,,Throw-in,1,From Throw In,Giulio Donati,8549.0,Right Back,6,Bayer Leverkusen,904,['fe4c8f4a-39c5-4c87-83ab-674c57c7b47c'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:25.055,Pass,
,,,,,,,,,,,,,,,,,,0.923292,,,,,,,,,,,,d20e5cf9-5568-4140-b749-2b588c83c05b,77,,,"[82.8, 74.2]",3890390,1,,,,2.7057157,,Right Foot,,,"[75.5, 77.6]",,Ground Pass,,8.05295,,,,,Giulio Donati,8549.0,,,,,,1,From Throw In,Julian Brandt,5555.0,Center Attacking Midfield,6,Bayer Leverkusen,904,"['00c4a805-b627-461f-bc39-108739d125c9', 'bab97cf5-9adc-4fe4-9a9a-49561eceb6f5']",26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:26.041,Pass,True
,,,,,,,,,,,,,,,,,,2.298717,,,,,,,,,,,,1f4fb46c-eb65-45fc-94ef-474439cb1b8a,79,,,"[75.5, 77.6]",3890390,1,,,,0.14273527,,Right Foot,,,"[92.2, 80.0]",,High Pass,,16.871574,,,Out,,Karim Bellarabi,8213.0,,,,,,1,From Throw In,Giulio Donati,8549.0,Right Back,6,Bayer Leverkusen,904,['83ab581e-be6b-4c48-af9c-9fbe8a186082'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:26.964,Pass,
,,,,,,,,,,,,,,,,,,1.159583,,,,,,,,,,,,18fb27ea-d4b8-4ed8-bc8b-c73ee81503ea,81,,,"[36.9, 0.1]",3890390,1,,,,0.15264933,,,,,"[51.2, 2.3]",,High Pass,,14.468241,,,,,Vedad Ibišević,8571.0,,,,,Throw-in,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,7,Hertha Berlin,173,['18d1ddcf-ce7a-4b57-a991-63d3ebf2788a'],45,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:45.201,Pass,
,,,,,,,,,,,,,,,,,,1.080047,,,,,,,,,,,,3f60a138-0c29-4fee-8a23-073df3121cd5,85,,,"[51.0, 2.5]",3890390,1,,,,1.7091473,,Right Foot,,,"[48.8, 18.3]",,High Pass,,15.952429,,,Incomplete,,Vladimír Darida,8579.0,,,,,,1,From Throw In,Vedad Ibišević,8571.0,Right Center Forward,7,Hertha Berlin,173,"['12a99a88-1631-4c2a-aa17-482ca651d366', 'aa20836a-91f1-441a-a860-485972b48c94', 'e4b0efc5-664f-48f5-b260-a25de3da7381']",46,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:46.401,Pass,True
,,,,,,,,,,,,,,,,,,4.112446,,,,,,,,,,,,607048b0-7f2e-482e-bb25-093cbc572d1f,89,,,"[67.8, 58.8]",3890390,1,,,,-1.8507706,,Right Foot,,,"[54.2, 11.5]",,Ground Pass,,49.21636,,,,,Sebastian Boenisch,20415.0,,True,,,,1,From Throw In,Admir Mehmedi,8219.0,Left Wing,7,Hertha Berlin,173,['5e478007-5736-4241-9710-afb975e62b3f'],48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:48.713,Pass,
,,,,,,,,,,,,,,,,,,1.796383,,,,,,,,,,,,06e2ca7f-ed11-45c1-8a13-50b8ff4bd333,91,,,"[54.2, 11.5]",3890390,1,,,,0.6217943,,Left Foot,,,"[90.9, 37.8]",,High Pass,,45.15064,,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,1,From Throw In,Sebastian Boenisch,20415.0,Left Back,7,Hertha Berlin,173,"['b2cf1aad-a099-4794-ac7e-774544c3b133', 'e607ca88-2b6c-4d41-af4a-7417064433fe']",52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:52.825,Pass,
,,,,,,,,,,,,,,,,,,1.933495,,,,,,,,,,,,e607ca88-2b6c-4d41-af4a-7417064433fe,93,,,"[29.2, 42.3]",3890390,1,,,,-0.5952699,,Head,,,"[45.0, 31.6]",,High Pass,,19.082191,,,,,Vedad Ibišević,8571.0,,,,,Recovery,1,From Throw In,Fabian Lustenberger,8965.0,Right Center Back,7,Hertha Berlin,173,"['06e2ca7f-ed11-45c1-8a13-50b8ff4bd333', 'e3163f6d-01d3-4a3e-8d31-59aef25c742f']",54,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:54.622,Pass,
