50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.721401,,,,,,,,,,,,,bd8f6bcb-cfd6-474b-b574-15057c19c686,994,,"[20.1, 68.8]",3890553,25,,,,0.5825531,,Right Foot,,,,"[37.1, 80.0]",,High Pass,,20.3578,,Out,,Stefan Aigner,21156.0,,,,,,1,From Corner,Yanni Regäsel,20950.0,Right Wing Back,49,Borussia Dortmund,180,['5ef2b3cd-2a74-40c9-b951-4d29d844e6d8'],46,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:25:46.547,Pass,
,,,,,,,,,,,,,,,,1.820747,,,,,,,,,,,,,e8235726-5b55-408b-84c5-bef4a19b1d97,996,,"[93.4, 0.1]",3890553,26,,,,3.0468204,,,,,,"[67.1, 2.6]",,Low Pass,,26.418554,,,,Mats Hummels,5572.0,,,,,Throw-in,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,50,Borussia Dortmund,180,['8014f928-7f6d-4a38-8446-c346017e0bf5'],14,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:14.723,Pass,
,,,,,,,,,,,,,,,,1.262963,,,,,,,,,,,,,16c59b8e-25be-4ae0-9274-ed347a8ecd21,999,,"[66.3, 3.6]",3890553,26,,,,1.6627868,,Right Foot,,,,"[63.8, 30.7]",,Ground Pass,,27.215069,,,,Sven Bender,8216.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,50,Borussia Dortmund,180,['4e5e00ca-6efe-44d3-b925-d6105122f356'],17,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:17.985,Pass,
,,,,,,,,,,,,,,,,1.689142,,,,,,,,,,,,,8cbe676c-294b-4aab-872b-287f3171b320,1002,,"[66.7, 35.9]",3890553,26,,,,-1.6398903,,Right Foot,,,,"[64.7, 7.0]",,Ground Pass,,28.969122,,,,Mats Hummels,5572.0,,,,,,1,From Throw In,Sven Bender,8216.0,Right Center Back,50,Borussia Dortmund,180,['dc1788ab-0826-40ce-b780-8daf932258a5'],21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:21.619,Pass,
,,,,,,,,,,,,,,,,1.129746,,,,,,,,,,,,,f9b686ad-c5fe-42b5-8e80-12823ed1d823,1005,,"[69.3, 7.0]",3890553,26,,,,0.22679885,,Left Foot,,,,"[81.0, 9.7]",,Ground Pass,,12.007498,,,,Marco Reus,5559.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,50,Borussia Dortmund,180,['1bac9702-6340-4577-a282-9f3f18c0a8ef'],24,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:24.944,Pass,
,,,,,,,,,,,,,,,,1.359888,,,,,,,,,,,,,a05d83ba-75c4-4473-94e0-5cfcf20a2dff,1009,,"[89.2, 12.1]",3890553,26,,,,-1.1935472,,Right Foot,,,,"[93.4, 1.5]",,Ground Pass,,11.401754,,,,Marcel Schmelzer,11458.0,,,,,,1,From Throw In,Marco Reus,5559.0,Left Center Midfield,50,Borussia Dortmund,180,['22dea8da-ff55-4128-97c4-a29a7418142d'],28,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:28.092,Pass,
,,,,,,,,,,,,,,,,2.31618,,,,,,,,,,,,,82f8678b-6e88-48fa-a22c-0730dfd135d6,1013,,"[93.6, 2.3]",3890553,26,,,,2.8586445,,Left Foot,,,,"[70.9, 8.9]",,Ground Pass,,23.640009,,,,Mats Hummels,5572.0,,,,,,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,50,Borussia Dortmund,180,"['4d371bca-35e8-480c-acae-2c9bdc71247e', 'faf72f59-3176-444c-996a-5430952c1deb']",29,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:29.842,Pass,True
,,,,,,,,,,,,,,,,1.378007,,,,,,,,,,,,,d04716d4-b036-4da3-9d32-c35a2e2554ac,1016,,"[71.2, 12.6]",3890553,26,,,,1.7292207,,Left Foot,,,,"[68.5, 29.5]",,Ground Pass,,17.11432,,,,Nuri Şahin,8232.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,50,Borussia Dortmund,180,['c61cc3af-4539-40c0-a019-027647803d5e'],33,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:33.522,Pass,
,,,,,,,,,,,,,,,,1.146636,,,,,,,,,,,,,496952cc-57e4-4853-8733-f25018209f19,1019,,"[68.5, 29.5]",3890553,26,,,,-1.02706,,Left Foot,,,,"[79.2, 11.8]",,Ground Pass,,20.682842,,,,Marco Reus,5559.0,,,,,,1,From Throw In,Nuri Şahin,8232.0,Center Defensive Midfield,50,Borussia Dortmund,180,['d27171fb-324b-4708-8d20-dcf269ddcdbb'],35,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:35.728,Pass,
,,,,,,,,,,,,,,,,1.393064,,,,,,,,,,,,,55ffaaaa-f31a-44a1-a2fa-ebe70196a717,1021,,"[79.2, 11.8]",3890553,26,,,,-3.0911305,,Left Foot,,,,"[69.3, 11.3]",,Ground Pass,,9.912619,,,,Mats Hummels,5572.0,,,,,,1,From Throw In,Marco Reus,5559.0,Left Center Midfield,50,Borussia Dortmund,180,['90623f09-4cee-4d36-9ac5-6fa9cfc35d3d'],36,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:36.875,Pass,
,,,,,,,,,,,,,,,,2.087451,,,,,,,,,,,,,91b8040a-b45b-4ffd-bef3-0131957fd0b0,1024,,"[77.8, 11.9]",3890553,26,,,,1.8351066,,Left Foot,,,,"[71.9, 33.7]",,Ground Pass,,22.584286,,,,Nuri Şahin,8232.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,50,Borussia Dortmund,180,['bf403b17-4b66-4bed-8860-1761976b143d'],40,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:40.231,Pass,
,,,,,,,,,,,,,,,,1.041767,,,,,,,,,,,,,b992251b-15ee-4b77-936f-a776458536d0,1027,,"[72.6, 37.1]",3890553,26,,,,0.7370029,,Left Foot,,,,"[91.0, 53.8]",,Ground Pass,,24.848541,,,,Henrikh Mkhitaryan,3275.0,,,,,,1,From Throw In,Nuri Şahin,8232.0,Center Defensive Midfield,50,Borussia Dortmund,180,['49632dfb-93a3-45b7-8d7d-7326ec6c74fa'],42,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:42.776,Pass,
,,,,,,,,,,,,,,,,2.797137,,,,,,,,,,,,,76fd778a-0347-4d87-98af-129c51cf9e4a,1031,,"[91.0, 55.9]",3890553,26,,,,-0.13131544,,Right Foot,,,,"[117.5, 52.4]",,Ground Pass,,26.730133,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,Through Ball,True,,1,From Throw In,Henrikh Mkhitaryan,3275.0,Right Center Midfield,50,Borussia Dortmund,180,"['890da1c6-f662-4206-8c41-507ed512fb64', 'ff2a86a2-79f7-498d-b90e-9db26abecc12']",44,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:44.267,Pass,
,,,,,,,,,,,,,,,,2.705981,,,,,,,,,,,,,d895fb54-2fd8-444b-ae93-d595884e3f0d,1034,,"[10.0, 42.0]",3890553,27,True,,,0.5259425,,Drop Kick,,,,"[68.4, 75.9]",,High Pass,,67.52607,,,,Stefan Aigner,21156.0,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,51,Eintracht Frankfurt,184,['f615e9a3-e71c-4faa-a900-1af447ab2177'],3,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:27:03.557,Pass,
,,,,,,,,,,,,,,,,0.722743,,,,,,,,,,,,,79207cb8-5372-4f46-b0fa-8655e8802756,1037,,"[58.2, 78.3]",3890553,27,,,,-2.3561945,,Right Foot,,,,"[53.3, 73.4]",,Ground Pass,,6.9296465,,,,Makoto Hasebe,5681.0,,,,,,1,Regular Play,Stefan Aigner,21156.0,Right Wing,51,Eintracht Frankfurt,184,"['25fa572a-2eba-484a-93d7-d3f42bd03f0b', '63ce47e3-480f-4285-8049-29175744298f']",9,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:27:09.131,Pass,True
,,,,,,,,,,,,,,,,2.734971,,,,,,,,,,,,,8a2d875e-9e2e-429c-8d48-765f2113411f,1040,,"[53.3, 73.4]",3890553,27,,,,-0.04778967,,Right Foot,,,,"[99.3, 71.2]",,High Pass,,46.052578,,Incomplete,,Luc Castaignos,7846.0,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,51,Eintracht Frankfurt,184,"['5cf75e31-91db-463a-90e9-e0d03dd1f253', '9f93643a-aea7-46fe-8ac8-f92390a94322']",9,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:27:09.934,Pass,
,,,,,,,,,,,,,,,,2.644711,,,,,,,,,,,,,cbac56d6-c25c-4dc5-9255-8e0302d4fd6b,1045,,"[20.0, 10.8]",3890553,27,,,,2.007846,,Right Foot,,,,"[7.9, 36.7]",,Ground Pass,,28.58706,,,,Roman Bürki,8225.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,52,Borussia Dortmund,180,['10ab55d2-251a-4af5-b22b-bfb3a5daadb1'],13,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:13.719,Pass,
,,,,,,,,,,,,,,,,1.53003,,,,,,,,,,,,,2c39e9a6-ab62-4a37-8752-325690e490b4,1048,,"[8.1, 39.3]",3890553,27,,,,-0.4057015,,Right Foot,,,,"[23.0, 32.9]",,Ground Pass,,16.21635,,,,Sven Bender,8216.0,,,,,,1,Regular Play,Roman Bürki,8225.0,Goalkeeper,52,Borussia Dortmund,180,['334ce553-0ca5-408f-a201-4a5160b5f18c'],17,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:17.152,Pass,
,,,,,,,,,,,,,,,,2.091882,,,,,,,,,,,,,1047ffd1-0465-4556-8466-21bc66e9d357,1051,,"[47.7, 23.3]",3890553,27,,,,-1.2286404,,Right Foot,,,,"[55.5, 1.4]",,Ground Pass,,23.24758,,,,Marcel Schmelzer,11458.0,,,,,,1,Regular Play,Sven Bender,8216.0,Right Center Back,52,Borussia Dortmund,180,['4f78ab92-1b32-4568-8960-9f79027f0a9f'],24,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:24.051,Pass,
,,,,,,,,,,,,,,,,1.144395,,,,,,,,,,,,,37b473d1-eb8d-4b70-b999-464e70c8e050,1054,,"[57.5, 1.8]",3890553,27,,,,0.01694753,,Left Foot,,,,"[69.3, 2.0]",,Ground Pass,,11.801695,,,,Marco Reus,5559.0,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,52,Borussia Dortmund,180,['6d45b4dd-42fd-4010-8b7d-1ae8c6770318'],27,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:27.077,Pass,
,,,,,,,,,,,,,,,,1.00914,,,,,,,,,,,,,78f2582c-6249-4d2b-8be9-c28f4de6b04d,1057,,"[66.7, 3.1]",3890553,27,,,,2.088284,,Right Foot,,,,"[63.0, 9.6]",,Ground Pass,,7.479305,,,,Nuri Şahin,8232.0,,,,,,1,Regular Play,Marco Reus,5559.0,Left Center Midfield,52,Borussia Dortmund,180,['c798af96-a2bc-4b00-acd9-3f2af6b692a3'],28,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:28.946,Pass,
,,,,,,,,,,,,,,,,1.703772,,,,,,,,,,,,,c28322f1-89f8-4dc2-a624-d7f2eb7519f5,1060,,"[65.9, 16.2]",3890553,27,,,,1.612613,,Left Foot,,,,"[64.9, 40.1]",,Ground Pass,,23.920912,,,,Sven Bender,8216.0,,,,,,1,Regular Play,Nuri Şahin,8232.0,Center Defensive Midfield,52,Borussia Dortmund,180,['9d4dbab7-cbd2-48db-916d-d69d9b3ce557'],33,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:33.132,Pass,
,,,,,,,,,,,,,,,,0.90326,,,,,,,,,,,,,0592bd75-a1ac-432b-a212-df169edcc166,1063,,"[68.1, 38.5]",3890553,27,,,,-0.7909847,,Left Foot,,,,"[77.0, 29.5]",,Ground Pass,,12.657409,,,,Marco Reus,5559.0,,,,,,1,Regular Play,Sven Bender,8216.0,Right Center Back,52,Borussia Dortmund,180,['c240e24d-e9d7-4c29-86c8-ffe25532b1a3'],36,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:36.688,Pass,
,,,,,,,,,,,,,,,,1.123521,,,,,,,,,,,,,60839b6f-0c19-4972-a485-ff43c516ba33,1067,,"[72.3, 28.5]",3890553,27,,,,2.1216538,,Right Foot,,,,"[63.7, 42.5]",,Ground Pass,,16.43046,,,,Sven Bender,8216.0,,,,,,1,Regular Play,Marco Reus,5559.0,Left Center Midfield,52,Borussia Dortmund,180,"['7bae231d-3f01-4f81-a5e0-44a0d0383058', 'de1eed01-c5ac-4a68-b142-d0fbe103217f']",38,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:38.673,Pass,True
,,,,,,,,,,,,,,,,1.289012,,,,,,,,,,,,,a8a49340-c999-4a5a-a495-d544ecf4bd3d,1070,,"[63.7, 42.5]",3890553,27,,,,-1.7475052,,Right Foot,,,,"[61.7, 31.3]",,Ground Pass,,11.377171,,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Sven Bender,8216.0,Right Center Back,52,Borussia Dortmund,180,['d5e24a9a-fc20-4457-8e73-3aca8d98bbcf'],40,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:40.590,Pass,
,,,,,,,,,,,,,,,,0.735116,,,,,,,,,,,,,bfcd0ddc-de20-4ca8-8bf4-d4cf750d0a8b,1073,,"[61.7, 31.3]",3890553,27,,,,0.35161865,,Right Foot,,,,"[78.6, 37.5]",,Ground Pass,,18.001389,,,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,52,Borussia Dortmund,180,['b8dbf744-73b3-49bb-ac11-56e9d9c530d0'],42,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:42.901,Pass,
,,,,,,,,,,,,,,,,0.123632,,,,,,,,,,,,,157bacc6-e4a2-495b-9378-d7b1c013fa97,1077,,"[85.1, 26.3]",3890553,27,,,,0.8699419,,Left Foot,,,,"[87.8, 29.5]",,Low Pass,,4.1868844,,Incomplete,,,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,52,Borussia Dortmund,180,['e00fc3c1-f443-47b9-a023-df30f3adc73d'],50,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:50.522,Pass,
,,,,,,,,,,,,,,,,0.982992,,,,,,,,,,,,,4a1e8228-663f-4dc0-a076-b38f06280420,1081,,"[101.9, 5.2]",3890553,27,,,,1.3379439,,Left Foot,True,,,"[107.9, 30.5]",,Low Pass,,26.00173,,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,52,Borussia Dortmund,180,"['5c2644dc-53cf-4c7c-ba4d-5cbac186a321', '80500413-1345-41ad-a8de-eaf094965e50']",54,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:54.434,Pass,
,,,,,,,,,,,,,,,,1.040194,,,,,,,,,,,,,80500413-1345-41ad-a8de-eaf094965e50,1083,,"[12.2, 49.6]",3890553,27,,,,1.2961024,,Left Foot,,,,"[15.3, 60.6]",,Ground Pass,,11.428473,,,,Stefan Aigner,21156.0,,,,,Recovery,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,53,Eintracht Frankfurt,184,"['4a1e8228-663f-4dc0-a076-b38f06280420', 'c079de61-8690-4a1e-8c62-798ce9830f01']",55,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:27:55.417,Pass,
,,,,,,,,,,,,,,,,1.195728,,,,,,,,,,,,,13f70baa-7fe2-4d24-b566-e3c1db821c77,1086,,"[15.3, 60.6]",3890553,27,,,,1.9738154,,Right Foot,,,,"[9.8, 73.5]",,Ground Pass,,14.023552,,,,Yanni Regäsel,20950.0,,,,,,1,Regular Play,Stefan Aigner,21156.0,Right Wing,53,Eintracht Frankfurt,184,['532215d8-b681-4c91-8826-555fe642788a'],56,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:27:56.497,Pass,
,,,,,,,,,,,,,,,,1.054834,,,,,,,,,,,,,1d28cd7d-7932-460e-abb1-75ae1baab74d,1089,,"[9.8, 73.5]",3890553,27,,,,-1.4127064,,Right Foot,,,,"[10.9, 66.6]",,Ground Pass,,6.987131,,,,Makoto Hasebe,5681.0,,,,,,1,Regular Play,Yanni Regäsel,20950.0,Right Wing Back,53,Eintracht Frankfurt,184,['3cbfbc3d-a905-499c-9d8e-ef21d93d0a75'],59,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:27:59.255,Pass,
,,,,,,,,,,,,,,,,1.039561,,,,,,,,,,,,,358b07b1-c29e-4a84-880d-50837a50e40e,1093,,"[11.1, 66.0]",3890553,28,,,,0.012551642,,Right Foot,,,,"[35.0, 66.3]",,Ground Pass,,23.901882,,Incomplete,,Luc Castaignos,7846.0,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,53,Eintracht Frankfurt,184,"['a22a510f-7941-4994-8b06-cffc102f9ba2', 'cbdd826a-2318-423c-8861-97104ae45bd2', 'f0e1b33b-4ecb-459c-bf42-fe9bc9fb61ad']",0,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:28:00.390,Pass,True
,,,,,,,,,,,,,,,,0.995586,,,,,,,,,,,,,8992e927-ed4f-4f0d-9e0c-2d9a95561289,1099,,"[99.1, 23.1]",3890553,28,,,,2.6075222,,Right Foot,,,,"[89.8, 28.6]",,Ground Pass,,10.804628,,,,Henrikh Mkhitaryan,3275.0,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,54,Borussia Dortmund,180,"['86f58733-2b0f-4c55-898e-5efd6683d241', '9b7f62a0-04ea-4a0d-a289-39d853a585e4']",5,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:05.905,Pass,True
,,,,,,,,,,,,,,,,1.896352,,,,,,,,,,,,,7170cd6f-01c5-4862-b458-401dba73388e,1103,,"[89.6, 29.5]",3890553,28,,,,1.5915546,43db9ad2-fcde-4aa0-a078-cc1d7057aa63,Left Foot,,,,"[89.0, 58.4]",,Ground Pass,,28.906227,,,,Erik Durm,13206.0,True,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Right Center Midfield,54,Borussia Dortmund,180,"['66b5db6c-4258-40c5-ad40-539c5b351306', 'fdc4dae6-5465-4373-86d3-093ecf99116b']",8,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:08.145,Pass,True
,,,,,,,,,,,,,,,,2.226538,,,,,,,,,,,,,cf411e6a-365b-4bce-8b93-b763da103ccf,1109,,"[5.1, 46.0]",3890553,28,True,,,-0.37124977,,Drop Kick,,,,"[72.4, 19.8]",,High Pass,,72.22001,,Incomplete,,Änis Ben-Hatira,35240.0,,,,,,1,From Keeper,Lukáš Hrádecký,8667.0,Goalkeeper,55,Eintracht Frankfurt,184,"['8d16c50a-14d7-4edf-bb21-018726315ab7', 'd686aada-d234-4717-a80c-d14f988695ca']",28,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:28:28.626,Pass,
,,,,,,,,,,,,,,,,3.925136,,,,,,,,,,,,,f650bb26-fb13-4bcd-ac80-46cf380376a3,1113,,"[56.3, 58.2]",3890553,28,,,,-0.07543796,,Right Foot,,,,"[107.9, 54.3]",,High Pass,,51.747173,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,,1,From Keeper,Erik Durm,13206.0,Right Back,55,Eintracht Frankfurt,184,"['6d46097e-378d-4937-a25b-99d6121866b8', 'df700dbc-814e-4d62-afbd-b1a9e2043e30']",32,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:32.979,Pass,
,,,,,,,,,,,,,,,,2.106681,,,,,,,,,,,,,cc4c1e57-0b14-49f9-818b-c04ec42fd63f,1116,,"[13.8, 29.7]",3890553,28,True,,,-0.9108358,,Right Foot,,,,"[28.7, 10.5]",,Ground Pass,,24.303291,,,,Bastian Oczipka,8504.0,,,,,,1,From Keeper,Lukáš Hrádecký,8667.0,Goalkeeper,55,Eintracht Frankfurt,184,['c888a34f-88a3-4301-b601-85905e417fb1'],42,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:28:42.205,Pass,
,,,,,,,,,,,,,,,,0.861839,,,,,,,,,,,,,8cae5791-84fb-4b39-9c52-7ea364e894af,1118,,"[42.6, 8.9]",3890553,28,,,,-0.20859957,,Left Foot,,,,"[56.3, 6.0]",,Ground Pass,,14.003571,,,,Tohouri Zahoui Constant Djakpa,400621.0,,,,,,1,From Keeper,Bastian Oczipka,8504.0,Left Center Back,55,Eintracht Frankfurt,184,['984962ba-78e3-4e1b-95ce-c4c6a69a861d'],46,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:28:46.878,Pass,
,,,,,,,,,,,,,,,,1.064318,,,,,,,,,,,,,6fce7ca7-0640-4de6-ba81-275b04486ba4,1121,,"[57.2, 4.4]",3890553,28,,,,2.9356012,,Left Foot,,,,"[43.8, 7.2]",,Ground Pass,,13.689412,,,,Bastian Oczipka,8504.0,,,,,,1,From Keeper,Tohouri Zahoui Constant Djakpa,400621.0,Left Wing Back,55,Eintracht Frankfurt,184,['dc586ed8-e133-4cf2-8056-83748b8fc935'],47,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:28:47.815,Pass,
,,,,,,,,,,,,,,,,1.438762,,,,,,,,,,,,,965d3dcb-71bd-48bf-b612-e5bc3587995c,1124,,"[43.8, 7.2]",3890553,28,,,,0.18911885,,Left Foot,,,,"[69.4, 12.1]",,High Pass,,26.064728,,Pass Offside,,Änis Ben-Hatira,35240.0,,,,,,1,From Keeper,Bastian Oczipka,8504.0,Left Center Back,55,Eintracht Frankfurt,184,['92908d87-1e98-41a3-805a-4c288cfae7c7'],49,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:28:49.574,Pass,
,,,,,,,,,,,,,,,,1.416918,,,,,,,,,,,,,c15287a1-8c94-4e9e-9881-043b9ce922de,1126,,"[50.9, 58.2]",3890553,28,,,,-1.69142,,Left Foot,,,,"[49.3, 45.0]",,Ground Pass,,13.296617,,,,Mats Hummels,5572.0,,,,,Free Kick,1,From Free Kick,Nuri Şahin,8232.0,Center Defensive Midfield,56,Borussia Dortmund,180,['daff26f5-3083-4c7b-81ec-e6e3da591722'],54,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:54.469,Pass,
,,,,,,,,,,,,,,,,1.192069,,,,,,,,,,,,,c2fd84b3-48a9-4459-b464-8d014509651f,1129,,"[54.5, 33.8]",3890553,28,,,,-0.2046418,,Right Foot,,,,"[65.1, 31.6]",,Ground Pass,,10.825895,,,,Marco Reus,5559.0,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,56,Borussia Dortmund,180,['c4141484-faaf-4b4c-a3f4-b98cdaeee6de'],57,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:57.359,Pass,
,,,,,,,,,,,,,,,,1.854201,,,,,,,,,,,,,ba21747a-57de-4140-9bcf-e173860903b8,1132,,"[65.1, 31.6]",3890553,28,,,,3.066733,,Right Foot,,,,"[53.1, 32.5]",,Low Pass,,12.033703,,,,Mats Hummels,5572.0,,,,,,1,From Free Kick,Marco Reus,5559.0,Left Center Midfield,56,Borussia Dortmund,180,['a5e29965-217b-47a8-8927-338833e5cb00'],58,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:58.551,Pass,
,,,,,,,,,,,,,,,,1.399903,,,,,,,,,,,,,ea0a3b3c-5db7-4f6f-9018-9f5fdd72670a,1135,,"[62.3, 32.5]",3890553,29,,,,1.9108934,,Left Foot,,,,"[57.7, 45.5]",,Ground Pass,,13.789851,,,,Sven Bender,8216.0,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,56,Borussia Dortmund,180,['755510c2-c911-4e7f-af72-77156bf113ae'],4,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:04.365,Pass,
,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,085f9411-906c-4e79-8ca6-a88973dd29b7,1138,,"[64.3, 42.8]",3890553,29,,,,-1.5476791,,Right Foot,,,,"[64.7, 25.5]",,Ground Pass,,17.304625,,,,Mats Hummels,5572.0,,,,,,1,From Free Kick,Sven Bender,8216.0,Right Center Back,56,Borussia Dortmund,180,['801d565e-513f-4b95-b746-44f05ac97b05'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:07.762,Pass,
,,,,,,,,,,,,,,,,2.054953,,,,,,,,,,,,,35a4029a-80c3-4087-9487-9faa18165af4,1141,,"[69.0, 21.1]",3890553,29,,,,-0.91757107,,Left Foot,,,,"[84.0, 1.5]",,Ground Pass,,24.681168,,,,Marcel Schmelzer,11458.0,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,56,Borussia Dortmund,180,['56f68107-6b65-4088-ab1a-a1d9febd49f4'],11,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:11.729,Pass,
,,,,,,,,,,,,,,,,1.395409,,,,,,,,,,,,,cbae673c-d62a-4319-9273-46165ecd564d,1144,,"[75.6, 8.9]",3890553,29,,,,2.3297856,,Left Foot,,,,"[62.7, 22.5]",,Ground Pass,,18.744865,,,,Mats Hummels,5572.0,,,,,,1,From Free Kick,Marcel Schmelzer,11458.0,Left Back,56,Borussia Dortmund,180,['8fe6aa1b-a4e3-452b-873d-feed93d1d1e2'],17,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:17.041,Pass,
,,,,,,,,,,,,,,,,0.977274,,,,,,,,,,,,,c0f9e23f-0970-4a74-8173-ee146ece4c0e,1147,,"[69.5, 23.3]",3890553,29,,,,-1.3684747,,Right Foot,,,,"[71.9, 11.6]",,Ground Pass,,11.943618,,,,Nuri Şahin,8232.0,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,56,Borussia Dortmund,180,['2ea6d5da-bf97-4cd1-abf3-1903617ce984'],21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:21.492,Pass,
