50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.432045,,,,,,,,,,,,6ead50a1-1718-447b-9c75-bf1278144baf,17,,"[11.1, 41.0]",3890306,0,,,,,-0.17259502,,Right Foot,,,,"[63.3, 31.9]",,High Pass,,52.987263,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,,,1,From Kick Off,Rune Almenning Jarstein,8577.0,Goalkeeper,2,Hertha Berlin,173,"['35a75d08-c2fc-4318-9499-acd88256e605', '932eea8c-ee2a-4085-a529-dbd4ddb9bd32']",6,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:06.985,Pass,
,,,,,,,,,,,,,,,,,6.292036,,,,,,,,,,,,932eea8c-ee2a-4085-a529-dbd4ddb9bd32,20,,"[56.8, 48.2]",3890306,0,,,,,-1.0017788,,Right Foot,,,,"[87.5, 0.2]",,High Pass,,56.977978,Out,,Leonardo Bittencourt,8826.0,,,True,,,Interception,1,From Kick Off,Frederik Hillesborg Sørensen,8829.0,Right Center Back,2,Hertha Berlin,173,"['6ead50a1-1718-447b-9c75-bf1278144baf', 'b2f1e89d-e055-476d-9bbd-5bdba798e995']",9,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:09.417,Pass,
,,,,,,,,,,,,,,,,,1.512934,,,,,,,,,,,,47d17c3b-a164-4c0b-bfc6-9c7edeea6a00,24,,"[38.3, 80.0]",3890306,0,,,,,-0.37404442,,,,,,"[59.7, 71.6]",,High Pass,,22.989563,,,Vedad Ibišević,8571.0,,,,,,Throw-in,1,From Throw In,Mitchell Weiser,8576.0,Right Back,3,Hertha Berlin,173,['570cfe80-90d1-4ca9-9fd5-2f10e983326c'],21,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:21.141,Pass,
,,,,,,,,,,,,,,,,,0.500891,,,,,,,,,,,,8e3dc257-82c0-486d-a978-b46d2fcd4ae0,33,,"[58.2, 64.4]",3890306,0,,,,,0.03091798,,Right Foot,,,,"[67.9, 64.7]",,Ground Pass,,9.7046385,,,Vedad Ibišević,8571.0,,,,,,Recovery,1,From Throw In,Per Ciljan Skjelbred,8578.0,Left Defensive Midfield,3,Hertha Berlin,173,"['4dc8d462-3f25-4a4c-bb1a-9efab72f8df5', 'a764894b-a86f-4f67-92e2-4999305d0c8c']",25,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:25.347,Pass,True
,,,,,,,,,,,,,,,,,1.260521,,,,,,,,,,,,861f68e1-cff9-4ace-bc50-3db1555caab4,36,,"[67.9, 64.7]",3890306,0,,,,,2.1082397,,Right Foot,,,,"[62.0, 74.6]",,Ground Pass,,11.524756,Incomplete,,Genki Haraguchi,5697.0,,,,,,,1,From Throw In,Vedad Ibišević,8571.0,Left Center Forward,3,Hertha Berlin,173,"['eb8a1292-aea7-498f-802c-d4299a23530f', 'ff4b4ccd-51a1-4bf3-8a9d-e2f23a9383aa']",25,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:25.861,Pass,
,,,,,,,,,,,,,,,,,1.408451,,,,,,,,,,,,755c361e-57c1-4ab9-9920-63ff56c2d1c4,40,,"[51.9, 3.9]",3890306,0,,,,,2.9315038,,Right Foot,,,,"[38.3, 6.8]",,Ground Pass,,13.905754,,,Jonas Hector,6040.0,,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,4,FC Köln,186,['92d509e8-846f-4a50-abe7-60a869d53f34'],28,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:28.319,Pass,
,,,,,,,,,,,,,,,,,1.125328,,,,,,,,,,,,37a5165b-a590-4ec2-9a70-ed1bdd980037,43,,"[38.3, 6.8]",3890306,0,,,,,-0.61072594,,Right Foot,,,,"[44.3, 2.6]",,Ground Pass,,7.3239336,,,Leonardo Bittencourt,8826.0,,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,4,FC Köln,186,['28e47b76-2a31-4a71-bbfa-b80cbd044656'],29,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:29.906,Pass,
,,,,,,,,,,,,,,,,,0.723898,,,,,,,,,,,,20c764e9-4afa-40a7-9d5f-462688dbe31c,45,,"[44.3, 2.6]",3890306,0,,,,,1.451956,,Right Foot,,,,"[45.1, 9.3]",,Ground Pass,,6.747592,,,Kevin Vogt,8397.0,,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,4,FC Köln,186,['3f826734-967c-4801-b236-2459fd5432c9'],31,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:31.032,Pass,
,,,,,,,,,,,,,,,,,0.727934,,,,,,,,,,,,e6a0eda6-4c41-4637-9dc3-1270f2021459,49,,"[43.7, 8.1]",3890306,0,,,,,-0.5404195,,Right Foot,,,,"[50.7, 3.9]",,Ground Pass,,8.163333,,,Leonardo Bittencourt,8826.0,,,,,,,1,Regular Play,Kevin Vogt,8397.0,Left Defensive Midfield,4,FC Köln,186,"['027afcaf-6e17-48c2-bc8c-a237c69b7e4c', '1e545c20-1349-4683-bebf-5b8afd7f57f0']",31,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:31.923,Pass,True
,,,,,,,,,,,,,,,,,0.733066,,,,,,,,,,,,62a09058-e99b-40bc-a5a7-f61d0613e7ca,52,,"[51.9, 3.2]",3890306,0,,,,,0.6228246,,Right Foot,,,,"[62.9, 11.1]",,Ground Pass,,13.542894,,,Yūya Ōsako,5679.0,,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,4,FC Köln,186,['dc6ede9b-1222-4f1a-9005-aa3d966f85ea'],32,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:32.815,Pass,
,,,,,,,,,,,,,,,,,3.176557,,,,,,,,,,,,26a389cd-9fe8-40b6-a231-dc4110470246,56,,"[68.4, 14.7]",3890306,0,,,,,0.03099782,,Right Foot,,,,"[107.1, 15.9]",,Ground Pass,,38.7186,Incomplete,,Anthony Modeste,23486.0,,,,,,,1,Regular Play,Yūya Ōsako,5679.0,Right Center Forward,4,FC Köln,186,"['6276ce59-ba49-4aca-a9f1-58725c572560', '6cb95272-f90b-4394-b719-1d25690cdfcd', '81531738-dc51-4218-bf09-25d200b5ae71']",34,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:34.470,Pass,True
,,,,,,,,,,,,,,,,,1.783785,,,,,,,,,,,,05f33849-549b-4ef3-857d-b32d98e21c7d,61,,"[19.2, 80.0]",3890306,0,,,,,-0.15776874,,,,,,"[41.2, 76.5]",,High Pass,,22.276669,Incomplete,,Vedad Ibišević,8571.0,,,,,,Throw-in,1,From Throw In,Mitchell Weiser,8576.0,Right Back,5,Hertha Berlin,173,"['06a5cc98-e541-4b9c-849c-3e26dd707854', '834833e3-6c5d-47ba-bd34-6b154658683c']",50,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:50.058,Pass,
,,,,,,,,,,,,,,,,,1.621161,,,,,,,,,,,,2195b857-28a4-4b06-af32-7e70f2ad63e5,65,,"[45.1, 70.4]",3890306,1,,True,,,-2.2439916,,Right Foot,,,,"[32.5, 54.6]",,Ground Pass,,20.208908,,,Niklas Stark,8570.0,,,,,,Free Kick,1,From Free Kick,Mitchell Weiser,8576.0,Right Back,6,Hertha Berlin,173,['451f668a-d6c3-439f-afa2-e82d0a2759a3'],19,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:19.904,Pass,
,,,,,,,,,,,,,,,,,1.194492,,,,,,,,,,,,2406c5ab-496a-4799-a8a4-962643b6ee6b,67,,"[32.5, 52.3]",3890306,1,,True,,,-1.5822462,,Right Foot,,,,"[32.2, 26.1]",,Ground Pass,,26.201717,,,Fabian Lustenberger,8965.0,,,,,,,1,From Free Kick,Niklas Stark,8570.0,Right Center Back,6,Hertha Berlin,173,['4492276d-2d61-4661-8114-12783a771d60'],21,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:21.606,Pass,
,,,,,,,,,,,,,,,,,1.379258,,,,,,,,,,,,00e8d7e0-d9e7-4c1c-8850-6393ec17ab93,69,,"[35.7, 22.4]",3890306,1,,,,,-1.0619928,,Right Foot,,,,"[46.8, 2.5]",,Ground Pass,,22.7864,,,Marvin Plattenhardt,5569.0,,,,,,,1,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,6,Hertha Berlin,173,['e5a45132-2446-4ec3-b69b-508c060467f4'],23,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:23.628,Pass,
,,,,,,,,,,,,,,,,,1.434441,,,,,,,,,,,,707b4825-4a15-4c3d-8257-836230f6b8e9,73,,"[48.3, 4.8]",3890306,1,,,,,2.651245,,Left Foot,,,,"[35.0, 11.9]",,Ground Pass,,15.076471,,,Fabian Lustenberger,8965.0,,,,,,,1,From Free Kick,Marvin Plattenhardt,5569.0,Left Back,6,Hertha Berlin,173,"['0b6deeed-10da-45fa-a411-818c6a66dd6d', 'bde90e4a-eeb0-4ce6-ad94-aa2497dd8b34']",25,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:25.039,Pass,True
,,,,,,,,,,,,,,,,,2.30536,,,,,,,,,,,,20fc5378-b44b-4bba-bc44-f55a1b170983,76,,"[32.9, 12.6]",3890306,1,,,,,1.6328467,,Right Foot,,,,"[30.8, 46.4]",,Ground Pass,,33.865173,,,Niklas Stark,8570.0,,,,,,,1,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,6,Hertha Berlin,173,['ef6ff797-0e0d-40fe-873a-3c63e079cf49'],27,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:27.595,Pass,
,,,,,,,,,,,,,,,,,2.425725,,,,,,,,,,,,17a82870-318f-4f81-b004-e4a01e4028d8,79,,"[36.3, 51.8]",3890306,1,,,,,-1.5059158,,Right Foot,,,,"[38.6, 16.4]",,Ground Pass,,35.47464,,,Fabian Lustenberger,8965.0,,,,,,,1,From Free Kick,Niklas Stark,8570.0,Right Center Back,6,Hertha Berlin,173,['cba15e79-b575-423f-b9ce-213ce54a3c78'],33,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:33.256,Pass,
,,,,,,,,,,,,,,,,,1.472908,,,,,,,,,,,,dbe5d319-7594-4ec8-a0c8-7cb2b4ed04a5,82,,"[47.7, 15.5]",3890306,1,,,,,-0.611105,,Right Foot,,,,"[65.4, 3.1]",,Ground Pass,,21.61134,,,Marvin Plattenhardt,5569.0,,,,,,,1,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,6,Hertha Berlin,173,['5cd03513-9a34-4f0e-ab13-c32375f3e28c'],37,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:37.741,Pass,
,,,,,,,,,,,,,,,,,1.132307,,,,,,,,,,,,b33ce261-9349-4322-80ce-fecaed017739,86,,"[65.9, 3.0]",3890306,1,,,,,0.59917533,,Left Foot,,,,"[78.2, 11.4]",,Ground Pass,,14.8946295,,,Valentin Stocker,9721.0,,,,,,,1,From Free Kick,Marvin Plattenhardt,5569.0,Left Back,6,Hertha Berlin,173,"['5f6aa74e-7386-40b1-a2c0-523b5a19a470', 'ca4a98c0-e907-471a-b2a9-e8eb536ae25d']",39,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:39.598,Pass,True
,,,,,,,,,,,,,,,,,1.38976,,,,,,,,,,,,282e8f9a-4dc3-43b6-b484-4cf28d522c44,92,,"[80.0, 31.7]",3890306,1,,,,,2.439798,,Right Foot,,,,"[70.3, 39.9]",,Ground Pass,,12.701574,,,Per Ciljan Skjelbred,8578.0,,,,,,Recovery,1,From Free Kick,Vedad Ibišević,8571.0,Left Center Forward,6,Hertha Berlin,173,['213a11e2-9658-4a48-ac3b-f5fbec6f04e7'],43,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:43.804,Pass,
,,,,,,,,,,,,,,,,,2.16838,,,,,,,,,,,,5e3af250-63ee-4a12-a3b8-fb5b3e4cd225,95,,"[70.3, 39.9]",3890306,1,,,,,1.2286842,,Right Foot,,,,"[80.2, 67.7]",,Ground Pass,,29.510168,,,Mitchell Weiser,8576.0,,,,,,,1,From Free Kick,Per Ciljan Skjelbred,8578.0,Left Defensive Midfield,6,Hertha Berlin,173,['7201ef0d-bd55-4aaf-b39a-94931afa657b'],45,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:45.451,Pass,
,,,,,,,,,,,,,,,,,1.05159,,,,,,,,,,,,87b047e7-35e7-4f7f-ae33-ec5e75eb1dff,99,,"[97.8, 73.2]",3890306,1,,,,,0.69473827,,Right Foot,,,,"[103.8, 78.2]",,Ground Pass,,7.81025,,,Genki Haraguchi,5697.0,,,,,,,1,From Free Kick,Mitchell Weiser,8576.0,Right Back,6,Hertha Berlin,173,"['36b1bb5f-c972-4120-b65f-d667b98ca7c4', 'a81ad61e-3b63-4472-aebe-e6bf8910b2e3']",50,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:50.092,Pass,True
,,,,,,,,,,,,,,,,,0.155019,,,,,,,,,,,,32711d4b-db3c-4130-80aa-520a31c2d36f,102,,"[105.1, 75.6]",3890306,1,,,,,-1.8449638,,Right Foot,,,,"[104.2, 72.4]",,Ground Pass,,3.3241541,Incomplete,,Vedad Ibišević,8571.0,,,,,,,1,From Free Kick,Genki Haraguchi,5697.0,Right Midfield,6,Hertha Berlin,173,"['2e31ae4d-e0e0-4659-a917-67c419570bb2', '5424ab32-6495-41a3-a172-d68bfea34ce3']",51,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:51.224,Pass,
,,,,,,,,,,,,,,,,,1.361893,,,,,,,,,,,,676c9d0e-1332-4bb1-8c8d-7e1a2cc06555,105,,"[108.9, 80.0]",3890306,1,,,,,-1.4869227,,,,,,"[110.8, 57.4]",,High Pass,,22.679728,Incomplete,,Vedad Ibišević,8571.0,,,,,,Throw-in,1,From Throw In,Mitchell Weiser,8576.0,Right Back,7,Hertha Berlin,173,"['18110429-eae1-4a4b-a592-08da8c791908', '62ba65b7-ce5d-4e82-9b77-f9b0244256e3']",59,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:59.428,Pass,
,,,,,,,,,,,,,,,,,2.982512,,,,,,,,,,,,62ba65b7-ce5d-4e82-9b77-f9b0244256e3,107,,"[9.3, 22.7]",3890306,2,,,,,-0.6035723,,Head,,,,"[35.7, 4.5]",,Low Pass,,32.06556,Incomplete,,Kevin Vogt,8397.0,,,,,,Recovery,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,7,Hertha Berlin,173,"['676c9d0e-1332-4bb1-8c8d-7e1a2cc06555', '92f85031-9ac1-484e-aecf-a96bd47bee31', 'fd0db531-0ea1-4fe0-b851-9e5d3740cb91']",0,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:00.790,Pass,
,,,,,,,,,,,,,,,,,0.648261,,,,,,,,,,,,92f85031-9ac1-484e-aecf-a96bd47bee31,109,,"[84.4, 75.6]",3890306,2,,,,,0.15536426,,Right Foot,,,,"[92.7, 76.9]",,Ground Pass,,8.401191,Incomplete,,Mitchell Weiser,8576.0,,,,,,Recovery,1,From Throw In,Per Ciljan Skjelbred,8578.0,Left Defensive Midfield,7,Hertha Berlin,173,"['62ba65b7-ce5d-4e82-9b77-f9b0244256e3', '722af25f-1739-4e45-8f74-517a1b11cef2', '774ee042-0791-4d70-a84f-66fe47c28bab']",3,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:03.772,Pass,
,,,,,,,,,,,,,,,,,1.681489,,,,,,,,,,,,de143acb-cc8e-4b6b-858c-742d54dc2d02,112,,"[99.2, 80.0]",3890306,2,,True,,,-1.5197458,,,,,,"[99.9, 66.3]",,High Pass,,13.717872,,,Salomon Armand Magloire Kalou,8575.0,,,,,,Throw-in,1,From Throw In,Mitchell Weiser,8576.0,Right Back,8,Hertha Berlin,173,['4f598898-f9b0-45d6-96cd-9965ee666e2c'],7,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:07.739,Pass,
,,,,,,,,,,,,,,,,,0.886748,,,,,,,,,,,,73121ca5-4f15-4055-a796-7cdd16d24eae,120,,"[29.8, 11.3]",3890306,2,,True,,,1.7242203,,Right Foot,,,,"[28.3, 21.0]",,Ground Pass,,9.815294,,,Matthias Lehmann,8827.0,,,,,,Free Kick,1,From Free Kick,Dominique Heintz,8828.0,Left Center Back,10,FC Köln,186,['132da538-4f72-4168-8271-232ce1b473db'],22,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:22.987,Pass,
,,,,,,,,,,,,,,,,,1.662463,,,,,,,,,,,,94a8badb-d062-4492-ab63-f8b55cf09426,122,,"[32.1, 30.5]",3890306,2,,True,,,1.3729306,,Right Foot,,,,"[40.3, 71.4]",,Ground Pass,,41.713905,,,Paweł Olkowski,9459.0,,,True,,,,1,From Free Kick,Matthias Lehmann,8827.0,Right Defensive Midfield,10,FC Köln,186,['fd9a0834-d499-481b-a7e4-02b98f9a6d7c'],24,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:24.033,Pass,
,,,,,,,,,,,,,,,,,1.004954,,,,,,,,,,,,00a235cd-b5b4-404a-ac5f-0e0d7800f7cc,124,,"[44.7, 71.5]",3890306,2,,,,,0.33968586,,Right Foot,,,,"[58.0, 76.2]",,Ground Pass,,14.106027,,,Marcel Risse,8823.0,,,,,,,1,From Free Kick,Paweł Olkowski,9459.0,Right Back,10,FC Köln,186,['c1a54bb6-0f47-4eb3-b564-f831210b286f'],26,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:26.105,Pass,
