50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.10514,,,,,,,,,,,fb8f664d-22bb-4c5d-a172-20b759069d5e,17,,"[70.4, 6.9]",3890496,0,,,,,2.8939114,,Right Foot,,,"[61.7, 9.1]",,Low Pass,,8.973851,,,,,Mathew Leckie,5481.0,,,,,,1,Regular Play,Moritz Hartmann,40464.0,Center Forward,3,Ingolstadt,189,['04a3ef57-edb0-432c-bb7a-5f3c62cb5c6f'],11,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:11.080,Pass,
,,,,,,,,,,,,,,,,1.483565,,,,,,,,,,,6cda8471-ce50-48e7-b12a-065dd277d3a6,23,,"[57.4, 75.9]",3890496,0,,,,,2.8817782,,Left Foot,,,"[49.5, 78.0]",,Ground Pass,,8.17435,,,,,Mitchell Weiser,8576.0,,,,,Recovery,1,Regular Play,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,4,Hertha Berlin,173,"['03a15954-7639-40d0-9992-6a462eb52bf7', 'f59da9af-2a5a-401f-8915-5ba86f291c87']",13,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:13.229,Pass,True
,,,,,,,,,,,,,,,,1.518692,,,,,,,,,,,afd3b31e-4a2b-455c-852d-a77299fd33e7,27,,"[45.8, 79.0]",3890496,0,,,,,-2.2430434,,Left Foot,,,"[34.1, 64.3]",,Ground Pass,,18.787762,,,,,John Anthony Brooks,12327.0,,,,,,1,Regular Play,Mitchell Weiser,8576.0,Right Back,4,Hertha Berlin,173,"['4e5a4cc9-b4c6-4bfd-983e-513a799c1897', 'e418b5ab-c625-4a28-a058-445890aad1cd']",16,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:16.072,Pass,True
,,,,,,,,,,,,,,,,2.271945,,,,,,,,,,,987f04a1-ed7c-4a3b-a2eb-14633dcdd84c,30,,"[35.5, 57.4]",3890496,0,,,,,-1.345815,,Left Foot,,,"[44.7, 17.2]",,Ground Pass,,41.2393,,,,,Marvin Plattenhardt,5569.0,,True,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,4,Hertha Berlin,173,['8b7ddefb-23a7-4e11-ae10-ca061d1517f8'],18,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:18.920,Pass,
,,,,,,,,,,,,,,,,0.959884,,,,,,,,,,,59f85a10-6a55-4f76-bfd0-f5740f69b579,33,,"[49.2, 12.6]",3890496,0,,,,,1.9651463,,Left Foot,,,"[42.5, 28.7]",,Ground Pass,,17.438463,,,,,Tolga Ciğerci,30439.0,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,4,Hertha Berlin,173,['f2ac7be2-5d65-4cb3-99d7-9e18f98374c9'],22,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:22.583,Pass,
,,,,,,,,,,,,,,,,1.015669,,,,,,,,,,,927dbe90-dbb0-44a3-912f-fb4fab4270a6,37,,"[45.1, 26.9]",3890496,0,,,,,2.961739,,Right Foot,,,"[31.9, 29.3]",,Ground Pass,,13.416408,,,,,John Anthony Brooks,12327.0,,,,,,1,Regular Play,Tolga Ciğerci,30439.0,Left Defensive Midfield,4,Hertha Berlin,173,"['27e85ae0-2c9a-4b0a-9c16-efe7f8ba4313', 'a00a1d55-a5eb-4e89-8573-88d0562609a9']",24,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:24.518,Pass,True
,,,,,,,,,,,,,,,,2.259966,,,,,,,,,,,4ea04c5e-9b59-4247-a266-ba84a401e246,41,,"[31.2, 36.2]",3890496,0,,,,,2.9089177,,Left Foot,,,"[10.1, 41.2]",,Ground Pass,,21.684326,,,,,Rune Almenning Jarstein,8577.0,,,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,4,Hertha Berlin,173,"['db0932c8-92f5-4068-b1a4-fc42af09d4ab', 'f3e66efe-2342-4725-9681-4bc9fee4a24c']",27,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:27.874,Pass,True
,,,,,,,,,,,,,,,,3.395032,,,,,,,,,,,d288371b-245f-4d44-8ba4-7ac1cc0d4634,45,,"[10.1, 56.1]",3890496,0,,,,,0.318596,,Right Foot,,,"[57.7, 71.8]",,High Pass,,50.12235,,,Incomplete,,Mitchell Weiser,8576.0,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,4,Hertha Berlin,173,"['02473fe2-6d8b-4392-ada4-883015f0c755', '49ae208d-b5e9-4ebd-938a-52ccef3e08bd', '72f2ace9-b2c9-4b23-84f2-a122a56caf38']",31,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:31.888,Pass,True
,,,,,,,,,,,,,,,,1.252711,,,,,,,,,,,72f2ace9-b2c9-4b23-84f2-a122a56caf38,47,,"[62.4, 8.3]",3890496,0,,,,True,0.8994055,,,,,"[68.2, 15.6]",,High Pass,,9.323626,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Pascal Groß,3097.0,Left Center Midfield,4,Hertha Berlin,173,"['a78fcfa5-d52b-4d9a-b490-0315c73fae9e', 'b1c17da3-eaef-4742-b832-78fba4606036', 'd288371b-245f-4d44-8ba4-7ac1cc0d4634']",35,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:35.283,Pass,True
,,,,,,,,,,,,,,,,0.850495,,,,,,,,,,,a78fcfa5-d52b-4d9a-b490-0315c73fae9e,49,,"[51.9, 64.5]",3890496,0,,,,,1.3768371,,Right Foot,,,"[53.0, 70.1]",,Low Pass,,5.707013,,,Incomplete,,Mitchell Weiser,8576.0,,,,,Recovery,1,Regular Play,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,4,Hertha Berlin,173,"['29699e53-85ad-4cd5-8af4-1e101a0af351', '5dba1819-f2fb-4472-a139-227881e0a6d7', '72f2ace9-b2c9-4b23-84f2-a122a56caf38']",36,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:36.536,Pass,
,,,,,,,,,,,,,,,,0.374644,,,,,,,,,,,cde22c83-6d7a-4eaf-b138-87dccbdaadae,53,,"[66.6, 8.6]",3890496,0,,,,,2.8396416,,Right Foot,,,"[60.5, 10.5]",,Ground Pass,,6.3890533,,,,,Pascal Groß,3097.0,,,,,,1,Regular Play,Mathew Leckie,5481.0,Right Wing,5,Ingolstadt,189,['4509c533-c7af-448e-a01f-68c1ecc4d958'],38,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:38.182,Pass,
,,,,,,,,,,,,,,,,0.743032,,,,,,,,,,,6c36fffa-1a98-423e-a76b-77e7de5bd92a,56,,"[60.5, 12.2]",3890496,0,,,,,1.127348,,Right Foot,,,"[62.4, 16.2]",,Ground Pass,,4.428318,,,,,Moritz Hartmann,40464.0,,,,,,1,Regular Play,Pascal Groß,3097.0,Left Center Midfield,5,Ingolstadt,189,"['f3d08c5a-5c6a-4490-8d88-1f8b90344d6c', 'f716215a-c45f-489d-b29b-2603dc9b1a5b']",38,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:38.557,Pass,True
,,,,,,,,,,,,,,,,0.901993,,,,,,,,,,,00440cbb-ac16-4ace-a9d7-a518f115b608,59,,"[63.2, 18.4]",3890496,0,,,,,2.8394475,,Right Foot,,,"[55.5, 20.8]",,Ground Pass,,8.065358,,,,,Roger de Oliveira Bernardo,40459.0,,,,,,1,Regular Play,Moritz Hartmann,40464.0,Center Forward,5,Ingolstadt,189,"['10363ea1-1361-421a-b0ae-bb0b933a2f4a', 'c22cf119-c8f8-4e00-8cc8-bbe78f15b456']",39,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:39.300,Pass,True
,,,,,,,,,,,,,,,,2.105961,,,,,,,,,,,de5ba042-0f62-47bd-b89c-457d258ee714,67,,"[63.4, 38.9]",3890496,0,,,,,1.0748633,,Right Foot,,,"[81.2, 71.8]",,High Pass,,37.40655,,,,,Danny Vieira da Costa,8676.0,,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,5,Ingolstadt,189,['1ed69046-e666-4f1a-8754-ee97639e932f'],45,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:45.370,Pass,
,,,,,,,,,,,,,,,,1.415607,,,,,,,,,,,32dc673c-b076-4464-9dfb-46e407f70d95,69,,"[82.6, 72.7]",3890496,0,,,,,-0.95054686,,Right Foot,,,"[95.6, 54.5]",,Low Pass,,22.366045,,,Incomplete,,,,,,,,,1,Regular Play,Danny Vieira da Costa,8676.0,Right Back,5,Ingolstadt,189,['0ea8639b-aef1-4dab-9fe6-777062b65793'],47,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:47.476,Pass,
,,,,,,,,,,,,,,,,1.512215,,,,,,,,,,,0ea8639b-aef1-4dab-9fe6-777062b65793,70,,"[24.5, 25.6]",3890496,0,,,,,-1.7331952,,Left Foot,,,"[21.6, 7.9]",,Ground Pass,,17.935997,,,,,Marvin Plattenhardt,5569.0,,,,,Recovery,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,6,Hertha Berlin,173,"['32dc673c-b076-4464-9dfb-46e407f70d95', 'e5c37ad8-55f9-4b3e-8c20-970a58dddc8c']",48,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:48.892,Pass,
,,,,,,,,,,,,,,,,1.159058,,,,,,,,,,,fc98a6e6-c04e-401b-90fe-cc7a66840221,74,,"[18.5, 7.1]",3890496,0,,,,,2.1193457,,Left Foot,,,"[8.6, 23.3]",,Ground Pass,,18.985521,,,,,John Anthony Brooks,12327.0,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,6,Hertha Berlin,173,"['8e2296a1-8578-41f6-9ecb-8adf6fa964c2', 'd98d587a-1715-4cdc-a182-9e1f7ea551d4']",50,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:50.656,Pass,True
,,,,,,,,,,,,,,,,2.225052,,,,,,,,,,,b03a91f9-b4b4-4dd1-aba1-85367d9fd872,77,,"[4.0, 23.5]",3890496,0,,,,,-0.5720571,,Left Foot,,,"[39.1, 0.9]",,High Pass,,41.7465,,,Out,,Salomon Armand Magloire Kalou,8575.0,,,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,6,Hertha Berlin,173,['437df39c-853f-49e2-8884-aac0462c7cf5'],53,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:53.428,Pass,
,,,,,,,,,,,,,,,,1.164623,,,,,,,,,,,ccee59bd-c63b-49da-92a2-ac221432af05,79,,"[86.0, 80.0]",3890496,1,,,,,-1.0899091,,,,,"[94.4, 63.9]",,Low Pass,,18.15957,,,,,Max Christiansen,12551.0,,,,,Throw-in,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,7,Ingolstadt,189,['06cc85b5-10f5-4cb2-9964-d4677ee81bcb'],8,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:08.875,Pass,
,,,,,,,,,,,,,,,,0.699873,,,,,,,,,,,20895978-eb21-4d51-a826-165132f5ba7d,82,,"[93.0, 62.9]",3890496,1,,,,,2.863293,,Right Foot,,,"[85.3, 65.1]",,Low Pass,,8.008121,,,,,Pascal Groß,3097.0,,,,,,1,From Throw In,Max Christiansen,12551.0,Right Center Midfield,7,Ingolstadt,189,['72852a96-681a-423b-9a90-835c14ee303b'],10,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:10.166,Pass,
,,,,,,,,,,,,,,,,0.958969,,,,,,,,,,,2dbdf9be-ce48-4410-b7f0-c91467c397e0,85,,"[85.6, 64.6]",3890496,1,,,,,0.19873068,,Right Foot,,,"[100.0, 67.5]",,Ground Pass,,14.689112,,,,,Dario Lezcano,9113.0,,,,,,1,From Throw In,Pascal Groß,3097.0,Left Center Midfield,7,Ingolstadt,189,"['4ada1b3e-89bc-4269-8850-6949b4acdba6', '594afcb5-b139-4bf9-9ebe-0ed35d447796']",10,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:10.866,Pass,True
,,,,,,,,,,,,,,,,0.969654,,,,,,,,,,,b2659eaf-6dea-48b5-bf19-ae3f5000b9a2,94,,"[105.3, 80.0]",3890496,1,,,,,-1.9074712,,,,,"[100.4, 66.0]",,Low Pass,,14.832734,,,,,Pascal Groß,3097.0,,,,,Throw-in,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,8,Ingolstadt,189,['b3a1fce7-dc4a-4f41-9597-62d180c4788f'],21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:21.652,Pass,
,,,,,,,,,,,,,,,,1.211649,,,,,,,,,,,f26e4e9e-c647-43af-90ca-2cd8112fd041,96,,"[98.5, 66.7]",3890496,1,,,,,1.1232764,,Right Foot,,,"[102.1, 74.2]",,Low Pass,,8.319255,,,,,Danny Vieira da Costa,8676.0,,,,,,1,From Throw In,Pascal Groß,3097.0,Left Center Midfield,8,Ingolstadt,189,['77962a5b-b56d-4854-adc5-9dfc4078e993'],22,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:22.622,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,740be643-f41b-470f-a15d-006a9cc4933e,101,,"[101.1, 74.4]",3890496,1,,,,,-2.659929,,Right Foot,,,"[87.9, 67.5]",,Ground Pass,,14.8946295,,,,,Roger de Oliveira Bernardo,40459.0,,,,,,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,8,Ingolstadt,189,"['8ff3a124-1407-4212-8d43-d43b83b80f4e', 'f71321a0-2c3b-439d-9868-02c94c8d29bc']",25,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:25.267,Pass,True
,,,,,,,,,,,,,,,,3.235686,,,,,,,,,,,6fe6b4b6-2d3f-4189-bb81-31f3396d6c0c,104,,"[87.9, 67.5]",3890496,1,,,,,-1.0053124,,Right Foot,True,,"[111.0, 31.1]",,High Pass,,43.111134,,,Incomplete,,,,,,,,,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,8,Ingolstadt,189,['6530cf57-e4cb-48eb-a15c-92f48c4a4aa3'],26,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:26.151,Pass,
,,,,,,,,,,,,,,,,1.778738,,,,,,,,,,,4205460a-9742-409f-9803-3ae00d9b258b,107,,"[10.5, 52.5]",3890496,1,,,,,1.1980504,,Keeper Arm,,,"[16.6, 68.1]",,Ground Pass,,16.750223,,,,,Niklas Stark,8570.0,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,9,Hertha Berlin,173,['2177b129-960e-4fe8-b18d-00471eac38c6'],38,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:38.009,Pass,
,,,,,,,,,,,,,,,,2.324099,,,,,,,,,,,600efa88-04b1-412a-9870-9170deac65ff,110,,"[16.6, 68.1]",3890496,1,,,,,-1.9914597,,Right Foot,,,"[6.4, 45.3]",,Ground Pass,,24.97759,,,,,Rune Almenning Jarstein,8577.0,,,,,,1,Regular Play,Niklas Stark,8570.0,Right Center Back,9,Hertha Berlin,173,['851e7d03-5182-45d4-928e-167377afba4c'],40,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:40.582,Pass,
,,,,,,,,,,,,,,,,1.556652,,,,,,,,,,,c308f113-356f-4bb4-92b9-9987c90fcb01,113,,"[7.0, 44.1]",3890496,1,,,,,0.28789017,,Right Foot,,,"[27.6, 50.2]",,Ground Pass,,21.48418,,,,,Per Ciljan Skjelbred,8578.0,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,9,Hertha Berlin,173,['326c8bb8-32c7-47f5-8f92-7ecb4df028b4'],42,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:42.979,Pass,
,,,,,,,,,,,,,,,,2.906354,,,,,,,,,,,5dacfa2e-545c-4a72-aba5-946cf68e4b05,115,,"[27.6, 50.2]",3890496,1,,,,,2.171087,,Right Foot,,,"[7.2, 80.0]",,Ground Pass,,36.11371,,,Out,,Niklas Stark,8570.0,,,,,,1,Regular Play,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,9,Hertha Berlin,173,['aa95c2e0-08d1-4742-b095-02a22d860610'],44,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:44.536,Pass,
,,,,,,,,,,,,,,,,1.827998,,,,,,,,,,,22270622-92e8-4c4c-82c1-131ec55f49fc,117,,"[107.6, 0.1]",3890496,2,,,,,1.3508365,,,,,"[113.1, 24.7]",,High Pass,,25.20734,,,Incomplete,,Moritz Hartmann,40464.0,,,,,Throw-in,1,From Throw In,Robert Bauer,8394.0,Left Back,10,Ingolstadt,189,"['302666ef-7914-4427-9bf9-3f1929d389d5', '7e4025d0-280e-4bb7-9edd-b939df93801e']",9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:09.235,Pass,
,,,,,,,,,,,,,,,,0.973792,,,,,,,,,,,1449cd5d-bad2-4cf3-9c96-86f6c03a7207,120,,"[75.7, 21.8]",3890496,2,,,,,2.0613983,,Right Foot,,,"[67.1, 37.9]",,Ground Pass,,18.252945,,,,,Romain Brégerie,13332.0,,,,,Recovery,1,From Throw In,Marvin Matip,9106.0,Left Center Back,10,Ingolstadt,189,['8975e800-6f4f-42b7-b2d5-2bbc4173d7e7'],14,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:14.914,Pass,
,,,,,,,,,,,,,,,,1.969188,,,,,,,,,,,0e1da285-540d-411a-bf58-af9539134eb2,123,,"[66.1, 41.0]",3890496,2,,,,,-0.44478193,,Right Foot,,,"[98.2, 25.7]",,High Pass,,35.55981,,,,,Moritz Hartmann,40464.0,,,,,,1,From Throw In,Romain Brégerie,13332.0,Right Center Back,10,Ingolstadt,189,['3682f395-fdce-448b-be21-0142dac71b92'],17,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:17.158,Pass,
