50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.806543,,,,,,,,,,,,,b60cb36d-9590-41f3-b7cf-402eee1015fe,16,,"[86.5, 68.6]",3890377,0,,,,,2.4237607,,Right Foot,,,"[79.4, 74.8]",,Ground Pass,,9.426028,,,,Julian Korb,8545.0,,,,,,1,From Throw In,Raffael Caetano de Araújo,8810.0,Left Center Forward,3,Borussia Mönchengladbach,185,['0c616ac6-fce7-4060-b8b1-29a7a7063b14'],19,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:19.419,Pass,
,,,,,,,,,,,,,,,,,0.483098,,,,,,,,,,,,,46cc94b4-0016-4af4-ba9b-4b50af421736,18,,"[80.7, 75.0]",3890377,0,,,,,-0.633633,,Right Foot,,,"[85.6, 71.4]",,Low Pass,,6.080296,,,,Raffael Caetano de Araújo,8810.0,,,,,,1,From Throw In,Julian Korb,8545.0,Right Back,3,Borussia Mönchengladbach,185,['f91ec222-b775-433e-9007-e8997de0d3a8'],20,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:20.226,Pass,
,,,,,,,,,,,,,,,,,0.879195,,,,,,,,,,,,,a52fca39-9c5d-4ae1-92ca-b749ffcf2991,24,,"[86.3, 80.0]",3890377,0,,,,,-1.305979,,,,,"[89.5, 68.2]",,Low Pass,,12.226201,,,,Josip Drmic,5835.0,,,,,Throw-in,1,From Throw In,Julian Korb,8545.0,Right Back,4,Borussia Mönchengladbach,185,['c380d0a8-c04d-41a9-b92d-e4a36a9184df'],26,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:26.373,Pass,
,,,,,,,,,,,,,,,,,0.856116,,,,,,,,,,,,,c3b07fd3-090d-4841-a6e3-56eab0a3339e,29,,"[24.6, 3.4]",3890377,0,,,,,0.67474097,,Left Foot,,,"[29.6, 7.4]",,Ground Pass,,6.4031243,,,,Eugen Polanski,8404.0,,,,,Recovery,1,From Throw In,Steven Zuber,5548.0,Left Midfield,4,Borussia Mönchengladbach,185,['b4412423-a655-4600-a003-db4ae88a4804'],28,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:28.889,Pass,
,,,,,,,,,,,,,,,,,0.73293,,,,,,,,,,,,,5229fe3c-baad-46c4-b134-00bec52f7e3f,36,,"[87.1, 57.7]",3890377,0,,,,,-1.600938,,Left Foot,,,"[86.5, 37.8]",,Ground Pass,,19.909042,,,,Fabian Johnson,11283.0,,,,,Recovery,1,From Throw In,Julian Korb,8545.0,Right Back,4,Borussia Mönchengladbach,185,['ead90791-9916-4f4c-9ebd-0dc11a9c594e'],33,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:33.435,Pass,
,,,,,,,,,,,,,,,,,1.359737,,,,,,,,,,,,,759ce334-fe85-45b3-b9a2-569ee2184602,41,,"[96.4, 50.0]",3890377,0,,,,,-2.5868003,ce483ca1-3f33-4d06-9792-22923f5e9b3e,Left Foot,,,"[89.3, 45.6]",,Ground Pass,,8.352844,,,,Granit Xhaka,3500.0,True,,,,,1,From Throw In,Fabian Johnson,11283.0,Left Center Midfield,4,Borussia Mönchengladbach,185,['fdbe9359-d129-4e37-9845-6fcfeb106992'],36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:36.741,Pass,
,,,,,,,,,,,,,,,,,4.461629,,,,,,,,,,,,,299b0a78-5904-41f4-96b7-57cf7410ee94,45,,"[7.0, 36.1]",3890377,1,,,,,-0.31413648,,Right Foot,,,"[78.1, 13.0]",,High Pass,,74.75841,,Incomplete,,Steven Zuber,5548.0,,,,,Goal Kick,1,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,5,Hoffenheim,175,"['168a1cb3-6837-488e-8cb3-1c5a3b5126a2', 'fca9dcca-4cf0-457b-92f7-197e59e0a002']",6,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:06.006,Pass,
,,,,,,,,,,,,,,,,,1.654177,,,,,,,,,,,,,168a1cb3-6837-488e-8cb3-1c5a3b5126a2,47,,"[42.0, 67.1]",3890377,1,,,,,0.11357753,,Head,,,"[68.3, 70.1]",,High Pass,,26.47055,,Incomplete,,Lars Edi Stindl,8806.0,,,,,Recovery,1,From Goal Kick,Julian Korb,8545.0,Right Back,5,Hoffenheim,175,"['299b0a78-5904-41f4-96b7-57cf7410ee94', '70de692f-d717-4388-b217-25a9c0c19736', '8acd834c-852f-4e8c-9312-1c7750440b84']",10,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:10.468,Pass,
,,,,,,,,,,,,,,,,,2.18991,,,,,,,,,,,,,8acd834c-852f-4e8c-9312-1c7750440b84,50,,"[51.8, 10.0]",3890377,1,,,,,0.29386935,,Left Foot,,,"[82.2, 19.2]",,High Pass,,31.761612,,,,Kevin Volland,8215.0,,,,,Recovery,1,From Goal Kick,Jin-Su Kim,40538.0,Left Back,5,Hoffenheim,175,"['168a1cb3-6837-488e-8cb3-1c5a3b5126a2', '72e7f496-cd44-44ba-95af-fd68dfb70cdd', 'e5bbac7e-2b1d-4363-826c-bede7d7940d6']",12,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:12.122,Pass,True
,,,,,,,,,,,,,,,,,2.0643,,,,,,,,,,,,,ce5216d6-f046-408d-9836-36960dcba357,55,,"[32.4, 54.3]",3890377,1,,,,,-2.6518497,,Left Foot,,,"[8.2, 41.4]",,Ground Pass,,27.42353,,,,Yann Sommer,5550.0,,,,,Recovery,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,6,Borussia Mönchengladbach,185,['c77ef81e-2212-4302-8dd1-d5e86845b242'],16,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:16.161,Pass,
,,,,,,,,,,,,,,,,,1.353755,,,,,,,,,,,,,6ceb2494-5641-40c4-8907-8e3948a5c547,58,,"[8.2, 41.4]",3890377,1,,,,,-0.9224643,,Right Foot,,,"[18.2, 28.2]",,Ground Pass,,16.560194,,,,Håvard Nordtveit,8395.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,6,Borussia Mönchengladbach,185,['4ee12825-5ab8-466b-99a6-421739de906e'],20,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:20.676,Pass,
,,,,,,,,,,,,,,,,,1.24531,,,,,,,,,,,,,29eb9efd-c5ab-4e9b-942c-22559c0924cc,61,,"[18.2, 28.2]",3890377,1,,,,,0.911627,,Right Foot,,,"[26.8, 39.3]",,Ground Pass,,14.041723,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,6,Borussia Mönchengladbach,185,['c296ee9a-c562-4a9b-aa8e-c3c7c7d6d8a2'],22,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:22.800,Pass,
,,,,,,,,,,,,,,,,,3.059538,,,,,,,,,,,,,cdda4a5d-9e97-48bf-8182-1d841c9efa91,64,,"[40.1, 39.5]",3890377,1,,,,,0.55145425,,Left Foot,,,"[95.7, 73.7]",,High Pass,,65.27634,,Incomplete,,Josip Drmic,5835.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Center Defensive Midfield,6,Borussia Mönchengladbach,185,"['19e60a01-2822-419e-ac12-d1aefeca9096', 'c5b5c82b-1650-4eb8-819d-0f82d14385e8']",26,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:26.737,Pass,
,,,,,,,,,,,,,,,,,2.547568,,,,,,,,,,,,,c5b5c82b-1650-4eb8-819d-0f82d14385e8,67,,"[24.4, 6.4]",3890377,1,,,,,-0.378294,,Head,,,"[40.0, 0.2]",,High Pass,,16.7869,,Out,,Steven Zuber,5548.0,,,,,Recovery,1,Regular Play,Jin-Su Kim,40538.0,Left Back,6,Borussia Mönchengladbach,185,"['a2b3a0c7-de87-4b6c-b3d3-8f155c31ae3b', 'cdda4a5d-9e97-48bf-8182-1d841c9efa91', 'f09ea1db-eff2-42b9-a6ac-8b9d39e394df']",29,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:29.796,Pass,True
,,,,,,,,,,,,,,,,,1.566842,,,,,,,,,,,,,14fac18b-0a60-4c69-acd7-f57d8afb2fcb,69,,"[75.4, 80.0]",3890377,1,,,,,-1.347492,,,,,"[81.1, 54.9]",,High Pass,,25.739075,,,,Raffael Caetano de Araújo,8810.0,,,,,Throw-in,1,From Throw In,Julian Korb,8545.0,Right Back,7,Borussia Mönchengladbach,185,['f1d3d41b-da8f-4ce6-a1b9-6872b96ba4e2'],36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:36.570,Pass,
,,,,,,,,,,,,,,,,,0.856292,,,,,,,,,,,,,b5e94840-af86-4ef0-bb51-641b9a68b760,73,,"[83.5, 53.2]",3890377,1,,,,,-2.9191453,,Right Foot,,,"[75.1, 51.3]",,Ground Pass,,8.612201,,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Raffael Caetano de Araújo,8810.0,Left Center Forward,7,Borussia Mönchengladbach,185,"['3ace68b4-bf24-46e1-8709-7638f7566237', '5589c5fd-256c-4f18-afa6-ca33cd998a9a']",38,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:38.690,Pass,True
,,,,,,,,,,,,,,,,,1.947461,,,,,,,,,,,,,11479cdf-4e42-45fc-9fb2-aa3a8ebf6d24,77,,"[77.1, 48.9]",3890377,1,,,,,-1.6796086,,Right Foot,,,"[73.2, 13.2]",,Ground Pass,,35.91239,,,,Oscar Wendt,8809.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Center Defensive Midfield,7,Borussia Mönchengladbach,185,"['1b3ee8a1-bfd5-4492-9624-5095bb6c13e9', '86ad8249-04c1-459e-beac-d585d5a1b93f']",40,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:40.713,Pass,True
,,,,,,,,,,,,,,,,,0.979877,,,,,,,,,,,,,fb221c10-96ca-46d5-b706-e9f512119ebe,80,,"[82.4, 8.5]",3890377,1,,,,,1.782754,,Left Foot,,,"[80.7, 16.4]",,Ground Pass,,8.080841,,,,Fabian Johnson,11283.0,,,,,,1,From Throw In,Oscar Wendt,8809.0,Left Back,7,Borussia Mönchengladbach,185,['71cae61d-a4c9-4665-8de8-5da262eb59fe'],45,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:45.172,Pass,
,,,,,,,,,,,,,,,,,0.952072,,,,,,,,,,,,,89a93a34-057e-4ba4-a0f8-19f636f9817c,83,,"[85.2, 17.3]",3890377,1,,,,,1.3127891,,Right Foot,,,"[87.1, 24.5]",,Ground Pass,,7.4464755,,,,Raffael Caetano de Araújo,8810.0,,,,,,1,From Throw In,Fabian Johnson,11283.0,Left Center Midfield,7,Borussia Mönchengladbach,185,['14aad1b2-67a5-402e-a84f-ea3fcff62738'],47,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:47.801,Pass,
,,,,,,,,,,,,,,,,,0.488606,,,,,,,,,,,,,a95a8722-b0a5-45dd-9277-290803c51376,88,,"[87.8, 22.4]",3890377,1,,,,,-0.7127987,,Right Foot,,,"[93.7, 17.3]",,Low Pass,,7.798718,,Incomplete,,Lars Edi Stindl,8806.0,,,,,,1,From Throw In,Raffael Caetano de Araújo,8810.0,Left Center Forward,7,Borussia Mönchengladbach,185,"['10e267ed-54d9-4c2f-8e66-949eb22c0589', '3141a695-05fe-426e-b959-e0deafa3c67c', '8e442690-d2c0-4105-96c4-8776ac7b5180', 'a6386954-ce5c-416e-8041-61ab5bd94a6d']",49,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:49.199,Pass,True
,,,,,,,,,,,,,,,,,0.938081,,,,,,,,,,,,,ccde970f-7ccd-497b-b2a6-ee33e00ee541,98,,"[35.5, 62.6]",3890377,1,,,,,0.98652506,,Right Foot,,,"[39.6, 68.8]",,Ground Pass,,7.4330344,,,,Tobias Strobl,12321.0,,,,,Recovery,1,Regular Play,Pirmin Schwegler,8556.0,Right Defensive Midfield,8,Hoffenheim,175,"['4fa58199-c032-4b09-a66c-9c93d0f11224', 'f18b6506-6912-4b8e-92b4-9595688d9262']",52,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:52.861,Pass,True
,,,,,,,,,,,,,,,,,1.220489,,,,,,,,,,,,,cd89b19b-d719-4fd3-a307-20ad9ce2039f,101,,"[39.6, 68.8]",3890377,1,,,,,0.15060195,,Right Foot,,,"[65.3, 72.7]",,Ground Pass,,25.99423,,,,Kevin Volland,8215.0,,,,,,1,Regular Play,Tobias Strobl,12321.0,Right Back,8,Hoffenheim,175,['70a0ddc8-be68-43ed-b906-f241700f5d5b'],54,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:54.288,Pass,
,,,,,,,,,,,,,,,,,1.470304,,,,,,,,,,,,,5af48551-04d6-44b9-b727-1727d56b1960,104,,"[82.8, 70.8]",3890377,1,,,,,0.44117948,,Left Foot,,,"[97.2, 77.6]",,Ground Pass,,15.924824,,,,Tarik Elyounoussi,26832.0,,,,,,1,Regular Play,Kevin Volland,8215.0,Right Center Forward,8,Hoffenheim,175,['53d4a1b8-d772-4803-a9e8-22cbc916f05b'],57,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:57.834,Pass,
,,,,,,,,,,,,,,,,,5.378945,,,,,,,,,,,,,04537e2e-d66f-41bc-8885-7e56139fef3e,111,,"[107.8, 70.5]",3890377,2,,,,,-1.6301619,,Right Foot,True,,"[103.8, 3.2]",,High Pass,,67.41876,,Incomplete,,Steven Zuber,5548.0,,True,,,,1,Regular Play,Tarik Elyounoussi,26832.0,Right Midfield,8,Hoffenheim,175,"['6b720ebb-7076-4d6d-ac6e-82ffafbbb31c', '79fbcff3-b9c4-4055-a693-1573c1a2c700']",1,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:01.295,Pass,
,,,,,,,,,,,,,,,,,1.948781,,,,,,,,,,,,,e858f874-d8b3-4a03-9639-dcaca8ca96d8,118,,"[33.9, 80.0]",3890377,2,,,,,-0.37070918,,,,,"[60.4, 69.7]",,High Pass,,28.43132,,,,Josip Drmic,5835.0,,,,,Throw-in,1,From Throw In,Julian Korb,8545.0,Right Back,10,Borussia Mönchengladbach,185,['192abc01-c13c-48d4-a02a-bc6a967f1c70'],23,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:23.688,Pass,
,,,,,,,,,,,,,,,,,0.491388,,,,,,,,,,,,,5c6ce712-16fe-4704-a03a-db238da7e882,121,,"[61.7, 70.7]",3890377,2,,,,,-2.079107,,Right Foot,,,"[57.8, 63.7]",,Ground Pass,,8.013114,,,,Lars Edi Stindl,8806.0,,,,,,1,From Throw In,Josip Drmic,5835.0,Right Center Midfield,10,Borussia Mönchengladbach,185,"['388b4e18-6bf7-4a53-a4e7-4ee18997a205', '70798c3e-bec4-493d-a81b-44b921dc0642']",25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:25.637,Pass,True
,,,,,,,,,,,,,,,,,1.183104,,,,,,,,,,,,,8390ee0d-cbd3-42ef-9f2d-263575a8ef4c,127,,"[57.0, 80.0]",3890377,2,,,,,-0.75114363,,,,,"[73.6, 64.5]",,Low Pass,,22.71145,,,,Lars Edi Stindl,8806.0,,,,,Throw-in,1,From Throw In,Julian Korb,8545.0,Right Back,11,Borussia Mönchengladbach,185,['d7541b4a-199e-460b-b86c-e6ec15ba057d'],36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:36.274,Pass,
,,,,,,,,,,,,,,,,,1.267491,,,,,,,,,,,,,2db50a92-ff54-4716-8157-78ee89b67f27,131,,"[73.2, 66.5]",3890377,2,,,,,2.3086114,,Right Foot,,,"[66.2, 74.2]",,Ground Pass,,10.406248,,,,Julian Korb,8545.0,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Right Center Forward,11,Borussia Mönchengladbach,185,"['44b20947-adcb-4ce9-bbf4-9e9f4149ab25', 'a68c556f-351a-4cb8-9b87-17363d27a9f3']",37,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:37.753,Pass,True
,,,,,,,,,,,,,,,,,2.158722,,,,,,,,,,,,,dd5eca7f-b4b5-4ed7-b359-be77d14e2ce5,134,,"[66.2, 74.2]",3890377,2,,,,,0.033507008,,Right Foot,,,"[84.1, 74.8]",,Low Pass,,17.910053,,Incomplete,,Josip Drmic,5835.0,,,,,,1,From Throw In,Julian Korb,8545.0,Right Back,11,Borussia Mönchengladbach,185,"['d92bc83f-d676-4ae1-861c-678996d0447a', 'fa98d39e-13f3-461c-a8b9-152bca68faff']",39,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:39.268,Pass,
,,,,,,,,,,,,,,,,,0.138675,,,,,,,,,,,,,d92bc83f-d676-4ae1-861c-678996d0447a,136,,"[36.0, 5.3]",3890377,2,,,,,0.29736516,,Left Foot,,,"[42.2, 7.2]",,Ground Pass,,6.484597,,Incomplete,,Steven Zuber,5548.0,,,,,Recovery,1,From Throw In,Jin-Su Kim,40538.0,Left Back,11,Borussia Mönchengladbach,185,"['0a53b5c4-44d2-4b8b-912c-9366b253961b', 'a77c509c-6630-4834-94f3-b7fa7f668912', 'dd5eca7f-b4b5-4ed7-b359-be77d14e2ce5']",41,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:41.426,Pass,
