50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,09247f5b-63bc-49e2-a761-ee3e891e3472,1,,,,3890410,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 8545, 'name': 'Julian Korb'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 27}, {'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 30}, {'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 34}, {'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 13}, {'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Borussia Mönchengladbach,185,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,910f9dde-30bc-49f8-89d8-020a697dd966,2,,,,3890410,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 8306, 'name': 'Christian Mathenia'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 31}, {'player': {'id': 20522, 'name': 'György Garics'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 13}, {'player': {'id': 9217, 'name': 'Aytac Sulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 9404, 'name': 'Luca Caldirola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 33}, {'player': {'id': 9222, 'name': 'Fabian Holland'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 32}, {'player': {'id': 40467, 'name': 'Peter Niemeyer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 8388, 'name': 'Jérôme Gondorf'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 9401, 'name': 'Marcel Heller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 40477, 'name': 'Jan Rosenthal'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 9219, 'name': 'Tobias Kempe'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 9723, 'name': 'Sandro Wagner'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Darmstadt 98,872,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cb84e611-3604-4ca4-912a-d66d8eb8ed07,3,,,,3890410,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,['e7175ac9-49b2-4955-9993-e6489b62eed5'],0,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e7175ac9-49b2-4955-9993-e6489b62eed5,4,,,,3890410,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,['cb84e611-3604-4ca4-912a-d66d8eb8ed07'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0305e6bc-bc41-4ffe-a653-c1c4f528e710,1605,,,,3890410,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,91,Darmstadt 98,872,['76ffa7b3-1d7f-424d-9f90-0fb558f9f22b'],0,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,76ffa7b3-1d7f-424d-9f90-0fb558f9f22b,1606,,,,3890410,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,91,Darmstadt 98,872,['0305e6bc-bc41-4ffe-a653-c1c4f528e710'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.578946,,,,,,,,,,,,,28be8bec-76b5-40df-8226-60aad8c5ba9e,5,,,"[61.0, 40.1]",3890410,0,,True,,,1.6124389,,Right Foot,,,"[60.8, 44.9]",,Ground Pass,,4.804165,,,Sandro Wagner,9723.0,,,,,Kick Off,1,From Kick Off,Jan Rosenthal,40477.0,Center Attacking Midfield,2,Darmstadt 98,872,['4dbc33dd-c029-4942-8bd4-9c0dfd07d63b'],1,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:01.356,Pass,
,,,,,,,,,,,,,,,,,2.866938,,,,,,,,,,,,,e17dce0c-ae1a-43e0-a2f9-14a2a2a1c903,7,,,"[63.4, 44.2]",3890410,0,,,,,-0.90611976,,Right Foot,,,"[90.2, 10.0]",,High Pass,,43.44974,Incomplete,,Tobias Kempe,9219.0,,,,,,1,From Kick Off,Sandro Wagner,9723.0,Center Forward,2,Darmstadt 98,872,"['4d7a52f6-b744-43ba-ba14-97483e90009e', 'ce22efb1-1771-4d21-8ca2-79c727aa9e8b']",2,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:02.798,Pass,
,,,,,,,,,,,,,,,,,1.364004,,,,,,,,,,,,,fb254047-ae49-4446-86ef-0f4b28190598,10,,,"[83.2, 0.1]",3890410,0,,,,,0.71770513,,,,,"[95.8, 11.1]",,High Pass,,16.726028,,,Peter Niemeyer,40467.0,,,,,Throw-in,1,From Throw In,Fabian Holland,9222.0,Left Back,3,Darmstadt 98,872,['03ab1cc0-0623-405e-b03d-96fe1eb2eaf9'],11,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:11.026,Pass,
,,,,,,,,,,,,,,,,,1.282305,,,,,,,,,,,,,0ec14bea-a6a7-4fb6-b789-61e3fe8705c0,13,,,"[95.0, 11.1]",3890410,0,,,,True,-0.16272737,,,,,"[101.7, 10.0]",,High Pass,,6.789698,,,Tobias Kempe,9219.0,,,,,,1,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,3,Darmstadt 98,872,"['0d07bd90-56bd-46e0-91a1-63db8e3192b8', 'bf41c5f4-dc35-423c-9130-22569ac1ef92']",12,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:12.390,Pass,True
,,,,,,,,,,,,,,,,,0.080426,,,,,,,,,,,,,e0e90ae1-b7a5-465a-b046-a9a1073ceca4,20,,,"[12.1, 73.4]",3890410,0,,,,,0.124354996,,Right Foot,,,"[14.5, 73.7]",,Ground Pass,,2.4186773,Incomplete,,Andreas Christensen,3959.0,,,,,,1,From Throw In,Julian Korb,8545.0,Right Back,3,Darmstadt 98,872,"['53008257-0544-4cf6-a532-6b02d1bf1e4e', '5d9453d0-bf99-4993-a3fb-3de243a77a14']",16,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:16.850,Pass,
,,,,,,,,,,,,,,,,,1.422653,,,,,,,,,,,,,e16712a0-59cc-4db0-b698-1e51cc79501e,23,,,"[22.5, 80.0]",3890410,0,,,,,-0.31895727,,,,,"[44.0, 72.9]",,High Pass,,22.641996,,,Thorgan Hazard,5632.0,,,,,Throw-in,1,From Throw In,Julian Korb,8545.0,Right Back,4,Borussia Mönchengladbach,185,['047ab42d-da46-437f-a5b8-8be9140f6e87'],26,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:26.583,Pass,
,,,,,,,,,,,,,,,,,2.646867,,,,,,,,,,,,,00043e04-67ee-4ffd-a978-60f50c1376a2,26,,,"[43.2, 75.9]",3890410,0,,,,True,-0.17335744,,,,,"[64.9, 72.1]",,Low Pass,,22.030207,Incomplete,,Lars Edi Stindl,8806.0,,,,,,1,From Throw In,Thorgan Hazard,5632.0,Right Midfield,4,Borussia Mönchengladbach,185,"['65a9545d-0b60-4127-b8f9-26fb49c04b40', '8b578f0a-baad-4f24-a8ab-9e14df0dba06', 'd74a369f-1b29-486e-9931-258e33b04b5c']",28,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:28.045,Pass,True
,,,,,,,,,,,,,,,,,4.236421,,,,,,,,,,,,,8b578f0a-baad-4f24-a8ab-9e14df0dba06,28,,,"[55.2, 8.0]",3890410,0,,,,,0.60885924,,Left Foot,,,"[91.2, 33.1]",,High Pass,,43.88633,Incomplete,,Sandro Wagner,9723.0,,,,,Recovery,1,From Throw In,Luca Caldirola,9404.0,Left Center Back,4,Borussia Mönchengladbach,185,"['00043e04-67ee-4ffd-a978-60f50c1376a2', '8e127ca9-5c88-4baa-bb2d-0b35b4966f5e', 'dca44b10-5edc-4a15-8d82-dbfbcabf19b0']",30,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:30.692,Pass,
,,,,,,,,,,,,,,,,,2.270356,,,,,,,,,,,,,dca44b10-5edc-4a15-8d82-dbfbcabf19b0,31,,,"[28.9, 47.0]",3890410,0,,,,True,-0.41716948,,,,,"[37.7, 43.1]",,High Pass,,9.625487,Incomplete,,Håvard Nordtveit,8395.0,,,,,Recovery,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,4,Borussia Mönchengladbach,185,"['86e5f230-5ab0-4ccc-9676-d456523d96cf', '8b578f0a-baad-4f24-a8ab-9e14df0dba06', 'add99088-2868-4d68-a46a-70c6a38f1b31', 'cba6dedf-d97b-4a13-b793-9752e73a3ca6']",34,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:34.928,Pass,True
,,,,,,,,,,,,,,,,,0.389069,,,,,,,,,,,,,86e5f230-5ab0-4ccc-9676-d456523d96cf,33,,,"[82.4, 37.0]",3890410,0,,,,,1.6814536,,Head,,,"[80.9, 50.5]",,High Pass,,13.583077,Incomplete,,Sandro Wagner,9723.0,,,,,Recovery,1,From Throw In,Jan Rosenthal,40477.0,Center Attacking Midfield,4,Borussia Mönchengladbach,185,"['13f2a81d-85e6-4db4-a793-aab5d2c5df92', 'bc401a2f-fd0d-4531-b3d0-c543f23f7435', 'dca44b10-5edc-4a15-8d82-dbfbcabf19b0']",37,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:37.199,Pass,
,,,,,,,,,,,,,,,,,1.527618,,,,,,,,,,,,,bc401a2f-fd0d-4531-b3d0-c543f23f7435,35,,,"[39.2, 29.6]",3890410,0,,,,,0.5404195,,Head,,,"[43.2, 32.0]",,High Pass,,4.6647615,Incomplete,,Lars Edi Stindl,8806.0,,,,,Recovery,1,From Throw In,Fabian Johnson,11283.0,Left Midfield,4,Borussia Mönchengladbach,185,"['14696ead-8166-462b-946a-e1bdbbb83625', '86e5f230-5ab0-4ccc-9676-d456523d96cf', 'a010eeb1-6c66-44aa-840f-25e08431ad1d']",37,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:37.588,Pass,
,,,,,,,,,,,,,,,,,2.286182,,,,,,,,,,,,,e0ff5e54-b03e-4ec4-90fa-3afc79959c6a,39,,,"[79.1, 50.6]",3890410,0,,,,,1.1873336,,Right Foot,,,"[88.5, 73.9]",,High Pass,,25.12469,,,György Garics,20522.0,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,5,Darmstadt 98,872,['8d87656c-73a7-4e9c-b879-6163334a9e4e'],40,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:40.092,Pass,
,,,,,,,,,,,,,,,,,1.705173,,,,,,,,,,,,,5631b7d5-b745-4c58-a931-b20ede2b9f10,43,,,"[35.9, 0.1]",3890410,0,,,,,0.16411562,,,,,"[51.6, 2.7]",,High Pass,,15.913831,Incomplete,,Fabian Johnson,11283.0,,,,,Throw-in,1,From Throw In,Oscar Wendt,8809.0,Left Back,6,Borussia Mönchengladbach,185,"['d2a490f2-cdeb-433c-abed-5fca728b7298', 'dc195c03-5e8e-46f1-858d-cf092e1dd9c6']",57,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:57.875,Pass,
,,,,,,,,,,,,,,,,,1.423756,,,,,,,,,,,,,d2a490f2-cdeb-433c-abed-5fca728b7298,45,,,"[68.5, 77.4]",3890410,0,,,,,-0.30970293,,Head,,,"[71.0, 76.6]",,High Pass,,2.624881,,,Marcel Heller,9401.0,,,,,Recovery,1,Regular Play,György Garics,20522.0,Right Back,7,Darmstadt 98,872,"['3bf3ce01-5208-45d0-837a-c18566ae10b2', '5631b7d5-b745-4c58-a931-b20ede2b9f10']",59,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:59.580,Pass,
,,,,,,,,,,,,,,,,,1.486175,,,,,,,,,,,,,f05c24ad-f8f6-4348-b323-ca0ecd1269ba,47,,,"[77.7, 73.6]",3890410,1,,,,,-1.2924967,,Head,,,"[79.5, 67.3]",,High Pass,,6.5520988,,,Sandro Wagner,9723.0,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Wing,7,Darmstadt 98,872,['94830376-fb78-495e-b610-c3af7dd8a30b'],1,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:01.004,Pass,
,,,,,,,,,,,,,,,,,1.764111,,,,,,,,,,,,,5fe32280-b13f-405d-8629-30abee4939d3,53,,,"[78.3, 71.8]",3890410,1,,,,,1.9995743,,Right Foot,,,"[76.7, 75.3]",,High Pass,,3.8483763,,,György Garics,20522.0,,,,,,1,Regular Play,Sandro Wagner,9723.0,Center Forward,7,Darmstadt 98,872,"['10ab4d1b-9977-4b64-a271-6e3f6fa1131c', 'cba54110-63d9-4bcd-a5f4-64ee1f9d0508']",4,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:04.392,Pass,True
,,,,,,,,,,,,,,,,,1.517224,,,,,,,,,,,,,3d0f0294-ded3-4b29-89a1-f4ba56867b78,55,,,"[78.3, 77.4]",3890410,1,,,,,0.09169616,,Head,,,"[95.7, 79.0]",,High Pass,,17.473408,Incomplete,,Sandro Wagner,9723.0,,,,,,1,Regular Play,György Garics,20522.0,Right Back,7,Darmstadt 98,872,"['4bb03a3c-d82b-4ef9-9b88-abda1bdcf687', 'ff036eaf-fd03-42fb-acb1-e8aeba2743b9']",6,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:06.157,Pass,
,,,,,,,,,,,,,,,,,0.347388,,,,,,,,,,,,,4bb03a3c-d82b-4ef9-9b88-abda1bdcf687,57,,,"[24.4, 1.1]",3890410,1,,,,,0.69473827,,Left Foot,,,"[34.0, 9.1]",,Low Pass,,12.4964,Incomplete,,Granit Xhaka,3500.0,,,,,Recovery,1,Regular Play,Nico Elvedi,8814.0,Left Center Back,7,Darmstadt 98,872,"['3d0f0294-ded3-4b29-89a1-f4ba56867b78', 'f6d4bd26-24fe-41fa-95c8-c37344f45ab7', 'fb844b18-5e95-4ebc-b575-53e77dedce6e']",7,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:07.674,Pass,
,,,,,,,,,,,,,,,,,0.820108,,,,,,,,,,,,,2a92247a-b7cc-46ca-a07b-8f1b3bbb3b7f,60,,,"[82.5, 65.3]",3890410,1,,,,,-0.305125,,Right Foot,,,"[95.2, 61.3]",,Ground Pass,,13.315029,,,Jan Rosenthal,40477.0,,,,,Recovery,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,7,Darmstadt 98,872,['34453d55-a3b5-404d-9843-f2c3b60d2116'],9,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:09.863,Pass,
,,,,,,,,,,,,,,,,,0.900442,,,,,,,,,,,,,19565526-89fd-4712-b7c1-b367163b539e,67,,,"[29.2, 15.2]",3890410,1,,,,,0.45706877,,Left Foot,,,"[41.4, 21.2]",,Ground Pass,,13.595588,,,Lars Edi Stindl,8806.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,8,Borussia Mönchengladbach,185,['2c9e697d-a8c7-4b44-a2e8-3b2a97062fce'],13,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:13.542,Pass,
,,,,,,,,,,,,,,,,,0.751709,,,,,,,,,,,,,dc7ac253-f6d8-4fed-a83f-d0b664b55560,71,,,"[47.3, 17.8]",3890410,1,,,,,-0.27758944,,Right Foot,,,"[65.9, 12.5]",,Ground Pass,,19.340372,,,Fabian Johnson,11283.0,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,8,Borussia Mönchengladbach,185,"['3322bd2d-1680-49bc-921e-9352e4aff82b', 'ea737df0-7ffc-4823-90cc-ac12a3d6eac2']",15,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:15.917,Pass,True
,,,,,,,,,,,,,,,,,2.946795,,,,,,,,,,,,,5b59a665-1076-4d91-8d47-1d9c86ed2a6e,80,,,"[17.1, 78.7]",3890410,1,,,,,0.040225968,,Right Foot,,,"[49.4, 80.0]",,High Pass,,32.32615,Out,,Sandro Wagner,9723.0,,,,,,1,Regular Play,György Garics,20522.0,Right Back,8,Borussia Mönchengladbach,185,['774f5378-27fd-4d3e-9b23-300a3a23b4c2'],24,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:24.066,Pass,
,,,,,,,,,,,,,,,,,0.979196,,,,,,,,,,,,,f8abb7bb-a498-4003-831a-ec0837472f2d,82,,,"[70.1, 0.1]",3890410,1,,True,,,1.6824791,,,,,"[68.9, 10.8]",,Low Pass,,10.767079,,,Håvard Nordtveit,8395.0,,,,,Throw-in,1,From Throw In,Oscar Wendt,8809.0,Left Back,9,Borussia Mönchengladbach,185,['68cf92e0-25a2-4115-b655-dc6f7a8566c8'],27,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:27.540,Pass,
,,,,,,,,,,,,,,,,,1.145293,,,,,,,,,,,,,366b352c-c185-441a-8286-bba5bf285fb4,84,,,"[70.3, 10.8]",3890410,1,,,,,-0.8999389,,Right Foot,,,"[75.3, 4.5]",,Ground Pass,,8.04301,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Håvard Nordtveit,8395.0,Right Defensive Midfield,9,Borussia Mönchengladbach,185,['0c57ed0f-115a-436c-be49-880b33e97ee1'],28,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:28.519,Pass,
,,,,,,,,,,,,,,,,,1.137963,,,,,,,,,,,,,51182095-ce39-44d0-b8b7-6348f386f7b5,87,,,"[76.0, 5.5]",3890410,1,,,,,-0.35643694,,Left Foot,,,"[85.4, 2.0]",,Ground Pass,,10.030454,,,Oscar Wendt,8809.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,9,Borussia Mönchengladbach,185,['9b0a3b99-4853-4540-b6af-a4072656fd18'],29,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:29.745,Pass,
,,,,,,,,,,,,,,,,,0.799893,,,,,,,,,,,,,8fc66a99-625d-4da7-aec4-c0ea11f83c5d,90,,,"[84.6, 2.5]",3890410,1,,,,,1.3026075,,Left Foot,,,"[88.2, 15.6]",,Ground Pass,,13.585654,,,Lars Edi Stindl,8806.0,,,,,,1,From Throw In,Oscar Wendt,8809.0,Left Back,9,Borussia Mönchengladbach,185,['5b9ac4d1-d2f4-48b7-977a-1a84aaa7382b'],31,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:31.990,Pass,
,,,,,,,,,,,,,,,,,0.694832,,,,,,,,,,,,,52438333-9a74-450c-b384-7b5c2b4ee8ea,92,,,"[88.7, 15.6]",3890410,1,,,,,-0.07485985,,Right Foot,,,"[96.7, 15.0]",,Ground Pass,,8.022469,,,Fabian Johnson,11283.0,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Right Center Forward,9,Borussia Mönchengladbach,185,['eaff6160-f674-430c-af88-5ae51c3d2ca0'],32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:32.790,Pass,
,,,,,,,,,,,,,,,,,2.505146,,,,,,,,,,,,,3875f463-492b-4fe7-95fd-030e46458376,94,,,"[96.7, 15.0]",3890410,1,,,,,-1.0957856,,Right Foot,,,"[102.1, 4.5]",,Ground Pass,,11.807201,Incomplete,,Oscar Wendt,8809.0,,,,,,1,From Throw In,Fabian Johnson,11283.0,Left Midfield,9,Borussia Mönchengladbach,185,"['d769f6e8-20eb-4fa8-9b52-f997a8ac4f4c', 'dfdbd7cc-10c6-48f7-89a8-dcad681c2e1f']",33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:33.484,Pass,
,,,,,,,,,,,,,,,,,2.087584,,,,,,,,,,,,,c0f59522-8f47-4168-b1f0-cb4bae5006fb,98,,,"[19.4, 75.6]",3890410,1,,,,,0.017855246,,Right Foot,,,"[41.8, 76.0]",,High Pass,,22.403572,,,Jan Rosenthal,40477.0,,,,,,1,Regular Play,György Garics,20522.0,Right Back,10,Darmstadt 98,872,['98cc593f-806e-4984-8a2d-7857e7b4327c'],38,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:38.513,Pass,
,,,,,,,,,,,,,,,,,2.599823,,,,,,,,,,,,,1dd16e9c-7813-47c1-98a4-e8176e01688d,102,,,"[50.4, 77.8]",3890410,1,,,,,-0.07471098,,Right Foot,,,"[83.8, 75.3]",,High Pass,,33.49343,Incomplete,,Marcel Heller,9401.0,,,,,,1,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,10,Darmstadt 98,872,"['63b984c6-7357-42a1-9cf2-e27b70d86e87', 'ad07bbbf-16d3-428f-a82f-a119c54e33cb', 'ceceb6ef-5712-46b5-aee4-a5a026d64582']",41,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:41.679,Pass,True
,,,,,,,,,,,,,,,,,1.283358,,,,,,,,,,,,,7a68121f-03c5-435a-a885-acd6c978e54d,106,,,"[87.4, 80.0]",3890410,2,,,,,-0.39234015,,,,,"[99.0, 75.2]",,Low Pass,,12.553884,,,Sandro Wagner,9723.0,,,,,Throw-in,1,From Throw In,György Garics,20522.0,Right Back,11,Darmstadt 98,872,['c654b28f-7d07-4515-a6e3-0031d8e29b18'],10,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:10.798,Pass,
,,,,,,,,,,,,,,,,,1.181427,,,,,,,,,,,,,dc40d4c6-3b25-4a26-bffd-cd43740dd506,108,,,"[98.8, 75.2]",3890410,2,,,,,-0.99052554,,Right Foot,,,"[104.7, 66.2]",,High Pass,,10.761505,Incomplete,,Tobias Kempe,9219.0,,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,11,Darmstadt 98,872,"['2e2dfb08-99ce-4cc9-9829-b31f34c1b3f8', 'fa168f68-4352-47ca-acab-8b294de361e0']",12,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:12.081,Pass,
,,,,,,,,,,,,,,,,,1.775947,,,,,,,,,,,,,2e2dfb08-99ce-4cc9-9829-b31f34c1b3f8,110,,,"[15.4, 13.9]",3890410,2,,,,,0.14048263,,Head,,,"[35.2, 16.7]",,High Pass,,19.997,Incomplete,,Lars Edi Stindl,8806.0,,,,,Recovery,1,From Throw In,Nico Elvedi,8814.0,Left Center Back,11,Darmstadt 98,872,"['4147ec31-3b1c-402d-9b07-92a99b38b2bc', '97671471-2ec9-4a39-99d0-d72629ebbbef', 'dc40d4c6-3b25-4a26-bffd-cd43740dd506']",13,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:13.262,Pass,
,,,,,,,,,,,,,,,,,1.379027,,,,,,,,,,,,,97671471-2ec9-4a39-99d0-d72629ebbbef,113,,,"[84.9, 63.4]",3890410,2,,,,True,-0.15370753,,,,,"[92.0, 62.3]",,High Pass,,7.184706,,,Jan Rosenthal,40477.0,,,,,Recovery,1,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,11,Darmstadt 98,872,"['1715bc83-d6af-43e6-887d-f4605b068d96', '2e2dfb08-99ce-4cc9-9829-b31f34c1b3f8', 'ca9737bd-2c83-4b58-9bd8-a65d8fa90233']",15,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:15.038,Pass,True
,,,,,,,,,,,,,,,,,2.071955,,,,,,,,,,,,,325f42cc-7d77-42d7-a514-c10f37834623,116,,,"[94.6, 60.0]",3890410,2,,,,,0.0,,Right Foot,,,"[114.3, 60.0]",,High Pass,,19.7,Incomplete,,Sandro Wagner,9723.0,,,,,,1,From Throw In,Jan Rosenthal,40477.0,Center Attacking Midfield,11,Darmstadt 98,872,"['074f16e7-894b-4b6d-85f1-0d4d2cfbef6a', '2ecc7921-4d32-47c0-b0ef-7afd73d89e4c']",17,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:17.085,Pass,
,,,,,,,,,,,,,,,,,1.336731,,,,,,,,,,,,,b2e747eb-5d02-4d50-a9b4-3df01933c5b7,120,,,"[120.0, 80.0]",3890410,2,,,,,-1.7398976,,Right Foot,,,"[114.4, 47.2]",,High Pass,,33.274616,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Tobias Kempe,9219.0,Left Wing,12,Darmstadt 98,872,['987a69b4-dcba-46a2-b4c4-bfcfc55b19b9'],43,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:43.906,Pass,
