50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.301751,,,,,,,,,,,,,,,,e541f41c-0d8d-44c8-982e-3617f9fad262,18,,"[117.5, 11.9]",3890499,0,,,,,1.8651565,,Left Foot,True,True,,"[110.8, 34.0]",,Ground Pass,,23.093288,Incomplete,,Artoms Rudņevs,40473.0,,,,,,1,From Kick Off,Ivo Iličević,24740.0,Left Wing,2,Hamburger SV,171,"['094ddf4a-21d7-486a-b26b-9f69e35ad9cc', 'a572f419-29af-41da-bae6-6c3f790b5d42', 'dabc76af-2d51-4322-a291-2fd2b69937cd']",15,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:15.356,Pass,True
,,,,,,,,,,,,,,,,1.798868,,,,,,,,,,,,,,,,a078c0dc-29d0-4902-b4d4-ff966070bd99,22,,"[6.7, 51.7]",3890499,0,,,,,0.12102722,,Right Foot,,,,"[43.7, 56.2]",,High Pass,,37.272644,Incomplete,,Andrej Kramarić,5460.0,,,,,,1,From Kick Off,Ermin Bičakčić,9396.0,Right Center Back,2,Hamburger SV,171,"['2ee14ab8-d256-4595-882d-5a09026f3385', 'c50a19eb-27d6-47b3-a523-15515b237f99']",17,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:17.730,Pass,
,,,,,,,,,,,,,,,,1.431856,,,,,,,,,,,,,,,,2ee14ab8-d256-4595-882d-5a09026f3385,24,,"[76.4, 23.9]",3890499,0,,,,,0.08063287,,Head,,,,"[106.1, 26.3]",,High Pass,,29.796812,,,Ivo Iličević,24740.0,,,,,Recovery,1,From Kick Off,Emir Spahić,26791.0,Left Center Back,2,Hamburger SV,171,"['8e9928f4-f9aa-4394-bad0-a765d409363b', 'a078c0dc-29d0-4902-b4d4-ff966070bd99']",19,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:19.529,Pass,
,,,,,,,,,,,,,,,,1.550924,,,,,,,,,,,,,,,,93c06fba-7b30-41cb-b204-68c414668fef,31,,"[20.8, 66.5]",3890499,0,,,,,-0.048849996,,Right Foot,,,,"[43.3, 65.4]",,High Pass,,22.526873,Incomplete,,Mark Uth,8387.0,,,,,,1,From Kick Off,Pavel Kadeřábek,9397.0,Right Back,2,Hamburger SV,171,"['23b06d60-34e2-49e6-b846-8fd11a2b0913', '73c823f5-12cc-4785-b19e-2bfd12010403', '99f3686c-27b8-40e7-b6f4-ed0e2c14209c']",23,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:23.299,Pass,True
,,,,,,,,,,,,,,,,2.295732,,,,,,,,,,,,,,,,73c823f5-12cc-4785-b19e-2bfd12010403,33,,"[76.8, 14.7]",3890499,0,,,,,1.7211678,,Head,,,,"[74.3, 31.2]",,High Pass,,16.68832,,,Albin Ekdal,5624.0,,,,,Recovery,1,From Kick Off,Matthias Ostrzolek,8547.0,Left Back,2,Hamburger SV,171,"['93c06fba-7b30-41cb-b204-68c414668fef', 'e659fb3b-a44c-4ad9-a797-13d5410e2743']",24,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:24.850,Pass,
,,,,,,,,,,,,,,,,2.216295,,,,,,,,,,,,,,,,13834a05-fa47-49ea-8047-8f33b901025b,36,,"[73.4, 31.4]",3890499,0,,,,,-2.7880058,,Right Foot,,,,"[50.1, 22.8]",,High Pass,,24.836466,,,Emir Spahić,26791.0,,,,,,1,From Kick Off,Albin Ekdal,5624.0,Right Defensive Midfield,2,Hamburger SV,171,['85b28e80-2e1c-4548-b842-9452e55137ad'],27,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:27.151,Pass,
,,,,,,,,,,,,,,,,3.264491,,,,,,,,,,,,,,,,583ed69d-e596-4d2f-8600-03fafd91a337,39,,"[40.7, 25.2]",3890499,0,,,,,2.4304762,,Right Foot,,,,"[17.6, 45.1]",,Low Pass,,30.48967,,,René Adler,8560.0,,,,,,1,From Kick Off,Emir Spahić,26791.0,Left Center Back,2,Hamburger SV,171,['de15373d-b69e-44b2-a5a7-53f3c1905c51'],30,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:30.648,Pass,
,,,,,,,,,,,,,,,,3.814833,,,,,,,,,,,,,,,,0268f99c-4576-4220-8354-ac2b61c56aa2,43,,"[19.9, 49.6]",3890499,0,,,,,0.07436592,,Right Foot,,,,"[80.3, 54.1]",,High Pass,,60.5674,,,Michael Gregoritsch,8309.0,,,,,,1,From Kick Off,René Adler,8560.0,Goalkeeper,2,Hamburger SV,171,"['6cbbaa6c-10eb-4461-b6ff-12a93bf5b4de', 'cf0920fc-b7ca-4a52-9e84-2610c252525b']",35,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:35.475,Pass,True
,,,,,,,,,,,,,,,,2.066298,,,,,,,,,,,,,,,,e8b798ec-b5ee-4ca1-bb73-91f3bf13777f,46,,"[80.7, 54.3]",3890499,0,,,,True,1.3687712,,,,,,"[82.4, 62.6]",,High Pass,,8.472308,,,Aaron Hunt,8308.0,,,,,,1,From Kick Off,Michael Gregoritsch,8309.0,Right Wing,2,Hamburger SV,171,"['10eaf7dc-704e-47a3-bd6a-cf6100575def', '7ae9d73f-39a1-459d-b645-739371b64947']",39,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:39.372,Pass,True
,,,,,,,,,,,,,,,,1.129925,,,,,,,,,,,,,,,,40e06251-4cad-4585-a629-c407e6931dfa,49,,"[82.0, 62.6]",3890499,0,,,,,-0.049342632,,Left Foot,,,,"[90.1, 62.2]",,Ground Pass,,8.109871,,,Michael Gregoritsch,8309.0,,,,,,1,From Kick Off,Aaron Hunt,8308.0,Center Attacking Midfield,2,Hamburger SV,171,['5c885944-114a-4e26-b2e0-e3022fbf3f63'],41,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:41.504,Pass,
,,,,,,,,,,,,,,,,1.821107,,,,,,,,,,,,,,,,d4416224-a1f5-46e3-9645-759496f5e7a1,52,,"[90.9, 62.2]",3890499,0,,,,,0.96431535,,Left Foot,,,,"[98.6, 73.3]",,Ground Pass,,13.509256,,,Gotoku Sakai,6339.0,,,,,,1,From Kick Off,Michael Gregoritsch,8309.0,Right Wing,2,Hamburger SV,171,['7ab385e1-eb5f-4675-8b1b-665c3cd4fc00'],42,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:42.736,Pass,
,,,,,,,,,,,,,,,,0.983531,,,,,,,,,,,,,,,,9bd43ae1-a355-4740-b56a-bedfa40ae407,55,,"[108.1, 76.7]",3890499,0,,,,,-1.582469,f4db0c5e-3705-4549-bab2-7eb783acbad4,Right Foot,,,,"[107.8, 51.0]",,Low Pass,,25.701752,,,Michael Gregoritsch,8309.0,True,,,,,1,From Kick Off,Gotoku Sakai,6339.0,Right Back,2,Hamburger SV,171,['815d6c68-f7b9-4f35-b643-6692dc51c6e3'],45,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:45.695,Pass,
,,,,,,,,,,,,,,,,3.006014,,,,,,,,,,,,,,,,46d5da20-2132-43cd-b57b-e612e745310a,59,,"[6.0, 36.0]",3890499,1,,,,,0.5704534,,Right Foot,,,,"[63.2, 72.7]",,High Pass,,67.96124,,,Pavel Kadeřábek,9397.0,,,,,Goal Kick,1,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,3,Hoffenheim,175,['6e21a481-2de6-4f3a-944f-f7ba0d090e0b'],10,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:10.171,Pass,
,,,,,,,,,,,,,,,,3.174433,,,,,,,,,,,,,,,,615d78e4-e04d-4278-ad7f-ecae40859d55,62,,"[72.8, 71.8]",3890499,1,,,,,-0.21236236,,Right Foot,,,,"[99.7, 66.0]",,High Pass,,27.518175,Incomplete,,Andrej Kramarić,5460.0,,,,,,1,From Goal Kick,Pavel Kadeřábek,9397.0,Right Back,3,Hoffenheim,175,"['c6e2313c-e41d-4adb-958f-b8ffabbe08b3', 'f9640349-9530-42bf-b6c7-693d6abcd3f5']",15,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:15.061,Pass,
,,,,,,,,,,,,,,,,1.084986,,,,,,,,,,,,,,,,96d208b5-74b9-4f35-a0de-dec07abd0ee9,67,,"[7.3, 7.9]",3890499,1,,,,,-0.7162019,,Left Foot,,,,"[12.7, 3.2]",,Ground Pass,,7.1589108,,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,4,Hamburger SV,171,"['3888ca26-8beb-40ce-b704-532711dbd0c1', '51b0be32-68a3-4f6a-883c-66b050029f12']",21,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:21.264,Pass,True
,,,,,,,,,,,,,,,,1.265289,,,,,,,,,,,,,,,,5b0754bc-41b8-4aeb-bb26-773e35bfa2a4,71,,"[13.1, 3.6]",3890499,1,,,,,0.08314123,,Left Foot,,,,"[28.7, 4.9]",,Low Pass,,15.654073,,,Ivo Iličević,24740.0,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,4,Hamburger SV,171,"['195ff405-1bd7-4c3e-b81b-0cdef78aace7', 'f44259f0-d68f-44d4-b652-331e61019d3a']",24,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:24.194,Pass,True
,,,,,,,,,,,,,,,,1.894964,,,,,,,,,,,,,,,,3b11dedf-71d7-4b95-909f-ee6f8dd719e8,75,,"[25.7, 4.9]",3890499,1,,,,,1.9274164,,Right Foot,,,,"[21.9, 15.1]",,Ground Pass,,10.884851,,,Lewis Harry Holtby,8891.0,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Wing,4,Hamburger SV,171,"['1caa8060-ec58-4faa-8fb5-bcaf81956896', '38342335-6470-4bf4-a5b5-b382d3d3cd12']",25,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:25.620,Pass,True
,,,,,,,,,,,,,,,,2.907209,,,,,,,,,,,,,,,,d6ac6b34-485b-440f-86ff-7e72f5b3a9ac,78,,"[21.9, 15.1]",3890499,1,,,,,0.013357984,,Right Foot,,,,"[74.3, 15.8]",,High Pass,,52.404675,Incomplete,,Artoms Rudņevs,40473.0,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,4,Hamburger SV,171,"['8f54ba15-2915-4e92-b32e-8884d2dbfcf9', 'dea9fb42-7c11-4df4-ad13-79bd91d44433']",27,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:27.585,Pass,
,,,,,,,,,,,,,,,,1.351572,,,,,,,,,,,,,,,,dea9fb42-7c11-4df4-ad13-79bd91d44433,80,,"[45.8, 64.3]",3890499,1,,,,,0.27738222,,Head,,,,"[60.2, 68.4]",,High Pass,,14.972308,,,Tobias Strobl,12321.0,,,,,Recovery,1,Regular Play,Niklas Süle,6322.0,Left Center Back,4,Hamburger SV,171,"['359cdabc-4580-4f99-a8b2-673c56a57a18', 'd6ac6b34-485b-440f-86ff-7e72f5b3a9ac']",30,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:30.493,Pass,
,,,,,,,,,,,,,,,,1.70586,,,,,,,,,,,,,,,,9c9d2803-6493-4ee0-985e-fd666f3842cc,84,,"[61.7, 69.2]",3890499,1,,,,,-0.47018346,,Right Foot,,,,"[73.9, 63.0]",,High Pass,,13.685028,Unknown,,Nadiem Amiri,8403.0,,,,,,1,Regular Play,Tobias Strobl,12321.0,Center Defensive Midfield,4,Hamburger SV,171,"['2e62d53c-ff16-4c75-b3fd-4920f0b83b68', 'c33ef0f9-fd66-40b3-9792-73d8886c81b0']",31,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:31.946,Pass,True
,,,,,,,,,,,,,,,,1.616574,,,,,,,,,,,,,,,,6566c29c-32d1-42a0-b74c-6035d0d531ec,88,,"[50.1, 17.9]",3890499,1,,True,,,3.1415927,,Left Foot,,,,"[44.1, 17.9]",,Ground Pass,,6.0,,,Emir Spahić,26791.0,,,,,Free Kick,1,From Free Kick,Albin Ekdal,5624.0,Right Defensive Midfield,5,Hamburger SV,171,['61294fdd-d16a-4b23-a4fa-20a38465a4a3'],42,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:42.679,Pass,
,,,,,,,,,,,,,,,,1.976484,,,,,,,,,,,,,,,,787b7c9b-d4c1-4a9a-95ef-7e20817b04e1,90,,"[43.5, 24.1]",3890499,1,,,,,1.5148548,,Right Foot,,,,"[45.6, 61.6]",,Ground Pass,,37.558754,,,Cleber Janderson Pereira Reis,40468.0,,,,,,1,From Free Kick,Emir Spahić,26791.0,Left Center Back,5,Hamburger SV,171,['ba05966a-555b-4afe-9be8-6fade00f8342'],45,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:45.607,Pass,
,,,,,,,,,,,,,,,,0.948227,,,,,,,,,,,,,,,,b3c339b5-79e9-4a7b-b38f-7a1b4ebc562e,93,,"[47.5, 59.4]",3890499,1,,,,,-1.2924967,,Right Foot,,,,"[50.5, 48.9]",,Ground Pass,,10.920165,,,Albin Ekdal,5624.0,,,,,,1,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Right Center Back,5,Hamburger SV,171,['5bce2323-88cd-452a-920f-a4a30dc4a543'],49,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:49.681,Pass,
,,,,,,,,,,,,,,,,1.835579,,,,,,,,,,,,,,,,c315f082-9eb7-4535-8065-86787c4b2a5c,96,,"[48.4, 53.2]",3890499,1,,,,,0.63723814,,Right Foot,,,,"[71.5, 70.3]",,High Pass,,28.740564,Incomplete,,Gotoku Sakai,6339.0,,,,,,1,From Free Kick,Albin Ekdal,5624.0,Right Defensive Midfield,5,Hamburger SV,171,"['6fa4b195-a995-4d2d-ae84-20c34423504d', '7980c6bc-62ca-45c1-b9e2-af79cc0768ff']",52,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:52.499,Pass,
,,,,,,,,,,,,,,,,0.973474,,,,,,,,,,,,,,,,f9eb66b8-99a8-4ee9-a489-5246610dad1a,99,,"[61.9, 9.6]",3890499,1,,,,,-0.27431297,,Right Foot,,,,"[81.8, 4.0]",,Ground Pass,,20.67293,,,Kevin Volland,8215.0,,,,,Recovery,1,From Free Kick,Sebastian Rudy,6039.0,Left Center Midfield,5,Hamburger SV,171,['120d1896-370e-4819-8009-2a8dc8089e7a'],56,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:56.893,Pass,
,,,,,,,,,,,,,,,,1.001046,,,,,,,,,,,,,,,,ff73d797-11b2-4912-a0ed-dbccb7c8b084,102,,"[106.8, 5.7]",3890499,2,,,,,1.467462,,Left Foot,True,,,"[109.6, 32.7]",,Ground Pass,,27.144796,Incomplete,,Mark Uth,8387.0,,,,,,1,From Free Kick,Kevin Volland,8215.0,Left Wing,5,Hamburger SV,171,"['b2eb02cc-026f-4f9a-b54d-d75e4854deb6', 'dc6dd961-65d6-4f40-a929-fc379e5901a6']",1,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:01.242,Pass,
,,,,,,,,,,,,,,,,1.694319,,,,,,,,,,,,,,,,09338c31-e48c-4baf-a633-065a755b43a0,107,,"[45.0, 75.9]",3890499,2,,,,,-0.009569086,,Left Foot,,,,"[65.9, 75.7]",,Ground Pass,,20.900957,Unknown,,Artoms Rudņevs,40473.0,,,,,,1,From Free Kick,Michael Gregoritsch,8309.0,Right Wing,5,Hamburger SV,171,['d33f3cb9-bccf-43b6-be54-bda26e83327c'],7,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:07.876,Pass,
,,,,,,,,,,,,,,,,1.286035,,,,,,,,,,,,,,,,08b329f2-3f8b-4ed7-a79e-9f88d8c86944,112,,"[64.4, 79.1]",3890499,2,,,,,-1.8233505,,Left Foot,,,,"[61.2, 66.7]",,Ground Pass,,12.806249,,,Lewis Harry Holtby,8891.0,,,,,Free Kick,1,From Free Kick,Albin Ekdal,5624.0,Right Defensive Midfield,6,Hamburger SV,171,['bf2d8dea-0e71-498b-bc84-1522411c4ece'],18,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:18.541,Pass,
,,,,,,,,,,,,,,,,2.687336,,,,,,,,,,,,,,,,ec12c192-f6b5-4633-8f3a-c00c8103f622,116,,"[62.5, 65.8]",3890499,2,,,,,-0.6013838,,Left Foot,,,,"[100.1, 40.0]",,High Pass,,45.600437,,,Ivo Iličević,24740.0,,,Through Ball,True,,1,From Free Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,6,Hamburger SV,171,"['9d8b0ac7-378b-4b4f-9bc2-55a823f9f1fd', 'd48b3d53-4b0c-422a-a8e3-2f7bc0c9a6ea']",20,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:20.644,Pass,True
,,,,,,,,,,,,,,,,1.326652,,,,,,,,,,,,,,,,3c4f480c-680e-47e6-9152-405151667c1b,121,,"[83.7, 0.1]",3890499,2,,,,,2.2404354,,,,,,"[72.3, 14.5]",,Low Pass,,18.366274,,,Lewis Harry Holtby,8891.0,,,,,Throw-in,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,7,Hamburger SV,171,['6546923d-2cb8-4fff-b06a-1c9ca1e354ef'],33,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:33.291,Pass,
,,,,,,,,,,,,,,,,1.043416,,,,,,,,,,,,,,,,185ce395-b39f-4d36-a7a4-a6dc77d941cd,124,,"[71.7, 13.2]",3890499,2,,,,,-3.003091,,Left Foot,,,,"[55.2, 10.9]",,Ground Pass,,16.659533,,,Emir Spahić,26791.0,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,7,Hamburger SV,171,['3671c048-2bd6-40b3-af8a-9778fc16936a'],37,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:37.339,Pass,
