50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.183517,,,,,,,,,,,,,67abbb7b-0d78-47c7-9160-f25a5e4ebddf,15,,,"[49.3, 69.2]",3890527,0,,,,-1.6402289,,Right Foot,,"[46.4, 27.5]",,Ground Pass,,41.800716,,,Leon Aderemi Balogun,5467.0,,True,,,,1,From Kick Off,Stefan Bell,8559.0,Right Center Back,2,FSV Mainz 05,177,['3625ee28-a22f-47ae-967b-5ee4fcf761fd'],14,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:14.836,Pass,
,,,,,,,,,,,,,,,,,1.534771,,,,,,,,,,,,,f47c9f6b-9807-4d1f-a076-31b6743e395b,18,,,"[49.3, 29.9]",3890527,0,,,,1.5033313,,Right Foot,,"[51.3, 59.5]",,Ground Pass,,29.66749,,,Stefan Bell,8559.0,,,,,,1,From Kick Off,Leon Aderemi Balogun,5467.0,Left Center Back,2,FSV Mainz 05,177,['11d4cf29-ad16-451f-9707-8d89f6bf9658'],18,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:18.858,Pass,
,,,,,,,,,,,,,,,,,0.99036,,,,,,,,,,,,,72bd8787-3b76-47cc-95f7-ba5d33da0fa3,21,,,"[61.1, 63.2]",3890527,0,,,,1.4489539,,Left Foot,,"[62.9, 77.9]",,Ground Pass,,14.809794,,,Daniel Brosinski,8548.0,,,,,,1,From Kick Off,Stefan Bell,8559.0,Right Center Back,2,FSV Mainz 05,177,['3ffcfc03-6d01-49a6-9898-442fe99b97b9'],24,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:24.128,Pass,
,,,,,,,,,,,,,,,,,1.696762,,,,,,,,,,,,,13548cfe-d3aa-4dda-823a-92715aa7fb78,24,,,"[62.6, 77.9]",3890527,0,,,,-2.9577622,,Right Foot,,"[42.7, 74.2]",,Ground Pass,,20.241047,,,Stefan Bell,8559.0,,,,,,1,From Kick Off,Daniel Brosinski,8548.0,Right Back,2,FSV Mainz 05,177,['ab4c48a4-52da-4500-a2bf-68b7885bf0e5'],27,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:27.291,Pass,
,,,,,,,,,,,,,,,,,2.434713,,,,,,,,,,,,,7c7750c6-b7a6-492a-82d8-e4fc79f81da0,27,,,"[47.5, 74.2]",3890527,0,,,,-1.698956,,Right Foot,,"[42.5, 35.4]",,Ground Pass,,39.12084,,,Leon Aderemi Balogun,5467.0,,,,,,1,From Kick Off,Stefan Bell,8559.0,Right Center Back,2,FSV Mainz 05,177,['6ac70c99-22f5-46cd-b228-08e193c8121f'],30,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:30.615,Pass,
,,,,,,,,,,,,,,,,,0.821616,,,,,,,,,,,,,9b70d40d-8bf0-4790-8f83-afce22df73fb,30,,,"[50.8, 23.6]",3890527,0,,,,0.61072594,,Right Foot,,"[61.8, 31.3]",,Ground Pass,,13.427211,,,Julian Baumgartlinger,20037.0,,,,,,1,From Kick Off,Leon Aderemi Balogun,5467.0,Left Center Back,2,FSV Mainz 05,177,['cfd6706c-aae3-4a36-96da-7884af5496be'],35,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:35.748,Pass,
,,,,,,,,,,,,,,,,,1.196615,,,,,,,,,,,,,0122e516-439b-4302-9754-e429c63a45a1,33,,,"[61.8, 31.3]",3890527,0,,,,-2.1885521,,Right Foot,,"[53.7, 19.9]",,Ground Pass,,13.984634,,,Leon Aderemi Balogun,5467.0,,,,,,1,From Kick Off,Julian Baumgartlinger,20037.0,Right Defensive Midfield,2,FSV Mainz 05,177,['4d6bbdfc-b68d-4111-9846-4a0d5fb2d06b'],36,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:36.610,Pass,
,,,,,,,,,,,,,,,,,0.847417,,,,,,,,,,,,,d77a1540-e6da-4130-bf61-fda4a9a65dc2,36,,,"[53.7, 19.9]",3890527,0,,,,0.5637486,,Right Foot,,"[62.4, 25.4]",,Ground Pass,,10.292716,,,Julian Baumgartlinger,20037.0,,,,,,1,From Kick Off,Leon Aderemi Balogun,5467.0,Left Center Back,2,FSV Mainz 05,177,['e1704e12-fafc-410f-9f35-013877528da4'],39,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:39.036,Pass,
,,,,,,,,,,,,,,,,,1.129565,,,,,,,,,,,,,f7dba823-60cb-4af8-860b-c20ec1b5f60a,39,,,"[62.6, 26.7]",3890527,0,,,,1.543629,,Right Foot,,"[63.1, 45.1]",,Ground Pass,,18.406792,,,Yunus Mallı,8679.0,,,,,,1,From Kick Off,Julian Baumgartlinger,20037.0,Right Defensive Midfield,2,FSV Mainz 05,177,['8a1f74e1-1ec4-4284-9276-deeb5e4fd65d'],41,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:41.469,Pass,
,,,,,,,,,,,,,,,,,1.597545,,,,,,,,,,,,,ea0748fe-c6d8-4cd9-81f1-b0070df9dc5c,42,,,"[62.9, 45.4]",3890527,0,,,,2.338146,,Right Foot,,"[49.3, 59.5]",,Ground Pass,,19.590048,,,Stefan Bell,8559.0,,,,,,1,From Kick Off,Yunus Mallı,8679.0,Center Attacking Midfield,2,FSV Mainz 05,177,['49b700ab-dbad-4912-842d-f301dc3417b1'],43,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:43.694,Pass,
,,,,,,,,,,,,,,,,,4.379321,,,,,,,,,,,,,a8cc813f-91e2-4925-9996-7a2272e38b81,45,,,"[52.9, 55.6]",3890527,0,,,,-0.4780007,,Right Foot,,"[119.3, 21.2]",,High Pass,,74.781815,Out,,Jairo Samperio Bustara,6925.0,,,,,,1,From Kick Off,Stefan Bell,8559.0,Right Center Back,2,FSV Mainz 05,177,['75913db3-0ed9-4c86-98ac-48ac11238b80'],46,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:46.746,Pass,
,,,,,,,,,,,,,,,,,4.12621,,,,,,,,,,,,,4625b4b4-fa83-4781-8dbd-81f06338a326,47,,,"[6.0, 44.0]",3890527,1,,,,-0.2937205,,Left Foot,,"[70.8, 24.4]",,High Pass,,67.69933,Incomplete,,Anthony Modeste,23486.0,,,,,Goal Kick,1,From Goal Kick,Timo Horn,8821.0,Goalkeeper,3,FC Köln,186,"['48470dc3-4acb-40e3-b1a5-8cca6d36ee5d', '6ec42fc6-3e56-45ff-9fcc-76ae125f6e0b']",18,,,,,,,,,,,,,,,,,FC Köln,186,00:01:18.691,Pass,
,,,,,,,,,,,,,,,,,1.35315,,,,,,,,,,,,,21f29c5a-fc0b-469b-9e53-fe0ff9763908,50,,,"[53.8, 37.3]",3890527,1,,,,-2.2367656,,Right Foot,,"[46.1, 27.5]",,Ground Pass,,12.463145,,,Giulio Donati,8549.0,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,4,FSV Mainz 05,177,['7429be28-b485-4c3f-a587-3a4fbf91dcc4'],24,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:24.984,Pass,
,,,,,,,,,,,,,,,,,1.632983,,,,,,,,,,,,,f1dc89fa-9dd0-4f1e-b1ab-77b740408546,53,,,"[47.9, 29.9]",3890527,1,,,,1.7257931,,Right Foot,,"[42.4, 65.1]",,Ground Pass,,35.627098,,,Stefan Bell,8559.0,,,,,,1,Regular Play,Giulio Donati,8549.0,Left Back,4,FSV Mainz 05,177,['39e85dd0-093d-4020-bbf3-d1268eeea683'],28,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:28.756,Pass,
,,,,,,,,,,,,,,,,,1.581693,,,,,,,,,,,,,d105c251-e941-4818-bf03-60592442aab2,56,,,"[42.0, 64.3]",3890527,1,,,,0.76526666,,Left Foot,,"[57.2, 78.9]",,Low Pass,,21.076054,,,Daniel Brosinski,8548.0,,,,,,1,Regular Play,Stefan Bell,8559.0,Right Center Back,4,FSV Mainz 05,177,['258927a3-c808-4e93-af32-c0fd4e6ae7f5'],32,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:32.168,Pass,
,,,,,,,,,,,,,,,,,0.746001,,,,,,,,,,,,,45363b1f-d650-4cda-ad22-b085c43604cf,60,,,"[57.1, 78.9]",3890527,1,,,,-0.21711132,,Right Foot,,"[63.9, 77.4]",,Ground Pass,,6.963476,,,Christian Clemens,9098.0,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,4,FSV Mainz 05,177,"['70e7fe31-be69-43b8-9085-884344a6dc2a', '9c48f2fa-8dd7-4147-abba-2ded06069b53']",34,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:34.388,Pass,True
,,,,,,,,,,,,,,,,,0.676725,,,,,,,,,,,,,e35b35e4-69e9-4e9b-8fa4-883edaf8ab47,64,,,"[65.6, 77.4]",3890527,1,,,,-2.4610715,,Right Foot,,"[61.4, 74.0]",,Ground Pass,,5.4037023,,,Daniel Brosinski,8548.0,,,,,,1,Regular Play,Christian Clemens,9098.0,Right Wing,4,FSV Mainz 05,177,['89e90139-8cfb-4dc2-85c9-db807745a020'],35,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:35.256,Pass,
,,,,,,,,,,,,,,,,,4.676546,,,,,,,,,,,,,0db4c60e-6045-4eec-8f66-39ef23241095,67,,,"[61.8, 75.3]",3890527,1,,,,-0.30655417,,Right Foot,,"[111.4, 59.6]",,High Pass,,52.025475,Incomplete,,Yunus Mallı,8679.0,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,4,FSV Mainz 05,177,"['6b9230c9-323f-4fa3-930d-11f0281d633f', 'af2ea8f7-9647-476b-8438-85b6d98f8f60', 'e5066de9-b9dc-41b8-a840-83308741adf0']",35,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:35.933,Pass,True
,,,,,,,,,,,,,,,,,3.016343,,,,,,,,,,,,,348e0b44-fa92-492a-b912-21bba73f133e,71,,,"[15.0, 25.6]",3890527,1,,,,-0.25186455,,Drop Kick,,"[76.4, 9.8]",,High Pass,,63.400314,,,Anthony Modeste,23486.0,,,,,,1,From Counter,Timo Horn,8821.0,Goalkeeper,5,FC Köln,186,['14979433-2efb-41b1-b1b5-a1170cff0712'],50,,,,,,,,,,,,,,,,,FC Köln,186,00:01:50.701,Pass,
,,,,,,,,,,,,,,,,,0.12409,,,,,,,,,,,,,660351ba-6546-428e-8051-d7608d0b59dc,73,,,"[78.1, 9.8]",3890527,1,,,True,0.0,,,,"[80.8, 9.8]",,Low Pass,,2.7,Incomplete,,Yannick Gerhardt,8231.0,,,,,,1,From Counter,Anthony Modeste,23486.0,Center Forward,5,FC Köln,186,"['3180c4e3-adf2-497c-b78d-d4cf2d31fecb', '7a200433-b7b4-4d8e-abeb-22803ed42093', '9091b8d4-9d57-4167-bcaf-72dc9e1e69a4']",53,,,,,,,,,,,,,,,,,FC Köln,186,00:01:53.758,Pass,True
,,,,,,,,,,,,,,,,,2.332003,,,,,,,,,,,,,e69786b6-6a65-4fd2-ac5c-86641e911cc9,77,,,"[84.4, 0.1]",3890527,1,,,,2.9263737,,,,"[62.9, 4.8]",,Low Pass,,22.007727,,,Dominique Heintz,8828.0,,,,,Throw-in,1,From Throw In,Filip Mladenović,7993.0,Left Wing Back,6,FC Köln,186,['f35dea71-4635-4faa-9f64-5e7b9d817889'],58,,,,,,,,,,,,,,,,,FC Köln,186,00:01:58.588,Pass,
,,,,,,,,,,,,,,,,,1.692854,,,,,,,,,,,,,f3e47a02-1952-4e89-a03f-45d4febb9007,80,,,"[54.3, 4.8]",3890527,2,,,,2.307177,,Left Foot,,"[41.7, 18.7]",,Ground Pass,,18.760864,,,Mërgim Mavraj,8900.0,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,6,FC Köln,186,['a1194f56-e331-47b7-90ad-1633f724dec6'],2,,,,,,,,,,,,,,,,,FC Köln,186,00:02:02.691,Pass,
,,,,,,,,,,,,,,,,,1.655029,,,,,,,,,,,,,530b0d00-2a7c-4ee9-8c29-e7211f6db43c,83,,,"[36.2, 17.2]",3890527,2,,,,1.4214536,,Right Foot,,"[42.7, 60.4]",,Ground Pass,,43.686268,,,Dominik Maroh,11286.0,,True,,,,1,From Throw In,Mërgim Mavraj,8900.0,Center Back,6,FC Köln,186,['2004c5b1-58a0-4644-b1c7-e814572687b7'],5,,,,,,,,,,,,,,,,,FC Köln,186,00:02:05.819,Pass,
,,,,,,,,,,,,,,,,,3.875275,,,,,,,,,,,,,c46601cd-c65f-4726-b7ed-a27de788db40,86,,,"[41.7, 62.5]",3890527,2,,,,-2.5461829,,Right Foot,,"[10.7, 41.5]",,Ground Pass,,37.44329,,,Timo Horn,8821.0,,,,,,1,From Throw In,Dominik Maroh,11286.0,Right Center Back,6,FC Köln,186,['0e43a444-b0ec-40ef-8d9d-c7ae16f08d7e'],8,,,,,,,,,,,,,,,,,FC Köln,186,00:02:08.267,Pass,
,,,,,,,,,,,,,,,,,2.892853,,,,,,,,,,,,,981307b2-18e2-4763-a131-1548f7b795c6,89,,,"[18.9, 41.0]",3890527,2,,,,-0.2560761,,Left Foot,,"[78.1, 25.5]",,High Pass,,61.195507,Incomplete,,Yannick Gerhardt,8231.0,,,,,,1,From Throw In,Timo Horn,8821.0,Goalkeeper,6,FC Köln,186,"['4a77c3c6-24f9-4017-8a54-c40c35d7ddbf', '8a9df6cf-9468-425f-9742-cc994427506e']",18,,,,,,,,,,,,,,,,,FC Köln,186,00:02:18.141,Pass,
,,,,,,,,,,,,,,,,,2.066028,,,,,,,,,,,,,8a9df6cf-9468-425f-9742-cc994427506e,91,,,"[42.0, 54.6]",3890527,2,,,,0.76977444,,Head,,"[55.0, 67.2]",,High Pass,,18.104143,,,Christian Clemens,9098.0,,,,,Recovery,1,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,7,FSV Mainz 05,177,"['981307b2-18e2-4763-a131-1548f7b795c6', 'caf16f98-a553-46ee-8bf9-7186a39bc1bc']",21,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:21.034,Pass,
,,,,,,,,,,,,,,,,,2.357831,,,,,,,,,,,,,8eb1f47a-eddd-4fe5-8907-9cc03b6ea20d,94,,,"[55.3, 69.6]",3890527,2,,,,3.1415927,,Right Foot,,"[34.0, 69.6]",,Low Pass,,21.3,,,Daniel Brosinski,8548.0,,,,,,1,Regular Play,Christian Clemens,9098.0,Right Wing,7,FSV Mainz 05,177,"['61588be2-08d8-4cbe-961d-bd87ffddc50b', '6e29dd57-4c28-4d58-8799-ee891c116d70']",23,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:23.100,Pass,True
,,,,,,,,,,,,,,,,,1.10737,,,,,,,,,,,,,72e17d43-7b75-4584-8789-a611801b79f0,96,,,"[34.0, 69.6]",3890527,2,,,,-1.1049166,,Right Foot,,"[43.0, 51.7]",,High Pass,,20.03522,,,Julian Baumgartlinger,20037.0,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,7,FSV Mainz 05,177,['8f937ec6-8c96-4085-9a9d-59a8a8fa5221'],25,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:25.458,Pass,
,,,,,,,,,,,,,,,,,0.560402,,,,,,,,,,,,,fe57dd64-0995-4fd1-a128-c03b81bbbd24,100,,,"[41.4, 55.1]",3890527,2,,,,2.0294936,,Right Foot,,"[37.4, 63.2]",,Ground Pass,,9.033825,,,Danny Latza,8539.0,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,7,FSV Mainz 05,177,"['3bcedc6e-f150-4379-b2d3-ea8ea9e9595c', '66881228-7c6e-40f4-bc1c-55642fbc50a3']",27,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:27.370,Pass,True
,,,,,,,,,,,,,,,,,0.904086,,,,,,,,,,,,,3f08be23-01cd-4287-a855-d90d7ae815de,104,,,"[34.0, 64.6]",3890527,2,,,,1.6166358,,Right Foot,,"[33.5, 75.5]",,Ground Pass,,10.911462,,,Daniel Brosinski,8548.0,,,,,,1,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,7,FSV Mainz 05,177,['93a07788-9fcc-4730-9d55-fee742613664'],28,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:28.904,Pass,
,,,,,,,,,,,,,,,,,1.069811,,,,,,,,,,,,,775ebfd2-a6a7-4e3d-8848-aee5b3b001ee,108,,,"[38.5, 76.8]",3890527,2,,,,-1.56038,,Left Foot,,"[38.6, 67.2]",,Ground Pass,,9.600521,,,Danny Latza,8539.0,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,7,FSV Mainz 05,177,['960d29ab-3468-4a04-9b16-95c2a1d6242d'],33,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:33.247,Pass,
,,,,,,,,,,,,,,,,,0.654036,,,,,,,,,,,,,5cccc2ae-2656-4297-8eb7-d8ff4254d9be,111,,,"[47.1, 66.7]",3890527,2,,,,0.433742,,Left Foot,,"[56.6, 71.1]",,Ground Pass,,10.46948,,,Yunus Mallı,8679.0,,,,,,1,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,7,FSV Mainz 05,177,['c6700013-3aac-4651-9796-6059ca23a33c'],37,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:37.143,Pass,
,,,,,,,,,,,,,,,,,2.111525,,,,,,,,,,,,,26a07ece-ba9a-4078-b056-8ac46adea07b,116,,,"[62.9, 70.6]",3890527,2,,,,0.8906983,,Right Foot,,"[68.4, 77.4]",,Ground Pass,,8.745856,,,Christian Clemens,9098.0,,,,,,1,Regular Play,Yunus Mallı,8679.0,Center Attacking Midfield,7,FSV Mainz 05,177,"['ad2b2487-de4d-4600-b957-c1c03c734d1d', 'b2ec70eb-fe74-4fdc-8bac-717a9ecd7b26']",38,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:38.628,Pass,True
