50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.39649,,,,,,,,,,,,,,,be2f2f42-dc6e-45e1-a2ef-dd390ea98c49,3633,,"[6.0, 36.0]",3890400,91,,,,,-0.072999306,,Right Foot,,,,"[64.8, 31.7]",High Pass,,58.95702,,,Melvyn Lorenzen,8369.0,,,,,Goal Kick,2,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,188,Werder Bremen,176,['9eed0580-af5e-4c5e-b922-e35bd48cff66'],11,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:11.896,Pass,
,,,,,,,,,,,,,,,,1.761705,,,,,,,,,,,,,,,089bd7c6-b67b-448d-b088-aa4ae08315df,3635,,"[64.8, 31.7]",3890400,91,,,,,0.82511234,,Head,,,,"[79.3, 47.4]",High Pass,,21.371477,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,From Goal Kick,Melvyn Lorenzen,8369.0,Left Center Forward,188,Werder Bremen,176,"['b42c3c4a-4ef6-4094-ae2e-6ab9633b27b7', 'fc4cab63-ed33-4a37-b40d-61ae60bf000c']",15,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:15.293,Pass,
,,,,,,,,,,,,,,,,2.23548,,,,,,,,,,,,,,,fc4cab63-ed33-4a37-b40d-61ae60bf000c,3637,,"[40.8, 32.7]",3890400,91,,,,,0.87664735,,Left Foot,,,,"[68.6, 66.1]",High Pass,,43.455723,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Dominique Heintz,8828.0,Left Center Back,188,Werder Bremen,176,"['089bd7c6-b67b-448d-b088-aa4ae08315df', '240b91f6-ff1e-4f12-a18f-ab08a4e9de5c']",17,,,,,,,,,,,,,,,,,FC Köln,186,00:46:17.054,Pass,
,,,,,,,,,,,,,,,,1.024676,,,,,,,,,,,,,,,ec31f7ac-db13-4979-8bc3-ad1a40026204,3640,,"[50.3, 13.1]",3890400,91,,,,,1.9874986,,Left Foot,,,,"[44.9, 25.3]",Ground Pass,,13.341664,,,Jannik Vestergaard,8815.0,,,,,,2,From Goal Kick,Santiago García,26359.0,Left Back,188,Werder Bremen,176,['d131fc92-6d32-40a5-bb9b-2f9e3b34bf8a'],20,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:20.345,Pass,
,,,,,,,,,,,,,,,,1.023225,,,,,,,,,,,,,,,9d4e5577-5594-4362-bcda-6e42c3a90c30,3644,,"[44.5, 30.2]",3890400,91,,,,,1.8604294,,Left Foot,,,,"[40.0, 45.3]",Ground Pass,,15.7562685,,,Alejandro Gálvez Jimena,6924.0,,,,,,2,From Goal Kick,Jannik Vestergaard,8815.0,Left Center Back,188,Werder Bremen,176,"['7322ac70-6038-42b4-9366-6027d4599f8f', '96a9f9c5-4d15-4378-876d-16ec59304bd3']",22,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:22.366,Pass,True
,,,,,,,,,,,,,,,,3.322097,,,,,,,,,,,,,,,0b12e1f9-dc61-4119-be2d-76422b631b58,3647,,"[40.0, 49.2]",3890400,91,,,,,0.29300448,,Right Foot,,,,"[87.4, 63.5]",High Pass,,49.5101,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,From Goal Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,188,Werder Bremen,176,"['db871433-6324-43fb-9c6b-4fb8f365e775', 'ec147234-1113-406f-b8e2-8852ddda9b8d']",24,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:24.893,Pass,
,,,,,,,,,,,,,,,,3.443788,,,,,,,,,,,,,,,ee531cdb-aba0-4c02-a66e-209803e4abe5,3654,,"[25.9, 24.1]",3890400,91,,,,,0.66080606,,Right Foot,,,,"[55.1, 46.8]",High Pass,,36.98554,Incomplete,,,,,,,,,2,From Goal Kick,Frederik Hillesborg Sørensen,8829.0,Center Back,188,Werder Bremen,176,['95a866d2-a09a-444f-9b70-8966b157e846'],30,,,,,,,,,,,,,,,,,FC Köln,186,00:46:30.754,Pass,
,,,,,,,,,,,,,,,,0.814591,,,,,,,,,,,,,,,b27b4fff-857e-4264-8259-38fbae44d67d,3657,,"[64.8, 41.3]",3890400,91,,,,,-2.5151474,,Left Foot,,,,"[57.2, 35.8]",Ground Pass,,9.381365,,,Jannik Vestergaard,8815.0,,,,,,2,From Goal Kick,Clemens Fritz,20010.0,Right Defensive Midfield,188,Werder Bremen,176,['dd040252-dbe4-44f9-933f-5d5ed813690d'],37,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:37.011,Pass,
,,,,,,,,,,,,,,,,1.715811,,,,,,,,,,,,,,,fa843a84-918c-4baf-b896-339503f89932,3660,,"[57.2, 35.8]",3890400,91,,,,,-1.2558484,,Right Foot,,,,"[64.4, 13.7]",Ground Pass,,23.243279,,,Santiago García,26359.0,,,,,,2,From Goal Kick,Jannik Vestergaard,8815.0,Left Center Back,188,Werder Bremen,176,['12c43735-e5ca-4018-8205-a87d4df80d3f'],38,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:38.440,Pass,
,,,,,,,,,,,,,,,,1.350369,,,,,,,,,,,,,,,c0f19bf4-09a6-405b-9b83-ae8b6921ba92,3663,,"[60.4, 6.2]",3890400,91,,,,,1.9181823,,Left Foot,,,,"[56.2, 17.8]",Ground Pass,,12.336936,,,Clemens Fritz,20010.0,,,,,,2,From Goal Kick,Santiago García,26359.0,Left Back,188,Werder Bremen,176,['3020181e-2b7b-49ec-94ae-712e5f5d51bf'],41,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:41.991,Pass,
,,,,,,,,,,,,,,,,1.664862,,,,,,,,,,,,,,,e011c33a-b8d2-4607-8b05-c0ccabb36a17,3666,,"[56.2, 22.0]",3890400,91,,,,,1.5707964,,Right Foot,,,,"[56.2, 46.0]",Ground Pass,,24.0,,,Alejandro Gálvez Jimena,6924.0,,,,,,2,From Goal Kick,Clemens Fritz,20010.0,Right Defensive Midfield,188,Werder Bremen,176,['cdde43c7-c3a2-40d9-840d-0487400334c0'],45,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:45.293,Pass,
,,,,,,,,,,,,,,,,2.810818,,,,,,,,,,,,,,,f7e540ac-f13d-436f-88b3-d6c59eae248e,3669,,"[67.8, 57.9]",3890400,91,,,,,-0.8779474,,Right Foot,,,,"[98.1, 21.4]",High Pass,,47.437748,Incomplete,,Melvyn Lorenzen,8369.0,,,,,,2,From Goal Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,188,Werder Bremen,176,"['059571aa-bc91-4718-b043-9f57bd07d46f', 'b429f082-eba5-4e3d-950f-80b4ea6b6abc']",49,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:49.388,Pass,
,,,,,,,,,,,,,,,,1.094944,,,,,,,,,,,,,,,d6fe2014-75f6-4cfa-9c0c-68e198f94ddb,3674,,"[29.8, 45.0]",3890400,91,,,,,1.487655,,Head,,,,"[30.6, 54.6]",Low Pass,,9.633276,,,Yannick Gerhardt,8231.0,,,,,Recovery,2,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,189,FC Köln,186,['b661a2b8-62ab-4a9f-be7b-c71aae0047ae'],53,,,,,,,,,,,,,,,,,FC Köln,186,00:46:53.954,Pass,
,,,,,,,,,,,,,,,,1.331277,,,,,,,,,,,,,,,7cb168f0-6977-4c66-8aca-6496322c2252,3678,,"[40.3, 65.0]",3890400,91,,,,,-0.6435011,,Right Foot,,,,"[63.5, 47.6]",Ground Pass,,29.0,,,Simon Zoller,8822.0,,,,,,2,Regular Play,Yannick Gerhardt,8231.0,Left Defensive Midfield,189,FC Köln,186,['0e457b28-c556-4e63-8ccd-29b891ceb21d'],58,,,,,,,,,,,,,,,,,FC Köln,186,00:46:58.185,Pass,
,,,,,,,,,,,,,,,,0.932447,,,,,,,,,,,,,,,507f7e3e-eace-4b68-b933-5f0ae71a23dd,3684,,"[56.2, 21.9]",3890400,92,,,,,2.730528,,Right Foot,,,,"[48.4, 25.3]",Ground Pass,,8.508819,,,Jannik Vestergaard,8815.0,,,,,Recovery,2,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,190,Werder Bremen,176,"['009606ac-c8ed-455d-8389-56f7b6a92b1f', '6adaefc8-03f7-4442-9627-9abdf5f899f7']",1,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:01.108,Pass,True
,,,,,,,,,,,,,,,,0.879428,,,,,,,,,,,,,,,428b4a84-a34a-4b54-aaeb-4e90f4801856,3687,,"[62.0, 38.5]",3890400,92,,,,,1.8869289,,Left Foot,,,,"[58.5, 49.2]",Ground Pass,,11.257886,,,Philipp Bargfrede,8390.0,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,190,Werder Bremen,176,['7ad2a2d6-1e70-4d8d-8bf3-426567cef731'],5,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:05.494,Pass,
,,,,,,,,,,,,,,,,0.893874,,,,,,,,,,,,,,,674d5a95-066f-486f-8b00-0ce6d49f1784,3690,,"[64.4, 54.2]",3890400,92,,,,,1.2519612,,Right Foot,,,,"[67.8, 64.5]",Ground Pass,,10.846659,,,Theodor Gebre Selassie,8396.0,,,,,,2,Regular Play,Philipp Bargfrede,8390.0,Left Defensive Midfield,190,Werder Bremen,176,['362e7b76-c2d5-45a6-8904-da156a9794bc'],7,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:07.502,Pass,
,,,,,,,,,,,,,,,,1.085093,,,,,,,,,,,,,,,899bd434-30ec-41ae-809e-94869cab63b5,3694,,"[77.8, 63.9]",3890400,92,,,,,-0.7259445,,Right Foot,,,,"[86.7, 56.0]",Ground Pass,,11.90042,,,Jannik Vestergaard,8815.0,,,,,,2,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,190,Werder Bremen,176,['2e8103dd-b1a1-4a30-afa0-ade856e901f4'],13,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:13.238,Pass,
,,,,,,,,,,,,,,,,1.805424,,,,,,,,,,,,,,,786cce4c-80b4-41ad-b1e4-6e9dd8627437,3701,,"[28.3, 26.9]",3890400,92,,,,,1.284887,,Right Foot,,,,"[39.5, 65.0]",Ground Pass,,39.71209,,,Marcel Risse,8823.0,,,,,,2,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,191,FC Köln,186,['bbdbbb3d-709f-4440-9edd-755e373dd359'],17,,,,,,,,,,,,,,,,,FC Köln,186,00:47:17.770,Pass,
,,,,,,,,,,,,,,,,1.616036,,,,,,,,,,,,,,,24949dfa-4393-46eb-9f20-39ca2e03a34f,3704,,"[54.6, 52.3]",3890400,92,,,,,-0.9749758,,Right Foot,,,,"[76.5, 20.0]",High Pass,,39.024353,Incomplete,,Yannick Gerhardt,8231.0,,,,,,2,Regular Play,Marcel Risse,8823.0,Right Wing,191,FC Köln,186,"['36e07846-f1d1-4c67-9d44-8bb6a1e194b6', '49b8ef4f-b16b-4684-9d73-1d32e8c84680']",22,,,,,,,,,,,,,,,,,FC Köln,186,00:47:22.010,Pass,
,,,,,,,,,,,,,,,,2.026768,,,,,,,,,,,,,,,36e07846-f1d1-4c67-9d44-8bb6a1e194b6,3706,,"[43.6, 60.1]",3890400,92,,,,,0.4918092,,Head,,,,"[57.6, 67.6]",Low Pass,,15.8823805,Incomplete,,Levin Mete Öztunali,8554.0,,,,,Recovery,2,Regular Play,Philipp Bargfrede,8390.0,Left Defensive Midfield,191,FC Köln,186,"['24949dfa-4393-46eb-9f20-39ca2e03a34f', 'e14bb3d8-23a3-4121-9414-d187fe87e25c', 'e2c7f77c-e8d8-4c0d-ab97-6a866c94df27']",23,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:23.626,Pass,
,,,,,,,,,,,,,,,,1.113242,,,,,,,,,,,,,,,e14bb3d8-23a3-4121-9414-d187fe87e25c,3709,,"[62.5, 12.5]",3890400,92,,,,,-0.39479113,,Left Foot,,,,"[78.1, 6.0]",Ground Pass,,16.9,,,Yannick Gerhardt,8231.0,,,,,Recovery,2,Regular Play,Jonas Hector,6040.0,Left Wing Back,191,FC Köln,186,"['36e07846-f1d1-4c67-9d44-8bb6a1e194b6', 'f04b7dfc-e703-4d0b-9329-83650d09f291']",25,,,,,,,,,,,,,,,,,FC Köln,186,00:47:25.653,Pass,
,,,,,,,,,,,,,,,,1.579723,,,,,,,,,,,,,,,e4017dae-66ed-4c5a-92fc-f8723d99801f,3712,,"[94.8, 11.2]",3890400,92,,,,,0.75237715,,Left Foot,,,,"[112.0, 27.3]",Ground Pass,,23.5595,Incomplete,,Yūya Ōsako,5679.0,,,,,,2,Regular Play,Yannick Gerhardt,8231.0,Left Defensive Midfield,191,FC Köln,186,"['9e827a0c-b572-4090-985d-64009e422d47', 'fb3b6b10-1b5b-4048-9e9d-b3ce4d098a07']",30,,,,,,,,,,,,,,,,,FC Köln,186,00:47:30.465,Pass,
,,,,,,,,,,,,,,,,1.246408,,,,,,,,,,,,,,,77ead08f-6648-4e6c-b456-821c7b6cafe4,3716,,"[6.3, 61.1]",3890400,92,,,,,0.2127584,,Right Foot,,,,"[35.0, 67.3]",Ground Pass,,29.362051,,,Levin Mete Öztunali,8554.0,,,,,,2,Regular Play,Felix Kroos,9178.0,Left Midfield,192,Werder Bremen,176,['77796cce-0e72-4bb6-ab02-a9625028439b'],33,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:33.598,Pass,
,,,,,,,,,,,,,,,,0.558225,,,,,,,,,,,,,,,c4654f34-5bfc-4b7a-9eef-a8d1fd0efcf8,3720,,"[74.1, 68.4]",3890400,92,,,,,-0.30288488,,Right Foot,,,,"[88.5, 63.9]",Ground Pass,,15.086749,,,Melvyn Lorenzen,8369.0,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Right Midfield,192,Werder Bremen,176,['ba80f495-4493-4221-b36b-b9843f6fcd9f'],40,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:40.892,Pass,
,,,,,,,,,,,,,,,,1.265789,,,,,,,,,,,,,,,1c3f3326-57ce-430e-80f2-3e6509562b20,3729,,"[86.7, 66.7]",3890400,92,,,,,-2.2787633,,Left Foot,,,,"[76.0, 54.2]",Ground Pass,,16.454178,,,Theodor Gebre Selassie,8396.0,,,,,,2,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Right Center Forward,192,Werder Bremen,176,['7fb5f4dd-aff8-49c1-a478-e08f9313237c'],53,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:53.026,Pass,
,,,,,,,,,,,,,,,,1.590185,,,,,,,,,,,,,,,5fe2d338-88af-48bd-937c-2150e0074c43,3733,,"[77.4, 58.3]",3890400,92,,,,,0.5481604,,Right Foot,,,,"[98.2, 71.0]",Ground Pass,,24.37068,Pass Offside,,Levin Mete Öztunali,8554.0,,,,,,2,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,192,Werder Bremen,176,['fe60cdd4-31b8-4800-b53a-c809a2ca888a'],55,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:55.196,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d449b7d-099b-4d6a-b764-b27eb5ffd2c7,6,,"[57.9, 35.1]",3890400,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yūya Ōsako,5679.0,Center Attacking Midfield,2,FC Köln,186,['19f64612-106a-463b-92ab-be350667bf46'],0,,,,,,,,,,,,,,,,,FC Köln,186,00:00:00.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05862813-9701-45fd-9b6d-bb291840d303,8,,"[50.0, 29.4]",3890400,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kevin Vogt,8397.0,Left Defensive Midfield,2,FC Köln,186,['27a56e62-828c-4d6f-ab11-1d51ee343e94'],1,,,,,,,,,,,,,,,,,FC Köln,186,00:00:01.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec37452-56ed-4e24-8b95-d14bbf73cac3,11,,"[33.2, 19.9]",3890400,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dominique Heintz,8828.0,Left Center Back,2,FC Köln,186,['233d0a49-7c02-4c45-8828-efa0ad2f12fd'],4,,,,,,,,,,,,,,,,,FC Köln,186,00:00:04.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330d34f4-19e9-4cd2-80b2-f467e95c537c,14,,"[31.7, 42.8]",3890400,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dominik Maroh,11286.0,Right Center Back,2,FC Köln,186,['489c4b44-3318-4910-8059-44a29d3a4bbc'],7,,,,,,,,,,,,,,,,,FC Köln,186,00:00:07.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be0865b6-8e0c-4f10-9b05-e75fc4f4917b,17,,"[33.2, 20.2]",3890400,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dominique Heintz,8828.0,Left Center Back,2,FC Köln,186,['7afcec2c-0546-433d-ac6f-9b1bb661c2c4'],11,,,,,,,,,,,,,,,,,FC Köln,186,00:00:11.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f075acda-f407-464e-803e-894ed8bb7678,20,,"[50.1, 6.4]",3890400,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kevin Vogt,8397.0,Left Defensive Midfield,2,FC Köln,186,['223e3073-668a-4ee8-af1c-e70a15fc6062'],14,,,,,,,,,,,,,,,,,FC Köln,186,00:00:14.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a914e77-b483-4bc5-a332-d332d730fc7b,27,,"[66.3, 41.6]",3890400,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Anthony Ujah,12624.0,Center Forward,4,Werder Bremen,176,['ea92dd36-39a4-4380-948d-877a61428470'],5,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:05.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bce4afb4-33f2-4206-84de-009d7c87bbc6,29,,"[73.6, 35.5]",3890400,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Florian Grillitsch,11396.0,Left Center Midfield,4,Werder Bremen,176,['d7641a39-d976-4dea-8a90-8e12cf407843'],6,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:06.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2c38049-42e2-48c3-821d-7adee194a3ac,33,,"[93.0, 20.7]",3890400,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Levin Mete Öztunali,8554.0,Left Midfield,4,Werder Bremen,176,"['3b6fdae7-4577-4624-88d1-a934aa3344c1', '60831e00-4731-43de-a489-fa7e25673cc8']",9,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:09.510,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35973443-d0f6-432c-b69e-87db999851a0,38,,"[73.6, 49.2]",3890400,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anthony Modeste,23486.0,Center Forward,5,FC Köln,186,['ce499e77-07d1-41bc-ac56-990ef8d671b0'],43,,,,,,,,,,,,,,,,,FC Köln,186,00:01:43.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe13346d-a1c5-4190-8da0-51d1d367a37b,41,,"[54.6, 45.4]",3890400,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fin Bartels,8389.0,Right Midfield,6,Werder Bremen,176,['43c5af2b-ba7d-41d6-8793-68e113577957'],45,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:45.027,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9cd0dbd-e69b-4a49-a5e1-02d629592803,44,,"[63.9, 38.2]",3890400,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Left Center Midfield,6,Werder Bremen,176,['4ce9872e-f72a-4a74-92f3-c18821ddf26d'],46,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:46.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2eef1ae-9f8e-49a3-acf6-2de9543e4dd5,47,,"[54.7, 67.8]",3890400,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,6,Werder Bremen,176,['bcba1310-91cc-40ef-a85a-c6fb0007c695'],49,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:49.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3592b19-c664-4f16-9f0a-101f0834a4ec,49,,"[78.7, 75.4]",3890400,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fin Bartels,8389.0,Right Midfield,6,Werder Bremen,176,['50121197-f93a-48e5-93de-a968e219f483'],51,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:51.676,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744859c8-bb63-4421-b773-b08f1734693e,54,,"[82.9, 76.7]",3890400,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,6,Werder Bremen,176,['8d680bdc-c513-4505-a63a-ed3ec5ef842c'],2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:02.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869d9168-7bd8-4421-80e1-6ebc7a72107d,56,,"[54.4, 19.9]",3890400,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Modeste,23486.0,Center Forward,7,FC Köln,186,['63a66cd6-4787-48a2-9bc7-16c26e68411b'],16,,,,,,,,,,,,,,,,,FC Köln,186,00:02:16.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75ce13c9-2183-410d-8460-0fb22dc22f03,66,,"[76.3, 68.0]",3890400,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philipp Bargfrede,8390.0,Center Defensive Midfield,9,Werder Bremen,176,['ca156380-6142-45d6-8375-70d497ac37f8'],34,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:34.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793d2e23-e46c-49d5-8be2-616006ee2552,69,,"[90.1, 77.7]",3890400,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fin Bartels,8389.0,Right Midfield,9,Werder Bremen,176,['8fa37cf7-a306-4fda-b026-60bd79d02fb7'],37,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:37.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5969b12a-4086-4e04-b258-6beb4929a022,73,,"[106.1, 79.0]",3890400,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Theodor Gebre Selassie,8396.0,Right Back,9,Werder Bremen,176,"['9c54b669-aa64-4c0a-a481-ec64f3805e29', 'b9d7d816-a626-4270-98d1-b327e8babfd7']",39,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:39.519,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f129f20-4f83-4274-a33f-30180101335f,77,,"[114.8, 69.4]",3890400,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clemens Fritz,20010.0,Right Center Midfield,9,Werder Bremen,176,"['433088e8-b884-40ee-b5ea-c4c63a75f2a9', '4e9027dd-96be-40bd-975c-ef1435e0d693']",43,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:43.668,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccd4ab6a-a421-4513-ba3e-2f7669725441,80,,"[114.0, 48.1]",3890400,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Ujah,12624.0,Center Forward,9,Werder Bremen,176,['b3f89c6a-4dc8-4b0b-a2cd-6cdfa87715fc'],45,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:45.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f677c0c7-f34a-44e6-be3f-21ee17d1303d,83,,"[89.3, 69.8]",3890400,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Clemens Fritz,20010.0,Right Center Midfield,10,Werder Bremen,176,['ea26799c-714d-40af-8aa2-914ebda301ed'],11,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:11.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44a5ead8-8af4-4ed2-b904-5bb6f93b056d,92,,"[59.9, 38.1]",3890400,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yūya Ōsako,5679.0,Center Attacking Midfield,11,FC Köln,186,['36a380bf-9539-4424-975b-a117e21d2717'],8,,,,,,,,,,,,,,,,,FC Köln,186,00:04:08.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13e2fc2c-8609-4419-adca-12ee511ac595,94,,"[52.0, 38.9]",3890400,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matthias Lehmann,8827.0,Right Defensive Midfield,11,FC Köln,186,['c6272277-a1af-478b-aa4c-ff5667e0fa2e'],10,,,,,,,,,,,,,,,,,FC Köln,186,00:04:10.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7199dc88-76a8-48fd-b069-f5389105117f,97,,"[36.6, 54.3]",3890400,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dominik Maroh,11286.0,Right Center Back,11,FC Köln,186,['b5c99dda-f78d-4dd2-af4b-ddd87a99ffcd'],12,,,,,,,,,,,,,,,,,FC Köln,186,00:04:12.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e424325-624e-49e5-8751-12d06c8b4849,100,,"[36.7, 23.4]",3890400,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dominique Heintz,8828.0,Left Center Back,11,FC Köln,186,['d41537f4-a17b-46c7-aa12-4078004fcc73'],15,,,,,,,,,,,,,,,,,FC Köln,186,00:04:15.887,Ball Receipt*,
