50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.008289,,,,,,,,,,,c8c51977-9b49-4950-976d-129c0f0a355d,2807,,"[116.4, 70.7]",3890462,64,,,,-1.5707964,,Right Foot,True,,,"[116.4, 29.6]",,High Pass,,41.1,,,,,Caiuby Francisco da Silva,8303.0,,True,,,,2,From Throw In,Raúl Marcelo Bobadilla,8807.0,Right Wing,125,Augsburg,172,['d74cb75c-b18b-45b6-b097-c3137d43014a'],41,,,,,,,,,,,,,,,,,,Augsburg,172,00:19:41.416,Pass,
,,,,,,,,,,,,,,,,,,2.148142,,,,,,,,,,,2234011a-d84a-4ebc-a604-7989ba077983,2809,,"[115.4, 29.9]",3890462,64,,,True,-2.5558124,,,,True,,"[105.0, 23.0]",,Low Pass,,12.480785,,,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,2,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,125,Augsburg,172,"['06ac62f2-18fd-4066-9d90-6efb7dc0511b', '483d91ec-5528-4847-9a89-0822d91e92bf', '646bdc54-951c-4938-a308-7d7c4476bd9a']",43,,,,,,,,,,,,,,,,,,Augsburg,172,00:19:43.515,Pass,True
,,,,,,,,,,,,,,,,,,1.888571,,,,,,,,,,,75c7fe0c-d1d7-44aa-b31a-df426b3aabc5,2814,,"[22.3, 68.1]",3890462,64,,,,0.32442674,,Left Foot,,,,"[55.9, 79.4]",,High Pass,,35.44926,,,Out,,Thorgan Hazard,5632.0,,,,,,2,From Throw In,Ibrahima Traoré,11285.0,Right Midfield,125,Augsburg,172,['6eaf8b61-5872-49b4-bcf6-b4f2cbf38d07'],47,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:19:47.544,Pass,
,,,,,,,,,,,,,,,,,,1.854441,,,,,,,,,,,baba1b4c-719c-4cbb-b101-3019ec11ec25,2816,,"[72.0, 0.1]",3890462,64,,,,2.1324892,,,,,,"[57.4, 23.3]",,Low Pass,,27.411676,,,,,Dominik Kohr,8207.0,,,,,Throw-in,2,From Throw In,Philipp Max,8319.0,Left Back,126,Augsburg,172,['307a869a-ebb7-41a4-9633-9383b9963429'],53,,,,,,,,,,,,,,,,,,Augsburg,172,00:19:53.296,Pass,
,,,,,,,,,,,,,,,,,,3.087455,,,,,,,,,,,4f5b9107-f27f-495d-b776-c1477c459b85,2819,,"[57.4, 19.6]",3890462,64,,,,1.7410083,,Right Foot,,,,"[49.7, 64.4]",,Ground Pass,,45.4569,,,,,Jeffrey Gouweleeuw,8318.0,,True,,,,2,From Throw In,Dominik Kohr,8207.0,Left Defensive Midfield,126,Augsburg,172,['f6a7a2e6-41cc-4c2a-9293-d3966ffaf376'],57,,,,,,,,,,,,,,,,,,Augsburg,172,00:19:57.305,Pass,
,,,,,,,,,,,,,,,,,,1.055293,,,,,,,,,,,1152c448-777a-4733-96ff-614161875500,2822,,"[49.7, 64.4]",3890462,65,,,,1.0179551,,Right Foot,,,,"[55.5, 73.8]",,Ground Pass,,11.045361,,,,,Paul Verhaegh,8237.0,,,,,,2,From Throw In,Jeffrey Gouweleeuw,8318.0,Right Center Back,126,Augsburg,172,['fc15e1f8-a9bf-4b8d-b27a-f94444282001'],0,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:00.480,Pass,
,,,,,,,,,,,,,,,,,,1.565431,,,,,,,,,,,b7f8e820-ab4a-43ba-a57e-ed6dc5fc7459,2825,,"[56.0, 74.2]",3890462,65,,,,-2.6011732,,Right Foot,,,,"[43.5, 66.7]",,Ground Pass,,14.57738,,,,,Jeffrey Gouweleeuw,8318.0,,,,,,2,From Throw In,Paul Verhaegh,8237.0,Right Back,126,Augsburg,172,['18b8407b-c7d2-4eed-a4cf-ca819addd144'],3,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:03.384,Pass,
,,,,,,,,,,,,,,,,,,2.194475,,,,,,,,,,,eaff214b-77cf-4d80-8405-9564ba86390f,2828,,"[40.5, 64.9]",3890462,65,,,,-1.8681264,,Right Foot,,,,"[27.6, 22.8]",,Ground Pass,,44.032032,,,,,Ragnar Klavan,4174.0,,True,,,,2,From Throw In,Jeffrey Gouweleeuw,8318.0,Right Center Back,126,Augsburg,172,['63407ff9-6e33-4ae5-b371-a2925320fe41'],7,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:07.665,Pass,
,,,,,,,,,,,,,,,,,,1.83907,,,,,,,,,,,d69a37c7-96c7-4403-8f87-d3081f6f461a,2831,,"[27.6, 22.8]",3890462,65,,,,-0.50745076,,Left Foot,,,,"[51.7, 9.4]",,Ground Pass,,27.574808,,,,,Philipp Max,8319.0,,,,,,2,From Throw In,Ragnar Klavan,4174.0,Left Center Back,126,Augsburg,172,['0bb60b51-fb81-420e-810b-3a5ac2d6c8fd'],10,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:10.796,Pass,
,,,,,,,,,,,,,,,,,,2.042627,,,,,,,,,,,70f00165-9490-448e-bc1f-272d2543955c,2834,,"[45.7, 7.1]",3890462,65,,,,2.8009765,,Left Foot,,,,"[29.9, 12.7]",,Ground Pass,,16.763054,,,,,Ragnar Klavan,4174.0,,,,,,2,From Throw In,Philipp Max,8319.0,Left Back,126,Augsburg,172,['440089bf-23ec-4a51-964f-72860649363d'],13,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:13.521,Pass,
,,,,,,,,,,,,,,,,,,1.929936,,,,,,,,,,,57151c35-c622-49af-ae3e-f7e791e6e8f4,2837,,"[19.1, 11.5]",3890462,65,,,,1.8736812,,Left Foot,,,,"[8.6, 45.1]",,Ground Pass,,35.202415,,,,,Marwin Hitz,8314.0,,,,,,2,From Throw In,Ragnar Klavan,4174.0,Left Center Back,126,Augsburg,172,['6f7379d6-08df-45fb-badf-1a44c9d21b04'],16,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:16.760,Pass,
,,,,,,,,,,,,,,,,,,3.256023,,,,,,,,,,,e1324943-f25d-4fc8-b6c4-00f119a91f98,2840,,"[24.8, 52.4]",3890462,65,,,,-0.6925485,,Right Foot,,,,"[78.8, 7.6]",,High Pass,,70.164375,,,,,Caiuby Francisco da Silva,8303.0,,True,,,,2,From Throw In,Marwin Hitz,8314.0,Goalkeeper,126,Augsburg,172,['7c80f683-75ad-4395-a160-9d3bf2c6be4d'],23,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:23.839,Pass,
,,,,,,,,,,,,,,,,,,1.289013,,,,,,,,,,,6fec7668-ad1e-4998-b8e2-dce85967a5f9,2843,,"[78.5, 8.0]",3890462,65,,,True,0.8674645,,,,,,"[89.1, 20.5]",,High Pass,,16.389326,,,,,Alfreð Finnbogason,5514.0,,,,,,2,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,126,Augsburg,172,"['60001297-1d44-4f5e-8cc5-1460200597e0', 'ba174b0c-ab74-4c0f-8f0c-fe3e9d1ac98f']",27,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:27.156,Pass,True
,,,,,,,,,,,,,,,,,,1.504839,,,,,,,,,,,02fc8e1d-0ed6-4ae3-88db-d5079cf674a8,2851,,"[17.4, 67.9]",3890462,65,,,,-2.0817459,,Left Foot,,,,"[6.3, 48.1]",,Ground Pass,,22.69912,,,,,Yann Sommer,5550.0,,,,,,2,From Throw In,Nico Elvedi,8814.0,Right Back,126,Augsburg,172,['8e967599-14b9-4379-a0c0-025ad9303e44'],32,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:32.318,Pass,
,,,,,,,,,,,,,,,,,,2.518508,,,,,,,,,,,eb2b4bb6-4a5c-4f2c-a6b6-0ad443028ab8,2854,,"[9.7, 32.1]",3890462,65,,,,-0.36457288,,Left Foot,,,,"[58.7, 13.4]",,High Pass,,52.44702,,,Incomplete,,Fabian Johnson,11283.0,,,,,,2,From Throw In,Yann Sommer,5550.0,Goalkeeper,126,Augsburg,172,"['11357ad1-8466-4c7c-98b4-1890f7a1872d', 'c9134164-c1f6-4264-9aa2-33cffcb91c5d']",38,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:38.322,Pass,
,,,,,,,,,,,,,,,,,,1.781036,,,,,,,,,,,c9134164-c1f6-4264-9aa2-33cffcb91c5d,2856,,"[61.4, 66.7]",3890462,65,,,,-0.5768796,,Head,,,,"[82.3, 53.1]",,High Pass,,24.935316,,,,,Raúl Marcelo Bobadilla,8807.0,,,,,Recovery,2,From Throw In,Paul Verhaegh,8237.0,Right Back,126,Augsburg,172,"['a06dbfc7-da9c-4b50-93d0-c8df38da98e8', 'eb2b4bb6-4a5c-4f2c-a6b6-0ad443028ab8']",40,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:40.841,Pass,
,,,,,,,,,,,,,,,,,,1.497142,,,,,,,,,,,d3b93f88-7c84-4696-a107-4b2d50f7813f,2859,,"[81.8, 53.8]",3890462,65,,,,-2.8590376,,Other,,,,"[66.3, 49.3]",,Low Pass,,16.140013,,,,,Dominik Kohr,8207.0,,,,,,2,From Throw In,Raúl Marcelo Bobadilla,8807.0,Right Wing,126,Augsburg,172,['65f667ed-31cd-408a-b8ce-ad8af48e98b9'],42,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:42.900,Pass,
,,,,,,,,,,,,,,,,,,1.249774,,,,,,,,,,,ccfbd866-5e34-472c-af3d-ddf2373dfb97,2862,,"[65.9, 50.3]",3890462,65,,,,-1.5342273,,Right Foot,,,,"[66.5, 33.9]",,Ground Pass,,16.410973,,,,,Halil Altıntop,40462.0,,,,,,2,From Throw In,Dominik Kohr,8207.0,Left Defensive Midfield,126,Augsburg,172,['ea2f6cbf-dab2-4c2d-a9a5-6d7aa150051e'],45,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:45.564,Pass,
,,,,,,,,,,,,,,,,,,1.08468,,,,,,,,,,,e18ce3ba-4d83-484e-a3dd-71908a198cb9,2866,,"[67.3, 31.7]",3890462,65,,,,-0.8182502,,Right Foot,,,,"[77.6, 20.7]",,Ground Pass,,15.069506,,,,,Caiuby Francisco da Silva,8303.0,,,,,,2,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,126,Augsburg,172,"['3bff29a9-068f-448a-9052-20521a92600a', '537f4d76-aa31-4a60-bf5d-07ae37197f42']",48,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:48.624,Pass,True
,,,,,,,,,,,,,,,,,,1.276245,,,,,,,,,,,35d0250e-828b-47ca-b6b4-602ef428f914,2870,,"[72.7, 19.6]",3890462,65,,,,2.0769238,,Right Foot,,,,"[63.0, 37.1]",,Ground Pass,,20.0085,,,,,Dominik Kohr,8207.0,,,,,,2,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,126,Augsburg,172,['963de6bb-cc12-42bb-8ec0-2417a5bc254f'],50,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:50.994,Pass,
,,,,,,,,,,,,,,,,,,2.023997,,,,,,,,,,,22932252-2dba-49b2-bc09-253740506c2a,2873,,"[62.3, 38.3]",3890462,65,,,,1.7208935,,Right Foot,,,,"[57.4, 70.7]",,Ground Pass,,32.76843,,,,,Jeffrey Gouweleeuw,8318.0,,,,,,2,From Throw In,Dominik Kohr,8207.0,Left Defensive Midfield,126,Augsburg,172,['e2251e36-77a5-460c-8f9d-0e8a0ba37a75'],53,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:53.224,Pass,
,,,,,,,,,,,,,,,,,,1.258692,,,,,,,,,,,d3701add-1e56-451e-b320-3760d8ba15c3,2876,,"[61.4, 73.6]",3890462,65,,,,0.10894196,,Right Foot,,,,"[87.0, 76.4]",,Ground Pass,,25.75267,,,,,Paul Verhaegh,8237.0,,,,,,2,From Throw In,Jeffrey Gouweleeuw,8318.0,Right Center Back,126,Augsburg,172,['e9ea47da-c336-47d9-88b4-91eff86fe9be'],56,,,,,,,,,,,,,,,,,,Augsburg,172,00:20:56.928,Pass,
,,,,,,,,,,,,,,,,,,1.107132,,,,,,,,,,,400e331f-3534-481a-9877-d220ba58ee67,2879,,"[88.1, 75.4]",3890462,66,,,,-2.1293957,,Right Foot,,,,"[78.1, 59.4]",,Ground Pass,,18.867962,,,,,Alfreð Finnbogason,5514.0,,,,,,2,From Throw In,Paul Verhaegh,8237.0,Right Back,126,Augsburg,172,['b0fb39d6-d7e0-4630-9c0b-9b67491ea9f7'],0,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:00.202,Pass,
,,,,,,,,,,,,,,,,,,1.68561,,,,,,,,,,,b9f6d04f-f46e-45bc-bdf5-c0b89d7de6c7,2882,,"[78.1, 58.3]",3890462,66,,,,-1.6318315,,Right Foot,,,,"[75.9, 22.3]",,Ground Pass,,36.067158,,,,,Halil Altıntop,40462.0,,,,,,2,From Throw In,Alfreð Finnbogason,5514.0,Center Forward,126,Augsburg,172,['4f61cf18-7d98-450e-9913-d3996e90909b'],2,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:02.655,Pass,
,,,,,,,,,,,,,,,,,,2.818054,,,,,,,,,,,2c01ccc5-fe7e-42e8-a55e-84cf80605d48,2885,,"[76.2, 21.7]",3890462,66,,,,-0.41793615,,Right Foot,,,,"[108.4, 7.4]",,High Pass,,35.232513,,,,,Philipp Max,8319.0,,,,,,2,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,126,Augsburg,172,['b40c1362-ace4-4d01-baee-edf3292898e0'],4,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:04.406,Pass,
,,,,,,,,,,,,,,,,,,1.63466,,,,,,,,,,,00829708-511f-4f03-888f-6f8d0a1286a4,2888,,"[109.5, 7.1]",3890462,66,,,,1.3986055,,Left Foot,True,,,"[115.9, 43.9]",,High Pass,,37.352375,,,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,2,From Throw In,Philipp Max,8319.0,Left Back,126,Augsburg,172,"['85c01bef-5f0e-45d6-b660-00058674ea2f', '869b5d1f-2886-4125-a686-0826ff9d23aa']",8,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:08.539,Pass,
,,,,,,,,,,,,,,,,,,0.803979,,,,,,,,,,,ce55d46d-ba51-4f3c-a1f7-81ff88477d32,2892,,"[111.6, 45.8]",3890462,66,,,,3.1415927,,Right Foot,,,,"[107.4, 45.8]",,Ground Pass,,4.2,,,Incomplete,,Halil Altıntop,40462.0,,,,,Recovery,2,From Throw In,Alfreð Finnbogason,5514.0,Center Forward,126,Augsburg,172,"['d0546a17-7aab-4d99-82ff-c8d7dc213191', 'fb0c9874-f9f4-4995-a44b-f2bd99a55494']",12,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:12.365,Pass,
,,,,,,,,,,,,,,,,,,0.920124,,,,,,,,,,,e5f35ea9-813e-4de9-82bb-538176583ef8,2896,,"[20.0, 22.0]",3890462,66,,,,0.1906389,,Left Foot,,,,"[37.1, 25.3]",,Ground Pass,,17.41551,,,,,Raffael Caetano de Araújo,8810.0,,,,,Recovery,2,From Throw In,Fabian Johnson,11283.0,Left Midfield,126,Augsburg,172,['99a87daf-e7af-4aa4-84c2-ac40b0ce8f96'],14,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:14.556,Pass,
,,,,,,,,,,,,,,,,,,1.550175,,,,,,,,,,,e286a843-a50b-4f85-a924-fe3e4878bec5,2903,,"[80.7, 55.9]",3890462,66,,,,0.90534085,,Right Foot,,,,"[94.2, 73.1]",,Ground Pass,,21.865269,,,,,Paul Verhaegh,8237.0,,,,,,2,From Throw In,Dominik Kohr,8207.0,Left Defensive Midfield,126,Augsburg,172,['03638ff1-29e3-4380-b1f8-963148f96272'],23,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:23.402,Pass,
,,,,,,,,,,,,,,,,,,1.122215,,,,,,,,,,,39f8f4b1-a8f6-483e-a7d1-24ce0b01f12e,2906,,"[99.4, 72.6]",3890462,66,,,,-1.2561812,29c2fc27-bb66-4735-8e77-81b99663aa3e,Right Foot,True,,,"[109.0, 43.1]",,High Pass,,31.022734,,,,,Alfreð Finnbogason,5514.0,True,,,,,2,From Throw In,Paul Verhaegh,8237.0,Right Back,126,Augsburg,172,['d14295ce-415e-4e2b-aa70-48361cb99577'],26,,,,,,,,,,,,,,,,,,Augsburg,172,00:21:26.384,Pass,
,,,,,,,,,,,,,,,,,,1.544488,,,,,,,,,,,a9002a00-9268-4e55-b7af-fcc926402b12,2912,,"[6.0, 36.0]",3890462,67,True,,,-1.2781248,,Right Foot,,,,"[15.1, 5.8]",,Ground Pass,,31.541243,,,,,Martin Hinteregger,8307.0,,,,,Goal Kick,2,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,127,Borussia Mönchengladbach,185,['77ce2b80-f23c-457a-9290-2509705d9adf'],8,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:08.211,Pass,
,,,,,,,,,,,,,,,,,,1.571956,,,,,,,,,,,2dac08a1-8e18-43b0-acfb-4b6ea5eb8a59,2914,,"[15.1, 5.8]",3890462,67,True,,,1.8702812,,Left Foot,,,,"[6.3, 34.3]",,Ground Pass,,29.827671,,,,,Yann Sommer,5550.0,,,,,,2,From Goal Kick,Martin Hinteregger,8307.0,Left Center Back,127,Borussia Mönchengladbach,185,['82da268f-e706-4599-bf2d-878279f5d13f'],10,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:10.041,Pass,
,,,,,,,,,,,,,,,,,,1.453283,,,,,,,,,,,92f9a93e-32f1-4669-851d-d5f5273373b5,2916,,"[6.3, 34.0]",3890462,67,,,,-1.146136,,Right Foot,,,,"[16.7, 11.0]",,Ground Pass,,25.24203,,,,,Martin Hinteregger,8307.0,,,,,,2,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,127,Borussia Mönchengladbach,185,['3856fb7c-3320-4b4a-907f-24900c60704e'],12,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:12.428,Pass,
,,,,,,,,,,,,,,,,,,1.374014,,,,,,,,,,,e1dbea23-c7ea-4e87-862a-a107432022a9,2919,,"[21.4, 8.2]",3890462,67,,,,-0.14628299,,Left Foot,,,,"[53.3, 3.5]",,Ground Pass,,32.24438,,,,,Oscar Wendt,8809.0,,,,,,2,From Goal Kick,Martin Hinteregger,8307.0,Left Center Back,127,Borussia Mönchengladbach,185,['aa44889a-ca3d-4258-84ee-de4cb149c189'],15,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:15.646,Pass,
,,,,,,,,,,,,,,,,,,0.867982,,,,,,,,,,,4ffe7922-9b25-4f88-84c9-5a5b679a33de,2923,,"[63.9, 9.4]",3890462,67,,,,0.23611365,,Left Foot,,,,"[77.2, 12.6]",,Ground Pass,,13.679546,,,,,Thorgan Hazard,5632.0,,,,,,2,From Goal Kick,Oscar Wendt,8809.0,Left Back,127,Borussia Mönchengladbach,185,['145c0cc8-b099-4de1-ab94-00ab8d7ae40f'],19,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:19.875,Pass,
,,,,,,,,,,,,,,,,,,1.379074,,,,,,,,,,,da12f927-916b-4c25-ad1d-d079300ec18a,2926,,"[92.0, 13.8]",3890462,67,,,,-0.34520665,,Right Foot,,,,"[112.3, 6.5]",,Ground Pass,,21.572668,,,,,Fabian Johnson,11283.0,,,,,,2,From Goal Kick,Thorgan Hazard,5632.0,Right Center Forward,127,Borussia Mönchengladbach,185,['f0fa29a9-4ab6-4657-9429-2722afb8af43'],23,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:23.929,Pass,
,,,,,,,,,,,,,,,,,,1.360799,,,,,,,,,,,db7620c9-4fe0-41b0-8e09-f7a2ea9e7f81,2929,,"[112.5, 6.5]",3890462,67,,,,1.8417432,7494e488-c50b-439f-93fd-0ae086a8da85,Left Foot,True,,,"[103.5, 38.9]",,Ground Pass,,33.626774,,,,,Oscar Wendt,8809.0,True,,,,,2,From Goal Kick,Fabian Johnson,11283.0,Left Midfield,127,Borussia Mönchengladbach,185,['10d6217d-f5bb-4ff8-96d3-de7d424c09bd'],25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:25.745,Pass,
,,,,,,,,,,,,,,,,,,4.245805,,,,,,,,,,,1497ad2c-bd63-4bb8-ba50-caae8d14a2fb,2934,,"[7.0, 36.1]",3890462,68,,,,-0.52440923,,Right Foot,,,,"[68.2, 0.7]",,High Pass,,70.700775,,,Out,,Philipp Max,8319.0,,,,,Goal Kick,2,From Goal Kick,Marwin Hitz,8314.0,Goalkeeper,128,Augsburg,172,['90470c28-531b-4789-bcea-000ab51f3e01'],8,,,,,,,,,,,,,,,,,,Augsburg,172,00:23:08.228,Pass,
,,,,,,,,,,,,,,,,,,0.913084,,,,,,,,,,,be7276d4-715b-46bb-a17b-0e46bdd5e80e,2936,,"[56.6, 80.0]",3890462,68,,,,-1.0241987,,,,,,"[66.7, 63.4]",,Low Pass,,19.43116,,,,,Patrick Herrmann,8813.0,,,,,Throw-in,2,From Throw In,Nico Elvedi,8814.0,Right Back,129,Borussia Mönchengladbach,185,['33f2f9ab-acfd-41b9-8eb6-e35b7037ab3d'],26,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:26.124,Pass,
,,,,,,,,,,,,,,,,,,0.716316,,,,,,,,,,,56f7c631-8036-46a1-985d-377b2c5997f8,2940,,"[68.6, 64.5]",3890462,68,,,,1.4677147,,Right Foot,,,,"[69.8, 76.1]",,Ground Pass,,11.661903,,,,,Nico Elvedi,8814.0,,,,,,2,From Throw In,Patrick Herrmann,8813.0,Right Midfield,129,Borussia Mönchengladbach,185,"['589e1036-79f3-4ade-9966-a8b468b5ec9a', '74be5daa-80ea-4a37-8050-938f6285a65b']",27,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:27.117,Pass,True
,,,,,,,,,,,,,,,,,,0.723834,,,,,,,,,,,9f9520ff-1cdb-4e7d-a044-9bcfb82acbe6,2947,,"[93.0, 73.7]",3890462,68,,,,-1.6142472,,Right Foot,,,,"[92.5, 62.2]",,Ground Pass,,11.510864,,,,,Raffael Caetano de Araújo,8810.0,,,,,,2,From Throw In,Nico Elvedi,8814.0,Right Back,129,Borussia Mönchengladbach,185,['289272bd-bb33-46cf-9be6-0c127f70f00e'],30,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:30.994,Pass,
,,,,,,,,,,,,,,,,,,0.679245,,,,,,,,,,,1f26048a-aa8c-4985-8133-9cc7fd4618db,2951,,"[91.8, 64.5]",3890462,68,,,,0.070306465,,Right Foot,,,,"[98.9, 65.0]",,Ground Pass,,7.1175838,,,,,Nico Elvedi,8814.0,,,,,,2,From Throw In,Raffael Caetano de Araújo,8810.0,Left Center Forward,129,Borussia Mönchengladbach,185,"['de3f22ea-3b66-4133-a8ac-884c5820bee6', 'f5eea6f2-5b80-444f-9573-ecd2b0086da0']",32,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:32.407,Pass,True
,,,,,,,,,,,,,,,,,,1.664021,,,,,,,,,,,ed1cff08-d971-4d86-8d6f-adcc26c303fc,2954,,"[98.9, 65.2]",3890462,68,,,,-1.4444882,,Left Foot,,,,"[100.5, 52.6]",,High Pass,,12.701181,,,Incomplete,,Fabian Johnson,11283.0,,,,,,2,From Throw In,Nico Elvedi,8814.0,Right Back,129,Borussia Mönchengladbach,185,"['08f3cb14-bf70-4f77-9bda-749c32b2a9e3', '66e2b898-38c8-4efd-8e19-ab1c66187f10']",33,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:33.167,Pass,
,,,,,,,,,,,,,,,,,,2.217966,,,,,,,,,,,66e2b898-38c8-4efd-8e19-ab1c66187f10,2956,,"[19.6, 27.5]",3890462,68,,,,-0.38424888,,Right Foot,,,,"[42.6, 18.2]",,High Pass,,24.80907,,,,,Halil Altıntop,40462.0,,,,,Recovery,2,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,130,Augsburg,172,"['bfccebd0-ace0-4caa-8b36-98a0c3276c79', 'ed1cff08-d971-4d86-8d6f-adcc26c303fc']",34,,,,,,,,,,,,,,,,,,Augsburg,172,00:23:34.831,Pass,
,,,,,,,,,,,,,,,,,,1.740462,,,,,,,,,,,ab67e824-5aee-4538-8049-c20cc68e849d,2961,,"[42.9, 8.0]",3890462,68,,,,0.8679171,,Left Foot,,,,"[55.1, 22.4]",,Ground Pass,,18.873262,,,,,Alfreð Finnbogason,5514.0,,,,,,2,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,130,Augsburg,172,['52f6e996-5535-492f-b357-e2459db69acb'],40,,,,,,,,,,,,,,,,,,Augsburg,172,00:23:40.020,Pass,
,,,,,,,,,,,,,,,,,,0.710553,,,,,,,,,,,34bc1056-e373-43a8-86d0-3302b8b5bd0e,2965,,"[58.3, 22.3]",3890462,68,,,,2.9699645,,Right Foot,,,,"[50.8, 23.6]",,Ground Pass,,7.611833,,,,,Dominik Kohr,8207.0,,,,,,2,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,130,Augsburg,172,"['126afb27-0aac-4d37-9f8b-cb3ea2ecc5b2', '64ceae5c-087b-4973-97e5-dd1aafff8c1b']",41,,,,,,,,,,,,,,,,,,Augsburg,172,00:23:41.830,Pass,True
,,,,,,,,,,,,,,,,,,1.687658,,,,,,,,,,,89d1898f-b329-4495-9558-77f571c408b8,2968,,"[49.2, 23.6]",3890462,68,,,,0.4135872,,Right Foot,,,,"[89.3, 41.2]",,High Pass,,43.79235,,,Incomplete,,Caiuby Francisco da Silva,8303.0,,,,,,2,Regular Play,Dominik Kohr,8207.0,Left Defensive Midfield,130,Augsburg,172,"['9e1a78e9-6f0c-411c-a514-27c3879aa609', 'f4c165e3-250a-44ba-9d31-6e9a34ab41c1']",42,,,,,,,,,,,,,,,,,,Augsburg,172,00:23:42.620,Pass,
,,,,,,,,,,,,,,,,,,3.792794,,,,,,,,,,,727cdbea-eac9-45e0-8269-755130b77cb4,2973,,"[79.0, 24.5]",3890462,68,,,,0.9349579,,Right Foot,,,,"[106.9, 62.3]",,High Pass,,46.98138,,,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,2,Regular Play,Raúl Marcelo Bobadilla,8807.0,Right Wing,130,Augsburg,172,"['1ca79e91-07ee-41f3-b9af-53d6f72b3478', '7e09e1f7-2834-4c27-9c3c-e8d5c0d2f3ef']",47,,,,,,,,,,,,,,,,,,Augsburg,172,00:23:47.496,Pass,
