ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,0.0,,,,,,,,,,,,,909010e7-ef6c-4a0d-b314-abfad5659cd5,1,,,,18242,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,,0,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 6949, 'name': 'Gianluigi Buffon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5541, 'name': 'Stephan Lichtsteiner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 6943, 'name': 'Andrea Barzagli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 20008, 'name': 'Patrice Evra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 33}, {'player': {'id': 19849, 'name': 'Andrea Pirlo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 8294, 'name': 'Claudio Marchisio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 20666, 'name': 'Carlos Alberto Tevez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}, {'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'jersey_number': 23}]}",Juventus,224,00:00:00.000,Starting XI,
,,,,,,,,,,0.0,,,,,,,,,,,,,ae41ae3a-46d6-4dc2-a135-25bcbb5b3abd,2,,,,18242,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,,0,,,,,,,,,,,,,,,"{'formation': 41221, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,
,,,,,,,,,,0.0,,,,,,,,,,,,,6b3a74c6-b09e-4e74-a628-9dce9aee1ac7,3,,,,18242,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,['dd747f4e-e94f-442c-8d5f-5e040a59673a'],0,,,,,,,,,,,,,,,,Juventus,224,00:00:00.000,Half Start,
,,,,,,,,,,0.0,,,,,,,,,,,,,dd747f4e-e94f-442c-8d5f-5e040a59673a,4,,,,18242,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,['6b3a74c6-b09e-4e74-a628-9dce9aee1ac7'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,
,,,,,,,,,,0.0,,,,,,,,,,,,,013057bb-e778-4468-9fc9-c11b287f8ef3,1899,,,,18242,45,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,98,Juventus,224,['00d8d8a2-afc4-4ed5-b9ef-e2434cc02451'],0,,,,,,,,,,,,,,,,Juventus,224,00:00:00.000,Half Start,
,,,,,,,,,,0.0,,,,,,,,,,,,,00d8d8a2-afc4-4ed5-b9ef-e2434cc02451,1900,,,,18242,45,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,98,Juventus,224,['013057bb-e778-4468-9fc9-c11b287f8ef3'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,
,,,,,,,,,,0.300656,,,,,,,,,,,,,62735291-870b-4d34-9fd8-78dca3df9b09,5,,,"[60.0, 40.0]",18242,0,,,2.0344439,,,Left Foot,,"[59.0, 42.0]",,Ground Pass,2.236068,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,Kick Off,1,From Kick Off,Carlos Alberto Tevez,20666.0,Right Center Forward,2,Juventus,224,['ebd72b68-b143-4f00-9e77-41e864503987'],1,,,,,,,,,,,,,,,,Juventus,224,00:00:01.105,Pass,
,,,,,,,,,,0.995217,,,,,,,,,,,,,18f5252d-70fb-4f8a-b7f5-f2f81e80125f,8,,,"[58.0, 42.0]",18242,0,,,-2.9441972,,,Right Foot,,"[48.0, 40.0]",,Ground Pass,10.198039,,,Andrea Pirlo,19849.0,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Secondary Striker,2,Juventus,224,['2b2cf1e6-21ae-455d-89a8-85d665b8bf24'],2,,,,,,,,,,,,,,,,Juventus,224,00:00:02.051,Pass,
,,,,,,,,,,1.652818,,,,,,,,,,,,,5a411c1a-1152-467b-ac67-30b2916d36b6,11,,,"[37.0, 37.0]",18242,0,,,2.819842,,,Left Foot,,"[31.0, 39.0]",,Ground Pass,6.3245554,,,Andrea Barzagli,6943.0,,,,,,1,From Kick Off,Andrea Pirlo,19849.0,Center Defensive Midfield,2,Juventus,224,['ee4a5a60-b079-48de-87ee-a1f3e01ba2cc'],3,,,,,,,,,,,,,,,,Juventus,224,00:00:03.690,Pass,
,,,,,,,,,,1.643348,,,,,,,,,,,,,0c2c25ab-4521-4ca4-9a0c-9a3e67dce2e7,14,,,"[31.0, 39.0]",18242,0,,,-1.5707964,,,Right Foot,,"[31.0, 21.0]",,Ground Pass,18.0,,,Leonardo Bonucci,7173.0,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Right Center Back,2,Juventus,224,['e05b9438-0f99-4f7e-b768-18e37a27033d'],5,,,,,,,,,,,,,,,,Juventus,224,00:00:05.955,Pass,
,,,,,,,,,,1.305072,,,,,,,,,,,,,f18190f4-ffdb-4dd8-b595-60f71b3f2197,17,,,"[33.0, 19.0]",18242,0,,,0.066568166,,,Right Foot,,"[48.0, 20.0]",,Ground Pass,15.033297,,,Paul Pogba,20004.0,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Left Center Back,2,Juventus,224,['36d77756-0818-403c-b08d-3f4e5cab8b94'],8,,,,,,,,,,,,,,,,Juventus,224,00:00:08.241,Pass,
,,,,,,,,,,1.307592,,,,,,,,,,,,,379ea1bb-59f4-4029-aa17-e0454ecd304f,20,,,"[48.0, 20.0]",18242,0,,,-2.863293,,,Right Foot,,"[34.0, 16.0]",,Ground Pass,14.56022,,,Leonardo Bonucci,7173.0,,,,,,1,From Kick Off,Paul Pogba,20004.0,Left Center Midfield,2,Juventus,224,['80a6b2e7-08b2-4ac0-b57f-4dbd1cc09338'],9,,,,,,,,,,,,,,,,Juventus,224,00:00:09.869,Pass,
,,,,,,,,,,2.906825,,,,,,,,,,,,,b71579bc-39ec-4d06-b7bc-4285d6424f17,23,,,"[34.0, 16.0]",18242,0,,,-0.01754206,,,Right Foot,,"[91.0, 15.0]",,High Pass,57.00877,,Incomplete,Álvaro Borja Morata Martín,3477.0,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Left Center Back,2,Juventus,224,"['0be5fe69-d0f0-470b-9662-cc1da724677e', 'f82d4a0d-de93-4135-a587-66cdd605b1ae']",12,,,,,,,,,,,,,,,,Juventus,224,00:00:12.222,Pass,
,,,,,,,,,,1.651208,,,,,,,,,,,,,0be5fe69-d0f0-470b-9662-cc1da724677e,25,,,"[30.0, 66.0]",18242,0,,,0.5070985,,,Head,,"[39.0, 71.0]",,High Pass,10.29563,,,Daniel Alves da Silva,4324.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,"['b71579bc-39ec-4d06-b7bc-4285d6424f17', 'fc44b9a7-1b4c-43d7-bc68-fc01be7d1cad']",15,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.129,Pass,
,,,,,,,,,,0.800924,,,,,,,,,,,,,0799ae19-b03f-4ce7-94ab-0a25b07ab535,27,,,"[39.0, 71.0]",18242,0,,,-1.4288993,,,Head,,"[40.0, 64.0]",,Low Pass,7.071068,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['d0caabc6-ea4e-4e82-a503-2cc2e404a34d'],16,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.926,Pass,
,,,,,,,,,,0.826329,,,,,,,,,,,,,47f23af6-b8c3-4c59-8160-1f38373c6d93,29,,,"[40.0, 64.0]",18242,0,,,1.2490457,,,Head,,"[43.0, 73.0]",,Low Pass,9.486833,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['f6b5f249-85c2-438e-9331-e75813eae582'],17,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.887,Pass,
,,,,,,,,,,0.589871,,,,,,,,,,,,,4cda6e4c-59c4-48e6-a045-1086c062700a,33,,,"[44.0, 73.0]",18242,0,,,0.19739556,,,Right Foot,,"[49.0, 74.0]",,Low Pass,5.0990195,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['57240a01-0344-4524-b61e-7261aa524ff9'],19,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.078,Pass,
,,,,,,,,,,1.55204,,,,,,,,,,,,,42f8ee5c-6d5b-42a4-a2ae-e2fed0d3452f,39,,,"[43.0, 76.0]",18242,0,True,,-2.786887,,,Right Foot,,"[16.0, 66.0]",,Ground Pass,28.79236,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['0e8a6a29-6072-456d-88e3-17762c26e265'],36,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.714,Pass,
,,,,,,,,,,1.332909,,,,,,,,,,,,,02825101-9a39-4758-93b6-8aadfcb8e706,41,,,"[14.0, 63.0]",18242,0,,,-2.010639,,,Right Foot,,"[6.0, 46.0]",,Ground Pass,18.788294,,,Marc-André ter Stegen,20055.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['1a68ca94-2558-44cc-8d49-8147e4dd7988'],40,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.047,Pass,
,,,,,,,,,,1.285047,,,,,,,,,,,,,20ac8394-85cd-4b42-9543-fb3a903b8dae,44,,,"[7.0, 41.0]",18242,0,,,-1.7681919,,,Right Foot,,"[4.0, 26.0]",,Ground Pass,15.297058,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,4,Barcelona,217,['672eb39a-46bf-48c7-a221-6f4ed71344c3'],42,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.461,Pass,
,,,,,,,,,,2.552207,,,,,,,,,,,,,4f064b63-5269-4bff-8b82-5bdd05ad9279,48,,,"[6.0, 27.0]",18242,0,,,-0.29544082,,,Right Foot,,"[29.0, 20.0]",,Low Pass,24.04163,,Incomplete,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,"['13788084-e832-4efb-b721-b577b4f01f17', '44e809d5-438b-4624-895f-33c5197a1b87']",45,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.579,Pass,
,,,,,,,,,,1.561443,,,,,,,,,,,,,13788084-e832-4efb-b721-b577b4f01f17,50,,,"[92.0, 61.0]",18242,0,,,-1.2220253,e037c6c5-3cfe-48f1-9a43-ce8385d0b7aa,,Right Foot,,"[100.0, 39.0]",,Low Pass,23.409399,,,Carlos Alberto Tevez,20666.0,True,,,,Recovery,1,Regular Play,Claudio Marchisio,8294.0,Right Center Midfield,5,Juventus,224,"['4f064b63-5269-4bff-8b82-5bdd05ad9279', 'ec9b4205-78b7-4454-b295-71bf19bdd78a']",48,,,,,,,,,,,,,,,,Juventus,224,00:00:48.131,Pass,
,,,,,,,,,,0.609659,,,,,,,,,,,,,a70f2ec4-bd65-49ff-932e-b61585f80104,54,,,"[7.0, 41.0]",18242,1,True,,-1.6207547,,,Right Foot,,"[6.0, 21.0]",,Ground Pass,20.024984,,,Javier Alejandro Mascherano,5506.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['e71555ab-2991-462c-a956-e56a51671423'],3,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.087,Pass,
