50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,4.245706,,,,,,,,,,,,,,,,e126cb8f-aa91-48cc-903c-756aa160b3c2,40,,,"[35.2, 75.3]",3788769,1,,,,,-2.2870617,,Left Foot,,,,"[6.3, 42.1]",,Ground Pass,,44.016476,,,,,Kasper Schmeichel,3815.0,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Center Back,7,Denmark,776,"['0db3847f-ae25-4e3c-873b-08fc6b69745d', 'ddc18c4b-79fd-4c03-872c-0fb45537c6b2']",22,,,,,,,,,,,,,,,,Denmark,776,00:01:22.260,Pass,True
,,,,,,,,,,,,,,,,2.211705,,,,,,,,,,,,,,,,aaeaa5a7-132a-4b5d-9c2a-e06b139c4f32,43,,,"[6.3, 42.3]",3788769,1,,,,,-1.1949226,,Right Foot,,,,"[16.6, 16.2]",,Ground Pass,,28.058867,,,,,Jannik Vestergaard,8815.0,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,7,Denmark,776,['f24d2b6a-478b-4626-9ae0-6364fc087281'],26,,,,,,,,,,,,,,,,Denmark,776,00:01:26.586,Pass,
,,,,,,,,,,,,,,,,0.211873,,,,,,,,,,,,,,,,76858870-5448-4433-a473-d19532c78a89,47,,,"[5.6, 10.0]",3788769,1,,,,,-0.10768987,,Left Foot,,,,"[9.3, 9.6]",,Ground Pass,,3.7215588,,,Incomplete,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,7,Denmark,776,['50a73a18-f7ca-488a-a4e4-7de93ba3019a'],31,,,,,,,,,,,,,,,,Denmark,776,00:01:31.395,Pass,
,,,,,,,,,,,,,,,,0.841415,,,,,,,,,,,,,,,,82ad94cf-c288-4338-be7c-a244413e93ce,49,,,"[14.6, 0.1]",3788769,1,,,,,1.2793396,,,,,,"[18.2, 12.1]",,Low Pass,,12.528368,,,,,Pierre-Emile Højbjerg,3570.0,,,,,Throw-in,1,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,8,Denmark,776,['6b08f81c-78ed-4978-be90-db9751e66c80'],43,,,,,,,,,,,,,,,,Denmark,776,00:01:43.665,Pass,
,,,,,,,,,,,,,,,,0.789035,,,,,,,,,,,,,,,,115f11c6-b600-4b16-bd1b-540ec438e20d,52,,,"[18.2, 11.2]",3788769,1,,,,,-1.4268708,,Right Foot,,,,"[19.2, 4.3]",,Ground Pass,,6.9720874,,,,,Joakim Mæhle,16554.0,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,8,Denmark,776,['258fe752-1fb8-400b-985f-b0a17a0b4d44'],44,,,,,,,,,,,,,,,,Denmark,776,00:01:44.547,Pass,
,,,,,,,,,,,,,,,,2.530035,,,,,,,,,,,,,,,,04aa738a-9de8-463a-9742-92c01d88ed19,55,,,"[19.2, 4.3]",3788769,1,,,,,0.5484113,,Right Foot,,,,"[48.5, 22.2]",,High Pass,,34.335114,,,,,Yussuf Yurary Poulsen,5536.0,,,,,,1,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,8,Denmark,776,['a4e57304-aed6-47d8-af6d-51d6998bf4f6'],45,,,,,,,,,,,,,,,,Denmark,776,00:01:45.376,Pass,
,,,,,,,,,,,,,,,,1.397234,,,,,,,,,,,,,,,,d98d6e78-8361-4215-bde5-2f71265ecba6,59,,,"[52.1, 24.2]",3788769,1,,,,,2.3561945,,Left Foot,,,,"[47.3, 29.0]",,Ground Pass,,6.788225,,,,,Mikkel Damsgaard,24443.0,,,,,,1,From Throw In,Yussuf Yurary Poulsen,5536.0,Center Forward,8,Denmark,776,['bb9fd792-3638-4688-be41-bfac1c0ff684'],47,,,,,,,,,,,,,,,,Denmark,776,00:01:47.946,Pass,
,,,,,,,,,,,,,,,,0.891181,,,,,,,,,,,,,,,,53043ca0-ee25-4f8b-8d37-0a49a6f0aef3,65,,,"[68.9, 39.4]",3788769,1,,,,,2.8590376,,Right Foot,,,,"[62.7, 41.2]",,Ground Pass,,6.456005,,,,,Roman Zobnin,5171.0,,,,,,1,Regular Play,Magomed Ozdoev,20845.0,Right Defensive Midfield,9,Russia,796,['ea549b59-dc2c-47f3-b563-b25c25dd1a80'],51,,,,,,,,,,,,,,,,Russia,796,00:01:51.161,Pass,
,,,,,,,,,,,,,,,,1.290563,,,,,,,,,,,,,,,,5977fab4-1564-40d8-b896-7b23c35eec1e,68,,,"[63.8, 32.3]",3788769,1,,,,,-2.728464,,Right Foot,,,,"[49.2, 25.9]",,Ground Pass,,15.941142,,,,,Daler Kuzyaev,5179.0,,,,,,1,Regular Play,Roman Zobnin,5171.0,Left Defensive Midfield,9,Russia,796,['b321559e-b189-457a-a178-1bba34f42c75'],53,,,,,,,,,,,,,,,,Russia,796,00:01:53.795,Pass,
,,,,,,,,,,,,,,,,1.491005,,,,,,,,,,,,,,,,9ee8625a-2e6b-4b64-9b39-5475623c2098,71,,,"[48.7, 25.9]",3788769,1,,,,,1.9281552,,Right Foot,,,,"[40.0, 49.2]",,Ground Pass,,24.87127,,,,,Igor Diveev,31917.0,,,,,,1,Regular Play,Daler Kuzyaev,5179.0,Left Wing Back,9,Russia,796,['dc8c28ce-1bdc-42da-86a6-c03034f8d9a0'],55,,,,,,,,,,,,,,,,Russia,796,00:01:55.355,Pass,
,,,,,,,,,,,,,,,,1.501114,,,,,,,,,,,,,,,,1b276bb5-359b-4138-a72e-395a6bb1e0b3,74,,,"[40.5, 49.5]",3788769,1,,,,,1.2478218,,Right Foot,,,,"[48.7, 74.0]",,Ground Pass,,25.835829,,,,,Georgiy Dzhikiya,16583.0,,,,,,1,Regular Play,Igor Diveev,31917.0,Center Back,9,Russia,796,['2efe4f89-aeb4-4702-b14c-1b6cfc291d93'],57,,,,,,,,,,,,,,,,Russia,796,00:01:57.944,Pass,
,,,,,,,,,,,,,,,,0.783835,,,,,,,,,,,,,,,,06bf8ae3-3c0f-49e8-8aa2-2039790d768d,78,,,"[48.7, 74.0]",3788769,2,,,,,0.13168386,,Right Foot,,,,"[63.8, 76.0]",,Ground Pass,,15.231874,,,,,Mário Figueira Fernandes,5170.0,,,,,,1,Regular Play,Georgiy Dzhikiya,16583.0,Right Center Back,9,Russia,796,"['b09c3602-2a88-4a1c-86fd-5725677c75f8', 'd0c51752-19ab-4546-bd3a-f8e3ad96deff']",0,,,,,,,,,,,,,,,,Russia,796,00:02:00.866,Pass,True
,,,,,,,,,,,,,,,,1.502321,,,,,,,,,,,,,,,,6906761b-9b39-42de-a45f-00d84dd8b936,82,,,"[56.9, 0.1]",3788769,2,,,,,2.4738307,,,,,,"[44.6, 9.8]",,Low Pass,,15.66461,,,,,Jannik Vestergaard,8815.0,,,,,Throw-in,1,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,10,Denmark,776,['4fff85b8-2aa8-4749-b241-44469db4cc5a'],15,,,,,,,,,,,,,,,,Denmark,776,00:02:15.262,Pass,
,,,,,,,,,,,,,,,,1.915373,,,,,,,,,,,,,,,,272b943c-c586-4179-a31d-a1980d69e8ed,85,,,"[45.5, 14.4]",3788769,2,,,,,1.593315,,Right Foot,,,,"[45.0, 36.6]",,Ground Pass,,22.20563,,,,,Simon Thorup Kjær,5534.0,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,10,Denmark,776,['def12251-6def-4603-88f4-c86a0b102189'],18,,,,,,,,,,,,,,,,Denmark,776,00:02:18.652,Pass,
,,,,,,,,,,,,,,,,2.979323,,,,,,,,,,,,,,,,90ccb427-7a64-4fca-b1bc-728529bdd949,88,,,"[53.5, 44.1]",3788769,2,,,,,0.66438997,,Right Foot,,,,"[92.7, 74.8]",,High Pass,,49.790863,,,Incomplete,,Daniel Wass,6797.0,,,,,,1,From Throw In,Simon Thorup Kjær,5534.0,Center Back,10,Denmark,776,"['709eda01-e716-46d9-a070-e229dab8373f', 'eadc7b1c-b190-49d1-9604-b9b6efecb6b5']",22,,,,,,,,,,,,,,,,Denmark,776,00:02:22.923,Pass,
,,,,,,,,,,,,,,,,2.388713,,,,,,,,,,,,,,,,709eda01-e716-46d9-a070-e229dab8373f,91,,,"[27.4, 5.3]",3788769,2,,,,True,-0.09666746,,,,,,"[43.9, 3.7]",,Low Pass,,16.577394,,,,,Aleksandr Golovin,5177.0,,,,,Interception,1,From Counter,Daler Kuzyaev,5179.0,Left Wing Back,11,Russia,796,"['1b996224-f4ed-400e-b494-1cbb79c3a521', '7128d2e0-1591-4378-bd6b-f36cc60231cc', '90ccb427-7a64-4fca-b1bc-728529bdd949']",25,,,,,,,,,,,,,,,,Russia,796,00:02:25.903,Pass,True
,,,,,,,,,,,,,,,,1.437583,,,,,,,,,,,,,,,,0647396b-dafe-4292-9691-fb524d26323d,94,,,"[49.6, 2.5]",3788769,2,,,,,0.36346862,,Right Foot,,,,"[65.9, 8.7]",,Ground Pass,,17.439323,,,,,Artem Dzyuba,5195.0,,,,,,1,From Counter,Aleksandr Golovin,5177.0,Left Wing,11,Russia,796,['5f28f5b3-31b1-41dc-ab0d-bb1c1a5b7c65'],29,,,,,,,,,,,,,,,,Russia,796,00:02:29.061,Pass,
,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,8ff60f74-ac31-41db-9639-e2c70e9661da,102,,,"[54.9, 70.7]",3788769,2,,,,,-3.1242032,,Right Foot,,,,"[43.4, 70.5]",,Ground Pass,,11.501739,,,,,Andreas Christensen,3959.0,,,,,Recovery,1,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,12,Denmark,776,['f4d5fe43-92b8-42df-bb98-0d37189e5a9b'],32,,,,,,,,,,,,,,,,Denmark,776,00:02:32.809,Pass,
,,,,,,,,,,,,,,,,1.16343,,,,,,,,,,,,,,,,c292aec2-0cf4-492e-960d-caf935b72fb9,105,,,"[43.4, 70.5]",3788769,2,,,,,-2.029368,,Right Foot,,,,"[35.6, 54.7]",,Ground Pass,,17.620443,,,,,Jannik Vestergaard,8815.0,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,12,Denmark,776,['86b0c32c-013b-42ef-a731-bbe74ead21c3'],34,,,,,,,,,,,,,,,,Denmark,776,00:02:34.229,Pass,
,,,,,,,,,,,,,,,,1.221707,,,,,,,,,,,,,,,,67088ec7-a8dd-4b25-8550-3905cd4b3812,111,,,"[47.1, 72.3]",3788769,3,,True,,,-2.0280745,,Right Foot,,,,"[40.9, 59.7]",,Ground Pass,,14.042791,,,,,Simon Thorup Kjær,5534.0,,,,,,1,Other,Andreas Christensen,3959.0,Right Center Back,15,Russia,796,['eecdbdca-744d-40b3-b8a5-8e139fc02ef8'],16,,,,,,,,,,,,,,,,Denmark,776,00:03:16.845,Pass,
,,,,,,,,,,,,,,,,0.920483,,,,,,,,,,,,,,,,7fc72458-1660-408d-aecc-ab829a065e5b,113,,,"[40.5, 59.3]",3788769,3,,,,,-0.76456785,,Left Foot,,,,"[50.3, 49.9]",,Ground Pass,,13.579396,,,,,Thomas Delaney,5527.0,,,,,,1,Other,Simon Thorup Kjær,5534.0,Center Back,15,Russia,796,['93a227f8-7b2d-4214-8601-415f4aaf07e9'],20,,,,,,,,,,,,,,,,Denmark,776,00:03:20.059,Pass,
,,,,,,,,,,,,,,,,1.520889,,,,,,,,,,,,,,,,869e1dbb-69fa-4642-9424-19b4f184902d,116,,,"[47.8, 50.3]",3788769,3,,,,,1.5707964,,Left Foot,,,,"[47.8, 75.1]",,Ground Pass,,24.8,,,,,Andreas Christensen,3959.0,,,,,,1,Other,Thomas Delaney,5527.0,Left Defensive Midfield,15,Russia,796,['df97a560-9087-44de-a91c-61657bbf04b6'],21,,,,,,,,,,,,,,,,Denmark,776,00:03:21.788,Pass,
,,,,,,,,,,,,,,,,2.059643,,,,,,,,,,,,,,,,2ad2e1f8-d773-4109-8776-1b8a9ee50d8c,119,,,"[47.6, 73.0]",3788769,3,,,,,-2.161373,,Right Foot,,,,"[35.6, 55.1]",,Ground Pass,,21.550175,,,,,Simon Thorup Kjær,5534.0,,,,,,1,Other,Andreas Christensen,3959.0,Right Center Back,15,Russia,796,['eecb4ae7-0e61-48ce-97af-5a6335159d10'],24,,,,,,,,,,,,,,,,Denmark,776,00:03:24.613,Pass,
,,,,,,,,,,,,,,,,2.841786,,,,,,,,,,,,,,,,fdaf8a51-390b-42d2-98a8-bbee0bfdb5a0,122,,,"[48.5, 47.6]",3788769,3,,,,,-2.9848144,,Left Foot,,,,"[19.4, 43.0]",,Ground Pass,,29.46133,,,,,Kasper Schmeichel,3815.0,,,,,,1,Other,Simon Thorup Kjær,5534.0,Center Back,15,Russia,796,['f4208197-f952-4b90-a44a-4a4475f91399'],32,,,,,,,,,,,,,,,,Denmark,776,00:03:32.417,Pass,
,,,,,,,,,,,,,,,,3.666016,,,,,,,,,,,,,,,,dda4644f-0f51-4735-a16f-bf08edb9cb05,125,,,"[26.7, 46.7]",3788769,3,,,,,0.189599,,Right Foot,,,,"[93.4, 59.5]",,High Pass,,67.91708,,,Incomplete,,Yussuf Yurary Poulsen,5536.0,,,,,,1,Other,Kasper Schmeichel,3815.0,Goalkeeper,15,Russia,796,"['39d889f6-0e6a-4034-9c4d-b8f694ba278d', '6f3d323c-0146-4ce9-88b6-e46d3fceb894']",37,,,,,,,,,,,,,,,,Denmark,776,00:03:37.762,Pass,
,,,,,,,,,,,,,,,,1.494676,,,,,,,,,,,,,,,,39d889f6-0e6a-4034-9c4d-b8f694ba278d,128,,,"[26.7, 20.6]",3788769,3,,,,True,1.6646376,,,,,,"[25.1, 37.6]",,High Pass,,17.075129,,,,,Georgiy Dzhikiya,16583.0,,,,,Recovery,1,Other,Fedor Kudryashov,5677.0,Left Center Back,15,Russia,796,"['2c435a7b-bb14-4a81-82d6-36d408e76034', '45365180-89e0-42fb-b473-c6a4798dc651', 'dda4644f-0f51-4735-a16f-bf08edb9cb05']",41,,,,,,,,,,,,,,,,Russia,796,00:03:41.428,Pass,True
,,,,,,,,,,,,,,,,2.571411,,,,,,,,,,,,,,,,c0fc387d-13de-4a40-8fd3-70d92757a40e,131,,,"[25.4, 38.0]",3788769,3,,,,,0.042080406,,Left Foot,,,,"[63.4, 39.6]",,High Pass,,38.03367,,,Incomplete,,Artem Dzyuba,5195.0,,,,,,1,Other,Georgiy Dzhikiya,16583.0,Right Center Back,15,Russia,796,"['65dde7d8-d293-4c4f-a580-0006419e328c', '6a84e2d4-de52-4dc1-bcb6-95bcf1c961cb']",43,,,,,,,,,,,,,,,,Russia,796,00:03:43.003,Pass,
