bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.767707,,,,,,,,,,,,,,c4023248-085e-4f21-a0e7-579a006b2ad2,17,,"[25.9, 58.7]",3788761,0,,,,-1.2992635,,Right Foot,,,,"[35.7, 23.5]",Ground Pass,,36.538746,,,Milan Škriniar,6990.0,,,,,,,1,From Kick Off,Ľubomír Šatka,30397.0,Right Center Back,2,Slovakia,908,['a451e5ad-5ee6-490d-a4a0-a86376a6c630'],9,,,,,,,,,,,,,,,,,Slovakia,908,00:00:09.247,Pass,
,,,,,,,,,,,,,,,,1.442469,,,,,,,,,,,,,,0c0feeca-ea16-4979-a69c-d342a41c7713,20,,"[35.7, 23.5]",3788761,0,,,,-1.060308,,Right Foot,,,,"[42.7, 11.0]",Ground Pass,,14.326549,,,Tomáš Hubočan,4421.0,,,,,,,1,From Kick Off,Milan Škriniar,6990.0,Left Center Back,2,Slovakia,908,['b09f4954-c74e-4060-8fc4-666b5609f898'],11,,,,,,,,,,,,,,,,,Slovakia,908,00:00:11.878,Pass,
,,,,,,,,,,,,,,,,1.164797,,,,,,,,,,,,,,b43d0b00-d6f1-4f24-af8d-93b836af827e,23,,"[42.9, 11.2]",3788761,0,,,,2.4659557,,Right Foot,,,,"[29.3, 22.1]",Ground Pass,,17.428999,,,Milan Škriniar,6990.0,,,,,,,1,From Kick Off,Tomáš Hubočan,4421.0,Left Back,2,Slovakia,908,['54db1888-8918-4d68-9265-d4c97e1f6d01'],15,,,,,,,,,,,,,,,,,Slovakia,908,00:00:15.278,Pass,
,,,,,,,,,,,,,,,,1.590348,,,,,,,,,,,,,,33d6f33e-9f05-434b-a373-f147fc014e39,26,,"[28.8, 23.2]",3788761,0,,,,1.5868206,,Right Foot,,,,"[28.3, 54.4]",Ground Pass,,31.204006,,,Ľubomír Šatka,30397.0,,,,,,,1,From Kick Off,Milan Škriniar,6990.0,Left Center Back,2,Slovakia,908,['303e51a7-4af1-400c-ab51-38e7d3254d5a'],17,,,,,,,,,,,,,,,,,Slovakia,908,00:00:17.600,Pass,
,,,,,,,,,,,,,,,,1.10302,,,,,,,,,,,,,,9388f3fa-93e2-4e61-ba03-9761633b8118,29,,"[28.3, 57.4]",3788761,0,,,,1.350203,,Right Foot,,,,"[32.0, 73.9]",Ground Pass,,16.909761,,,Peter Pekarík,9722.0,,,,,,,1,From Kick Off,Ľubomír Šatka,30397.0,Right Center Back,2,Slovakia,908,['2b1d333b-74c3-4f73-be01-143020794129'],20,,,,,,,,,,,,,,,,,Slovakia,908,00:00:20.525,Pass,
,,,,,,,,,,,,,,,,1.313821,,,,,,,,,,,,,,9e952fb7-0991-4a78-9c1b-320e7a85c8f5,32,,"[34.4, 73.9]",3788761,0,,,,-2.1550677,,Right Foot,,,,"[26.2, 61.5]",Ground Pass,,14.866069,,,Ľubomír Šatka,30397.0,,,,,,,1,From Kick Off,Peter Pekarík,9722.0,Right Back,2,Slovakia,908,['8cd08490-d4c6-4ef8-833c-1849b7ba8d09'],22,,,,,,,,,,,,,,,,,Slovakia,908,00:00:22.581,Pass,
,,,,,,,,,,,,,,,,0.972816,,,,,,,,,,,,,,7b0da8a8-6abe-46aa-8c0a-ee4ef35afbd0,35,,"[26.5, 61.0]",3788761,0,,,,0.0,,Right Foot,,,,"[37.5, 61.0]",Ground Pass,,11.0,,,Juraj Kucka,10919.0,,,,,,,1,From Kick Off,Ľubomír Šatka,30397.0,Right Center Back,2,Slovakia,908,['fc25e4c7-43af-4cdf-81d2-3938e80089b5'],25,,,,,,,,,,,,,,,,,Slovakia,908,00:00:25.110,Pass,
,,,,,,,,,,,,,,,,0.990558,,,,,,,,,,,,,,4d82ab80-6c67-46dd-89de-92c7ec378af7,38,,"[37.5, 61.0]",3788761,0,,,,-3.0151522,,Right Foot,,,,"[25.7, 59.5]",Ground Pass,,11.894957,,,Ľubomír Šatka,30397.0,,,,,,,1,From Kick Off,Juraj Kucka,10919.0,Right Center Midfield,2,Slovakia,908,['3c6a10fa-3f24-43f5-b1fb-38c4a2f493df'],26,,,,,,,,,,,,,,,,,Slovakia,908,00:00:26.121,Pass,
,,,,,,,,,,,,,,,,2.232419,,,,,,,,,,,,,,f9955df0-c5dc-4033-a716-5394b8b4f118,41,,"[23.4, 58.2]",3788761,0,,,,-2.2174273,,Right Foot,,,,"[8.0, 37.8]",Ground Pass,,25.560125,,,Martin Dúbravka,3711.0,,,,,,,1,From Kick Off,Ľubomír Šatka,30397.0,Right Center Back,2,Slovakia,908,['687fef74-b274-4c3d-8307-5b3fe04a6fad'],27,,,,,,,,,,,,,,,,,Slovakia,908,00:00:27.865,Pass,
,,,,,,,,,,,,,,,,1.946191,,,,,,,,,,,,,,84848d26-b440-4a8d-9d96-9b469532f4da,43,,"[8.0, 37.8]",3788761,0,,,,-1.2618656,,Right Foot,,,,"[15.5, 14.3]",Ground Pass,,24.667793,,,Milan Škriniar,6990.0,,,,,,,1,From Kick Off,Martin Dúbravka,3711.0,Goalkeeper,2,Slovakia,908,['82aa37ca-dcbf-42de-b13b-5c90bfda3794'],30,,,,,,,,,,,,,,,,,Slovakia,908,00:00:30.098,Pass,
,,,,,,,,,,,,,,,,1.014745,,,,,,,,,,,,,,e7f75d80-c236-4d0e-998b-eb5de6d25ec7,46,,"[15.5, 14.3]",3788761,0,,,,-0.6931497,,Right Foot,,,,"[27.9, 4.0]",Ground Pass,,16.119864,,,Tomáš Hubočan,4421.0,,,,,,,1,From Kick Off,Milan Škriniar,6990.0,Left Center Back,2,Slovakia,908,['0f12920e-c765-43e2-813f-2d68febced38'],33,,,,,,,,,,,,,,,,,Slovakia,908,00:00:33.075,Pass,
,,,,,,,,,,,,,,,,1.786822,,,,,,,,,,,,,,978db365-6604-43f3-8034-e81bfc2486b2,49,,"[27.9, 4.0]",3788761,0,,,,0.0391956,,Right Foot,,,,"[43.2, 4.6]",Ground Pass,,15.31176,,,Marek Hamšík,7025.0,,,,,,,1,From Kick Off,Tomáš Hubočan,4421.0,Left Back,2,Slovakia,908,['45f554d5-f5f1-4b3d-be39-fa659eba54a1'],34,,,,,,,,,,,,,,,,,Slovakia,908,00:00:34.410,Pass,
,,,,,,,,,,,,,,,,0.999681,,,,,,,,,,,,,,8618ca07-ee5c-4da6-8ec3-6fbc16cf01ae,52,,"[43.2, 4.6]",3788761,0,,,,1.048962,,Left Foot,,,,"[50.1, 16.6]",Ground Pass,,13.842326,,,Juraj Kucka,10919.0,,,,,,,1,From Kick Off,Marek Hamšík,7025.0,Center Attacking Midfield,2,Slovakia,908,['0f8ae83c-f7ec-460a-a7f4-4593c1986ef1'],37,,,,,,,,,,,,,,,,,Slovakia,908,00:00:37.213,Pass,
,,,,,,,,,,,,,,,,1.598894,,,,,,,,,,,,,,459d1c1b-9cd0-40db-8786-e624a8ff5dd8,62,,"[57.4, 24.9]",3788761,0,,,,1.9185634,,Right Foot,,,,"[48.7, 48.9]",Ground Pass,,25.52822,,,Ľubomír Šatka,30397.0,,,,,,Free Kick,1,From Free Kick,Milan Škriniar,6990.0,Left Center Back,3,Slovakia,908,['ff61b9d2-3307-415c-b20e-239eef9862b9'],54,,,,,,,,,,,,,,,,,Slovakia,908,00:00:54.037,Pass,
,,,,,,,,,,,,,,,,1.393872,,,,,,,,,,,,,,cdb349e0-796c-4838-a454-85b19f389800,65,,"[48.7, 48.9]",3788761,0,,,,-1.4940244,,Right Foot,,,,"[50.2, 29.4]",Ground Pass,,19.557608,,,Milan Škriniar,6990.0,,,,,,,1,From Free Kick,Ľubomír Šatka,30397.0,Right Center Back,3,Slovakia,908,['01d1aa7f-1a4b-4658-a468-91741b6ade60'],57,,,,,,,,,,,,,,,,,Slovakia,908,00:00:57.299,Pass,
,,,,,,,,,,,,,,,,0.938399,,,,,,,,,,,,,,c0a71aa9-ff3a-4bb2-89f4-87e1eab319f3,68,,"[50.2, 29.4]",3788761,0,,,,-0.53862417,,Right Foot,,,,"[58.4, 24.5]",Ground Pass,,9.552486,,,Marek Hamšík,7025.0,,,,,,,1,From Free Kick,Milan Škriniar,6990.0,Left Center Back,3,Slovakia,908,['578a0a36-6307-41af-9977-eba539b10ba1'],59,,,,,,,,,,,,,,,,,Slovakia,908,00:00:59.645,Pass,
,,,,,,,,,,,,,,,,1.129755,,,,,,,,,,,,,,7021cd9f-3dc3-4561-ba79-0652dc47fe0b,71,,"[58.4, 24.5]",3788761,1,,,,3.075464,,Left Foot,,,,"[43.3, 25.5]",Ground Pass,,15.133077,,,Milan Škriniar,6990.0,,,,,,,1,From Free Kick,Marek Hamšík,7025.0,Center Attacking Midfield,3,Slovakia,908,['1ff96708-07a3-4f66-8cf3-867be78c4c5c'],0,,,,,,,,,,,,,,,,,Slovakia,908,00:01:00.606,Pass,
,,,,,,,,,,,,,,,,1.691044,,,,,,,,,,,,,,2d8df1ef-c38b-49da-afaa-7d651261bd95,77,,"[36.1, 26.9]",3788761,1,,,,2.1084712,,Left Foot,,,,"[26.5, 43.0]",Ground Pass,,18.744865,,,Martin Dúbravka,3711.0,,,,,,Free Kick,1,From Free Kick,Milan Škriniar,6990.0,Left Center Back,4,Slovakia,908,['53831076-c57f-4a9f-b4d1-822216967961'],44,,,,,,,,,,,,,,,,,Slovakia,908,00:01:44.051,Pass,
,,,,,,,,,,,,,,,,1.17267,,,,,,,,,,,,,,7dfc9163-870d-4c5e-bca0-166b4e03cd76,80,,"[28.1, 42.6]",3788761,1,,,,-1.1328665,,Right Foot,,,,"[34.0, 30.0]",Ground Pass,,13.912944,,,Milan Škriniar,6990.0,,,,,,,1,From Free Kick,Martin Dúbravka,3711.0,Goalkeeper,4,Slovakia,908,['91c46744-bf72-4130-97e3-af875f91fe47'],47,,,,,,,,,,,,,,,,,Slovakia,908,00:01:47.169,Pass,
,,,,,,,,,,,,,,,,1.270307,,,,,,,,,,,,,,8a4de6d0-1862-436b-a3ea-411f243e978c,83,,"[34.0, 30.0]",3788761,1,,,,-1.234761,,Right Foot,,,,"[41.3, 9.1]",Ground Pass,,22.138203,,,Tomáš Hubočan,4421.0,,,,,,,1,From Free Kick,Milan Škriniar,6990.0,Left Center Back,4,Slovakia,908,['fa25939c-99b2-4a2c-bc9c-8491476898a2'],49,,,,,,,,,,,,,,,,,Slovakia,908,00:01:49.294,Pass,
,,,,,,,,,,,,,,,,2.512128,,,,,,,,,,,,,,7181255f-5b71-47b9-bbc6-fe286b98eb92,86,,"[43.2, 13.5]",3788761,1,,,,0.6389613,,Right Foot,,,,"[82.1, 42.4]",High Pass,,48.4605,Incomplete,,Juraj Kucka,10919.0,,,,,,,1,From Free Kick,Tomáš Hubočan,4421.0,Left Back,4,Slovakia,908,"['334c6da8-6fd4-4762-830e-e08b4f56d907', '98f5f2cd-e331-4ddf-b4b4-ef1125290026']",54,,,,,,,,,,,,,,,,,Slovakia,908,00:01:54.824,Pass,
,,,,,,,,,,,,,,,,1.527025,,,,,,,,,,,,,,70b20b90-d159-4da8-9934-9db82d80f584,92,,"[90.8, 58.5]",3788761,2,,,,-0.73927706,,Right Foot,,,,"[111.2, 39.9]",High Pass,,27.606522,Pass Offside,,Juraj Kucka,10919.0,,,,,,,1,From Free Kick,Martin Koscelník,28044.0,Right Wing,4,Slovakia,908,['7e034f2e-09d9-43fd-8b58-00d22eb5b9a7'],1,,,,,,,,,,,,,,,,,Slovakia,908,00:02:01.031,Pass,
,,,,,,,,,,,,,,,,1.54124,,,,,,,,,,,,,,cb600948-679b-4377-9e1a-f8b507e161dd,94,,"[8.9, 40.2]",3788761,2,,,,0.5043376,,Right Foot,,,,"[24.3, 48.7]",Ground Pass,,17.590054,,,Victor Nilsson Lindelöf,3702.0,,,,,,Free Kick,1,From Free Kick,Robin Olsen,5622.0,Goalkeeper,5,Sweden,790,['60e0133a-ac9d-4749-a176-e274f9f470d0'],20,,,,,,,,,,,,,,,,,Sweden,790,00:02:20.601,Pass,
,,,,,,,,,,,,,,,,3.605463,,,,,,,,,,,,,,91b6f185-4632-4cc9-8dd3-8b428446ad42,97,,"[43.6, 51.5]",3788761,2,,,,-0.69069546,,Right Foot,,,,"[85.1, 17.2]",High Pass,,53.839947,Incomplete,,Marcus Berg,11098.0,,,,,,,1,From Free Kick,Victor Nilsson Lindelöf,3702.0,Right Center Back,5,Sweden,790,"['064316ca-d5bf-4b90-af7f-b88a0782b22d', 'e887a22e-34a0-4d25-9172-776ef4331f07']",28,,,,,,,,,,,,,,,,,Sweden,790,00:02:28.446,Pass,
,,,,,,,,,,,,,,,,1.080781,,,,,,,,,,,,,,f22772be-6368-4258-b3f5-96152b4e8f8f,102,,"[73.3, 29.8]",3788761,2,,,,-0.60670793,,Right Foot,,,,"[86.7, 20.5]",Low Pass,,16.311039,Incomplete,,Marcus Berg,11098.0,,,,,,Recovery,1,From Free Kick,Kristoffer Olsson,23444.0,Right Center Midfield,5,Sweden,790,"['3e8c1043-e57f-4a5c-ab17-bec093312319', '7531cef2-b63f-413a-895a-6d2a1ea450fb', 'e3f00c69-8333-459d-a4b9-7385a7b10311']",33,,,,,,,,,,,,,,,,,Sweden,790,00:02:33.696,Pass,True
,,,,,,,,,,,,,,,,0.999733,,,,,,,,,,,,,,3e8c1043-e57f-4a5c-ab17-bec093312319,104,,"[33.4, 59.6]",3788761,2,,,,-0.5059504,,Right Foot,,,,"[40.8, 55.5]",Low Pass,,8.459906,Incomplete,,Patrik Hrošovský,16041.0,,,,,,Recovery,1,From Free Kick,Juraj Kucka,10919.0,Right Center Midfield,5,Sweden,790,"['14b2a0e7-8390-4e99-8a98-f80540f0400f', '9f1113f0-8700-4c29-8c0b-b86b85935ea4', 'f22772be-6368-4258-b3f5-96152b4e8f8f']",34,,,,,,,,,,,,,,,,,Slovakia,908,00:02:34.776,Pass,
,,,,,,,,,,,,,,,,2.214244,,,,,,,,,,,,,,14b2a0e7-8390-4e99-8a98-f80540f0400f,107,,"[79.3, 24.6]",3788761,2,,,,-0.032668114,,Right Foot,,,,"[94.6, 24.1]",High Pass,,15.308167,Incomplete,,Alexander Isak,8819.0,,,,,,Interception,1,From Free Kick,Kristoffer Olsson,23444.0,Right Center Midfield,5,Sweden,790,"['17ab7b49-9097-4787-be42-e3b093468804', '1dab174d-5cee-47d4-a2d1-3d75902bd57b', '3e8c1043-e57f-4a5c-ab17-bec093312319']",35,,,,,,,,,,,,,,,,,Sweden,790,00:02:35.776,Pass,
,,,,,,,,,,,,,,,,1.146847,,,,,,,,,,,,,,50ed06eb-4f69-49c8-843c-bd7aa806d144,115,,"[84.7, 27.5]",3788761,2,,,,1.0784827,1e00b60e-d794-4e92-be2b-0e025cc5c810,Right Foot,,,,"[90.6, 38.5]",Low Pass,,12.482388,,,Sebastian Larsson,5617.0,True,,,,,,1,From Free Kick,Emil Peter Forsberg,5625.0,Left Midfield,5,Sweden,790,"['7d9fb806-de97-4c51-9edc-c8306ba69c5f', 'ff0f3012-90e4-4cfc-ab6a-7e46ba255dc6']",41,,,,,,,,,,,,,,,,,Sweden,790,00:02:41.018,Pass,True
,,,,,,,,,,,,,,,,0.896043,,,,,,,,,,,,,,79df1a74-17ec-4ce5-8d39-6180bc0845e4,121,,"[6.6, 44.7]",3788761,2,True,,,0.5895602,,Right Foot,,,,"[21.4, 54.6]",Ground Pass,,17.805899,,,Ľubomír Šatka,30397.0,,,,,,,1,From Keeper,Martin Dúbravka,3711.0,Goalkeeper,7,Slovakia,908,['0aac8b65-7f45-4bd1-83a7-04c00fb6a5c8'],57,,,,,,,,,,,,,,,,,Slovakia,908,00:02:57.731,Pass,
,,,,,,,,,,,,,,,,1.596389,,,,,,,,,,,,,,13d45a10-2ebf-4edf-8294-650ad9bda372,123,,"[21.4, 54.4]",3788761,2,,,,-1.4373351,,Right Foot,,,,"[24.3, 32.8]",Ground Pass,,21.793806,,,Milan Škriniar,6990.0,,,,,,,1,Regular Play,Ľubomír Šatka,30397.0,Right Center Back,8,Slovakia,908,['28402b34-fead-4562-8448-9b8245fcfe4d'],59,,,,,,,,,,,,,,,,,Slovakia,908,00:02:59.382,Pass,
,,,,,,,,,,,,,,,,1.492776,,,,,,,,,,,,,,07b917ac-b80f-473b-9799-d4203f38e897,126,,"[26.9, 32.7]",3788761,3,,,,1.6088731,,Left Foot,,,,"[26.1, 53.7]",Ground Pass,,21.015232,,,Ľubomír Šatka,30397.0,,,,,,,1,Regular Play,Milan Škriniar,6990.0,Left Center Back,9,Slovakia,908,['9f008b61-ae5a-42cc-90f4-33617522d53e'],2,,,,,,,,,,,,,,,,,Slovakia,908,00:03:02.976,Pass,
,,,,,,,,,,,,,,,,1.936872,,,,,,,,,,,,,,92a28f40-0daf-494a-868d-ccdc5f1ced29,129,,"[26.1, 53.7]",3788761,3,,,,1.4508393,,Right Foot,,,,"[28.8, 76.1]",Ground Pass,,22.562136,,,Peter Pekarík,9722.0,,,,,,,1,Regular Play,Ľubomír Šatka,30397.0,Right Center Back,10,Slovakia,908,['48afd332-7192-4fb9-a2b5-d62adb80c285'],5,,,,,,,,,,,,,,,,,Slovakia,908,00:03:05.265,Pass,
,,,,,,,,,,,,,,,,1.28593,,,,,,,,,,,,,,1785501b-40c4-4392-84e7-8f9804cf23c5,132,,"[28.8, 76.1]",3788761,3,,,,-1.715039,,Right Foot,,,,"[26.2, 58.2]",Ground Pass,,18.087841,,,Ľubomír Šatka,30397.0,,,,,,,1,Regular Play,Peter Pekarík,9722.0,Right Back,11,Slovakia,908,['995a124b-77a4-41a7-9836-c8d9dd0090c5'],7,,,,,,,,,,,,,,,,,Slovakia,908,00:03:07.242,Pass,
,,,,,,,,,,,,,,,,0.732485,,,,,,,,,,,,,,51b692bf-9211-452e-8fc0-419d0dceacb8,135,,"[31.0, 57.7]",3788761,3,,,,-0.47305173,,Right Foot,,,,"[43.7, 51.2]",Ground Pass,,14.266745,,,Patrik Hrošovský,16041.0,,,,,,,1,Regular Play,Ľubomír Šatka,30397.0,Right Center Back,12,Slovakia,908,['bb4d407a-de84-498d-9606-7222ce891fbe'],10,,,,,,,,,,,,,,,,,Slovakia,908,00:03:10.333,Pass,
