50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.376523,,,,,,,,,,4c3b9c79-d3d4-46a7-98e1-b46d37f5877d,42,,"[52.4, 20.5]",3795187,0,,,,-0.47269714,,Right Foot,,,,"[70.0, 11.5]",,Ground Pass,,19.76765,,,,Raheem Sterling,3233.0,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,3,England,768,['708af73f-b3a8-4912-989d-8061302e2e07'],35,,,,,,,,,,,,,,,,England,768,00:00:35.905,Pass,
,,,,,,,,,,,,,,,,,,0.996585,,,,,,,,,,ca9ba399-35f9-4c45-8163-90daa46f6be9,45,,"[77.5, 9.2]",3795187,0,,,,-0.84028804,,Right Foot,,,,"[81.8, 4.4]",,Ground Pass,,6.4443774,,,,Luke Shaw,3382.0,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,3,England,768,['1e4bde61-06b0-44b1-953a-5c38563153b3'],39,,,,,,,,,,,,,,,,England,768,00:00:39.523,Pass,
,,,,,,,,,,,,,,,,,,1.014509,,,,,,,,,,84632fa5-5436-4eed-b51d-1d4e7eb95c6a,48,,"[81.8, 4.4]",3795187,0,,,,2.921099,,Left Foot,,,,"[76.0, 5.7]",,Ground Pass,,5.9439044,,,,Raheem Sterling,3233.0,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,3,England,768,['5bde0a5c-b7f7-4403-826e-0598f7b3e86a'],41,,,,,,,,,,,,,,,,England,768,00:00:41.645,Pass,
,,,,,,,,,,,,,,,,,,1.532485,,,,,,,,,,c3f42855-993f-4018-bea7-2ae5dda28952,52,,"[73.8, 6.2]",3795187,0,,,,3.0207963,,Right Foot,,,,"[56.5, 8.3]",,Ground Pass,,17.42699,,,,Harry Maguire,3336.0,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,3,England,768,"['526b7172-f33a-4564-bf2b-d3d8f00e383c', 'efbaaeb4-f6c8-460c-acb7-b682894522f6']",43,,,,,,,,,,,,,,,,England,768,00:00:43.195,Pass,True
,,,,,,,,,,,,,,,,,,1.541467,,,,,,,,,,81a3372d-b34f-4fbb-8ee5-506e395177b7,55,,"[50.9, 9.4]",3795187,0,,,,1.6840223,,Right Foot,,,,"[47.5, 39.3]",,Ground Pass,,30.09269,,,,John Stones,3244.0,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,3,England,768,['837816ee-0393-4679-871b-6957120786d7'],45,,,,,,,,,,,,,,,,England,768,00:00:45.912,Pass,
,,,,,,,,,,,,,,,,,,1.790823,,,,,,,,,,b5a66da0-4430-454c-bc7b-029a9848d87e,58,,"[48.0, 47.0]",3795187,0,,,,1.0732155,,Right Foot,,,,"[63.1, 74.8]",,Ground Pass,,31.636213,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,3,England,768,['5e43506a-207a-453c-b821-a0e6c82471e5'],48,,,,,,,,,,,,,,,,England,768,00:00:48.345,Pass,
,,,,,,,,,,,,,,,,,,1.130112,,,,,,,,,,2bd66412-b526-47d0-a5c8-bfa95889e36b,61,,"[63.4, 74.8]",3795187,0,,,,0.1798535,,Right Foot,,,,"[76.6, 77.2]",,Ground Pass,,13.416408,,,,Jadon Sancho,12423.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,3,England,768,['0cfa7368-cd6d-45d3-9a21-1ccc32f51163'],53,,,,,,,,,,,,,,,,England,768,00:00:53.250,Pass,
,,,,,,,,,,,,,,,,,,1.523267,,,,,,,,,,9baedbc7-9a91-4bee-b0c9-ee51d921415d,64,,"[71.1, 77.6]",3795187,0,,,,3.070845,,Right Foot,,,,"[58.4, 78.5]",,Ground Pass,,12.73185,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Jadon Sancho,12423.0,Right Wing,3,England,768,['fd89147c-49dc-413f-8198-2011df11002a'],56,,,,,,,,,,,,,,,,England,768,00:00:56.162,Pass,
,,,,,,,,,,,,,,,,,,2.029936,,,,,,,,,,c65168cc-d377-4656-bddc-72c527103271,67,,"[56.9, 77.6]",3795187,0,,,,-1.6931331,,Right Foot,,,,"[52.4, 41.0]",,Ground Pass,,36.875603,,,,John Stones,3244.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,3,England,768,['b7a69c9c-c990-4e6b-aa64-0397c7edf630'],59,,,,,,,,,,,,,,,,England,768,00:00:59.028,Pass,
,,,,,,,,,,,,,,,,,,2.078373,,,,,,,,,,6b5bd385-9aa0-4550-bfe9-750fa61a8dca,70,,"[52.4, 41.0]",3795187,1,,,,-1.1263771,,Left Foot,,,,"[64.4, 15.8]",,Ground Pass,,27.911287,,,,Harry Maguire,3336.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,3,England,768,['b358d5d5-1ff6-46dd-9d7e-3f374299c77b'],1,,,,,,,,,,,,,,,,England,768,00:01:01.098,Pass,
,,,,,,,,,,,,,,,,,,0.989523,,,,,,,,,,09676fb2-7a98-4628-a39e-062cb5e12083,74,,"[77.5, 14.1]",3795187,1,,,,-0.5864828,,Right Foot,,,,"[92.7, 4.0]",,Ground Pass,,18.249657,,,,Luke Shaw,3382.0,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,3,England,768,"['b9df435b-710c-4c28-b10b-6579ee079e32', 'be1f56c8-3533-4078-beba-97073cd25851']",5,,,,,,,,,,,,,,,,England,768,00:01:05.152,Pass,True
,,,,,,,,,,,,,,,,,,0.816581,,,,,,,,,,cbd3d62e-e22c-4c7a-8575-1bb1a98cc6c4,77,,"[94.6, 4.9]",3795187,1,,,,1.4012681,,Left Foot,,,,"[96.5, 16.0]",,Ground Pass,,11.261438,,,,Raheem Sterling,3233.0,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,3,England,768,['48bb247c-033d-4db6-82dc-a3fbaf640174'],7,,,,,,,,,,,,,,,,England,768,00:01:07.784,Pass,
,,,,,,,,,,,,,,,,,,6.28652,,,,,,,,,,e2841fea-af10-4778-895f-49676b707572,84,,"[29.8, 62.4]",3795187,1,,,,0.20318119,,Right Foot,,,,"[112.8, 79.5]",,High Pass,,84.7432,,Out,,Andriy Yarmolenko,8830.0,,,,,,1,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,3,England,768,['87f69289-4690-4b81-ab67-c7b1495e2dcb'],10,,,,,,,,,,,,,,,,Ukraine,911,00:01:10.684,Pass,
,,,,,,,,,,,,,,,,,,0.704201,,,,,,,,,,6d39b089-9d5e-431d-a0f9-e67b012abb0a,86,,"[33.8, 0.1]",3795187,1,,,,1.4666964,,,,,,"[34.5, 6.8]",,Low Pass,,6.736468,,,,Kalvin Phillips,4706.0,,,,,Throw-in,1,From Throw In,Luke Shaw,3382.0,Left Back,4,England,768,['b6e7e80c-d5a1-4c2d-9123-ae9726a3047b'],40,,,,,,,,,,,,,,,,England,768,00:01:40.859,Pass,
,,,,,,,,,,,,,,,,,,0.569455,,,,,,,,,,61e11fd1-5151-4d4f-a056-f8bbbcc12195,89,,"[34.1, 7.0]",3795187,1,,,,-1.5182133,,Right Foot,,,,"[34.3, 3.2]",,Ground Pass,,3.8052595,,,,Luke Shaw,3382.0,,,,,,1,From Throw In,Kalvin Phillips,4706.0,Right Defensive Midfield,4,England,768,"['6abf3800-16f8-418b-b3ad-6218789815d4', 'd23c4899-155a-4dd4-b39f-8e033daac4e6']",41,,,,,,,,,,,,,,,,England,768,00:01:41.564,Pass,True
,,,,,,,,,,,,,,,,,,2.521015,,,,,,,,,,7f4a4d56-cd94-4049-b57f-4f8f04218b5e,91,,"[35.5, 3.4]",3795187,1,,,,2.7863617,,Left Foot,,,,"[10.7, 12.6]",,Low Pass,,26.451466,,,,Harry Maguire,3336.0,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,4,England,768,"['d23c4899-155a-4dd4-b39f-8e033daac4e6', 'e6112c89-326f-445a-af12-debc2e4e0441']",42,,,,,,,,,,,,,,,,England,768,00:01:42.133,Pass,True
,,,,,,,,,,,,,,,,,,4.190266,,,,,,,,,,f48c3a5e-6e3a-47de-8b16-a0ce04a85856,94,,"[10.5, 26.0]",3795187,1,,,,0.98775953,,Right Foot,,,,"[35.1, 63.3]",,Ground Pass,,44.681652,,,,Kyle Walker,3205.0,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,4,England,768,['8eeb235b-7dd7-4354-8e2a-e72f3f478a93'],46,,,,,,,,,,,,,,,,England,768,00:01:46.600,Pass,
,,,,,,,,,,,,,,,,,,0.74711,,,,,,,,,,3763892e-7ee8-420f-936f-deb4d6639e35,97,,"[56.1, 78.5]",3795187,1,,,,0.12062367,,Right Foot,,,,"[62.7, 79.3]",,Ground Pass,,6.6483083,,,,Jadon Sancho,12423.0,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,4,England,768,['195a56cf-2662-4a21-8a7d-c06bcd06f302'],56,,,,,,,,,,,,,,,,England,768,00:01:56.529,Pass,
,,,,,,,,,,,,,,,,,,1.005409,,,,,,,,,,b621ce36-aa0f-46b5-b88f-a5f46aeaf709,100,,"[58.9, 79.3]",3795187,1,,,,-3.0110266,,Right Foot,,,,"[49.0, 78.0]",,Ground Pass,,9.984989,,,,Kyle Walker,3205.0,,,,,,1,From Throw In,Jadon Sancho,12423.0,Right Wing,4,England,768,['a13b5c24-bf2a-4738-b971-b844c47c8254'],59,,,,,,,,,,,,,,,,England,768,00:01:59.330,Pass,
,,,,,,,,,,,,,,,,,,1.652096,,,,,,,,,,5e7d4c5f-b188-4cc2-bba7-b08c8f7fd5a3,103,,"[51.2, 77.4]",3795187,2,,,,-1.7463294,,Right Foot,,,,"[46.5, 50.9]",,Ground Pass,,26.913565,,,,John Stones,3244.0,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,4,England,768,['46966b12-2f08-417e-b934-cfdd5042deb0'],2,,,,,,,,,,,,,,,,England,768,00:02:02.371,Pass,
,,,,,,,,,,,,,,,,,,1.658977,,,,,,,,,,d6b33e05-d717-49c6-9b6e-6396fb3482a4,106,,"[56.5, 38.7]",3795187,2,,,,-1.3244092,,Right Foot,,,,"[64.9, 5.3]",,Ground Pass,,34.440094,,,,Luke Shaw,3382.0,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,4,England,768,['ba373716-60b7-4e75-a271-2cb49e70a30e'],7,,,,,,,,,,,,,,,,England,768,00:02:07.084,Pass,
,,,,,,,,,,,,,,,,,,1.06102,,,,,,,,,,948893e2-531d-4565-a586-48f035538f72,109,,"[73.0, 5.9]",3795187,2,,,,-0.17176016,,Left Foot,,,,"[82.8, 4.2]",,Ground Pass,,9.946356,,,,Raheem Sterling,3233.0,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,4,England,768,['0f433f81-9135-4aa6-8b92-49860cbd3d43'],10,,,,,,,,,,,,,,,,England,768,00:02:10.921,Pass,
,,,,,,,,,,,,,,,,,,1.145426,,,,,,,,,,f99e1d1c-79fe-4edd-95f2-6ab596983bb5,113,,"[72.3, 10.6]",3795187,2,,,,3.1071236,,Right Foot,,,,"[57.8, 11.1]",,Ground Pass,,14.508618,,,,Harry Maguire,3336.0,,,,,,1,From Throw In,Raheem Sterling,3233.0,Left Wing,4,England,768,"['30038032-8aa1-46ac-a629-c74965a2ccd5', '510b5429-20d8-41f2-8674-651ab8e57c79']",15,,,,,,,,,,,,,,,,England,768,00:02:15.612,Pass,True
,,,,,,,,,,,,,,,,,,1.415464,,,,,,,,,,4ab0bf09-799e-4d1a-8536-90b2e2e58a70,116,,"[64.6, 12.1]",3795187,2,,,,-0.35454905,,Right Foot,,,,"[85.4, 4.4]",,Ground Pass,,22.179495,,,,Luke Shaw,3382.0,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,4,England,768,['69f0be75-9049-46ba-bb95-55e37cd19fa2'],17,,,,,,,,,,,,,,,,England,768,00:02:17.545,Pass,
,,,,,,,,,,,,,,,,,,0.866852,,,,,,,,,,4f524df4-69f2-4a63-8a40-cd731ac6b463,120,,"[89.0, 5.5]",3795187,2,,,,1.3948567,,Left Foot,,,,"[92.2, 23.5]",,Ground Pass,,18.282232,,Incomplete,,Harry Kane,10955.0,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,4,England,768,"['b81932ec-2899-48ae-a553-6c2bb82113c8', 'e222cdcd-8e70-4f4c-be81-5197530ea006', 'ed2aa215-94a6-4999-8fa8-1ffe27b5e72f']",20,,,,,,,,,,,,,,,,England,768,00:02:20.014,Pass,True
,,,,,,,,,,,,,,,,,,0.151198,,,,,,,,,,64f8791a-3f07-4a95-b41d-f9230b3d76f0,125,,"[28.9, 50.8]",3795187,2,,,,0.7853982,,Right Foot,,,,"[30.2, 52.1]",,Ground Pass,,1.8384776,,Incomplete,,Andriy Yarmolenko,8830.0,,,,,,1,From Throw In,Serhii Sydorchuk,16514.0,Center Defensive Midfield,4,England,768,"['568e1e62-8ad8-4854-a047-ca8fab5de119', '8465f075-174c-4dea-b697-0406ae3e610d', 'af3e34b4-a561-4367-8832-8a4505ba92de']",22,,,,,,,,,,,,,,,,Ukraine,911,00:02:22.309,Pass,True
