ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,59645e89-9c7f-46f2-b662-332c5b8bba12,1,,,3788741,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Turkey,909,,0,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 30357, 'name': 'Uğurcan Çakır'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 10349, 'name': 'Mehmet Zeki Çelik'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 23558, 'name': 'Merih Demiral'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8963, 'name': 'Caglar Söyüncü'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 31042, 'name': 'Cengiz Umut Meraş'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 12555, 'name': 'Okay Yokuşlu'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 8541, 'name': 'Kenan Karaman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 29989, 'name': 'Yusuf Yazıcı'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 11088, 'name': 'Ozan Tufan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 11086, 'name': 'Burak Yılmaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Turkey,909,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f063a4b6-f5ad-4576-b31d-a8dbe50f693e,2,,,3788741,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Turkey,909,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 21}, {'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 6954, 'name': 'Giorgio Chiellini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 8286, 'name': 'Leonardo Spinazzola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 4}, {'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 8181, 'name': 'Nicolò Barella'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 7038, 'name': 'Manuel Locatelli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Italy,914,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4d9693c5-29bb-4e73-8913-7ee7a4e465fc,3,,,3788741,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Turkey,909,['5c53ec59-b0d0-4515-8fee-d973e0037b56'],0,,,,,,,,,,,,,,,,Turkey,909,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5c53ec59-b0d0-4515-8fee-d973e0037b56,4,,,3788741,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Turkey,909,['4d9693c5-29bb-4e73-8913-7ee7a4e465fc'],0,,,,,,,,,,,,,,,,Italy,914,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed5b770a-8100-496e-bc2a-e49d1e6ce5a0,2004,,,3788741,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,110,Turkey,909,['0194438e-95af-4064-9009-628dc5e053a4'],0,,,,,,,,,,,,,,,,Turkey,909,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0194438e-95af-4064-9009-628dc5e053a4,2005,,,3788741,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,110,Turkey,909,['ed5b770a-8100-496e-bc2a-e49d1e6ce5a0'],0,,,,,,,,,,,,,,,,Italy,914,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.910504,,,,,,,,,,,,5c888f58-fe77-459b-ab3b-a2fa5fb8ab16,5,,"[60.0, 40.0]",3788741,0,,,,,-2.7548325,,Right Foot,,,"[32.5, 28.8]",,Ground Pass,,29.693266,,,,Caglar Söyüncü,8963.0,,,,,Kick Off,1,From Kick Off,Burak Yılmaz,11086.0,Center Forward,2,Turkey,909,['776e11e0-9e85-4226-9f9e-edefa3685288'],0,,,,,,,,,,,,,,,,Turkey,909,00:00:00.878,Pass,
,,,,,,,,,,,,,,,,2.476772,,,,,,,,,,,,84b9b798-0fbe-45bc-a4bf-3621959f29ce,8,,"[36.2, 30.4]",3788741,0,,,,,0.9209817,,Left Foot,,,"[70.7, 75.8]",,High Pass,,57.021137,,,,Kenan Karaman,8541.0,,True,,,,1,From Kick Off,Caglar Söyüncü,8963.0,Left Center Back,2,Turkey,909,['db531534-8bcb-4f84-9958-50db1d8c2131'],4,,,,,,,,,,,,,,,,Turkey,909,00:00:04.288,Pass,
,,,,,,,,,,,,,,,,1.93023,,,,,,,,,,,,089acaca-894c-4b14-96a5-c845088af8ad,13,,"[43.1, 0.1]",3788741,0,,,,,2.876891,,,,,"[15.8, 7.5]",,Low Pass,,28.285154,,,,Giorgio Chiellini,6954.0,,,,,Throw-in,1,From Throw In,Leonardo Spinazzola,8286.0,Left Back,3,Italy,914,['e61c459f-21f7-4c5c-b7f7-da5a6829250b'],12,,,,,,,,,,,,,,,,Italy,914,00:00:12.163,Pass,
,,,,,,,,,,,,,,,,1.822108,,,,,,,,,,,,bfcfd5ad-1dda-44c9-9f3d-9b33b59983a6,16,,"[3.3, 12.7]",3788741,0,,,,,1.3774958,,Right Foot,,,"[7.9, 36.2]",,Ground Pass,,23.94598,,,,Gianluigi Donnarumma,7036.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,3,Italy,914,['f24018b3-ae13-4085-a2ea-62e236a08ac3'],16,,,,,,,,,,,,,,,,Italy,914,00:00:16.420,Pass,
,,,,,,,,,,,,,,,,1.046484,,,,,,,,,,,,14604dfa-65b1-40c0-a11e-7c6b037806c0,19,,"[9.1, 38.9]",3788741,0,,,,,0.7039461,,Right Foot,,,"[19.7, 47.9]",,Ground Pass,,13.905395,,,,Leonardo Bonucci,7173.0,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,3,Italy,914,['2d2d5d6e-6e9b-4a24-9217-20e8ed76a50c'],20,,,,,,,,,,,,,,,,Italy,914,00:00:20.025,Pass,
,,,,,,,,,,,,,,,,1.877995,,,,,,,,,,,,2b3361c2-de34-4eea-bcd8-1815de59a72d,22,,"[28.8, 49.9]",3788741,0,,,,,-1.458489,,Right Foot,,,"[31.8, 23.3]",,Ground Pass,,26.768639,,,,Giorgio Chiellini,6954.0,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,3,Italy,914,['fae1f462-11c4-4d4e-9e6a-7288d533eefa'],24,,,,,,,,,,,,,,,,Italy,914,00:00:24.290,Pass,
,,,,,,,,,,,,,,,,1.431239,,,,,,,,,,,,e8da1a83-3012-43f1-9dc9-94dbf9de6e24,25,,"[37.9, 20.2]",3788741,0,,,,,1.740855,,Left Foot,,,"[34.5, 40.0]",,Ground Pass,,20.089798,,,,Leonardo Bonucci,7173.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,3,Italy,914,['001ed831-88b2-4c7b-8ef7-5349d22f7d28'],27,,,,,,,,,,,,,,,,Italy,914,00:00:27.721,Pass,
,,,,,,,,,,,,,,,,1.918561,,,,,,,,,,,,73e19e02-1f83-4d0d-a468-bfa237c7943e,28,,"[34.7, 40.3]",3788741,0,,,,,-1.176602,,Right Foot,,,"[44.6, 16.5]",,Ground Pass,,25.776928,,,,Giorgio Chiellini,6954.0,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,3,Italy,914,['68553d45-e232-49ec-8277-d54f8ad61e48'],31,,,,,,,,,,,,,,,,Italy,914,00:00:31.807,Pass,
,,,,,,,,,,,,,,,,2.826038,,,,,,,,,,,,bb2248eb-199d-45db-aeda-371032d1f834,31,,"[47.9, 10.5]",3788741,0,,,,,0.08840098,,Left Foot,,,"[99.8, 15.1]",,High Pass,,52.103455,,Incomplete,,Lorenzo Insigne,7037.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,3,Italy,914,"['b55bde4d-c995-4458-bda5-70a7e51b7a83', 'bd7bf874-93da-431e-846b-16e39cdfed43']",35,,,,,,,,,,,,,,,,Italy,914,00:00:35.277,Pass,
,,,,,,,,,,,,,,,,0.972318,,,,,,,,,,,,12cd9fe9-f3d3-4ef6-b961-a490a3de2877,35,,"[91.1, 0.1]",3788741,0,,True,,,0.8978253,,,,,"[96.6, 7.0]",,Low Pass,,8.823832,,,,Manuel Locatelli,7038.0,,,,,Throw-in,1,From Throw In,Leonardo Spinazzola,8286.0,Left Back,4,Italy,914,['0440f053-9ce8-433c-ae4b-0fb7f1e19248'],42,,,,,,,,,,,,,,,,Italy,914,00:00:42.353,Pass,
,,,,,,,,,,,,,,,,0.881053,,,,,,,,,,,,b1198965-f919-47c2-8dea-6c4c0d461e95,39,,"[83.0, 0.1]",3788741,0,,True,,,1.2293439,,,,,"[87.3, 12.2]",,Low Pass,,12.841339,,,,Ciro Immobile,7788.0,,,,,Throw-in,1,From Throw In,Leonardo Spinazzola,8286.0,Left Back,5,Italy,914,['2226f20c-89a6-48a9-bf53-2f36edf3ae30'],57,,,,,,,,,,,,,,,,Italy,914,00:00:57.749,Pass,
,,,,,,,,,,,,,,,,0.247062,,,,,,,,,,,,21cd153c-ed50-4469-9cc3-43d8529080e7,41,,"[87.8, 12.2]",3788741,0,,,,,0.10379234,,Right Foot,,,"[92.6, 12.7]",,Low Pass,,4.8259716,,,,Lorenzo Insigne,7037.0,,,,,,1,From Throw In,Ciro Immobile,7788.0,Center Forward,5,Italy,914,['e777f7ec-12b8-42e6-b0ec-f679220751ba'],58,,,,,,,,,,,,,,,,Italy,914,00:00:58.630,Pass,
,,,,,,,,,,,,,,,,0.688775,,,,,,,,,,,,99cc467d-f40c-4f3e-8e99-da343cc43249,49,,"[29.9, 67.6]",3788741,1,,,,,3.0871012,,Right Foot,,,"[24.4, 67.9]",,Ground Pass,,5.508176,,,,Mehmet Zeki Çelik,10349.0,,,,,,1,Regular Play,Okay Yokuşlu,12555.0,Center Defensive Midfield,6,Turkey,909,['f903cd0b-9f99-480c-a037-9ae662a4f5ad'],0,,,,,,,,,,,,,,,,Turkey,909,00:01:00.458,Pass,
,,,,,,,,,,,,,,,,0.465674,,,,,,,,,,,,191e3fe8-cd9d-4559-9400-c81b2cdebb38,53,,"[23.7, 69.1]",3788741,1,,,,,-1.3954021,,Right Foot,,,"[25.1, 61.2]",,Ground Pass,,8.023091,,,,Merih Demiral,23558.0,,,,,,1,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,6,Turkey,909,"['95aa77be-1488-44fd-8fee-bc227b94e0a6', 'e0c18082-05e1-40fd-86e1-6ee10e14700a']",1,,,,,,,,,,,,,,,,Turkey,909,00:01:01.473,Pass,True
,,,,,,,,,,,,,,,,1.277214,,,,,,,,,,,,0e0788d6-161a-4fdd-8188-e6ca1e7c2550,56,,"[25.4, 60.4]",3788741,1,,,,,0.8077825,,Right Foot,,,"[38.5, 74.1]",,High Pass,,18.95521,,,,Kenan Karaman,8541.0,,,,,,1,Regular Play,Merih Demiral,23558.0,Right Center Back,6,Turkey,909,['ea54d051-9183-42d8-9a2d-3f80bb01b1ab'],2,,,,,,,,,,,,,,,,Turkey,909,00:01:02.026,Pass,
,,,,,,,,,,,,,,,,0.00414,,,,,,,,,,,,bd2da8fc-4687-45df-b760-f6139f5bfbca,60,,"[41.7, 76.0]",3788741,1,,,,,0.0,,Right Foot,,,"[45.7, 76.0]",,Low Pass,,4.0,,Incomplete,,Yusuf Yazıcı,29989.0,,,,,,1,Regular Play,Kenan Karaman,8541.0,Right Midfield,6,Turkey,909,"['0e4aca04-4b6c-4bf3-ab4b-64cfdcbd3a76', '6b68c116-7cb3-451e-b7f3-4e7fe4d529e4']",4,,,,,,,,,,,,,,,,Turkey,909,00:01:04.860,Pass,
,,,,,,,,,,,,,,,,2.885991,,,,,,,,,,,,23105f9d-e430-46b1-b1de-8d8ab40a37c7,63,,"[64.3, 80.0]",3788741,1,,True,,,-2.664129,,,,,"[41.3, 68.1]",,Low Pass,,25.89614,,,,Merih Demiral,23558.0,,,,,Throw-in,1,From Throw In,Mehmet Zeki Çelik,10349.0,Right Back,7,Turkey,909,['b4c90048-6b15-4340-b187-633f514ca251'],13,,,,,,,,,,,,,,,,Turkey,909,00:01:13.885,Pass,
,,,,,,,,,,,,,,,,1.843121,,,,,,,,,,,,a8b3fb4c-160e-4842-8d9f-85fb569d245d,65,,"[37.5, 64.1]",3788741,1,,,,,-2.317253,,Right Foot,,,"[15.3, 40.1]",,Ground Pass,,32.69312,,,,Uğurcan Çakır,30357.0,,,,,,1,From Throw In,Merih Demiral,23558.0,Right Center Back,7,Turkey,909,['7639eb12-c2a1-48b8-9a2b-960ef4b5cde4'],18,,,,,,,,,,,,,,,,Turkey,909,00:01:18.221,Pass,
,,,,,,,,,,,,,,,,3.384064,,,,,,,,,,,,3fed41e0-ad0d-41c9-9bff-e88c8e987f85,68,,"[15.6, 41.2]",3788741,1,,,,,0.53985804,,Right Foot,,,"[68.0, 72.6]",,High Pass,,61.087807,,,,Kenan Karaman,8541.0,,,,,,1,From Throw In,Uğurcan Çakır,30357.0,Goalkeeper,7,Turkey,909,['b74db57d-1efc-4dd5-a9de-33853cae0af4'],22,,,,,,,,,,,,,,,,Turkey,909,00:01:22.657,Pass,
,,,,,,,,,,,,,,,,1.578937,,,,,,,,,,,,cbca1dfa-5229-422e-8255-695cb5c58dc4,72,,"[30.0, 0.1]",3788741,1,,True,,,2.2381885,,,,,"[12.9, 21.8]",,Low Pass,,27.627884,,,,Gianluigi Donnarumma,7036.0,,,,,Throw-in,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,8,Italy,914,['bae62457-fc69-4b29-bc35-9d2f5496634f'],32,,,,,,,,,,,,,,,,Italy,914,00:01:32.900,Pass,
,,,,,,,,,,,,,,,,1.893492,,,,,,,,,,,,57ebacac-e5c5-4d49-a00d-b96f5ee4b874,74,,"[15.4, 28.1]",3788741,1,,,,,1.2198496,,Right Foot,,,"[26.2, 57.6]",,Ground Pass,,31.414806,,,,Alessandro Florenzi,6964.0,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,8,Italy,914,['6e0d9c91-ae15-4b5a-a226-5902ad2d1ed3'],37,,,,,,,,,,,,,,,,Italy,914,00:01:37.189,Pass,
,,,,,,,,,,,,,,,,1.774589,,,,,,,,,,,,fcaa75a7-500a-4ea9-adfa-ffd357f919dd,77,,"[45.1, 70.8]",3788741,1,,,,,-2.075783,,Right Foot,,,"[36.2, 54.7]",,Ground Pass,,18.396194,,,,Leonardo Bonucci,7173.0,,,,,,1,From Throw In,Alessandro Florenzi,6964.0,Right Back,8,Italy,914,['7ab49b0a-4252-4cfb-a840-4c57a833f5e4'],45,,,,,,,,,,,,,,,,Italy,914,00:01:45.271,Pass,
