ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,be8c7ed5-803c-4464-a8d7-d006a49af9f9,1,,,3788758,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Ukraine,911,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 22243, 'name': 'Heorhii Bushchan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 31900, 'name': 'Oleksandr Karavaev'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 39136, 'name': 'Illia Zabarnyi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 18617, 'name': 'Mykola Matviyenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 20827, 'name': 'Vitalii Mykolenko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 16}, {'player': {'id': 11000, 'name': 'Taras Stepanenko'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 21294, 'name': 'Mykola Shaparenko'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 8830, 'name': 'Andriy Yarmolenko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 16557, 'name': 'Ruslan Malinovskiy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 23649, 'name': 'Roman Yaremchuk'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Ukraine,911,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2f2bee7e-b5cd-4f34-91dd-a5e8a8ddea39,2,,,3788758,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Ukraine,911,,0,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 21397, 'name': 'Stole Dimitrievski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10592, 'name': 'Stefan Ristovski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 30644, 'name': 'Darko Velkovski'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 14}, {'player': {'id': 46906, 'name': 'Visar Musliu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 16740, 'name': 'Boban Nikolov'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 16}, {'player': {'id': 4713, 'name': 'Ezgjan Alioski'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 8}, {'player': {'id': 46909, 'name': 'Stefan Spirovski'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 18879, 'name': 'Arijan Ademi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 6782, 'name': 'Enis Bardhi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 16535, 'name': 'Eljif Elmas'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]}",North Macedonia,2358,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1f6d95e0-8ce2-46c5-98e9-4686cd2a42da,3,,,3788758,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Ukraine,911,['4ef5d6fa-48ab-4c3c-9e2f-1827f76b76a0'],0,,,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,4ef5d6fa-48ab-4c3c-9e2f-1827f76b76a0,4,,,3788758,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Ukraine,911,['1f6d95e0-8ce2-46c5-98e9-4686cd2a42da'],0,,,,,,,,,,,,,,,,,,Ukraine,911,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b5749c61-3164-4694-878e-a3ede16559d7,1843,,,3788758,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,94,Ukraine,911,['26baa6b7-f0dd-4f58-bbc0-60c8e5ad90e2'],0,,,,,,,,,,,,,,,,,,Ukraine,911,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,26baa6b7-f0dd-4f58-bbc0-60c8e5ad90e2,1844,,,3788758,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,94,Ukraine,911,['b5749c61-3164-4694-878e-a3ede16559d7'],0,,,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:00.000,Half Start,
,,,,,,,,,,,,,,2.053734,,,,,,,,,,,,,,,,c2238909-2852-4b3b-9107-2c584474a18a,5,,"[61.0, 40.1]",3788758,0,,,,3.016043,,Left Foot,,,,"[40.4, 42.7]",,Ground Pass,,20.76343,,,,,Darko Velkovski,30644.0,,,,,Kick Off,1,From Kick Off,Goran Pandev,7146.0,Right Center Forward,2,North Macedonia,2358,['8b696d4b-3a36-4ee6-ab1b-3aa0883f88ee'],0,,,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:00.728,Pass,
,,,,,,,,,,,,,,1.242408,,,,,,,,,,,,,,,,1a7bc13c-a596-44a6-81f3-d89f0ce89bbc,8,,"[39.3, 43.0]",3788758,0,,,,-1.1475679,,Right Foot,,,,"[44.3, 31.9]",,Ground Pass,,12.174153,,,,,Enis Bardhi,6782.0,,,,,,1,From Kick Off,Darko Velkovski,30644.0,Center Back,2,North Macedonia,2358,['79e36bf1-dcb8-4c95-be27-0b7adc4745a3'],2,,,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:02.843,Pass,
,,,,,,,,,,,,,,1.229064,,,,,,,,,,,,,,,,db21f372-e8a3-410b-8323-98203bcc66d5,11,,"[44.3, 31.9]",3788758,0,,,,-1.7759609,,Right Foot,,,,"[40.7, 14.6]",,Ground Pass,,17.670597,,,,,Visar Musliu,46906.0,,,,,,1,From Kick Off,Enis Bardhi,6782.0,Left Center Midfield,2,North Macedonia,2358,['eab23b68-26c0-4015-b5b6-fdbf1d55725d'],4,,,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:04.791,Pass,
,,,,,,,,,,,,,,2.497163,,,,,,,,,,,,,,,,8bdf960c-4d06-4b03-b209-bbb07cdd8db0,14,,"[35.8, 15.8]",3788758,0,,,,2.454146,,Right Foot,,,,"[7.3, 39.2]",,Ground Pass,,36.875603,,,,,Stole Dimitrievski,21397.0,,,,,,1,From Kick Off,Visar Musliu,46906.0,Left Center Back,2,North Macedonia,2358,['972fe96c-9017-4756-9386-76eebb3caa40'],7,,,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:07.370,Pass,
,,,,,,,,,,,,,,1.55164,,,,,,,,,,,,,,,,5be093c1-fd6f-4760-9c1e-f214b57ed28d,17,,"[7.3, 42.5]",3788758,0,,,,1.1776687,,Right Foot,,,,"[19.7, 72.4]",,Ground Pass,,32.369274,,,,,Stefan Ristovski,10592.0,,,,,,1,From Kick Off,Stole Dimitrievski,21397.0,Goalkeeper,2,North Macedonia,2358,['0b5be191-2490-431d-859d-b9ac80771764'],11,,,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:11.770,Pass,
,,,,,,,,,,,,,,1.492962,,,,,,,,,,,,,,,,67b8a1de-7b7d-4a6f-8d68-a793ab04958d,20,,"[19.7, 72.4]",3788758,0,,,,0.18250993,,Right Foot,,,,"[49.5, 77.9]",,Ground Pass,,30.3033,,,,,Boban Nikolov,16740.0,,,,,,1,From Kick Off,Stefan Ristovski,10592.0,Right Center Back,2,North Macedonia,2358,['f18a2d72-c6c0-4904-a4ae-e25e8943b7df'],14,,,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:14.520,Pass,
,,,,,,,,,,,,,,0.258892,,,,,,,,,,,,,,,,8cb68b0b-3e94-489b-8fdc-1807ed65aab3,23,,"[49.5, 77.9]",3788758,0,,,,0.0,,Left Foot,,,,"[52.2, 77.9]",,Low Pass,,2.7,,,Incomplete,,Eljif Elmas,16535.0,,,,,,1,From Kick Off,Boban Nikolov,16740.0,Right Wing Back,2,North Macedonia,2358,"['c34aaa4c-38d1-401e-a5a8-09d420dec4ca', 'd7a6b629-57d2-4094-a97d-69665af7ad51']",16,,,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:16.425,Pass,
,,,,,,,,,,,,,,1.640304,,,,,,,,,,,,,,,,8154988b-7c4d-4c7c-9eea-b3d76f8cafb6,26,,"[55.2, 80.0]",3788758,0,,,,-2.8425655,,,,,,"[41.9, 75.9]",,Low Pass,,13.917615,,,,,Stefan Ristovski,10592.0,,,,,Throw-in,1,From Throw In,Boban Nikolov,16740.0,Right Wing Back,3,North Macedonia,2358,['b070c22d-4755-414b-99f1-c20b57cdaead'],22,,,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:22.743,Pass,
,,,,,,,,,,,,,,1.402011,,,,,,,,,,,,,,,,0299c18c-703b-476f-871b-060abc464fb7,29,,"[41.9, 75.9]",3788758,0,,,,-2.3060436,,Right Foot,,,,"[29.6, 62.3]",,Ground Pass,,18.33712,,,,,Darko Velkovski,30644.0,,,,,,1,From Throw In,Stefan Ristovski,10592.0,Right Center Back,3,North Macedonia,2358,['3c6ad540-fa2f-4864-80e9-f029f7927f3f'],25,,,,,,,,,,,,,,,,,,North Macedonia,2358,00:00:25.176,Pass,
