ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.380934,,,,,,,,,,,,,,451f1ba5-a9e0-499b-86dc-b5faf0255ce1,20,,,"[82.6, 74.8]",3788754,0,,,,-2.7943003,,Left Foot,,,"[66.3, 68.9]",,Ground Pass,,17.334936,,,,,Remo Freuler,6983.0,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,3,Switzerland,773,['b64379c6-c0c0-4b8e-8034-387d3c346e02'],52,,,,,,,,,,,,,,,,,Switzerland,773,00:00:52.582,Pass,
,,,,,,,,,,,,,,,,0.968028,,,,,,,,,,,,,,0c0f50d4-6bc2-4494-b6b1-da6aa5de16f7,23,,,"[66.3, 68.9]",3788754,0,,,,-1.5707964,,Right Foot,,,"[66.3, 53.4]",,Ground Pass,,15.5,,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,3,Switzerland,773,['e816ac19-25d8-426f-8b47-c53aa00e7a2a'],54,,,,,,,,,,,,,,,,,Switzerland,773,00:00:54.604,Pass,
,,,,,,,,,,,,,,,,1.650076,,,,,,,,,,,,,,fd2815f8-5cc5-4ae0-8241-edb0b64090de,27,,,"[61.8, 48.5]",3788754,0,,,,2.6868734,,Right Foot,,,"[43.8, 57.3]",,Ground Pass,,20.035967,,,,,Fabian Lukas Schär,5537.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,3,Switzerland,773,"['bef90d9a-f72d-427e-abf6-4995f63ed490', 'df44f557-5291-4daf-802c-3db033800283']",56,,,,,,,,,,,,,,,,,Switzerland,773,00:00:56.374,Pass,True
,,,,,,,,,,,,,,,,1.107692,,,,,,,,,,,,,,bd9b7cb6-c8b0-4459-a070-efe812301574,30,,,"[41.8, 59.4]",3788754,0,,,,1.3619654,,Right Foot,,,"[45.0, 74.5]",,Ground Pass,,15.435349,,,,,Nico Elvedi,8814.0,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Center Back,3,Switzerland,773,['67b5d9ee-3942-4b3e-a4c6-544a0849082f'],58,,,,,,,,,,,,,,,,,Switzerland,773,00:00:58.763,Pass,
,,,,,,,,,,,,,,,,1.115816,,,,,,,,,,,,,,6d879aa9-fad5-4447-a798-43072d33345d,34,,,"[46.0, 74.8]",3788754,1,,,,0.08515939,,Right Foot,,,"[62.4, 76.2]",,Ground Pass,,16.459648,,,,,Xherdan Shaqiri,3533.0,,,,,,1,From Free Kick,Nico Elvedi,8814.0,Right Center Back,3,Switzerland,773,"['bb45805b-36e6-49c5-a82d-87df8cfb2be3', 'e072311a-515b-4c0e-a716-54665114b4b4']",0,,,,,,,,,,,,,,,,,Switzerland,773,00:01:00.777,Pass,True
,,,,,,,,,,,,,,,,2.610371,,,,,,,,,,,,,,58a9f832-6a74-40e4-869e-d0ec4bcbfe8d,38,,,"[53.1, 65.3]",3788754,1,,,,-2.03937,,Left Foot,,,"[32.6, 24.8]",,Low Pass,,45.39273,,,,,Manuel Obafemi Akanji,5549.0,,True,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,3,Switzerland,773,"['8e1369df-bb78-449d-b18a-94a1884c0c0e', 'd23a7009-a6ab-47cb-9bc0-a76a9438cd50']",5,,,,,,,,,,,,,,,,,Switzerland,773,00:01:05.176,Pass,True
,,,,,,,,,,,,,,,,1.635537,,,,,,,,,,,,,,8626a92a-457a-4525-87c4-ead234e612bb,41,,,"[32.6, 24.6]",3788754,1,,,,-0.7114591,,Right Foot,,,"[55.8, 4.6]",,Ground Pass,,30.630703,,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,3,Switzerland,773,['f421568b-c5d8-414e-b92d-72ea38f936aa'],9,,,,,,,,,,,,,,,,,Switzerland,773,00:01:09.064,Pass,
,,,,,,,,,,,,,,,,1.415939,,,,,,,,,,,,,,5c71a320-e1b0-46ac-ae02-a59433338e85,45,,,"[55.0, 9.9]",3788754,1,,,,0.39243764,,Right Foot,,,"[85.2, 22.4]",,High Pass,,32.684708,,,Incomplete,,Haris Seferović,5543.0,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,3,Switzerland,773,"['05600785-6ea7-47c7-b2f3-70436067f5fd', 'a3e7063b-8d8b-4841-ab06-611acfd58902']",12,,,,,,,,,,,,,,,,,Switzerland,773,00:01:12.348,Pass,
,,,,,,,,,,,,,,,,2.159768,,,,,,,,,,,,,,05600785-6ea7-47c7-b2f3-70436067f5fd,47,,,"[34.9, 57.7]",3788754,1,,,,0.43149495,,Other,,,"[48.8, 64.1]",,Low Pass,,15.302614,,,,,Jorge Luiz Frello Filho,7024.0,,,,,Interception,1,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,3,Switzerland,773,"['5c71a320-e1b0-46ac-ae02-a59433338e85', '73d58a24-4620-4aa1-ad9a-b41d0bfae953']",13,,,,,,,,,,,,,,,,,Italy,914,00:01:13.764,Pass,
,,,,,,,,,,,,,,,,1.112588,,,,,,,,,,,,,,5736746d-eb8e-4c3e-b007-cfe99f2a7370,55,,,"[98.7, 15.5]",3788754,1,,,,-1.1263771,,Left Foot,,,"[104.7, 2.9]",,Ground Pass,,13.955644,,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Haris Seferović,5543.0,Right Center Forward,3,Switzerland,773,['503cc4fe-0e37-4b17-b4e2-11994a753dde'],23,,,,,,,,,,,,,,,,,Switzerland,773,00:01:23.903,Pass,
,,,,,,,,,,,,,,,,0.055037,,,,,,,,,,,,,,d0b51c6b-bb30-4751-bcc5-496e882cb635,58,,,"[104.7, 2.9]",3788754,1,,,,1.2444375,,Left Foot,,,"[106.9, 9.4]",,Low Pass,,6.8622155,,,Incomplete,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,3,Switzerland,773,['ab2b11fd-acd9-4cdb-9be4-52e240376614'],25,,,,,,,,,,,,,,,,,Switzerland,773,00:01:25.874,Pass,
,,,,,,,,,,,,,,,,1.638549,,,,,,,,,,,,,,e0b0190e-a587-4ee8-88a8-32cfcddd2a70,60,,,"[86.7, 0.1]",3788754,1,True,,,2.5149887,,,,,"[70.4, 11.9]",,Low Pass,,20.122873,,,,,Manuel Obafemi Akanji,5549.0,,,,,Throw-in,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,4,Switzerland,773,['877424b0-3d23-4b42-b283-8eed58e6ef5d'],31,,,,,,,,,,,,,,,,,Switzerland,773,00:01:31.544,Pass,
,,,,,,,,,,,,,,,,2.032146,,,,,,,,,,,,,,ec4c9256-3bf9-4458-a269-6b5484662727,62,,,"[72.4, 19.8]",3788754,1,,,,2.473137,,Left Foot,,,"[52.9, 35.2]",,Ground Pass,,24.847736,,,,,Fabian Lukas Schär,5537.0,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,4,Switzerland,773,['73ada32e-ccf4-4867-827b-813ce5a3357c'],35,,,,,,,,,,,,,,,,,Switzerland,773,00:01:35.650,Pass,
,,,,,,,,,,,,,,,,2.480375,,,,,,,,,,,,,,fbe7ca52-e869-48d9-8ff7-e566893ab64c,65,,,"[53.1, 38.0]",3788754,1,,,,-0.8502832,,Right Foot,,,"[82.6, 4.4]",,High Pass,,44.712524,,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Center Back,4,Switzerland,773,['096a7a06-25a9-487e-8fea-a8b283c8fd66'],38,,,,,,,,,,,,,,,,,Switzerland,773,00:01:38.594,Pass,
,,,,,,,,,,,,,,,,1.244864,,,,,,,,,,,,,,a8e17427-db1e-4b7a-95fc-a56fc6e74da3,69,,,"[88.1, 3.9]",3788754,1,,,,2.5153313,,Left Foot,,,"[74.0, 14.1]",,Ground Pass,,17.402586,,,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,4,Switzerland,773,"['3b9cb069-1449-441b-8a54-1dca8b299f11', '87d9eed0-a2ef-46bd-a898-4f5579c61f44']",44,,,,,,,,,,,,,,,,,Switzerland,773,00:01:44.706,Pass,True
,,,,,,,,,,,,,,,,1.533853,,,,,,,,,,,,,,c382563d-04dd-4a9e-bcaf-e97a7df23e75,72,,,"[66.0, 14.8]",3788754,1,,,,-1.3769978,,Left Foot,,,"[68.1, 4.1]",,Ground Pass,,10.904128,,,,,Manuel Obafemi Akanji,5549.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,4,Switzerland,773,['767ae943-29bb-4570-af4a-cb959aee7d12'],49,,,,,,,,,,,,,,,,,Switzerland,773,00:01:49.457,Pass,
,,,,,,,,,,,,,,,,0.479194,,,,,,,,,,,,,,1b422901-bc73-4f3a-b34c-8dd14d88b533,75,,,"[77.2, 3.7]",3788754,1,,,,0.60107374,,Left Foot,,,"[84.2, 8.5]",,Ground Pass,,8.487638,,,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,4,Switzerland,773,"['9d7dbeba-376a-4d6e-a485-1035577089e6', 'fe5820fa-264c-413c-84af-052381568277']",52,,,,,,,,,,,,,,,,,Switzerland,773,00:01:52.707,Pass,
,,,,,,,,,,,True,,,,,1.017693,,,,,,,,,,,,,,9d7dbeba-376a-4d6e-a485-1035577089e6,77,,,"[35.9, 71.6]",3788754,1,,,,0.24497867,,Right Foot,,,"[41.5, 73.0]",,Low Pass,,5.772348,,,,,Nicolò Barella,8181.0,,,,,Interception,1,From Counter,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,5,Italy,914,"['1b422901-bc73-4f3a-b34c-8dd14d88b533', '3f68ecbe-dfc7-4e62-9626-ccd7dc0ceeed']",53,,,,,,,,,,,,,,,,,Italy,914,00:01:53.186,Pass,
,,,,,,,,,,,,,,,,1.86579,,,,,,,,,,,,,,93f761d9-3a4d-4225-9592-bc60b86ddbf7,81,,,"[50.2, 70.7]",3788754,1,,,,0.27094686,,Right Foot,,,"[77.2, 78.2]",,Low Pass,,28.022312,,,,,Domenico Berardi,7131.0,,,,,,1,From Counter,Nicolò Barella,8181.0,Right Center Midfield,5,Italy,914,"['2946e65d-cb60-4764-92ea-12ce2af7c087', 'ad17bc73-c728-412c-bdcf-20462c946160']",56,,,,,,,,,,,,,,,,,Italy,914,00:01:56.637,Pass,True
,,,,,,,,,,,,,,,,2.515043,,,,,,,,,,,,,,764c491e-5ba3-40fe-8a8a-4f3357667745,87,,,"[15.7, 40.7]",3788754,2,,,,0.29619965,,Right Foot,,,"[52.4, 51.9]",,High Pass,,38.370953,,,,,Haris Seferović,5543.0,,,,,Recovery,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,6,Switzerland,773,['6a8f0b26-b0e6-47ac-896e-fe7b178aaf29'],4,,,,,,,,,,,,,,,,,Switzerland,773,00:02:04.908,Pass,
,,,,,,,,,,,,,,,,1.627214,,,,,,,,,,,,,,f6a34c50-9e1a-4149-b754-ddb971f7901e,90,,,"[50.4, 51.2]",3788754,2,,,,-2.0771227,,Other,,,"[44.3, 40.2]",,Low Pass,,12.5781555,,,,,Breel-Donald Embolo,5545.0,,,,,,1,Regular Play,Haris Seferović,5543.0,Right Center Forward,6,Switzerland,773,['281c3617-3bc0-4d69-9dc7-ddfc56d2e76f'],7,,,,,,,,,,,,,,,,,Switzerland,773,00:02:07.423,Pass,
,,,,,,,,,,,,,,,,0.734012,,,,,,,,,,,,,,61148e45-a552-4dbd-a19c-ad64222ed76e,93,,,"[43.1, 39.9]",3788754,2,,,,-1.9058794,,Left Foot,,,"[39.2, 28.7]",,Ground Pass,,11.859595,,,,,Xherdan Shaqiri,3533.0,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,6,Switzerland,773,"['72064aac-b986-4eab-be92-db3f5a7979fc', '77d7bb23-1147-4248-b7bb-14c0e02e5395']",9,,,,,,,,,,,,,,,,,Switzerland,773,00:02:09.050,Pass,True
,,,,,,,,,,,,,,,,2.78025,,,,,,,,,,,,,,219e6f1b-daad-4cc6-b364-228262ff42b7,96,,,"[50.4, 24.1]",3788754,2,,,,-1.0264118,,Right Foot,,,"[61.6, 5.6]",,Ground Pass,,21.626143,,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Center Attacking Midfield,6,Switzerland,773,['97377240-8711-4955-a2e2-82784bff2c09'],11,,,,,,,,,,,,,,,,,Switzerland,773,00:02:11.758,Pass,
,,,,,,,,,,,,,,,,0.738028,,,,,,,,,,,,,,ba2f0136-5c3c-45aa-9d57-8377a4fd2911,99,,,"[75.2, 6.7]",3788754,2,,,,0.9332475,,Left Foot,,,"[79.2, 12.1]",,Ground Pass,,6.720119,,,,,Breel-Donald Embolo,5545.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,6,Switzerland,773,['5ce8c93b-1ee3-40cc-9d86-fc754e957a66'],17,,,,,,,,,,,,,,,,,Switzerland,773,00:02:17.563,Pass,
,,,,,,,,,,,,,,,,1.893108,,,,,,,,,,,,,,d06a7d56-3b63-4d2e-af7e-b86894c14ddf,102,,,"[88.7, 16.7]",3788754,2,,,,0.23060593,,Right Foot,,,"[111.7, 22.1]",,Ground Pass,,23.62541,,,,,Haris Seferović,5543.0,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,6,Switzerland,773,['66be9248-837c-4b41-8257-18a35148bfbb'],20,,,,,,,,,,,,,,,,,Switzerland,773,00:02:20.107,Pass,
,,,,,,,,,,,,,,,,3.480481,,,,,,,,,,,,,,532db6f7-977a-4604-9668-5fa1ba85b799,112,,,"[7.5, 54.1]",3788754,2,,,,-0.7670936,,Left Foot,,,"[52.0, 11.2]",,High Pass,,61.81149,,,Incomplete,,Ciro Immobile,7788.0,,True,,,,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,6,Switzerland,773,"['72cb9bec-eb27-46cb-8abf-60d463e2298e', 'b075a922-f076-434d-b7ac-f15184918ac1', 'd1a83976-3cfe-4892-838e-fa7f3e5d332b']",26,,,,,,,,,,,,,,,,,Italy,914,00:02:26.267,Pass,True
,,,,,,,,,,,,,,,,1.888577,,,,,,,,,,,,,,d1a83976-3cfe-4892-838e-fa7f3e5d332b,114,,,"[68.1, 68.9]",3788754,2,,,,-2.2142975,,Head,,,"[54.3, 50.5]",,High Pass,,23.0,,,,,Fabian Lukas Schär,5537.0,,,,,Recovery,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,6,Switzerland,773,"['49dbcad1-49b1-4308-a89a-f653b6db3480', '532db6f7-977a-4604-9668-5fa1ba85b799']",29,,,,,,,,,,,,,,,,,Switzerland,773,00:02:29.747,Pass,
,,,,,,,,,,,,,,,,1.754323,,,,,,,,,,,,,,c0fd2675-cf2e-4713-94ee-9f0bf5ffbac1,117,,,"[54.0, 50.5]",3788754,2,,,,1.5919572,,Right Foot,,,"[53.6, 69.4]",,Low Pass,,18.904232,,,,,Nico Elvedi,8814.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Center Back,6,Switzerland,773,['24ca5564-c5cb-4024-bd4d-780aa9bf2df9'],31,,,,,,,,,,,,,,,,,Switzerland,773,00:02:31.636,Pass,
,,,,,,,,,,,,,,,,0.850349,,,,,,,,,,,,,,c98ecaf4-2e59-4abe-88ec-549f4ccde7b6,120,,,"[54.7, 72.3]",3788754,2,,,,-1.344523,,Right Foot,,,"[57.9, 58.4]",,Ground Pass,,14.26359,,,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,6,Switzerland,773,['7a8e65a9-a17b-4019-beeb-b361626aa882'],34,,,,,,,,,,,,,,,,,Switzerland,773,00:02:34.263,Pass,
,,,,,,,,,,,,,,,,1.369168,,,,,,,,,,,,,,ebdaf412-2c37-465c-b8d3-0c6de56b5f14,123,,,"[56.7, 50.9]",3788754,2,,,,-1.5490606,,Right Foot,,,"[57.0, 37.1]",,Ground Pass,,13.803261,,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,6,Switzerland,773,['ae38f1f2-b3ab-4b0e-9afc-d2de9fb4330b'],36,,,,,,,,,,,,,,,,,Switzerland,773,00:02:36.103,Pass,
,,,,,,,,,,,,,,,,0.882755,,,,,,,,,,,,,,040ef134-53fb-4456-a6ba-b27d3c39a4b8,126,,,"[63.3, 38.5]",3788754,2,,,,1.610775,,Left Foot,,,"[62.6, 56.0]",,Ground Pass,,17.513994,,,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,6,Switzerland,773,['e36f01c2-de28-45d5-b3dd-939ccb080586'],42,,,,,,,,,,,,,,,,,Switzerland,773,00:02:42.397,Pass,
,,,,,,,,,,,,,,,,4.23244,,,,,,,,,,,,,,d670c44a-30d3-48fe-8cda-e36b0f7f88f4,129,,,"[69.0, 66.0]",3788754,2,,,,-0.2254759,,Right Foot,,,"[118.7, 54.6]",,High Pass,,50.990685,,,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,6,Switzerland,773,"['60219381-feac-4d74-bd0d-090f05a864a8', 'c18d1a7b-e456-45bf-ad94-39eac4df41b5']",46,,,,,,,,,,,,,,,,,Switzerland,773,00:02:46.132,Pass,
