50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2e4b1b7f-e67e-4bef-8cf1-2eab2ab81af2,1,,,3795108,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland,773,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 5538, 'name': 'Denis Lemi Zakaria Lako Lado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5545, 'name': 'Breel-Donald Embolo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Switzerland,773,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f73c3f38-8c45-4802-8cb9-5a87234f385b,2,,,3795108,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland,773,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6892, 'name': 'Pau Francisco Torres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Spain,772,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9098375d-3f07-4241-bdc9-3602a2e5c754,3,,,3795108,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland,773,['18099197-a92a-4398-ac5e-39dad539c3eb'],0,,,,,,,,,,,,,,,,,Spain,772,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,18099197-a92a-4398-ac5e-39dad539c3eb,4,,,3795108,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland,773,['9098375d-3f07-4241-bdc9-3602a2e5c754'],0,,,,,,,,,,,,,,,,,Switzerland,773,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,da54da40-f993-471c-b05d-5993938e75fc,1899,,,3795108,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,73,Switzerland,773,['5f7afd40-1b30-45e5-9665-c150cd9821d5'],0,,,,,,,,,,,,,,,,,Spain,772,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5f7afd40-1b30-45e5-9665-c150cd9821d5,1900,,,3795108,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,73,Switzerland,773,['da54da40-f993-471c-b05d-5993938e75fc'],0,,,,,,,,,,,,,,,,,Switzerland,773,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7ec5acc4-bc69-4ca5-8d9c-5bc99f836fe4,3661,,,3795108,90,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,,,,166,Spain,772,['14c97046-8ead-439f-88ac-7146d9530cef'],0,,,,,,,,,,,,,,,,,Spain,772,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,14c97046-8ead-439f-88ac-7146d9530cef,3662,,,3795108,90,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,,,,166,Spain,772,['7ec5acc4-bc69-4ca5-8d9c-5bc99f836fe4'],0,,,,,,,,,,,,,,,,,Switzerland,773,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e1fcb4ec-fe2f-4ac8-81ad-51e3cf71546a,4289,,,3795108,105,,,,,,,,,,,,,,,,,,,,,,,,,4,From Keeper,,,,195,Switzerland,773,['034f872d-1f2c-4ac8-829b-922ac5513c59'],0,,,,,,,,,,,,,,,,,Spain,772,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,034f872d-1f2c-4ac8-829b-922ac5513c59,4290,,,3795108,105,,,,,,,,,,,,,,,,,,,,,,,,,4,From Keeper,,,,195,Switzerland,773,['e1fcb4ec-fe2f-4ac8-81ad-51e3cf71546a'],0,,,,,,,,,,,,,,,,,Switzerland,773,00:00:00.000,Half Start,
