ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.451711,,,,,,,,,,4b6b4c6c-4cc2-49ed-8444-799c23637856,17,,"[57.1, 9.1]",3788768,0,,,,,2.1466467,,Left Foot,,,"[48.4, 22.5]",,Ground Pass,,15.976545,,,,,Thomas Vermaelen,6332.0,,,,,,1,From Kick Off,Kevin De Bruyne,3089.0,Right Defensive Midfield,2,Belgium,782,['460f3de8-f815-4c2b-b425-43a676614ba2'],12,,,,,,,,,,,,,,,,Belgium,782,00:00:12.681,Pass,
,,,,,,,,,,,,,,,1.532126,,,,,,,,,,053e974c-6a2f-4cee-9874-a4f5b541a737,19,,"[48.7, 22.5]",3788768,0,,,,,1.8289495,,Left Foot,,,"[44.0, 40.3]",,Ground Pass,,18.410051,,,,,Anga Dedryck Boyata,5639.0,,,,,,1,From Kick Off,Thomas Vermaelen,6332.0,Left Center Back,2,Belgium,782,['9e6e6532-0f79-4083-867b-083e97e4381b'],15,,,,,,,,,,,,,,,,Belgium,782,00:00:15.132,Pass,
,,,,,,,,,,,,,,,1.787774,,,,,,,,,,50cce6e4-2912-4de7-8d9b-6ce155c14f04,22,,"[44.0, 44.0]",3788768,0,,,,,1.3706152,,Left Foot,,,"[49.6, 71.6]",,Ground Pass,,28.162386,,,,,Jason Denayer,13116.0,,,,,,1,From Kick Off,Anga Dedryck Boyata,5639.0,Center Back,2,Belgium,782,['1b05f838-42e4-41d1-b0d5-78f9e663b547'],17,,,,,,,,,,,,,,,,Belgium,782,00:00:17.020,Pass,
,,,,,,,,,,,,,,,1.032447,,,,,,,,,,8ee50a54-b457-47b7-ad9e-72fa1c8e1905,25,,"[54.6, 72.5]",3788768,0,,,,,0.3366748,,Right Foot,,,"[62.6, 75.3]",,Ground Pass,,8.475848,,,,,Leandro Trossard,16559.0,,,,,,1,From Kick Off,Jason Denayer,13116.0,Right Center Back,2,Belgium,782,['db76365e-5a61-455d-8ff8-b7ffcec6da21'],20,,,,,,,,,,,,,,,,Belgium,782,00:00:20.159,Pass,
,,,,,,,,,,,,,,,1.626993,,,,,,,,,,68506d20-8aa6-4db1-ab84-432b54b7c5fb,28,,"[63.1, 75.3]",3788768,0,,,,,-2.878195,,Right Foot,,,"[54.2, 72.9]",,Ground Pass,,9.217917,,,,,Jason Denayer,13116.0,,,,,,1,From Kick Off,Leandro Trossard,16559.0,Right Wing Back,2,Belgium,782,['f8e42a00-9e06-49d7-aed2-92489e625a2d'],22,,,,,,,,,,,,,,,,Belgium,782,00:00:22.485,Pass,
,,,,,,,,,,,,,,,1.906633,,,,,,,,,,bf7a8c57-ebb1-4a66-a21f-882b8cb0bc0d,30,,"[54.2, 70.8]",3788768,0,,,,,-2.058962,,Right Foot,,,"[46.5, 56.3]",,Ground Pass,,16.417673,,,,,Anga Dedryck Boyata,5639.0,,,,,,1,From Kick Off,Jason Denayer,13116.0,Right Center Back,2,Belgium,782,['8db97283-6f67-474b-a970-ebf2c6fd8936'],24,,,,,,,,,,,,,,,,Belgium,782,00:00:24.112,Pass,
,,,,,,,,,,,,,,,1.831366,,,,,,,,,,83c22bb8-93d8-4e5f-adfa-b9cf48ec3489,33,,"[48.8, 49.1]",3788768,0,,,,,-1.3045443,,Right Foot,,,"[56.0, 22.7]",,Ground Pass,,27.36421,,,,,Thomas Vermaelen,6332.0,,,,,,1,From Kick Off,Anga Dedryck Boyata,5639.0,Center Back,2,Belgium,782,['65a4ce47-07bd-400a-856f-2abe314d7ffe'],26,,,,,,,,,,,,,,,,Belgium,782,00:00:26.485,Pass,
,,,,,,,,,,,,,,,1.052945,,,,,,,,,,3af2d30c-3a8c-4e57-9e34-8473761c0d14,36,,"[62.1, 20.3]",3788768,0,,,,,1.4616429,,Left Foot,,,"[62.9, 27.6]",,Ground Pass,,7.3437047,,,,,Kevin De Bruyne,3089.0,,,,,,1,From Kick Off,Thomas Vermaelen,6332.0,Left Center Back,2,Belgium,782,['3e9d8557-1883-4f96-a434-40c9e951001f'],29,,,,,,,,,,,,,,,,Belgium,782,00:00:29.086,Pass,
,,,,,,,,,,,,,,,3.048572,,,,,,,,,,8524ebbd-47bc-4379-ab38-ed332505f470,39,,"[62.5, 30.0]",3788768,0,,,,,1.0281469,,Right Foot,,,"[90.3, 76.1]",,High Pass,,53.833538,,,,,Leandro Trossard,16559.0,,True,,,,1,From Kick Off,Kevin De Bruyne,3089.0,Right Defensive Midfield,2,Belgium,782,['a9cc5417-d497-42f0-90b9-442fb151a34b'],31,,,,,,,,,,,,,,,,Belgium,782,00:00:31.390,Pass,
,,,,,,,,,,,,,,,1.014176,,,,,,,,,,d327973e-5008-4282-8833-ecc8fbe984e6,43,,"[93.9, 78.1]",3788768,0,,,,,-1.7268212,,Right Foot,,,"[92.5, 69.2]",,Low Pass,,9.009439,,,,,Jeremy Doku,23650.0,,,,,,1,From Kick Off,Leandro Trossard,16559.0,Right Wing Back,2,Belgium,782,['5a57ed34-7f85-4387-963c-c25c7907f641'],34,,,,,,,,,,,,,,,,Belgium,782,00:00:34.691,Pass,
,,,,,,,,,,,,,,,0.831809,,,,,,,,,,ff92af42-cf91-4947-b2b2-f0b8626f3c36,46,,"[92.5, 69.2]",3788768,0,,,,,1.7234457,,Right Foot,,,"[91.3, 77.0]",,Ground Pass,,7.891768,,,,,Leandro Trossard,16559.0,,,,,,1,From Kick Off,Jeremy Doku,23650.0,Right Attacking Midfield,2,Belgium,782,['c48770d2-b7cb-47ca-9b37-a2e2fdb58658'],36,,,,,,,,,,,,,,,,Belgium,782,00:00:36.564,Pass,
,,,,,,,,,,,,,,,1.795348,,,,,,,,,,92a7c9d8-2b6f-4df6-b033-8e3b087c55e6,49,,"[92.0, 77.1]",3788768,0,,,,,-0.055116534,,Right Foot,,,"[106.5, 76.3]",,Low Pass,,14.522052,,,,,Jeremy Doku,23650.0,,,,,,1,From Kick Off,Leandro Trossard,16559.0,Right Wing Back,2,Belgium,782,['b9aa0ede-872e-4b31-9fde-4a1620d741ed'],38,,,,,,,,,,,,,,,,Belgium,782,00:00:38.268,Pass,
,,,,,,,,,,,,,,,1.10972,,,,,,,,,,749861de-92f7-45ba-9c28-48f5b051afc9,53,,"[113.4, 73.9]",3788768,0,,,,,3.1318843,,Right Foot,,,"[103.1, 74.0]",,Ground Pass,,10.300486,,,,,Leandro Trossard,16559.0,,,,,,1,From Kick Off,Jeremy Doku,23650.0,Right Attacking Midfield,2,Belgium,782,"['421bc841-f51c-452b-8c94-736e34882323', '59247017-116a-4819-a0c4-6b953e75d326']",45,,,,,,,,,,,,,,,,Belgium,782,00:00:45.088,Pass,True
,,,,,,,,,,,,,,,0.9,,,,,,,,,,abd3fbbe-7363-4273-a35a-ebe6d3a54944,59,,"[20.2, 11.4]",3788768,0,,,,,1.7183644,,Right Foot,,,"[19.1, 18.8]",,Ground Pass,,7.48131,,,,,Tim Sparv,24648.0,,,,,Recovery,1,Regular Play,Glen Kamara,13215.0,Left Center Midfield,3,Finland,1835,['6c3b2392-3c3b-49f4-9da0-7543ab99a687'],48,,,,,,,,,,,,,,,,Finland,1835,00:00:48.634,Pass,
,,,,,,,,,,,,,,,1.173049,,,,,,,,,,23d509bc-d9b1-45c8-8386-aac401ce2fc9,61,,"[19.1, 18.8]",3788768,0,,,,,0.17946409,,Left Foot,,,"[41.7, 22.9]",,Ground Pass,,22.968891,,,,,Teemu Pukki,9476.0,,,,,,1,Regular Play,Tim Sparv,24648.0,Center Defensive Midfield,3,Finland,1835,['51d91655-9f70-4eb0-aeac-21ec50f11897'],49,,,,,,,,,,,,,,,,Finland,1835,00:00:49.495,Pass,
,,,,,,,,,,,,,,,0.849709,,,,,,,,,,028a042f-30d4-4fa3-bfd9-d3aec4ea4476,64,,"[41.7, 22.4]",3788768,0,,,,,-2.6356423,,Right Foot,,,"[34.3, 18.3]",,Ground Pass,,8.459906,,,,,Joel Pohjanpalo,9725.0,,,,,,1,Regular Play,Teemu Pukki,9476.0,Right Center Forward,3,Finland,1835,['4b3dfbb6-eea5-446a-9db8-24e20a9b36ba'],50,,,,,,,,,,,,,,,,Finland,1835,00:00:50.788,Pass,
,,,,,,,,,,,,,,,2.232695,,,,,,,,,,83a0ede5-704d-4f4a-b887-3f893c50ed1c,68,,"[34.3, 19.2]",3788768,0,,,,,0.5215228,,Right Foot,,,"[52.4, 29.6]",,Low Pass,,20.875105,,,,,Robin Lod,24321.0,,,,,,1,Regular Play,Joel Pohjanpalo,9725.0,Left Center Forward,3,Finland,1835,"['4a3891ce-206a-424b-96ca-a63f02a7616c', 'ed2e4852-8710-475f-b4ef-3c505aee8721']",52,,,,,,,,,,,,,,,,Finland,1835,00:00:52.162,Pass,True
,,,,,,,,,,,,,,,1.268362,,,,,,,,,,d220ecf7-9b71-4bf3-a616-2919c27fc995,76,,"[71.4, 12.8]",3788768,1,,,,,1.5909956,,Right Foot,,,"[71.2, 22.7]",,Ground Pass,,9.90202,,,,,Eden Hazard,3621.0,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,4,Belgium,782,['4695c5d0-482c-41b9-980e-829d165554d6'],1,,,,,,,,,,,,,,,,Belgium,782,00:01:01.566,Pass,
,,,,,,,,,,,,,,,3.31522,,,,,,,,,,bf16ea91-934b-4ec8-ac9b-7c7737ded06e,79,,"[70.5, 23.0]",3788768,1,,,,,1.5173101,,Right Foot,,,"[73.3, 75.3]",,High Pass,,52.374897,,,,,Leandro Trossard,16559.0,,True,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,4,Belgium,782,['ac6a381d-f5e2-4ba8-8a27-3e37e5e084db'],4,,,,,,,,,,,,,,,,Belgium,782,00:01:04.865,Pass,
,,,,,,,,,,,,,,,1.520856,,,,,,,,,,c3d3b93c-89b9-48d1-9b9b-99d4e1e25854,82,,"[72.8, 75.3]",3788768,1,,,,,-3.0438657,,Right Foot,,,"[62.6, 74.3]",,Ground Pass,,10.248902,,,,,Jason Denayer,13116.0,,,,,,1,Regular Play,Leandro Trossard,16559.0,Right Wing Back,4,Belgium,782,['fff08d1e-ebc7-4b41-84dc-22135f06f9d0'],10,,,,,,,,,,,,,,,,Belgium,782,00:01:10.105,Pass,
,,,,,,,,,,,,,,,1.490832,,,,,,,,,,82b6d7a6-38b4-4b8a-b5b2-5dfb40ad2ab9,85,,"[62.6, 74.5]",3788768,1,,,,,-1.8329161,,Right Foot,,,"[57.1, 54.0]",,Ground Pass,,21.224985,,,,,Anga Dedryck Boyata,5639.0,,,,,,1,Regular Play,Jason Denayer,13116.0,Right Center Back,4,Belgium,782,['a2dfb7df-ec32-46ba-88ea-97a558e40f89'],12,,,,,,,,,,,,,,,,Belgium,782,00:01:12.100,Pass,
,,,,,,,,,,,,,,,2.008105,,,,,,,,,,c40191e4-ae45-4e63-9c71-4715c9d28276,88,,"[60.7, 47.5]",3788768,1,,,,,-1.437144,,Right Foot,,,"[63.9, 23.7]",,Ground Pass,,24.014162,,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,4,Belgium,782,['e66f9e43-0f20-4779-9815-868ca9522373'],14,,,,,,,,,,,,,,,,Belgium,782,00:01:14.428,Pass,
,,,,,,,,,,,,,,,1.278725,,,,,,,,,,eb7c19bc-f78f-481e-9a2d-44f41011e2f8,91,,"[70.8, 20.0]",3788768,1,,,,,-0.6830177,,Left Foot,,,"[86.9, 6.9]",,Ground Pass,,20.756205,,,,,Nacer Chadli,4831.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,4,Belgium,782,['cd3c580c-448f-4480-a339-d7f8e5417e61'],18,,,,,,,,,,,,,,,,Belgium,782,00:01:18.727,Pass,
,,,,,,,,,,,,,,,1.502137,,,,,,,,,,54fb4ca2-8242-4d92-b9c9-be3e3b373b10,94,,"[86.9, 6.6]",3788768,1,,,,,2.2296023,,Right Foot,,,"[77.3, 19.0]",,Ground Pass,,15.681837,,,,,Axel Witsel,5642.0,,,,,,1,Regular Play,Nacer Chadli,4831.0,Left Wing Back,4,Belgium,782,['95f720bc-8175-4070-85cb-8214f6362006'],20,,,,,,,,,,,,,,,,Belgium,782,00:01:20.917,Pass,
,,,,,,,,,,,,,,,2.904474,,,,,,,,,,77f648d4-01e8-4224-b79d-c04215b13df6,97,,"[69.4, 20.3]",3788768,1,,,,,1.5587728,,Right Foot,,,"[70.0, 70.2]",,Ground Pass,,49.903606,,,,,Jason Denayer,13116.0,,True,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,4,Belgium,782,['96b53489-0d8c-4433-8b27-b4b7571b1d38'],24,,,,,,,,,,,,,,,,Belgium,782,00:01:24.490,Pass,
,,,,,,,,,,,,,,,1.204008,,,,,,,,,,60d58344-37a2-4fae-b6bf-c8fc7c1cea1a,100,,"[78.7, 70.1]",3788768,1,,,,,0.8874051,,Right Foot,,,"[84.4, 77.1]",,Ground Pass,,9.027182,,,,,Leandro Trossard,16559.0,,,,,,1,Regular Play,Jason Denayer,13116.0,Right Center Back,4,Belgium,782,['afddee83-c2cc-4765-8b2d-f4d82d26db2b'],28,,,,,,,,,,,,,,,,Belgium,782,00:01:28.979,Pass,
,,,,,,,,,,,,,,,1.759268,,,,,,,,,,8ee03462-093d-43b6-8583-1c13374ddbbe,103,,"[79.6, 70.6]",3788768,1,,,,,-2.3802862,,Right Foot,,,"[62.6, 54.4]",,Ground Pass,,23.48276,,,,,Anga Dedryck Boyata,5639.0,,,,,,1,Regular Play,Leandro Trossard,16559.0,Right Wing Back,4,Belgium,782,['54ba2aa7-c7c0-4c14-8717-c9e57614b6ca'],32,,,,,,,,,,,,,,,,Belgium,782,00:01:32.165,Pass,
,,,,,,,,,,,,,,,1.983223,,,,,,,,,,3076731d-fad9-4eb2-9e9e-f648f46033a9,106,,"[62.9, 46.2]",3788768,1,,,,,-1.2274442,,Right Foot,,,"[69.8, 26.9]",,Ground Pass,,20.496342,,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,4,Belgium,782,['a7b8ebfe-4e72-4ffc-912d-ea7f3c908f52'],35,,,,,,,,,,,,,,,,Belgium,782,00:01:35.105,Pass,
,,,,,,,,,,,,,,,0.826393,,,,,,,,,,df613fc5-1df8-4c24-ac02-83795ddb70dc,109,,"[74.2, 23.9]",3788768,1,,,,,-0.14270157,,Left Foot,,,"[91.6, 21.4]",,Ground Pass,,17.57868,,,,,Nacer Chadli,4831.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,4,Belgium,782,['6e6c77f1-aba4-457f-a6c1-f513c89c45ba'],37,,,,,,,,,,,,,,,,Belgium,782,00:01:37.983,Pass,
,,,,,,,,,,,,,,,1.143021,,,,,,,,,,d02b73a5-c7d6-4a43-ac1d-5fb92a3d776f,113,,"[85.8, 14.9]",3788768,1,,,,,-1.3385073,,Right Foot,,,"[88.0, 5.6]",,Ground Pass,,9.556673,,,,,Eden Hazard,3621.0,,,,,,1,Regular Play,Nacer Chadli,4831.0,Left Wing Back,4,Belgium,782,"['1eecf3d9-2704-4cdd-8145-93d0fdf9db25', '933c0d05-de1f-4a3d-bd88-3401ba9d0ef1']",40,,,,,,,,,,,,,,,,Belgium,782,00:01:40.590,Pass,True
,,,,,,,,,,,,,,,1.97055,,,,,,,,,,311c7ec1-7018-4159-ac3e-f22d7f893dff,116,,"[86.5, 8.7]",3788768,1,,,,,2.9606662,,Right Foot,,,"[70.1, 11.7]",,Ground Pass,,16.672132,,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,4,Belgium,782,['2b424555-4f8b-4fe3-9614-19215b50817e'],44,,,,,,,,,,,,,,,,Belgium,782,00:01:44.116,Pass,
,,,,,,,,,,,,,,,0.956968,,,,,,,,,,082b7a49-4e56-44cd-8908-2012f5c77e72,119,,"[70.0, 12.4]",3788768,1,,,,,1.5707964,,Left Foot,,,"[70.0, 22.1]",,Ground Pass,,9.7,,,,,Axel Witsel,5642.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,4,Belgium,782,['bee9cfd0-bf70-43c2-997f-5339549181e1'],47,,,,,,,,,,,,,,,,Belgium,782,00:01:47.594,Pass,
,,,,,,,,,,,,,,,2.140337,,,,,,,,,,1a5b7e76-fdb9-4bfa-9160-5b8ce7d1157c,122,,"[67.7, 26.3]",3788768,1,,,,,1.6915926,,Right Foot,,,"[63.5, 60.9]",,Ground Pass,,34.85398,,,,,Jason Denayer,13116.0,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,4,Belgium,782,['f0888b64-d0f9-4029-a2b7-bd832986bd63'],50,,,,,,,,,,,,,,,,Belgium,782,00:01:50.486,Pass,
,,,,,,,,,,,,,,,1.281501,,,,,,,,,,70038eba-61db-42eb-95d4-9403bdfdefcc,125,,"[65.3, 68.7]",3788768,1,,,,,-1.7798193,,Right Foot,,,"[61.1, 48.9]",,Ground Pass,,20.240553,,,,,Anga Dedryck Boyata,5639.0,,,,,,1,Regular Play,Jason Denayer,13116.0,Right Center Back,4,Belgium,782,['08331c99-8976-4d97-b225-26ab2aaf3d8f'],55,,,,,,,,,,,,,,,,Belgium,782,00:01:55.302,Pass,
,,,,,,,,,,,,,,,1.479866,,,,,,,,,,f023bea7-7ad8-48c3-a40b-0d4757994ded,128,,"[61.2, 46.5]",3788768,1,,,,,-1.4791617,,Right Foot,,,"[62.9, 28.0]",,Ground Pass,,18.577944,,,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,4,Belgium,782,['5c7e5aa8-126c-4638-8a82-d603a4e666df'],57,,,,,,,,,,,,,,,,Belgium,782,00:01:57.315,Pass,
,,,,,,,,,,,,,,,1.056458,,,,,,,,,,8fb37ebc-7e97-4cee-88a5-c6c8a7bc29b6,131,,"[74.9, 32.0]",3788768,2,,,,,-0.99999106,,Right Foot,,,"[81.0, 22.5]",,Ground Pass,,11.289819,,,,,Eden Hazard,3621.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Defensive Midfield,4,Belgium,782,['61b7fa4f-6df5-48fa-b5fd-7ad302dc32b0'],2,,,,,,,,,,,,,,,,Belgium,782,00:02:02.691,Pass,
