ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.497573,,,,,,,,,,,,e708b562-7368-485e-b52b-b9a40173ea1f,17,,"[40.3, 38.3]",3788766,0,,,,,-0.6806977,,Right Foot,,,"[56.6, 25.1]",,Ground Pass,,20.974508,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Right Center Back,2,Italy,914,['828990b0-cb60-4464-b43b-8589a0f1f664'],11,,,,,,,,,,,,,,,,,Italy,914,00:00:11.771,Pass,
,,,,,,,,,,,,,,0.976273,,,,,,,,,,,,1dc7697d-6429-4e31-a549-cdbeb14735bf,20,,"[53.3, 68.5]",3788766,0,,,,,-1.2384641,,Right Foot,,,"[57.2, 57.2]",,Ground Pass,,11.954079,,,Gareth Frank Bale,6399.0,,,,,Recovery,1,From Kick Off,Connor Roberts,4774.0,Right Wing Back,2,Italy,914,['6cde391b-6688-4951-9377-b6a8a6f5c4f1'],14,,,,,,,,,,,,,,,,,Wales,907,00:00:14.839,Pass,
,,,,,,,,,,,,,,4.29566,,,,,,,,,,,,39b6eda5-7a18-4749-b7c9-a80335be80b6,24,,"[58.0, 47.6]",3788766,0,,,,,-0.41152096,,Left Foot,,,"[105.2, 27.0]",,High Pass,,51.499516,Incomplete,,Daniel James,11252.0,,,,,,1,From Kick Off,Gareth Frank Bale,6399.0,Right Wing,2,Italy,914,"['2765b7c1-e67e-47fe-9142-69acdad9a429', '4ca40266-5369-4bdb-b036-3fc6f571ea4f', 'f61c5539-6da5-4725-8ec7-3c1a9aab2a54']",18,,,,,,,,,,,,,,,,,Wales,907,00:00:18.436,Pass,True
,,,,,,,,,,,,,,1.259791,,,,,,,,,,,,497bafd6-2fd7-48bd-af79-06bb0cf0484e,29,,"[15.3, 55.9]",3788766,0,,,,,-1.4114447,,Keeper Arm,,,"[18.0, 39.1]",,Ground Pass,,17.015581,,,Leonardo Bonucci,7173.0,,,,,,1,From Kick Off,Gianluigi Donnarumma,7036.0,Goalkeeper,2,Italy,914,['7b682507-f952-4669-adb4-d4c66f13772c'],24,,,,,,,,,,,,,,,,,Italy,914,00:00:24.470,Pass,
,,,,,,,,,,,,,,0.868853,,,,,,,,,,,,96e4ad9c-4be6-40d3-8694-fa2d9d31552a,32,,"[30.6, 38.3]",3788766,0,,,,,-1.3069341,,Right Foot,,,"[37.3, 13.5]",,Ground Pass,,25.689102,,,Alessandro Bastoni,7480.0,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Right Center Back,2,Italy,914,['1ee274df-b674-4377-8653-b575309846c8'],29,,,,,,,,,,,,,,,,,Italy,914,00:00:29.649,Pass,
,,,,,,,,,,,,,,1.124,,,,,,,,,,,,66c3bcbf-960d-477d-b084-14afb4f8b1f5,35,,"[51.0, 17.1]",3788766,0,,,,,1.9144869,,Left Foot,,,"[44.2, 36.1]",,Ground Pass,,20.18019,,,Leonardo Bonucci,7173.0,,,,,,1,From Kick Off,Alessandro Bastoni,7480.0,Left Center Back,2,Italy,914,['934e8479-313d-4d08-8cd3-98cc7e011cd2'],35,,,,,,,,,,,,,,,,,Italy,914,00:00:35.353,Pass,
,,,,,,,,,,,,,,2.929438,,,,,,,,,,,,1f272440-279e-49d7-a659-afcdf49f79a1,38,,"[49.1, 47.9]",3788766,0,,,,,0.2780564,,Right Foot,,,"[103.4, 63.4]",,High Pass,,56.46893,Pass Offside,,Federico Bernardeschi,7777.0,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Right Center Back,2,Italy,914,['c1f4c04d-cef4-4e30-92e1-8b9ca694bd42'],38,,,,,,,,,,,,,,,,,Italy,914,00:00:38.364,Pass,
,,,,,,,,,,,,,,3.719113,,,,,,,,,,,,4e4bf817-c071-46a3-bb32-56d15feab26d,40,,"[15.4, 13.7]",3788766,1,,,,,0.36404362,,Right Foot,,,"[79.7, 38.2]",,High Pass,,68.80945,Incomplete,,Gareth Frank Bale,6399.0,,,,,Free Kick,1,From Free Kick,Danny Ward,9914.0,Goalkeeper,3,Wales,907,"['b9d3e049-ebbb-4322-80f7-fb5010f60e02', 'f8b9e950-294e-401e-b902-efe425452acb']",17,,,,,,,,,,,,,,,,,Wales,907,00:01:17.682,Pass,
,,,,,,,,,,,,,,1.770225,,,,,,,,,,,,f8b9e950-294e-401e-b902-efe425452acb,43,,"[40.4, 41.9]",3788766,1,,,,True,0.5094377,,,,,"[54.9, 50.0]",,High Pass,,16.609034,,,Andrea Belotti,7471.0,,,,,Recovery,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,4,Italy,914,"['051a276b-e2eb-4586-beda-1dd9020eee4c', '4e4bf817-c071-46a3-bb32-56d15feab26d', 'f6655512-483e-4ef2-90de-748718fa6920']",21,,,,,,,,,,,,,,,,,Italy,914,00:01:21.401,Pass,True
,,,,,,,,,,,,,,1.689663,,,,,,,,,,,,c2ed81bc-df62-401a-8522-5918f5df88d4,45,,"[54.7, 51.8]",3788766,1,,,,,-1.9729103,,Head,,,"[47.3, 34.4]",,Low Pass,,18.9082,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Andrea Belotti,7471.0,Center Forward,4,Italy,914,['96ff31dc-b1aa-4aa0-9ee2-225b4ed8587a'],23,,,,,,,,,,,,,,,,,Italy,914,00:01:23.173,Pass,
,,,,,,,,,,,,,,1.55396,,,,,,,,,,,,9729977e-176b-4354-b202-0d1fdfbaa882,48,,"[47.3, 34.4]",3788766,1,,,,,-1.7026794,,Right Foot,,,"[44.7, 14.8]",,Ground Pass,,19.771696,,,Emerson Palmieri dos Santos,4355.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,4,Italy,914,['fc5e6dc9-a37a-4fb3-a720-ff279b3dc4d8'],25,,,,,,,,,,,,,,,,,Italy,914,00:01:25.882,Pass,
,,,,,,,,,,,,,,1.279862,,,,,,,,,,,,cbf57280-d4e3-444d-a5dc-8bd5f6e946d3,51,,"[46.1, 14.8]",3788766,1,,,,,2.3729997,,Left Foot,,,"[34.0, 26.5]",,Ground Pass,,16.831518,,,Alessandro Bastoni,7480.0,,,,,,1,Regular Play,Emerson Palmieri dos Santos,4355.0,Left Back,4,Italy,914,['6c468719-1f36-4f92-a66b-9d7d4c75c466'],27,,,,,,,,,,,,,,,,,Italy,914,00:01:27.918,Pass,
,,,,,,,,,,,,,,0.989813,,,,,,,,,,,,d32e28da-2dc9-4f6c-851a-30875e7b5788,54,,"[36.5, 26.5]",3788766,1,,,,,1.6020361,,Left Foot,,,"[36.0, 42.5]",,Ground Pass,,16.00781,,,Leonardo Bonucci,7173.0,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,4,Italy,914,['29b0b250-b721-4b54-a4f8-5fb6e2377a27'],29,,,,,,,,,,,,,,,,,Italy,914,00:01:29.998,Pass,
,,,,,,,,,,,,,,2.182098,,,,,,,,,,,,c80e84aa-2298-4945-9e3b-1b3943bd233d,57,,"[42.0, 41.0]",3788766,1,,,,,-1.2772676,,Right Foot,,,"[52.7, 5.6]",,Low Pass,,36.98175,,,Emerson Palmieri dos Santos,4355.0,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,4,Italy,914,['307e2b26-cfd7-4ed0-9530-23a8fccab797'],33,,,,,,,,,,,,,,,,,Italy,914,00:01:33.451,Pass,
,,,,,,,,,,,,,,1.380483,,,,,,,,,,,,816eb466-8ab2-4286-b832-5a45a9f0bda0,60,,"[59.4, 5.5]",3788766,1,,,,,2.137126,,Left Foot,,,"[49.1, 21.7]",,Ground Pass,,19.197136,,,Alessandro Bastoni,7480.0,,,,,,1,Regular Play,Emerson Palmieri dos Santos,4355.0,Left Back,4,Italy,914,['8e5f8f02-eecd-491b-98b8-3ed26aba2070'],39,,,,,,,,,,,,,,,,,Italy,914,00:01:39.073,Pass,
,,,,,,,,,,,,,,1.440042,,,,,,,,,,,,5176dcc2-34a1-4d87-be02-35a86d3c47ef,63,,"[49.7, 20.7]",3788766,1,,,,,1.7259635,,Right Foot,,,"[46.9, 38.6]",,Ground Pass,,18.11767,,,Leonardo Bonucci,7173.0,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,4,Italy,914,['389be9e9-c8fd-4254-931e-d096a494d1e3'],41,,,,,,,,,,,,,,,,,Italy,914,00:01:41.569,Pass,
,,,,,,,,,,,,,,1.952624,,,,,,,,,,,,f257c2db-adaa-443e-b617-3f8003f486ee,66,,"[51.6, 39.9]",3788766,1,,,,,-1.2196658,,Right Foot,,,"[65.3, 2.5]",,Low Pass,,39.830265,,,Emerson Palmieri dos Santos,4355.0,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,4,Italy,914,['49f9ee1c-45ec-48e0-91d4-7225f0c2fd89'],44,,,,,,,,,,,,,,,,,Italy,914,00:01:44.007,Pass,
,,,,,,,,,,,,,,0.85579,,,,,,,,,,,,02f4a7cc-7c7d-4278-b06d-c0119350716e,69,,"[68.5, 4.4]",3788766,1,,,,,1.2106032,,Left Foot,,,"[71.4, 12.1]",,Ground Pass,,8.228001,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Emerson Palmieri dos Santos,4355.0,Left Back,4,Italy,914,['d15c652b-5d95-4e74-b100-8f807f32e3c3'],49,,,,,,,,,,,,,,,,,Italy,914,00:01:49.061,Pass,
,,,,,,,,,,,,,,1.00315,,,,,,,,,,,,0a93d240-5c28-4d52-9dde-8b82c82e485b,71,,"[70.3, 11.3]",3788766,1,,,,,-1.9878455,,Right Foot,,,"[66.8, 3.4]",,Ground Pass,,8.640602,,,Emerson Palmieri dos Santos,4355.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,4,Italy,914,['7ad14720-47f5-484e-9860-679adacca44f'],49,,,,,,,,,,,,,,,,,Italy,914,00:01:49.917,Pass,
,,,,,,,,,,,,,,0.754232,,,,,,,,,,,,3205d63e-ede4-475d-958a-95c76a4bef7b,73,,"[67.3, 3.9]",3788766,1,,,,,2.64517,,Left Foot,,,"[57.7, 9.1]",,Ground Pass,,10.917875,,,Alessandro Bastoni,7480.0,,,,,,1,Regular Play,Emerson Palmieri dos Santos,4355.0,Left Back,4,Italy,914,['ae97fc06-a38f-4b14-8a5b-f518e7ad68fa'],50,,,,,,,,,,,,,,,,,Italy,914,00:01:50.920,Pass,
,,,,,,,,,,,,,,0.596277,,,,,,,,,,,,47f5a320-c8c4-42e3-bf5a-b3cee85f30c6,76,,"[65.3, 7.4]",3788766,1,,,,,0.8247479,,Left Foot,,,"[71.4, 14.0]",,Ground Pass,,8.987213,,,Federico Chiesa,7156.0,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,4,Italy,914,['e8d94c39-6d05-4908-b4db-50f6b474a8f9'],55,,,,,,,,,,,,,,,,,Italy,914,00:01:55.830,Pass,
,,,,,,,,,,,,,,1.38145,,,,,,,,,,,,a30d494a-6d5a-4a00-b835-086128ff1a91,79,,"[70.3, 13.2]",3788766,1,,,,,3.0453005,,Right Foot,,,"[52.7, 14.9]",,Ground Pass,,17.681911,,,Leonardo Bonucci,7173.0,,,,,,1,Regular Play,Federico Chiesa,7156.0,Left Wing,4,Italy,914,['63162ced-3569-4c05-93ec-65493c9cbc0d'],57,,,,,,,,,,,,,,,,,Italy,914,00:01:57.548,Pass,
,,,,,,,,,,,,,,2.027813,,,,,,,,,,,,bf91ea9f-4004-4d98-bd21-8b73290aa364,82,,"[52.5, 26.8]",3788766,2,,,,,1.4601392,,Right Foot,,,"[55.5, 53.8]",,Ground Pass,,27.166155,,,Rafael Tolói,7002.0,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,4,Italy,914,['adb0a719-8877-44e0-96a3-b01280490cd1'],0,,,,,,,,,,,,,,,,,Italy,914,00:02:00.296,Pass,
,,,,,,,,,,,,,,3.010082,,,,,,,,,,,,04cfc576-4762-4a5c-a7fd-964624a2d7a5,85,,"[55.5, 53.8]",3788766,2,,,,,-1.9156642,,Right Foot,,,"[44.4, 22.9]",,Ground Pass,,32.833214,,,Leonardo Bonucci,7173.0,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Back,4,Italy,914,['f282a0ef-97fa-4852-9164-f4d60d610e92'],2,,,,,,,,,,,,,,,,,Italy,914,00:02:02.530,Pass,
,,,,,,,,,,,,,,1.412868,,,,,,,,,,,,aceee433-f980-4f89-a46f-1d41f31a4560,88,,"[45.1, 23.6]",3788766,2,,,,,0.18668933,,Right Foot,,,"[63.1, 27.0]",,Ground Pass,,18.318296,,,Andrea Belotti,7471.0,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,4,Italy,914,['23017fd7-f77f-4a2e-8665-a21037e7ca08'],9,,,,,,,,,,,,,,,,,Italy,914,00:02:09.671,Pass,
,,,,,,,,,,,,,,0.858251,,,,,,,,,,,,ac0ca91d-6b96-431f-9e06-677203b43c8c,91,,"[63.4, 28.7]",3788766,2,,,,,0.88312507,,Right Foot,,,"[72.6, 39.9]",,Ground Pass,,14.494137,,,Federico Chiesa,7156.0,,,,,,1,Regular Play,Andrea Belotti,7471.0,Center Forward,4,Italy,914,"['5ecf8311-af83-4ae2-b078-9a5e594dd316', 'd864258d-4cdc-4680-89a2-dd0e10c74087']",11,,,,,,,,,,,,,,,,,Italy,914,00:02:11.084,Pass,True
,,,,,,,,,,,,,,0.514607,,,,,,,,,,,,1d96b97e-78f2-4c8e-9422-a9c1767666ed,95,,"[71.4, 36.6]",3788766,2,,,,,-2.612003,,Right Foot,,,"[67.3, 34.2]",,Ground Pass,,4.7507896,,,Andrea Belotti,7471.0,,,,,,1,Regular Play,Federico Chiesa,7156.0,Left Wing,4,Italy,914,"['701e5b97-0a88-42a8-83ee-5fab57b62fbd', 'dfca3b7a-26c9-4312-84bf-6daec4605027']",12,,,,,,,,,,,,,,,,,Italy,914,00:02:12.321,Pass,True
,,,,,,,,,,,,,,0.962504,,,,,,,,,,,,73775284-ef5d-4702-8116-6c8c38db799c,108,,"[63.2, 31.1]",3788766,2,,,,,1.9922155,,Right Foot,,,"[58.0, 42.7]",,Ground Pass,,12.712199,,,Joseff Morrell,22074.0,,,,,Free Kick,1,From Free Kick,Ethan Ampadu,4934.0,Center Back,6,Wales,907,['a5648a73-72ef-46c5-8996-cd1397802b0b'],31,,,,,,,,,,,,,,,,,Wales,907,00:02:31.172,Pass,
,,,,,,,,,,,,,,1.764448,,,,,,,,,,,,eadf2fe4-f0cd-4842-9e0e-7a92366d2d28,111,,"[54.5, 48.7]",3788766,2,,,,,1.7952124,,Right Foot,,,"[50.3, 67.1]",,Ground Pass,,18.873262,,,Joe Rodon,11250.0,,,,,,1,From Free Kick,Joseff Morrell,22074.0,Right Defensive Midfield,6,Wales,907,['e261454f-9709-437e-91dd-79401461bcfd'],33,,,,,,,,,,,,,,,,,Wales,907,00:02:33.589,Pass,
,,,,,,,,,,,,,,1.116333,,,,,,,,,,,,908856f0-8598-485e-a773-0743875bda09,114,,"[50.3, 67.6]",3788766,2,,,,,1.0358412,,Right Foot,,,"[56.7, 78.4]",,Ground Pass,,12.553884,,,Connor Roberts,4774.0,,,,,,1,From Free Kick,Joe Rodon,11250.0,Right Center Back,6,Wales,907,['d881a507-dd53-4deb-a9ee-ebb050f90e7d'],35,,,,,,,,,,,,,,,,,Wales,907,00:02:35.806,Pass,
,,,,,,,,,,,,,,0.970381,,,,,,,,,,,,a3cba6ad-7ee5-48ec-bb3d-ace5dd0651c0,117,,"[56.7, 78.4]",3788766,2,,,,,-1.605565,,Right Foot,,,"[56.3, 66.9]",,Ground Pass,,11.506954,,,Joseff Morrell,22074.0,,,,,,1,From Free Kick,Connor Roberts,4774.0,Right Wing Back,6,Wales,907,['296fe662-2f81-483a-a8d7-c9e7fc5e7730'],37,,,,,,,,,,,,,,,,,Wales,907,00:02:37.929,Pass,
,,,,,,,,,,,,,,1.365088,,,,,,,,,,,,c8e2d66f-b04f-4e08-ba4d-048a0bf95f10,121,,"[57.8, 69.1]",3788766,2,,,,,0.49078083,,Right Foot,,,"[76.7, 79.2]",,Low Pass,,21.429419,,,Gareth Frank Bale,6399.0,,,,,,1,From Free Kick,Joseff Morrell,22074.0,Right Defensive Midfield,6,Wales,907,"['038105eb-0c8d-4eab-96e3-927b91c21f65', '3344cf66-ebc2-427c-a674-477dc06e22fd']",40,,,,,,,,,,,,,,,,,Wales,907,00:02:40.063,Pass,True
,,,,,,,,,,,,,,3.618005,,,,,,,,,,,,68b8cdd6-e8c8-4220-a19c-d9a19e171a6e,131,,"[76.5, 77.1]",3788766,3,,,,,-0.9272952,,Left Foot,,,"[117.0, 23.1]",,High Pass,,67.5,,,Neco Williams,34794.0,,True,,,Free Kick,1,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,7,Wales,907,['2b3a3a1f-bac2-4b42-bda3-eb6eae4abe27'],13,,,,,,,,,,,,,,,,,Wales,907,00:03:13.332,Pass,
,,,,,,,,,,,,,,1.032168,,,,,,,,,,,,b7c888e5-d82c-46a2-831e-385e4569d42c,133,,"[117.0, 23.1]",3788766,3,,,,,1.5905306,,Left Foot,True,,"[116.7, 38.3]",,Low Pass,,15.20296,Incomplete,,Joe Allen,10931.0,,,,,,1,From Free Kick,Neco Williams,34794.0,Left Wing Back,7,Wales,907,"['7691fc66-f9f8-420a-adcb-8c980f5be4ca', 'ee1a5bb3-ade6-47d2-9fc7-19ba62293a6b']",16,,,,,,,,,,,,,,,,,Wales,907,00:03:16.950,Pass,
,,,,,,,,,,,,,,1.317893,,,,,,,,,,,,21fc8af8-eace-46cb-9621-65b6c967fdb7,137,,"[11.2, 47.2]",3788766,3,,,,,-1.4345037,,Keeper Arm,,,"[13.6, 29.7]",,Ground Pass,,17.663805,,,Alessandro Bastoni,7480.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,8,Italy,914,['7b3d5b2d-ee40-4591-9613-01099587eedc'],25,,,,,,,,,,,,,,,,,Italy,914,00:03:25.744,Pass,
