50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.846895,,,,,,,,,,,,,765c543d-e5fc-4f4b-8fe2-a593a3fde964,543,,"[71.0, 64.4]",3788756,13,,,,,-0.88187194,,Right Foot,,,"[76.6, 57.6]",,High Pass,,8.809086,,Incomplete,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Memphis Depay,2988.0,Left Center Forward,18,Netherlands,941,"['a5b4063a-8f79-4875-b283-be68c9f25e6d', 'bd04a247-37e8-42d5-ae77-d6febec56a4f']",13,,,,,,,,,,,,,,,,Netherlands,941,00:13:13.466,Pass,
,,,,,,,,,,,,,,,,,,0.579858,,,,,,,,,,,,,48ae1dc1-d5b6-4cc2-ba95-a99c46fc60a5,555,,"[64.2, 23.4]",3788756,13,,True,,,-1.5707964,,Right Foot,,,"[64.2, 12.3]",,Ground Pass,,11.1,,,,Martin Hinteregger,8307.0,,,,,Free Kick,1,From Free Kick,Marcel Sabitzer,8518.0,Left Center Midfield,20,Austria,915,['114a3923-f349-49d8-b692-69ab12b8c019'],46,,,,,,,,,,,,,,,,Austria,915,00:13:46.102,Pass,
,,,,,,,,,,,,,,,,,,1.585012,,,,,,,,,,,,,29750f0e-cc7a-469b-8e58-c369c6461bd2,557,,"[63.9, 12.3]",3788756,13,,,,,2.6152003,,Left Foot,,,"[49.1, 20.9]",,Ground Pass,,17.117243,,,,David Olatukunbo Alaba,8220.0,,,,,,1,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,20,Austria,915,['e43d5bca-5e28-41c3-9384-a03b412437b7'],46,,,,,,,,,,,,,,,,Austria,915,00:13:46.682,Pass,
,,,,,,,,,,,,,,,,,,1.679371,,,,,,,,,,,,,7029d71f-103f-43eb-80a0-b6bd7b0efb4e,560,,"[46.3, 22.1]",3788756,13,,,,,-0.6435011,,Left Foot,,,"[63.9, 8.9]",,Ground Pass,,22.0,,,,Martin Hinteregger,8307.0,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,20,Austria,915,['9c550ae1-8fb0-4ca7-b18b-7f7bbf3b945e'],50,,,,,,,,,,,,,,,,Austria,915,00:13:50.205,Pass,
,,,,,,,,,,,,,,,,,,1.533869,,,,,,,,,,,,,863c8758-bd79-4f4d-b2d1-adadeb7c1fbb,563,,"[64.5, 8.3]",3788756,13,,,,,2.656558,,Left Foot,,,"[42.3, 20.0]",,Ground Pass,,25.094421,,,,David Olatukunbo Alaba,8220.0,,,,,,1,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,20,Austria,915,['16141493-7f5a-412f-a97f-9a9745766c5b'],52,,,,,,,,,,,,,,,,Austria,915,00:13:52.583,Pass,
,,,,,,,,,,,,,,,,,,1.864797,,,,,,,,,,,,,3446c8f9-10ec-4674-b5dc-f46c82834eb5,566,,"[42.3, 20.0]",3788756,13,,,,,1.688034,,Left Foot,,,"[37.0, 65.0]",,Ground Pass,,45.311035,,,,Aleksandar Dragović,3969.0,,True,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,20,Austria,915,['2f52e73d-e99c-4417-b92c-200776df039f'],56,,,,,,,,,,,,,,,,Austria,915,00:13:56.553,Pass,
,,,,,,,,,,,,,,,,,,2.067978,,,,,,,,,,,,,2c9f2b03-2f24-4680-ad3a-0eafa303c7bb,570,,"[37.6, 65.0]",3788756,13,,,,,-1.9731175,,Right Foot,,,"[21.6, 27.4]",,Ground Pass,,40.862698,,,,David Olatukunbo Alaba,8220.0,,,,,,1,From Free Kick,Aleksandar Dragović,3969.0,Right Center Back,20,Austria,915,"['6c2f620c-0ad9-41f3-a79f-7568a6ac2e16', 'bb2b7246-152c-4cd2-b6f9-be814a9d7e85']",59,,,,,,,,,,,,,,,,Austria,915,00:13:59.360,Pass,True
,,,,,,,,,,,,,,,,,,2.061891,,,,,,,,,,,,,71c0f867-48dd-46de-bf15-6517408ed8b9,573,,"[21.0, 26.5]",3788756,14,,,,,2.0344439,,Left Foot,,,"[10.5, 47.5]",,Ground Pass,,23.478714,,,,Daniel Bachmann,21532.0,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,20,Austria,915,['14b1467b-d659-4ac1-bb99-61d364e47917'],3,,,,,,,,,,,,,,,,Austria,915,00:14:03.176,Pass,
,,,,,,,,,,,,,,,,,,1.13911,,,,,,,,,,,,,f3669d35-f985-4298-af3c-aee9a5a78384,576,,"[10.5, 47.5]",3788756,14,,,,,0.28272116,,Right Foot,,,"[28.4, 52.7]",,Ground Pass,,18.64001,,,,Xaver Schlager,8769.0,,,,,,1,From Free Kick,Daniel Bachmann,21532.0,Goalkeeper,20,Austria,915,['007ea530-41ae-4e04-bf86-f226dfee1854'],5,,,,,,,,,,,,,,,,Austria,915,00:14:05.278,Pass,
,,,,,,,,,,,,,,,,,,1.918048,,,,,,,,,,,,,b8d27b63-dac3-46f0-9b2f-b5c7af743ca3,579,,"[28.4, 52.7]",3788756,14,,,,,-1.7761917,,Left Foot,,,"[21.9, 21.5]",,Ground Pass,,31.869892,,,,David Olatukunbo Alaba,8220.0,,,,,,1,From Free Kick,Xaver Schlager,8769.0,Center Defensive Midfield,20,Austria,915,['f1962375-7e40-4680-8d93-a48073abcd68'],6,,,,,,,,,,,,,,,,Austria,915,00:14:06.457,Pass,
,,,,,,,,,,,,,,,,,,0.970751,,,,,,,,,,,,,d857266e-f095-4a5d-bf8a-98c81101b594,583,,"[49.1, 10.4]",3788756,14,,,,,0.28520086,,Left Foot,,,"[68.2, 16.0]",,Ground Pass,,19.90402,,,,Christoph Baumgartner,24977.0,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,20,Austria,915,"['295673e6-fc7a-4b21-98f4-fb2d9bd3b406', 'aa63f392-2cc7-4018-96c8-c4ba9b6618a7']",14,,,,,,,,,,,,,,,,Austria,915,00:14:14.479,Pass,True
,,,,,,,,,,,,,,,,,,2.352632,,,,,,,,,,,,,53c7abbb-15fe-464e-8a11-28c745c4ff92,587,,"[68.2, 16.0]",3788756,14,,,,,-0.56980443,,Right Foot,,,"[91.3, 1.2]",,Ground Pass,,27.434467,,Out,,Andreas Ulmer,8777.0,,,,,,1,From Free Kick,Christoph Baumgartner,24977.0,Right Center Forward,20,Austria,915,"['84a48cf7-eae9-4602-83e4-46a476fc5ca0', 'fa84182a-eaed-494d-aab0-3ac8ea3dd7a1']",15,,,,,,,,,,,,,,,,Austria,915,00:14:15.490,Pass,True
,,,,,,,,,,,,,,,,,,0.899383,,,,,,,,,,,,,565d05a1-9c92-4f01-a833-3214c0b4d5be,589,,"[35.6, 80.0]",3788756,14,,True,,,-1.7962546,,,,,"[33.1, 69.1]",,Low Pass,,11.1830225,,,,Marten de Roon,6994.0,,,,,Throw-in,1,From Throw In,Denzel Dumfries,8125.0,Right Wing Back,21,Netherlands,941,['ec7b82e7-b4e8-473a-87d4-0eda8b1667ff'],22,,,,,,,,,,,,,,,,Netherlands,941,00:14:22.870,Pass,
,,,,,,,,,,,,,,,,,,0.804901,,,,,,,,,,,,,d91260b4-7174-408a-9322-e9195f1ff078,591,,"[33.1, 69.1]",3788756,14,,True,,,-1.9359977,,Right Foot,,,"[14.9, 21.5]",,High Pass,,50.96077,,,,Patrick van Aanholt,3321.0,,True,,,,1,From Throw In,Marten de Roon,6994.0,Right Defensive Midfield,21,Netherlands,941,['d5a151db-508a-4fde-b95b-96beddbbada4'],28,,,,,,,,,,,,,,,,Netherlands,941,00:14:28.712,Pass,
,,,,,,,,,,,,,,,,,,1.845618,,,,,,,,,,,,,0aeab1c7-35b9-49f0-a7fc-c29abe637106,593,,"[12.7, 20.9]",3788756,14,,,,,2.5169573,,Left Foot,,,"[4.1, 27.1]",,Ground Pass,,10.601887,,,,Maarten Stekelenburg,20201.0,,,,,,1,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,21,Netherlands,941,['699bb23d-2465-4267-a290-36f1f713e19b'],31,,,,,,,,,,,,,,,,Netherlands,941,00:14:31.653,Pass,
,,,,,,,,,,,,,,,,,,3.487462,,,,,,,,,,,,,b85c2292-cb7a-454e-a851-e40182451965,596,,"[1.9, 28.6]",3788756,14,,,,,-0.19300687,,Left Foot,,,"[63.3, 16.6]",,High Pass,,62.56165,,Incomplete,,Wout Weghorst,7829.0,,,,,,1,From Throw In,Maarten Stekelenburg,20201.0,Goalkeeper,21,Netherlands,941,"['5a950436-d30c-45ba-86f7-c32865179a05', 'af141133-bf91-4068-91e1-b0bfb72e4028']",33,,,,,,,,,,,,,,,,Netherlands,941,00:14:33.498,Pass,
,,,,,,,,,,,,,,,,,,2.03597,,,,,,,,,,,,,f75f5349-bb8f-4452-bcb8-91e4c8c8e81e,601,,"[47.3, 19.7]",3788756,14,,,,,-0.31290123,,Right Foot,,,"[54.1, 17.5]",,Low Pass,,7.1470275,,Incomplete,,,,,,,,Recovery,1,From Throw In,Daley Blind,3311.0,Left Center Back,21,Netherlands,941,"['49a1f8eb-6689-4e93-819f-a6adfa5a076d', 'a13beac6-10e5-4da4-b29e-07a69c441954']",38,,,,,,,,,,,,,,,,Netherlands,941,00:14:38.755,Pass,True
,,,,,,,,,,,,,,,,,,0.727289,,,,,,,,,,,,,49a1f8eb-6689-4e93-819f-a6adfa5a076d,602,,"[66.0, 62.6]",3788756,14,,,,,-1.4883391,,Right Foot,,,"[67.0, 50.5]",,Ground Pass,,12.141252,,,,Xaver Schlager,8769.0,,,,,Recovery,1,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,22,Austria,915,"['0e05a66f-fca5-4cfb-bf52-757f59f47077', 'f75f5349-bb8f-4452-bcb8-91e4c8c8e81e']",40,,,,,,,,,,,,,,,,Austria,915,00:14:40.791,Pass,
,,,,,,,,,,,,,,,,,,0.827857,,,,,,,,,,,,,39f64124-c0ea-477e-8742-9400cea4cf7e,606,,"[76.2, 49.3]",3788756,14,,,,,-1.5367186,,Right Foot,,,"[76.8, 31.7]",,Ground Pass,,17.610224,,,,Marcel Sabitzer,8518.0,,,,,,1,Regular Play,Xaver Schlager,8769.0,Center Defensive Midfield,22,Austria,915,"['6e1950f9-6eb0-4329-9696-d2134770094b', '8321f26a-c19f-41a1-addc-244d0e2f9d6e']",43,,,,,,,,,,,,,,,,Austria,915,00:14:43.494,Pass,True
,,,,,,,,,,,,,,,,,,1.420776,,,,,,,,,,,,,553ec52f-c7aa-4adf-b9b0-432b29eb6da3,609,,"[90.4, 27.1]",3788756,14,,,,,-0.83868104,,Right Foot,,,"[104.6, 11.3]",,Ground Pass,,21.243351,,,,Andreas Ulmer,8777.0,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Center Midfield,22,Austria,915,['a829cfbd-debc-414e-93b1-778196685e26'],47,,,,,,,,,,,,,,,,Austria,915,00:14:47.837,Pass,
,,,,,,,,,,,,,,,,,,1.40865,,,,,,,,,,,,,1db11e13-67b2-43f3-a461-1bb4c90c7d77,612,,"[104.6, 11.3]",3788756,14,,,,,2.6467052,,Left Foot,,,"[92.0, 18.1]",,Ground Pass,,14.3178215,,,,Marcel Sabitzer,8518.0,,,,,,1,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,22,Austria,915,['b5636d4b-add7-405e-a876-f1efe3778b1b'],50,,,,,,,,,,,,,,,,Austria,915,00:14:50.339,Pass,
,,,,,,,,,,,,,,,,,,1.247529,,,,,,,,,,,,,7562d8bc-2c3d-4afb-ae46-2d82261e3dce,615,,"[91.0, 25.5]",3788756,14,,,,,-2.3636017,,Right Foot,,,"[84.2, 18.8]",,Ground Pass,,9.546204,,,,Xaver Schlager,8769.0,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Center Midfield,22,Austria,915,['75a73779-0550-44c2-bf0d-5ee527d7f932'],53,,,,,,,,,,,,,,,,Austria,915,00:14:53.969,Pass,
,,,,,,,,,,,,,,,,,,1.293906,,,,,,,,,,,,,52f44c90-2bbf-4e48-965c-e89d0957cd4d,619,,"[80.5, 9.5]",3788756,14,,,,,-0.28997642,,Left Foot,,,"[92.9, 5.8]",,Ground Pass,,12.940248,,,,Andreas Ulmer,8777.0,,,,,,1,Regular Play,Xaver Schlager,8769.0,Center Defensive Midfield,22,Austria,915,"['0c5d3457-5bff-4fe1-a1f2-9e8597e888b4', 'de666f61-cb59-464d-96d3-ea0408181624']",56,,,,,,,,,,,,,,,,Austria,915,00:14:56.730,Pass,True
,,,,,,,,,,,,,,,,,,4.048167,,,,,,,,,,,,,ffc61324-802e-42bc-8f09-1516102f84eb,623,,"[79.3, 17.8]",3788756,15,,,,,0.78662515,,Right Foot,,,"[120.0, 58.6]",,High Pass,,57.629246,,Out,,Michael Gregoritsch,8309.0,,True,,,,1,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,22,Austria,915,"['79320fa7-8d51-4fa0-86af-e48e0613ea94', 'e3f11209-5d38-4a55-8832-ba09d9c87f90']",1,,,,,,,,,,,,,,,,Austria,915,00:15:01.252,Pass,True
,,,,,,,,,,,,,,,,,,2.761334,,,,,,,,,,,,,3bfb2eae-a718-41ad-b191-02fc68b168d4,625,,"[6.0, 44.0]",3788756,15,,,,,0.11661618,,Right Foot,,,"[64.9, 50.9]",,High Pass,,59.302784,,,,Wout Weghorst,7829.0,,,,,Goal Kick,1,From Goal Kick,Maarten Stekelenburg,20201.0,Goalkeeper,23,Netherlands,941,['35e5d13d-3ba8-4ff2-ae1f-6dc65338aed6'],29,,,,,,,,,,,,,,,,Netherlands,941,00:15:29.453,Pass,
,,,,,,,,,,,,,,,,,,1.524855,,,,,,,,,,,,,b71cc875-bbea-41b3-9b00-254e2398fbc6,628,,"[64.9, 51.2]",3788756,15,,,,True,1.3756379,,,,,"[68.3, 68.4]",,High Pass,,17.532825,,,,Denzel Dumfries,8125.0,,,,,,1,From Goal Kick,Wout Weghorst,7829.0,Right Center Forward,23,Netherlands,941,"['caf3cfec-0cc9-4f75-8b49-fa824415e86a', 'f0f64034-27a8-445c-b88b-544fdf14e513']",32,,,,,,,,,,,,,,,,Netherlands,941,00:15:32.215,Pass,True
,,,,,,,,,,,,,,,,,,2.878772,,,,,,,,,,,,,ceba80b5-22e8-42ed-bf1f-ba26cdc861fc,631,,"[68.3, 68.4]",3788756,15,,,,,-0.3799178,,Left Foot,,,"[97.6, 56.7]",,Ground Pass,,31.549643,,,,Wout Weghorst,7829.0,,,,,,1,From Goal Kick,Denzel Dumfries,8125.0,Right Wing Back,23,Netherlands,941,['be3e1e27-c765-427c-b105-7250ab8082dc'],34,,,,,,,,,,,,,,,,Netherlands,941,00:15:34.506,Pass,
,,,,,,,,,,,,,,,,,,0.304805,,,,,,,,,,,,,4736b7a8-a020-4bad-be1c-2cfebc863531,635,,"[111.2, 56.7]",3788756,15,,,,,-1.5707964,,Right Foot,,,"[111.2, 53.9]",,Ground Pass,,2.8,,Incomplete,,Memphis Depay,2988.0,,,,,,1,From Goal Kick,Wout Weghorst,7829.0,Right Center Forward,23,Netherlands,941,"['4c9b4442-9018-4d8e-be0e-2d371c7a2e9d', '86f3d739-fed1-488b-995f-fbad8e78baf4']",39,,,,,,,,,,,,,,,,Netherlands,941,00:15:39.125,Pass,
,,,,,,,,,,,,,,,,,,1.072625,,,,,,,,,,,,,09482036-f3ca-4d74-b314-7ece984bafb7,638,,"[109.0, 80.0]",3788756,16,,,,,-1.7030667,,,,,"[105.9, 56.7]",,Low Pass,,23.505318,,,,Wout Weghorst,7829.0,,,,,Throw-in,1,From Throw In,Denzel Dumfries,8125.0,Right Wing Back,24,Netherlands,941,['1319a3bc-584b-4a53-9b09-3ff265cad337'],8,,,,,,,,,,,,,,,,Netherlands,941,00:16:08.501,Pass,
,,,,,,,,,,,,,,,,,,1.326263,,,,,,,,,,,,,6baf7b29-d6a9-484c-a2ec-859f2f5de6b6,640,,"[105.9, 56.7]",3788756,16,,,,,-1.4801364,,Right Foot,,,"[106.8, 46.8]",,Low Pass,,9.9408245,,Incomplete,,Memphis Depay,2988.0,,,,,,1,From Throw In,Wout Weghorst,7829.0,Right Center Forward,24,Netherlands,941,"['2104148f-685e-453d-8bc4-356fc03bdab4', '83aa87f1-88cb-48e9-91a0-963e7cd689c1']",9,,,,,,,,,,,,,,,,Netherlands,941,00:16:09.574,Pass,
,,,,,,,,,,,,,,,,,,0.996982,,,,,,,,,,,,,cbc0c932-ce23-42da-afb1-4176bca659c5,645,,"[50.4, 35.7]",3788756,16,,,,,0.42896122,,Left Foot,,,"[63.3, 41.6]",,Ground Pass,,14.185204,,,,Marten de Roon,6994.0,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,24,Netherlands,941,['b0b9cb98-2253-41e5-a5d9-eb703eabeb9b'],19,,,,,,,,,,,,,,,,Netherlands,941,00:16:19.115,Pass,
,,,,,,,,,,,,,,,,,,1.064303,,,,,,,,,,,,,181777cf-1c5f-4fb0-bd60-3686cee8e91f,649,,"[61.8, 40.1]",3788756,16,,,,,-2.7330272,,Right Foot,,,"[45.4, 33.0]",,Ground Pass,,17.870926,,,,Daley Blind,3311.0,,,,,,1,From Throw In,Marten de Roon,6994.0,Right Defensive Midfield,24,Netherlands,941,"['1512d9ba-4fec-469e-864d-680c5b474dc8', 'dcb55095-a25d-4584-b307-7091ca175d2b']",20,,,,,,,,,,,,,,,,Netherlands,941,00:16:20.839,Pass,True
,,,,,,,,,,,,,,,,,,1.064703,,,,,,,,,,,,,e16943f6-026b-4db7-9eae-f89759ed490c,652,,"[45.4, 33.0]",3788756,16,,,,,0.39922076,,Right Foot,,,"[71.0, 43.8]",,Ground Pass,,27.784887,,,,Memphis Depay,2988.0,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,24,Netherlands,941,['4fcfd87d-776f-44ef-9c63-08100b081445'],23,,,,,,,,,,,,,,,,Netherlands,941,00:16:23.646,Pass,
,,,,,,,,,,,,,,,,,,1.49715,,,,,,,,,,,,,2ef32ef6-f0ce-4716-98d0-a4f0fc605e6a,655,,"[71.0, 43.8]",3788756,16,,,,,-1.6085935,,Left Foot,,,"[70.1, 20.0]",,Ground Pass,,23.81701,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Memphis Depay,2988.0,Left Center Forward,24,Netherlands,941,['28996ba5-6ee2-4291-995e-987b93ffd4cb'],24,,,,,,,,,,,,,,,,Netherlands,941,00:16:24.751,Pass,
,,,,,,,,,,,,,,,,,,2.006997,,,,,,,,,,,,,3724256a-896a-476f-9fd2-72cd679ade9f,658,,"[81.5, 15.7]",3788756,16,,,,,-0.27829966,,Right Foot,,,"[105.3, 8.9]",,Ground Pass,,24.752373,,,,Patrick van Aanholt,3321.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,24,Netherlands,941,['47ca428d-502f-43bc-9712-a89bdcdf8deb'],28,,,,,,,,,,,,,,,,Netherlands,941,00:16:28.397,Pass,
,,,,,,,,,,,,,,,,,,0.750873,,,,,,,,,,,,,c0130e70-8102-4f69-a62d-8728bb643faf,661,,"[107.8, 11.4]",3788756,16,,,,,1.2720163,,Left Foot,True,,"[115.5, 36.4]",,High Pass,,26.158937,,Incomplete,,Wout Weghorst,7829.0,,,,,,1,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,24,Netherlands,941,"['858155d7-9694-4cf9-88f5-e37a2db979f7', '8fb4358e-1b13-4bef-af04-5c5f7ef6c7e4']",30,,,,,,,,,,,,,,,,Netherlands,941,00:16:30.404,Pass,
,,,,,,,,,,,,,,,,,,1.128239,,,,,,,,,,,,,dda3df2f-0d1a-437d-b0e3-8119e28cf240,665,,"[9.9, 39.4]",3788756,16,,,,,-0.66963893,,Keeper Arm,,,"[21.9, 29.9]",,Ground Pass,,15.305228,,,,Marcel Sabitzer,8518.0,,,,,,1,From Keeper,Daniel Bachmann,21532.0,Goalkeeper,25,Austria,915,['00d964ff-dd93-4cc8-b33e-a510cbd38b93'],33,,,,,,,,,,,,,,,,Austria,915,00:16:33.630,Pass,
,,,,,,,,,,,,,,,,,,1.273009,,,,,,,,,,,,,1b5e0e01-b774-4cc0-8ca0-da417664811d,667,,"[21.9, 29.9]",3788756,16,,True,,,-1.4591548,,Right Foot,,,"[24.4, 7.6]",,Ground Pass,,22.439697,,,,Andreas Ulmer,8777.0,,,,,,1,From Keeper,Marcel Sabitzer,8518.0,Left Center Midfield,25,Austria,915,['87765266-e352-4e0e-85b7-f88055fb1a47'],36,,,,,,,,,,,,,,,,Austria,915,00:16:36.931,Pass,
,,,,,,,,,,,,,,,,,,0.737302,,,,,,,,,,,,,6f8aaa85-32ce-4b31-ba23-6d6034dc9284,669,,"[24.4, 7.6]",3788756,16,,,,,0.13203976,,Left Foot,,,"[50.0, 11.0]",,Ground Pass,,25.824795,,,,Michael Gregoritsch,8309.0,,,,,,1,From Keeper,Andreas Ulmer,8777.0,Left Wing Back,25,Austria,915,['6bdb600a-93d8-472c-ae50-beec5f110a67'],38,,,,,,,,,,,,,,,,Austria,915,00:16:38.204,Pass,
,,,,,,,,,,,,,,,,,,1.100116,,,,,,,,,,,,,a6f8b1b7-55b9-4cdf-ba5b-4c595619dd43,681,,"[43.5, 8.6]",3788756,16,,,,,2.8890383,,Right Foot,,,"[34.2, 11.0]",,Ground Pass,,9.604687,,,,Marcel Sabitzer,8518.0,,,,,,1,From Keeper,Michael Gregoritsch,8309.0,Left Center Forward,25,Austria,915,"['028f626a-5b85-4859-8d4e-13ae0d2b8c31', '633c5a81-9256-4db1-a6d9-d637ad77117f']",46,,,,,,,,,,,,,,,,Austria,915,00:16:46.745,Pass,True
,,,,,,,,,,,,,,,,,,0.731558,,,,,,,,,,,,,95253775-7f51-4095-bdba-61a5cbd237e5,685,,"[34.2, 11.0]",3788756,16,,,,,2.9637175,,Left Foot,,,"[25.3, 12.6]",,Ground Pass,,9.042677,,,,Martin Hinteregger,8307.0,,,,,,1,From Keeper,Marcel Sabitzer,8518.0,Left Center Midfield,25,Austria,915,"['28e6c184-11d8-4383-aeed-05043892dd3f', '78a380e2-fa7e-47c6-a8fc-677fa8952b4d']",48,,,,,,,,,,,,,,,,Austria,915,00:16:48.005,Pass,True
,,,,,,,,,,,,,,,,,,2.694528,,,,,,,,,,,,,11bab75b-ed57-44c8-aba6-06f28c8631b6,689,,"[24.4, 10.4]",3788756,16,,,,,0.6336609,,Left Foot,,,"[71.9, 45.3]",,High Pass,,58.942852,,Incomplete,,Christoph Baumgartner,24977.0,,,,,,1,From Keeper,Martin Hinteregger,8307.0,Left Center Back,25,Austria,915,"['0adcd5fb-0098-4df1-9be8-1432070e2e04', '3f0a54be-140f-4068-9556-87405c16b815', 'e55c8997-6a15-42ea-8917-c8f63e7f896c']",49,,,,,,,,,,,,,,,,Austria,915,00:16:49.900,Pass,True
,,,,,,,,,,,,,,,,,,2.420562,,,,,,,,,,,,,0adcd5fb-0098-4df1-9be8-1432070e2e04,691,,"[48.2, 34.8]",3788756,16,,,,,0.8106029,,Head,,,"[71.4, 59.2]",,High Pass,,33.668976,,Incomplete,,Marten de Roon,6994.0,,,,,Recovery,1,From Keeper,Daley Blind,3311.0,Left Center Back,25,Austria,915,"['11bab75b-ed57-44c8-aba6-06f28c8631b6', 'a0344d10-9172-4f47-8a63-7db57b3f06c1', 'e79c9b1e-2477-403f-a3cf-0d5e84b0fc12']",52,,,,,,,,,,,,,,,,Netherlands,941,00:16:52.594,Pass,
,,,,,,,,,,,,,,,,,,1.349084,,,,,,,,,,,,,e469eb1c-fd0e-4c94-99fe-e1e5ae9fa2fe,694,,"[82.8, 60.1]",3788756,16,,,,,-1.8399638,,Head,,,"[78.8, 45.6]",,High Pass,,15.041609,,,,Memphis Depay,2988.0,,,,,Recovery,1,Regular Play,Wout Weghorst,7829.0,Right Center Forward,26,Netherlands,941,['3299656c-2982-4ea6-aa48-5ab2567aa245'],56,,,,,,,,,,,,,,,,Netherlands,941,00:16:56.088,Pass,
,,,,,,,,,,,,,,,,,,0.658394,,,,,,,,,,,,,ed95fee1-8df7-490d-a9aa-b980bbb2dd4d,697,,"[82.5, 44.1]",3788756,16,,,,,0.5880026,,Right Foot,,,"[93.6, 51.5]",,Ground Pass,,13.34054,,,,Wout Weghorst,7829.0,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Center Forward,26,Netherlands,941,['638d91a5-252f-47e6-b94e-62fede3b8382'],59,,,,,,,,,,,,,,,,Netherlands,941,00:16:59.197,Pass,
,,,,,,,,,,,,,,,,,,1.368943,,,,,,,,,,,,,ccebed25-f1ad-4de2-be74-9ff401ba65fc,700,,"[93.6, 51.5]",3788756,17,,,,,-3.0521765,,Right Foot,,,"[79.1, 50.2]",,Ground Pass,,14.558159,,,,Marten de Roon,6994.0,,,,,,1,Regular Play,Wout Weghorst,7829.0,Right Center Forward,26,Netherlands,941,['f5885d8b-095a-4612-bf02-ec5d18102a67'],1,,,,,,,,,,,,,,,,Netherlands,941,00:17:01.478,Pass,
,,,,,,,,,,,,,,,,,,0.985863,,,,,,,,,,,,,125441e5-e04e-433a-9b71-151421d40d37,703,,"[79.1, 50.2]",3788756,17,,,,,1.3003184,,Right Foot,,,"[85.2, 72.2]",,Ground Pass,,22.830025,,,,Denzel Dumfries,8125.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,26,Netherlands,941,['07083f6d-2eaa-481d-9895-b902c1a77b78'],3,,,,,,,,,,,,,,,,Netherlands,941,00:17:03.688,Pass,
,,,,,,,,,,,,,,,,,,0.737328,,,,,,,,,,,,,953ccf3c-231e-41b9-a9ab-29a4572aa5d9,706,,"[84.9, 71.8]",3788756,17,,,,,-1.9823738,,Right Foot,,,"[79.4, 59.2]",,Ground Pass,,13.748091,,,,Marten de Roon,6994.0,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,26,Netherlands,941,['f0a5b618-3808-447a-b744-e968210e672b'],5,,,,,,,,,,,,,,,,Netherlands,941,00:17:05.692,Pass,
,,,,,,,,,,,,,,,,,,1.703966,,,,,,,,,,,,,70c04abb-dfd1-42e3-8142-d87ebf881517,709,,"[79.4, 59.2]",3788756,17,,,,,2.8925614,,Left Foot,,,"[56.2, 65.1]",,Ground Pass,,23.938463,,,,Stefan de Vrij,7787.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,26,Netherlands,941,['121def15-e108-4c49-8800-668124fde1df'],7,,,,,,,,,,,,,,,,Netherlands,941,00:17:07.394,Pass,
