bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.966211,,,,,,,,,,,,,,,,,fec34c9f-7dab-44df-907c-b977d3cfe014,16,,"[43.6, 32.0]",3788773,0,,,,,-2.3918936,,Right Foot,,,"[34.9, 23.9]",,Ground Pass,,11.886968,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Paul Pogba,20004.0,Right Defensive Midfield,2,France,771,['91c19bcb-b991-439a-aa01-31538de7ccc7'],10,,,,,,,,,,,,,,,,,,,France,771,00:00:10.680,Pass,
,,,,,,,,,,,,,,,1.309906,,,,,,,,,,,,,,,,,f3581e36-b4f7-4d21-a132-c28e5a204fc5,19,,"[48.3, 22.4]",3788773,0,,,,,-1.439969,,Left Foot,,,"[50.8, 3.4]",,Ground Pass,,19.163769,,,Lucas Hernández Pi,5484.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,France,771,['2e9985a3-40d0-425b-9a48-88005b093f02'],17,,,,,,,,,,,,,,,,,,,France,771,00:00:17.200,Pass,
,,,,,,,,,,,,,,,0.814859,,,,,,,,,,,,,,,,,660427e9-bf21-4444-a695-0f400150a1f5,22,,"[52.9, 4.5]",3788773,0,,,,,-0.108483315,,Left Foot,,,"[63.0, 3.4]",,Ground Pass,,10.159724,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Lucas Hernández Pi,5484.0,Left Back,2,France,771,['f7607a79-4d6f-4c87-987e-d936e525a5fa'],19,,,,,,,,,,,,,,,,,,,France,771,00:00:19.602,Pass,
,,,,,,,,,,,,,,,1.584784,,,,,,,,,,,,,,,,,2b689b5b-1455-4517-9ab5-5dd9aa044645,24,,"[63.0, 3.4]",3788773,0,,,,,3.1345997,,Right Foot,,,"[48.7, 3.5]",,Ground Pass,,14.300349,,,Lucas Hernández Pi,5484.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Wing,2,France,771,['e02ddbe8-44f4-4f4f-adac-7a26e3453706'],20,,,,,,,,,,,,,,,,,,,France,771,00:00:20.417,Pass,
,,,,,,,,,,,,,,,0.882452,,,,,,,,,,,,,,,,,1cbfdbaf-f09d-44d0-97ea-c4880af6a03f,27,,"[48.7, 3.5]",3788773,0,,,,,2.1426342,,Left Foot,,,"[42.2, 13.6]",,Ground Pass,,12.010828,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Lucas Hernández Pi,5484.0,Left Back,2,France,771,['c15d9625-6225-440d-9e7a-f44a3378970a'],22,,,,,,,,,,,,,,,,,,,France,771,00:00:22.558,Pass,
,,,,,,,,,,,,,,,2.304082,,,,,,,,,,,,,,,,,d58e1ddc-0223-421d-bea7-8c6f2b6f01f6,30,,"[36.3, 14.2]",3788773,0,,,,,1.6836748,,Right Foot,,,"[33.5, 38.9]",,Ground Pass,,24.858198,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,France,771,['727b6acc-61ca-41f9-876b-22b69792fbed'],25,,,,,,,,,,,,,,,,,,,France,771,00:00:25.357,Pass,
,,,,,,,,,,,,,,,0.931043,,,,,,,,,,,,,,,,,6c618b6b-d0f8-4ed3-b078-fce6921cb95e,33,,"[48.4, 51.6]",3788773,0,,,,,1.5278121,,Left Foot,,,"[48.8, 60.9]",,Ground Pass,,9.3085985,,,Corentin Tolisso,5480.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,France,771,['8a31bb46-e70b-48e3-b383-d5d8d90ca749'],32,,,,,,,,,,,,,,,,,,,France,771,00:00:32.175,Pass,
,,,,,,,,,,,,,,,0.694856,,,,,,,,,,,,,,,,,a3d01859-6dbe-4f60-a3cd-0ba48ff30df9,35,,"[48.8, 60.9]",3788773,0,,,,,-1.9055332,,Right Foot,,,"[46.4, 54.0]",,Ground Pass,,7.3054776,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Corentin Tolisso,5480.0,Right Wing,2,France,771,['59dc7036-af6d-4672-a80b-4ce4ba08a403'],33,,,,,,,,,,,,,,,,,,,France,771,00:00:33.106,Pass,
,,,,,,,,,,,,,,,0.593178,,,,,,,,,,,,,,,,,de283c55-3f01-4d5c-b406-b00db1a29700,38,,"[47.4, 53.3]",3788773,0,,,,,-0.8301444,,Other,,,"[50.6, 49.8]",,Ground Pass,,4.7423625,,,Paul Pogba,20004.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,France,771,['a90fedac-1e06-4fa2-97e8-d6801ce544bc'],34,,,,,,,,,,,,,,,,,,,France,771,00:00:34.384,Pass,
,,,,,,,,,,,,,,,1.812912,,,,,,,,,,,,,,,,,087eafd2-1415-4658-a808-3c193f9f3fe3,41,,"[50.6, 49.8]",3788773,0,,,,,2.877629,,Right Foot,,,"[43.2, 51.8]",,Ground Pass,,7.6655073,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Paul Pogba,20004.0,Right Defensive Midfield,2,France,771,['c9e8e1bd-798b-424b-914e-7231fb2f7196'],35,,,,,,,,,,,,,,,,,,,France,771,00:00:35.592,Pass,
,,,,,,,,,,,,,,,1.181067,,,,,,,,,,,,,,,,,2ae8b3bb-8e83-4d31-9a5d-b417e1df7dc5,44,,"[43.2, 51.8]",3788773,0,,,,,1.0604538,,Right Foot,,,"[54.9, 72.7]",,Ground Pass,,23.952036,,,Jules Koundé,4445.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,France,771,['a1b274f3-82b4-4bd9-9ea3-2cc8b46b5a2a'],40,,,,,,,,,,,,,,,,,,,France,771,00:00:40.866,Pass,
,,,,,,,,,,,,,,,0.66556,,,,,,,,,,,,,,,,,afcfb423-2ca9-43f7-832f-996a68a6db7b,47,,"[54.9, 72.7]",3788773,0,,,,,-0.4636476,,Right Foot,,,"[63.1, 68.6]",,Ground Pass,,9.167879,,,Corentin Tolisso,5480.0,,,,,,1,From Kick Off,Jules Koundé,4445.0,Right Back,2,France,771,['1e752389-9156-441c-a0e1-c14738a72997'],42,,,,,,,,,,,,,,,,,,,France,771,00:00:42.763,Pass,
,,,,,,,,,,,,,,,1.366296,,,,,,,,,,,,,,,,,9b434d66-5b73-4ba1-90fe-76f94887a1d7,49,,"[63.1, 68.6]",3788773,0,,,,,-3.0178754,,Right Foot,,,"[43.8, 66.2]",,Ground Pass,,19.44865,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Corentin Tolisso,5480.0,Right Wing,2,France,771,['fe96b180-4c8d-4573-9f5f-5d8ca83a765b'],43,,,,,,,,,,,,,,,,,,,France,771,00:00:43.428,Pass,
,,,,,,,,,,,,,,,1.418777,,,,,,,,,,,,,,,,,7a35446c-dbe8-4ce9-8539-8d813b39b97f,51,,"[43.8, 66.2]",3788773,0,,,,,-1.0738277,,Right Foot,,,"[50.2, 54.4]",,Ground Pass,,13.42386,,,Paul Pogba,20004.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,France,771,['dcf88893-94e3-4461-a37d-639e4800a6c9'],44,,,,,,,,,,,,,,,,,,,France,771,00:00:44.795,Pass,
,,,,,,,,,,,,,,,4.709986,,,,,,,,,,,,,,,,,0897e20c-1a4f-4f4c-b569-b3343ffbad0f,54,,"[54.0, 69.0]",3788773,0,,,,,0.10308161,,Right Foot,,,"[114.9, 75.3]",,High Pass,,61.224995,,,Jules Koundé,4445.0,,,,,,1,From Kick Off,Paul Pogba,20004.0,Right Defensive Midfield,2,France,771,['99c42b2c-fe2d-46bd-bf9c-a82c2f79157d'],48,,,,,,,,,,,,,,,,,,,France,771,00:00:48.425,Pass,
,,,,,,,,,,,,,,,2.170575,,,,,,,,,,,,,,,,,674e9463-b9a2-4bb0-9aeb-967bf1c51c59,57,,"[116.4, 75.3]",3788773,0,,,,,-1.769454,,Right Foot,True,,"[107.2, 29.6]",,High Pass,,46.616844,,Incomplete,Karim Benzema,19677.0,,True,,,,1,From Kick Off,Jules Koundé,4445.0,Right Back,2,France,771,"['e7800e00-6d48-4139-a0b2-45790138ca90', 'f4cd0b76-a7b4-4401-830c-08f89d76ab8c']",54,,,,,,,,,,,,,,,,,,,France,771,00:00:54.198,Pass,
,,,,,,,,,,,,,,,1.399411,,,,,,,,,,,,,,,,,5e303f62-a5b1-40ae-a893-8bfaedabd6b6,60,,"[30.9, 49.6]",3788773,0,,,,,-2.0042906,,Head,,,"[22.8, 32.1]",,High Pass,,19.283672,,,Danilo Luís Hélio Pereira,13621.0,,,,,Recovery,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,3,Portugal,780,['277d0a08-36b7-4f3c-b673-d7ec174a5f64'],58,,,,,,,,,,,,,,,,,,,Portugal,780,00:00:58.132,Pass,
,,,,,,,,,,,,,,,1.807892,,,,,,,,,,,,,,,,,653913c2-c145-4c61-8be8-a159a1b46f34,63,,"[22.8, 32.1]",3788773,1,,,,,-1.743657,,Right Foot,,,"[19.5, 13.2]",,Ground Pass,,19.185932,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,3,Portugal,780,['a62c808c-0eda-42a3-b7be-e6f4cff387c2'],0,,,,,,,,,,,,,,,,,,,Portugal,780,00:01:00.307,Pass,
,,,,,,,,,,,,,,,1.415461,,,,,,,,,,,,,,,,,213539b1-9128-4c03-bf4a-b41068f0cfc9,66,,"[19.5, 13.2]",3788773,1,,,,,1.905258,,Left Foot,,,"[14.6, 27.3]",,Ground Pass,,14.927156,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,['6b420b7e-d438-459c-8254-dfd376867913'],3,,,,,,,,,,,,,,,,,,,Portugal,780,00:01:03.307,Pass,
,,,,,,,,,,,,,,,1.541083,,,,,,,,,,,,,,,,,0f15ff46-3291-4ce7-82da-e869959150fb,69,,"[14.6, 27.3]",3788773,1,,,,,-1.4482607,,Right Foot,,,"[17.1, 7.0]",,Ground Pass,,20.453362,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,3,Portugal,780,['ec1d12d0-059c-46e7-a662-eb20890104d9'],6,,,,,,,,,,,,,,,,,,,Portugal,780,00:01:06.177,Pass,
,,,,,,,,,,,,,,,1.131234,,,,,,,,,,,,,,,,,ebe4d574-8089-4d96-b890-c907b163102d,72,,"[17.1, 7.0]",3788773,1,,,,,1.2120256,,Left Foot,,,"[22.2, 20.6]",,Ground Pass,,14.524806,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,['4954a922-23d9-4cfc-8a6d-99b023c5683d'],8,,,,,,,,,,,,,,,,,,,Portugal,780,00:01:08.520,Pass,
,,,,,,,,,,,,,,,0.931318,,,,,,,,,,,,,,,,,24cb211e-5158-4027-8966-63020e70e053,76,,"[26.8, 16.4]",3788773,1,,,,,0.41290995,,Right Foot,,,"[37.3, 21.0]",,Ground Pass,,11.46342,,,Diogo José Teixeira da Silva,9929.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,3,Portugal,780,"['293f755d-7ac6-4828-a35c-062856918ce9', 'a35142ae-04f2-4102-981b-99948e6cde6a']",10,,,,,,,,,,,,,,,,,,,Portugal,780,00:01:10.730,Pass,True
,,,,,,,,,,,,,,,2.212175,,,,,,,,,,,,,,,,,256874b2-6146-4965-a8ea-4777813d0a26,79,,"[37.3, 21.0]",3788773,1,,,,,-2.9058988,,Right Foot,,,"[11.9, 14.9]",,Ground Pass,,26.122213,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,1,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Midfield,3,Portugal,780,['c4c717dc-40d2-4e32-9c3f-95f286712869'],11,,,,,,,,,,,,,,,,,,,Portugal,780,00:01:11.697,Pass,
,,,,,,,,,,,,,,,1.184864,,,,,,,,,,,,,,,,,04b262d8-b21d-4ebe-a128-b5d43b20e54a,82,,"[16.6, 25.7]",3788773,1,,,,,0.48783645,,Right Foot,,,"[31.3, 33.5]",,Ground Pass,,16.641214,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,3,Portugal,780,['ba394272-b970-4b96-ac3c-5b540863e753'],17,,,,,,,,,,,,,,,,,,,Portugal,780,00:01:17.207,Pass,
,,,,,,,,,,,,,,,2.1793,,,,,,,,,,,,,,,,,3aade439-24c0-4222-8daa-e7cc93c33b17,85,,"[26.0, 48.1]",3788773,1,,,,,1.2969543,,Right Foot,,,"[31.0, 65.9]",,Ground Pass,,18.488916,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,3,Portugal,780,['09c0a46d-1777-4fb7-aa7e-2cb023807134'],22,,,,,,,,,,,,,,,,,,,Portugal,780,00:01:22.181,Pass,
,,,,,,,,,,,,,,,1.339812,,,,,,,,,,,,,,,,,b2e2e82e-880c-4d16-9b53-af2f1080f889,88,,"[41.1, 67.9]",3788773,1,,,,,0.5441578,,Left Foot,,,"[56.8, 77.4]",,Ground Pass,,18.350477,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,3,Portugal,780,['5a946bd5-fc59-4ce1-80e4-b3fed9038b1c'],25,,,,,,,,,,,,,,,,,,,Portugal,780,00:01:25.771,Pass,
,,,,,,,,,,,,,,,0.156032,,,,,,,,,,,,,,,,,aea071f6-aa53-4c03-b451-655dd0dacd98,92,,"[56.4, 77.8]",3788773,1,,,,,-0.8685394,,Right Foot,,,"[58.6, 75.2]",,Ground Pass,,3.4058774,,Incomplete,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,3,Portugal,780,"['5a5290f1-ee23-4263-be48-190f451d3889', 'b982e443-3001-44a3-827c-fbc1ec1b8f5f']",27,,,,,,,,,,,,,,,,,,,Portugal,780,00:01:27.649,Pass,True
,,,,,,,,,,,,,,,0.781532,,,,,,,,,,,,,,,,,98a9a3cf-233f-4b33-8a41-117907b6f9c3,96,,"[41.0, 11.5]",3788773,1,,,,,2.158799,,Left Foot,,,"[36.6, 18.1]",,Ground Pass,,7.932213,,,Presnel Kimpembe,2999.0,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,4,France,771,['48ed6640-9a50-40e0-971d-370640638d6c'],31,,,,,,,,,,,,,,,,,,,France,771,00:01:31.045,Pass,
,,,,,,,,,,,,,,,1.321073,,,,,,,,,,,,,,,,,12d33343-7fc2-4389-b4d4-3182377c8ae0,99,,"[40.6, 20.2]",3788773,1,,,,,1.9264323,,Left Foot,,,"[34.1, 37.7]",,Ground Pass,,18.668154,,,Raphaël Varane,5485.0,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,4,France,771,['6aebc598-38b8-4bb2-be13-f300d057990f'],32,,,,,,,,,,,,,,,,,,,France,771,00:01:32.969,Pass,
,,,,,,,,,,,,,,,1.73964,,,,,,,,,,,,,,,,,6bad2557-cdd0-4ac6-8611-28a6ff729cfa,102,,"[36.2, 47.0]",3788773,1,,,,,1.3216648,,Right Foot,,,"[43.4, 75.3]",,Ground Pass,,29.201542,,,Jules Koundé,4445.0,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,4,France,771,['cd1169a3-37e1-4dd6-bf62-4a1e38ba6705'],35,,,,,,,,,,,,,,,,,,,France,771,00:01:35.801,Pass,
,,,,,,,,,,,,,,,1.214477,,,,,,,,,,,,,,,,,fd4846de-6fc4-4dff-ad01-cbd5d9463c18,105,,"[43.4, 75.3]",3788773,1,,,,,-1.9956285,,Right Foot,,,"[37.7, 62.7]",,Ground Pass,,13.829317,,,Raphaël Varane,5485.0,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,4,France,771,['c16c49e6-031f-4101-8929-f1e80885d2c5'],38,,,,,,,,,,,,,,,,,,,France,771,00:01:38.585,Pass,
,,,,,,,,,,,,,,,1.178597,,,,,,,,,,,,,,,,,e021bf09-e14b-4295-987a-14ca0fc47441,108,,"[37.7, 62.7]",3788773,1,,,,,-1.5553654,,Left Foot,,,"[38.2, 30.3]",,Ground Pass,,32.40386,,,Presnel Kimpembe,2999.0,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,4,France,771,['84f73793-897b-4745-b0b7-faf4bfb6605d'],40,,,,,,,,,,,,,,,,,,,France,771,00:01:40.777,Pass,
,,,,,,,,,,,,,,,0.800742,,,,,,,,,,,,,,,,,936738f7-bd89-405e-a88c-ffc389f13f51,111,,"[43.2, 28.6]",3788773,1,,,,,0.7378151,,Left Foot,,,"[52.0, 36.6]",,Ground Pass,,11.892855,,,N''Golo Kanté,3961.0,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,4,France,771,['9614dad6-5743-4594-83b2-3d888f550f43'],44,,,,,,,,,,,,,,,,,,,France,771,00:01:44.239,Pass,
