50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.428299,,,,,,,,,,,,,d2097850-bd6b-4749-8db6-15ded7b6b118,17,,,"[30.9, 15.1]",3794687,0,,,,1.2174262,,Left Foot,,,,"[35.4, 27.3]",,Ground Pass,13.003461,,,Youri Tielemans,2954.0,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Belgium,782,['f3c1e07b-9d3e-4ef9-bd2f-c4be607af4a9'],9,,,,,,,,,,,,,,,,,Belgium,782,00:00:09.715,Pass,
,,,,,,,,,,,,,,,,,,1.706513,,,,,,,,,,,,,e4a8782b-abd0-45f1-adac-3527d1b4bc89,20,,,"[35.6, 29.9]",3794687,0,,,,1.6606438,,Right Foot,,,,"[33.6, 52.1]",,Ground Pass,22.289907,,,Toby Alderweireld,20005.0,,,,,,1,From Kick Off,Youri Tielemans,2954.0,Right Defensive Midfield,2,Belgium,782,['d8bae352-a71c-47c3-84af-5dc39074e0fc'],11,,,,,,,,,,,,,,,,,Belgium,782,00:00:11.898,Pass,
,,,,,,,,,,,,,,,,,,0.985284,,,,,,,,,,,,,b7b2a22a-efb6-41e8-b813-baa29839ebda,23,,,"[36.6, 58.5]",3794687,0,,,,-0.7199894,,Right Foot,,,,"[48.8, 47.8]",,Ground Pass,16.227446,,,Youri Tielemans,2954.0,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Belgium,782,['3be9f8d4-0dd0-43fd-a517-68e520dc0939'],15,,,,,,,,,,,,,,,,,Belgium,782,00:00:15.507,Pass,
,,,,,,,,,,,,,,,,,,1.668147,,,,,,,,,,,,,19741d37-b347-4653-9f5e-c24040afb5c8,26,,,"[49.3, 47.8]",3794687,0,,,,1.5453241,,Left Foot,,,,"[49.7, 63.5]",,Ground Pass,15.705094,,,Toby Alderweireld,20005.0,,,,,,1,From Kick Off,Youri Tielemans,2954.0,Right Defensive Midfield,2,Belgium,782,['6ab43169-2454-45e1-89ff-a07bb669092a'],17,,,,,,,,,,,,,,,,,Belgium,782,00:00:17.144,Pass,
,,,,,,,,,,,,,,,,,,2.439469,,,,,,,,,,,,,843eb4e8-af33-431c-ab09-ba6dc07b7418,29,,,"[51.6, 67.7]",3794687,0,,,,-1.6942865,,Right Foot,,,,"[46.3, 25.0]",,High Pass,43.027664,,,Jan Vertonghen,3077.0,,True,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Belgium,782,['d0eed9d4-0b83-4fe1-8d8a-a5e9aaf21bfa'],22,,,,,,,,,,,,,,,,,Belgium,782,00:00:22.610,Pass,
,,,,,,,,,,,,,,,,,,1.475331,,,,,,,,,,,,,9daebe23-aae9-4317-b95a-df3041160cd5,32,,,"[56.3, 13.8]",3794687,0,,,,-0.52193165,,Left Foot,,,,"[75.6, 2.7]",,Ground Pass,22.26432,,,Thorgan Hazard,5632.0,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Belgium,782,['252f6508-d63b-4da4-abfc-6b1f333ac14b'],29,,,,,,,,,,,,,,,,,Belgium,782,00:00:29.207,Pass,
,,,,,,,,,,,,,,,,,,1.061294,,,,,,,,,,,,,9e7ca7a3-8fbe-4b8a-8dc4-a3e5f70bbebb,37,,,"[75.6, 2.7]",3794687,0,,,,1.442473,,Right Foot,,,,"[76.4, 8.9]",,Ground Pass,6.2514,,,Eden Hazard,3621.0,,,,,,1,From Kick Off,Thorgan Hazard,5632.0,Left Wing Back,2,Belgium,782,"['54b56975-5834-456a-b765-e4ae220b1ead', 'bafeba94-bb04-49ed-8302-8b9050d803ae']",31,,,,,,,,,,,,,,,,,Belgium,782,00:00:31.605,Pass,True
,,,,,,,,,,,,,,,,,,1.141461,,,,,,,,,,,,,040f74b2-5628-4214-b8b8-02cb09b0a940,41,,,"[76.2, 6.8]",3794687,0,,,,2.4468544,,Right Foot,,,,"[67.2, 14.3]",,Ground Pass,11.715375,,,Axel Witsel,5642.0,,,,,,1,From Kick Off,Eden Hazard,3621.0,Left Attacking Midfield,2,Belgium,782,"['1609a3ed-ca65-44ab-a7b2-2df9193726c0', '2c624ab5-cf05-4763-8f1d-01558083a051']",33,,,,,,,,,,,,,,,,,Belgium,782,00:00:33.846,Pass,True
,,,,,,,,,,,,,,,,,,1.257959,,,,,,,,,,,,,74ae1798-ba24-4201-a869-10665ae8623d,44,,,"[66.8, 14.7]",3794687,0,,,,1.6820374,,Right Foot,,,,"[64.7, 33.5]",,Ground Pass,18.916924,,,Youri Tielemans,2954.0,,,,,,1,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,2,Belgium,782,['c14c9e0f-c95b-4c43-b0ff-0aa930248db6'],35,,,,,,,,,,,,,,,,,Belgium,782,00:00:35.926,Pass,
,,,,,,,,,,,,,,,,,,1.18806,,,,,,,,,,,,,29aac1fd-0489-4362-9028-8c6df9b148fb,47,,,"[64.7, 33.5]",3794687,0,,,,-1.7157577,,Right Foot,,,,"[62.7, 19.8]",,Ground Pass,13.845216,,,Axel Witsel,5642.0,,,,,,1,From Kick Off,Youri Tielemans,2954.0,Right Defensive Midfield,2,Belgium,782,['964ac0f4-16e3-4fd3-b684-fe6e7066ac1e'],37,,,,,,,,,,,,,,,,,Belgium,782,00:00:37.639,Pass,
,,,,,,,,,,,,,,,,,,1.529327,,,,,,,,,,,,,1d8a84d1-0f56-4999-9a05-546ecf2e5f59,50,,,"[62.7, 19.4]",3794687,0,,,,-1.0408844,,Right Foot,,,,"[72.6, 2.5]",,Ground Pass,19.58622,,,Thorgan Hazard,5632.0,,,,,,1,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,2,Belgium,782,['1fddc3f6-666e-46e2-853b-7d4dd9ea04a8'],39,,,,,,,,,,,,,,,,,Belgium,782,00:00:39.584,Pass,
,,,,,,,,,,,,,,,,,,1.152229,,,,,,,,,,,,,ee3212a2-d675-4646-b5a2-a967ae3fe049,53,,,"[72.6, 2.5]",3794687,0,,,,2.2664888,,Left Foot,,,,"[64.0, 12.8]",,Ground Pass,13.418271,,,Axel Witsel,5642.0,,,,,,1,From Kick Off,Thorgan Hazard,5632.0,Left Wing Back,2,Belgium,782,['4922811c-da4d-4008-bc24-12a4e01a6adf'],42,,,,,,,,,,,,,,,,,Belgium,782,00:00:42.298,Pass,
,,,,,,,,,,,,,,,,,,1.39643,,,,,,,,,,,,,12ac39af-322f-4ef5-9a4f-911ab2d74b70,56,,,"[62.9, 12.1]",3794687,0,,,,2.4120803,,Right Foot,,,,"[47.8, 25.6]",,Ground Pass,20.254875,,,Thomas Vermaelen,6332.0,,,,,,1,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,2,Belgium,782,['595977e6-ef42-4cfb-8205-842848c1426f'],44,,,,,,,,,,,,,,,,,Belgium,782,00:00:44.500,Pass,
,,,,,,,,,,,,,,,,,,1.199231,,,,,,,,,,,,,8f437536-df56-4340-9fc5-7c1246ad2511,60,,,"[47.8, 22.8]",3794687,0,,,,-1.3041081,,Left Foot,,,,"[53.1, 3.4]",,Ground Pass,20.110943,,,Jan Vertonghen,3077.0,,,,,,1,From Kick Off,Thomas Vermaelen,6332.0,Center Back,2,Belgium,782,"['1e4cad9e-104e-46de-b85a-3eecec0c6c07', '209f89d6-60b1-43cf-92bb-2ecd4f33d64e']",47,,,,,,,,,,,,,,,,,Belgium,782,00:00:47.040,Pass,True
,,,,,,,,,,,,,,,,,,1.288472,,,,,,,,,,,,,d374c016-1e41-4b00-9c8b-b3dee8ccfb21,63,,,"[62.1, 2.3]",3794687,0,,,,0.009008765,,Left Foot,,,,"[84.3, 2.5]",,Ground Pass,22.200901,,,Thorgan Hazard,5632.0,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Belgium,782,['a6dd6f19-3474-4559-ace2-de07d232f7d5'],51,,,,,,,,,,,,,,,,,Belgium,782,00:00:51.757,Pass,
,,,,,,,,,,,,,,,,,,2.285388,,,,,,,,,,,,,06665621-7d59-4869-9307-301f9097fb44,67,,,"[104.2, 4.0]",3794687,0,,,,1.9662973,,Right Foot,,,,"[87.5, 44.0]",,Low Pass,43.346165,,,Kevin De Bruyne,3089.0,,True,,,,1,From Kick Off,Thorgan Hazard,5632.0,Left Wing Back,2,Belgium,782,['ce702938-7fe3-4734-bf15-3109bd813ff9'],58,,,,,,,,,,,,,,,,,Belgium,782,00:00:58.816,Pass,
,,,,,,,,,,,,,,,,,,1.213981,,,,,,,,,,,,,76152ff5-3776-4957-aa75-6d253e19c951,71,,,"[84.8, 46.1]",3794687,1,,,,-1.7915006,,Right Foot,,,,"[81.3, 30.5]",,Ground Pass,15.987808,,,Axel Witsel,5642.0,,,,,,1,From Kick Off,Kevin De Bruyne,3089.0,Right Attacking Midfield,2,Belgium,782,['08803562-7fa9-49ff-ba16-3e208bcc65e4'],5,,,,,,,,,,,,,,,,,Belgium,782,00:01:05.387,Pass,
,,,,,,,,,,,,,,,,,,1.465662,,,,,,,,,,,,,db6f107b-1a27-435e-93b0-37d097dbaa28,74,,,"[81.3, 30.5]",3794687,1,,,,-1.3174322,,Right Foot,,,,"[87.1, 8.1]",,Ground Pass,23.138712,,,Thorgan Hazard,5632.0,,,,,,1,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,2,Belgium,782,['158e04fc-437d-4d3f-a716-89e65d9ff041'],7,,,,,,,,,,,,,,,,,Belgium,782,00:01:07.727,Pass,
,,,,,,,,,,,,,,,,,,1.08598,,,,,,,,,,,,,433ce9e9-b73d-4d39-9948-472a8d830e28,77,,,"[87.1, 1.9]",3794687,1,,,,1.4732805,,Right Foot,,,,"[88.0, 11.1]",,Ground Pass,9.2439165,,,Eden Hazard,3621.0,,,,,,1,From Kick Off,Thorgan Hazard,5632.0,Left Wing Back,2,Belgium,782,['c7a7c1f7-1da3-4b0e-81ec-5a54718618e4'],9,,,,,,,,,,,,,,,,,Belgium,782,00:01:09.945,Pass,
,,,,,,,,,,,,,,,,,,1.097693,,,,,,,,,,,,,d96f2fc8-6247-4348-916b-a93a5741f080,81,,,"[88.0, 11.1]",3794687,1,,,,-2.1479886,,Left Foot,,,,"[82.4, 2.5]",,Ground Pass,10.262553,,,Thorgan Hazard,5632.0,,,,,,1,From Kick Off,Eden Hazard,3621.0,Left Attacking Midfield,2,Belgium,782,"['5618cbcd-e6d8-42f0-89f9-f7116e0d3758', 'beb77579-e51c-4ee0-99ac-8ceb6286d912']",11,,,,,,,,,,,,,,,,,Belgium,782,00:01:11.111,Pass,True
,,,,,,,,,,,,,,,,,,0.757994,,,,,,,,,,,,,9d7f70d5-70ef-4ae3-a02f-037d9dade96e,84,,,"[82.4, 2.5]",3794687,1,,,,2.2298863,,Right Foot,,,,"[76.9, 9.6]",,Ground Pass,8.9810915,,,Axel Witsel,5642.0,,,,,,1,From Kick Off,Thorgan Hazard,5632.0,Left Wing Back,2,Belgium,782,['f0ebf37e-7228-4bd5-92ec-c83379d6a99c'],12,,,,,,,,,,,,,,,,,Belgium,782,00:01:12.249,Pass,
,,,,,,,,,,,,,,,,,,1.052671,,,,,,,,,,,,,8d71128e-fbeb-49a9-8ff5-4c274405aabc,87,,,"[65.7, 13.6]",3794687,1,,,,2.2539878,,Right Foot,,,,"[58.7, 22.2]",,Ground Pass,11.088733,,,Jan Vertonghen,3077.0,,,,,,1,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,2,Belgium,782,['e83bd952-9a58-4f94-8d27-f2d3d886190b'],15,,,,,,,,,,,,,,,,,Belgium,782,00:01:15.994,Pass,
,,,,,,,,,,,,,,,,,,1.198703,,,,,,,,,,,,,4b9d0c1e-70f5-4507-b265-36c09c4930ae,90,,,"[58.2, 22.4]",3794687,1,,,,1.929567,,Left Foot,,,,"[52.5, 37.6]",,Ground Pass,16.233606,,,Thomas Vermaelen,6332.0,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Belgium,782,['4f89c27d-271b-4352-827b-de5d4be77e91'],17,,,,,,,,,,,,,,,,,Belgium,782,00:01:17.564,Pass,
,,,,,,,,,,,,,,,,,,1.260213,,,,,,,,,,,,,3ae1ea72-a0af-4f0d-9694-b40b22db4766,93,,,"[52.5, 38.2]",3794687,1,,,,1.3666327,,Left Foot,,,,"[57.2, 60.9]",,Ground Pass,23.181458,,,Toby Alderweireld,20005.0,,,,,,1,From Kick Off,Thomas Vermaelen,6332.0,Center Back,2,Belgium,782,['29b036d2-6f50-42b5-8879-6ca467534aa2'],20,,,,,,,,,,,,,,,,,Belgium,782,00:01:20.113,Pass,
,,,,,,,,,,,,,,,,,,2.06297,,,,,,,,,,,,,e48850d4-44bf-4c85-84cb-b5c4d4b2de65,96,,,"[64.2, 64.7]",3794687,1,,,,-0.39234015,,Right Foot,,,,"[96.1, 51.5]",,High Pass,34.523182,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Belgium,782,"['79c7bb3a-4332-42c3-a49d-59feaad57c8b', 'c7301e41-cf64-4f9c-be8e-2a328a525505']",23,,,,,,,,,,,,,,,,,Belgium,782,00:01:23.244,Pass,
,,,,,,,,,,,,,,,,,,0.754097,,,,,,,,,,,,,06d8e1bf-3ea1-4627-9a0c-3e1dcd5ddd0d,100,,,"[32.1, 11.1]",3794687,1,,,,2.8440309,,Head,,,,"[24.6, 13.4]",,High Pass,7.8447433,,,Raphaël Adelino José Guerreiro,5209.0,,,,,Recovery,1,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Wing,3,Portugal,780,['9b886ef7-284b-4f02-9ecf-e84f728cd715'],28,,,,,,,,,,,,,,,,,Portugal,780,00:01:28.275,Pass,
,,,,,,,,,,,,,,,,,,0.666148,,,,,,,,,,,,,7212a75b-901c-4dc9-b62b-b798f2274706,103,,,"[24.6, 13.4]",3794687,1,,,,0.37206775,,Head,,,,"[32.8, 16.6]",,Low Pass,8.802273,Incomplete,,Renato Júnior Luz Sanches,3593.0,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,"['c00423db-ced8-4a87-9cc1-f01464f8ce32', 'ca963cd5-93cc-4659-887d-29064cf2156d', 'e9ffe5b5-5071-4682-a440-8ce646169878']",29,,,,,,,,,,,,,,,,,Portugal,780,00:01:29.069,Pass,True
,,,,,,,,,,,,,,,,,,1.236893,,,,,,,,,,,,,fd1f9260-e42e-4f0e-a18f-4b4dc20e94ac,107,,,"[30.4, 16.0]",3794687,1,,,,-1.8545904,,Right Foot,,,,"[27.6, 6.4]",,Ground Pass,10.0,,,Raphaël Adelino José Guerreiro,5209.0,,,,,Recovery,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,3,Portugal,780,"['df3fcdce-615d-4517-bca1-9b56e2e27d1f', 'f51d51de-5079-4170-8a13-2ea015df8b7a']",30,,,,,,,,,,,,,,,,,Portugal,780,00:01:30.696,Pass,True
,,,,,,,,,,,,,,,,,,0.848048,,,,,,,,,,,,,0f525aa9-70f4-4f85-8a8d-6103722aee50,110,,,"[28.1, 6.6]",3794687,1,,,,1.5707964,,Left Foot,,,,"[28.1, 17.1]",,Ground Pass,10.5,,,Renato Júnior Luz Sanches,3593.0,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,['32c221f6-43ff-4ed1-ba99-1f57176dfc15'],32,,,,,,,,,,,,,,,,,Portugal,780,00:01:32.208,Pass,
,,,,,,,,,,,,,,,,,,2.375964,,,,,,,,,,,,,64ecca2c-cc83-4a3b-8dd6-e2b727348e4d,113,,,"[22.5, 31.4]",3794687,1,,,,1.382292,,Right Foot,,,,"[28.7, 63.9]",,Ground Pass,33.0861,,,José Diogo Dalot Teixeira,16028.0,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,3,Portugal,780,['34e55755-bc53-42fb-b8a7-d077047eed01'],37,,,,,,,,,,,,,,,,,Portugal,780,00:01:37.468,Pass,
,,,,,,,,,,,,,,,,,,1.636893,,,,,,,,,,,,,0b494c76-8de0-4215-93a7-836e676a8ead,116,,,"[28.9, 67.1]",3794687,1,,,,-2.2730532,,Right Foot,,,,"[15.7, 51.5]",,Ground Pass,20.435265,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Back,3,Portugal,780,['f16732c8-34f4-4379-a6fc-a113c11cb3dd'],40,,,,,,,,,,,,,,,,,Portugal,780,00:01:40.968,Pass,
,,,,,,,,,,,,,,,,,,1.571729,,,,,,,,,,,,,4dfca5c6-4a3a-4cb3-8994-10b2d8478a93,119,,,"[24.2, 56.2]",3794687,1,,,,-1.6887137,,Right Foot,,,,"[20.8, 27.5]",,Ground Pass,28.900692,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,3,Portugal,780,['9757d73c-2933-42c1-9e08-10b1648a4f8f'],45,,,,,,,,,,,,,,,,,Portugal,780,00:01:45.931,Pass,
,,,,,,,,,,,,,,,,,,1.466763,,,,,,,,,,,,,c8cbfe4e-81af-402c-96b1-1111b0e48ad0,122,,,"[22.3, 27.3]",3794687,1,,,,-1.038664,,Right Foot,,,,"[34.9, 5.9]",,Ground Pass,24.833847,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,3,Portugal,780,['a5e5210f-e38f-496e-ba44-fc4952435ac0'],48,,,,,,,,,,,,,,,,,Portugal,780,00:01:48.659,Pass,
