ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.002713,,,,,,,,,054c841b-e6a5-472c-ab6a-958066c8360c,20,,"[6.0, 36.0]",3788749,0,,True,,,1.1199275,,Right Foot,,,"[12.1, 48.6]",,Ground Pass,,13.998928,,,,Kamil Glik,3034.0,,,,,Goal Kick,1,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,3,Poland,789,['0f057ebe-02fc-4d1d-a242-7785231aa833'],29,,,,,,,,,,,,,,,,Poland,789,00:00:29.106,Pass,
,,,,,,,,,,,,,,,,,2.170932,,,,,,,,,f7a91d59-491b-4d8c-b382-6881953becc4,22,,"[14.2, 46.7]",3788749,0,,,,,-1.2102873,,Right Foot,,,"[23.7, 21.5]",,Ground Pass,,26.93121,,,,Jan Bednarek,4626.0,,,,,,1,From Goal Kick,Kamil Glik,3034.0,Center Back,3,Poland,789,['ef5af583-9316-4f19-bbfc-d977e1c84ffc'],32,,,,,,,,,,,,,,,,Poland,789,00:00:32.251,Pass,
,,,,,,,,,,,,,,,,,1.332634,,,,,,,,,128e4acc-222d-4a6a-afe3-32b74b96f8a7,25,,"[37.2, 22.0]",3788749,0,,,,,1.7479585,,Right Foot,,,"[33.1, 44.9]",,Ground Pass,,23.264135,,,,Kamil Glik,3034.0,,,,,,1,From Goal Kick,Jan Bednarek,4626.0,Left Center Back,3,Poland,789,['10a62e3c-7164-4c3c-8ee9-bec221bb2788'],38,,,,,,,,,,,,,,,,Poland,789,00:00:38.265,Pass,
,,,,,,,,,,,,,,,,,1.420474,,,,,,,,,49f599b3-72fa-46ad-a60d-c7b732f09410,28,,"[35.5, 46.3]",3788749,0,,,,,1.2306992,,Left Foot,,,"[42.4, 65.8]",,Ground Pass,,20.684776,,,,Bartosz Bereszyński,5673.0,,,,,,1,From Goal Kick,Kamil Glik,3034.0,Center Back,3,Poland,789,['5c0f0fe7-fb17-43c6-8652-2551e2507905'],40,,,,,,,,,,,,,,,,Poland,789,00:00:40.741,Pass,
,,,,,,,,,,,,,,,,,0.997998,,,,,,,,,db6e50ee-3a69-4cc8-85d3-e8958b2c116b,31,,"[41.1, 61.6]",3788749,0,,,,,-1.9100889,,Right Foot,,,"[34.5, 42.9]",,Ground Pass,,19.830532,,,,Kamil Glik,3034.0,,,,,,1,From Goal Kick,Bartosz Bereszyński,5673.0,Right Center Back,3,Poland,789,['8a192712-48ea-487b-b6f3-c71730cec98f'],43,,,,,,,,,,,,,,,,Poland,789,00:00:43.303,Pass,
,,,,,,,,,,,,,,,,,1.598266,,,,,,,,,069ac9c2-bcda-445c-b126-c0b4e1d84a44,34,,"[39.7, 40.1]",3788749,0,,,,,-1.3501153,,Right Foot,,,"[45.6, 13.8]",,Ground Pass,,26.953665,,,,Jan Bednarek,4626.0,,,,,,1,From Goal Kick,Kamil Glik,3034.0,Center Back,3,Poland,789,['4adb3626-a119-429a-9ef8-1567db1bc3b4'],45,,,,,,,,,,,,,,,,Poland,789,00:00:45.508,Pass,
,,,,,,,,,,,,,,,,,1.261532,,,,,,,,,193d11f8-3d3b-4477-8590-65c63a396cf8,37,,"[48.4, 13.9]",3788749,0,,,,,0.0,,Right Foot,,,"[66.8, 13.9]",,Ground Pass,,18.4,,,,Karol Linetty,7964.0,,,,,,1,From Goal Kick,Jan Bednarek,4626.0,Left Center Back,3,Poland,789,['3c911542-1e5b-44ff-b451-aea56dbe55da'],48,,,,,,,,,,,,,,,,Poland,789,00:00:48.063,Pass,
,,,,,,,,,,,,,,,,,1.048438,,,,,,,,,073bb5b6-361b-4aec-b204-f6cccbb3dfc9,40,,"[65.8, 14.2]",3788749,0,,,,,1.8505005,,Right Foot,,,"[63.1, 23.6]",,Ground Pass,,9.780082,,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Goal Kick,Karol Linetty,7964.0,Left Center Midfield,3,Poland,789,"['26d7aced-1af9-4dd3-a69f-b0772bbe4bb0', 'fae103c2-8f05-4c1a-a53c-f41827a6f9d4']",49,,,,,,,,,,,,,,,,Poland,789,00:00:49.324,Pass,True
,,,,,,,,,,,,,,,,,0.80354,,,,,,,,,4c17c114-b1f9-4162-855e-2a29ff8fb04b,47,,"[68.7, 10.1]",3788749,1,,,,,2.5227778,,Right Foot,,,"[62.1, 14.8]",,Ground Pass,,8.1024685,,,,Mateusz Andrzej Klich,9622.0,,,,,Free Kick,1,From Free Kick,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,4,Poland,789,['fb09a8e7-178a-4a2c-8b5c-616d173f68c0'],10,,,,,,,,,,,,,,,,Poland,789,00:01:10.950,Pass,
,,,,,,,,,,,,,,,,,1.869943,,,,,,,,,7ce23c58-65b9-4ceb-855a-401c5eb27ce3,50,,"[60.9, 17.6]",3788749,1,,,,,1.8758981,,Right Foot,,,"[51.2, 48.4]",,Ground Pass,,32.29133,,,,Bartosz Bereszyński,5673.0,,,,,,1,From Free Kick,Mateusz Andrzej Klich,9622.0,Right Center Midfield,4,Poland,789,['b60ea2c2-ac96-4751-8c16-0c0ee49ed91b'],13,,,,,,,,,,,,,,,,Poland,789,00:01:13.439,Pass,
,,,,,,,,,,,,,,,,,1.329664,,,,,,,,,3af40be0-6690-4ac1-9609-dc7730c569e8,54,,"[53.5, 52.8]",3788749,1,,,,,1.0708325,,Right Foot,,,"[65.9, 75.5]",,Ground Pass,,25.866001,,,,Kamil Jóźwiak,4673.0,,,,,,1,From Free Kick,Bartosz Bereszyński,5673.0,Right Center Back,4,Poland,789,"['8d45cc6b-1a82-4f50-a9ff-c893a5e08def', 'a74fe0f7-1784-46f3-829d-6bb816d87c44']",16,,,,,,,,,,,,,,,,Poland,789,00:01:16.584,Pass,True
,,,,,,,,,,,,,,,,,2.139127,,,,,,,,,f4c1fdfe-0347-47ab-8f3a-48d14184079f,69,,"[81.8, 12.2]",3788749,2,,,,,0.86148417,,Left Foot,,,"[112.7, 48.2]",,High Pass,,47.442703,,,,Peter Pekarík,9722.0,,,,,Free Kick,1,From Free Kick,Marek Hamšík,7025.0,Center Attacking Midfield,6,Slovakia,908,['ea153e5f-9baf-4be4-b79c-e3a5f0fb8a86'],34,,,,,,,,,,,,,,,,Slovakia,908,00:02:34.080,Pass,
,,,,,,,,,,,,,,,,,1.269931,,,,,,,,,34755479-45e6-4ebf-8631-a12e3579eefe,71,,"[113.1, 49.1]",3788749,2,,,,,-1.4683524,,Head,,,"[114.2, 38.4]",,High Pass,,10.756393,,Incomplete,,Milan Škriniar,6990.0,,,,,,1,From Free Kick,Peter Pekarík,9722.0,Right Back,6,Slovakia,908,"['d171a024-a1e6-4ffd-8604-1cbc9a356264', 'd904e08b-ab37-4144-973a-91f7c90eed7e']",36,,,,,,,,,,,,,,,,Slovakia,908,00:02:36.219,Pass,
,,,,,,,,,,,,,,,,,1.012132,,,,,,,,,5879a2c5-141c-42bf-bc38-62e85ed5ebe6,85,,"[22.3, 67.5]",3788749,2,,,,,0.50066775,,Right Foot,,,"[38.2, 76.2]",,Ground Pass,,18.124569,,,,Mateusz Andrzej Klich,9622.0,,,,,,1,Regular Play,Kamil Jóźwiak,4673.0,Right Wing Back,7,Poland,789,['f2b042ab-ce41-4163-929c-a190ffb61863'],45,,,,,,,,,,,,,,,,Poland,789,00:02:45.372,Pass,
,,,,,,,,,,,,,,,,,0.06101,,,,,,,,,88e0cd1d-71fb-4ab4-b515-0d0f668b2a26,89,,"[36.3, 76.6]",3788749,2,,,,,-0.36120376,,Right Foot,,,"[40.8, 74.9]",,Low Pass,,4.8104053,,Incomplete,,,,,,,,,1,Regular Play,Mateusz Andrzej Klich,9622.0,Right Center Midfield,7,Poland,789,"['404b3a96-5df3-4aed-9ed1-935e7e35fc0f', '9de97b26-4175-4f2c-b824-15b2ea4f7269']",47,,,,,,,,,,,,,,,,Poland,789,00:02:47.292,Pass,True
,,,,,,,,,,,,,,,,,1.826834,,,,,,,,,f64cc1aa-b36d-434d-96b0-0818239292f0,91,,"[58.1, 80.0]",3788749,2,,,,,-2.5876832,,,,,"[40.8, 69.3]",,Low Pass,,20.341583,,,,Bartosz Bereszyński,5673.0,,,,,Throw-in,1,From Throw In,Kamil Jóźwiak,4673.0,Right Wing Back,8,Poland,789,['5002d0c0-65db-4968-bd81-43bf3eb42f41'],59,,,,,,,,,,,,,,,,Poland,789,00:02:59.966,Pass,
,,,,,,,,,,,,,,,,,2.265753,,,,,,,,,4db35a7c-fb26-4268-9170-50ec618d7255,94,,"[40.6, 64.4]",3788749,3,,,,,-1.5835834,,Right Foot,,,"[40.1, 25.3]",,Ground Pass,,39.103195,,,,Jan Bednarek,4626.0,,,,,,1,From Throw In,Bartosz Bereszyński,5673.0,Right Center Back,8,Poland,789,['81cf140e-118c-423e-b4df-e27a4de97a31'],3,,,,,,,,,,,,,,,,Poland,789,00:03:03.021,Pass,
,,,,,,,,,,,,,,,,,2.057986,,,,,,,,,3dcee63f-fede-4290-90de-c778a1bd11e4,97,,"[43.1, 23.2]",3788749,3,,,,,-1.0067804,,Right Foot,,,"[56.7, 1.7]",,Ground Pass,,25.440323,,,,Maciej Rybus,5672.0,,,,,,1,From Throw In,Jan Bednarek,4626.0,Left Center Back,8,Poland,789,['6a1ae55d-7a1b-4250-9b49-2cab621834d0'],5,,,,,,,,,,,,,,,,Poland,789,00:03:05.962,Pass,
,,,,,,,,,,,,,,,,,1.07242,,,,,,,,,8d050009-eabd-4e06-948a-c3ccc9277fa7,100,,"[54.9, 2.8]",3788749,3,,,,,2.458063,,Right Foot,,,"[42.5, 12.9]",,Ground Pass,,15.992811,,,,Jan Bednarek,4626.0,,,,,,1,From Throw In,Maciej Rybus,5672.0,Left Wing Back,8,Poland,789,['1e504a90-d83c-4ee7-ba40-f8fc8e744c22'],10,,,,,,,,,,,,,,,,Poland,789,00:03:10.233,Pass,
,,,,,,,,,,,,,,,,,1.456113,,,,,,,,,7460012d-eedc-4cdd-aaaa-82d9703c16dc,103,,"[44.5, 16.6]",3788749,3,,,,,1.8576597,,Right Foot,,,"[38.6, 36.6]",,Ground Pass,,20.852098,,,,Kamil Glik,3034.0,,,,,,1,From Throw In,Jan Bednarek,4626.0,Left Center Back,8,Poland,789,['6e560757-7f9b-4200-93dc-fe3211ec2bbc'],12,,,,,,,,,,,,,,,,Poland,789,00:03:12.375,Pass,
,,,,,,,,,,,,,,,,,2.024489,,,,,,,,,69bf5ad9-46c0-483f-94f2-804d41b559c0,106,,"[43.6, 43.1]",3788749,3,,,,,-1.1850936,,Right Foot,,,"[55.7, 13.3]",,Ground Pass,,32.16287,,,,Jan Bednarek,4626.0,,,,,,1,From Throw In,Kamil Glik,3034.0,Center Back,8,Poland,789,['addb3d2d-c68b-4b4a-a7b5-7e81882db428'],16,,,,,,,,,,,,,,,,Poland,789,00:03:16.165,Pass,
,,,,,,,,,,,,,,,,,1.030982,,,,,,,,,d46a20f7-8982-48c6-b344-9460552de4b0,110,,"[55.8, 13.2]",3788749,3,,,,,0.043138687,,Right Foot,,,"[69.7, 13.8]",,Ground Pass,,13.912944,,,,Piotr Zieliński,5660.0,,,,,,1,From Throw In,Jan Bednarek,4626.0,Left Center Back,8,Poland,789,['8dabcba2-702c-4eeb-924c-2b56694ae67f'],18,,,,,,,,,,,,,,,,Poland,789,00:03:18.643,Pass,
,,,,,,,,,,,,,,,,,0.964397,,,,,,,,,bf0468cb-e775-473e-8d8b-f65392eba6b8,113,,"[68.9, 14.2]",3788749,3,,,,,1.9130919,,Right Foot,,,"[65.8, 22.9]",,Ground Pass,,9.2358,,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Left Center Forward,8,Poland,789,"['e7e385d3-0d6d-4796-b2c9-49bca2fe1ed5', 'f5bc95ee-ff83-422f-867e-6aed00bc379a']",19,,,,,,,,,,,,,,,,Poland,789,00:03:19.674,Pass,True
,,,,,,,,,,,,,,,,,1.111784,,,,,,,,,b89bc604-7a0b-4b6b-b8cc-3eb59b4b7e84,117,,"[67.9, 14.8]",3788749,3,,,,,-1.091277,,Left Foot,,,"[74.4, 2.3]",,Ground Pass,,14.089003,,,,Maciej Rybus,5672.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,8,Poland,789,"['572f6f59-d6c0-49b0-9530-7a4b4da76500', 'b14aba47-1289-44b9-b311-ca9e69438f7f']",22,,,,,,,,,,,,,,,,Poland,789,00:03:22.044,Pass,True
,,,,,,,,,,,,,,,,,0.98602,,,,,,,,,d777140d-7fb0-4afa-8e27-103174f35041,120,,"[74.4, 4.8]",3788749,3,,,,,1.54611,,Left Foot,,,"[74.8, 21.0]",,Ground Pass,,16.204937,,,,Karol Linetty,7964.0,,,,,,1,From Throw In,Maciej Rybus,5672.0,Left Wing Back,8,Poland,789,['f489df8f-8d7b-4394-b734-b71058f960b6'],24,,,,,,,,,,,,,,,,Poland,789,00:03:24.670,Pass,
,,,,,,,,,,,,,,,,,0.979253,,,,,,,,,37ffc808-5215-48b0-b000-1ecf449421f5,127,,"[83.9, 27.2]",3788749,3,,,,,1.2338699,a88fda37-fc26-472c-9ffd-296695db7220,Right Foot,,,"[90.1, 44.9]",,Ground Pass,,18.754467,,,,Robert Lewandowski,5668.0,True,,,,,1,From Throw In,Karol Linetty,7964.0,Left Center Midfield,8,Poland,789,['1a789d82-dd28-448c-bcb5-37941a279e94'],27,,,,,,,,,,,,,,,,Poland,789,00:03:27.676,Pass,
,,,,,,,,,,,,,,,,,0.823799,,,,,,,,,8c81e2d4-170a-448a-801b-562d376b9fd1,136,,"[86.5, 32.4]",3788749,3,,,,,0.3468349,,Left Foot,,,"[94.8, 35.4]",,Low Pass,,8.825531,,Incomplete,,Karol Linetty,7964.0,,,,,Recovery,1,From Throw In,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,8,Poland,789,"['2ca15d84-07f4-4ace-8198-d4b02f6afc12', 'aef12b51-00f7-4d2d-b570-2164fa09439d', 'f1f13df2-66bc-4065-b1f7-f791638159b0']",32,,,,,,,,,,,,,,,,Poland,789,00:03:32.697,Pass,True
,,,,,,,,,,,,,,,,,1.009688,,,,,,,,,d71ca7fa-d068-45c4-a109-0aebd7590b63,140,,"[80.7, 27.1]",3788749,3,,,,True,-0.4376312,,,,,"[91.6, 22.0]",,Low Pass,,12.034118,,Incomplete,,Karol Linetty,7964.0,,,,,Recovery,1,From Throw In,Kamil Glik,3034.0,Center Back,8,Poland,789,"['03eb287a-433a-40a0-aea2-9385a04aa86b', 'a6148b7d-9209-494f-880e-58c96bf3f5e6', 'ff7beebf-878f-419f-94a1-1837fe5c4cb1']",35,,,,,,,,,,,,,,,,Poland,789,00:03:35.814,Pass,True
,,,,,,,,,,,,,,,,,0.973662,,,,,,,,,a6148b7d-9209-494f-880e-58c96bf3f5e6,143,,"[28.5, 58.1]",3788749,3,,,,,0.99003994,,Right Foot,,,"[32.7, 64.5]",,High Pass,,7.6550636,,,,Lukáš Haraslín,7975.0,,,,,Recovery,1,From Throw In,Juraj Kucka,10919.0,Right Defensive Midfield,8,Poland,789,"['6721f89b-ec8b-468c-a635-109bc20e60a1', '764751c6-f358-4a5e-a3bb-60a9a228dcc6', 'd71ca7fa-d068-45c4-a109-0aebd7590b63']",36,,,,,,,,,,,,,,,,Slovakia,908,00:03:36.823,Pass,True
,,,,,,,,,,,,,,,,,1.323808,,,,,,,,,12a0e9df-a534-416f-ae35-4b2db47887dc,147,,"[30.9, 62.1]",3788749,3,,,,,3.0367157,,Right Foot,,,"[21.4, 63.1]",,Ground Pass,,9.552486,,Incomplete,,Peter Pekarík,9722.0,,,,,,1,From Throw In,Lukáš Haraslín,7975.0,Right Wing,8,Poland,789,"['74956713-2d0f-4718-b856-4160a54b6e16', '7651a7c6-9527-4dc3-a996-a8f8215d1835', 'cd8ce238-e478-4e49-accf-a4779261ea2f']",39,,,,,,,,,,,,,,,,Slovakia,908,00:03:39.118,Pass,True
,,,,,,,,,,,,,,,,,1.032323,,,,,,,,,22150cb3-c3a0-42d2-9e4d-c1006563e150,153,,"[93.0, 11.0]",3788749,3,,,,,2.501823,,Right Foot,,,"[84.4, 17.4]",,Ground Pass,,10.720075,,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Left Center Forward,8,Poland,789,"['67309f6a-e37e-4952-a658-7190ed4ff9f9', '8ce608da-1b89-4b64-aa9b-51aefc3dd8e6']",45,,,,,,,,,,,,,,,,Poland,789,00:03:45.026,Pass,True
,,,,,,,,,,,,,,,,,1.015405,,,,,,,,,a8a7b243-dacc-4f84-b8ce-fc2b0fd373e0,156,,"[86.0, 16.6]",3788749,3,,,,,-0.8076167,,Right Foot,,,"[99.2, 2.8]",,Ground Pass,,19.096596,,,,Maciej Rybus,5672.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,8,Poland,789,['67ef24b5-1f79-4be5-bbd5-cc775b5da9e8'],46,,,,,,,,,,,,,,,,Poland,789,00:03:46.577,Pass,
,,,,,,,,,,,,,,,,,0.671157,,,,,,,,,cb077c9b-9f8e-4452-81f3-64e539f03567,159,,"[91.1, 3.9]",3788749,3,,,,,1.4610034,,Left Foot,,,"[92.5, 16.6]",,Ground Pass,,12.776933,,,,Karol Linetty,7964.0,,,,,,1,From Throw In,Maciej Rybus,5672.0,Left Wing Back,8,Poland,789,['928a0e9f-1a7c-4ea1-861b-1d9c2173ad77'],51,,,,,,,,,,,,,,,,Poland,789,00:03:51.952,Pass,
,,,,,,,,,,,,,,,,,0.438095,,,,,,,,,4f759a4f-b856-47da-b393-c06a0aa06128,163,,"[92.9, 20.4]",3788749,3,,,,,0.55085754,,Left Foot,,,"[99.9, 24.7]",,Ground Pass,,8.21523,,,,Mateusz Andrzej Klich,9622.0,,,,,,1,From Throw In,Karol Linetty,7964.0,Left Center Midfield,8,Poland,789,['cf946b52-ae1f-4f74-81dc-5ddb05538d52'],54,,,,,,,,,,,,,,,,Poland,789,00:03:54.132,Pass,
