ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.406731,,,,,,,,,,,40d5460b-0d35-4d25-a247-d019b71755a4,17,,,"[10.7, 8.3]",3788763,0,,,,1.8190862,,Left Foot,,,"[3.5, 36.7]",Ground Pass,,29.298464,,,Hugo Lloris,3099.0,,,,,,1,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,3,France,771,['f2eaff57-81fc-46e1-8669-69c4d75de86c'],22,,,,,,,,,,,,,,,,,,France,771,00:00:22.233,Pass,
,,,,,,,,,,,,,,,,,2.526802,,,,,,,,,,,49a9d377-1795-4a71-b43f-801229fd700b,20,,,"[3.5, 36.7]",3788763,0,,,,1.0712667,,Left Foot,,,"[24.4, 75.0]",High Pass,,43.631413,,,Benjamin Pavard,5476.0,,,,,,1,From Throw In,Hugo Lloris,3099.0,Goalkeeper,3,France,771,['2b5fe886-0c65-40b2-83fe-1957236450f1'],25,,,,,,,,,,,,,,,,,,France,771,00:00:25.091,Pass,
,,,,,,,,,,,,,,,,,1.029962,,,,,,,,,,,7ede2c73-a32c-4ce2-989c-562bc0d1df0e,23,,,"[26.1, 75.7]",3788763,0,,,,-2.4216032,,Right Foot,,,"[13.9, 65.0]",Ground Pass,,16.227446,,,Raphaël Varane,5485.0,,,,,,1,From Throw In,Benjamin Pavard,5476.0,Right Back,3,France,771,['881dee93-200c-4612-8655-8a526ae9e7b8'],28,,,,,,,,,,,,,,,,,,France,771,00:00:28.418,Pass,
,,,,,,,,,,,,,,,,,2.563594,,,,,,,,,,,16e35649-ec25-4099-9b57-0579a7776437,26,,,"[13.9, 65.0]",3788763,0,,,,0.28075516,,Right Foot,,,"[56.9, 77.4]",High Pass,,44.752205,,Incomplete,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,3,France,771,"['2215db64-671b-4498-ab9c-baa097020142', '5e919185-0b35-46f9-8f8c-56deb0c46e45']",29,,,,,,,,,,,,,,,,,,France,771,00:00:29.644,Pass,
,,,,,,,,,,,,,,,,,1.517289,,,,,,,,,,,2215db64-671b-4498-ab9c-baa097020142,28,,,"[63.2, 2.7]",3788763,0,,,,1.1341692,,Head,,,"[67.4, 11.7]",Low Pass,,9.931767,,,Ádám Nagy,7162.0,,,,,Recovery,1,Regular Play,Attila Szalai,46376.0,Left Center Back,4,Hungary,916,"['16e35649-ec25-4099-9b57-0579a7776437', 'b4cf2729-6a46-4fed-b4d5-366a6b3e9d1f']",32,,,,,,,,,,,,,,,,,,Hungary,916,00:00:32.207,Pass,
,,,,,,,,,,,,,,,,,0.828299,,,,,,,,,,,2ed0ca58-0544-492f-8797-1dea47a002fd,32,,,"[66.4, 10.4]",3788763,0,,,,0.33929262,,Right Foot,,,"[74.9, 13.4]",Ground Pass,,9.013878,,,András Schäfer,42822.0,,,,,,1,Regular Play,Ádám Nagy,7162.0,Center Defensive Midfield,4,Hungary,916,"['502b4736-9215-40d1-9a68-f3a0238cca5c', 'f6d11908-6980-494d-8fce-6246da79d61f']",34,,,,,,,,,,,,,,,,,,Hungary,916,00:00:34.681,Pass,True
,,,,,,,,,,,,,,,,,1.307242,,,,,,,,,,,9b959dad-60c5-4b1c-a444-9ec9b2bf43a8,35,,,"[84.3, 13.9]",3788763,0,,,,-0.7469556,,Right Foot,,,"[95.1, 3.9]",Ground Pass,,14.718696,,,Attila Fiola,11268.0,,,,,,1,Regular Play,András Schäfer,42822.0,Left Center Midfield,4,Hungary,916,['6ef3ab6d-324a-47af-b0c3-64fffe400161'],37,,,,,,,,,,,,,,,,,,Hungary,916,00:00:37.486,Pass,
,,,,,,,,,,,,,,,,,1.640173,,,,,,,,,,,c73c7609-d1c7-4022-871f-5f857069360d,38,,,"[99.3, 4.2]",3788763,0,,,,0.46997663,,Right Foot,,,"[111.9, 10.6]",Ground Pass,,14.132233,,,András Schäfer,42822.0,,,,,,1,Regular Play,Attila Fiola,11268.0,Left Wing Back,4,Hungary,916,['48546c32-54b2-474b-b1d9-0a47cb8d4841'],40,,,,,,,,,,,,,,,,,,Hungary,916,00:00:40.178,Pass,
,,,,,,,,,,,,,,,,,3.329442,,,,,,,,,,,8ea9cad6-ef09-457a-806d-3da1998dc1e0,47,,,"[10.2, 71.2]",3788763,1,,,,-0.033320997,,Left Foot,,,"[70.2, 69.2]",High Pass,,60.033325,,,Paul Pogba,20004.0,,,,,Free Kick,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,6,France,771,['27d031bd-db82-4aee-b02a-cb43951bcf0f'],20,,,,,,,,,,,,,,,,,,France,771,00:01:20.024,Pass,
,,,,,,,,,,,,,,,,,1.213089,,,,,,,,,,,9a1d0dd4-ee37-4fd4-a790-2c8188983a60,49,,,"[69.2, 71.1]",3788763,1,,,,0.22923194,,Head,,,"[84.2, 74.6]",Low Pass,,15.402922,,Incomplete,Antoine Griezmann,5487.0,,,,,,1,From Free Kick,Paul Pogba,20004.0,Right Center Midfield,6,France,771,"['6ad1d096-c27e-4c2d-ad28-f7d73d197242', '7b4d010e-2951-4639-be7d-e6f39a874e26']",23,,,,,,,,,,,,,,,,,,France,771,00:01:23.354,Pass,
,,,,,,,,,,,,,,,,,1.10795,,,,,,,,,,,6ad1d096-c27e-4c2d-ad28-f7d73d197242,51,,,"[35.9, 5.5]",3788763,1,,,,0.4822625,,Right Foot,,,"[50.8, 13.3]",High Pass,,16.818146,,Incomplete,Roland Sallai,19316.0,,,,,Recovery,1,From Free Kick,Attila Fiola,11268.0,Left Wing Back,6,France,771,"['9a1d0dd4-ee37-4fd4-a790-2c8188983a60', 'cdecec06-0242-4515-b538-7e3ac6a13715', 'e7dea2a1-8ad9-4c9c-b2ed-5456332c0eae']",24,,,,,,,,,,,,,,,,,,Hungary,916,00:01:24.567,Pass,
,,,,,,,,,,,,,,,,,0.479582,,,,,,,,,,,07520f6f-f7aa-430d-98c9-5d0bfb6e61c0,56,,,"[72.6, 64.1]",3788763,1,,,,-0.31745875,,Right Foot,,,"[79.6, 61.8]",Low Pass,,7.368175,,,Karim Benzema,19677.0,,,,,,1,From Free Kick,N''Golo Kanté,3961.0,Center Defensive Midfield,6,France,771,"['23f997b3-c454-4d3e-abeb-317f2e14e6a5', '856128d8-8e01-4276-9f22-5baacc0d4969']",26,,,,,,,,,,,,,,,,,,France,771,00:01:26.498,Pass,True
,,,,,,,,,,,,,,,,,1.924018,,,,,,,,,,,55b7ea6b-7ee7-4649-865d-31f5b2a23c42,59,,,"[78.8, 62.4]",3788763,1,,,,2.9985094,,Left Foot,,,"[55.2, 65.8]",High Pass,,23.843657,,,Raphaël Varane,5485.0,,,,,,1,From Free Kick,Karim Benzema,19677.0,Center Forward,6,France,771,"['701f0474-d5e7-474b-9c74-48e4527e7609', 'a555b4fa-a348-4ef5-8309-86d1197b2bf9']",26,,,,,,,,,,,,,,,,,,France,771,00:01:26.978,Pass,True
,,,,,,,,,,,,,,,,,1.340328,,,,,,,,,,,2dbc0b5d-f310-47db-83fb-fac277f594a3,62,,,"[55.2, 65.8]",3788763,1,,,,-1.7576457,,Left Foot,,,"[51.4, 45.7]",Ground Pass,,20.45605,,,Presnel Kimpembe,2999.0,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,6,France,771,['effd7424-a325-4086-ad59-ea5ace9003bd'],29,,,,,,,,,,,,,,,,,,France,771,00:01:29.911,Pass,
,,,,,,,,,,,,,,,,,0.811351,,,,,,,,,,,3adf7e27-7553-4e1d-81db-4972c34408c0,65,,,"[53.3, 39.3]",3788763,1,,,,0.560687,,Left Foot,,,"[61.9, 44.7]",Ground Pass,,10.154801,,,N''Golo Kanté,3961.0,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,6,France,771,['0c29fd94-a2a8-4ac5-b174-b0e517c6cefc'],33,,,,,,,,,,,,,,,,,,France,771,00:01:33.665,Pass,
,,,,,,,,,,,,,,,,,1.468088,,,,,,,,,,,1719a649-4af8-4bfc-a507-4237c2042e0c,68,,,"[57.2, 34.6]",3788763,1,,,,-1.6438369,,Right Foot,,,"[55.4, 10.0]",Ground Pass,,24.665766,,,Lucas Digne,6849.0,,,,,,1,From Free Kick,N''Golo Kanté,3961.0,Center Defensive Midfield,6,France,771,['bf306f90-ea29-41f5-b985-023adbdb42b7'],36,,,,,,,,,,,,,,,,,,France,771,00:01:36.497,Pass,
,,,,,,,,,,,,,,,,,1.413261,,,,,,,,,,,66b03286-a2d2-4485-a327-2ddc5fa71cdf,72,,,"[51.6, 17.9]",3788763,1,,,,2.345206,,Left Foot,,,"[42.6, 27.1]",Ground Pass,,12.87012,,,Presnel Kimpembe,2999.0,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,6,France,771,"['d9f2f786-014e-4f20-817c-25ea80559b9c', 'fd8f56db-e920-4f75-83ea-f5a63ced56ce']",39,,,,,,,,,,,,,,,,,,France,771,00:01:39.253,Pass,True
,,,,,,,,,,,,,,,,,1.410547,,,,,,,,,,,78c40f03-3431-4856-b6e8-357099a5e498,75,,,"[44.1, 39.1]",3788763,1,,,,1.5161245,,Left Foot,,,"[45.2, 59.2]",Ground Pass,,20.130077,,,Raphaël Varane,5485.0,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,6,France,771,['f851cacf-33b5-4209-a755-3eca0d86c380'],41,,,,,,,,,,,,,,,,,,France,771,00:01:41.677,Pass,
,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,c435920e-7236-4206-9010-023bf4371878,78,,,"[45.2, 62.6]",3788763,1,,,,0.8245241,,Right Foot,,,"[58.7, 77.2]",Ground Pass,,19.884918,,,Benjamin Pavard,5476.0,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,6,France,771,['f3d3d466-b20b-4961-a9a7-5f38f7b8c230'],44,,,,,,,,,,,,,,,,,,France,771,00:01:44.094,Pass,
,,,,,,,,,,,,,,,,,1.488744,,,,,,,,,,,123b67f0-c47b-4c35-9cde-09cdf54a3122,82,,,"[58.7, 77.0]",3788763,1,,,,-2.5602124,,Right Foot,,,"[44.7, 67.8]",Ground Pass,,16.752314,,,Raphaël Varane,5485.0,,,,,,1,From Free Kick,Benjamin Pavard,5476.0,Right Back,6,France,771,"['77b84a48-3e16-4ca0-b10b-e981666c5b3c', 'e04b480b-3184-477b-a01b-ac6e8a541500']",46,,,,,,,,,,,,,,,,,,France,771,00:01:46.229,Pass,True
,,,,,,,,,,,,,,,,,1.138112,,,,,,,,,,,733a54aa-9252-417c-981b-19168ba1ec72,85,,,"[44.7, 63.3]",3788763,1,,,,-1.6034645,,Left Foot,,,"[43.7, 32.7]",Ground Pass,,30.616335,,,Presnel Kimpembe,2999.0,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,6,France,771,['05b16811-98b9-4d7d-8b9c-7e83b79fff42'],48,,,,,,,,,,,,,,,,,,France,771,00:01:48.675,Pass,
,,,,,,,,,,,,,,,,,1.036157,,,,,,,,,,,883b40ec-91bc-45d6-bff9-27bf0b97d1bf,88,,,"[48.8, 28.0]",3788763,1,,,,-0.55616623,,Left Foot,,,"[63.6, 18.8]",Ground Pass,,17.426416,,,Adrien Rabiot,3026.0,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,6,France,771,['ffca5777-1b1d-4011-b05d-4525cace1250'],51,,,,,,,,,,,,,,,,,,France,771,00:01:51.490,Pass,
,,,,,,,,,,,,,,,,,1.748211,,,,,,,,,,,44aa9771-0e62-468a-9d4c-51fe4a38ab8f,92,,,"[65.9, 8.3]",3788763,1,,,,2.5197048,,Right Foot,,,"[48.6, 20.7]",Ground Pass,,21.284971,,,Presnel Kimpembe,2999.0,,,,,,1,From Free Kick,Adrien Rabiot,3026.0,Left Center Midfield,6,France,771,"['17a29034-da7f-4ad3-b12f-769fd76fe316', 'a1e37b77-f910-4ef4-a5d7-030b9fe0e201']",55,,,,,,,,,,,,,,,,,,France,771,00:01:55.216,Pass,True
,,,,,,,,,,,,,,,,,1.320774,,,,,,,,,,,7307b489-9a64-4338-a154-3f2f76d3e532,95,,,"[62.9, 20.5]",3788763,2,,,,-0.7542468,,Left Foot,,,"[81.1, 3.4]",Ground Pass,,24.972986,,,Lucas Digne,6849.0,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,6,France,771,['0b49804f-fb4a-4c5b-a39b-68a5abca58ec'],0,,,,,,,,,,,,,,,,,,France,771,00:02:00.993,Pass,
,,,,,,,,,,,,,,,,,0.146925,,,,,,,,,,,e1ac0f29-52aa-4ed6-89a8-a88555231be8,98,,,"[81.5, 4.0]",3788763,2,,,,0.0,,Left Foot,,,"[85.4, 4.0]",Ground Pass,,3.9,,Incomplete,Adrien Rabiot,3026.0,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,6,France,771,"['58ad7353-f640-4e1c-8e06-4e3c804792b6', '5abbcc46-c324-40eb-8101-e15880fe24e6']",2,,,,,,,,,,,,,,,,,,France,771,00:02:02.920,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,48a4fc2c-cde0-4c4c-8228-0e167c262018,105,,,"[55.7, 73.3]",3788763,2,True,,,-2.5713546,,Right Foot,,,"[37.3, 61.5]",Ground Pass,,21.858637,,,Ádám Nagy,7162.0,,,,,Free Kick,1,From Free Kick,Endre Botka,31887.0,Right Center Back,8,Hungary,916,['59f53e11-54b5-4b1c-b091-89c59c892e0f'],17,,,,,,,,,,,,,,,,,,Hungary,916,00:02:17.467,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,62939300-a5c0-48f7-9a8e-268ebea9a64b,107,,,"[37.3, 61.5]",3788763,2,True,,,-1.8216486,,Right Foot,,,"[33.2, 45.5]",Ground Pass,,16.51696,,,Willi Orban,8509.0,,,,,,1,From Free Kick,Ádám Nagy,7162.0,Center Defensive Midfield,8,Hungary,916,['d6ae64df-36fd-4592-937c-d3ebe060ba5c'],19,,,,,,,,,,,,,,,,,,Hungary,916,00:02:19.616,Pass,
,,,,,,,,,,,,,,,,,2.682839,,,,,,,,,,,1e7704f4-eefe-41f8-b724-bbbd1f40e169,109,,,"[33.2, 45.5]",3788763,2,True,,,-1.3898196,,Right Foot,,,"[37.5, 22.0]",Ground Pass,,23.890165,,,Attila Szalai,46376.0,,,,,,1,From Free Kick,Willi Orban,8509.0,Center Back,8,Hungary,916,['e7ae33bf-9786-4b3a-9b65-0134a44de0e6'],21,,,,,,,,,,,,,,,,,,Hungary,916,00:02:21.616,Pass,
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,0ec79a92-e4ac-4e10-ae1d-c0e4dcfd30f5,111,,,"[33.4, 23.0]",3788763,2,,,,2.6686141,,Left Foot,,,"[7.8, 36.1]",Ground Pass,,28.757086,,,Péter Gulácsi,8524.0,,,,,,1,From Free Kick,Attila Szalai,46376.0,Left Center Back,8,Hungary,916,['70a5d220-d7eb-4340-a7de-9c258fd1e610'],25,,,,,,,,,,,,,,,,,,Hungary,916,00:02:25.415,Pass,
,,,,,,,,,,,,,,,,,1.719999,,,,,,,,,,,52617c30-1172-4e8b-8163-9c21ef908e88,114,,,"[8.6, 39.3]",3788763,2,,,,1.323699,,Right Foot,,,"[14.2, 61.5]",Ground Pass,,22.895414,,,Ádám Nagy,7162.0,,,,,,1,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,8,Hungary,916,['de30d86a-8ae2-4134-9788-91ab888c4855'],29,,,,,,,,,,,,,,,,,,Hungary,916,00:02:29.375,Pass,
,,,,,,,,,,,,,,,,,1.16961,,,,,,,,,,,c1e322de-30b1-4101-a92e-346e64c276e7,117,,,"[20.6, 67.1]",3788763,2,,,,0.66861355,,Right Foot,,,"[30.6, 75.0]",Ground Pass,,12.744019,,,Endre Botka,31887.0,,,,,,1,From Free Kick,Ádám Nagy,7162.0,Center Defensive Midfield,8,Hungary,916,['17366663-37f6-4953-8d6b-a474afb5e868'],32,,,,,,,,,,,,,,,,,,Hungary,916,00:02:32.535,Pass,
,,,,,,,,,,,,,,,,,0.078574,,,,,,,,,,,5d38467e-11f5-40bc-9bd9-48671ea1c169,120,,,"[30.6, 75.0]",3788763,2,,,,0.0,,Right Foot,,,"[33.4, 75.0]",Low Pass,,2.8,,Incomplete,Roland Sallai,19316.0,,,,,,1,From Free Kick,Endre Botka,31887.0,Right Center Back,8,Hungary,916,"['603a4fc6-2f5b-487d-9b49-dc8db6bddfd8', 'bc30135d-0bfe-44df-bcd9-d6873205f0b7']",34,,,,,,,,,,,,,,,,,,Hungary,916,00:02:34.585,Pass,
,,,,,,,,,,,,,,,,,0.868692,,,,,,,,,,,61d61ec6-62fe-4060-bfba-5a31bbc532cb,123,,,"[42.8, 80.0]",3788763,2,,,,-0.6319742,,,,,"[54.0, 71.8]",Low Pass,,13.880922,,,Ádám Nagy,7162.0,,,,,Throw-in,1,From Throw In,Loïc Négo,16741.0,Right Wing Back,9,Hungary,916,['d036c252-2de7-45d6-9bd7-92bd9cd4b1b9'],46,,,,,,,,,,,,,,,,,,Hungary,916,00:02:46.921,Pass,
,,,,,,,,,,,,,,,,,2.072059,,,,,,,,,,,836ae1ff-71af-4208-93db-453db0f563ad,127,,,"[53.1, 71.4]",3788763,2,,,,-0.11065722,,Right Foot,,,"[74.7, 69.0]",High Pass,,21.732924,,Incomplete,Ádám Szalai,8407.0,,,,,,1,From Throw In,Ádám Nagy,7162.0,Center Defensive Midfield,9,Hungary,916,"['5d71909d-791a-4eea-b314-132b9b5e0acd', 'c3fa5ee6-4d0d-4078-994b-7e85558fbb28']",48,,,,,,,,,,,,,,,,,,Hungary,916,00:02:48.489,Pass,
,,,,,,,,,,,,,,,,,1.828397,,,,,,,,,,,c3fa5ee6-4d0d-4078-994b-7e85558fbb28,129,,,"[45.4, 11.1]",3788763,2,,,,0.5191461,,Head,,,"[58.0, 18.3]",High Pass,,14.512064,,Incomplete,Paul Pogba,20004.0,,,,,Recovery,1,From Throw In,Lucas Digne,6849.0,Left Back,9,Hungary,916,"['3b005884-63ba-4e39-848b-10ae3e6a56c7', '836ae1ff-71af-4208-93db-453db0f563ad', '9a773f3a-655e-4401-8111-485f6150bbc9']",50,,,,,,,,,,,,,,,,,,France,771,00:02:50.561,Pass,
