ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.122658,,,,,,,,,,,,909688df-5924-4e27-853a-38b7cf6d8ddf,1051,,,"[16.5, 27.3]",3788744,31,,,,1.5707964,,Right Foot,,,"[16.5, 55.8]",,Ground Pass,,28.5,,,Nico Elvedi,8814.0,,,,,,,1,From Goal Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,58,Switzerland,773,['18103b7f-4194-4040-904e-90d378d585f8'],14,,,,,,,,,,,,,,,,Switzerland,773,00:31:14.205,Pass,
,,,,,,,,,,,,,,,,1.194426,,,,,,,,,,,,1364708d-15c0-4320-9e52-4afed49c34ba,1054,,,"[39.0, 62.6]",3788744,31,,,,0.8738762,,Left Foot,,,"[50.3, 76.1]",,Ground Pass,,17.605112,,,Kevin Mbabu,16027.0,,,,,,,1,From Goal Kick,Nico Elvedi,8814.0,Right Center Back,58,Switzerland,773,['a324f852-e2d1-4c79-ba12-a26e21690a97'],21,,,,,,,,,,,,,,,,Switzerland,773,00:31:21.327,Pass,
,,,,,,,,,,,,,,,,1.319258,,,,,,,,,,,,e2028515-8b30-4f8f-9a76-4108e6b6b8c9,1056,,,"[50.7, 76.1]",3788744,31,,,,-3.099065,,Right Foot,,,"[36.6, 75.5]",,Ground Pass,,14.112761,,,Nico Elvedi,8814.0,,,,,,,1,From Goal Kick,Kevin Mbabu,16027.0,Right Wing Back,58,Switzerland,773,['2c013cb6-9bc2-4a21-a2be-efd00b9dab90'],22,,,,,,,,,,,,,,,,Switzerland,773,00:31:22.522,Pass,
,,,,,,,,,,,,,,,,1.363743,,,,,,,,,,,,bcda262e-c2f2-4ba7-811d-af894a85de21,1059,,,"[36.6, 75.5]",3788744,31,,,,-2.1221306,,Right Foot,,,"[25.9, 58.1]",,Ground Pass,,20.426699,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Goal Kick,Nico Elvedi,8814.0,Right Center Back,58,Switzerland,773,['8675ff34-6189-4387-ba70-cdf7dc42769b'],25,,,,,,,,,,,,,,,,Switzerland,773,00:31:25.234,Pass,
,,,,,,,,,,,,,,,,1.298503,,,,,,,,,,,,d9450f4a-a77f-4808-b672-355342a51b26,1062,,,"[26.1, 58.1]",3788744,31,,,,-1.5464956,,Right Foot,,,"[26.8, 29.3]",,Ground Pass,,28.808506,,,Manuel Obafemi Akanji,5549.0,,,,,,,1,From Goal Kick,Fabian Lukas Schär,5537.0,Center Back,58,Switzerland,773,['cac53d47-4ec0-484a-8a05-65f344be78e3'],27,,,,,,,,,,,,,,,,Switzerland,773,00:31:27.940,Pass,
,,,,,,,,,,,,,,,,1.251787,,,,,,,,,,,,da7f75b9-3131-43d0-8987-102341438ee4,1065,,,"[30.2, 25.6]",3788744,31,,,,1.4721774,,Right Foot,,,"[33.0, 53.9]",,Ground Pass,,28.438179,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Goal Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,58,Switzerland,773,['8f22979f-726f-47e2-9a89-1f2e159452fe'],31,,,,,,,,,,,,,,,,Switzerland,773,00:31:31.769,Pass,
,,,,,,,,,,,,,,,,1.10361,,,,,,,,,,,,d466131f-1eac-4387-bd51-3ecd47a9dfac,1068,,,"[40.7, 55.8]",3788744,31,,,,1.3105067,,Right Foot,,,"[46.0, 75.7]",,Ground Pass,,20.593689,,,Nico Elvedi,8814.0,,,,,,,1,From Goal Kick,Fabian Lukas Schär,5537.0,Center Back,58,Switzerland,773,['401f25e6-e9bb-4e2b-ae8e-9dcf2f80127a'],36,,,,,,,,,,,,,,,,Switzerland,773,00:31:36.205,Pass,
,,,,,,,,,,,,,,,,2.153914,,,,,,,,,,,,15c7477d-1679-4ade-aa72-d5cc574f1481,1071,,,"[50.5, 73.5]",3788744,31,,,,-2.1090972,,Right Foot,,,"[42.2, 59.6]",,Ground Pass,,16.189503,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Goal Kick,Nico Elvedi,8814.0,Right Center Back,58,Switzerland,773,['fe2a5dd1-d68d-43fe-9981-a03d5eb0774b'],39,,,,,,,,,,,,,,,,Switzerland,773,00:31:39.795,Pass,
,,,,,,,,,,,,,,,,1.08195,,,,,,,,,,,,bf13e56e-b20a-4071-acfb-ba2e4f53666b,1074,,,"[42.2, 59.6]",3788744,31,,,,1.4452466,,Right Foot,,,"[43.5, 69.9]",,Ground Pass,,10.381715,,,Nico Elvedi,8814.0,,,,,,,1,From Goal Kick,Fabian Lukas Schär,5537.0,Center Back,58,Switzerland,773,['8206f8df-c7d3-481c-bb7e-a88f21884a03'],45,,,,,,,,,,,,,,,,Switzerland,773,00:31:45.113,Pass,
,,,,,,,,,,,,,,,,1.386359,,,,,,,,,,,,3219e02c-c9bd-46c0-a3f2-e4c1639840ac,1077,,,"[43.5, 69.9]",3788744,31,,,,-2.249681,,Right Foot,,,"[36.4, 61.1]",,Ground Pass,,11.307077,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Goal Kick,Nico Elvedi,8814.0,Right Center Back,58,Switzerland,773,['d5a72be3-92d4-45ec-8355-43367d99451e'],47,,,,,,,,,,,,,,,,Switzerland,773,00:31:47.141,Pass,
,,,,,,,,,,,,,,,,1.186039,,,,,,,,,,,,bc941df9-3db3-411b-ac8b-0fb431de6d50,1081,,,"[42.4, 58.1]",3788744,31,,,,-0.8497582,,Right Foot,,,"[64.9, 32.5]",,High Pass,,34.0824,,,Breel-Donald Embolo,5545.0,,,,,,,1,From Goal Kick,Fabian Lukas Schär,5537.0,Center Back,58,Switzerland,773,"['091a3508-4a61-4b62-921c-3754382a0ba8', 'c4690977-cbcb-4078-bd76-c5e5fbffee8f']",51,,,,,,,,,,,,,,,,Switzerland,773,00:31:51.407,Pass,True
,,,,,,,,,,,,,,,,0.861625,,,,,,,,,,,,8364255c-c392-482d-ac9e-3acacd7ab9fa,1086,,,"[56.1, 37.8]",3788744,31,,,,-2.1730838,,Right Foot,,,"[49.5, 28.2]",,Ground Pass,,11.649893,,,Joe Allen,10931.0,,,,,,Recovery,1,Regular Play,Joseff Morrell,22074.0,Right Center Midfield,59,Wales,907,"['42c529d1-5bd2-4a6f-ba57-821088e038f0', 'c9d62e80-b317-48d0-ab97-6e43536b4fc1']",54,,,,,,,,,,,,,,,,Wales,907,00:31:54.500,Pass,True
,,,,,,,,,,,,,,,,1.38791,,,,,,,,,,,,4ac05b44-2820-42d3-9633-ad998735b83a,1089,,,"[51.2, 26.0]",3788744,31,,,,-2.099525,,Right Foot,,,"[40.1, 7.0]",,Ground Pass,,22.004772,,,Ben Davies,3086.0,,,,,,,1,Regular Play,Joe Allen,10931.0,Center Defensive Midfield,59,Wales,907,['215ec7b6-f060-4b2d-b051-09578ba9f521'],56,,,,,,,,,,,,,,,,Wales,907,00:31:56.392,Pass,
,,,,,,,,,,,,,,,,3.393329,,,,,,,,,,,,0f29cf2c-c084-48d1-b5fa-ebab21f29cdb,1093,,,"[43.3, 6.4]",3788744,31,,,,-0.14221522,,Left Foot,,,"[87.3, 0.1]",,High Pass,,44.448734,Out,,Daniel James,11252.0,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,59,Wales,907,"['8aa1da33-4cff-4142-91b0-19974e110863', '9cd001bd-45a7-481c-ad97-75e8253a9638']",58,,,,,,,,,,,,,,,,Wales,907,00:31:58.861,Pass,True
,,,,,,,,,,,,,,,,3.126391,,,,,,,,,,,,f62697d7-74fc-47a2-9b7d-becb9616a034,1095,,,"[36.0, 80.0]",3788744,32,True,,,-2.5281873,,,,,"[11.0, 62.4]",,Low Pass,,30.573845,,,Fabian Lukas Schär,5537.0,,,,,,Throw-in,1,From Throw In,Nico Elvedi,8814.0,Right Center Back,60,Switzerland,773,['2fc217ff-469f-4627-a2a4-5e15fe0e53f3'],9,,,,,,,,,,,,,,,,Switzerland,773,00:32:09.175,Pass,
,,,,,,,,,,,,,,,,1.991489,,,,,,,,,,,,ca7e6b39-10f3-49b3-81cc-b139bda1e2c2,1097,,,"[12.4, 58.3]",3788744,32,,,,-1.2692742,,Right Foot,,,"[18.9, 37.4]",,Ground Pass,,21.88744,,,Manuel Obafemi Akanji,5549.0,,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Center Back,60,Switzerland,773,['1e885db7-857b-476c-899a-3512cd1dd7fd'],13,,,,,,,,,,,,,,,,Switzerland,773,00:32:13.937,Pass,
,,,,,,,,,,,,,,,,1.280816,,,,,,,,,,,,ff208f5c-6333-44ae-9ba0-0b570647c31c,1100,,,"[39.2, 29.9]",3788744,32,,,,1.7100756,,Left Foot,,,"[37.7, 40.6]",,Ground Pass,,10.804628,,,Granit Xhaka,3500.0,,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,60,Switzerland,773,['9c97a76a-105b-42ed-9b11-d78d6b5b7528'],20,,,,,,,,,,,,,,,,Switzerland,773,00:32:20.085,Pass,
,,,,,,,,,,,,,,,,1.921078,,,,,,,,,,,,505ee952-d16d-45bc-95a1-71dd12e86772,1104,,,"[37.5, 38.7]",3788744,32,,,,-0.98354334,,Left Foot,,,"[58.0, 7.9]",,High Pass,,36.998512,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,60,Switzerland,773,['b1e59c6a-d56b-40d8-bcfa-42e4981e556f'],22,,,,,,,,,,,,,,,,Switzerland,773,00:32:22.212,Pass,
,,,,,,,,,,,,,,,,1.440873,,,,,,,,,,,,934f837a-f10f-4183-b326-07dcfddf6f73,1107,,,"[55.7, 19.4]",3788744,32,,,,1.7526222,,Right Foot,,,"[51.6, 41.7]",,Ground Pass,,22.673773,,,Remo Freuler,6983.0,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,60,Switzerland,773,['c6779f29-1a76-4dc5-996e-9a481f5ac005'],28,,,,,,,,,,,,,,,,Switzerland,773,00:32:28.484,Pass,
,,,,,,,,,,,,,,,,1.891225,,,,,,,,,,,,49fc1f65-5e1c-4266-861b-69155e642c07,1111,,,"[54.8, 44.4]",3788744,32,,,,1.7133211,,Right Foot,,,"[51.6, 66.7]",,Ground Pass,,22.528427,,,Nico Elvedi,8814.0,,,,,,,1,From Throw In,Remo Freuler,6983.0,Right Defensive Midfield,60,Switzerland,773,"['7f1c8f4a-f05c-4068-bdca-d0d47a750384', 'b8e9e02c-7d20-4ba5-a87d-7494d580f4df']",30,,,,,,,,,,,,,,,,Switzerland,773,00:32:30.941,Pass,True
,,,,,,,,,,,,,,,,1.458903,,,,,,,,,,,,ae37035f-9401-43c0-95ce-acbd47b86959,1114,,,"[59.9, 65.4]",3788744,32,,,,-1.9353778,,Right Foot,,,"[52.0, 44.7]",,Ground Pass,,22.156263,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Throw In,Nico Elvedi,8814.0,Right Center Back,60,Switzerland,773,['b6bc9825-8c11-4b61-9ff0-dafed4943257'],35,,,,,,,,,,,,,,,,Switzerland,773,00:32:35.842,Pass,
,,,,,,,,,,,,,,,,0.996468,,,,,,,,,,,,a64b167d-2d8c-4c07-9381-9944d8710860,1117,,,"[52.2, 43.2]",3788744,32,,,,-1.1364291,,Right Foot,,,"[56.7, 33.5]",,Ground Pass,,10.692988,,,Remo Freuler,6983.0,,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Center Back,60,Switzerland,773,['7afa1ffc-bc96-4c66-b53a-d002e2b135fc'],38,,,,,,,,,,,,,,,,Switzerland,773,00:32:38.571,Pass,
,,,,,,,,,,,,,,,,1.547883,,,,,,,,,,,,9d1405f0-3986-4b1e-aa01-d1e346e26e0a,1120,,,"[57.8, 27.8]",3788744,32,,,,-1.1722739,,Right Foot,,,"[64.2, 12.6]",,Ground Pass,,16.492422,,,Manuel Obafemi Akanji,5549.0,,,,,,,1,From Throw In,Remo Freuler,6983.0,Right Defensive Midfield,60,Switzerland,773,['9e9bf8f3-13f6-41e8-a76f-139db6eb7c72'],40,,,,,,,,,,,,,,,,Switzerland,773,00:32:40.958,Pass,
,,,,,,,,,,,,,,,,1.501354,,,,,,,,,,,,dfec361d-c45c-4d93-a4e2-18ce7f9e4f5d,1123,,,"[69.3, 15.1]",3788744,32,,,,0.9429597,,Right Foot,,,"[78.3, 27.5]",,Ground Pass,,15.321879,,,Breel-Donald Embolo,5545.0,,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,60,Switzerland,773,['ac0a2325-0833-44e5-86a6-5832db19128b'],43,,,,,,,,,,,,,,,,Switzerland,773,00:32:43.987,Pass,
,,,,,,,,,,,,,,,,1.727231,,,,,,,,,,,,0f412634-547a-4abd-a565-323a80e34ab9,1127,,,"[73.0, 25.4]",3788744,32,,,,2.0669234,,Right Foot,,,"[61.2, 47.2]",,Ground Pass,,24.788708,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Throw In,Breel-Donald Embolo,5545.0,Left Center Forward,60,Switzerland,773,['068aedbf-b948-4fbc-afd8-d175e1a9d712'],46,,,,,,,,,,,,,,,,Switzerland,773,00:32:46.442,Pass,
,,,,,,,,,,,,,,,,4.327184,,,,,,,,,,,,d47fc61e-a5a8-41be-b1cc-c5dad95d2b63,1131,,,"[71.3, 56.6]",3788744,32,,,,-0.8393722,,Right Foot,,,"[117.7, 4.9]",,High Pass,,69.46834,,,Ricardo Iván Rodríguez Araya,5544.0,,,True,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Center Back,60,Switzerland,773,['616afaf5-ef0a-49bd-b759-f1ed3143f561'],50,,,,,,,,,,,,,,,,Switzerland,773,00:32:50.818,Pass,
,,,,,,,,,,,,,,,,1.334976,,,,,,,,,,,,99995c57-e04c-4cf5-b603-374eb40bd78c,1134,,,"[110.0, 7.2]",3788744,32,,,,2.7411518,,Right Foot,,,"[93.7, 14.1]",,Ground Pass,,17.700283,,,Remo Freuler,6983.0,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,60,Switzerland,773,['37f408cb-e9de-4348-81b3-75dfea86ad8c'],58,,,,,,,,,,,,,,,,Switzerland,773,00:32:58.834,Pass,
,,,,,,,,,,,,,,,,1.742666,,,,,,,,,,,,81b661b4-8ccf-4623-abe9-d396747f2cb0,1137,,,"[92.4, 14.9]",3788744,33,,,,0.9256478,,Right Foot,True,,"[114.3, 44.0]",,High Pass,,36.420048,Incomplete,,Kevin Mbabu,16027.0,,,,,,,1,From Throw In,Remo Freuler,6983.0,Right Defensive Midfield,60,Switzerland,773,"['637fb801-1c02-4aad-a86b-cc83954984f8', '7a420f18-da0e-471e-b6f0-1d5a0220394b']",1,,,,,,,,,,,,,,,,Switzerland,773,00:33:01.209,Pass,
,,,,,,,,,,,,,,,,1.12723,,,,,,,,,,,,b0b87e5b-fec1-4e9b-85e1-4a91c7d9e140,1141,,,"[120.0, 80.0]",3788744,33,,,,-1.6853092,2727f63c-5551-4fa4-b0d5-5331608de91a,Left Foot,,,"[116.4, 48.7]",,High Pass,True,31.506348,,,Manuel Obafemi Akanji,5549.0,True,,,Inswinging,,Corner,1,From Corner,Xherdan Shaqiri,3533.0,Center Attacking Midfield,61,Switzerland,773,['d4df6b09-7a89-44b6-89ce-b50eee38d461'],38,,,,,,,,,,,,,,,,Switzerland,773,00:33:38.232,Pass,
,,,,,,,,,,,,,,,,1.28249,,,,,,,,,,,,02324763-a54c-49d3-90c9-c830640d578d,1147,,,"[120.0, 80.0]",3788744,33,,,,-1.6405156,,Left Foot,,,"[117.5, 44.2]",,High Pass,True,35.887184,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Xherdan Shaqiri,3533.0,Center Attacking Midfield,62,Switzerland,773,['034604e5-d930-454e-8f0b-9d43d52af97d'],58,,,,,,,,,,,,,,,,Switzerland,773,00:33:58.947,Pass,
,,,,,,,,,,,,,,,,2.116188,,,,,,,,,,,,4af2c09b-d972-4e44-9e67-b1ca94d7dcf0,1149,,,"[93.1, 42.9]",3788744,34,,,,-0.1013465,,Head,,,"[104.9, 41.7]",,High Pass,,11.86086,Incomplete,,Manuel Obafemi Akanji,5549.0,,,,,,Recovery,1,From Corner,Remo Freuler,6983.0,Right Defensive Midfield,62,Switzerland,773,"['4ae6e958-b2e6-46b7-ab75-36ec60d3385a', '623f1705-a5d8-4681-a2bf-a14d935f8abc']",1,,,,,,,,,,,,,,,,Switzerland,773,00:34:01.976,Pass,
,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,5e0c9df5-e5d5-41be-be5f-3db89ede2674,1153,,,"[91.4, 46.4]",3788744,34,,,True,0.0,,,,,"[93.1, 46.4]",,Low Pass,,1.7,Incomplete,,,,,,,,,Recovery,1,From Corner,Remo Freuler,6983.0,Right Defensive Midfield,62,Switzerland,773,"['46ff7153-bfed-4e6d-aaa7-073a56c8c07a', 'c990a214-18eb-40b7-9f96-c297d16d851c']",5,,,,,,,,,,,,,,,,Switzerland,773,00:34:05.963,Pass,True
,,,,,,,,,,,,,,,,2.30567,,,,,,,,,,,,5ed2e35f-9e84-4131-9216-c21aefee5cc4,1156,,,"[89.2, 46.6]",3788744,34,,,,1.3228415,,Right Foot,,,"[97.2, 78.2]",,High Pass,,32.59693,,,Xherdan Shaqiri,3533.0,,,,,,Recovery,1,From Corner,Remo Freuler,6983.0,Right Defensive Midfield,62,Switzerland,773,['b237be68-2fd6-4b38-b9ed-1d998f00eb73'],7,,,,,,,,,,,,,,,,Switzerland,773,00:34:07.264,Pass,
,,,,,,,,,,,,,,,,1.315478,,,,,,,,,,,,e135f71c-c693-438e-952c-e8641db2cd99,1160,,,"[86.2, 69.9]",3788744,34,,,,-2.775753,,Right Foot,,,"[66.1, 62.2]",,Ground Pass,,21.524405,,,Granit Xhaka,3500.0,,,,,,,1,From Corner,Xherdan Shaqiri,3533.0,Center Attacking Midfield,62,Switzerland,773,['83bcf6f7-fd0b-4b0b-8ec3-4f5253faae85'],14,,,,,,,,,,,,,,,,Switzerland,773,00:34:14.050,Pass,
,,,,,,,,,,,,,,,,1.731452,,,,,,,,,,,,33bb4b8b-0400-4c2a-8c75-65f9c0fce636,1163,,,"[71.7, 54.3]",3788744,34,,,,-1.5763985,,Left Foot,,,"[71.5, 18.6]",,Ground Pass,,35.70056,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Corner,Granit Xhaka,3500.0,Left Defensive Midfield,62,Switzerland,773,['5811f3a4-b565-4d1e-8141-fa1a9a6d91d5'],19,,,,,,,,,,,,,,,,Switzerland,773,00:34:19.348,Pass,
,,,,,,,,,,,,,,,,1.804559,,,,,,,,,,,,b0c181a5-2047-49bd-a829-bac474f6a8dc,1166,,,"[71.7, 19.2]",3788744,34,,,,1.7126933,,Right Foot,,,"[65.9, 59.8]",,Ground Pass,,41.01219,,,Granit Xhaka,3500.0,,,True,,,,1,From Corner,Fabian Lukas Schär,5537.0,Center Back,62,Switzerland,773,['f5a558ee-a759-4df9-9c65-81325d6fd512'],25,,,,,,,,,,,,,,,,Switzerland,773,00:34:25.684,Pass,
,,,,,,,,,,,,,,,,1.314497,,,,,,,,,,,,9c6a7b68-43a3-499a-adb1-25f1d1e0c33a,1169,,,"[67.2, 60.7]",3788744,34,,,,-1.1051995,,Left Foot,,,"[77.5, 40.2]",,Ground Pass,,22.9421,,,Manuel Obafemi Akanji,5549.0,,,,,,,1,From Corner,Granit Xhaka,3500.0,Left Defensive Midfield,62,Switzerland,773,['f99ee39c-cb82-4e60-a29f-ccb6257c8c45'],28,,,,,,,,,,,,,,,,Switzerland,773,00:34:28.416,Pass,
,,,,,,,,,,,,,,,,1.429685,,,,,,,,,,,,0692c5fb-31a2-4e1c-a192-c34b60ed1d88,1172,,,"[77.5, 40.2]",3788744,34,,,,-1.9873325,,Right Foot,,,"[70.2, 23.7]",,Ground Pass,,18.042727,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Corner,Manuel Obafemi Akanji,5549.0,Left Center Back,62,Switzerland,773,['c270fa10-c22b-46f4-bab3-ade1bf1c47aa'],30,,,,,,,,,,,,,,,,Switzerland,773,00:34:30.350,Pass,
,,,,,,,,,,,,,,,,0.750029,,,,,,,,,,,,66567d46-c6e6-491d-ba22-21f22d0c1a35,1175,,,"[72.1, 21.3]",3788744,34,,,,1.7475052,,Left Foot,,,"[70.6, 29.7]",,Ground Pass,,8.532878,,,Granit Xhaka,3500.0,,,,,,,1,From Corner,Fabian Lukas Schär,5537.0,Center Back,62,Switzerland,773,['c1241920-b2c7-4ccc-8972-f19f5241c960'],33,,,,,,,,,,,,,,,,Switzerland,773,00:34:33.410,Pass,
,,,,,,,,,,,,,,,,1.256113,,,,,,,,,,,,cfe63465-2797-40f7-a267-51c4980b3900,1178,,,"[71.7, 28.2]",3788744,34,,,,-1.2182863,,Right Foot,,,"[78.8, 8.9]",,Ground Pass,,20.564533,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,1,From Corner,Granit Xhaka,3500.0,Left Defensive Midfield,62,Switzerland,773,['d98d3ac3-c75d-40a4-81d7-31e61f5c3c07'],35,,,,,,,,,,,,,,,,Switzerland,773,00:34:35.071,Pass,
,,,,,,,,,,,,,,,,1.417304,,,,,,,,,,,,9740fe57-adca-4f74-a4a7-f8eb8bbe8f3a,1182,,,"[76.6, 9.6]",3788744,34,,,,2.3632367,,Right Foot,,,"[62.3, 23.7]",,Ground Pass,,20.08233,,,Granit Xhaka,3500.0,,,,,,,1,From Corner,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,62,Switzerland,773,"['180a4106-dec0-4c1e-9d4e-834929364b8c', '6ff29b9e-f18b-4f93-95dc-d6721d02b0b6']",38,,,,,,,,,,,,,,,,Switzerland,773,00:34:38.339,Pass,True
,,,,,,,,,,,,,,,,1.0197,,,,,,,,,,,,ca6d4aaa-2682-4116-a5c3-5947626f4b0a,1185,,,"[57.2, 25.2]",3788744,34,,,,1.558527,,Right Foot,,,"[57.4, 41.5]",,Ground Pass,,16.301228,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Corner,Granit Xhaka,3500.0,Left Defensive Midfield,62,Switzerland,773,['eb5720a9-3dd4-41bb-81d7-1da4f946d003'],41,,,,,,,,,,,,,,,,Switzerland,773,00:34:41.401,Pass,
,,,,,,,,,,,,,,,,2.553906,,,,,,,,,,,,7b9eaa39-fb2e-4e28-acc8-1d4b880258d5,1189,,,"[65.1, 45.7]",3788744,34,,,,-0.59436786,,Right Foot,,,"[101.2, 21.3]",,High Pass,,43.572582,Incomplete,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,1,From Corner,Fabian Lukas Schär,5537.0,Center Back,62,Switzerland,773,"['3652a55d-0faa-4822-976f-dfa6d4e8dc39', '99113b5f-06ba-464f-a861-c4d321df9c3a', 'b3012296-6fb4-46f7-91d5-4d0ae87a23b2']",44,,,,,,,,,,,,,,,,Switzerland,773,00:34:44.738,Pass,True
,,,,,,,,,,,,,,,,1.804057,,,,,,,,,,,,874297b2-54d8-4af5-b864-a758ba29eede,1193,,,"[105.3, 0.1]",3788744,35,,,,2.7730575,,,,,"[80.7, 9.6]",,Low Pass,,26.370628,,,Manuel Obafemi Akanji,5549.0,,,,,,Throw-in,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,63,Switzerland,773,['fcd78cd9-ce5a-4487-944e-cd56791279ef'],3,,,,,,,,,,,,,,,,Switzerland,773,00:35:03.462,Pass,
,,,,,,,,,,,,,,,,2.405158,,,,,,,,,,,,2b41a537-3f3e-427e-969f-44ea7db3689d,1196,,,"[80.7, 9.6]",3788744,35,,,,2.1576266,,Right Foot,,,"[67.6, 29.3]",,Ground Pass,,23.65798,,,Fabian Lukas Schär,5537.0,,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,63,Switzerland,773,['b71642a6-ccc1-469b-a29c-716c86221d55'],6,,,,,,,,,,,,,,,,Switzerland,773,00:35:06.701,Pass,
,,,,,,,,,,,,,,,,1.842512,,,,,,,,,,,,9efc974d-e563-40a5-85b1-80925358fa59,1199,,,"[69.6, 30.5]",3788744,35,,,,-1.3890023,,Right Foot,,,"[72.1, 16.9]",,Ground Pass,,13.82787,,,Manuel Obafemi Akanji,5549.0,,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Center Back,63,Switzerland,773,['a4b2f5d7-6548-4a46-8440-149cc7aee6d9'],10,,,,,,,,,,,,,,,,Switzerland,773,00:35:10.657,Pass,
,,,,,,,,,,,,,,,,0.750168,,,,,,,,,,,,14b808e0-f0ab-49ea-904c-c6f4a7017a76,1202,,,"[78.3, 14.3]",3788744,35,,,,1.1270137,,Left Foot,,,"[84.1, 26.5]",,Ground Pass,,13.508515,,,Granit Xhaka,3500.0,,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,63,Switzerland,773,['30c5a08a-9ec7-4e09-bccd-77ed382fce83'],14,,,,,,,,,,,,,,,,Switzerland,773,00:35:14.838,Pass,
,,,,,,,,,,,,,,,,0.830094,,,,,,,,,,,,ca36a98e-16c3-4d2e-a90a-18254b17e0b1,1205,,,"[84.1, 26.5]",3788744,35,,,,0.28829023,,Left Foot,,,"[98.6, 30.8]",,Ground Pass,,15.124153,,,Remo Freuler,6983.0,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,63,Switzerland,773,['71773b03-5969-48ac-98f0-e365c3eb455e'],16,,,,,,,,,,,,,,,,Switzerland,773,00:35:16.188,Pass,
,,,,,,,,,,,,,,,,1.064105,,,,,,,,,,,,e944d66a-bb01-4ffa-8761-fc4c9ca9a64f,1216,,,"[120.0, 80.0]",3788744,35,,,,-1.6975912,,Left Foot,,,"[115.5, 44.7]",,High Pass,True,35.58567,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Xherdan Shaqiri,3533.0,Center Attacking Midfield,64,Switzerland,773,['c3b78fc9-325a-4570-9c37-8d78d52f0644'],52,,,,,,,,,,,,,,,,Switzerland,773,00:35:52.346,Pass,
,,,,,,,,,,,,,,,,2.14021,,,,,,,,,,,,e32ed2f8-2a4b-45f3-8065-590c59b865fd,1218,,,"[92.7, 41.2]",3788744,35,,,True,1.5533309,,,,,"[93.1, 64.1]",,High Pass,,22.903494,Incomplete,,,,,,,,,Recovery,1,From Corner,Remo Freuler,6983.0,Right Defensive Midfield,64,Switzerland,773,"['01e06594-6fc4-4b06-ad78-ec12e208c429', '8bcbfb47-553b-470e-8b23-b873fa2d9a64']",55,,,,,,,,,,,,,,,,Switzerland,773,00:35:55.639,Pass,True
