50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.157006,,,,,,,,,,,,,ae0f331b-487a-40c1-8f39-5c4c502bea52,15,,"[47.5, 42.3]",3888706,0,,,,,-1.3800123,,Right Foot,,,"[52.0, 19.0]",,Ground Pass,,23.730572,,Ruud Krol,39720.0,,,,,,,1,From Kick Off,Arie Haan,39719.0,Center Defensive Midfield,2,Ajax,806,['6cd6a9f6-4810-4cc1-b87f-452c96ec945f'],10,,,,,,,,,,,,,,,,,,Ajax,806,00:00:10.764,Pass,
,,,,,,,,,,,,,,,,,,2.01587,,,,,,,,,,,,,5605548c-474a-4b2d-b3b5-9f42a65751d5,18,,"[68.9, 12.4]",3888706,0,,,,,0.34587455,,Left Foot,,,"[91.1, 20.4]",,Ground Pass,,23.597458,Incomplete,Johan Cruyff,39713.0,,,,,,,1,From Kick Off,Ruud Krol,39720.0,Left Back,2,Ajax,806,"['73d9434f-12bb-418f-8f64-6890e6105637', '92d9046c-3a58-4a02-a5f5-642ac5332d05']",16,,,,,,,,,,,,,,,,,,Ajax,806,00:00:16.506,Pass,
,,,,,,,,,,,,,,,,,,1.216505,,,,,,,,,,,,,7f4598d8-3fb1-4143-a8d7-a5f64852f16e,22,,"[38.2, 63.1]",3888706,0,,,,,-0.29849893,,Right Foot,,,"[59.0, 56.7]",,Ground Pass,,21.762352,,Pietro Anastasi,397734.0,,,,,,,1,Regular Play,Francesco Morini,397730.0,Right Center Back,3,Juventus,224,['9dc2cfe8-19f3-44bc-bdce-25d674508a05'],21,,,,,,,,,,,,,,,,,,Juventus,224,00:00:21.263,Pass,
,,,,,,,,,,,,,,,,,,0.72972,,,,,,,,,,,,,03744910-94df-4adb-939b-ab8de9dd3eea,29,,"[41.5, 58.0]",3888706,0,,,,,-0.70721686,,Right Foot,,,"[53.2, 48.0]",,Ground Pass,,15.391232,,Fabio Capello,397733.0,,,,,,Recovery,1,Regular Play,Franco Causio,397732.0,Right Center Midfield,3,Juventus,224,['cea0fd69-089f-44cb-8fb0-e95aec358c0d'],24,,,,,,,,,,,,,,,,,,Juventus,224,00:00:24.787,Pass,
,,,,,,,,,,,,,,,,,,1.703765,,,,,,,,,,,,,e9adfc59-77dd-4719-a58f-3af112421c60,32,,"[52.3, 47.5]",3888706,0,,,,,-3.0159423,,Right Foot,,,"[42.8, 46.3]",,Ground Pass,,9.57549,,Francesco Morini,397730.0,,,,,,,1,Regular Play,Fabio Capello,397733.0,Left Center Midfield,3,Juventus,224,['b0162c75-ac0f-499c-8ed2-c48900c91306'],25,,,,,,,,,,,,,,,,,,Juventus,224,00:00:25.743,Pass,
,,,,,,,,,,,,,,,,,,1.537011,,,,,,,,,,,,,778e9417-561f-4b99-82ce-7f304519de78,35,,"[38.2, 38.9]",3888706,0,,,,,-0.4048918,,Right Foot,,,"[56.4, 31.1]",,Ground Pass,,19.80101,,Roberto Bettega,397735.0,,,,,,,1,Regular Play,Francesco Morini,397730.0,Right Center Back,3,Juventus,224,['773a0684-017d-4320-b822-199d4d4223b5'],29,,,,,,,,,,,,,,,,,,Juventus,224,00:00:29.171,Pass,
,,,,,,,,,,,,,,,,,,2.61108,,,,,,,,,,,,,72cd673f-7045-4b96-ac6f-67459640bb19,38,,"[70.0, 19.9]",3888706,0,,,,,-0.29212147,,Right Foot,,,"[97.6, 11.6]",,Ground Pass,,28.821,Unknown,Silvio Longobucco,397731.0,,,,,,,1,Regular Play,Roberto Bettega,397735.0,Left Wing,3,Juventus,224,['94f3cff0-dbcb-4640-8ca0-43085e553c10'],33,,,,,,,,,,,,,,,,,,Juventus,224,00:00:33.477,Pass,
,,,,,,,,,,,,,,,,,,1.97263,,,,,,,,,,,,,98bd26a1-91a3-4a74-aebe-7667be487b46,43,,"[87.6, 10.5]",3888706,1,,,,,0.9453113,,Right Foot,True,,"[109.7, 41.1]",,High Pass,,37.746124,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Franco Causio,397732.0,Right Center Midfield,4,Juventus,224,['0a8180bb-4874-4600-beb9-a7da4df41a5c'],5,,,,,,,,,,,,,,,,,,Juventus,224,00:01:05.931,Pass,
,,,,,,,,,,,,,,,,,,0.922397,,,,,,,,,,,,,94959a0e-1be3-44dd-9cdd-a769cb2e38ac,46,,"[41.7, 31.2]",3888706,1,,,,True,-0.648332,,,,,"[45.0, 28.7]",,Low Pass,,4.1400485,,Johan Cruyff,39713.0,,,,,,Recovery,1,Regular Play,Arie Haan,39719.0,Center Defensive Midfield,5,Ajax,806,"['7c1b8abe-ee1c-4f9b-abd5-ae848a9d35a2', 'b9266697-32f4-4f1b-9d94-9647fc0706ab']",10,,,,,,,,,,,,,,,,,,Ajax,806,00:01:10.873,Pass,True
,,,,,,,,,,,,,,,,,,1.471746,,,,,,,,,,,,,512db2b0-b786-4e8b-b2e3-2e206c229fc4,48,,"[45.0, 28.7]",3888706,1,,,,,-2.683933,,Right Foot,,,"[38.3, 25.4]",,High Pass,,7.4686007,,Arie Haan,39719.0,,,,,,,1,Regular Play,Johan Cruyff,39713.0,Center Forward,5,Ajax,806,['2748fb2f-49e9-44dd-8479-762ce432245e'],11,,,,,,,,,,,,,,,,,,Ajax,806,00:01:11.796,Pass,
,,,,,,,,,,,,,,,,,,1.354578,,,,,,,,,,,,,0ddb4f2d-e387-4f14-9382-335e32c7d8da,52,,"[39.2, 26.6]",3888706,1,,,,,0.8960554,,Right Foot,,,"[44.4, 33.1]",,High Pass,,8.324061,,Gerrie Mühren,39724.0,,,,,,,1,Regular Play,Arie Haan,39719.0,Center Defensive Midfield,5,Ajax,806,"['428d3ecc-0e33-4143-8157-346f71d4a7fb', '8d822a61-f136-4f8a-95b0-57689d42cafa']",13,,,,,,,,,,,,,,,,,,Ajax,806,00:01:13.648,Pass,True
,,,,,,,,,,,,,,,,,,2.011224,,,,,,,,,,,,,826305c5-37b5-495c-9b12-fff16890e61f,55,,"[45.3, 34.5]",3888706,1,,,,,-1.8105395,,Left Foot,,,"[39.8, 12.0]",,Ground Pass,,23.16247,,Johan Neeskens,39721.0,,,,,,,1,Regular Play,Gerrie Mühren,39724.0,Left Center Midfield,5,Ajax,806,['194a782a-b40e-413c-a840-1ecb9858dde2'],15,,,,,,,,,,,,,,,,,,Ajax,806,00:01:15.852,Pass,
,,,,,,,,,,,,,,,,,,1.28034,,,,,,,,,,,,,3bbd43cd-e78e-47d9-ab44-854136a76d52,58,,"[53.3, 18.2]",3888706,1,,,,,0.8735413,,Right Foot,,,"[63.1, 29.9]",,Ground Pass,,15.262044,,Ruud Krol,39720.0,,,,,,,1,Regular Play,Johan Neeskens,39721.0,Right Center Midfield,5,Ajax,806,['4b9fe2d6-3748-4e29-abed-ca6df25cb919'],21,,,,,,,,,,,,,,,,,,Ajax,806,00:01:21.300,Pass,
,,,,,,,,,,,,,,,,,,0.689312,,,,,,,,,,,,,4d5bd5a9-e9d3-439f-8e68-7d5db88c24f3,61,,"[70.1, 15.6]",3888706,1,,,,,-1.1722739,,Right Foot,,,"[71.7, 11.8]",,Ground Pass,,4.1231055,,Piet Keizer,39716.0,,,,,,,1,Regular Play,Ruud Krol,39720.0,Left Back,5,Ajax,806,['8f81d37f-847d-4bbb-9f96-2f22802f2775'],27,,,,,,,,,,,,,,,,,,Ajax,806,00:01:27.449,Pass,
,,,,,,,,,,,,,,,,,,1.172749,,,,,,,,,,,,,5627c0db-8180-4bd0-bde0-7e50345781e0,67,,"[72.2, 11.8]",3888706,1,,,,,-2.8484058,,Left Foot,,,"[66.9, 10.2]",,Ground Pass,,5.5362444,,Ruud Krol,39720.0,,,,,,Recovery,1,Regular Play,Piet Keizer,39716.0,Left Wing,5,Ajax,806,['0e4c342e-59d8-43ff-ad77-069f074dec2c'],32,,,,,,,,,,,,,,,,,,Ajax,806,00:01:32.191,Pass,
,,,,,,,,,,,,,,,,,,1.265851,,,,,,,,,,,,,22bfa355-69d9-4a21-a4a8-349d4cbd72ec,75,,"[73.6, 9.0]",3888706,1,,,,,-0.2504431,,Left Foot,,,"[86.5, 5.7]",,Ground Pass,,13.315405,,Gerrie Mühren,39724.0,,,,,,,1,Regular Play,Ruud Krol,39720.0,Left Back,5,Ajax,806,['d9aa88f2-ae21-4798-a58b-4e051c3a0ce7'],35,,,,,,,,,,,,,,,,,,Ajax,806,00:01:35.226,Pass,
,,,,,,,,,,,,,,,,,,1.121068,,,,,,,,,,,,,e3654bca-a25c-433d-a797-4ad532a95aeb,85,,"[33.4, 80.0]",3888706,1,,,,,-0.6628625,,,,,"[44.8, 71.1]",,Low Pass,,14.46271,,Franco Causio,397732.0,,,,,,Throw-in,1,From Throw In,Gianpietro Marchetti,397729.0,Right Back,6,Juventus,224,['35d96d7b-55e2-44ea-95d4-2f12c81a4d11'],51,,,,,,,,,,,,,,,,,,Juventus,224,00:01:51.262,Pass,
,,,,,,,,,,,,,,,,,,1.206032,,,,,,,,,,,,,9561614a-07dc-4f3d-be45-af6a57599310,88,,"[46.5, 71.4]",3888706,1,,,,,2.6834395,,Right Foot,,,"[39.2, 75.0]",,Ground Pass,,8.13941,,Gianpietro Marchetti,397729.0,,,,,,,1,From Throw In,Franco Causio,397732.0,Right Center Midfield,6,Juventus,224,['f169a7b4-ab16-4ac9-9c1c-79f97ecf7588'],53,,,,,,,,,,,,,,,,,,Juventus,224,00:01:53.045,Pass,
,,,,,,,,,,,,,,,,,,2.324078,,,,,,,,,,,,,31e9e42c-d310-4356-b492-b934509ad102,90,,"[39.2, 75.0]",3888706,1,,,,,-0.3403295,,Right Foot,,,"[74.5, 62.5]",,High Pass,,37.44783,Incomplete,Franco Causio,397732.0,,,,,,,1,From Throw In,Gianpietro Marchetti,397729.0,Right Back,6,Juventus,224,"['0cf36757-d0db-46d6-8e73-5ad94ea1060c', 'bf243e22-acb5-4e08-953d-fd4f7aa9be9f']",54,,,,,,,,,,,,,,,,,,Juventus,224,00:01:54.251,Pass,
,,,,,,,,,,,,,,,,,,1.92926,,,,,,,,,,,,,bf243e22-acb5-4e08-953d-fd4f7aa9be9f,93,,"[45.6, 17.6]",3888706,1,,,,True,0.108360484,,,,,"[69.5, 20.2]",,High Pass,,24.041006,Unknown,Johan Neeskens,39721.0,,,,,,Recovery,1,From Throw In,Horst Blankenburg,39729.0,Left Center Back,6,Juventus,224,"['0b715ecc-f382-4904-ac04-a6dc4c296367', '31e9e42c-d310-4356-b492-b934509ad102', '66912f62-835a-46b0-8459-cf39397233d7']",56,,,,,,,,,,,,,,,,,,Ajax,806,00:01:56.575,Pass,True
,,,,,,,,,,,,,,,,,,0.839409,,,,,,,,,,,,,2184cb32-c425-4cc4-a850-fead8e626302,97,,"[70.9, 21.5]",3888706,2,,,,,-0.044415217,,Right Foot,,,"[75.4, 21.3]",,Ground Pass,,4.504442,,Johan Cruyff,39713.0,,,,,,Free Kick,1,From Free Kick,Arie Haan,39719.0,Center Defensive Midfield,7,Ajax,806,['baacbf2d-f9c1-4282-970f-a735f67ee5f7'],9,,,,,,,,,,,,,,,,,,Ajax,806,00:02:09.948,Pass,
,,,,,,,,,,,,,,,,,,1.40224,,,,,,,,,,,,,fdce619d-edb9-4b4a-882a-7169edc32035,103,,"[117.8, 12.0]",3888706,2,,,,,1.4833703,,Left Foot,True,,"[120.0, 37.1]",,High Pass,,25.19623,Unknown,,,,,,,,,1,From Free Kick,Johan Cruyff,39713.0,Center Forward,7,Ajax,806,,19,,,,,,,,,,,,,,,,,,Ajax,806,00:02:19.860,Pass,
,,,,,,,,,,,,,,,,,,0.933749,,,,,,,,,,,,,56054e70-52c3-443f-83fe-5cf2ff93154f,107,,"[13.2, 51.6]",3888706,2,,,,,2.1910458,,Right Foot,,,"[9.2, 57.2]",,Ground Pass,,6.8818603,,Francesco Morini,397730.0,,,,,,,1,Regular Play,Giuseppe Furino,397673.0,Center Defensive Midfield,8,Juventus,224,['9dfcccf1-f555-4cbd-8c38-bcb15f5804e4'],24,,,,,,,,,,,,,,,,,,Juventus,224,00:02:24.965,Pass,
,,,,,,,,,,,,,,,,,,2.218688,,,,,,,,,,,,,1e2df9b7-8c64-4971-86f1-a18f1ea31607,109,,"[9.2, 57.2]",3888706,2,,,,,-0.5894435,,Right Foot,,,"[41.2, 35.8]",,High Pass,,38.496235,,Roberto Bettega,397735.0,,,,,,,1,Regular Play,Francesco Morini,397730.0,Right Center Back,8,Juventus,224,['4e05bfa4-0094-492d-99b2-5baa001468ff'],25,,,,,,,,,,,,,,,,,,Juventus,224,00:02:25.899,Pass,
,,,,,,,,,,,,,,,,,,0.736732,,,,,,,,,,,,,d82c9b31-530c-45c1-8397-21bc039bb558,112,,"[38.7, 37.0]",3888706,2,,,,,-2.4791663,,Other,,,"[33.7, 33.1]",,Low Pass,,6.3411355,,Fabio Capello,397733.0,,,,,,,1,Regular Play,Roberto Bettega,397735.0,Left Wing,8,Juventus,224,['f44f5906-cd96-404f-af43-16b86d995b05'],28,,,,,,,,,,,,,,,,,,Juventus,224,00:02:28.134,Pass,
,,,,,,,,,,,,,,,,,,0.893318,,,,,,,,,,,,,aa2b9553-d5aa-40f1-b943-77a4081c9d9d,118,,"[78.3, 62.6]",3888706,2,,,,,0.1906389,,Right Foot,,,"[89.7, 64.8]",,Ground Pass,,11.61034,,Johnny Rep,397727.0,,,,,,,1,Regular Play,Wim Suurbier,39734.0,Right Back,8,Juventus,224,['c944204d-e219-4eb5-b3ba-e0e39350d24e'],35,,,,,,,,,,,,,,,,,,Ajax,806,00:02:35.012,Pass,
,,,,,,,,,,,,,,,,,,3.058074,,,,,,,,,,,,,a252602f-2f59-4291-97fe-2eec16a78d17,121,,"[89.7, 64.8]",3888706,2,,,,,-0.82802635,,Left Foot,True,,"[120.0, 31.8]",,High Pass,,44.800556,Out,Johan Cruyff,39713.0,,,,,,,1,Regular Play,Johnny Rep,397727.0,Right Wing,8,Juventus,224,['54acc184-c194-469e-ae67-e2b26b788a29'],36,,,,,,,,,,,,,,,,,,Ajax,806,00:02:36.475,Pass,
,,,,,,,,,,,,,,,,,,3.407153,,,,,,,,,,,,,42e44b3f-69e4-4bd0-bfc3-9f9a511894de,123,,"[6.0, 44.0]",3888706,2,,,,,0.09478554,,Right Foot,,,"[62.8, 49.4]",,High Pass,,57.056114,,Franco Causio,397732.0,,,,,,Goal Kick,1,From Goal Kick,Dino Zoff,397668.0,Goalkeeper,9,Juventus,224,['5f2f2328-092a-4696-baf5-24db109ace5d'],56,,,,,,,,,,,,,,,,,,Juventus,224,00:02:56.357,Pass,
,,,,,,,,,,,,,,,,,,2.242789,,,,,,,,,,,,,22c3cf49-db9b-4851-b385-a684463763c1,126,,"[62.8, 49.4]",3888706,2,,,,True,-1.1191602,,,,,"[69.3, 36.0]",,Low Pass,,14.893287,Incomplete,Pietro Anastasi,397734.0,,,,,,,1,From Goal Kick,Franco Causio,397732.0,Right Center Midfield,9,Juventus,224,"['145bc942-a169-4edd-b85a-e8c6dc5b6d3a', '32f20100-1545-4c08-9f48-5073aa01b6c4', '420a0cec-3957-4429-b0bd-8ad9dc12ddce']",59,,,,,,,,,,,,,,,,,,Juventus,224,00:02:59.804,Pass,True
,,,,,,,,,,,,,,,,,,3.243653,,,,,,,,,,,,,5308df67-fa48-4a10-8203-0e41e5450fc2,133,,"[65.0, 48.1]",3888706,3,,,,,0.31000614,29752f46-05d0-4ee5-9b5f-4c62718195ca,Left Foot,,,"[100.9, 59.6]",,High Pass,,37.69695,,Johnny Rep,397727.0,True,,,,,,1,From Counter,Horst Blankenburg,39729.0,Left Center Back,10,Ajax,806,['032aa1d6-1470-4bcc-bd5d-d8c049cf192c'],7,,,,,,,,,,,,,,,,,,Ajax,806,00:03:07.000,Pass,
,,,,,,,,,,,,,,,,,,5.686099,,,,,,,,,,,,,2652be0f-5193-4d9f-828b-f21f7cd57e24,138,,"[120.0, 80.0]",3888706,3,,,,,-1.6118329,,Left Foot,,,"[116.9, 4.5]",,High Pass,True,75.563614,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Gerrie Mühren,39724.0,Left Center Midfield,11,Ajax,806,['02d8e31b-e2d6-4a32-a0ea-4dbf0d316e96'],27,,,,,,,,,,,,,,,,,,Ajax,806,00:03:27.229,Pass,
,,,,,,,,,,,,,,,,,,1.889354,,,,,,,,,,,,,62ee679c-393c-4ab8-87c6-a55472bd6413,141,,"[4.0, 76.1]",3888706,3,,,,,-0.0829501,,Right Foot,,,"[47.3, 72.5]",,Low Pass,,43.449394,,Franco Causio,397732.0,,,,,,,1,Regular Play,Sandro Salvadore,397728.0,Left Center Back,12,Juventus,224,['0c8c6246-6a4d-4d9b-bba0-2350c2de985f'],34,,,,,,,,,,,,,,,,,,Juventus,224,00:03:34.441,Pass,
,,,,,,,,,,,,,,,,,,0.406355,,,,,,,,,,,,,9e62d864-8d80-4e32-ae02-8ae14f17d4c7,145,,"[51.8, 72.0]",3888706,3,,,,,-0.83535653,,Right Foot,,,"[55.6, 67.8]",,Low Pass,,5.663921,,Fabio Capello,397733.0,,,,,,,1,Regular Play,Franco Causio,397732.0,Right Center Midfield,12,Juventus,224,['218a33df-9459-4e4e-9413-31dc300b9bbd'],38,,,,,,,,,,,,,,,,,,Juventus,224,00:03:38.512,Pass,
,,,,,,,,,,,,,,,,,,0.839459,,,,,,,,,,,,,39c1c4af-2132-481c-8620-4532975739aa,148,,"[55.6, 67.8]",3888706,3,,,,,2.4923334,,Other,,,"[47.3, 74.1]",,Low Pass,,10.420173,,Franco Causio,397732.0,,,,,,,1,Regular Play,Fabio Capello,397733.0,Left Center Midfield,12,Juventus,224,['8f6fd0b1-222b-42d1-b4f6-1eedf0c1791d'],38,,,,,,,,,,,,,,,,,,Juventus,224,00:03:38.945,Pass,
