50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.370041,,,,,,,,,,,,,ef9c0cda-46a6-47a0-8624-0d362fe7a688,17,,"[66.0, 29.4]",3888711,0,,,,,-0.20291021,,Left Foot,,,,"[86.9, 25.1]",,High Pass,,21.337759,,Incomplete,,Dirk Wouter Johannes van Dijk,397744.0,,,,,,,1,From Kick Off,Velibor Vasović,397742.0,Left Center Back,2,Ajax,806,"['ae5aff42-95ca-4049-a4e8-49df32e36acb', 'ff0d1b33-d514-4f8f-9c5d-980fb2ce9ec2']",14,,,,,,,,,,,,,,,,,,Ajax,806,00:00:14.706,Pass,
,,,,,,,,,,,,,,,,0.784027,,,,,,,,,,,,,bd662380-91ea-4d8f-ad56-1ffe9a5f45c0,20,,"[67.3, 23.4]",3888711,0,,,,,-0.06919628,,Head,,,,"[77.4, 22.7]",,High Pass,,10.1242285,,,,Piet Keizer,39716.0,,,,,,Recovery,1,From Kick Off,Velibor Vasović,397742.0,Left Center Back,2,Ajax,806,['34213183-86e8-47b6-b9fc-ca3b9eb30c25'],18,,,,,,,,,,,,,,,,,,Ajax,806,00:00:18.096,Pass,
,,,,,,,,,,,,,,,,1.637691,,,,,,,,,,,,,498cace7-972c-4356-9ebe-650aa67a7f56,22,,"[77.6, 22.7]",3888711,0,,,,,0.93206465,,Head,,,,"[85.1, 32.8]",,Low Pass,,12.580143,,Incomplete,,Johan Cruyff,39713.0,,,,,,,1,From Kick Off,Piet Keizer,39716.0,Center Attacking Midfield,2,Ajax,806,"['774b659b-4ed1-498f-99a2-3dfd360a18eb', 'a5a40555-5587-4eac-a2b6-b0f962286d03']",18,,,,,,,,,,,,,,,,,,Ajax,806,00:00:18.880,Pass,
,,,,,,,,,,,,,,,,0.6318,,,,,,,,,,,,,2871c676-6c0f-4779-906b-f93628adae60,27,,"[36.2, 47.9]",3888711,0,,,,,-1.012197,,Right Foot,,,,"[37.7, 45.5]",,Ground Pass,,2.8301942,,,,Dimitris Domazos,397752.0,,,,,,,1,Regular Play,Aristidis Kamaras,397750.0,Center Defensive Midfield,3,Panathinaikos,952,"['a6e15610-e10a-43c6-a9df-6cf2be4b396b', 'a91093bc-1d5e-404e-94b0-8d381518f12d']",21,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:00:21.874,Pass,True
,,,,,,,,,,,,,,,,0.949148,,,,,,,,,,,,,ccdbb5c0-2959-4dda-a609-d80c9e2f06a7,31,,"[37.2, 46.1]",3888711,0,,,,,-1.9922155,,Right Foot,,,,"[35.9, 43.2]",,Ground Pass,,3.1780498,,,,Aristidis Kamaras,397750.0,,,,,,,1,Regular Play,Dimitris Domazos,397752.0,Right Center Midfield,3,Panathinaikos,952,"['3600d20f-2285-42da-b279-4131565dc96d', '7c219279-ba5e-4d9b-a26d-8b937ae9b50b']",23,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:00:23.105,Pass,True
,,,,,,,,,,,,,,,,5.632873,,,,,,,,,,,,,68072bf1-ce42-4016-be5b-80502ac06940,39,,"[69.1, 42.1]",3888711,0,,,,,0.71217966,,Right Foot,,,,"[113.0, 80.0]",,High Pass,,57.996723,,Out,,Sjaak Swart,39723.0,,,,,,,1,Regular Play,Dirk Wouter Johannes van Dijk,397744.0,Center Forward,3,Panathinaikos,952,['178f3ec3-b7b1-4a85-bfed-5f8347b1d396'],26,,,,,,,,,,,,,,,,,,Ajax,806,00:00:26.354,Pass,
,,,,,,,,,,,,,,,,1.386787,,,,,,,,,,,,,64ca233c-f8c4-47fe-9974-cba3d65fc847,41,,"[13.3, 0.1]",3888711,0,,,,,1.7269228,,,,,,"[11.6, 10.9]",,Low Pass,,10.932978,,,,Frantsiskos Sourpis,397746.0,,,,,,Throw-in,1,From Throw In,Georgios Vlachos,397748.0,Left Back,4,Panathinaikos,952,['274285f1-aa77-4ddd-a6a1-47d547654c16'],37,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:00:37.082,Pass,
,,,,,,,,,,,,,,,,0.853934,,,,,,,,,,,,,78e0fe5b-3a31-410b-ab9b-2bfeb75ae840,44,,"[11.6, 10.9]",3888711,0,,,,,-1.7526721,,Right Foot,,,,"[10.0, 2.2]",,Ground Pass,,8.845903,,,,Georgios Vlachos,397748.0,,,,,,,1,From Throw In,Frantsiskos Sourpis,397746.0,Left Center Back,4,Panathinaikos,952,['f30d8f86-61a6-4e3d-96cb-cd54d29e8234'],38,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:00:38.593,Pass,
,,,,,,,,,,,,,,,,1.513685,,,,,,,,,,,,,42d7f63e-14aa-40de-b236-0b8f2be46a34,47,,"[7.8, 2.8]",3888711,0,,,,,0.47847354,,Right Foot,,,,"[31.9, 15.3]",,High Pass,,27.14885,,,,Konstantinos Eleftherakis,397751.0,,,,,,,1,From Throw In,Georgios Vlachos,397748.0,Left Back,4,Panathinaikos,952,['99ea4573-b1dc-4e55-86fa-df094427e7b1'],40,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:00:40.255,Pass,
,,,,,,,,,,,,,,,,0.98325,,,,,,,,,,,,,312042c5-1338-45d7-891d-7f05ced6b8e0,56,,"[35.0, 5.3]",3888711,0,,,,,0.8500561,,Left Foot,,,,"[41.5, 12.7]",,Ground Pass,,9.849365,,,,Totis Fylakouris,397753.0,,,,,,,1,From Throw In,Konstantinos Eleftherakis,397751.0,Left Center Midfield,4,Panathinaikos,952,"['45424683-001a-442d-bd99-573b63d35b3a', 'edbda76e-46e8-4925-a5da-31f7592f878d']",44,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:00:44.593,Pass,True
,,,,,,,,,,,,,,,,1.374882,,,,,,,,,,,,,8a40c9b5-ff99-4fd7-81a0-329f53113e33,59,,"[40.3, 15.7]",3888711,0,,,,,1.6694846,,Right Foot,,,,"[38.3, 35.9]",,Ground Pass,,20.298769,,,,Aristidis Kamaras,397750.0,,,,,,,1,From Throw In,Totis Fylakouris,397753.0,Left Wing,4,Panathinaikos,952,['d7434e56-5a05-44c5-a6e1-2f4acce7b720'],47,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:00:47.174,Pass,
,,,,,,,,,,,,,,,,1.140948,,,,,,,,,,,,,e0c87d25-ec32-4792-954c-1cb167570495,62,,"[38.8, 33.0]",3888711,0,,,,,-1.7992929,,Right Foot,,,,"[36.8, 24.4]",,Ground Pass,,8.829496,,,,Konstantinos Eleftherakis,397751.0,,,,,,,1,From Throw In,Aristidis Kamaras,397750.0,Center Defensive Midfield,4,Panathinaikos,952,['277ec2ee-fb9b-4b3e-8650-0d2659d3c0f8'],49,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:00:49.576,Pass,
,,,,,,,,,,,,,,,,0.810065,,,,,,,,,,,,,36e6e454-b659-42b3-b765-ad7fc6ef2f78,65,,"[36.8, 24.4]",3888711,0,,,,,0.7916093,,Right Foot,,,,"[44.8, 32.5]",,Low Pass,,11.384639,,,,Dimitris Domazos,397752.0,,,,,,,1,From Throw In,Konstantinos Eleftherakis,397751.0,Left Center Midfield,4,Panathinaikos,952,['b63b1a52-2b67-4976-93b5-ce1036c14427'],51,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:00:51.242,Pass,
,,,,,,,,,,,,,,,,1.39424,,,,,,,,,,,,,dcc475a9-bc57-446c-b68f-5a7c7637bb83,67,,"[44.8, 32.5]",3888711,0,,,,,-0.75599486,,Right Foot,,,,"[51.8, 25.9]",,Ground Pass,,9.6208105,,,,Totis Fylakouris,397753.0,,,,,,,1,From Throw In,Dimitris Domazos,397752.0,Right Center Midfield,4,Panathinaikos,952,['3f887a4e-5279-4503-af89-caad8f89cd63'],52,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:00:52.052,Pass,
,,,,,,,,,,,,,,,,0.965901,,,,,,,,,,,,,a8dd7e14-0e2a-460f-8473-570a22b08813,71,,"[54.1, 33.7]",3888711,0,,,,,-0.8726759,,Right Foot,,,,"[61.4, 25.0]",,Ground Pass,,11.356936,,,,Konstantinos Eleftherakis,397751.0,,,,,,,1,From Throw In,Totis Fylakouris,397753.0,Left Wing,4,Panathinaikos,952,['4c749569-0171-4346-bd69-e32fafc3700f'],58,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:00:58.755,Pass,
,,,,,,,,,,,,,,,,0.626881,,,,,,,,,,,,,d45151af-a243-484b-863d-bb4bcbcd4dba,78,,"[70.0, 16.0]",3888711,1,,,,,0.98279375,,Right Foot,,,,"[71.6, 18.4]",,Ground Pass,,2.8844411,,,,Dimitris Domazos,397752.0,,,,,,,1,From Throw In,Konstantinos Eleftherakis,397751.0,Left Center Midfield,4,Panathinaikos,952,['c0ca9352-8eaa-4b4d-8e31-afea93a54aaf'],4,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:01:04.012,Pass,
,,,,,,,,,,,,,,,,1.040349,,,,,,,,,,,,,ee0074b5-4b80-4836-a1df-01e3891c7271,81,,"[74.0, 10.2]",3888711,1,,,,,-0.64675844,,Right Foot,,,,"[83.8, 2.8]",,Ground Pass,,12.280066,,,,Georgios Vlachos,397748.0,,,,,,,1,From Throw In,Dimitris Domazos,397752.0,Right Center Midfield,4,Panathinaikos,952,['8d1a0718-3f6b-4604-8e18-218cbdeb25d4'],8,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:01:08.699,Pass,
,,,,,,,,,,,,,,,,2.278027,,,,,,,,,,,,,61c825eb-fe19-45ae-8001-d4c7b90f9691,84,,"[86.6, 6.6]",3888711,1,,,,,1.1167433,,Right Foot,True,,,"[105.0, 44.3]",,High Pass,,41.950565,,Incomplete,,Antonis Antoniadis,397755.0,,,,,,,1,From Throw In,Georgios Vlachos,397748.0,Left Back,4,Panathinaikos,952,"['26ea9c0d-e56c-48e3-86b4-f65627e21882', 'd8e2c024-499e-48d0-ba84-35898728523f']",11,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:01:11.464,Pass,
,,,,,,,,,,,,,,,,4.354467,,,,,,,,,,,,,ffe1115a-d99d-4c1a-9532-25b7b9bf0675,89,,"[15.7, 24.7]",3888711,1,,,,,0.26348326,,Drop Kick,,,,"[89.1, 44.5]",,High Pass,,76.02368,,Incomplete,,Dirk Wouter Johannes van Dijk,397744.0,,,,,,,1,Regular Play,Heinz Stuy,39728.0,Goalkeeper,5,Ajax,806,"['3cde3a5c-52fc-43db-b833-709aca8e9b2f', 'c23fbaa8-9991-44cd-a466-4629c0fd2298']",29,,,,,,,,,,,,,,,,,,Ajax,806,00:01:29.083,Pass,
,,,,,,,,,,,,,,,,2.603,,,,,,,,,,,,,3cde3a5c-52fc-43db-b833-709aca8e9b2f,91,,"[31.0, 35.6]",3888711,1,,,,,0.072599456,,Head,,,,"[53.0, 37.2]",,High Pass,,22.058105,,Incomplete,,Dimitris Domazos,397752.0,,,,,,Recovery,1,Regular Play,Frantsiskos Sourpis,397746.0,Left Center Back,5,Ajax,806,"['9d41509c-e8b0-46b4-88a6-7b90cc005709', 'ee3f2783-b0e4-4368-b30f-7593be0d2a8e', 'ffe1115a-d99d-4c1a-9532-25b7b9bf0675']",33,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:01:33.437,Pass,
,,,,,,,,,,,,,,,,2.628674,,,,,,,,,,,,,63c2ff36-5be1-4285-81af-fd83986ea496,95,,"[76.8, 36.4]",3888711,1,,,,,0.3510309,,Right Foot,,,,"[112.3, 49.4]",,High Pass,,37.805424,,Incomplete,,Sjaak Swart,39723.0,,,,,,,1,Regular Play,Velibor Vasović,397742.0,Left Center Back,5,Ajax,806,"['8e744c0d-49f8-4d42-bb89-fa9c1949f0e0', '9e0899bd-453a-41ae-adba-1e68bcccf0d8']",37,,,,,,,,,,,,,,,,,,Ajax,806,00:01:37.901,Pass,
,,,,,,,,,,,,,,,,2.026392,,,,,,,,,,,,,c641a08f-9922-4c80-ae46-c0a2db6a516c,99,,"[14.6, 30.1]",3888711,1,,,,,-0.91042566,,Keeper Arm,,,,"[22.6, 19.8]",,Ground Pass,,13.041856,,,,Georgios Vlachos,397748.0,,,,,,,1,Regular Play,Takis Ikonomopoulos,397745.0,Goalkeeper,6,Panathinaikos,952,['aa2f3095-35ca-4688-864c-15bef36d69f4'],41,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:01:41.302,Pass,
,,,,,,,,,,,,,,,,1.215744,,,,,,,,,,,,,f934e4aa-1676-4567-99e6-e0a809211df8,102,,"[27.5, 13.9]",3888711,1,,,,,0.34149665,,Right Foot,,,,"[44.1, 19.8]",,High Pass,,17.617321,,,,Antonis Antoniadis,397755.0,,,,,,,1,Regular Play,Georgios Vlachos,397748.0,Left Back,6,Panathinaikos,952,['53cfd33c-7916-42b7-821a-23a439675dd6'],44,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:01:44.740,Pass,
,,,,,,,,,,,,,,,,2.604062,,,,,,,,,,,,,cf90cf6e-c06c-4ce1-a964-34d44894d5ca,107,,"[49.4, 20.0]",3888711,2,,,,,0.5460564,,Right Foot,,,,"[88.4, 43.7]",,High Pass,,45.636497,,,,Antonis Antoniadis,397755.0,,,,,,Free Kick,1,From Free Kick,Georgios Vlachos,397748.0,Left Back,7,Panathinaikos,952,['b3feb35a-ff37-4b93-8d53-a342a855e613'],3,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:02:03.122,Pass,
,,,,,,,,,,,,,,,,2.629978,,,,,,,,,,,,,db53eba8-6c40-4724-ab82-3c836932d92a,110,,"[88.4, 43.7]",3888711,2,,,,True,-0.58581203,,,,,,"[109.5, 29.7]",,High Pass,,25.322124,,Incomplete,,Haris Grammos,397754.0,,,,,,,1,From Free Kick,Antonis Antoniadis,397755.0,Center Forward,7,Panathinaikos,952,"['57c16d8e-2935-48a3-9022-705e408de1cb', '59e20a50-6a44-475a-a015-14005077fdc0', 'bae20470-8f83-4fbd-990e-b68caba18a55']",5,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:02:05.766,Pass,True
,,,,,,,,,,,,,,,,0.906166,,,,,,,,,,,,,57c16d8e-2935-48a3-9022-705e408de1cb,113,,"[10.6, 50.4]",3888711,2,,,,,-2.7676508,,Right Foot,,,,"[2.7, 47.3]",,Low Pass,,8.48646,,,,Heinz Stuy,39728.0,,,,,,Recovery,1,Regular Play,Johan Neeskens,39721.0,Right Back,8,Ajax,806,"['57116e54-efef-430e-b945-ff7986b12439', 'db53eba8-6c40-4724-ab82-3c836932d92a']",8,,,,,,,,,,,,,,,,,,Ajax,806,00:02:08.396,Pass,
,,,,,,,,,,,,,,,,2.201208,,,,,,,,,,,,,cf3f668a-cbb0-418f-b705-d7ead52ffd6a,116,,"[8.2, 35.2]",3888711,2,,,,,-1.172922,,Left Foot,,,,"[11.1, 28.3]",,Ground Pass,,7.484651,,,,Wim Suurbier,39734.0,,,,,,,1,Regular Play,Heinz Stuy,39728.0,Goalkeeper,8,Ajax,806,['4538d6af-a56e-44ca-8745-918d147d6d83'],11,,,,,,,,,,,,,,,,,,Ajax,806,00:02:11.065,Pass,
,,,,,,,,,,,,,,,,2.176073,,,,,,,,,,,,,7a40df98-c068-4a12-a8cd-7726f5156d29,119,,"[37.9, 19.0]",3888711,2,,,,,-0.4201967,,Right Foot,,,,"[56.7, 10.6]",,Ground Pass,,20.59126,,,,Johan Cruyff,39713.0,,,,,,,1,Regular Play,Wim Suurbier,39734.0,Left Back,8,Ajax,806,['7932e985-94fb-4a43-9509-25e4fc83da90'],16,,,,,,,,,,,,,,,,,,Ajax,806,00:02:16.977,Pass,
,,,,,,,,,,,,,,,,0.259925,,,,,,,,,,,,,2f76b9dc-0fcf-4918-8416-b58f57a39b2d,129,,"[104.8, 22.3]",3888711,2,,,,,1.1071488,,Left Foot,,,,"[106.7, 26.1]",,High Pass,,4.248529,,Incomplete,,Dirk Wouter Johannes van Dijk,397744.0,,,,,,,1,Regular Play,Johan Cruyff,39713.0,Left Wing,8,Ajax,806,"['0b3b636b-1570-4680-8baf-a258a64150a8', 'dc9c502c-0b08-420b-961a-36564a634b06']",26,,,,,,,,,,,,,,,,,,Ajax,806,00:02:26.890,Pass,
,,,,,,,,,,,,,,,,1.913658,,,,,,,,,,,,,81f46c7f-b3c4-4811-9e21-15e20aa7d396,132,,"[15.0, 30.7]",3888711,2,,,,,0.44039598,,Left Foot,,,,"[23.7, 34.8]",,High Pass,,9.617692,,,,Dimitris Domazos,397752.0,,,,,,Recovery,1,Regular Play,Georgios Vlachos,397748.0,Left Back,8,Ajax,806,['4ada7a54-7cf0-454b-b68c-362948ee853e'],28,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:02:28.938,Pass,
,,,,,,,,,,,,,,,,2.619358,,,,,,,,,,,,,ce27de12-3b20-4d5d-85c1-b4b2100b9916,138,,"[28.8, 34.3]",3888711,2,,,,,-0.035770025,,Right Foot,,,,"[79.1, 32.5]",,High Pass,,50.332195,,Incomplete,,Antonis Antoniadis,397755.0,,,,,,Free Kick,1,From Free Kick,Frantsiskos Sourpis,397746.0,Left Center Back,9,Panathinaikos,952,"['5a964650-629c-4f31-b724-e906ec717622', '940becb8-c447-46c8-b880-a32838ec047d']",52,,,,,,,,,,,,,,,,,,Panathinaikos,952,00:02:52.125,Pass,
,,,,,,,,,,,,,,,,1.943112,,,,,,,,,,,,,940becb8-c447-46c8-b880-a32838ec047d,140,,"[41.0, 47.6]",3888711,2,,,,,-1.9718626,,Head,,,,"[34.3, 31.8]",,High Pass,,17.161877,,,,Gerrie Mühren,39724.0,,,,,,Recovery,1,From Free Kick,Reinier Johannes Maria Rijnders,397743.0,Right Defensive Midfield,9,Panathinaikos,952,"['5add90ef-71e7-46e4-8786-fa3c9eb2c490', 'ce27de12-3b20-4d5d-85c1-b4b2100b9916']",54,,,,,,,,,,,,,,,,,,Ajax,806,00:02:54.745,Pass,
