ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.313318,,,,,,,,,,,,,e8a8823e-f39b-4f2c-b7d3-ec1e3f16110b,17,,,"[23.4, 39.9]",3775577,0,,,,-1.4897244,,Right Foot,,,"[24.7, 23.9]",,Ground Pass,,16.052725,,,,Lia Wälti,10405.0,,,,,,1,From Kick Off,Manuela Zinsberger,10237.0,Goalkeeper,2,Arsenal WFC,968,['8a2935e9-9358-4dd3-b7d1-0c1a1a3be3e5'],9,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:09.307,Pass,
,,,,,,,,,,,,,,,,1.211831,,,,,,,,,,,,,1a0d682c-e566-4808-9386-d7820526372b,20,,,"[33.4, 21.7]",3775577,0,,,,-0.9998699,,Right Foot,,,"[41.3, 9.4]",,Ground Pass,,14.618482,,,,Katie McCabe,15620.0,,,,,,1,From Kick Off,Lia Wälti,10405.0,Left Center Back,2,Arsenal WFC,968,['01826678-94ba-460d-abd0-fc68dbf97980'],11,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:11.998,Pass,
,,,,,,,,,,,,,,,,2.462189,,,,,,,,,,,,,e58361ab-a2a2-4267-adaf-8e0a717e5f26,23,,,"[42.6, 16.6]",3775577,0,,,,2.0949266,,Left Foot,,,"[28.9, 40.3]",,Ground Pass,,27.374805,,,,Manuela Zinsberger,10237.0,,,,,,1,From Kick Off,Katie McCabe,15620.0,Left Back,2,Arsenal WFC,968,['8f479e8d-d1c3-41f6-ba24-f45b6313bb73'],16,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:16.230,Pass,
,,,,,,,,,,,,,,,,1.608344,,,,,,,,,,,,,d3e5e60b-068c-4062-9ec6-fb6335b78ebc,26,,,"[28.3, 41.2]",3775577,0,,,,1.4642249,,Right Foot,,,"[30.6, 62.7]",,Ground Pass,,21.622673,,,,Leah Williamson,18999.0,,,,,,1,From Kick Off,Manuela Zinsberger,10237.0,Goalkeeper,2,Arsenal WFC,968,['4d1658cf-3066-487f-a467-2e67a73480fa'],20,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:20.046,Pass,
,,,,,,,,,,,,,,,,1.604564,,,,,,,,,,,,,42415feb-75a5-42a7-ae86-651b2583a7e7,29,,,"[30.3, 64.2]",3775577,0,,,,-1.8938175,,Right Foot,,,"[22.4, 40.6]",,Ground Pass,,24.887146,,,,Manuela Zinsberger,10237.0,,,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,['bc5f0c3a-5af2-4b87-bbfc-a3207864761a'],22,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:22.434,Pass,
,,,,,,,,,,,,,,,,2.168101,,,,,,,,,,,,,0e087976-b50f-45be-8f4e-546b196fe85d,32,,,"[24.3, 38.8]",3775577,0,,,,-1.3696694,,Right Foot,,,"[28.5, 18.2]",,Ground Pass,,21.023796,,,,Lia Wälti,10405.0,,,,,,1,From Kick Off,Manuela Zinsberger,10237.0,Goalkeeper,2,Arsenal WFC,968,['23b7fee9-28a7-4eba-bda3-8f1d1f23f3ac'],25,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:25.647,Pass,
,,,,,,,,,,,,,,,,1.030173,,,,,,,,,,,,,9eae3383-07fc-4fb9-81b5-f325e7827eaa,35,,,"[33.8, 15.8]",3775577,0,,,,-0.64726996,,Right Foot,,,"[46.5, 6.2]",,Ground Pass,,15.920113,,,,Katie McCabe,15620.0,,,,,,1,From Kick Off,Lia Wälti,10405.0,Left Center Back,2,Arsenal WFC,968,['4d8bd8a6-2e6a-43d9-b7bc-ea80065224ec'],29,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:29.390,Pass,
,,,,,,,,,,,,,,,,1.278522,,,,,,,,,,,,,fc51b2b4-de3d-4e8d-85bc-6863f109af6f,38,,,"[49.5, 10.5]",3775577,0,,,,0.90583163,,Right Foot,,,"[56.4, 19.3]",,Ground Pass,,11.182576,,,,Vivianne Miedema,15623.0,,,,,,1,From Kick Off,Katie McCabe,15620.0,Left Back,2,Arsenal WFC,968,['b528549d-3720-4ddb-b90f-3f735e552b78'],31,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:31.942,Pass,
,,,,,,,,,,,,,,,,1.991575,,,,,,,,,,,,,02218514-41fc-462c-a5e0-b13ea0544a51,41,,,"[55.6, 19.6]",3775577,0,,,,3.127832,,Left Foot,,,"[33.8, 19.9]",,Ground Pass,,21.802065,,,,Lia Wälti,10405.0,,,,,,1,From Kick Off,Vivianne Miedema,15623.0,Right Center Midfield,2,Arsenal WFC,968,['345efbd3-d986-4fb0-9d81-8087cc98cc9b'],33,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:33.240,Pass,
,,,,,,,,,,,,,,,,2.724281,,,,,,,,,,,,,d5bbb368-b060-468b-a863-2af71905b25c,44,,,"[36.2, 21.3]",3775577,0,,,,1.5469913,,Right Foot,,,"[37.2, 63.3]",,Ground Pass,,42.0119,,,,Leah Williamson,18999.0,,True,,,,1,From Kick Off,Lia Wälti,10405.0,Left Center Back,2,Arsenal WFC,968,['f6669740-d6ff-4ca9-ae42-41e33b5b3a5c'],36,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:36.805,Pass,
,,,,,,,,,,,,,,,,1.639073,,,,,,,,,,,,,1bcf8d91-d0fb-478b-9a33-fdac44b62f05,47,,,"[41.9, 64.6]",3775577,0,,,,-0.13315658,,Right Foot,,,"[85.2, 58.8]",,High Pass,,43.686726,,Incomplete,,Danielle van de Donk,10658.0,,,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,"['4721350c-9ed7-4545-8531-97d48d68f8df', '64f80e76-64c6-4771-a645-b2aee427a0fe']",40,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:40.862,Pass,
,,,,,,,,,,,,,,,,2.07632,,,,,,,,,,,,,4721350c-9ed7-4545-8531-97d48d68f8df,49,,,"[34.9, 21.3]",3775577,0,,,,-1.1284221,,Head,,,"[41.2, 8.0]",,High Pass,,14.716658,,,,Poppy Pattinson,17274.0,,,,,Recovery,1,Regular Play,Gabrielle George,15575.0,Left Center Back,3,Everton LFC,967,"['1bcf8d91-d0fb-478b-9a33-fdac44b62f05', '55100bec-eac3-4352-ac1c-45cc773d2ffd']",42,,,,,,,,,,,,,,,,Everton LFC,967,00:00:42.501,Pass,
,,,,,,,,,,,,,,,,1.671946,,,,,,,,,,,,,95026b63-a0ec-4fb4-a065-613fb6bc00ea,52,,,"[41.7, 9.7]",3775577,0,,,True,0.0,,,,,"[49.7, 9.7]",,Low Pass,,8.0,,,,Jill Scott,10172.0,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,3,Everton LFC,967,"['87d629f4-fe4b-4aaf-9b36-66af218d1d43', 'afc69050-12f9-483d-a8ca-b1139a6223b3']",44,,,,,,,,,,,,,,,,Everton LFC,967,00:00:44.578,Pass,True
,,,,,,,,,,,,,,,,1.0406,,,,,,,,,,,,,5430b819-031e-44a4-b501-fd858a0a7710,54,,,"[50.3, 10.0]",3775577,0,,,,2.4227626,,Right Foot,,,"[48.7, 11.4]",,Ground Pass,,2.1260293,,,,Isobel Mary Christiansen,4645.0,,,,,,1,Regular Play,Jill Scott,10172.0,Right Defensive Midfield,3,Everton LFC,967,['d6b6dff6-cee9-4b52-89c1-7af7121cb47b'],46,,,,,,,,,,,,,,,,Everton LFC,967,00:00:46.250,Pass,
,,,,,,,,,,,,,,,,2.360218,,,,,,,,,,,,,7d4d473e-a8fb-4230-87f3-9d1c56c54278,58,,,"[50.0, 11.3]",3775577,0,,,,-0.48995733,,Right Foot,,,"[71.0, 0.1]",,High Pass,,23.8,,Out,,Claire Emslie,4646.0,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Left Defensive Midfield,3,Everton LFC,967,"['ae725ef1-af5f-4e4b-9603-f8b6b983ca09', 'b42e6ca7-8b36-47fe-a960-afdec990b8a5']",47,,,,,,,,,,,,,,,,Everton LFC,967,00:00:47.349,Pass,True
,,,,,,,,,,,,,,,,2.822515,,,,,,,,,,,,,8469ad34-4a58-44db-8937-0c71380fd642,60,,,"[48.2, 80.0]",3775577,0,,,,-2.7164934,,,,,"[33.4, 73.3]",,Low Pass,,16.245922,,,,Leah Williamson,18999.0,,,,,Throw-in,1,From Throw In,Noelle Maritz,10404.0,Right Back,4,Arsenal WFC,968,['67c8ddf0-e2b3-4abb-b7da-be87c92aa723'],54,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:54.299,Pass,
,,,,,,,,,,,,,,,,2.573382,,,,,,,,,,,,,f0dd9016-2325-4a16-bd66-7e5759b7890d,63,,,"[34.4, 72.6]",3775577,0,,,,-1.4951288,,Right Foot,,,"[38.6, 17.2]",,Low Pass,,55.55898,,,,Lia Wälti,10405.0,,True,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,4,Arsenal WFC,968,['8b05012c-beac-4f4f-9979-f6e978b2fb85'],58,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:58.314,Pass,
,,,,,,,,,,,,,,,,1.854459,,,,,,,,,,,,,a0809576-7913-4df0-8274-8b30848d7b17,66,,,"[50.5, 21.1]",3775577,1,,,,-0.9751408,,Right Foot,,,"[56.6, 12.1]",,Ground Pass,,10.872442,,,,Katie McCabe,15620.0,,,,,,1,From Throw In,Lia Wälti,10405.0,Left Center Back,4,Arsenal WFC,968,['b1aafe8b-d055-4601-80bb-df2988e60176'],3,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:03.209,Pass,
,,,,,,,,,,,,,,,,2.84123,,,,,,,,,,,,,a5fcb1e9-ca58-40d7-b1c4-e3cdf3fc248a,69,,,"[66.3, 12.9]",3775577,1,,,,0.36981845,,Left Foot,,,"[106.8, 28.6]",,High Pass,,43.43662,,Incomplete,,Caitlin Jade Foord,11338.0,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,4,Arsenal WFC,968,"['730ecc1d-78b1-4e1c-88dd-3c6ef618e76c', 'c8384594-ce54-478c-bbf9-581ab67dc024']",6,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:06.483,Pass,
,,,,,,,,,,,,,,,,3.983375,,,,,,,,,,,,,55e601af-003a-474b-bbb6-cbdf67e705f9,72,,,"[109.8, 0.1]",3775577,1,,,,1.2786981,,,,,"[118.4, 28.7]",,High Pass,,29.86503,,Incomplete,,Caitlin Jade Foord,11338.0,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Back,5,Arsenal WFC,968,"['23199ef4-92bd-4221-8a0c-e49ce6a3dce9', '31ce926b-c2f6-4a57-85b8-aad2df2c6e4d']",19,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:19.507,Pass,
,,,,,,,,,,,,,,,,2.255162,,,,,,,,,,,,,2490d625-9e41-4186-bcd5-134dc04a613d,76,,,"[6.1, 39.1]",3775577,1,,,,-1.3024302,,Keeper Arm,,,"[10.5, 23.1]",,Ground Pass,,16.593975,,,,Gabrielle George,15575.0,,,,,,1,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,6,Everton LFC,967,['7650ab77-3de0-4998-a94f-ae15496ceb67'],29,,,,,,,,,,,,,,,,Everton LFC,967,00:01:29.246,Pass,
,,,,,,,,,,,,,,,,1.15158,,,,,,,,,,,,,ccff99bf-e933-4c8d-81dc-165b6516cdf4,79,,,"[21.4, 15.1]",3775577,1,,,,0.9074303,,Left Foot,,,"[30.7, 27.0]",,Ground Pass,,15.10298,,,,Isobel Mary Christiansen,4645.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,6,Everton LFC,967,['2047b6ab-4051-4b5f-8729-03f2efdd3436'],34,,,,,,,,,,,,,,,,Everton LFC,967,00:01:34.138,Pass,
,,,,,,,,,,,,,,,,2.082896,,,,,,,,,,,,,46ff8bb3-1452-445e-beaf-10b1ae3914a1,82,,,"[30.7, 27.0]",3775577,1,,,,-1.7159226,,Right Foot,,,"[28.8, 14.0]",,Ground Pass,,13.138112,,,,Gabrielle George,15575.0,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Left Defensive Midfield,6,Everton LFC,967,['bce88fe5-31c0-477f-8858-ebd2d54414af'],35,,,,,,,,,,,,,,,,Everton LFC,967,00:01:35.369,Pass,
,,,,,,,,,,,,,,,,1.874774,,,,,,,,,,,,,16871c7f-7767-49a2-a6b5-e720f65cfac8,84,,,"[29.8, 14.0]",3775577,1,,,,-0.59656405,,Right Foot,,,"[43.2, 4.9]",,Ground Pass,,16.19784,,,,Poppy Pattinson,17274.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,6,Everton LFC,967,['df18b05f-119a-4c7b-8cf1-e1845c210f7a'],37,,,,,,,,,,,,,,,,Everton LFC,967,00:01:37.452,Pass,
,,,,,,,,,,,,,,,,0.110745,,,,,,,,,,,,,c65e8fcf-5f65-49f7-b778-d1feae855dfb,88,,,"[41.4, 4.0]",3775577,1,,,,3.1415927,,Left Foot,,,"[39.8, 4.0]",,Ground Pass,,1.6,,Incomplete,,Gabrielle George,15575.0,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,6,Everton LFC,967,"['2178ed79-671d-404b-bb97-c4a77c4bb469', '34ed9e8b-534b-4155-8a12-9452c14350eb', 'c745cbcd-8283-41bc-acac-05f899c10fc6']",39,,,,,,,,,,,,,,,,Everton LFC,967,00:01:39.913,Pass,True
,,,,,,,,,,,,,,,,1.710018,,,,,,,,,,,,,bd7b8ce8-d210-4198-b3c4-6158837d827e,91,,,"[27.8, 0.1]",3775577,1,,,,0.06433685,,,,,"[63.5, 2.4]",,High Pass,,35.774014,,Incomplete,,Claire Emslie,4646.0,,,,,Throw-in,1,From Throw In,Gabrielle George,15575.0,Left Center Back,7,Everton LFC,967,"['4f4c863b-1f29-4089-b407-275e0bd9bfed', 'd1838ad1-aaec-4690-86cc-2fbf3ae0d409']",51,,,,,,,,,,,,,,,,Everton LFC,967,00:01:51.611,Pass,
,,,,,,,,,,,,,,,,1.109529,,,,,,,,,,,,,47c83614-bad8-4888-801f-01ca8a54a66b,94,,,"[62.7, 0.1]",3775577,2,,,,0.7678561,,,,,"[71.4, 8.5]",,High Pass,,12.093387,,,,Claire Emslie,4646.0,,,,,Throw-in,1,From Throw In,Gabrielle George,15575.0,Left Center Back,8,Everton LFC,967,['3ae8bdb7-5f39-4af5-918c-fb7169bef6cd'],1,,,,,,,,,,,,,,,,Everton LFC,967,00:02:01.025,Pass,
,,,,,,,,,,,,,,,,0.663327,,,,,,,,,,,,,3c858b77-2345-48ae-be32-5422ddd95ab9,98,,,"[70.3, 8.2]",3775577,2,,,,-2.6135182,,Right Foot,,,"[65.5, 5.4]",,Ground Pass,,5.5569777,,,,Gabrielle George,15575.0,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Attacking Midfield,8,Everton LFC,967,"['af90debf-d34e-4846-92d2-5d052a27f897', 'bc7c8d1b-b4ac-415f-b9b3-2c7aed12ddab']",3,,,,,,,,,,,,,,,,Everton LFC,967,00:02:03.236,Pass,True
,,,,,,,,,,,,,,,,1.147022,,,,,,,,,,,,,28d79c94-915f-4a40-80c3-ca03d8a42809,101,,,"[57.6, 1.3]",3775577,2,,,,2.896614,,Left Foot,,,"[43.6, 4.8]",,Ground Pass,,14.43087,,,,Megan Finnigan,18254.0,,,,,,1,From Throw In,Gabrielle George,15575.0,Left Center Back,8,Everton LFC,967,['72370b50-4c72-4871-8384-127c59e3225f'],4,,,,,,,,,,,,,,,,Everton LFC,967,00:02:04.656,Pass,
,,,,,,,,,,,,,,,,1.153468,,,,,,,,,,,,,ccb514c8-e579-472a-b645-92de08997030,105,,,"[46.9, 5.2]",3775577,2,,,,0.045630403,,Right Foot,,,"[68.8, 6.2]",,Ground Pass,,21.92282,,,,Claire Emslie,4646.0,,,,,,1,From Throw In,Megan Finnigan,18254.0,Center Back,8,Everton LFC,967,['86d6726e-b18a-467f-83f3-a554afe78953'],6,,,,,,,,,,,,,,,,Everton LFC,967,00:02:06.807,Pass,
,,,,,,,,,,,,,,,,0.743263,,,,,,,,,,,,,916098bf-cbf7-48fa-a7cb-55cf0cf97d2d,109,,,"[66.8, 6.8]",3775577,2,,,,-2.6476512,,Right Foot,,,"[65.5, 6.1]",,Ground Pass,,1.4764823,,,,Poppy Pattinson,17274.0,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Attacking Midfield,8,Everton LFC,967,"['959cd72e-be36-4985-90cc-5a2d8c6b2830', 'ab69895c-e09a-40f6-9759-56f790dc2ec8']",8,,,,,,,,,,,,,,,,Everton LFC,967,00:02:08.004,Pass,True
,,,,,,,,,,,,,,,,3.313067,,,,,,,,,,,,,3372045c-e5ee-4719-98aa-76639107880f,112,,,"[65.0, 2.8]",3775577,2,,,,0.4626925,,Left Foot,,,"[106.9, 23.7]",,High Pass,,46.823284,,,,Claire Emslie,4646.0,,,,,,1,From Throw In,Poppy Pattinson,17274.0,Left Wing Back,8,Everton LFC,967,['5a78c247-1b23-449f-b45a-6065a4dddd96'],9,,,,,,,,,,,,,,,,Everton LFC,967,00:02:09.825,Pass,
,,,,,,,,,,,,,,,,2.335624,,,,,,,,,,,,,84730f38-dcab-41f1-a439-13ce11ae8f5b,117,,,"[7.0, 36.1]",3775577,2,,,,-0.15214832,,Right Foot,,,"[52.0, 29.2]",,High Pass,,45.52593,,Incomplete,,Jordan Nobbs,10192.0,,,,,Goal Kick,1,From Goal Kick,Manuela Zinsberger,10237.0,Goalkeeper,9,Arsenal WFC,968,"['73caf2f0-8478-4b63-96cd-fd357220b904', 'fbff6cdd-3dc5-4ced-bde7-4a11c77c9103']",35,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:35.002,Pass,
