ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.998001,,,,,,,,,,,,b790907c-b14a-45c2-a5bd-c18710b0bf0e,18,,"[48.0, 31.0]",19781,0,,,-0.69473827,,,Right Foot,,,,"[72.0, 11.0]",,High Pass,31.241,Incomplete,Bethany Mead,15619.0,,,,,,1,From Kick Off,Lia Wälti,10405.0,Left Defensive Midfield,2,Arsenal WFC,968,"['033ff952-649d-4252-959e-4e26d857a84c', '24b637bd-98bd-48a7-883f-f1f6df5c33e9']",8,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:08.345,Pass,
,,,,,,,,,,,1.852565,,,,,,,,,,,,53f260c0-d343-445b-9010-428f4af4ae5c,21,,"[64.0, 1.0]",19781,0,,,0.6435011,,,,,,,"[76.0, 10.0]",,High Pass,15.0,,Kim Little,15616.0,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Back,3,Arsenal WFC,968,['2e2bd66f-d540-4c12-adbd-2ec2578b0290'],18,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:18.423,Pass,
,,,,,,,,,,,3.5877,,,,,,,,,,,,16086d6b-820d-4e70-93b0-4119270a1f24,29,,"[90.0, 11.0]",19781,0,,,0.047583103,,,Left Foot,,,,"[111.0, 12.0]",,Ground Pass,21.023796,Incomplete,Bethany Mead,15619.0,,,,,,1,From Throw In,Kim Little,15616.0,Center Attacking Midfield,3,Arsenal WFC,968,"['f3a98196-3f26-4cc5-98be-c5a941aa8855', 'f80938f4-207e-4846-997f-45ecbfad67db']",23,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:23.581,Pass,
,,,,,,,,,,,2.1821,,,,,,,,,,,,d9090b65-4f6f-4f14-a10d-291eabb8a3ba,32,,"[108.0, 1.0]",19781,0,,,2.3561945,,,,,,,"[93.0, 16.0]",,High Pass,21.213203,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Back,4,Arsenal WFC,968,['38b816b9-5b14-43cf-babc-7b094ea14dbc'],45,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:45.644,Pass,
,,,,,,,,,,,0.9813,,,,,,,,,,,,87ece83f-5eaa-4d9d-aa07-55ce88e20a4a,36,,"[91.0, 18.0]",19781,0,,,1.9890207,,,Left Foot,,,,"[87.0, 27.0]",,Ground Pass,9.848858,,Lia Wälti,10405.0,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Right Defensive Midfield,4,Arsenal WFC,968,"['7ecf8242-d1e8-42a5-9ac4-c4bc79778bd1', 'a010e1ce-8ce4-4844-95fc-adf3f295a160']",48,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:48.908,Pass,True
,,,,,,,,,,,1.0411,,,,,,,,,,,,3ea5a722-51de-44f1-8907-32acc9afee97,40,,"[77.0, 25.0]",19781,0,,,0.0,,,Left Foot,,,,"[87.0, 25.0]",,Ground Pass,10.0,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,From Throw In,Lia Wälti,10405.0,Left Defensive Midfield,4,Arsenal WFC,968,['76b50be1-de51-4de4-b41f-ee5b7bce7d9c'],52,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:52.024,Pass,
,,,,,,,,,,,3.8819,,,,,,,,,,,,788bcaaa-ca0f-4ca3-82fd-755ad6c42984,44,,"[89.0, 30.0]",19781,0,,,0.9707461,,,Right Foot,,,,"[115.0, 68.0]",,High Pass,46.043457,,Danielle van de Donk,10658.0,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Right Defensive Midfield,4,Arsenal WFC,968,['5bbf6acd-c66e-4903-8337-47cc7aae248f'],54,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:54.137,Pass,
,,,,,,,,,,,2.655532,,,,,,,,,,,,d64d337d-64c7-4bff-bac5-60a99637905e,48,,"[115.0, 71.0]",19781,0,,,-1.4382448,,,Right Foot,True,,,"[119.0, 41.0]",,High Pass,30.265491,Out,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Wing,4,Arsenal WFC,968,,59,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:59.639,Pass,
,,,,,,,,,,,2.334,,,,,,,,,,,,e3c62c53-a0c2-4763-a0a5-14fbe354a2a9,49,,"[7.0, 45.0]",19781,1,,,0.98279375,,,Right Foot,,,,"[15.0, 57.0]",,Ground Pass,14.422205,,Gilly Louise Scarlett Flaherty,18151.0,,,,,Goal Kick,1,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,5,West Ham United LFC,972,['f0b26d1c-1c73-4180-9641-c3572cd11133'],13,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:13.889,Pass,
,,,,,,,,,,,1.3519,,,,,,,,,,,,1973285a-abda-40a1-8b24-7d85b11cc248,53,,"[19.0, 60.0]",19781,1,,,0.04164258,,,Right Foot,,,,"[43.0, 61.0]",,Ground Pass,24.020824,,Kate Longhurst,18147.0,,,,,,1,From Goal Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,5,West Ham United LFC,972,"['5409f2ff-7cda-4cf4-b881-242b6bde3784', 'f4e06a9e-8de7-4ea7-aeed-a2829234333b']",18,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:18.652,Pass,True
,,,,,,,,,,,1.4507,,,,,,,,,,,,585823e5-dee2-49fb-af72-7c2867e80aef,56,,"[43.0, 61.0]",19781,1,,,1.6332152,,,Right Foot,,,,"[42.0, 77.0]",,Ground Pass,16.03122,,Ria Percival,18145.0,,,,,,1,From Goal Kick,Kate Longhurst,18147.0,Right Center Midfield,5,West Ham United LFC,972,['3d8e3956-505e-417e-9382-234d0297a4c2'],20,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:20.084,Pass,
,,,,,,,,,,,0.8933,,,,,,,,,,,,1f902210-5f8a-47f9-9b7d-d52a292255f3,60,,"[44.0, 78.0]",19781,1,,,-0.5404195,,,Right Foot,,,,"[59.0, 69.0]",,Low Pass,17.492855,Incomplete,Alisha Lehmann,18153.0,,,,,,1,From Goal Kick,Ria Percival,18145.0,Right Back,5,West Ham United LFC,972,"['753b3ce2-26fb-4ace-9a6c-b7d5a6d09c92', '78c5a6ef-fcdc-48e3-8d88-0255e09944d5', 'c6930387-86a4-4295-80ee-2e338f98b4a5']",22,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:22.315,Pass,True
,,,,,,,,,,,1.2139,,,,,,,,,,,,3d553e3a-7edd-42f2-81ce-2769c7087e19,64,,"[52.0, 9.0]",19781,1,,,-0.4048918,,,Right Foot,,,,"[66.0, 3.0]",,Low Pass,15.231546,,Bethany Mead,15619.0,,,,,Recovery,1,From Goal Kick,Janni Arnth-Jensen,10091.0,Left Center Back,5,West Ham United LFC,972,"['6912e354-01d8-48e0-a2d8-11998af59e4f', '951bfa62-73af-41fc-803a-1e64ff4b08b9']",25,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:25.377,Pass,True
,,,,,,,,,,,1.5173,,,,,,,,,,,,fdc4de2f-33ad-4ee3-b1bc-5565ba06d486,68,,"[56.0, 80.0]",19781,1,,,-0.21866895,,,,,,,"[74.0, 76.0]",,High Pass,18.439089,Incomplete,Jane Ross,4653.0,,,,,Throw-in,1,From Throw In,Ria Percival,18145.0,Right Back,6,West Ham United LFC,972,"['b02e1714-6180-408c-87a6-4bdfc2c8651c', 'd8ddc482-f79b-4f21-aa52-69b572d488e6']",36,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:36.916,Pass,
,,,,,,,,,,,1.446,,,,,,,,,,,,061c85f9-6947-4c8d-ba91-014bdb5ce8a9,78,,"[84.0, 80.0]",19781,2,,,-0.61072594,,,,,,,"[104.0, 66.0]",,High Pass,24.41311,,Jane Ross,4653.0,,,,,Throw-in,1,From Throw In,Ria Percival,18145.0,Right Back,7,West Ham United LFC,972,['b157829b-afda-4028-bcbc-2d29505dfec0'],4,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:04.765,Pass,
,,,,,,,,,,,2.0904,,,,,,,,,,,,0ae9d7b6-50e9-4ba6-aa97-9362791be6bf,84,,"[47.0, 35.0]",19781,2,,,0.9151007,,,Head,,,,"[57.0, 48.0]",,High Pass,16.40122,Incomplete,Vivianne Miedema,15623.0,,,,,Recovery,1,From Throw In,Danielle van de Donk,10658.0,Right Wing,7,West Ham United LFC,972,"['1bd83450-7d2c-4dac-845c-a17c346d98c3', 'bf69910a-9073-4a83-9d6c-97475dedf78c']",11,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:11.597,Pass,
,,,,,,,,,,,6.171406,,,,,,,,,,,,bf69910a-9073-4a83-9d6c-97475dedf78c,86,,"[64.0, 33.0]",19781,2,,,-0.34302393,,,Left Foot,,,,"[120.0, 13.0]",,Low Pass,59.464275,Out,,,,,,,Recovery,1,From Throw In,Brooke Hendrix,18159.0,Left Center Back,7,West Ham United LFC,972,['0ae9d7b6-50e9-4ba6-aa97-9362791be6bf'],13,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:13.687,Pass,
,,,,,,,,,,,1.497318,,,,,,,,,,,,d07ca53a-edd6-49af-b6ea-14b62953bd9e,87,,"[6.0, 44.0]",19781,2,,,1.6262949,,,Left Foot,,,,"[5.0, 62.0]",,Ground Pass,18.027756,,Leah Williamson,18999.0,,,,,Goal Kick,1,From Goal Kick,Pauline Peyraud Magnin,15615.0,Goalkeeper,8,Arsenal WFC,968,['23771d76-89d2-4181-a8ac-1ad14d308de6'],44,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:44.220,Pass,
,,,,,,,,,,,2.494089,,,,,,,,,,,,8aa40238-ee4c-4bb4-ab2a-970c96a96a86,90,,"[5.0, 62.0]",19781,2,,,-1.5027199,,,Right Foot,,,,"[8.0, 18.0]",,High Pass,44.102154,,Janni Arnth-Jensen,10091.0,,True,,,,1,From Goal Kick,Leah Williamson,18999.0,Right Center Back,8,Arsenal WFC,968,['6d266ba0-38c8-4744-8580-4edbd64aaee3'],48,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:48.687,Pass,
,,,,,,,,,,,1.2869,,,,,,,,,,,,2025381c-070d-4d99-8488-d37e6465465a,94,,"[9.0, 16.0]",19781,2,,,0.07393904,,,Right Foot,,,,"[36.0, 18.0]",,Ground Pass,27.073973,,Lia Wälti,10405.0,,,,,,1,From Goal Kick,Janni Arnth-Jensen,10091.0,Left Center Back,8,Arsenal WFC,968,['2b52d39c-b667-438e-b45a-d16b702d19de'],52,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:52.768,Pass,
,,,,,,,,,,,1.284007,,,,,,,,,,,,4b065022-c0b8-4015-922f-1f196a3120a4,100,,"[46.0, 23.0]",19781,3,,,-1.3734008,,,Right Foot,,,,"[49.0, 8.0]",,Ground Pass,15.297058,,Lia Wälti,10405.0,,,,,Free Kick,1,From Free Kick,Janni Arnth-Jensen,10091.0,Left Center Back,9,Arsenal WFC,968,['aa07d087-12e8-4c79-b5e7-22a00b95f928'],10,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:10.184,Pass,
,,,,,,,,,,,1.6875,,,,,,,,,,,,8529a376-9321-4151-8c33-797ce2043fef,103,,"[56.0, 5.0]",19781,3,,,0.61320734,,,Left Foot,,,,"[83.0, 24.0]",,High Pass,33.01515,Incomplete,Vivianne Miedema,15623.0,,,,,,1,From Free Kick,Lia Wälti,10405.0,Left Defensive Midfield,9,Arsenal WFC,968,"['38da0ede-cbc6-4929-b0ac-3d1ad44f6480', 'e2bc79d4-dd58-4716-b245-46f0e5d861c3']",14,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:14.589,Pass,
,,,,,,,,,,,2.2327,,,,,,,,,,,,455e83db-b7f3-4a0a-95c7-0253dd8061b3,106,,"[52.0, 34.0]",19781,3,,,-0.23109066,,,Head,,,,"[69.0, 30.0]",,High Pass,17.464249,Incomplete,Jane Ross,4653.0,,,,,Recovery,1,From Free Kick,Brianna Visalli,18157.0,Left Wing,9,Arsenal WFC,968,"['8b43ca56-6eff-466f-8dd4-eba6a92d7b53', 'da74605a-d08e-4abc-927e-403b4fc746ab']",17,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:17.892,Pass,
,,,,,,,,,,,0.9349,,,,,,,,,,,,8b43ca56-6eff-466f-8dd4-eba6a92d7b53,108,,"[52.0, 51.0]",19781,3,,,0.071307465,,,Right Foot,,,,"[66.0, 52.0]",,High Pass,14.035668,Incomplete,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,Recovery,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,9,Arsenal WFC,968,"['455e83db-b7f3-4a0a-95c7-0253dd8061b3', '9b1c8518-5f76-4ff2-bfca-08a8ee0927f5', 'a5937420-ea7d-4fb7-88ee-24f56d4a6727']",20,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:20.125,Pass,
,,,,,,,,,,,1.1721,,,,,,,,,,,,9b1c8518-5f76-4ff2-bfca-08a8ee0927f5,110,,"[55.0, 29.0]",19781,3,,,0.0,,,Head,,,,"[67.0, 29.0]",,Low Pass,12.0,,Jane Ross,4653.0,,,,,Recovery,1,Regular Play,Lucienne Reichardt,18148.0,Left Center Midfield,10,West Ham United LFC,972,"['2dbf2b89-5fb5-4cbf-9bd0-93c18939a90d', '8b43ca56-6eff-466f-8dd4-eba6a92d7b53']",21,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:21.060,Pass,
,,,,,,,,,,,1.9538,,,,,,,,,,,,8dddf1c6-eba9-469e-945a-a8fc49fa1473,114,,"[66.0, 25.0]",19781,3,,,-0.7853982,,,Left Foot,,,,"[79.0, 12.0]",,Low Pass,18.384777,,Brianna Visalli,18157.0,,,,,,1,Regular Play,Jane Ross,4653.0,Center Forward,10,West Ham United LFC,972,"['0edf56e7-41d8-4111-bcf1-763f5b700007', 'f08a0b23-f7b5-4b65-a959-9b48350e4ad0']",23,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:23.322,Pass,True
,,,,,,,,,,,1.4003,,,,,,,,,,,,554e3313-8fc3-4b33-ae84-366c1d6fb444,122,,"[77.0, 30.0]",19781,3,,,2.0899425,,,Right Foot,,,,"[69.0, 44.0]",,Ground Pass,16.124516,,Vyan Sampson,21014.0,,,,,,1,Regular Play,Brianna Visalli,18157.0,Left Wing,10,West Ham United LFC,972,['1a0aefb5-0cc4-486e-b5bc-52f7834e6e17'],29,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:29.535,Pass,
,,,,,,,,,,,3.752396,,,,,,,,,,,,ee975334-dce4-4f0b-aa65-d2c3461b1e8a,129,,"[66.0, 48.0]",19781,3,,,-0.23255694,,,Right Foot,,,,"[104.0, 39.0]",,High Pass,39.051247,Incomplete,Vivianne Miedema,15623.0,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Wing,10,West Ham United LFC,972,"['1fe231ca-b5f3-4caf-80f4-8959bbb5e96b', 'e7514205-cd01-4b83-81c9-539330731c09']",34,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:34.978,Pass,
,,,,,,,,,,,1.737219,,,,,,,,,,,,ab63892c-efd1-4004-ac29-60a090e90fd0,133,,"[13.0, 48.0]",19781,3,,,0.6202495,,,Keeper Arm,,,,"[20.0, 53.0]",,Ground Pass,8.602325,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,10,West Ham United LFC,972,['fb89314b-3f79-4f8f-88fb-10d14e65887e'],45,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:45.241,Pass,
,,,,,,,,,,,1.796,,,,,,,,,,,,58d2a59b-b546-4343-8c32-596c65e72a03,136,,"[23.0, 58.0]",19781,3,,,0.0,,,Right Foot,,,,"[46.0, 58.0]",,Ground Pass,23.0,,Kate Longhurst,18147.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,10,West Ham United LFC,972,['437af121-8f7c-41c3-b6c9-5f4ac804beb4'],49,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:49.303,Pass,
,,,,,,,,,,,1.6761,,,,,,,,,,,,4f1d618e-1115-4a82-9c4c-c8047256c69e,138,,"[45.0, 58.0]",19781,3,,,2.5829933,,,Right Foot,,,,"[29.0, 68.0]",,Ground Pass,18.867962,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,Regular Play,Kate Longhurst,18147.0,Right Center Midfield,10,West Ham United LFC,972,['7217f88a-8241-446e-91e4-1c9e3e1668ca'],51,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:51.099,Pass,
,,,,,,,,,,,1.8248,,,,,,,,,,,,8e35a071-c2ee-489c-a86a-1a739b15c5dc,142,,"[33.0, 69.0]",19781,3,,,-0.47646743,,,Right Foot,,,,"[64.0, 53.0]",,High Pass,34.88553,,Jane Ross,4653.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,10,West Ham United LFC,972,"['25ef2df0-e2a7-4ffd-a0e2-5a46953d8d50', 'a95d2d4b-ac3e-4252-87de-dc76bce9b33a']",54,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:54.258,Pass,True
,,,,,,,,,,,1.5811,,,,,,,,,,,,e337c461-f98b-4227-85e0-a8c798f95cd5,145,,"[66.0, 52.0]",19781,3,,,0.67474097,,,Other,,,,"[71.0, 56.0]",,Low Pass,6.4031243,Incomplete,Alisha Lehmann,18153.0,,,,,,1,Regular Play,Jane Ross,4653.0,Center Forward,10,West Ham United LFC,972,"['a670d62f-b1fd-4a43-8082-b71ad155c6e3', 'dae1c87b-7476-4df3-bf9f-32bb07b8678e']",56,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:56.122,Pass,
,,,,,,,,,,,0.6858,,,,,,,,,,,,7432fd90-cf41-46f4-821e-b241a0631c3b,152,,"[46.0, 31.0]",19781,4,,,-0.2914568,,,Right Foot,,,,"[56.0, 28.0]",,Ground Pass,10.440307,,Lia Wälti,10405.0,,,,,Free Kick,1,From Free Kick,Janni Arnth-Jensen,10091.0,Left Center Back,12,Arsenal WFC,968,['33d603c8-a803-41cf-ada7-91c92b685676'],13,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:13.012,Pass,
