bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.9639,,,,,,,,,,e8648724-88bd-4ef1-aebe-56137911a706,20,,"[40.0, 59.0]",19729,0,,,,,-0.9600704,,Right Foot,,,"[47.0, 49.0]",,High Pass,,12.206555,Incomplete,,,,,,,,Recovery,1,From Kick Off,Emma Brownlie,23547.0,Right Wing Back,2,Everton LFC,967,"['032889cf-5962-468b-9730-2f120ccd2f5f', '206140fb-98cc-406b-8aa8-1dfe607c319c']",12,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:12.542,Pass,True
,,,,,,,,,,,,,,,,,2.577,,,,,,,,,,032889cf-5962-468b-9730-2f120ccd2f5f,21,,"[74.0, 32.0]",19729,0,,,,,-1.6352232,,Right Foot,,,"[72.0, 1.0]",,High Pass,,31.06445,Out,,Poppy Pattinson,17274.0,,,,,Recovery,1,From Kick Off,Carla Humphrey,16384.0,Right Wing,2,Everton LFC,967,"['53f50a76-3d77-48ae-8f1a-5d797a1d35a9', 'e8648724-88bd-4ef1-aebe-56137911a706']",14,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:14.506,Pass,
,,,,,,,,,,,,,,,,,1.5991,,,,,,,,,,cfd8dde8-1dd9-4e53-9fbb-65203f2ac369,23,,"[63.0, 80.0]",19729,0,,,,,-0.7853982,,,,,"[76.0, 67.0]",,High Pass,,18.384777,Incomplete,,Simone Magill,15559.0,,,,,Throw-in,1,From Throw In,Gabrielle George,15575.0,Right Center Back,3,Everton LFC,967,"['46fd3a6b-e595-49d6-954a-7621d41d0017', 'a138ecf3-a112-4ed1-86f2-ae8463b9b4a3']",29,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:29.851,Pass,
,,,,,,,,,,,,,,,,,1.8386,,,,,,,,,,3f34d496-e206-4187-8351-936963793854,27,,"[64.0, 1.0]",19729,0,,,,,0.11065722,,,,,"[91.0, 4.0]",,High Pass,,27.166155,,,Abigail Harrison,23412.0,,,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Back,4,Bristol City WFC,973,['d0d4f2dc-4b71-43e7-a122-1a303388ef20'],48,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:48.213,Pass,
,,,,,,,,,,,,,,,,,1.4178,,,,,,,,,,03f9f81d-177d-46b7-81c5-3d7bf1227107,30,,"[90.0, 3.0]",19729,0,,,,,-2.863293,,Right Foot,,,"[83.0, 1.0]",,Low Pass,,7.28011,Out,,Ella Rutherford,16388.0,,,,,,1,From Throw In,Abigail Harrison,23412.0,Center Forward,4,Bristol City WFC,973,['b929aa33-b3eb-4d18-953f-3fe92692bbf3'],50,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:50.052,Pass,
,,,,,,,,,,,,,,,,,1.6681,,,,,,,,,,03f145dc-b6d8-4abf-963f-f326b96ce8df,32,,"[41.0, 80.0]",19729,1,,,,,-0.32175055,,,,,"[62.0, 73.0]",,High Pass,,22.135944,Incomplete,,Emma Brownlie,23547.0,,,,,Throw-in,1,From Throw In,Gabrielle George,15575.0,Right Center Back,5,Everton LFC,967,"['41d968e0-d9ef-4244-ae0a-c29d8519a64d', 'f7c12d9a-bd71-4c92-9ff8-3c9a8f8979a2']",9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:09.352,Pass,
,,,,,,,,,,,,,,,,,1.1817,,,,,,,,,,4893b467-ba4d-4423-98e0-1ba090323278,36,,"[63.0, 80.0]",19729,1,,,,,-1.0714496,,,,,"[69.0, 69.0]",,Low Pass,,12.529964,,,Angharad James,15577.0,,,,,Throw-in,1,From Throw In,Gabrielle George,15575.0,Right Center Back,6,Everton LFC,967,['8a5876c4-d1a7-4b83-b756-4af8e80abec7'],47,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:47.088,Pass,
,,,,,,,,,,,,,,,,,1.0585,,,,,,,,,,dac23194-f50e-46d3-b8fb-a9ccf7e4ad41,40,,"[69.0, 67.0]",19729,1,,,,,2.158799,,Right Foot,,,"[63.0, 76.0]",,Ground Pass,,10.816654,,,Gabrielle George,15575.0,,,,,,1,From Throw In,Angharad James,15577.0,Right Wing,6,Everton LFC,967,"['a0cbbe64-b9ee-4576-966a-057b6d99385a', 'd2ab5baf-2a05-41bd-8dff-a7e05363d8b7']",48,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:48.309,Pass,True
,,,,,,,,,,,,,,,,,1.6299,,,,,,,,,,8161dd63-a6d2-415b-883b-172b1ca50544,44,,"[64.0, 76.0]",19729,1,,,,,-0.5880026,,Left Foot,,,"[82.0, 64.0]",,Ground Pass,,21.633308,,,Simone Magill,15559.0,,,,,,1,From Throw In,Gabrielle George,15575.0,Right Center Back,6,Everton LFC,967,"['a961e87b-581b-4e72-97e8-5316511a3d3a', 'ee28a49b-13e9-4a95-8346-6c09eababadf']",49,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:49.408,Pass,True
,,,,,,,,,,,,,,,,,0.9492,,,,,,,,,,a506c66c-6d0e-462d-92f0-334241f8df82,47,,"[83.0, 64.0]",19729,1,,,,,-2.9229238,,Right Foot,,,"[74.0, 62.0]",,Ground Pass,,9.219544,Incomplete,,Angharad James,15577.0,,,,,,1,From Throw In,Simone Magill,15559.0,Center Forward,6,Everton LFC,967,"['5a9a8eb3-22f1-45b6-bb58-ff9d808b5feb', 'b1b3afe1-bed0-4645-bbe6-14da677d4273', 'bb81e983-83c4-4010-b78a-b20118f19792']",51,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:51.038,Pass,True
,,,,,,,,,,,,,,,,,2.9172,,,,,,,,,,2aded56a-265e-4fd6-a951-762ac20c5550,52,,"[64.0, 37.0]",19729,1,,,,,-0.9318823,,Right Foot,,,"[90.0, 2.0]",,High Pass,,43.60046,,,Danielle Turner,15571.0,,,,,,1,From Throw In,Megan Finnigan,18254.0,Left Center Midfield,6,Everton LFC,967,['4b6f4aeb-f3c9-4dcd-a527-809a0d443224'],54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:54.197,Pass,
,,,,,,,,,,,,,,,,,3.2796,,,,,,,,,,156ee974-6af4-4bf1-88b2-72839170899a,57,,"[7.0, 45.0]",19729,2,,,,,-0.017855246,,Right Foot,,,"[63.0, 44.0]",,High Pass,,56.008926,,,Lucy Hope,16386.0,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,7,Bristol City WFC,973,['4475253f-ac3f-40c9-b696-1bd8196aa73c'],26,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:26.317,Pass,
,,,,,,,,,,,,,,,,,0.0061,,,,,,,,,,1d5bd7a2-cdc9-400a-960f-8374ce3b61b9,60,,"[63.0, 44.0]",19729,2,,,,True,0.0,,,,,"[64.0, 44.0]",,Low Pass,,1.0,Incomplete,,,,,,,,,1,From Goal Kick,Lucy Hope,16386.0,Center Attacking Midfield,7,Bristol City WFC,973,"['7b02d937-0cf2-4e54-a931-d91dbca7c1f7', '96291c6d-100b-46f6-81aa-6f05d8f16ad4']",29,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:29.651,Pass,True
,,,,,,,,,,,,,,,,,2.0217,,,,,,,,,,38f29a10-f262-4941-92c5-72c29a8020c9,62,,"[58.0, 40.0]",19729,2,,,,,0.0,,Right Foot,,,"[75.0, 40.0]",,High Pass,,17.0,Incomplete,,Angharad James,15577.0,,,,,Recovery,1,From Goal Kick,Megan Finnigan,18254.0,Left Center Midfield,7,Bristol City WFC,973,"['0045831e-4bb6-4e20-a5d4-819f40139d7f', 'd6d008e3-e571-4617-90b2-d0e1acb5560c']",31,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:31.299,Pass,
,,,,,,,,,,,,,,,,,2.2133,,,,,,,,,,b60e427e-6d95-418b-8481-6c432f284949,65,,"[67.0, 40.0]",19729,2,,,,,-2.226492,,Head,,,"[57.0, 27.0]",,Low Pass,,16.40122,,,Siri Worm,15572.0,,,,,Recovery,1,From Goal Kick,Abbey-Leigh Stringer,15573.0,Right Center Midfield,7,Bristol City WFC,973,['ba9a8066-bfe6-4287-a657-4f218037e397'],33,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:33.944,Pass,
,,,,,,,,,,,,,,,,,7.0257,,,,,,,,,,9e5ea965-cabc-474e-8957-0ae46444026d,68,,"[57.0, 27.0]",19729,2,,,,,0.76688176,,Left Foot,,,"[112.0, 80.0]",,High Pass,,76.38062,Out,,Emma Brownlie,23547.0,,True,,,,1,From Goal Kick,Siri Worm,15572.0,Left Center Back,7,Bristol City WFC,973,['71cbf95f-4a1a-4a80-856a-a48088ffd007'],36,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:36.197,Pass,
,,,,,,,,,,,,,,,,,2.2127,,,,,,,,,,1109dae2-e9cf-460f-a316-0dd9a90c66e6,71,,"[9.0, 1.0]",19729,2,,,,,0.49642277,,,,,"[33.0, 14.0]",,High Pass,,27.294687,Unknown,,Lucy Hope,16386.0,,,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Back,8,Bristol City WFC,973,['4c675adf-18ae-45b2-add0-b9b3c4b56e86'],52,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:52.110,Pass,
,,,,,,,,,,,,,,,,,1.613,,,,,,,,,,efdf5f8a-3102-48a4-9b85-b20dd43c803f,76,,"[36.0, 17.0]",19729,3,,,,,2.1995926,,Left Foot,,,"[20.0, 39.0]",,Ground Pass,,27.202942,,,Sophie Baggaley,16376.0,,,,,Free Kick,1,From Free Kick,Gemma Evans,16381.0,Left Center Back,9,Bristol City WFC,973,['6ed758b8-befc-47f6-b0c7-7f86f95f4b5c'],7,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:07.450,Pass,
,,,,,,,,,,,,,,,,,2.8584,,,,,,,,,,6c5ee526-1b73-4a07-97d8-3c8783e02a7b,79,,"[28.0, 50.0]",19729,3,,,,,-0.48603192,,Right Foot,,,"[81.0, 22.0]",,High Pass,,59.94164,Incomplete,,Lucy Hope,16386.0,,,,,,1,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,9,Bristol City WFC,973,"['0582f178-2c0c-4e3a-81ac-410830bae292', 'eadd1cbb-a493-46ce-b2b9-6709e2f71ef6']",14,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:14.596,Pass,
,,,,,,,,,,,,,,,,,1.235,,,,,,,,,,f7bc4191-af2e-4da5-9bdd-e02e9fb47cbc,82,,"[97.0, 1.0]",19729,3,,,,,0.99945885,,,,,"[106.0, 15.0]",,High Pass,,16.643316,Incomplete,,Abigail Harrison,23412.0,,,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Back,10,Bristol City WFC,973,"['62089abd-0101-467b-a5ea-a80143deeec0', 'd41c3f5a-3c93-4395-a3fa-7bad688fe5f1']",33,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:33.838,Pass,
,,,,,,,,,,,,,,,,,0.5936,,,,,,,,,,706447e6-23a0-427c-a2c8-e8bbf179ae3a,86,,"[27.0, 72.0]",19729,3,,,,,-2.4468544,,Left Foot,,,"[21.0, 67.0]",,Ground Pass,,7.81025,,,Megan Finnigan,18254.0,,,,,Recovery,1,From Throw In,Angharad James,15577.0,Right Wing,10,Bristol City WFC,973,['acce3a28-f6cd-4ec2-9a88-eeb138ada532'],37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:37.143,Pass,
,,,,,,,,,,,,,,,,,4.353953,,,,,,,,,,b388c305-3865-407a-bba6-30c686506d0d,88,,"[22.0, 67.0]",19729,3,,,,,0.23624526,,Right Foot,,,"[76.0, 80.0]",,High Pass,,55.542778,Out,,Simone Magill,15559.0,,,,,,1,From Throw In,Megan Finnigan,18254.0,Left Center Midfield,10,Bristol City WFC,973,['d08b718a-4408-49a1-af98-d99e37783d7d'],37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:37.736,Pass,
,,,,,,,,,,,,,,,,,2.0361,,,,,,,,,,5e252864-4e7f-45b8-bfa5-d91194e1d6be,90,,"[58.0, 1.0]",19729,3,,,,,0.21866895,,,,,"[85.0, 7.0]",,High Pass,,27.658634,,,Abigail Harrison,23412.0,,,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Back,11,Bristol City WFC,973,['06842c1c-ee76-4622-896e-a48e9f280721'],59,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:59.119,Pass,
,,,,,,,,,,,,,,,,,1.0838,,,,,,,,,,1a95c5e6-e9af-42f6-9014-467f17c3e0d6,98,,"[79.0, 1.0]",19729,4,,,,,0.5070985,,,,,"[88.0, 6.0]",,High Pass,,10.29563,,,Abigail Harrison,23412.0,,,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Back,12,Bristol City WFC,973,['3e9ad43b-3d94-4657-ac41-4b6190703ba8'],13,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:13.411,Pass,
,,,,,,,,,,,,,,,,,1.206999,,,,,,,,,,b3c80ee1-114e-4b3d-acef-a211b4477b87,102,,"[85.0, 11.0]",19729,4,,,,,2.6224465,,Right Foot,,,"[78.0, 15.0]",,Ground Pass,,8.062258,,,Lucy Hope,16386.0,,,,,,1,From Throw In,Abigail Harrison,23412.0,Center Forward,12,Bristol City WFC,973,['cca47cea-9656-4410-a63f-2196b6dc3505'],16,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:16.124,Pass,
,,,,,,,,,,,,,,,,,1.450199,,,,,,,,,,b83423e1-cbb7-46da-9647-c1727f23a013,104,,"[78.0, 15.0]",19729,4,,,,,-0.7853982,,Right Foot,,,"[86.0, 7.0]",,Ground Pass,,11.313708,,,Poppy Pattinson,17274.0,,,,,,1,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,12,Bristol City WFC,973,['4de93262-79f3-4c18-af8d-0563e3dc2c1d'],17,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:17.330,Pass,
,,,,,,,,,,,,,,,,,1.133202,,,,,,,,,,48a02cdb-b07a-43a5-884d-dc42d69de407,106,,"[88.0, 9.0]",19729,4,,,,,0.7853982,,Left Foot,,,"[97.0, 18.0]",,Ground Pass,,12.727922,Incomplete,,Abigail Harrison,23412.0,,,,,,1,From Throw In,Poppy Pattinson,17274.0,Left Back,12,Bristol City WFC,973,"['72383b55-9484-48ad-8726-c963159ab92f', '8bea7c85-fe48-4a03-bd67-1d79809a9671']",18,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:18.781,Pass,
,,,,,,,,,,,,,,,,,0.252602,,,,,,,,,,3550312d-d1fb-49ce-8909-4bc2ca9965a0,111,,"[23.0, 68.0]",19729,4,,,,,0.32175055,,Right Foot,,,"[26.0, 69.0]",,Ground Pass,,3.1622777,Incomplete,,Angharad James,15577.0,,,,,,1,From Throw In,Gabrielle George,15575.0,Right Center Back,12,Bristol City WFC,973,"['1ab3ac4d-e680-4d8d-977f-07debf9461a1', '91923263-1ed2-4437-a15a-d14577012539', 'd2b4984f-70a2-46b5-80d9-0ff4822e54aa']",21,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:21.717,Pass,True
,,,,,,,,,,,,,,,,,1.1705,,,,,,,,,,fc2c2375-7c2b-46a0-ad7e-434728b31cb1,117,,"[34.0, 65.0]",19729,4,,,,,0.4636476,,Left Foot,,,"[50.0, 73.0]",,Ground Pass,,17.888544,,,Angharad James,15577.0,,,,,,1,From Throw In,Gabrielle George,15575.0,Right Center Back,12,Bristol City WFC,973,"['23176095-162b-44b8-936a-5008486f23be', '4528d9fc-5fb5-4695-ab46-621988226261']",24,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:24.498,Pass,True
,,,,,,,,,,,,,,,,,3.3714,,,,,,,,,,f04bc7db-076d-4ca9-9350-9dac0fa8652a,121,,"[59.0, 76.0]",19729,4,,,,,-0.5977584,,Right Foot,,,"[106.0, 44.0]",,High Pass,,56.859474,Incomplete,,,,,,,,,1,From Throw In,Angharad James,15577.0,Right Wing,12,Bristol City WFC,973,"['0de4b676-9476-43fc-b4d6-a938b6944b8d', '80cdacda-1f1d-4e53-92b4-bb30eed8d318']",26,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:26.930,Pass,True
,,,,,,,,,,,,,,,,,1.9569,,,,,,,,,,b40bacfe-27a8-48dc-922c-1208eea5f3c7,124,,"[17.0, 42.0]",19729,4,,,,,1.2924967,,Keeper Arm,,,"[23.0, 63.0]",,Ground Pass,,21.84033,,,Danique Kerkdijk,16383.0,,,,,,1,From Throw In,Sophie Baggaley,16376.0,Goalkeeper,12,Bristol City WFC,973,['f9aa8a50-291f-41d8-9eb5-a4bbfed58491'],36,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:36.108,Pass,
,,,,,,,,,,,,,,,,,1.3561,,,,,,,,,,3dd79619-8fb8-4674-97a6-56642db3172f,128,,"[24.0, 71.0]",19729,4,,,,,0.48689923,,Right Foot,,,"[41.0, 80.0]",,Ground Pass,,19.235384,Out,,Loren Dykes,16391.0,,,,,,1,From Throw In,Danique Kerkdijk,16383.0,Right Center Back,12,Bristol City WFC,973,"['0c62e05b-0b94-4200-847e-513be55b3803', '23832be1-17c2-4f00-bc3f-eddcbf52feae']",38,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:38.831,Pass,True
,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,91670e17-bf17-4f7f-9d14-e65d88dcebf0,130,,"[81.0, 1.0]",19729,4,,,,,0.5585993,,,,,"[97.0, 11.0]",,High Pass,,18.867962,,,Simone Magill,15559.0,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Center Back,13,Everton LFC,967,['f383c5c4-752b-46ce-9281-b72ccba75fd8'],51,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:51.109,Pass,
