50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.641548,,,,,,,,,,,b4c8d0d0-aa05-4824-bddb-75fcbd5897c1,1913,,,"[35.6, 49.5]",3775547,56,,,,-1.1455913,,Right Foot,,,,"[47.6, 23.0]",,Ground Pass,,29.090376,,,Caroline Weir,10188.0,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,97,Manchester City WFC,746,['2be28a34-582b-4325-b61a-917b852a90ab'],56,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:56.327,Pass,
,,,,,,,,,,,,,,,,,,,1.465557,,,,,,,,,,,7e084c36-fdaa-48a7-a55b-096d56f56d00,1920,,,"[55.3, 24.3]",3775547,57,,,,-1.7913896,,Left Foot,,,,"[51.6, 7.8]",,Ground Pass,,16.909761,,,Esme Beth Morgan,4649.0,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,97,Manchester City WFC,746,['eec6cd13-4540-4150-9179-b858fc7ca4ca'],0,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:00.811,Pass,
,,,,,,,,,,,,,,,,,,,1.589379,,,,,,,,,,,5682eda5-a3e6-4f9d-96d4-8b7c2c9b070e,1923,,,"[55.8, 11.6]",3775547,57,,,,-0.605954,,Right Foot,,,,"[68.5, 2.8]",,Ground Pass,,15.45089,,,Lauren Hemp,15555.0,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,97,Manchester City WFC,746,['77ec7406-ad94-4c42-8bb2-b5123a04c0bf'],3,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:03.245,Pass,
,,,,,,,,,,,,,,,,,,,1.104908,,,,,,,,,,,1e18c9bf-19ec-4067-910c-06562c21a221,1925,,,"[68.5, 2.8]",3775547,57,,,,2.1874444,,Left Foot,,,,"[62.9, 10.7]",,Ground Pass,,9.683491,,,Esme Beth Morgan,4649.0,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Wing,97,Manchester City WFC,746,['be4b8bd9-ade3-49cb-8dcd-c59be863fd7d'],4,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:04.835,Pass,
,,,,,,,,,,,,,,,,,,,1.28188,,,,,,,,,,,d801fe72-8740-47e9-a70c-422b25546f37,1928,,,"[63.1, 13.9]",3775547,57,,,,1.4735432,,Left Foot,,,,"[64.3, 26.2]",,Ground Pass,,12.3583975,,,Laura Coombs,19416.0,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,97,Manchester City WFC,746,['dd60fbc6-7ea3-44af-904e-f880a2af3c0e'],6,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:06.959,Pass,
,,,,,,,,,,,,,,,,,,,1.2033,,,,,,,,,,,838a4405-fbbc-4e82-ba42-7a98a087e239,1931,,,"[64.3, 24.5]",3775547,57,,,,-1.6760398,,Right Foot,,,,"[62.8, 10.3]",,Ground Pass,,14.279006,,,Esme Beth Morgan,4649.0,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,97,Manchester City WFC,746,['aa262461-015a-4bbd-8063-e716d551011a'],9,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:09.538,Pass,
,,,,,,,,,,,,,,,,,,,2.16429,,,,,,,,,,,7c0a71c7-bd38-4211-99ae-a528b34388c1,1934,,,"[62.8, 10.3]",3775547,57,,,,2.5630684,,Right Foot,,,,"[48.1, 19.9]",,Ground Pass,,17.55705,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,97,Manchester City WFC,746,['8eae8dc5-532b-4b80-b5a7-c9ee382578d4'],10,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:10.880,Pass,
,,,,,,,,,,,,,,,,,,,2.343148,,,,,,,,,,,f70b9e14-c780-4a3f-84e3-6c1533878198,1937,,,"[51.6, 21.4]",3775547,57,,,,1.4177176,,Left Foot,,,,"[57.0, 56.4]",,Ground Pass,,35.41412,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,97,Manchester City WFC,746,['b5712b40-da39-4962-91c7-39178c59c02f'],14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:14.168,Pass,
,,,,,,,,,,,,,,,,,,,1.692148,,,,,,,,,,,58344f7c-6983-4b03-b2e2-e9015af8b6bf,1940,,,"[62.6, 63.4]",3775547,57,,,,-0.17530364,,Right Foot,,,,"[89.7, 58.6]",,Ground Pass,,27.521809,,,Samantha June Mewis,5087.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,97,Manchester City WFC,746,['c3888863-37a5-4f84-94e9-d90310a2493a'],17,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:17.967,Pass,
,,,,,,,,,,,,,,,,,,,0.182424,,,,,,,,,,,aa206ab0-294f-4616-b6f1-dc661661c89d,1944,,,"[91.0, 56.4]",3775547,57,,,,-1.0516502,,Left Foot,,,,"[92.2, 54.3]",,Ground Pass,,2.4186773,,Incomplete,Ellen White,10180.0,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,97,Manchester City WFC,746,"['ad6579ec-ea65-41e9-9078-4be0a078b145', 'b479692c-1500-49ad-8584-81c73ed65f1c', 'f2f8741f-0358-40d0-a99b-bbb332b9e73b']",20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:20.126,Pass,True
,,,,,,,,,,,,,,,,,,,0.16167,,,,,,,,,,,a03b0c07-c78a-4815-a8d6-f20ae7ab7267,1948,,,"[16.2, 18.9]",3775547,57,,,,-1.5707964,,Left Foot,,,,"[16.2, 17.5]",,Ground Pass,,1.4,,Incomplete,Rebecca Holloway,31568.0,,,,,,Recovery,2,Regular Play,Jamie-Lee Napier,32169.0,Left Midfield,97,Manchester City WFC,746,"['a3b86a98-d692-42ca-9fbb-5cd48c8e5301', 'b897425b-ef64-4224-b4c6-7dcd10e27ba3', 'd6d681aa-0c16-442a-bf9f-a678f69961c8']",22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:22.065,Pass,True
,,,,,,,,,,,,,,,,,,,0.893097,,,,,,,,,,,924db462-f32b-4fce-abde-2ba57513bbb1,1957,,,"[3.5, 7.1]",3775547,57,,,,0.0,,Left Foot,,,,"[10.8, 7.1]",,Ground Pass,,7.3,,Incomplete,Rebecca Holloway,31568.0,,,,,,,2,Regular Play,Jamie-Lee Napier,32169.0,Left Midfield,97,Manchester City WFC,746,"['a485d3a3-d2a3-42f3-a35b-d5834aa43519', 'e66121af-5092-402b-93b5-9c52fe318a46']",28,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:28.652,Pass,
,,,,,,,,,,,,,,,,,,,1.339592,,,,,,,,,,,e1d6765c-3e89-4a90-ad13-4e36fd63ade2,1961,,,"[107.8, 65.3]",3775547,57,,,,-1.4627284,,Right Foot,True,,,"[110.1, 44.1]",,High Pass,,21.3244,,Incomplete,Lauren Hemp,15555.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,97,Manchester City WFC,746,"['02e802a1-d00c-47d7-b139-962cc539a306', '70271802-0465-4fc7-b697-0c70bce87092']",31,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:31.599,Pass,
,,,,,,,,,,,,,,,,,,,0.036382,,,,,,,,,,,10710675-b5d6-437e-847e-a4862e8fac71,1966,,,"[15.2, 72.9]",3775547,57,,,,0.0,,Right Foot,,,,"[16.9, 72.9]",,Low Pass,,1.7,,Incomplete,Emily Murphy,33090.0,,,,,,,2,Regular Play,Claudia Walker,15580.0,Right Midfield,98,Birmingham City WFC,969,"['9bf152b2-c34f-487d-a03c-c39ffd82dec5', 'ee139a07-40d4-4c9e-a15b-7d82a873eedc']",37,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:37.836,Pass,
,,,,,,,,,,,,,,,,,,,1.340624,,,,,,,,,,,363395ad-a245-450f-9588-7be80e1f36e9,1969,,,"[29.8, 80.0]",3775547,57,,,,-0.5036263,,,,,,"[39.6, 74.6]",,Low Pass,,11.1892805,,,Claudia Walker,15580.0,,,,,,Throw-in,2,From Throw In,Harriet Scott,19592.0,Right Back,99,Birmingham City WFC,969,['98dbeb0d-da82-4005-81ba-a2e3dda416df'],52,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:52.989,Pass,
,,,,,,,,,,,,,,,,,,,1.122223,,,,,,,,,,,ac934c19-ff61-4863-b796-b0d3804fed3c,1973,,,"[38.9, 72.7]",3775547,57,,,,3.0344772,,Right Foot,,,,"[29.6, 73.7]",,Ground Pass,,9.353609,,Incomplete,Harriet Scott,19592.0,,,,,,,2,From Throw In,Claudia Walker,15580.0,Right Midfield,99,Birmingham City WFC,969,"['72b5442c-dd77-40ad-9eb9-7d50dcff9e1b', '904f2328-910c-460d-a9b2-828b0d35e04e', 'd08cc01b-d2fd-4dbe-88a7-80e327d8d156']",55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:55.070,Pass,True
,,,,,,,,,,,,,,,,,,,1.602284,,,,,,,,,,,1a3c1ab0-9171-4e80-a3ef-3ea5c3e143db,1977,,,"[112.4, 19.9]",3775547,57,,,,1.3893812,,Left Foot,True,,,"[115.5, 36.8]",,High Pass,,17.181967,,,Ellen White,10180.0,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Wing,100,Manchester City WFC,746,['5db7454a-d6af-451a-a1d7-3c27dc3eaedb'],59,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:59.559,Pass,
,,,,,,,,,,,,,,,,,,,1.42543,,,,,,,,,,,267983f3-6fd5-41f7-a807-5ec2017f3388,1989,,,"[7.7, 0.1]",3775547,58,,,,0.24730694,,,,,,"[27.9, 5.2]",,High Pass,,20.833866,,Incomplete,Jamie-Lee Napier,32169.0,,,,,,Throw-in,2,From Throw In,Rebecca Holloway,31568.0,Left Back,101,Birmingham City WFC,969,"['7ecc121c-8fdb-4af6-b910-c3f76d5e8682', 'fe79d613-0db4-4e16-9c78-0d71a8a0b589']",34,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:34.407,Pass,
,,,,,,,,,,,,,,,,,,,0.907478,,,,,,,,,,,7ecc121c-8fdb-4af6-b910-c3f76d5e8682,1992,,,"[92.2, 74.9]",3775547,58,,,True,-0.6340227,,,,,,"[95.6, 72.4]",,Low Pass,,4.2201896,,,Samantha June Mewis,5087.0,,,,,,Recovery,2,From Throw In,Lucy Bronze,10178.0,Right Back,101,Birmingham City WFC,969,"['18029b42-a707-4c5d-8f57-4831a65e6fbd', '267983f3-6fd5-41f7-a807-5ec2017f3388', 'd06d81e6-c9b1-41c7-b7fc-2c712e86f707']",35,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:35.832,Pass,True
,,,,,,,,,,,,,,,,,,,0.901406,,,,,,,,,,,ed1d1a2b-eb86-4507-be3d-ca9d2ca0f314,1996,,,"[104.5, 73.9]",3775547,58,,,,-1.2164164,,Right Foot,,,,"[108.2, 63.9]",,Ground Pass,,10.662551,,Incomplete,Ellen White,10180.0,,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Right Center Midfield,101,Birmingham City WFC,969,"['1f041ccc-8a57-47ab-93ea-13322d93a2c8', '984ae7b7-f7ea-491f-874d-f77b0bfc45e8']",37,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:37.312,Pass,
,,,,,,,,,,,,,,,,,,,0.805313,,,,,,,,,,,310f86bd-c9f3-453f-9846-831f031add34,2001,,,"[112.6, 73.6]",3775547,58,,,True,-1.8622531,,,,,,"[112.0, 71.6]",,Low Pass,,2.0880613,,Incomplete,Ellen White,10180.0,,,,,,Recovery,2,From Throw In,Samantha June Mewis,5087.0,Right Center Midfield,101,Birmingham City WFC,969,"['74f3aac2-aadb-45f2-89fb-76d253af158a', 'bcb52321-16fd-4469-ae7e-7ee48bd8174b', 'f7b3b8c2-484b-4e14-b8f2-bd3c71cd9de1']",39,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:39.797,Pass,True
,,,,,,,,,,,,,,,,,,,0.411036,,,,,,,,,,,18e04784-f50c-4c06-8d26-e63c9f108a33,2022,,,"[22.9, 15.6]",3775547,58,,,,0.19944055,,Left Foot,,,,"[32.3, 17.5]",,Ground Pass,,9.590099,,Incomplete,Sarah Emma Mayling,19500.0,,,,,,Recovery,2,Regular Play,Rebecca Holloway,31568.0,Left Back,102,Manchester City WFC,746,"['97dd7768-34b6-4e3d-9ec1-7f5e5a7abdb8', 'de8148f5-fbea-4c7b-aa59-ce94843dc7c4']",52,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:52.018,Pass,
,,,,,,,,,,,,,,,,,,,1.161195,,,,,,,,,,,e7754998-4115-422d-bb1b-7ecf67f6be80,2025,,,"[93.3, 51.1]",3775547,58,,,,1.6350353,,Right Foot,,,,"[92.2, 68.2]",,Ground Pass,,17.135344,,,Chloe Kelly,15570.0,,,,,,Recovery,2,Regular Play,Ellen White,10180.0,Center Forward,102,Manchester City WFC,746,['f11ba6f4-22bd-4c8a-9a90-951bfbadcf04'],54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:54.231,Pass,
,,,,,,,,,,,,,,,,,,,0.976679,,,,,,,,,,,3c7beb97-86e7-47f4-ab00-4bcb91ace8a2,2029,,,"[92.4, 68.0]",3775547,58,,,,-2.4526682,,Right Foot,,,,"[80.5, 58.2]",,Ground Pass,,15.415901,,,Laura Coombs,19416.0,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Right Wing,102,Manchester City WFC,746,['48fe97b3-7fcc-4890-9d82-fed6153e963c'],56,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:56.342,Pass,
,,,,,,,,,,,,,,,,,,,0.70537,,,,,,,,,,,d4d19fdc-cd98-43be-9045-104aaa413135,2032,,,"[80.5, 58.2]",3775547,58,,,,2.018635,,Right Foot,,,,"[75.6, 68.4]",,Ground Pass,,11.315918,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,102,Manchester City WFC,746,['79699c83-1b4d-421c-929f-efcf832b56ef'],57,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:57.439,Pass,
,,,,,,,,,,,,,,,,,,,1.301221,,,,,,,,,,,f04627a4-227e-4d12-99e7-a2a3dd0722a0,2035,,,"[75.6, 66.8]",3775547,58,,,,-1.5707964,,Right Foot,,,,"[75.6, 45.7]",,Ground Pass,,21.1,,,Caroline Weir,10188.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,102,Manchester City WFC,746,['e26a5135-4c48-4c2c-8a1c-2331891d5883'],59,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:59.495,Pass,
,,,,,,,,,,,,,,,,,,,1.564975,,,,,,,,,,,8acd7b3e-04ce-4940-84c9-5eb3b961e36a,2040,,,"[69.3, 52.0]",3775547,59,,,,-1.9718626,,Left Foot,,,,"[62.6, 36.2]",,Ground Pass,,17.161877,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,102,Manchester City WFC,746,"['ab022512-83e7-4e55-bed1-85ac5e73244f', 'af5a4797-b302-4eab-9e32-5767a1c94f54']",1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:01.933,Pass,True
,,,,,,,,,,,,,,,,,,,1.795115,,,,,,,,,,,091e3ce3-0d39-41be-ad28-1fa0bbfa84d9,2042,,,"[62.6, 36.2]",3775547,59,,,,2.2667785,,Left Foot,,,,"[56.0, 44.1]",,Ground Pass,,10.294173,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,102,Manchester City WFC,746,['80f7d9b1-4f32-4d3e-9548-a1a23cb6c90c'],3,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:03.498,Pass,
,,,,,,,,,,,,,,,,,,,0.080562,,,,,,,,,,,a06a5e99-f7d8-4868-8131-9ae254d2b40a,2045,,,"[55.6, 44.9]",3775547,59,,,,-1.1722739,,Right Foot,,,,"[56.4, 43.0]",,Ground Pass,,2.0615528,,Incomplete,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,102,Manchester City WFC,746,"['2c921bf4-622a-4e99-baf3-99f6bffdbe96', '90b119c4-0db6-40f4-9413-795a9718b0e6']",5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:05.293,Pass,True
,,,,,,,,,,,,,,,,,,,1.866267,,,,,,,,,,,bae30cdf-e478-4ccb-8e1a-dbaa945f6373,2052,,,"[70.4, 12.1]",3775547,59,,,,-0.5813802,,Right Foot,,,,"[77.4, 7.5]",,Ground Pass,,8.376157,,,Jamie-Lee Napier,32169.0,,,,,,,2,Regular Play,Emily Murphy,33090.0,Center Forward,103,Birmingham City WFC,969,"['107c7b4a-3c78-4e09-815d-94f60a9d5b45', 'f41edd36-3f53-49ea-8783-1fecf681972b']",10,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:10.618,Pass,True
,,,,,,,,,,,,,,,,,,,0.646278,,,,,,,,,,,b5760cee-2c2f-4379-afcf-24732b075d53,2055,,,"[96.2, 12.1]",3775547,59,,,,1.4094212,,Right Foot,,,,"[98.3, 25.0]",,Ground Pass,,13.069813,,,Sarah Emma Mayling,19500.0,,,,,,,2,Regular Play,Jamie-Lee Napier,32169.0,Left Midfield,103,Birmingham City WFC,969,['0cee0413-4471-43d3-9b33-ddf22d8a80d6'],18,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:18.078,Pass,
,,,,,,,,,,,,,,,,,,,2.883235,,,,,,,,,,,89021f87-e2f0-4351-b39b-f186d3fece4b,2059,,,"[98.3, 24.8]",3775547,59,,,,0.11710875,,Right Foot,,,,"[108.5, 26.0]",,Ground Pass,,10.270346,True,Incomplete,Jamie-Lee Napier,32169.0,,,,,,,2,Regular Play,Sarah Emma Mayling,19500.0,Left Center Midfield,103,Birmingham City WFC,969,"['1152a470-e66b-4232-87eb-00b89f11279e', '6850d536-5273-4477-bc16-a26d154965c3', '9d0cdd45-d866-4aea-9a26-15b65488177f']",18,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:18.724,Pass,True
,,,,,,,,,,,,,,,,,,,1.387837,,,,,,,,,,,70cedfe6-37f6-435e-bd8f-4219d298f69d,2081,,,"[14.9, 41.1]",3775547,60,,,,-1.2277724,,Right Foot,,,,"[20.4, 25.7]",,Ground Pass,,16.352676,,,Alex Greenwood,10252.0,,,,,,,2,Other,Ellie Roebuck,4637.0,Goalkeeper,105,Manchester City WFC,746,['c9aa7009-73aa-4c85-9c76-0c9a15058b3e'],1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:01.681,Pass,
,,,,,,,,,,,,,,,,,,,2.133039,,,,,,,,,,,a2c509d5-d053-479a-be0c-ef3ae8cfb097,2083,,,"[20.4, 25.7]",3775547,60,,,,1.7317301,,Left Foot,,,,"[17.9, 41.1]",,Ground Pass,,15.601603,,,Ellie Roebuck,4637.0,,,,,,,2,Other,Alex Greenwood,10252.0,Left Center Back,105,Manchester City WFC,746,['a721369c-6589-42ae-83a0-7be2ffb0ba35'],3,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:03.069,Pass,
,,,,,,,,,,,,,,,,,,,1.27606,,,,,,,,,,,ffc0cd20-22ed-4e54-9b3f-033c46325e6c,2086,,,"[18.9, 45.1]",3775547,60,,,,0.88448775,,Right Foot,,,,"[34.3, 63.9]",,Ground Pass,,24.302263,,,Stephanie Houghton,10185.0,,,,,,,2,Other,Ellie Roebuck,4637.0,Goalkeeper,105,Manchester City WFC,746,['10336d7d-d565-4561-8740-6af438faaf85'],6,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:06.687,Pass,
,,,,,,,,,,,,,,,,,,,1.83091,,,,,,,,,,,29072e0e-a78a-4df0-8713-377dcf38612f,2089,,,"[35.8, 62.4]",3775547,60,,,,-2.4109342,,Right Foot,,,,"[20.4, 48.6]",,Ground Pass,,20.678492,,,Ellie Roebuck,4637.0,,,,,,,2,Other,Stephanie Houghton,10185.0,Right Center Back,105,Manchester City WFC,746,['23d4ebac-c164-4e84-b67d-d0068ed20f19'],10,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:10.603,Pass,
,,,,,,,,,,,,,,,,,,,1.449939,,,,,,,,,,,45813372-3a15-4088-b859-2e89b626c655,2092,,,"[22.6, 45.3]",3775547,60,,,,-1.3521274,,Right Foot,,,,"[27.4, 23.7]",,Ground Pass,,22.126907,,,Alex Greenwood,10252.0,,,,,,,2,Other,Ellie Roebuck,4637.0,Goalkeeper,105,Manchester City WFC,746,['e876f274-41bf-4ba6-9e3f-0606615c732c'],13,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:13.644,Pass,
,,,,,,,,,,,,,,,,,,,2.166888,,,,,,,,,,,887ca0ba-e394-4997-8d39-84098305187a,2095,,,"[35.4, 24.1]",3775547,60,,,,1.3923858,,Left Foot,,,,"[42.0, 60.7]",,Ground Pass,,37.190323,,,Stephanie Houghton,10185.0,,,,,,,2,Other,Alex Greenwood,10252.0,Left Center Back,105,Manchester City WFC,746,['690ce7b8-f0d8-47c9-b19d-7a2239595c79'],18,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:18.588,Pass,
,,,,,,,,,,,,,,,,,,,1.060483,,,,,,,,,,,a1e2c844-faaf-41a5-a6d0-6b0e61fc1f4c,2098,,,"[63.5, 66.1]",3775547,60,,,,0.9017533,,Right Foot,,,,"[70.3, 74.7]",,Ground Pass,,10.963576,,,Lucy Bronze,10178.0,,,,,,,2,Other,Stephanie Houghton,10185.0,Right Center Back,105,Manchester City WFC,746,['1f3904be-bb6c-4563-95c4-0875ad394d6b'],25,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:25.217,Pass,
,,,,,,,,,,,,,,,,,,,1.372669,,,,,,,,,,,7981995a-c41d-4def-acd4-55317d69f3d3,2101,,,"[71.4, 76.3]",3775547,60,,,,-0.2032606,,Right Foot,,,,"[84.5, 73.6]",,Ground Pass,,13.37535,,,Chloe Kelly,15570.0,,,,,,,2,Other,Lucy Bronze,10178.0,Right Back,105,Manchester City WFC,746,['1d6ca9f8-ca40-4bb2-864f-ea0e87e239ef'],27,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:27.477,Pass,
,,,,,,,,,,,,,,,,,,,1.329119,,,,,,,,,,,ee38b296-ba43-440d-8a3f-4dbe1e6b167f,2105,,,"[10.2, 0.1]",3775547,60,,,,0.2950011,,,,,,"[28.3, 5.6]",,High Pass,,18.917189,,,Sarah Emma Mayling,19500.0,,,,,,Throw-in,2,From Throw In,Rebecca Holloway,31568.0,Left Back,106,Birmingham City WFC,969,['a6e0c50a-3405-4496-a2a2-4bab7b0860c4'],46,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:46.571,Pass,
,,,,,,,,,,,,,,,,,,,1.338191,,,,,,,,,,,8744396b-0963-49f7-85e8-3cf3942d8027,2107,,,"[28.3, 5.6]",3775547,60,,,True,0.17123874,,,,,,"[41.6, 7.9]",,High Pass,,13.497407,,Incomplete,Claudia Walker,15580.0,,,,,,,2,From Throw In,Sarah Emma Mayling,19500.0,Left Center Midfield,106,Birmingham City WFC,969,"['2b4522bf-e89e-4927-ac9f-bbc10d143e41', '5a643162-8a8c-4d13-a447-b90f46d4681f', 'ca91155e-91c4-4359-97e5-20308e832fb5']",47,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:47.900,Pass,True
,,,,,,,,,,,,True,,,,,,,1.643234,,,,,,,,,,,ca91155e-91c4-4359-97e5-20308e832fb5,2110,,,"[78.5, 72.2]",3775547,60,,,,-1.7975951,,Right Foot,,,,"[77.0, 65.7]",,Ground Pass,,6.670832,,,Laura Coombs,19416.0,,,,,,Interception,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,107,Manchester City WFC,746,"['424d8d2d-5bf9-4a09-9705-e80abfe95df7', '8744396b-0963-49f7-85e8-3cf3942d8027']",49,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:49.238,Pass,
,,,,,,,,,,,,,,,,,,,2.088171,,,,,,,,,,,4862bb4a-4ad3-41cf-9d9c-ba6cfab8f036,2112,,,"[77.0, 65.7]",3775547,60,,,,-2.753274,,Right Foot,,,,"[57.2, 57.6]",,Ground Pass,,21.392756,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,107,Manchester City WFC,746,['21832447-a1f7-4be1-ba87-d56b90acd44a'],50,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:50.881,Pass,
,,,,,,,,,,,,,,,,,,,1.83915,,,,,,,,,,,d095e675-0bf1-4677-8832-db25e4ae899a,2115,,,"[57.8, 50.7]",3775547,60,,,,-1.6650048,,Right Foot,,,,"[55.4, 25.3]",,Ground Pass,,25.513134,,,Esme Beth Morgan,4649.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,107,Manchester City WFC,746,['77cb9613-9d6f-441b-b60c-fdffe74b33bd'],54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:54.204,Pass,
,,,,,,,,,,,,,,,,,,,1.139268,,,,,,,,,,,7638917c-8cb4-477b-a1b6-72ecdcf0ed54,2119,,,"[55.3, 26.4]",3775547,60,,,,2.784143,,Left Foot,,,,"[47.0, 29.5]",,Ground Pass,,8.860023,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,107,Manchester City WFC,746,"['40ad3a35-6c5a-4147-9278-4b553744a3ee', 'a487ca02-a382-4bdf-870e-5a4a7299781d']",58,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:58.711,Pass,True
,,,,,,,,,,,,,,,,,,,2.563232,,,,,,,,,,,e53fe75f-eb9a-4568-b616-d20a0813783f,2122,,,"[47.0, 29.5]",3775547,61,,,,2.5616834,,Left Foot,,,,"[21.2, 46.4]",,Ground Pass,,30.84234,,,Ellie Roebuck,4637.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,107,Manchester City WFC,746,['579de149-7e10-454e-a975-4dc763927592'],0,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:00.529,Pass,
