50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.376847,,,,,,,,,,,,,,,368d771f-f5fe-4045-947c-57bfcf4e42a6,1700,,"[40.0, 76.0]",19752,40,,,-2.406153,,,Right Foot,,,,"[19.0, 57.0]",,Ground Pass,28.319605,,Stephanie Houghton,10185.0,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,87,Manchester City WFC,746,['612bdf12-ffa7-45c1-af91-dff16be0751c'],35,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:35.362,Pass,
,,,,,,,,,,,,,3.082774,,,,,,,,,,,,,,,7986b382-a81d-41e6-b175-97ec2fc18b92,1703,,"[21.0, 59.0]",19752,40,,,-0.6578886,,,Right Foot,,,,"[65.0, 25.0]",,High Pass,55.605755,Incomplete,Caroline Weir,10188.0,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,87,Manchester City WFC,746,"['953dbe60-d135-4b36-b063-d693d0615e65', 'e2d3621d-719a-4ed5-976c-1284a72fe02c']",37,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:37.881,Pass,
,,,,,,,,,,,,,1.828126,,,,,,,,,,,,,,,e2d3621d-719a-4ed5-976c-1284a72fe02c,1705,,"[56.0, 56.0]",19752,40,,,-0.8960554,,,Head,,,,"[64.0, 46.0]",,Low Pass,12.806249,Incomplete,,,,,,,Recovery,1,Regular Play,Satara Murray,15629.0,Right Back,87,Manchester City WFC,746,"['7986b382-a81d-41e6-b175-97ec2fc18b92', 'cbb86c7a-0319-47de-ad92-58dc0a6395ea']",40,,,,,,,,,,,,,,,,Liverpool WFC,966,00:40:40.963,Pass,
,,,,,,,,,,,,,1.279989,,,,,,,,,,,,,,,5e818fbc-b054-46d1-bb9c-b89dd494c897,1708,,"[60.0, 38.0]",19752,40,,,0.8685394,,,Right Foot,,,,"[71.0, 51.0]",,Ground Pass,17.029387,,Claire Emslie,4646.0,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,87,Manchester City WFC,746,['a117bfed-67fa-437e-bdbd-455b2b6f856a'],43,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:43.935,Pass,
,,,,,,,,,,,,,1.029665,,,,,,,,,,,,,,,0a3e2e68-3a94-4ae3-8e1f-6d8f9510919d,1711,,"[71.0, 51.0]",19752,40,,,1.5083776,,,Right Foot,,,,"[72.0, 67.0]",,Ground Pass,16.03122,,Tessa Wullaert,10099.0,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,87,Manchester City WFC,746,['5ee66635-a27f-49de-9209-c1dba06a663d'],45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:45.449,Pass,
,,,,,,,,,,,,,1.256798,,,,,,,,,,,,,,,1b6c2c16-2b10-4231-a46c-67a9a5d47a08,1714,,"[95.0, 62.0]",19752,40,,,0.7853982,,,Left Foot,,,,"[108.0, 75.0]",,Ground Pass,18.384777,,Claire Emslie,4646.0,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,87,Manchester City WFC,746,['2b9d6a11-29f6-48bc-954a-cba637172cdb'],49,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:49.719,Pass,
,,,,,,,,,,,,,1.71323,,,,,,,,,,,,,,,c3b0594a-09ea-4026-877e-8967e5e99253,1717,,"[109.0, 67.0]",19752,40,,,-1.3439975,,,Right Foot,True,,,"[115.0, 41.0]",,High Pass,26.683329,Incomplete,Nikita Parris,4654.0,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,87,Manchester City WFC,746,"['04a4d9f9-f032-467f-89b2-025d7a6328bf', '78678591-477d-4681-a8a3-4428f45ee1eb']",52,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:52.096,Pass,
,,,,,,,,,,,,,0.995908,,,,,,,,,,,,,,,52c5740d-ed1d-4e11-83ba-d06d59203600,1723,,"[17.0, 57.0]",19752,40,,,-1.7126933,,,Left Foot,,,,"[16.0, 50.0]",,Ground Pass,7.071068,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,87,Manchester City WFC,746,"['5313ac5a-f304-43c2-90d2-32887db6d471', 'db2955e9-e1c4-4685-b588-1b9ea271efed']",59,,,,,,,,,,,,,,,,Liverpool WFC,966,00:40:59.285,Pass,True
,,,,,,,,,,,,,2.484266,,,,,,,,,,,,,,,2d22a61b-73ce-4632-b963-8c6bb065a551,1726,,"[16.0, 50.0]",19752,41,,,-0.24497867,,,Right Foot,,,,"[72.0, 36.0]",,High Pass,57.72348,Incomplete,,,,,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,87,Manchester City WFC,746,['167ef311-3e86-46f3-8585-2c78a1525884'],1,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:01.104,Pass,
,,,,,,,,,,,,,1.393191,,,,,,,,,,,,,,,a5593d9d-e2d9-467a-a98d-82ad9780a55e,1729,,"[48.0, 48.0]",19752,41,,,0.066568166,,,Right Foot,,,,"[63.0, 49.0]",,Low Pass,15.033297,,Jill Scott,10172.0,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,87,Manchester City WFC,746,['1b418612-7bd1-4f24-8742-2b9d0d66796a'],5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:05.309,Pass,
,,,,,,,,,,,,,2.611875,,,,,,,,,,,,,,,e314e4f2-deca-4073-951e-6b7b7539ee00,1732,,"[64.0, 50.0]",19752,41,,,1.4940244,,,Right Foot,,,,"[66.0, 76.0]",,Ground Pass,26.076809,,Gemma Bonner,15554.0,,,,,,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,87,Manchester City WFC,746,['e9a2ddb1-c562-4df8-9fc8-ad110f31bf90'],7,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:07.647,Pass,
,,,,,,,,,,,,,1.2274,,,,,,,,,,,,,,,2be30c1a-1d1d-4812-b6ca-1791f0c65130,1735,,"[66.0, 76.0]",19752,41,,,-0.09966865,,,Right Foot,,,,"[76.0, 75.0]",,Ground Pass,10.049875,,Claire Emslie,4646.0,,,,,,1,Regular Play,Gemma Bonner,15554.0,Right Back,87,Manchester City WFC,746,['cf4df285-9f89-4633-9c33-62a0d52c356f'],10,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:10.766,Pass,
,,,,,,,,,,,,,2.6566,,,,,,,,,,,,,,,0ae8535c-9ac5-4a49-b402-037558634871,1738,,"[76.0, 75.0]",19752,41,,,0.0,,,Left Foot,,,,"[112.0, 75.0]",,Ground Pass,36.0,Incomplete,Tessa Wullaert,10099.0,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,87,Manchester City WFC,746,"['3b4ade77-b190-40ee-a617-b51080f8e451', '9cfcabcb-bd45-4795-9004-79972004e6a9']",12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:12.484,Pass,
,,,,,,,,,,,,,1.426155,,,,,,,,,,,,,,,7f2490de-8764-4e33-b866-94bb1a6e3efc,1744,,"[120.0, 80.0]",19752,41,,,-1.6588037,,,Left Foot,,,,"[117.0, 46.0]",,High Pass,34.132095,Incomplete,,,,,,,Corner,1,From Corner,Caroline Weir,10188.0,Left Center Midfield,89,Manchester City WFC,746,['c624f1e6-25f5-42b5-83a8-10bf09429ba7'],51,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:51.178,Pass,
,,,,,,,,,,,,,4.312526,,,,,,,,,,,,,,,b6ca7a6f-6c86-49f6-b5c5-fd2bf0d4b3d3,1753,,"[75.0, 77.0]",19752,42,,,-0.3708913,,,Right Foot,,,,"[111.0, 63.0]",,Ground Pass,38.626415,Incomplete,,,,,,,,1,From Corner,Gemma Bonner,15554.0,Right Back,89,Manchester City WFC,746,['08f159c7-5f54-438a-ab57-73efcfc6c56d'],3,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:03.157,Pass,
,,,,,,,,,,,,,2.057199,,,,,,,,,,,,,,,5084be2e-dc32-4ca4-a844-b7c68bfce8e5,1759,,"[32.0, 15.0]",19752,42,,,1.9655875,,,Right Foot,,,,"[22.0, 39.0]",,Ground Pass,26.0,,Niamh Fahey,19777.0,,,,,Free Kick,1,From Free Kick,Leigh-Anne Robe,15630.0,Left Back,91,Liverpool WFC,966,['ca4e49ff-2a71-4a1e-92fa-2a1c5d114802'],23,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:23.758,Pass,
,,,,,,,,,,,,,2.079445,,,,,,,,,,,,,,,c6a5f6cf-26a7-40bb-a55e-5fad0c2ac1aa,1762,,"[20.0, 41.0]",19752,42,,,0.82704073,,,Right Foot,,,,"[43.0, 66.0]",,Ground Pass,33.970577,,Satara Murray,15629.0,,,,,,1,From Free Kick,Niamh Fahey,19777.0,Left Center Back,91,Liverpool WFC,966,['07fb1923-4b43-4a0f-817f-106deb3ec9df'],26,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:26.713,Pass,
,,,,,,,,,,,,,0.515241,,,,,,,,,,,,,,,e7181e6f-c310-44bf-a31d-d2d742d16843,1774,,"[65.0, 62.0]",19752,42,,,-1.1341692,,,Right Foot,,,,"[72.0, 47.0]",,Ground Pass,16.552946,,Christie Murray,15628.0,,,,,,1,From Free Kick,Satara Murray,15629.0,Right Back,91,Liverpool WFC,966,"['8227ecdd-4a9b-4106-a1a2-5f314ad73843', 'd477f648-101d-4f92-bd0b-36aba8926a41']",35,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:35.270,Pass,True
,,,,,,,,,,,,,2.749634,,,,,,,,,,,,,,,9804c45d-acd6-4140-a41f-88f37f433ae5,1779,,"[73.0, 50.0]",19752,43,,,-0.513606,,,Right Foot,,,,"[112.0, 28.0]",,High Pass,44.777225,Incomplete,,,,,,,Free Kick,1,From Free Kick,Laura Coombs,19416.0,Left Center Midfield,92,Liverpool WFC,966,['b4b7e297-9567-482c-84e9-64432cd57f3f'],8,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:08.624,Pass,
,,,,,,,,,,,,,1.624229,,,,,,,,,,,,,,,3d2f60a7-acef-411b-91bc-f2b9f5c0fc31,1783,,"[103.0, 4.0]",19752,43,,,2.9229238,,,Right Foot,,,,"[94.0, 6.0]",,Ground Pass,9.219544,,Rinsola Babajide,15613.0,,,,,Recovery,1,From Free Kick,Niamh Fahey,19777.0,Left Center Back,92,Liverpool WFC,966,"['5374f1ff-c3da-4990-b569-b737fd42d139', '6876e495-22cb-4c4d-b01d-71ba0ee05351']",15,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:15.419,Pass,True
,,,,,,,,,,,,,2.0719,,,,,,,,,,,,,,,3a17eec6-d62f-4f6d-887d-cf26822638ab,1789,,"[20.0, 76.0]",19752,43,,,-0.5123895,,,Right Foot,,,,"[36.0, 67.0]",,Ground Pass,18.35756,,Nikita Parris,4654.0,,,,,Recovery,1,Regular Play,Gemma Bonner,15554.0,Right Back,93,Manchester City WFC,746,['f1496e57-3ecd-48a2-af98-44afc2bbfb54'],20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:20.375,Pass,
,,,,,,,,,,,,,2.014786,,,,,,,,,,,,,,,4902e692-aa07-46ea-81c6-66811e53252d,1794,,"[75.0, 78.0]",19752,43,,,-0.27094686,,,Right Foot,,,,"[93.0, 73.0]",,Ground Pass,18.681541,Incomplete,Claire Emslie,4646.0,,,,,,1,Regular Play,Nikita Parris,4654.0,Center Forward,93,Manchester City WFC,746,"['481a7adc-7984-485e-b046-531621cb302a', 'abcf7ec5-68e1-41e7-835e-1915c5306603']",29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:29.577,Pass,
,,,,,,,,,,,,,2.4653,,,,,,,,,,,,,,,2f41f4c7-3185-4d39-b0ea-eb381de80d26,1797,,"[84.0, 80.0]",19752,43,,,-0.348771,,,,,,,"[106.0, 72.0]",,Low Pass,23.409399,,Claire Emslie,4646.0,,,,,Throw-in,1,From Throw In,Gemma Bonner,15554.0,Right Back,94,Manchester City WFC,746,['1e30b7d9-daf5-413b-8382-6705928f8731'],48,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:48.824,Pass,
,,,,,,,,,,,,,1.528,,,,,,,,,,,,,,,a9ef8e3a-5019-418d-bcab-360d3a7030cb,1801,,"[105.0, 76.0]",19752,43,,,3.1415927,,,Left Foot,,,,"[93.0, 76.0]",,Ground Pass,12.0,,Gemma Bonner,15554.0,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,94,Manchester City WFC,746,['99611ca8-048f-42b5-ad3b-47e5dcf7d97a'],51,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:51.764,Pass,
,,,,,,,,,,,,,0.6699,,,,,,,,,,,,,,,0eee9b1c-2160-4e1e-ab55-04385ea6cd25,1804,,"[93.0, 76.0]",19752,43,,,-1.19029,,,Right Foot,,,,"[97.0, 66.0]",,Ground Pass,10.770329,,Jill Scott,10172.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,94,Manchester City WFC,746,['0e4c1796-a9a7-48eb-8ec2-eabee468e337'],53,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:53.732,Pass,
,,,,,,,,,,,,,1.1654,,,,,,,,,,,,,,,fa766691-adc0-4317-9fd1-9278691169d4,1807,,"[97.0, 66.0]",19752,43,,,1.2490457,,,Right Foot,,,,"[101.0, 78.0]",,Ground Pass,12.649111,,Tessa Wullaert,10099.0,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,94,Manchester City WFC,746,['153aa1b3-f1c2-4d66-aea7-79a2bd322edd'],55,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:55.236,Pass,
,,,,,,,,,,,,,1.2647,,,,,,,,,,,,,,,cc76e204-82a1-494c-a87d-f6a8aa3372dc,1810,,"[98.0, 77.0]",19752,43,,,-2.508844,,,Left Foot,,,,"[83.0, 66.0]",,Ground Pass,18.601076,,Keira Walsh,4658.0,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,94,Manchester City WFC,746,['7cd47857-ec1c-425f-b56a-c169fe2e4239'],58,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:58.220,Pass,
,,,,,,,,,,,,,1.1998,,,,,,,,,,,,,,,866387f9-d869-49f4-9bff-51b372a87b22,1813,,"[83.0, 66.0]",19752,44,,,0.48447794,,,Right Foot,,,,"[102.0, 76.0]",,Ground Pass,21.470911,,Jill Scott,10172.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,94,Manchester City WFC,746,['f632bdd7-3dec-4f3b-933a-8ecf9e8ffe74'],0,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:00.764,Pass,
,,,,,,,,,,,,,1.1349,,,,,,,,,,,,,,,4093e728-ba16-4dc4-8ef9-60597862f774,1816,,"[99.0, 78.0]",19752,44,,,-1.4601392,,,Left Foot,,,,"[100.0, 69.0]",,Ground Pass,9.055386,,Gemma Bonner,15554.0,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,94,Manchester City WFC,746,['ddfaeab5-f41f-4f8c-8203-3a016951969f'],2,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:02.515,Pass,
,,,,,,,,,,,,,0.9988,,,,,,,,,,,,,,,401bcdf2-985e-4d65-8caf-9082b59e25cd,1820,,"[102.0, 64.0]",19752,44,,,-2.0344439,,,Right Foot,,,,"[99.0, 58.0]",,Ground Pass,6.708204,,Caroline Weir,10188.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,94,Manchester City WFC,746,['a9cfab7f-1789-458e-a38e-ec3f946aff6b'],4,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:04.839,Pass,
,,,,,,,,,,,,,1.188955,,,,,,,,,,,,,,,017f2435-b43c-43a9-88ea-c3c6e358b69f,1823,,"[99.0, 58.0]",19752,44,,,1.5707964,,,Left Foot,,,,"[99.0, 76.0]",,Ground Pass,18.0,,Tessa Wullaert,10099.0,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,94,Manchester City WFC,746,['8c2fe02b-b425-4704-9b65-c3ab253214ec'],6,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:06.026,Pass,
,,,,,,,,,,,,,0.6375,,,,,,,,,,,,,,,cff4fb4b-2258-4da3-b5b3-27dfef14c9fa,1826,,"[99.0, 76.0]",19752,44,,,-1.4601392,,,Right Foot,,,,"[100.0, 67.0]",,Ground Pass,9.055386,,Gemma Bonner,15554.0,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,94,Manchester City WFC,746,['99eea476-8521-4731-a87e-fd1cfa81b807'],7,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:07.892,Pass,
,,,,,,,,,,,,,2.547856,,,,,,,,,,,,,,,b8c6b596-c74d-4860-a0a4-9937a190ef43,1829,,"[100.0, 67.0]",19752,44,,,0.0,,,Right Foot,,,,"[116.0, 67.0]",,Ground Pass,16.0,Incomplete,Tessa Wullaert,10099.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,94,Manchester City WFC,746,"['351446b1-4b9d-46e5-824b-6550c935f663', 'cb50af67-e6ae-49d3-9d67-60919f7af42f']",8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:08.761,Pass,
,,,,,,,,,,,,,1.2673,,,,,,,,,,,,,,,4839c2dd-5154-4aa7-a7ac-5c344b09362e,1832,,"[111.0, 80.0]",19752,44,,,-0.7266424,,,,,,,"[120.0, 72.0]",,High Pass,12.0415945,,Tessa Wullaert,10099.0,,,,,Throw-in,1,From Throw In,Gemma Bonner,15554.0,Right Back,95,Manchester City WFC,746,['37f9038a-6f87-41ea-b05a-b29031055ec0'],22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:22.318,Pass,
,,,,,,,,,,,,,2.8264,,,,,,,,,,,,,,,41cd68a3-e47c-4974-a57c-2a38c23fc49a,1835,,"[119.0, 72.0]",19752,44,,,2.7367008,,,Left Foot,,,,"[105.0, 78.0]",,Ground Pass,15.231546,,Gemma Bonner,15554.0,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,95,Manchester City WFC,746,['a21da07f-2a88-45f1-b96f-03e65c242419'],24,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:24.031,Pass,
,,,,,,,,,,,,,1.0753,,,,,,,,,,,,,,,40822d6d-9d2a-4bce-a9e9-b4f0c30a6880,1838,,"[105.0, 79.0]",19752,44,,,-1.4601392,,,Right Foot,,,,"[107.0, 61.0]",,Ground Pass,18.110771,,Claire Emslie,4646.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,95,Manchester City WFC,746,['3796ec1e-1424-4efa-9cba-d39685e684a6'],27,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:27.467,Pass,
,,,,,,,,,,,,,2.1164,,,,,,,,,,,,,,,4c6f0679-e052-4c9c-957f-c11c8a9b3d4e,1841,,"[107.0, 61.0]",19752,44,,,1.3734008,,,Right Foot,,,,"[109.0, 71.0]",,Ground Pass,10.198039,Incomplete,Gemma Bonner,15554.0,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,95,Manchester City WFC,746,"['6f06390b-d815-4d5a-93ac-b06c47f8789a', '95984e94-d8b6-4a94-bbc1-ca42240659ae']",28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:28.822,Pass,
,,,,,,,,,,,,,1.4778,,,,,,,,,,,,,,,104ef508-6351-4826-a888-c564857de17b,1844,,"[104.0, 80.0]",19752,44,,,-1.4056476,,,,,,,"[106.0, 68.0]",,High Pass,12.165525,,Jill Scott,10172.0,,,,,Throw-in,1,From Throw In,Gemma Bonner,15554.0,Right Back,96,Manchester City WFC,746,['2cbc00c0-e3cd-4731-a1bb-b303b60d7594'],37,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:37.059,Pass,
,,,,,,,,,,,,,1.271085,,,,,,,,,,,,,,,eded38ab-2ecb-4a06-a56a-8ead26130bcd,1847,,"[105.0, 68.0]",19752,44,,,1.7681919,,,Left Foot,,,,"[103.0, 78.0]",,Ground Pass,10.198039,,Gemma Bonner,15554.0,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,96,Manchester City WFC,746,['1aee7d6e-4b55-4667-b35a-db774859e741'],39,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:39.183,Pass,
,,,,,,,,,,,,,1.0645,,,,,,,,,,,,,,,5f3fbc06-0820-4bba-8061-b0f88aaf75eb,1850,,"[104.0, 78.0]",19752,44,,,-1.5042281,,,Right Foot,,,,"[105.0, 63.0]",,Ground Pass,15.033297,,Claire Emslie,4646.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,96,Manchester City WFC,746,['bea701b8-6e1a-4e88-8cf7-8045952bcaf6'],40,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:40.574,Pass,
,,,,,,,,,,,,,1.072267,,,,,,,,,,,,,,,a7f776a7-524f-4f82-b17d-d4b2a94e1390,1854,,"[101.0, 65.0]",19752,44,,,2.1815224,,,Right Foot,,,,"[94.0, 75.0]",,Ground Pass,12.206555,,Gemma Bonner,15554.0,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,96,Manchester City WFC,746,"['95fd26b7-db68-4e6f-bd95-98bbf5dc574a', 'c26b1b8e-3901-44a6-bb9e-ba45fbdeb540']",42,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:42.419,Pass,True
,,,,,,,,,,,,,1.400402,,,,,,,,,,,,,,,41f47c07-83ce-45e7-a73c-79e5b318e8f1,1857,,"[84.0, 77.0]",19752,44,,,3.1415927,,,Right Foot,,,,"[66.0, 77.0]",,Ground Pass,18.0,,Stephanie Houghton,10185.0,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,96,Manchester City WFC,746,['9a09f693-286e-4ce2-860d-c9baa24feedc'],45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:45.457,Pass,
,,,,,,,,,,,,,2.094605,,,,,,,,,,,,,,,21d8ab16-1315-47c2-9953-8527d439d226,1860,,"[66.0, 77.0]",19752,44,,,-1.8568478,,,Right Foot,,,,"[56.0, 43.0]",,Low Pass,35.44009,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,96,Manchester City WFC,746,['f1a3aedc-1274-4337-a713-a1bc5cab20fc'],47,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:47.391,Pass,
,,,,,,,,,,,,,2.25288,,,,,,,,,,,,,,,a9a4cba3-61b5-4c2e-bea4-44beaa722e5c,1863,,"[68.0, 37.0]",19752,44,,,-1.0062269,,,Right Foot,,,,"[87.0, 7.0]",,Ground Pass,35.510563,,Esme Beth Morgan,4649.0,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Manchester City WFC,746,['5730061f-1a26-43ec-8bd2-2e8bcff19396'],52,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:52.921,Pass,
,,,,,,,,,,,,,1.466371,,,,,,,,,,,,,,,46e1c1a7-b068-4bf2-be75-2f4e63d9b1e0,1866,,"[85.0, 7.0]",19752,44,,,0.4636476,,,Right Foot,,,,"[101.0, 15.0]",,Low Pass,17.888544,Incomplete,Nikita Parris,4654.0,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Back,96,Manchester City WFC,746,"['5f67bf77-21e0-4a55-9c82-92f3dcc36608', '80fb032c-caa1-4086-b830-9aade33074ad']",56,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:56.096,Pass,
,,,,,,,,,,,,,0.936163,,,,,,,,,,,,,,,9f43b828-47b3-4132-9ba1-da112a795579,1870,,"[32.0, 59.0]",19752,44,,,-0.3708913,,,Right Foot,,,,"[50.0, 52.0]",,Ground Pass,19.313208,,Kirsty Linnett,19418.0,,,,,,1,From Throw In,Satara Murray,15629.0,Right Back,96,Manchester City WFC,746,['0bf6c7e9-7af5-431f-8091-ea78efe42dfd'],59,,,,,,,,,,,,,,,,Liverpool WFC,966,00:44:59.971,Pass,
,,,,,,,,,,,,,2.8887,,,,,,,,,,,,,,,de388b37-bb50-418a-ab83-4c1839599ff1,1873,,"[63.0, 51.0]",19752,45,,,-0.36397895,,,Right Foot,,,,"[105.0, 35.0]",,Ground Pass,44.94441,Incomplete,Rinsola Babajide,15613.0,,,,,,1,From Throw In,Kirsty Linnett,19418.0,Right Midfield,96,Manchester City WFC,746,"['5a61bead-ca64-4597-b72c-4a4ad97753fa', '7d4294fd-703f-458c-ad9e-049276d42197']",2,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:02.920,Pass,
,,,,,,,,,,,,,1.603316,,,,,,,,,,,,,,,e5bb3d01-9dd7-4b4f-afaa-35ea047584e3,1877,,"[16.0, 46.0]",19752,45,,,-0.60228735,,,Right Foot,,,,"[32.0, 35.0]",,Ground Pass,19.416489,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,96,Manchester City WFC,746,['73035759-271b-4eff-905f-3cc400a29ffc'],7,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:07.226,Pass,
,,,,,,,,,,,,,2.051773,,,,,,,,,,,,,,,4888d74d-9bcd-4191-8e8a-12f6c9503293,1880,,"[40.0, 41.0]",19752,45,,,1.7681919,,,Right Foot,,,,"[36.0, 61.0]",,Ground Pass,20.396078,,Stephanie Houghton,10185.0,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Manchester City WFC,746,['beb1a0f9-5742-4551-933c-3964af724d90'],14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:14.389,Pass,
,,,,,,,,,,,,,2.5133,,,,,,,,,,,,,,,f165cdd9-b74c-4abe-9806-05d3d5dfb72f,1883,,"[43.0, 63.0]",19752,45,,,-1.4000611,,,Right Foot,,,,"[48.0, 34.0]",,High Pass,29.427877,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,96,Manchester City WFC,746,['0b84d9f8-b06b-496e-820e-a7e8fa64b205'],19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:19.978,Pass,
