ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.969785,,,,,,,,,,,5d754c8b-c005-4498-a039-b75ee0235e2b,1661,,,"[20.9, 54.4]",2275106,39,,,,-1.0267537,,Right Foot,,,,"[25.8, 46.3]",,Ground Pass,,9.4667845,,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,82,Manchester City WFC,746,['791fbf17-404c-479d-9b9f-7fa63eee5177'],5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:05.054,Pass,
,,,,,,,,,,,,,,,1.657682,,,,,,,,,,,c014f89b-7601-40f2-980c-e7f8fc4e0527,1664,,,"[24.7, 38.7]",2275106,39,,,,-1.295484,,Left Foot,,,,"[29.7, 21.0]",,Ground Pass,,18.392662,,,,Demi Stokes,4651.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,82,Manchester City WFC,746,['aeb68d05-6385-45a9-af5f-72e61ab2427a'],7,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:07.834,Pass,
,,,,,,,,,,,,,,,1.162587,,,,,,,,,,,91b69a44-71da-4f02-8d25-7fc447a0aaeb,1667,,,"[33.8, 5.7]",2275106,39,,,,-0.3606919,,Left Foot,,,,"[45.2, 1.4]",,Ground Pass,,12.184006,,,,Lauren Hemp,15555.0,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,82,Manchester City WFC,746,['44441805-7190-4582-a4a9-058a7caa50cf'],11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:11.192,Pass,
,,,,,,,,,,,,,,,1.272537,,,,,,,,,,,4df3356b-bc51-406f-bf53-96c56cfa131a,1670,,,"[44.6, 2.6]",2275106,39,,,,2.9166515,,Left Foot,,,,"[32.8, 5.3]",,Ground Pass,,12.104958,,,,Demi Stokes,4651.0,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Midfield,82,Manchester City WFC,746,['9e56d88d-0159-40cf-ba93-1c9cf5625b9b'],13,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:13.113,Pass,
,,,,,,,,,,,,,,,1.734224,,,,,,,,,,,8b259d00-f3a3-4fe0-9315-678c6b4147ce,1673,,,"[33.8, 4.8]",2275106,39,,,,2.217693,,Left Foot,,,,"[19.6, 23.6]",,Ground Pass,,23.560135,,,,Gemma Bonner,15554.0,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,82,Manchester City WFC,746,['05d60814-d2cd-46ef-ac5c-15aa8e44cc29'],16,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:16.145,Pass,
,,,,,,,,,,,,,,,2.115365,,,,,,,,,,,5018b147-2863-4f5d-b550-df14b433c46a,1676,,,"[19.6, 23.6]",2275106,39,,,,1.3157593,,Right Foot,,,,"[26.9, 51.6]",,Low Pass,,28.935965,,,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,82,Manchester City WFC,746,['3b86afdc-b40e-4654-89b5-e83a2a6309fc'],18,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:18.335,Pass,
,,,,,,,,,,,,,,,1.59859,,,,,,,,,,,6393f049-6914-47b9-8009-9101f7c2e3a3,1679,,,"[38.9, 53.6]",2275106,39,,,,0.80640346,,Right Foot,,,,"[62.2, 77.9]",,Ground Pass,,33.66571,,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,82,Manchester City WFC,746,['349f5979-bd9c-4137-85a6-a782e1d3a3a4'],24,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:24.777,Pass,
,,,,,,,,,,,,,,,2.740508,,,,,,,,,,,4b2fff45-7c69-41f4-b182-6e826de80582,1681,,,"[62.9, 77.0]",2275106,39,,,,-2.3386524,,Right Foot,,,,"[60.1, 74.1]",,Ground Pass,,4.031129,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Back,82,Manchester City WFC,746,['fdcbc755-a25d-412c-8f98-218fdbf90f43'],26,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:26.375,Pass,
,,,,,,,,,,,,,,,1.183577,,,,,,,,,,,ee1838ff-5d6b-4330-97cb-7ea23133427d,1684,,,"[63.5, 72.1]",2275106,39,,,,-0.7544802,,Right Foot,,,,"[78.5, 58.0]",,Ground Pass,,20.586647,,,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,82,Manchester City WFC,746,['c5e64c79-273f-4573-98eb-13f7482dc826'],29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:29.894,Pass,
,,,,,,,,,,,,,,,1.171312,,,,,,,,,,,ef55c3cd-d10f-4620-b81c-3bb7172f1838,1689,,,"[33.7, 35.1]",2275106,39,,,,-0.13682096,,Right Foot,,,,"[47.5, 33.2]",,Ground Pass,,13.930183,,,,Frankie Brown,10171.0,,,,,,Recovery,1,Regular Play,Jasmine Matthews,15618.0,Right Center Back,83,Bristol City WFC,973,['8b4fa154-3465-48ca-b0ee-0e60b2e90e29'],32,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:32.630,Pass,
,,,,,,,,,,,,,,,1.16,,,,,,,,,,,1f763796-d89f-44c6-9ec5-adaaece62357,1692,,,"[48.4, 41.3]",2275106,39,,,,0.37983793,,Right Foot,,,,"[74.2, 51.6]",,Low Pass,,27.78003,,,,Ga-Eul Jeon,35407.0,,,,,,,1,Regular Play,Frankie Brown,10171.0,Right Defensive Midfield,83,Bristol City WFC,973,['38f06d0a-b510-47f8-b4a0-f1c3a4e68b74'],35,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:35.471,Pass,
,,,,,,,,,,,,,,,0.616558,,,,,,,,,,,3d1e9262-ef4f-463d-906e-eb6609bb8aa7,1696,,,"[72.2, 50.4]",2275106,39,,,,-0.7419473,,Left Foot,,,,"[78.2, 44.9]",,Ground Pass,,8.13941,,,,Katie Robinson,21059.0,,,,,,,1,Regular Play,Ga-Eul Jeon,35407.0,Center Attacking Midfield,83,Bristol City WFC,973,"['59d4d905-4830-4e2b-9ad9-43c657194493', '924cefd7-0b65-429f-9771-db1373bb3ff7']",40,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:40.947,Pass,True
,,,,,,,,,,,,,,,0.652016,,,,,,,,,,,9613725e-0dfb-4ee2-b83a-4e7e6c5e783d,1700,,,"[37.9, 34.4]",2275106,39,,,,0.53527373,,Right Foot,,,,"[46.5, 39.5]",,Ground Pass,,9.9985,,,,Jill Scott,10172.0,,,,,,Recovery,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,84,Manchester City WFC,746,['0c25e0e0-94ad-4aaa-aaad-4107f108f345'],42,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:42.343,Pass,
,,,,,,,,,,,,,,,1.051597,,,,,,,,,,,edc86223-8643-4a90-ae79-c6d2d5033e87,1703,,,"[46.5, 39.5]",2275106,39,,,,-1.621386,,Right Foot,,,,"[46.1, 31.6]",,Ground Pass,,7.91012,,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Midfield,84,Manchester City WFC,746,['244d6813-c6c0-4e75-8799-f7b7870a0dfe'],43,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:43.328,Pass,
,,,,,,,,,,,,,,,1.539357,,,,,,,,,,,1eec1c18-6964-4a9d-8b51-38f409bd5bfb,1707,,,"[45.9, 31.5]",2275106,39,,,,2.0971887,,Left Foot,,,,"[37.3, 46.3]",,Ground Pass,,17.117243,,,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,84,Manchester City WFC,746,['3599e666-e869-43f5-ac9c-d2cb41ed5d1b'],47,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:47.139,Pass,
,,,,,,,,,,,,,,,0.829138,,,,,,,,,,,d7851341-2f84-468d-983f-9a71865bf1f0,1710,,,"[46.1, 54.0]",2275106,39,,,,0.047583103,,Right Foot,,,,"[58.7, 54.6]",,Ground Pass,,12.614278,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,84,Manchester City WFC,746,['fef540cd-3215-4a49-8d10-a42aa6ceb5f6'],51,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:51.369,Pass,
,,,,,,,,,,,,,,,1.227653,,,,,,,,,,,ded5a4d3-40b6-485d-85c5-66e0246329a6,1714,,,"[62.2, 51.2]",2275106,39,,,,0.08768666,,Right Foot,,,,"[71.3, 52.0]",,Ground Pass,,9.1350975,,,,Jill Scott,10172.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,84,Manchester City WFC,746,"['69df74da-06a4-4698-aff3-9a5bf0d0a568', 'e23304e9-8903-4318-8d47-155231e9fc31']",56,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:56.399,Pass,True
,,,,,,,,,,,,,,,1.550108,,,,,,,,,,,49d7ef6a-e5c8-414b-bdb0-56bbfcf7ab0c,1717,,,"[73.0, 53.6]",2275106,39,,,,1.8762037,,Right Foot,,,,"[66.6, 73.9]",,Ground Pass,,21.284971,,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Midfield,84,Manchester City WFC,746,['d86c6df3-8fab-475a-8ac8-805c1e2c558f'],58,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:58.997,Pass,
,,,,,,,,,,,,,,,0.841521,,,,,,,,,,,8fa9561b-8fab-4ae8-b613-eacb3bce9c69,1720,,,"[66.6, 74.8]",2275106,40,,,,-1.8385453,,Right Foot,,,,"[63.5, 63.5]",,Ground Pass,,11.717508,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Back,84,Manchester City WFC,746,['766a4ba1-ec57-4fde-be86-9f264828aca4'],0,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:00.617,Pass,
,,,,,,,,,,,,,,,1.77095,,,,,,,,,,,f2d7a542-3b9f-4fa0-9a1b-26f424f3e6b7,1723,,,"[63.8, 63.0]",2275106,40,,,,1.147261,,Right Foot,,,,"[69.3, 75.2]",,Ground Pass,,13.382451,,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,84,Manchester City WFC,746,['eca90fce-8bd5-4350-a118-1007363705ac'],1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:01.787,Pass,
,,,,,,,,,,,,,,,1.309367,,,,,,,,,,,1c0cdfaf-bb7b-46be-8d28-942444c066e0,1726,,,"[75.8, 68.3]",2275106,40,,,,-1.5707964,,Right Foot,,,,"[75.8, 49.4]",,Ground Pass,,18.9,,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Back,84,Manchester City WFC,746,['beb8ac1b-a0a8-422b-b90b-8b8420dfc189'],4,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:04.524,Pass,
,,,,,,,,,,,,,,,1.331848,,,,,,,,,,,c0a876f2-788d-4ccc-b9d0-9eca0e7da9a7,1730,,,"[76.2, 47.9]",2275106,40,,,,2.6189418,,Left Foot,,,,"[67.0, 53.2]",,Ground Pass,,10.617438,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,84,Manchester City WFC,746,"['6a8e9252-2fb6-4e0c-ac45-89a66cfb0487', 'ef0dcd61-d6d9-4ba9-a07c-4f5e0dc064b9']",6,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:06.633,Pass,True
,,,,,,,,,,,,,,,0.880506,,,,,,,,,,,a6a8d037-5a01-4200-8c74-7134be01263a,1733,,,"[68.2, 52.5]",2275106,40,,,,0.054401714,,Right Foot,,,,"[88.4, 53.6]",,Ground Pass,,20.229929,,Incomplete,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,84,Manchester City WFC,746,"['443ee9c6-621d-4859-bf76-c5ccfd7e0066', 'd17abd9c-5df1-4716-8e22-8e905cbcffed']",8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:08.926,Pass,
,,,,,,,,,,,,,,,1.400197,,,,,,,,,,,d9904598-7368-4408-a4ff-b22e1a096421,1736,,,"[72.6, 57.5]",2275106,40,,,,1.2407815,,Right Foot,,,,"[78.8, 75.6]",,Low Pass,,19.132433,,,,Georgia Stanway,4643.0,,,,,,Recovery,1,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,84,Manchester City WFC,746,['4d434ecc-43a5-4d04-8f75-58923ef517c9'],12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:12.029,Pass,
,,,,,,,,,,,,,,,1.039361,,,,,,,,,,,f2d4f51e-46d6-43fb-88ed-35b72da3ab16,1739,,,"[79.2, 74.8]",2275106,40,,,,-0.50959224,,Right Foot,,,,"[89.4, 69.1]",,Ground Pass,,11.684606,,,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Back,84,Manchester City WFC,746,['26aef750-60b0-4f48-853d-7f6379c46210'],14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:14.227,Pass,
,,,,,,,,,,,,,,,0.894534,,,,,,,,,,,a1c7b08e-6a1a-45d3-8390-e3a084b53c70,1741,,,"[88.9, 69.3]",2275106,40,,,,1.3673033,,Right Foot,,,,"[90.2, 75.6]",,Ground Pass,,6.432729,,,,Jill Scott,10172.0,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Center Forward,84,Manchester City WFC,746,['619526bb-bca3-4528-8099-395058a3fc57'],15,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:15.266,Pass,
,,,,,,,,,,,,,,,1.298819,,,,,,,,,,,9cd47b6c-2e8b-4658-823d-aa4b01f8e393,1744,,,"[90.2, 75.4]",2275106,40,,,,-2.6186538,,Right Foot,,,,"[81.7, 70.5]",,Ground Pass,,9.811218,,,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Midfield,84,Manchester City WFC,746,['67b84a7b-cd4e-4320-ab59-91129ed351ce'],16,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:16.859,Pass,
,,,,,,,,,,,,,,,1.106059,,,,,,,,,,,2a453e96-03f4-4ff8-b380-62213ae8d6e6,1747,,,"[83.3, 70.1]",2275106,40,,,,-1.4818596,,Right Foot,,,,"[84.7, 54.4]",,Ground Pass,,15.762297,,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Center Forward,84,Manchester City WFC,746,['5551f8ee-0401-4e79-b8dc-b20af3e7d2ba'],18,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:18.726,Pass,
,,,,,,,,,,,,,,,1.827222,,,,,,,,,,,0cc2faf7-facc-44fe-91cb-f70e002028eb,1749,,,"[84.7, 53.8]",2275106,40,,,,0.19888587,,Right Foot,,,,"[97.6, 56.4]",,Ground Pass,,13.159408,,,,Jill Scott,10172.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,84,Manchester City WFC,746,['fb906620-72f4-466c-baf5-c1ad05d26fdf'],19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:19.832,Pass,
,,,,,,,,,,,,,,,0.756305,,,,,,,,,,,6e23f78b-4012-4320-8736-cd2c17b12681,1753,,,"[97.6, 56.7]",2275106,40,,,,2.7392716,,Right Foot,,,,"[92.9, 58.7]",,Ground Pass,,5.107837,,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Midfield,84,Manchester City WFC,746,['537a99f0-0839-46ad-b3d4-f4f1d05d9758'],23,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:23.550,Pass,
,,,,,,,,,,,,,,,0.499996,,,,,,,,,,,6c4606c8-9f6e-4645-b2b7-fb6e0c9c7d5b,1756,,,"[92.9, 58.7]",2275106,40,,,,-0.8169666,,Left Foot,,,,"[97.5, 53.8]",,Ground Pass,,6.720863,,,,Jill Scott,10172.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,84,Manchester City WFC,746,['b1244be8-cd6f-4221-8d86-2b653b436f09'],24,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:24.347,Pass,
,,,,,,,,,,,,,,,1.149689,,,,,,,,,,,4410323b-8b04-4fd5-8818-2790df65ea13,1759,,,"[97.5, 53.8]",2275106,40,,,,0.66881216,,Right Foot,,,,"[103.7, 58.7]",,Ground Pass,,7.902531,,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Midfield,84,Manchester City WFC,746,['68ab18d1-abea-4001-a99e-e88e891012e3'],25,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:25.022,Pass,
,,,,,,,,,,,,,,,1.007633,,,,,,,,,,,eb0c0ce6-4843-41c9-af4a-757ffd8ebe58,1763,,,"[111.4, 65.8]",2275106,40,,,,-2.714012,,Left Foot,,,,"[103.5, 62.2]",,Ground Pass,,8.68159,,,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,84,Manchester City WFC,746,['c9e252af-3816-4d0c-9ac7-fe6340231856'],28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:28.002,Pass,
,,,,,,,,,,,,,,,0.576435,,,,,,,,,,,81da4bc8-17a7-4e35-8013-52220ff976e6,1766,,,"[105.2, 58.2]",2275106,40,,,,-1.19029,,Right Foot,,,,"[109.4, 47.7]",,Low Pass,,11.308846,,Incomplete,,Ellen White,10180.0,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Center Forward,84,Manchester City WFC,746,"['a0adcb42-f812-4c90-8819-2b3a58817829', 'feb13473-4eb4-417c-83e6-7622bdd6a57b']",30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:30.165,Pass,
,,,,,,,,,,,,,,,1.59942,,,,,,,,,,,b3398dac-2c3d-4681-98cb-d2c8bf64adbe,1769,,,"[106.4, 54.8]",2275106,40,,,,-2.666793,,Right Foot,,,,"[95.7, 49.3]",,Low Pass,,12.030794,,,,Jill Scott,10172.0,,,,,,Recovery,1,Regular Play,Tessa Wullaert,10099.0,Right Center Forward,84,Manchester City WFC,746,['525c71a3-6d16-4587-85d6-b6aaba693a07'],32,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:32.356,Pass,
,,,,,,,,,,,,,,,2.582093,,,,,,,,,,,54c5988e-199b-4e7f-834e-2a1178f3043d,1777,,,"[24.3, 29.8]",2275106,41,,,,0.6779005,,Right Foot,,,,"[55.1, 54.6]",,Low Pass,,39.543392,,,,Yana Daniëls,10093.0,,,,,,Free Kick,1,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,86,Bristol City WFC,973,['8f4066d8-bbaf-4bda-9b92-f32da52eb9a9'],3,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:03.152,Pass,
,,,,,,,,,,,,,,,1.003707,,,,,,,,,,,943203e9-898a-42a5-910c-3972d796c0cf,1782,,,"[60.3, 38.3]",2275106,41,,,,-1.4189683,,Left Foot,,,,"[63.1, 20.0]",,Ground Pass,,18.512968,,,,Lauren Hemp,15555.0,,,,,,Recovery,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,87,Manchester City WFC,746,['dc2a62e0-7e73-4138-aa68-86d00f0f481b'],7,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:07.478,Pass,
,,,,,,,,,,,,,,,1.175107,,,,,,,,,,,a9d44ef0-7e08-4ea2-92d4-14a6faab250b,1785,,,"[67.0, 26.0]",2275106,41,,,,1.1071488,,Left Foot,,,,"[70.9, 33.8]",,Ground Pass,,8.720665,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Midfield,87,Manchester City WFC,746,['c054f517-944c-48d0-89a0-a1a77965c118'],11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:11.988,Pass,
,,,,,,,,,,,,,,,2.362703,,,,,,,,,,,265122d8-5601-49be-9650-77c7344a85d0,1792,,,"[48.6, 45.3]",2275106,41,,,,-0.7411792,,Left Foot,,,,"[60.4, 34.5]",,Ground Pass,,15.996249,,Incomplete,,,,,,,,,,1,Regular Play,Olivia Chance,24925.0,Left Defensive Midfield,87,Manchester City WFC,746,['4a4f9c93-fcf1-4108-a61e-532908070fb5'],14,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:14.996,Pass,
,,,,,,,,,,,,,,,1.0713,,,,,,,,,,,b8e1a7ff-845c-4df0-a2b8-26f1924fe9ab,1795,,,"[58.7, 50.3]",2275106,41,,,,1.2029246,,Right Foot,,,,"[62.4, 59.9]",,Ground Pass,,10.288342,,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,87,Manchester City WFC,746,['fb9879da-e2d7-491f-b119-449b8d40dddd'],17,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:17.857,Pass,
,,,,,,,,,,,,,,,2.255268,,,,,,,,,,,a4087e3d-fc7c-4775-90a1-2c52d3893e1e,1798,,,"[68.4, 58.5]",2275106,41,,,,-2.0424652,,Right Foot,,,,"[53.2, 28.7]",,Low Pass,,33.452652,,,,Gemma Bonner,15554.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Back,87,Manchester City WFC,746,['2d07a7aa-38af-4cfa-a978-cc4622794f10'],21,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:21.468,Pass,
,,,,,,,,,,,,,,,1.10167,,,,,,,,,,,8158c473-75c2-44e0-88de-a9dadd6f8c6e,1801,,,"[61.9, 24.2]",2275106,41,,,,-1.2880998,,Right Foot,,,,"[68.0, 3.2]",,Ground Pass,,21.868013,,,,Demi Stokes,4651.0,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,87,Manchester City WFC,746,['498c72f1-ff29-4692-a0fb-cdb8f809b620'],26,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:26.235,Pass,
,,,,,,,,,,,,,,,1.179382,,,,,,,,,,,4c8e13dd-095d-4228-902e-dace2ad48687,1804,,,"[73.0, 3.2]",2275106,41,,,,0.94883937,,Left Foot,,,,"[84.9, 19.8]",,Ground Pass,,20.42474,,,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,87,Manchester City WFC,746,['f352ea29-3a41-4cf9-bfc5-c7750df267bf'],28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:28.818,Pass,
,,,,,,,,,,,,,,,2.115732,,,,,,,,,,,141d180b-398e-4163-b7e5-8058a238345b,1808,,,"[31.2, 59.4]",2275106,41,,,,1.0955663,,Right Foot,,,,"[41.8, 80.0]",,Ground Pass,,23.16722,,Out,,Yana Daniëls,10093.0,,,,,,Recovery,1,Regular Play,Jasmine Matthews,15618.0,Right Center Back,87,Manchester City WFC,746,['38a00153-61d9-406d-b4b7-f14d3e92081f'],30,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:30.555,Pass,
,,,,,,,,,,,,,,,1.035088,,,,,,,,,,,aff5482e-83b3-4855-b8fd-35549e8a8979,1810,,,"[77.4, 0.1]",2275106,41,,,,0.7951066,,,,,,"[82.5, 5.3]",,Low Pass,,7.283543,,,,Tessa Wullaert,10099.0,,,,,,Throw-in,1,From Throw In,Demi Stokes,4651.0,Left Back,88,Manchester City WFC,746,['f0dc01b5-a118-465a-9f20-ee0e591f4bc1'],37,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:37.097,Pass,
,,,,,,,,,,,,,,,1.233892,,,,,,,,,,,a398bbb4-ab5a-44dc-a8f9-658a25de21c9,1812,,,"[82.5, 5.3]",2275106,41,,,,-2.7939858,,Right Foot,,,,"[75.6, 2.8]",,Low Pass,,7.3389373,,,,Demi Stokes,4651.0,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Center Forward,88,Manchester City WFC,746,['1c194efd-421b-4be2-b29a-5454d2639d15'],38,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:38.132,Pass,
,,,,,,,,,,,,,,,1.75046,,,,,,,,,,,a21a8406-cc25-454c-b94f-5e46a6496ebf,1816,,,"[76.2, 1.8]",2275106,41,,,,1.3734008,,Left Foot,,,,"[77.2, 6.8]",,Ground Pass,,5.0990195,,,,Tessa Wullaert,10099.0,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,88,Manchester City WFC,746,"['11f67fae-69d7-4152-9bd1-677b2fe874c9', 'a2a421a7-0a77-48f4-9798-2262031f5cd5']",40,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:40.339,Pass,True
,,,,,,,,,,,,,,,2.471479,,,,,,,,,,,30bc0c7f-827c-41f7-91c7-f842f11420cb,1819,,,"[67.2, 1.8]",2275106,41,,,,3.0202405,,Right Foot,,,,"[42.6, 4.8]",,Ground Pass,,24.782251,,,,Gemma Bonner,15554.0,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Center Forward,88,Manchester City WFC,746,['d41978fd-7341-4f51-b47c-7e10e0aea1b8'],43,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:43.940,Pass,
,,,,,,,,,,,,,,,1.815543,,,,,,,,,,,7d08d7f8-81c7-4ad1-8871-8267010708b9,1822,,,"[41.0, 4.1]",2275106,41,,,,1.2354159,,Left Foot,,,,"[49.4, 28.2]",,Ground Pass,,25.521952,,,,Keira Walsh,4658.0,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Left Center Back,88,Manchester City WFC,746,['0ca9fdc2-b255-4b20-b9fc-da2dbbd152b6'],46,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:46.955,Pass,
,,,,,,,,,,,,,,,5.178873,,,,,,,,,,,9a564a9d-4069-423a-9f3d-c61d8e6e211b,1826,,,"[53.2, 29.3]",2275106,41,,,,-0.45345986,,Right Foot,,,,"[104.5, 4.3]",,High Pass,,57.067417,,,,Lauren Hemp,15555.0,,,,,,,1,From Throw In,Keira Walsh,4658.0,Right Defensive Midfield,88,Manchester City WFC,746,"['074dee69-2730-4a3d-8876-5a025d1d29e0', 'fc59b5b5-7102-42ba-bf99-536be7e1d41f']",49,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:49.650,Pass,True
