ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.662969,,,,,,,,,,,,,,,b06206a7-7c77-4494-93a0-7eaae4ffe94a,12,,,"[13.7, 78.3]",3775552,0,,,,,-0.22215413,,Right Foot,,,,"[56.2, 68.7]",,High Pass,,43.570747,,,Rosella Ayane,21048.0,,,,,,Recovery,1,Regular Play,Abbie McManus,4648.0,Right Center Back,3,Tottenham Hotspur Women,749,"['2dc3b8b0-20ae-4bb5-a928-59c138508693', '9abd38ae-1c9c-4c37-8194-38d8e44d8424']",13,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:13.348,Pass,
,,,,,,,,,,,,,,,,1.810228,,,,,,,,,,,,,,,23c1246b-6e9d-434c-b514-98379d959f41,16,,,"[54.3, 69.6]",3775552,0,,,,,2.0807683,,Right Foot,,,,"[51.0, 75.5]",,Low Pass,,6.7601776,,,Kit Graham,31551.0,,,,,,,1,Regular Play,Rosella Ayane,21048.0,Center Forward,3,Tottenham Hotspur Women,749,"['7defedaf-0765-4ad6-937a-f4a28bf9c235', 'd9bc08f2-024e-4df5-894c-b0d9f866c44a']",16,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:16.051,Pass,True
,,,,,,,,,,,,,,,,3.057673,,,,,,,,,,,,,,,110dfe45-826c-44af-85eb-e4d7b292ddea,21,,,"[66.3, 79.6]",3775552,0,,,,,0.03736578,,Right Foot,,,,"[77.0, 80.0]",,Ground Pass,,10.707474,Out,,Rosella Ayane,21048.0,,,,,,,1,Regular Play,Kit Graham,31551.0,Center Attacking Midfield,3,Tottenham Hotspur Women,749,"['9c7aa066-ed49-4602-ac7d-107c013aca7d', 'c5d3a5c9-af7f-4ff4-9311-cb033c17cb78']",20,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:20.347,Pass,True
,,,,,,,,,,,,,,,,0.683528,,,,,,,,,,,,,,,959cca04-ff79-4d97-9c87-5d0a81b20398,24,,,"[39.5, 0.1]",3775552,0,,,,,0.7252299,,,,,,"[43.9, 4.0]",,Low Pass,,5.879626,,,Isobel Mary Christiansen,4645.0,,,,,,Throw-in,1,From Throw In,Danielle Turner,15571.0,Left Back,4,Everton LFC,967,['5b1686cb-fda1-4ae7-9d46-a4bcc223dc38'],32,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:32.945,Pass,
,,,,,,,,,,,,,,,,0.458681,,,,,,,,,,,,,,,e6b3a986-54da-47eb-a442-0b87746bc16b,34,,,"[81.0, 77.6]",3775552,0,,,,,-1.4486011,,Right Foot,,,,"[81.7, 71.9]",,Ground Pass,,5.7428217,,,Kit Graham,31551.0,,,,,,,1,Regular Play,Gemma Suzanne Davison,15721.0,Right Wing,5,Tottenham Hotspur Women,749,"['2cde4126-c36b-4a53-8c15-cee66936dbd5', '61f7f114-f2f3-4935-b0af-be9f89f3acc0']",37,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:37.064,Pass,True
,,,,,,,,,,,,,,,,1.869972,,,,,,,,,,,,,,,fcd682d8-9f26-4b13-b03d-aabf36b90e94,37,,,"[81.7, 71.9]",3775552,0,,,,,0.39169994,,Left Foot,,,,"[95.5, 77.6]",,Low Pass,,14.9308405,Incomplete,,Gemma Suzanne Davison,15721.0,,,,,,,1,Regular Play,Kit Graham,31551.0,Center Attacking Midfield,5,Tottenham Hotspur Women,749,"['61f7f114-f2f3-4935-b0af-be9f89f3acc0', '770c4f1e-79d0-4b77-91fd-c93ab7ebbfac', 'a671aa16-0d89-4ba2-a755-fd4b2aab71be']",37,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:37.602,Pass,True
,,,,,,,,,,,,,,,,0.9748,,,,,,,,,,,,,,,a671aa16-0d89-4ba2-a755-fd4b2aab71be,39,,,"[24.6, 2.5]",3775552,0,,,,,-0.348771,,Left Foot,,,,"[31.2, 0.1]",,Low Pass,,7.02282,Out,,Danielle Turner,15571.0,,,,,,Interception,1,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,5,Tottenham Hotspur Women,749,"['71f2d658-f33a-4b4c-8ca5-2872c0799b1e', 'fcd682d8-9f26-4b13-b03d-aabf36b90e94']",39,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:39.472,Pass,
,,,,,,,,,,,,,,,,0.920259,,,,,,,,,,,,,,,d46f65b2-d5e3-4f36-87ae-0375e0876d30,41,,,"[85.2, 80.0]",3775552,0,,,,,-0.93271035,,,,,,"[91.8, 71.1]",,High Pass,,11.080162,,,Kit Graham,31551.0,,,,,,Throw-in,1,From Throw In,Esther Morgan,53440.0,Right Back,6,Tottenham Hotspur Women,749,['c6b1e829-8c5f-470b-b748-83e42e2b5bb3'],47,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:47.463,Pass,
,,,,,,,,,,,,,,,,1.085418,,,,,,,,,,,,,,,224156fe-fc9f-4601-b90f-28699e289a13,45,,,"[88.9, 70.4]",3775552,0,,,,,2.55359,,Left Foot,,,,"[79.3, 76.8]",,Ground Pass,,11.537765,,,Esther Morgan,53440.0,,,,,,,1,From Throw In,Kit Graham,31551.0,Center Attacking Midfield,6,Tottenham Hotspur Women,749,"['22c54392-b1f9-4bd5-a2a7-be44f068afe8', '4ed49bdb-94a0-43fb-a8a6-8035bb86a230']",50,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:50.886,Pass,True
,,,,,,,,,,,,,,,,4.980494,,,,,,,,,,,,,,,abb773fd-7700-49f0-b88f-7f51fa5c8c20,52,,,"[67.4, 76.3]",3775552,0,,,,,-0.36560234,,Right Foot,,,,"[105.8, 61.6]",,High Pass,,41.117516,,,Rosella Ayane,21048.0,,,,,,Recovery,1,From Throw In,Abbie McManus,4648.0,Right Center Back,6,Tottenham Hotspur Women,749,['734116af-f678-4fd1-ae8b-df32a2132534'],55,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:55.456,Pass,
,,,,,,,,,,,,,,,,1.5882,,,,,,,,,,,,,,,7d0a0056-c409-44ec-8d34-be19b891c8ad,56,,,"[108.0, 60.3]",3775552,1,,,,,-1.2924967,,Left Foot,True,,,"[111.0, 49.8]",,Ground Pass,,10.920165,,,Angela Addison,31550.0,,,,,,,1,From Throw In,Rosella Ayane,21048.0,Center Forward,6,Tottenham Hotspur Women,749,"['4365d0c0-b5d3-4dca-a0e2-4428c32bbdf4', '6e187fd7-3a8e-4c7f-9529-4d6200753fac']",0,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:00.534,Pass,True
,,,,,,,,,,,,,,,,1.46658,,,,,,,,,,,,,,,6f5ff862-ee4f-4e5a-8a86-6507c04c3339,60,,,"[115.7, 59.7]",3775552,1,,,,,2.269277,,Left Foot,,,,"[104.7, 72.8]",,Ground Pass,,17.105846,,,Gemma Suzanne Davison,15721.0,,,,,,,1,From Throw In,Angela Addison,31550.0,Left Wing,6,Tottenham Hotspur Women,749,['ec57b983-f9e4-49b4-ad56-3d4cc30b807d'],4,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:04.370,Pass,
,,,,,,,,,,,,,,,,0.966641,,,,,,,,,,,,,,,a71a899b-1d4c-4b6e-bd63-250d951ed24a,64,,,"[112.1, 69.3]",3775552,1,,,,,-1.2564714,,Right Foot,True,,,"[120.0, 45.0]",,High Pass,,25.551908,Out,,Rosella Ayane,21048.0,,,,,,,1,From Throw In,Gemma Suzanne Davison,15721.0,Right Wing,6,Tottenham Hotspur Women,749,['c4f0e9ac-c0e4-46d2-83ac-5f85c74a8218'],8,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:08.879,Pass,
,,,,,,,,,,,,,,,,0.998507,,,,,,,,,,,,,,,c241db88-a0ab-4a37-98e2-a74878cdd8bf,66,,,"[6.0, 36.0]",3775552,1,,,,,0.33029735,,Left Foot,,,,"[13.0, 38.4]",,Ground Pass,,7.4,,,Abbey-Leigh Stringer,15573.0,,,,,,Goal Kick,1,From Goal Kick,Alexandra MacIver,34360.0,Goalkeeper,7,Everton LFC,967,['9c6d82a1-58db-4d52-a022-b926757a5d19'],30,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:30.843,Pass,
,,,,,,,,,,,,,,,,1.786784,,,,,,,,,,,,,,,919f1ac1-ef0d-45f8-83d4-60c6cc6884c9,68,,,"[12.8, 38.9]",3775552,1,,,,,2.0768714,,Right Foot,,,,"[3.6, 55.5]",,Ground Pass,,18.978935,,,Megan Finnigan,18254.0,,,,,,,1,From Goal Kick,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,7,Everton LFC,967,['7e5c735c-f3d8-4140-8df4-fb8f55826586'],31,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:31.841,Pass,
,,,,,,,,,,,,,,,,2.778595,,,,,,,,,,,,,,,f32a5a70-e1ff-4b55-95d3-a345c5526244,71,,,"[10.1, 71.5]",3775552,1,,,,,0.0,,Right Foot,,,,"[54.4, 71.5]",,High Pass,,44.3,Incomplete,,Claire Emslie,4646.0,,,,,,,1,From Goal Kick,Megan Finnigan,18254.0,Right Center Back,7,Everton LFC,967,"['106baf17-56e0-4525-ac1a-18b5b7bac8ef', 'a5ecde00-c237-45bb-a2c9-5c157602a4ba']",36,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:36.476,Pass,
,,,,,,,,,,,,,,,,1.667676,,,,,,,,,,,,,,,a5ecde00-c237-45bb-a2c9-5c157602a4ba,74,,,"[65.7, 8.6]",3775552,1,,,,True,0.67770827,,,,,,"[69.8, 11.9]",,High Pass,,5.263079,,,Alanna Stephanie Kennedy,5078.0,,,,,,Recovery,1,Regular Play,Kerys Harrop,15569.0,Left Back,8,Tottenham Hotspur Women,749,"['6ca30327-64d9-4f88-8bde-475053b0ddcf', '9e231185-82af-4227-9ab4-4b56d5f9bc84', 'f32a5a70-e1ff-4b55-95d3-a345c5526244']",39,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:39.254,Pass,True
,,,,,,,,,,,,,,,,1.140753,,,,,,,,,,,,,,,4e8291b1-9f45-4b1f-8c24-6c5bf0b81f8e,77,,,"[68.7, 5.9]",3775552,1,,,,,-3.0633216,,Right Foot,,,,"[63.6, 5.5]",,Low Pass,,5.115662,,,Kerys Harrop,15569.0,,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,8,Tottenham Hotspur Women,749,['c9aa8890-3e5d-48d4-a3bd-c699d1a85db2'],40,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:40.939,Pass,
,,,,,,,,,,,,,,,,0.128426,,,,,,,,,,,,,,,f68f9c67-4f80-47fc-99f3-f07940444a99,81,,,"[64.0, 5.7]",3775552,1,,,,,0.7853982,,Left Foot,,,,"[66.6, 8.3]",,Low Pass,,3.6769552,Incomplete,,,,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Back,8,Tottenham Hotspur Women,749,"['6c38db18-c8fd-42dc-ba2c-7e1a9e3adc31', 'd66357d3-9d24-452a-b210-99952445b863']",42,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:42.120,Pass,True
,,,,,,,,,,,,,,,,1.835995,,,,,,,,,,,,,,,90995527-353b-4b26-961f-742ffb1d826c,84,,,"[55.0, 11.5]",3775552,1,,,,,1.523809,,Right Foot,,,,"[56.5, 43.4]",,Low Pass,,31.935247,Incomplete,,Esther Morgan,53440.0,,,,,,Recovery,1,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,8,Tottenham Hotspur Women,749,"['5f0822ea-6d41-4f3a-9c3d-f5faea374446', '9fb686df-915d-4de6-8bfb-591dcd480e5e', 'b24fdfeb-1978-414e-87bb-2b9411b3ccde']",43,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:43.864,Pass,True
,,,,,,,,,,,,,,,,0.882216,,,,,,,,,,,,,,,9fb686df-915d-4de6-8bfb-591dcd480e5e,86,,,"[63.6, 36.7]",3775552,1,,,,,1.747031,,Right Foot,,,,"[62.3, 44.0]",,Low Pass,,7.4148498,,,Isobel Mary Christiansen,4645.0,,,,,,Recovery,1,Regular Play,Nicoline Sørensen,10274.0,Left Wing,9,Everton LFC,967,"['40297ad2-6d9c-4287-844f-62c0a37c3c6d', '90995527-353b-4b26-961f-742ffb1d826c']",45,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:45.700,Pass,
,,,,,,,,,,,,,,,,2.900839,,,,,,,,,,,,,,,15f40160-3836-4957-82bc-781998a6e58c,88,,,"[61.9, 38.8]",3775552,1,,,,,-0.5498532,,Left Foot,,,,"[89.8, 21.7]",,Ground Pass,,32.723385,Incomplete,,Nicoline Sørensen,10274.0,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Left Center Midfield,9,Everton LFC,967,"['c7303f8a-dcd9-47ea-9800-571991a6a3a1', 'ef1ebf5a-c5f5-454f-a592-c4775d93b119']",46,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:46.582,Pass,
,,,,,,,,,,,,,,,,0.951077,,,,,,,,,,,,,,,90b983de-2c3a-4a52-9d6f-abc21170a4dd,91,,,"[74.4, 0.1]",3775552,1,,,,,2.2730532,,,,,,"[68.9, 6.6]",,Low Pass,,8.514693,,,Isobel Mary Christiansen,4645.0,,,,,,Throw-in,1,From Throw In,Danielle Turner,15571.0,Left Back,10,Everton LFC,967,['578a1b3e-1e72-4268-98d6-b427f3dd3ed2'],55,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:55.446,Pass,
,,,,,,,,,,,,,,,,2.018782,,,,,,,,,,,,,,,18c5ac81-f090-41d0-b26f-2aee45092baa,95,,,"[68.9, 3.8]",3775552,1,,,,,-0.004566178,,Right Foot,,,,"[90.8, 3.7]",,High Pass,,21.900229,,,Nicoline Sørensen,10274.0,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Left Center Midfield,10,Everton LFC,967,"['1b5fe238-fecf-477c-a506-580c8cd7c55e', '91256694-9f1a-48dc-a917-0a0373ecef11']",57,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:57.243,Pass,True
,,,,,,,,,,,,,,,,0.86321,,,,,,,,,,,,,,,d31ae394-6a7b-43f5-9169-ce948fb7903f,100,,,"[85.6, 1.6]",3775552,2,,,,,2.2499967,,Right Foot,,,,"[76.8, 12.5]",,Ground Pass,,14.008925,,,Isobel Mary Christiansen,4645.0,,,,,,,1,From Throw In,Nicoline Sørensen,10274.0,Left Wing,10,Everton LFC,967,"['5b859aa7-95fc-4707-92ff-69c0276a192f', '723212e5-e869-402d-9990-af252b8e6f5f']",1,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:01.314,Pass,True
,,,,,,,,,,,,,,,,1.239925,,,,,,,,,,,,,,,29ad93ea-be6d-4909-a7bd-5786e789acea,104,,,"[77.5, 11.7]",3775552,2,,,,,-1.5707964,,Left Foot,,,,"[77.5, 8.1]",,Ground Pass,,3.6,Incomplete,,Danielle Turner,15571.0,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Left Center Midfield,10,Everton LFC,967,"['2a24d249-029e-41b8-9b3f-2b1a389691f7', '2c301e88-f577-4941-ab9e-e92cf3f921aa', 'fc48eded-bf25-455b-8bbd-f8587da83653']",2,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:02.337,Pass,True
,,,,,,,,,,,,,,,,0.10923,,,,,,,,,,,,,,,2a24d249-029e-41b8-9b3f-2b1a389691f7,107,,,"[42.6, 72.0]",3775552,2,,,,,1.3734008,,Right Foot,,,,"[43.3, 75.5]",,Low Pass,,3.5693138,Incomplete,,Gemma Suzanne Davison,15721.0,,,,,,Recovery,1,From Throw In,Ria Percival,18145.0,Left Defensive Midfield,10,Everton LFC,967,"['233598e0-ca57-45a5-8b95-1e8f61f0111c', '29ad93ea-be6d-4909-a7bd-5786e789acea', '29ca1dd7-f1c2-45ae-a019-778ac412769e', '6263b873-a5ce-4255-a261-35e2e4588df4']",3,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:03.577,Pass,True
,,,,,,,,,,,,,,,,1.185197,,,,,,,,,,,,,,,f70d5a5e-33d5-439d-bbba-57791c0ca060,113,,,"[16.5, 80.0]",3775552,2,,,,,-0.3362423,,,,,,"[26.8, 76.4]",,High Pass,,10.911004,,,Kit Graham,31551.0,,,,,,Throw-in,1,From Throw In,Esther Morgan,53440.0,Right Back,11,Tottenham Hotspur Women,749,['5d0582d1-be8d-4050-baee-72fbbbc5ed55'],23,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:23.614,Pass,
,,,,,,,,,,,,,,,,0.532502,,,,,,,,,,,,,,,72326391-9c98-480e-83b2-e4a44648f506,122,,,"[53.4, 68.7]",3775552,2,,,,,-0.06027174,,Right Foot,,,,"[65.0, 68.0]",,Ground Pass,,11.621101,Incomplete,,Rosella Ayane,21048.0,,,,,,,1,From Throw In,Kit Graham,31551.0,Center Attacking Midfield,11,Tottenham Hotspur Women,749,"['ab110bfe-761c-45ee-a511-0d7a5d9a4364', 'bf38b6e6-d882-44a3-b3b1-dc2ee57410b6']",30,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:30.727,Pass,
