50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6f0143d1-c8bb-4ad9-9753-584bf0245313,1,,,19799,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool WFC,966,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 15622, 'name': 'Leandra Little'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 19417, 'name': 'Amy Rodgers'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 15611, 'name': 'Courtney Sweetman-Kirk'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]}",Liverpool WFC,966,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,80ddee32-a2d4-487e-9978-d4c50cd1ae6b,2,,,19799,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool WFC,966,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 20}, {'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 19422, 'name': 'Jessica Carter'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 15553, 'name': 'Karen Julia Carney'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]}",Chelsea FCW,971,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7807857a-27de-4f2d-8cce-c41e11491348,3,,,19799,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool WFC,966,['24f21721-303c-411d-a3b4-e7bb44d61648'],0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,24f21721-303c-411d-a3b4-e7bb44d61648,4,,,19799,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool WFC,966,['7807857a-27de-4f2d-8cce-c41e11491348'],0,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ddc96293-b9fd-45d7-9eee-370ecdd7d652,1938,,,19799,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,98,Chelsea FCW,971,['ebe9d456-c8a6-4d61-82eb-5013116cfba1'],0,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ebe9d456-c8a6-4d61-82eb-5013116cfba1,1939,,,19799,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,98,Chelsea FCW,971,['ddc96293-b9fd-45d7-9eee-370ecdd7d652'],0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.4527,,,,,,,,,,,,,,84c7faf5-913e-47b8-819b-57f01bb475ad,5,,"[60.0, 40.0]",19799,0,,,,-2.896614,,Right Foot,,,"[48.0, 37.0]",,Ground Pass,,12.369317,,,,,Niamh Fahey,19777.0,,,,,Kick Off,1,From Kick Off,Laura Coombs,19416.0,Center Attacking Midfield,2,Liverpool WFC,966,['f5c126ac-6bbf-4542-83fe-3e3920d75260'],1,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:01.285,Pass,
,,,,,,,,,,,,,,,,3.3172,,,,,,,,,,,,,,f36e23ae-f1a3-4250-a921-ccc530c91b16,8,,"[48.0, 37.0]",19799,0,,,,-0.5404195,,Right Foot,,,"[88.0, 13.0]",,High Pass,,46.647614,,,Incomplete,,Kirsty Linnett,19418.0,,,,,,1,From Kick Off,Niamh Fahey,19777.0,Right Defensive Midfield,2,Liverpool WFC,966,"['21b00269-33f6-40fa-9073-048528edc8bc', '3f2744a2-8541-4a83-866d-56df1b6de1df']",2,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:02.749,Pass,
,,,,,,,,,,,,,,,,2.4716,,,,,,,,,,,,,,21b00269-33f6-40fa-9073-048528edc8bc,10,,"[33.0, 68.0]",19799,0,,,,0.4636476,,Right Foot,,,"[37.0, 70.0]",,Low Pass,,4.472136,,,Incomplete,,Erin Cuthbert,4660.0,,,,,Recovery,1,From Kick Off,Hannah Jayne Blundell,17275.0,Right Back,2,Liverpool WFC,966,"['1a6852ef-c700-4e70-b2c0-e1133fa34b6e', '603329bf-7f93-43a6-adb5-3b2bc609eb2c', 'f36e23ae-f1a3-4250-a921-ccc530c91b16']",6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:06.066,Pass,
,,,,,,,,,,,,,,,,0.345199,,,,,,,,,,,,,,f86c70e7-6058-40bb-8c36-0755ecfa9a35,14,,"[69.0, 14.0]",19799,0,,,,0.5880026,,Left Foot,,,"[72.0, 16.0]",,Ground Pass,,3.6055512,,,Incomplete,,Kirsty Linnett,19418.0,,,,,,1,From Kick Off,Jemma Elizabeth Purfield,24239.0,Left Back,2,Liverpool WFC,966,"['29258f40-ef04-4a5f-ae18-808fda7c4781', '9b4460ac-d854-47c2-9447-de6d5db4f1e7']",9,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:09.468,Pass,
