50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.50457,,,,,,,,,,ad65a504-16bd-4b5b-b23b-5f1556a58849,16,,"[50.9, 50.4]",3775572,0,,,,,0.052277904,,Head,,,,"[68.1, 51.3]",,High Pass,,17.22353,,,,Sarah Emma Mayling,19500.0,,,,,,Recovery,1,Regular Play,Harriet Scott,19592.0,Right Back,3,Birmingham City WFC,969,"['26e98700-92c8-4728-9bcb-a5b12ef2b792', 'cbfb26b0-0281-4a9b-93f4-e0b3bc651a76']",27,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:27.416,Pass,
,,,,,,,,,,,,,,,,,1.6442,,,,,,,,,,97de643b-d75b-4d13-b141-45636d3d7887,18,,"[68.1, 51.3]",3775572,0,,,,,0.17021193,,Head,,,,"[74.5, 52.4]",,High Pass,,6.493843,,Incomplete,,Claudia Walker,15580.0,,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Midfield,3,Birmingham City WFC,969,"['261ee7c3-1228-4714-bad0-feddcca6dc0f', 'fd43c37b-ec36-4638-842c-1a26e73d5858']",28,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:28.994,Pass,
,,,,,,,,,,,,,,,,,1.894804,,,,,,,,,,fd43c37b-ec36-4638-842c-1a26e73d5858,20,,"[45.6, 27.7]",3775572,0,,,,,0.027992686,,Left Foot,,,,"[70.6, 28.4]",,High Pass,,25.009798,,Incomplete,,Bethany England,15550.0,,,,,,Recovery,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,3,Birmingham City WFC,969,"['6ac43660-8333-439b-ac90-b28088517313', '97de643b-d75b-4d13-b141-45636d3d7887', 'cc5ff6d5-f34c-4a53-aa78-dde40d033497']",30,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:30.639,Pass,
,,,,,,,,,,,,,,,,,1.329128,,,,,,,,,,cc5ff6d5-f34c-4a53-aa78-dde40d033497,22,,"[49.5, 51.7]",3775572,0,,,,,-0.9487643,,Right Foot,,,,"[53.3, 46.4]",,Low Pass,,6.521503,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Harriet Scott,19592.0,Right Back,3,Birmingham City WFC,969,"['34b1a8a1-6928-485d-aa2c-41718d8c53ed', 'fd43c37b-ec36-4638-842c-1a26e73d5858']",32,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:32.533,Pass,
,,,,,,,,,,,,,,,,,5.60477,,,,,,,,,,817e4330-e139-4041-afc8-1115abb994eb,25,,"[69.6, 32.2]",3775572,0,,,,,-0.5123895,,Right Foot,,,,"[116.0, 6.1]",,High Pass,,53.236923,,,,Guro Reiten,10514.0,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Left Center Midfield,4,Chelsea FCW,971,['b00e6980-5b89-4f43-9e69-92641eaa7291'],34,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:34.487,Pass,
,,,,,,,,,,,,,,,,,1.88612,,,,,,,,,,440901c1-c502-445b-88e8-5c36ab788425,28,,"[116.0, 6.1]",3775572,0,,,,,1.6684744,,Left Foot,True,,,"[112.1, 45.9]",,High Pass,,39.990623,,Incomplete,,,,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Wing,4,Chelsea FCW,971,['d0488d2d-8ef2-4c6d-bc42-2b88f82aed89'],40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:40.212,Pass,
,,,,,,,,,,,,,,,,,0.966874,,,,,,,,,,311f33ac-dfb3-4d0d-97c8-39ef0aecc753,32,,"[90.8, 39.9]",3775572,0,,,,,1.4222914,,Left Foot,,,,"[92.7, 52.6]",,Ground Pass,,12.841339,,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Right Center Midfield,4,Chelsea FCW,971,['9a39adc7-2f45-4f66-833a-48de3791b26c'],45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:45.081,Pass,
,,,,,,,,,,,,,,,,,1.716971,,,,,,,,,,d655a4cc-4fe4-4a87-b966-bede4af1bb60,35,,"[92.7, 52.6]",3775572,0,,,,,-2.3261805,,Right Foot,,,,"[71.7, 30.3]",,Ground Pass,,30.63152,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,4,Chelsea FCW,971,['8e22c286-0adb-4d11-b9da-c3ce01962db6'],46,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:46.168,Pass,
,,,,,,,,,,,,,,,,,0.93475,,,,,,,,,,bf73450f-ac6a-4ff3-9f3b-310f6313c0d2,38,,"[76.4, 25.8]",3775572,0,,,,,-0.22714332,,Left Foot,,,,"[97.6, 20.9]",,Ground Pass,,21.758905,,,,Guro Reiten,10514.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,['efcb31aa-7474-4021-be2e-a2bc36212765'],49,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:49.297,Pass,
,,,,,,,,,,,,,,,,,2.136487,,,,,,,,,,17ca3d2b-507b-4de3-8f54-b88b232772d4,41,,"[97.6, 20.9]",3775572,0,,,,,-1.7535179,,Left Foot,,,,"[94.2, 2.5]",,Ground Pass,,18.711494,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Wing,4,Chelsea FCW,971,['87be9914-7609-43f8-a06d-4360815325bb'],50,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:50.311,Pass,
,,,,,,,,,,,,,,,,,1.972653,,,,,,,,,,faa42fe3-b721-4ce1-92bc-119c4630fe55,44,,"[93.3, 2.9]",3775572,0,,,,,2.4014597,,Left Foot,,,,"[78.3, 16.6]",,Ground Pass,,20.314774,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,4,Chelsea FCW,971,['c7f5f9c6-a1ca-4c2a-9f45-76cba9bdf6e6'],53,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:53.720,Pass,
,,,,,,,,,,,,,,,,,0.682728,,,,,,,,,,f63615e9-4843-4e28-b3e1-89e3dadcee85,47,,"[91.0, 22.2]",3775572,0,,,,,-0.1665834,,Right Foot,,,,"[102.3, 20.3]",,Low Pass,,11.458621,,,,Guro Reiten,10514.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,['c3cc04a3-9079-4bb0-8b85-2648df5bcc65'],59,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:59.376,Pass,
,,,,,,,,,,,,,,,,,1.77408,,,,,,,,,,c4b3ae97-5484-45a6-8f58-26ab8300f2f0,50,,"[102.3, 20.3]",3775572,1,,,,,-1.7111713,,Left Foot,,,,"[101.0, 11.1]",,Ground Pass,,9.291394,,Incomplete,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Wing,4,Chelsea FCW,971,"['609c152b-25d7-4a92-9f93-716ec678c9f0', 'c4bda2e2-4fc6-4b18-8134-8178618fae89']",0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:00.151,Pass,
,,,,,,,,,,,,,,,,,0.922608,,,,,,,,,,72372742-bcd5-4939-82f1-7fcc2e399ff2,54,,"[105.5, 0.1]",3775572,1,,,,,1.4683524,,,,,,"[106.6, 10.8]",,High Pass,,10.756393,,,,Melanie Leupolz,15648.0,,,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,5,Chelsea FCW,971,['906ef4fc-b1ab-496c-88b4-17a8a653394f'],14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:14.430,Pass,
,,,,,,,,,,,,,,,,,1.030323,,,,,,,,,,c05888fb-5858-4932-afc8-ce3d615a7f33,58,,"[106.6, 6.1]",3775572,1,,,,,-1.9047414,,Right Foot,,,,"[104.9, 1.2]",,Low Pass,,5.186521,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Throw In,Melanie Leupolz,15648.0,Center Defensive Midfield,5,Chelsea FCW,971,"['aff49f7a-adff-47df-abe0-1263b4213016', 'ff7679d2-0ad9-4327-ba20-ab60849768e2']",15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:15.662,Pass,True
,,,,,,,,,,,,,,,,,1.303187,,,,,,,,,,1b4c99e6-195a-4a96-a686-8d93f442732a,64,,"[18.2, 78.0]",3775572,1,,,,,-0.03029376,,Right Foot,,,,"[51.2, 77.0]",,Ground Pass,,33.01515,,,,Claudia Walker,15580.0,,,,,,,1,From Counter,Sarah Emma Mayling,19500.0,Right Midfield,6,Birmingham City WFC,969,['0b05c80a-839b-4471-8937-d42a7762804f'],18,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:18.935,Pass,
,,,,,,,,,,,,,,,,,0.835496,,,,,,,,,,55360421-29f9-4cad-a058-0ccb5245ff07,70,,"[49.0, 76.5]",3775572,1,,,,,-2.8387077,,Right Foot,,,,"[36.2, 72.5]",,Ground Pass,,13.410443,,,,Rachel Corsie,4984.0,,,,,,Free Kick,1,From Free Kick,Harriet Scott,19592.0,Right Back,7,Birmingham City WFC,969,['958b90fe-900d-4e6f-b704-81b58b09946a'],36,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:36.102,Pass,
,,,,,,,,,,,,,,,,,2.232487,,,,,,,,,,89bdb1c5-f700-4275-9e4b-bcc473a7aa1d,73,,"[36.2, 72.5]",3775572,1,,,,,-2.3606586,,Right Foot,,,,"[13.7, 50.2]",,Ground Pass,,31.6787,,,,Hannah Hampton,22032.0,,,,,,,1,From Free Kick,Rachel Corsie,4984.0,Right Center Back,7,Birmingham City WFC,969,['9a397b58-c9df-4072-a53a-3f88350276ec'],37,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:37.932,Pass,
,,,,,,,,,,,,,,,,,2.134906,,,,,,,,,,c1a0012b-d955-4e0e-a6aa-af80ddd48990,76,,"[15.0, 48.5]",3775572,1,,,,,-1.4157996,,Right Foot,,,,"[18.0, 29.3]",,Ground Pass,,19.432962,,,,Georgia Brougham,15574.0,,,,,,,1,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,7,Birmingham City WFC,969,['7a66591f-c3a3-481e-b31d-4b2b0637cf50'],41,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:41.042,Pass,
,,,,,,,,,,,,,,,,,3.532002,,,,,,,,,,576c8b6c-aeba-4794-8f3e-080ecc1c06a9,79,,"[18.0, 29.3]",3775572,1,,,,,1.9934512,,Left Foot,,,,"[8.6, 50.2]",,Ground Pass,,22.916588,,,,Hannah Hampton,22032.0,,,,,,,1,From Free Kick,Georgia Brougham,15574.0,Left Center Back,7,Birmingham City WFC,969,['8948040a-41e2-46b7-bc07-91ee838c98c5'],43,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:43.928,Pass,
,,,,,,,,,,,,,,,,,1.834005,,,,,,,,,,e1238f20-51ff-4174-9975-a6a248d5f528,82,,"[8.6, 50.2]",3775572,1,,,,,0.3582307,,Right Foot,,,,"[49.2, 65.4]",,Ground Pass,,43.352047,,Incomplete,,,,,,,,,,1,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,7,Birmingham City WFC,969,['20a86cd4-121b-4ce4-8219-3c5789bae012'],47,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:47.600,Pass,
,,,,,,,,,,,,,,,,,1.988744,,,,,,,,,,5e4cb0e9-32fc-4dfa-a211-a4a4a038bbe5,89,,"[89.7, 8.9]",3775572,1,,,,,-2.9671717,,Right Foot,,,,"[67.0, 4.9]",,Ground Pass,,23.049728,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Wing,8,Chelsea FCW,971,"['981a75e9-187d-4143-8e1d-df37499fc7b1', 'cb5acdf2-25df-4aaa-8142-1a235a8199cb']",54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:54.159,Pass,True
,,,,,,,,,,,,,,,,,1.04804,,,,,,,,,,c2b41923-63b4-451d-95f5-a1ac2783e60a,92,,"[73.2, 5.5]",3775572,1,,,,,2.8907404,,Left Foot,,,,"[57.2, 9.6]",,Ground Pass,,16.51696,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,8,Chelsea FCW,971,['f413d769-a408-4f89-b8b2-66dabc5494ba'],57,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:57.026,Pass,
,,,,,,,,,,,,,,,,,2.356194,,,,,,,,,,3fc42f0e-43c9-4083-a2b4-50ff6f633415,95,,"[60.6, 12.3]",3775572,1,,,,,1.7334492,,Left Foot,,,,"[54.2, 51.3]",,Ground Pass,,39.52164,,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,8,Chelsea FCW,971,['cbc5e7b6-27e8-4299-8e32-690a4d4a4ac3'],59,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:59.181,Pass,
,,,,,,,,,,,,,,,,,0.98416,,,,,,,,,,78ca01a8-70f0-4e67-97b5-b66b53ac5452,98,,"[55.9, 55.8]",3775572,2,,,,,0.62608826,,Right Foot,,,,"[80.1, 73.3]",,Ground Pass,,29.864527,,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,8,Chelsea FCW,971,['060c55d0-a21e-4ca0-aaf1-0ac8268999bb'],2,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:02.840,Pass,
,,,,,,,,,,,,,,,,,1.022222,,,,,,,,,,e30a312e-e69d-4b2b-a9a6-77a0c46a099f,101,,"[81.6, 72.9]",3775572,2,,,,,-0.5472089,,Right Foot,,,,"[96.7, 63.7]",,Ground Pass,,17.681911,,,,Francesca Kirby,4641.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,8,Chelsea FCW,971,['9d18f1ae-ce49-4ade-871b-af786cea2b45'],4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:04.935,Pass,
,,,,,,,,,,,,,,,,,0.909089,,,,,,,,,,6139707e-4484-4e26-bb83-39c534739177,104,,"[95.7, 75.2]",3775572,2,,,,,-3.0707893,,Left Foot,,,,"[81.6, 74.2]",,Ground Pass,,14.135417,,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Forward,8,Chelsea FCW,971,['e3e42619-46cc-48bf-b7ba-5695eef7f3b2'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:07.708,Pass,
,,,,,,,,,,,,,,,,,1.903107,,,,,,,,,,31db4005-2ebb-4a4d-8585-cf0b3e30b299,107,,"[81.6, 74.2]",3775572,2,,,,,-3.0916343,,Right Foot,,,,"[41.6, 72.2]",,Ground Pass,,40.04997,,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,8,Chelsea FCW,971,['886fdbf3-a90c-464e-84e7-ed6f6faa78a6'],9,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:09.414,Pass,
,,,,,,,,,,,,,,,,,2.657342,,,,,,,,,,827e8963-d288-4625-a547-727c9c2cc966,110,,"[41.3, 57.3]",3775572,2,,,,,-1.2621455,,Right Foot,,,,"[52.3, 22.8]",,Ground Pass,,36.211185,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,8,Chelsea FCW,971,['2ad8080a-02d6-4e55-b9e1-1aacc5de1e0a'],14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:14.016,Pass,
,,,,,,,,,,,,,,,,,2.130928,,,,,,,,,,158fd2d2-fd6c-412d-a6ee-8703b2ed9cb7,113,,"[54.6, 23.5]",3775572,2,,,,,0.8497844,,Left Foot,,,,"[91.6, 65.6]",,High Pass,,56.048283,,,,Francesca Kirby,4641.0,,,True,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,8,Chelsea FCW,971,['b656c914-d967-477c-8a5f-12558fb7310a'],18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:18.116,Pass,
,,,,,,,,,,,,,,,,,1.296,,,,,,,,,,22a85778-3a55-4fbf-8e76-6861c9bd1478,116,,"[91.6, 65.6]",3775572,2,,,,,-1.7106187,,Right Foot,,,,"[89.7, 52.1]",,Low Pass,,13.633048,,,,Erin Cuthbert,4660.0,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Forward,8,Chelsea FCW,971,['24871f6b-c90c-4c97-9f75-d25b7e2ef1a7'],20,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:20.401,Pass,
,,,,,,,,,,,,,,,,,3.639452,,,,,,,,,,69782620-1413-4d89-a102-391a84d242ba,119,,"[89.7, 52.1]",3775572,2,,,,,0.57280105,,Right Foot,,,,"[117.3, 69.9]",,High Pass,,32.842045,,,,Francesca Kirby,4641.0,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Left Center Midfield,8,Chelsea FCW,971,['49aae989-b8a9-4e7c-84e2-0f3c0e669be9'],21,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:21.777,Pass,
