50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.981875,,,,,,,,,,,,,,2745b511-d9eb-4ae0-91f6-ed55fab0ebd4,21,,,"[67.2, 16.5]",3775605,0,,,,2.1078284,,Right Foot,,,,"[41.3, 60.0]",,Low Pass,,50.626675,,,Millie Bright,4642.0,,True,,,,1,Other,So-Yun Ji,4647.0,Left Defensive Midfield,4,Chelsea FCW,971,['e9114690-8481-455e-a074-98ea70cd0826'],22,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:22.519,Pass,
,,,,,,,,,,,,,,,,1.768143,,,,,,,,,,,,,,f15098d5-7775-4d4b-a686-242a3070303b,24,,,"[41.6, 60.0]",3775605,0,,,,-1.5057993,,Right Foot,,,,"[43.8, 26.2]",,Ground Pass,,33.87152,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Other,Millie Bright,4642.0,Right Center Back,4,Chelsea FCW,971,['a2d4fe41-4149-4b6a-834c-2ab0479a63c7'],26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:26.820,Pass,
,,,,,,,,,,,,,,,,0.997026,,,,,,,,,,,,,,93be5723-46b3-4697-940c-f1f26f56b56b,27,,,"[43.8, 26.2]",3775605,0,,,,-0.9588939,,Left Foot,,,,"[51.8, 14.8]",,Ground Pass,,13.926952,,,So-Yun Ji,4647.0,,,,,,1,Other,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,['c6e2318f-5731-4765-934c-71d19d560f22'],29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:29.693,Pass,
,,,,,,,,,,,,,,,,1.117243,,,,,,,,,,,,,,f1355f86-c288-46db-93a4-8b3eb3277af5,30,,,"[51.8, 14.6]",3775605,0,,,,-0.5660915,,Right Foot,,,,"[72.1, 1.7]",,Ground Pass,,24.052027,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Other,So-Yun Ji,4647.0,Left Defensive Midfield,4,Chelsea FCW,971,['4cded689-a47d-4984-9d59-9912aca9b356'],31,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:31.471,Pass,
,,,,,,,,,,,,,,,,1.013448,,,,,,,,,,,,,,3efaeb3c-eca4-407b-afd1-a28a27d47aaa,33,,,"[84.7, 3.7]",3775605,0,,,,1.9365436,,Left Foot,,,,"[81.1, 13.1]",,Ground Pass,,10.0657835,,,Samantha May Kerr,4961.0,,,,,,1,Other,Jonna Ann-Charlotte Andersson,10222.0,Left Back,4,Chelsea FCW,971,['dfcfdd8b-c25a-4125-bf4c-2c263835af73'],35,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:35.055,Pass,
,,,,,,,,,,,,,,,,0.616255,,,,,,,,,,,,,,7fa4a890-92c4-42f2-ae2b-ce372e209c35,36,,,"[81.8, 13.1]",3775605,0,,,,-0.5404195,,Right Foot,,,,"[90.3, 8.0]",,Ground Pass,,9.912619,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Other,Samantha May Kerr,4961.0,Center Forward,4,Chelsea FCW,971,['89b12bdc-5dec-4ae5-8b7d-f1d43844e13d'],36,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:36.188,Pass,
,,,,,,,,,,,,,,,,0.824921,,,,,,,,,,,,,,d4df2598-b7fd-4609-9d0c-5fe998a7a04c,41,,,"[31.8, 73.0]",3775605,0,,,,0.50016105,,Right Foot,,,,"[40.4, 77.7]",,Ground Pass,,9.80051,,,Gemma Suzanne Davison,15721.0,,,,,,1,Other,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,4,Chelsea FCW,971,['dd97636e-54b1-4ad2-b7b3-d5d87fde7f8e'],38,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:38.416,Pass,
,,,,,,,,,,,,,,,,1.232374,,,,,,,,,,,,,,5fcd5007-73cd-4b04-86ef-43795f2d9b10,44,,,"[40.7, 77.7]",3775605,0,,,,-0.049682837,,Right Foot,,,,"[58.8, 76.8]",,Low Pass,,18.122362,Incomplete,,Jessica Naz,61467.0,,,,,,1,Other,Gemma Suzanne Davison,15721.0,Right Wing,4,Chelsea FCW,971,"['468b8c4e-8f2a-43eb-8878-3dab988d6c60', '76c77e0e-e96d-4ae1-8159-8f3c0af12ee3']",40,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:40.457,Pass,
,,,,,,,,,,,,,,,,0.981664,,,,,,,,,,,,,,76c77e0e-e96d-4ae1-8159-8f3c0af12ee3,46,,,"[61.3, 3.3]",3775605,0,,,,-0.30161905,,Left Foot,,,,"[65.8, 1.9]",,Low Pass,,4.7127485,,,So-Yun Ji,4647.0,,,,,Recovery,1,Other,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,"['5fcd5007-73cd-4b04-86ef-43795f2d9b10', '65d3feb0-b54f-4403-9e1a-0123e39cb0e9']",41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:41.689,Pass,
,,,,,,,,,,,,,,,,0.88349,,,,,,,,,,,,,,58bed20f-8c78-495b-867f-efaec31121c3,49,,,"[66.0, 1.9]",3775605,0,,,,2.1203563,,Right Foot,,,,"[61.1, 9.9]",,Ground Pass,,9.381365,,,Melanie Leupolz,15648.0,,,,,,1,Other,So-Yun Ji,4647.0,Left Defensive Midfield,4,Chelsea FCW,971,['e2cdb296-0678-4b35-ae5d-082cf3bb211d'],43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:43.422,Pass,
,,,,,,,,,,,,,,,,1.126896,,,,,,,,,,,,,,2149f886-4476-43ef-ad37-7c50b103ba68,51,,,"[61.3, 9.4]",3775605,0,,,,-2.6048272,,Right Foot,,,,"[49.2, 2.2]",,Ground Pass,,14.080128,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Other,Melanie Leupolz,15648.0,Right Defensive Midfield,4,Chelsea FCW,971,['7a1f43c4-bbf8-424b-ab30-0957e61a8172'],44,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:44.305,Pass,
,,,,,,,,,,,,,,,,2.141084,,,,,,,,,,,,,,99bf9bcc-54ba-40da-95fd-5c149846aac3,54,,,"[49.2, 2.2]",3775605,0,,,,2.077602,,Left Foot,,,,"[33.1, 31.2]",,Ground Pass,,33.169415,,,Millie Bright,4642.0,,,,,,1,Other,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,['8b5e6167-b960-448b-b5cf-5e616828e917'],45,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:45.512,Pass,
,,,,,,,,,,,,,,,,2.440147,,,,,,,,,,,,,,b02568fa-dcd0-4e22-8f4f-c405a186c082,57,,,"[33.3, 30.7]",3775605,0,,,,-1.072729,,Left Foot,,,,"[48.2, 3.3]",,Ground Pass,,31.18926,,,So-Yun Ji,4647.0,,,,,,1,Other,Millie Bright,4642.0,Right Center Back,4,Chelsea FCW,971,['ca071162-4ae8-4583-ad94-dc898f78dd58'],50,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:50.901,Pass,
,,,,,,,,,,,,,,,,0.980672,,,,,,,,,,,,,,accb53e9-19d3-454b-b87f-2d16a7797fb3,60,,,"[48.2, 3.9]",3775605,0,,,,-0.08268399,,Right Foot,,,,"[66.3, 2.4]",,Ground Pass,,18.162048,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Other,So-Yun Ji,4647.0,Left Defensive Midfield,4,Chelsea FCW,971,['716ca6b4-2c04-4ce3-88e3-0e04257305be'],54,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:54.320,Pass,
,,,,,,,,,,,,,,,,1.044055,,,,,,,,,,,,,,0c68445e-c969-4005-b1a9-aa95f0955086,63,,,"[67.2, 2.6]",3775605,0,,,,0.4659307,,Left Foot,,,,"[84.7, 11.4]",,Ground Pass,,19.588007,,,Guro Reiten,10514.0,,,,,,1,Other,Jonna Ann-Charlotte Andersson,10222.0,Left Back,4,Chelsea FCW,971,['9e9e69fd-3403-4efd-9785-613538a79691'],56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:56.341,Pass,
,,,,,,,,,,,,,,,,1.162827,,,,,,,,,,,,,,f0d51a8c-d474-4694-becf-967ee355dfe7,66,,,"[86.0, 5.3]",3775605,0,,,,-2.9576492,,Right Foot,,,,"[77.4, 3.7]",,Ground Pass,,8.747571,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,Recovery,1,Other,Samantha May Kerr,4961.0,Center Forward,4,Chelsea FCW,971,['eb0e32e2-092f-4149-aeb7-1e83cff65895'],59,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:59.218,Pass,
,,,,,,,,,,,,,,,,1.492666,,,,,,,,,,,,,,e8781b17-1adc-462c-aefa-4e37e10329bc,68,,,"[77.4, 3.7]",3775605,1,,,,-0.15660188,,Left Foot,,,,"[86.9, 2.2]",,Ground Pass,,9.617692,,,Samantha May Kerr,4961.0,,,,,,1,Other,Jonna Ann-Charlotte Andersson,10222.0,Left Back,4,Chelsea FCW,971,['f79e181c-1904-448e-ba4c-5b90f3e51d6b'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:00.380,Pass,
,,,,,,,,,,,,,,,,0.93057,,,,,,,,,,,,,,9fcab3de-2ee3-48d3-8a11-6c109e8baa8e,71,,,"[86.9, 2.2]",3775605,1,,,,0.5743048,,Right Foot,,,,"[90.3, 4.4]",,Ground Pass,,4.049691,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Other,Samantha May Kerr,4961.0,Center Forward,4,Chelsea FCW,971,['139c7353-df40-4caa-991d-417f271fbf34'],1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:01.925,Pass,
,,,,,,,,,,,,,,,,2.232541,,,,,,,,,,,,,,c87a94b6-718f-41c9-aad7-d597760742a1,76,,,"[7.0, 36.1]",3775605,1,,,,-1.2257304,,Right Foot,,,,"[14.8, 14.4]",,Ground Pass,,23.05927,,,Kerys Harrop,15569.0,,,,,Goal Kick,1,From Goal Kick,Aurora Watten Mikalsen,36800.0,Goalkeeper,5,Tottenham Hotspur Women,749,['4ac6d3a0-237b-4748-a533-2aa250deab3c'],32,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:32.273,Pass,
,,,,,,,,,,,,,,,,2.162401,,,,,,,,,,,,,,300090d7-5583-4816-b10d-dd37473a9464,80,,,"[17.1, 10.5]",3775605,1,,,,-0.106808476,,Left Foot,,,,"[65.6, 5.3]",,High Pass,,48.777966,Incomplete,,Kit Graham,31551.0,,,,,,1,From Goal Kick,Kerys Harrop,15569.0,Left Back,5,Tottenham Hotspur Women,749,"['840eb066-91ba-4c35-b06a-f5fe47d1623d', 'f3a8e0ea-8482-491f-95d3-5aa1ad4aca6f']",35,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:35.708,Pass,
,,,,,,,,,,,,,,,,1.330756,,,,,,,,,,,,,,840eb066-91ba-4c35-b06a-f5fe47d1623d,82,,,"[54.5, 74.8]",3775605,1,,,,-0.5498532,,Right Foot,,,,"[73.1, 63.4]",,High Pass,,21.81559,Incomplete,,Guro Reiten,10514.0,,,,,Recovery,1,From Goal Kick,Millie Bright,4642.0,Right Center Back,5,Tottenham Hotspur Women,749,"['300090d7-5583-4816-b10d-dd37473a9464', '4b12e7db-7b77-43c0-9d7d-ce0250b41b52', 'a68cfa60-cd41-485e-95fb-fc2d67c8f761']",37,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:37.871,Pass,
,,,,,,,,,,,,,,,,1.872566,,,,,,,,,,,,,,a68cfa60-cd41-485e-95fb-fc2d67c8f761,84,,,"[47.0, 16.7]",3775605,1,,,,1.666885,,Right Foot,,,,"[44.6, 41.6]",,Low Pass,,25.015396,,,Alanna Stephanie Kennedy,5078.0,,,,,Recovery,1,From Goal Kick,Ria Percival,18145.0,Left Defensive Midfield,5,Tottenham Hotspur Women,749,"['1bbf6dee-8b70-4229-a579-bde28a35feaf', '840eb066-91ba-4c35-b06a-f5fe47d1623d']",39,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:39.202,Pass,
,,,,,,,,,,,,,,,,2.108954,,,,,,,,,,,,,,b5b1b312-71ca-493a-bd3c-1dda623d2f36,87,,,"[44.6, 41.6]",3775605,1,,,,0.91762704,,Right Foot,,,,"[62.2, 64.6]",,Low Pass,,28.961353,,,Gemma Suzanne Davison,15721.0,,,,,,1,From Goal Kick,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,5,Tottenham Hotspur Women,749,['9c483bf4-a380-4f0b-bd60-f5e316bc5e81'],41,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:41.107,Pass,
,,,,,,,,,,,,,,,,4.42129,,,,,,,,,,,,,,86b32c29-cec7-4645-b596-6143faa810f1,90,,,"[71.7, 55.3]",3775605,1,,,,0.2543242,,Right Foot,,,,"[114.4, 66.4]",,Ground Pass,,44.119156,,,Jessica Naz,61467.0,,,,,,1,From Goal Kick,Gemma Suzanne Davison,15721.0,Right Wing,5,Tottenham Hotspur Women,749,['60255a2a-4d0d-403f-a0b8-f29677da8d0b'],45,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:45.516,Pass,
,,,,,,,,,,,,,,,,1.291078,,,,,,,,,,,,,,93d33b17-2968-4521-8cdf-ca32c46e1bb5,92,,,"[114.4, 66.4]",3775605,1,,,,-1.5941384,,Right Foot,True,,,"[113.8, 40.7]",,High Pass,,25.707003,Incomplete,,Kit Graham,31551.0,,,,,,1,From Goal Kick,Jessica Naz,61467.0,Center Forward,5,Tottenham Hotspur Women,749,"['4b6023ae-0d3c-42a8-a247-32142434f71a', '69f95316-7cc0-4aea-a489-94738096e2f5']",49,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:49.937,Pass,
,,,,,,,,,,,,,,,,1.665455,,,,,,,,,,,,,,fe3f201b-ee6d-4574-9b3e-c8093592a1dd,96,,,"[10.7, 44.3]",3775605,1,,,,1.1379082,,Keeper Arm,,,,"[16.8, 57.5]",,Ground Pass,,14.541321,,,Maren Nævdal Mjelde,10395.0,,,,,,1,From Keeper,Ann-Katrin Berger,15560.0,Goalkeeper,6,Chelsea FCW,971,['f82dfe1a-4f37-44ca-af50-993d9fda0dfc'],58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:58.911,Pass,
,,,,,,,,,,,,,,,,1.897622,,,,,,,,,,,,,,7c3ecc70-e5c0-4f41-8fe4-7ae34efb70ed,99,,,"[19.2, 59.1]",3775605,2,,,,-1.7808851,,Right Foot,,,,"[16.3, 45.5]",,Ground Pass,,13.905754,,,Millie Bright,4642.0,,,,,,1,From Keeper,Maren Nævdal Mjelde,10395.0,Right Back,6,Chelsea FCW,971,['53d9add8-3afd-4df1-8728-014602a6a295'],1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:01.122,Pass,
,,,,,,,,,,,,,,,,1.654671,,,,,,,,,,,,,,44d957a9-609a-49f8-a6df-a67c20d76b7c,102,,,"[19.5, 42.8]",3775605,2,,,,-1.5440648,,Right Foot,,,,"[20.0, 24.1]",,Ground Pass,,18.706684,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Keeper,Millie Bright,4642.0,Right Center Back,6,Chelsea FCW,971,['5e69211f-37b1-45ed-9a14-1bc845f299c8'],4,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:04.620,Pass,
,,,,,,,,,,,,,,,,1.021536,,,,,,,,,,,,,,54195956-21ac-4762-92bb-b9d1121fbd3b,105,,,"[20.2, 24.1]",3775605,2,,,,-0.22290023,,Right Foot,,,,"[35.2, 20.7]",,Ground Pass,,15.380507,,,So-Yun Ji,4647.0,,,,,,1,From Keeper,Magdalena Lilly Eriksson,4633.0,Left Center Back,6,Chelsea FCW,971,['c7c9b32a-a082-4508-8dfd-0938435bb29d'],7,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:07.899,Pass,
,,,,,,,,,,,,,,,,2.446005,,,,,,,,,,,,,,92a2c7f9-b4ed-4ed8-bd1a-0fc7f8217275,108,,,"[33.1, 27.1]",3775605,2,,,,1.4617074,,Right Foot,,,,"[37.7, 69.1]",,Ground Pass,,42.251152,,,Maren Nævdal Mjelde,10395.0,,True,,,,1,From Keeper,So-Yun Ji,4647.0,Left Defensive Midfield,6,Chelsea FCW,971,['d4c35872-9b3d-4dea-9e23-fe19fbaa6196'],11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:11.405,Pass,
,,,,,,,,,,,,,,,,0.979244,,,,,,,,,,,,,,fe2474e6-78f1-4a07-a1d7-656f13b2d07e,111,,,"[37.7, 69.1]",3775605,2,,,,-1.8074139,,Right Foot,,,,"[34.3, 55.0]",,Ground Pass,,14.504137,,,So-Yun Ji,4647.0,,,,,,1,From Keeper,Maren Nævdal Mjelde,10395.0,Right Back,6,Chelsea FCW,971,['7f12bf69-a440-47ab-ac40-7a840164629e'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:16.177,Pass,
,,,,,,,,,,,,,,,,2.177889,,,,,,,,,,,,,,1b14cc6d-e05d-4c4b-825e-c08b33b64a35,114,,,"[34.3, 54.6]",3775605,2,,,,-1.7249044,,Left Foot,,,,"[29.5, 23.7]",,Ground Pass,,31.270594,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Keeper,So-Yun Ji,4647.0,Left Defensive Midfield,6,Chelsea FCW,971,['f8114346-2e56-481e-9791-df2a4161ce2f'],18,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:18.382,Pass,
