ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,2.112824,,,,,,,,,,,,5eae0e2a-fd36-41cd-b2e9-c8f9b4670d21,18,,,"[33.0, 55.0]",19785,0,,,,-1.670465,,,Right Foot,,,,"[31.0, 35.0]",,Ground Pass,20.09975,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Kick Off,Millie Bright,4642.0,Right Center Back,2,Chelsea FCW,971,['bdf3043d-3f3d-41e3-ab4c-17e6e9e4d663'],9,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:09.194,Pass,
,,,,,,,,,,3.131805,,,,,,,,,,,,f7da8561-f0eb-409f-8cb6-73c315c902f6,22,,,"[54.0, 19.0]",19785,0,,,,0.7454195,,,Left Foot,,,,"[93.0, 55.0]",,High Pass,53.075417,Incomplete,Erin Cuthbert,4660.0,,,,,,1,From Kick Off,Magdalena Lilly Eriksson,4633.0,Left Center Back,2,Chelsea FCW,971,"['027ec443-a4e4-4239-a3cb-a71d59d968aa', '298a9ada-9625-4017-97d6-5fa2932f1ba2', 'b0639adf-bd38-40bd-a6de-3bbf98b97bac']",15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:15.262,Pass,True
,,,,,,,,,,1.890994,,,,,,,,,,,,ab34223d-7e71-4b26-b030-8c3d6033194c,25,,,"[65.0, 53.0]",19785,0,,,,2.9441972,,,Head,,,,"[55.0, 55.0]",,High Pass,10.198039,,Millie Bright,4642.0,,,,,Recovery,1,From Kick Off,Hannah Jayne Blundell,17275.0,Right Back,2,Chelsea FCW,971,['4df65451-7cbd-46b9-b775-a774662de8ae'],20,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:20.665,Pass,
,,,,,,,,,,1.291961,,,,,,,,,,,,5f1d06fa-b617-4c3b-a99f-c159ebb4ce97,27,,,"[55.0, 55.0]",19785,0,,,,0.0,,,Head,,,,"[69.0, 55.0]",,High Pass,14.0,Incomplete,So-Yun Ji,4647.0,,,,,,1,From Kick Off,Millie Bright,4642.0,Right Center Back,2,Chelsea FCW,971,"['d987da7b-c9a7-43ef-8adc-ba4b2246c065', 'ef49313a-9ced-4070-bed0-a2de67d1b777']",22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:22.660,Pass,
,,,,,,,,,,2.2555,,,,,,,,,,,,c1a02d3e-f435-4cea-b677-bfc40ceeed17,32,,,"[51.0, 25.0]",19785,0,,,,-2.3086114,,,Right Foot,,,,"[41.0, 14.0]",,Ground Pass,14.866069,,Katie McCabe,15620.0,,,,,,1,Regular Play,Lia Wälti,10405.0,Left Defensive Midfield,3,Arsenal WFC,968,['43023b62-6d76-4ab9-8aa6-8934d53243c6'],27,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:27.147,Pass,
,,,,,,,,,,2.7729,,,,,,,,,,,,2c91dd0e-495e-4156-956b-84e34f86bb37,35,,,"[40.0, 13.0]",19785,0,,,,3.050933,,,Left Foot,,,,"[18.0, 15.0]",,Ground Pass,22.090721,,Janni Arnth-Jensen,10091.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,3,Arsenal WFC,968,['b50f37e1-5d28-4007-a48a-84584126d82a'],30,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:30.108,Pass,
,,,,,,,,,,1.5723,,,,,,,,,,,,2af6fdcf-6453-4c9e-bcea-fd25d4787e28,39,,,"[17.0, 18.0]",19785,0,,,,2.223643,,,Right Foot,,,,"[4.0, 35.0]",,Low Pass,21.400934,,Pauline Peyraud Magnin,15615.0,,,,,,1,Regular Play,Janni Arnth-Jensen,10091.0,Left Center Back,3,Arsenal WFC,968,['126aa2c6-8990-42d8-ba86-2955db098713'],33,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:33.063,Pass,
,,,,,,,,,,1.6053,,,,,,,,,,,,89fb39cf-bb92-4a34-ba23-0897d40aebf9,42,,,"[5.0, 40.0]",19785,0,,,,1.4056476,,,Left Foot,,,,"[9.0, 64.0]",,Ground Pass,24.33105,,Louise Quinn,15621.0,,,,,,1,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,3,Arsenal WFC,968,['d590d3f6-0fdc-4bf8-8da3-8dbb5128a29d'],36,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:36.345,Pass,
,,,,,,,,,,2.647921,,,,,,,,,,,,37ff0af4-45e3-4c0b-ba62-da837ae5415c,46,,,"[8.0, 69.0]",19785,0,,,,0.4825133,,,Right Foot,,,,"[29.0, 80.0]",,High Pass,23.70654,Out,Lisa Evans,10179.0,,,,,,1,Regular Play,Louise Quinn,15621.0,Right Center Back,3,Arsenal WFC,968,"['72970563-4ae4-455b-a79c-4134e1ff49d0', '82e9897e-65e8-47c1-951e-392c1871b33b']",39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:39.203,Pass,True
,,,,,,,,,,0.545013,,,,,,,,,,,,43b1a070-ba17-4dca-851f-cabf28504808,48,,,"[83.0, 1.0]",19785,0,,True,,2.9147937,,,,,,,"[57.0, 7.0]",,Low Pass,26.683329,,Sophie Louise Ingle,15549.0,,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,4,Chelsea FCW,971,['5e57392f-e6a1-4f6e-8838-ee846b63de06'],50,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:50.536,Pass,
,,,,,,,,,,0.9177,,,,,,,,,,,,b4dff3cf-6941-45c5-978b-6c36988f219a,50,,,"[57.0, 7.0]",19785,0,,True,,-0.24497867,,,Right Foot,,,,"[69.0, 4.0]",,Ground Pass,12.369317,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,4,Chelsea FCW,971,['0302bdf2-e7d9-4b30-9bcd-6501eaf755d8'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:51.265,Pass,
,,,,,,,,,,0.808576,,,,,,,,,,,,06e140c0-e599-410d-b1be-fea4879d3946,54,,,"[72.0, 7.0]",19785,0,,,,0.7853982,,,Right Foot,,,,"[79.0, 14.0]",,Ground Pass,9.899495,,Drew Spence,4638.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,4,Chelsea FCW,971,['ec2f1dc0-dad5-4300-b01d-d610ac019d68'],52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:52.582,Pass,
,,,,,,,,,,2.6251,,,,,,,,,,,,db0b3d24-d842-491b-b965-e985264bff08,65,,,"[44.0, 67.0]",19785,1,,True,,-1.550799,,,Right Foot,,,,"[45.0, 17.0]",,Ground Pass,50.01,,Katie McCabe,15620.0,,True,,,Free Kick,1,From Free Kick,Lia Wälti,10405.0,Left Defensive Midfield,6,Arsenal WFC,968,['c7956a96-82a7-496d-83c1-5f6b87953751'],5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:05.547,Pass,
,,,,,,,,,,0.9203,,,,,,,,,,,,22fd9be4-d372-49c1-b255-e005337c77b6,68,,,"[47.0, 7.0]",19785,1,,,,0.26625204,,,Left Foot,,,,"[58.0, 10.0]",,Ground Pass,11.401754,,Bethany Mead,15619.0,,,,,,1,From Free Kick,Katie McCabe,15620.0,Left Back,6,Arsenal WFC,968,"['310699e8-5949-4d85-8a87-c0d5384af962', '7c7a1999-be0e-416b-931c-91b2a8bc34f3']",8,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:08.904,Pass,True
,,,,,,,,,,1.048,,,,,,,,,,,,d2b38898-dfe0-4fc8-90b8-999285d5a483,71,,,"[58.0, 10.0]",19785,1,,,,-3.0309355,,,Right Foot,,,,"[49.0, 9.0]",,Low Pass,9.055386,,Katie McCabe,15620.0,,,,,,1,From Free Kick,Bethany Mead,15619.0,Left Midfield,6,Arsenal WFC,968,['59c7d2bb-f91d-4b13-907c-59a930c250b9'],9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:09.864,Pass,
,,,,,,,,,,0.573535,,,,,,,,,,,,737c9bf0-7a74-49aa-948c-596a9ebe5dfa,74,,,"[49.0, 9.0]",19785,1,,,,0.14189705,,,Left Foot,,,,"[56.0, 10.0]",,Low Pass,7.071068,Incomplete,Lia Wälti,10405.0,,,,,,1,From Free Kick,Katie McCabe,15620.0,Left Back,6,Arsenal WFC,968,"['22d5f52b-1d71-4bed-92c4-dbeea7fd650a', 'a20cbe24-1b44-4f4d-bafa-63dfb7aec326']",10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:10.952,Pass,
,,,,,,,,,,1.916446,,,,,,,,,,,,6fa44383-0b9f-4cc7-95f0-f9d7b811bb3c,85,,,"[64.0, 70.0]",19785,1,,,,0.32175055,,,Right Foot,,,,"[85.0, 77.0]",,Ground Pass,22.135944,,Hannah Jayne Blundell,17275.0,,,,,,1,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,7,Chelsea FCW,971,"['647364b7-f2b4-4cac-9160-48d050f51488', 'a7de76a5-4899-4fce-b1b1-313ae1601a8a']",15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:15.529,Pass,True
,,,,,,,,,,0.717253,,,,,,,,,,,,39a36270-7b8c-46ac-944b-729c7fdba735,88,,,"[93.0, 75.0]",19785,1,,,,-1.6475682,,,Right Foot,,,,"[92.0, 62.0]",,Ground Pass,13.038404,,Erin Cuthbert,4660.0,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,7,Chelsea FCW,971,['28763f13-01d9-40ed-8bba-a77dc1eaab54'],19,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:19.065,Pass,
,,,,,,,,,,1.8071,,,,,,,,,,,,004dc841-336b-49df-bb76-960ca05f0847,96,,,"[6.0, 40.0]",19785,3,,,,1.4000611,,,Left Foot,,,,"[11.0, 69.0]",,Ground Pass,29.427877,,Louise Quinn,15621.0,,,,,Goal Kick,1,From Goal Kick,Pauline Peyraud Magnin,15615.0,Goalkeeper,9,Arsenal WFC,968,['8f200573-e7e4-42f0-b69f-ba755f28a374'],28,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:28.812,Pass,
,,,,,,,,,,1.8948,,,,,,,,,,,,c0ef79df-99a7-43fc-a282-7895f23b22a6,100,,,"[11.0, 65.0]",19785,3,,,,-1.7894653,,,Right Foot,,,,"[7.0, 47.0]",,Ground Pass,18.439089,,Pauline Peyraud Magnin,15615.0,,,,,,1,From Goal Kick,Louise Quinn,15621.0,Right Center Back,9,Arsenal WFC,968,['878d6136-b3de-42e3-a920-1b2c62591f9a'],30,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:30.659,Pass,
,,,,,,,,,,2.844398,,,,,,,,,,,,34d36e69-0786-43c4-92f8-4747a9cccd31,104,,,"[9.0, 47.0]",19785,3,,,,0.5123895,,,Left Foot,,,,"[57.0, 74.0]",,High Pass,55.072678,Incomplete,Lisa Evans,10179.0,,,,,,1,From Goal Kick,Pauline Peyraud Magnin,15615.0,Goalkeeper,9,Arsenal WFC,968,"['2844520c-70c8-43d8-8230-b15c98614736', '7fd095cf-3919-4264-8051-7a86520fdc32', '94045395-3aa3-422b-b522-a927252ce2ff']",32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:32.822,Pass,True
,,,,,,,,,,1.406356,,,,,,,,,,,,94045395-3aa3-422b-b522-a927252ce2ff,106,,,"[64.0, 7.0]",19785,3,,,,0.48995733,,,Head,,,,"[79.0, 15.0]",,High Pass,17.0,,Drew Spence,4638.0,,,,,Recovery,1,From Goal Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,9,Arsenal WFC,968,"['34d36e69-0786-43c4-92f8-4747a9cccd31', 'e140df3a-7327-4395-93df-a426d1c6109d']",35,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:35.667,Pass,
,,,,,,,,,,1.0439,,,,,,,,,,,,4fec6dbc-5b64-41be-8c51-39a5860b7730,111,,,"[43.0, 65.0]",19785,3,,,,-2.3561945,,,Right Foot,,,,"[40.0, 62.0]",,Ground Pass,4.2426405,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,Recovery,1,From Goal Kick,Lisa Evans,10179.0,Right Midfield,9,Arsenal WFC,968,['56df61e5-25aa-4410-9085-48ca54579ba6'],38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:38.016,Pass,
,,,,,,,,,,0.605881,,,,,,,,,,,,3e0cb8d3-b7f4-4f71-bb74-cf3313706a95,115,,,"[42.0, 57.0]",19785,3,,,,0.71883,,,Left Foot,,,,"[50.0, 64.0]",,Ground Pass,10.630146,,Kim Little,15616.0,,,,,,1,From Goal Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Right Defensive Midfield,9,Arsenal WFC,968,"['4a7b1bca-5955-4522-9a17-706defc7d7ee', '7261835c-51e3-440d-990a-27202c960da7']",40,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:40.339,Pass,True
,,,,,,,,,,1.7657,,,,,,,,,,,,7ae92e09-113c-49cb-898e-3a487352da21,118,,,"[50.0, 65.0]",19785,3,,,,3.0828369,,,Right Foot,,,,"[33.0, 66.0]",,Ground Pass,17.029387,,Leah Williamson,18999.0,,,,,,1,From Goal Kick,Kim Little,15616.0,Center Attacking Midfield,9,Arsenal WFC,968,['368e7e97-c576-4244-8cc5-6e77f40bec67'],42,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:42.203,Pass,
,,,,,,,,,,2.4035,,,,,,,,,,,,3d026669-07fd-4c3c-8215-0ddb1c7214a8,121,,,"[32.0, 64.0]",19785,3,,,,-1.7619808,,,Right Foot,,,,"[26.0, 33.0]",,Low Pass,31.575306,,Janni Arnth-Jensen,10091.0,,,,,,1,From Goal Kick,Leah Williamson,18999.0,Right Back,9,Arsenal WFC,968,['870a0e3c-5b27-4c05-a5e8-7192683219d3'],45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:45.797,Pass,
,,,,,,,,,,2.6278,,,,,,,,,,,,eb9c7be5-b4ac-4aea-a906-93da2e0f4418,125,,,"[44.0, 24.0]",19785,3,,,,2.1224513,,,Right Foot,,,,"[36.0, 37.0]",,Ground Pass,15.264338,,Louise Quinn,15621.0,,,,,,1,From Goal Kick,Janni Arnth-Jensen,10091.0,Left Center Back,9,Arsenal WFC,968,['93a1d98b-baf2-4c11-9c1d-a7c073390dee'],52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:52.571,Pass,
,,,,,,,,,,2.1174,,,,,,,,,,,,a9d18af5-867f-4dd2-b848-3dc20cb8ba62,129,,,"[37.0, 45.0]",19785,3,,,,0.73625743,,,Right Foot,,,,"[69.0, 74.0]",,Low Pass,43.185646,,Lisa Evans,10179.0,,,,,,1,From Goal Kick,Louise Quinn,15621.0,Right Center Back,9,Arsenal WFC,968,"['122b6195-920a-4d2a-ba94-3e1cf6083f71', '51f069d8-4127-4f0a-9613-eaec19a16be2']",55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:55.239,Pass,True
,,,,,,,,,,1.175772,,,,,,,,,,,,4d0c0d91-26e5-4b00-91e5-2ca0e594ff65,133,,,"[64.0, 75.0]",19785,3,,,,-2.642246,,,Left Foot,,,,"[53.0, 69.0]",,Low Pass,12.529964,Incomplete,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,From Goal Kick,Lisa Evans,10179.0,Right Midfield,9,Arsenal WFC,968,"['422b6099-c6d1-40e1-9c6a-ae5d4f6378a9', '89f8cf83-e87f-47fc-900f-69aba7fa0387']",58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:58.434,Pass,
,,,,,,,,,,0.733684,,,,,,,,,,,,6a20afc6-a428-45c8-846b-897bb6d9d508,137,,,"[64.0, 5.0]",19785,4,,,,3.1415927,,,Right Foot,,,,"[52.0, 5.0]",,Ground Pass,12.0,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Karen Julia Carney,15553.0,Left Wing,10,Chelsea FCW,971,['74919101-b166-4208-b9e6-0dd7a2bfec2e'],0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:00.968,Pass,
,,,,,,,,,,0.854171,,,,,,,,,,,,811c6789-5b2b-41ad-aa5c-71b046a76b83,141,,,"[53.0, 5.0]",19785,4,,,,1.4801364,,,Left Foot,,,,"[54.0, 16.0]",,Ground Pass,11.045361,,Sophie Louise Ingle,15549.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,10,Chelsea FCW,971,['ab9f9209-7c41-42c6-88aa-a36b83644f95'],2,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:02.694,Pass,
,,,,,,,,,,3.0964,,,,,,,,,,,,e0f787cf-5ed4-49aa-8057-d510b5d7ab61,145,,,"[49.0, 18.0]",19785,4,,,,-3.050933,,,Right Foot,,,,"[16.0, 15.0]",,Ground Pass,33.13608,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,10,Chelsea FCW,971,"['3d903509-7eac-40b0-8a70-b71dcaac80ac', '851a46bc-5a66-4e1b-9b5f-e96715c7715e']",4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:04.465,Pass,True
,,,,,,,,,,1.259926,,,,,,,,,,,,193c438a-6868-4e04-a0fd-90155fdd552e,149,,,"[19.0, 10.0]",19785,4,,,,0.8685394,,,Left Foot,,,,"[30.0, 23.0]",,Ground Pass,17.029387,,Sophie Louise Ingle,15549.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,10,Chelsea FCW,971,"['dfff8fd3-45f7-4857-a8bb-519b48d63357', 'fe2fa4a7-cf3a-4af2-b344-73ba4d159f93']",9,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:09.373,Pass,True
