50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6fd10463-d88d-4258-8c89-67fe904c73f1,1,,,2275109,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 33009, 'name': 'Lily Simkin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 31567, 'name': 'Adrienne Jordan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 15562, 'name': 'Lucy Staniforth'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 37}, {'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 31565, 'name': 'Abbi Grant'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 31563, 'name': 'Rachel Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]}",Birmingham City WFC,969,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,09ccf533-9cca-47be-a407-bc80a042310f,2,,,2275109,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,,0,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 25}, {'player': {'id': 4858, 'name': 'Jenna Schillaci'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 11}, {'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 4852, 'name': 'Coral-Jade Haines'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 23}, {'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 16}]}",Tottenham Hotspur Women,749,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d8750b3d-0f8c-4ae2-82d9-7e870276f613,3,,,2275109,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,['b0d2dd04-b77e-4bc0-bb79-bdf96020818f'],0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b0d2dd04-b77e-4bc0-bb79-bdf96020818f,4,,,2275109,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Birmingham City WFC,969,['d8750b3d-0f8c-4ae2-82d9-7e870276f613'],0,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bf1b5014-b80c-4a19-b8bf-37370c71752c,1446,,,2275109,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,112,Birmingham City WFC,969,['cd4a6a41-4914-4772-9849-0f5235d4fbb4'],0,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cd4a6a41-4914-4772-9849-0f5235d4fbb4,1447,,,2275109,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,112,Birmingham City WFC,969,['bf1b5014-b80c-4a19-b8bf-37370c71752c'],0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,1.072204,,,,,,,,,,,,1f6124bc-0888-4cdf-8bd3-0068878abe0b,5,,"[61.0, 40.1]",2275109,0,,,,-2.7340658,,Right Foot,,,"[42.7, 32.2]",,Ground Pass,,19.932386,,,,Coral-Jade Haines,4852.0,,,,,,Kick Off,1,From Kick Off,Rianna Dean,31702.0,Right Center Forward,2,Tottenham Hotspur Women,749,['26699bd9-44d9-4fca-b307-4e1fd6b4d254'],0,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:00.402,Pass,
,,,,,,,,,,,,,,,1.807507,,,,,,,,,,,,29c4aec1-af7d-4b56-b582-f91b9a98deea,8,,"[43.3, 33.8]",2275109,0,,,,2.308911,,Right Foot,,,"[28.2, 50.4]",,Ground Pass,,22.440365,,,,Hannah Godfrey,31552.0,,,,,,,1,From Kick Off,Coral-Jade Haines,4852.0,Right Defensive Midfield,2,Tottenham Hotspur Women,749,['53e958e4-a4e3-46c4-8556-688e4842cf4e'],2,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:02.628,Pass,
,,,,,,,,,,,,,,,2.220132,,,,,,,,,,,,1408d667-c372-4bc2-a169-b51ebaf34d7a,11,,"[29.2, 56.1]",2275109,0,,,,0.24035975,,Right Foot,,,"[70.0, 66.1]",,High Pass,,42.007618,,,,Kit Graham,31551.0,,,,,,,1,From Kick Off,Hannah Godfrey,31552.0,Right Center Back,2,Tottenham Hotspur Women,749,['1082826d-0d60-471e-a846-171acf86418e'],5,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:05.168,Pass,
,,,,,,,,,,,,,,,3.379858,,,,,,,,,,,,4721f1be-70cb-402a-ae99-c7c75917f4c5,13,,"[69.7, 66.3]",2275109,0,,,,0.41568443,,Head,,,"[95.3, 77.6]",,Low Pass,,27.98303,,,,Rosella Ayane,21048.0,,,,,,,1,From Kick Off,Kit Graham,31551.0,Left Center Forward,2,Tottenham Hotspur Women,749,['9ede6de4-f03f-40b9-8089-3c165ee473f4'],7,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:07.482,Pass,
,,,,,,,,,,,,,,,1.34247,,,,,,,,,,,,4749db3f-9f2b-4b21-b5f9-31925db8e69b,17,,"[5.1, 0.1]",2275109,0,,,,0.2227601,,,,,"[23.2, 4.2]",,High Pass,,18.558556,,,,Rachel Williams,31563.0,,,,,,Throw-in,1,From Throw In,Adrienne Jordan,31567.0,Left Back,3,Birmingham City WFC,969,['e5b02f22-319c-4581-93ce-07a5a249ca3f'],29,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:29.753,Pass,
,,,,,,,,,,,,,,,3.241893,,,,,,,,,,,,98058eb7-313c-470b-8c7a-3db25857b841,20,,"[23.5, 2.5]",2275109,0,,,True,0.07042277,,,,,"[47.6, 4.2]",,High Pass,,24.159883,,Incomplete,,,,,,,,,,1,From Throw In,Rachel Williams,31563.0,Center Forward,3,Birmingham City WFC,969,"['1b411aa9-de16-4662-ba6d-a1de60cabc19', '7b4b4bd6-655a-4bd1-9ee3-50da5f1f44c3']",31,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:31.095,Pass,True
,,,,,,,,,,,,,,,1.848985,,,,,,,,,,,,1b411aa9-de16-4662-ba6d-a1de60cabc19,21,,"[72.5, 75.9]",2275109,0,,,,-0.58714426,,Right Foot,,,"[99.4, 58.0]",,High Pass,,32.3113,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Jenna Schillaci,4858.0,Left Center Back,3,Birmingham City WFC,969,"['5c4182f7-a639-4e86-b2a2-d8be14ba6afb', '98058eb7-313c-470b-8c7a-3db25857b841']",34,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:34.337,Pass,
,,,,,,,,,,,,,,,5.639953,,,,,,,,,,,,b745ece2-d82c-47e5-91ce-939737cefa44,25,,"[47.2, 17.3]",2275109,0,,,,2.870916,,Left Foot,,,"[9.0, 27.9]",,Ground Pass,,39.64341,,,,Hannah Hampton,22032.0,,,,,,Free Kick,1,From Free Kick,Lucy Staniforth,15562.0,Left Center Midfield,4,Birmingham City WFC,969,['8cbac043-83f0-43d7-86d4-96b3208add34'],51,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:51.869,Pass,
,,,,,,,,,,,,,,,2.211222,,,,,,,,,,,,197fff67-b927-470e-80ff-b064b1998c16,28,,"[8.3, 32.6]",2275109,0,,,,1.3214651,,Left Foot,,,"[13.8, 54.2]",,Ground Pass,,22.289234,,,,Harriet Scott,19592.0,,,,,,,1,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,4,Birmingham City WFC,969,['1ab21c24-2c2f-41dd-9795-291e0376b408'],59,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:59.605,Pass,
,,,,,,,,,,,,,,,2.23526,,,,,,,,,,,,f7fe1f07-e772-462c-bfd0-04b0c8a1d335,31,,"[20.3, 54.3]",2275109,1,,,,-1.5544579,,Right Foot,,,"[20.8, 23.7]",,Ground Pass,,30.604084,,,,Rebecca Holloway,31568.0,,,,,,,1,From Free Kick,Harriet Scott,19592.0,Right Center Back,4,Birmingham City WFC,969,['0ae11608-4478-413f-b340-37686d6d8aae'],5,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:05.136,Pass,
,,,,,,,,,,,,,,,1.554649,,,,,,,,,,,,4814fb4a-ad22-4b11-af34-b470c38b1dbe,34,,"[20.3, 22.5]",2275109,1,,,,2.2378688,,Left Foot,,,"[14.0, 30.5]",,Ground Pass,,10.182829,,Incomplete,,Hannah Hampton,22032.0,,,,,,,1,From Free Kick,Rebecca Holloway,31568.0,Left Center Back,4,Birmingham City WFC,969,"['2eb84982-aaf5-4969-9d78-79e2ad9de971', '62d864e3-4532-4f73-ac4f-7308c3c092bb', '6473d737-ca1c-4482-aa22-9e87edd86128']",7,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:07.371,Pass,True
