ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.564223,,,,,,,,,,,,,4f73c8a0-2239-4114-b41a-6b5507cbbee0,39,,,"[45.2, 57.9]",3775616,0,,,,2.3700824,,Right Foot,,,"[37.9, 65.0]",,Ground Pass,,10.18332,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,1,Regular Play,Ruby Grant,21859.0,Right Defensive Midfield,3,West Ham United LFC,972,['9e9062cb-64e1-4dc0-8e54-e3308dafce3c'],36,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:36.699,Pass,
,,,,,,,,,,,,,,,,,2.277905,,,,,,,,,,,,,b8daf675-d658-4d2e-b360-10d27646d1a7,42,,,"[37.9, 65.0]",3775616,0,,,,-1.4925715,,Right Foot,,,"[41.2, 22.9]",,Ground Pass,,42.229137,,,,Grace Fisk,34232.0,,,True,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,3,West Ham United LFC,972,['e49be706-1147-4009-9268-7cb728f86494'],39,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:39.241,Pass,
,,,,,,,,,,,,,,,,,2.570084,,,,,,,,,,,,,d8eaf59b-bfc7-4e64-b94f-eead14217e7f,45,,,"[54.3, 25.0]",3775616,0,,,,1.5431652,,Right Foot,,,"[55.4, 64.8]",,Ground Pass,,39.815197,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,1,Regular Play,Grace Fisk,34232.0,Left Center Back,3,West Ham United LFC,972,['32994eb9-7601-447e-a740-eda33b7d3b4f'],45,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:45.270,Pass,
,,,,,,,,,,,,,,,,,4.504107,,,,,,,,,,,,,99784891-fa53-4acd-a573-28d4425141ab,48,,,"[55.8, 67.7]",3775616,0,,,,0.09009809,,Right Foot,,,"[120.0, 73.5]",,High Pass,,64.461464,,Out,,Cecilie Redisch Kvamme,31553.0,,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,3,West Ham United LFC,972,['82d2a233-ce00-4d67-aa08-cbda2a00bbae'],49,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:49.250,Pass,
,,,,,,,,,,,,,,,,,2.200612,,,,,,,,,,,,,35b9422a-d74a-4d8f-8866-e64c22ad3502,50,,,"[6.0, 36.0]",3775616,1,,,,-0.6556956,,Right Foot,,,"[48.9, 3.0]",,High Pass,,54.124023,,,,Jemma Elizabeth Purfield,24239.0,,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,4,Bristol City WFC,973,['ebee05f7-d25b-4c40-9f3d-15a294a13e14'],18,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:18.881,Pass,
,,,,,,,,,,,,,,,,,1.160208,,,,,,,,,,,,,80f97c91-00b5-4048-aa8e-2261218866f7,52,,,"[48.9, 3.0]",3775616,1,,,,-0.032421067,,Head,,,"[67.4, 2.4]",,High Pass,,18.509727,,Incomplete,,Yana Daniëls,10093.0,,,,,,,1,From Goal Kick,Jemma Elizabeth Purfield,24239.0,Left Wing Back,4,Bristol City WFC,973,"['e0bf6d2f-145a-4a2f-a83f-68f79ad0ac07', 'f50dad0a-4197-4f54-95f4-fcd2363183b5']",21,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:21.122,Pass,
,,,,,,,,,,,,,,,,,1.437145,,,,,,,,,,,,,e0bf6d2f-145a-4a2f-a83f-68f79ad0ac07,54,,,"[52.7, 77.7]",3775616,1,,,,-0.37510687,,Right Foot,,,"[68.7, 71.4]",,High Pass,,17.195639,,,,Rachel Daly,5058.0,,,,,,Recovery,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Back,5,West Ham United LFC,972,"['80f97c91-00b5-4048-aa8e-2261218866f7', 'c963f458-e2b2-412b-a62e-2b7ce15fd1af']",22,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:22.282,Pass,
,,,,,,,,,,,,,,,,,0.847437,,,,,,,,,,,,,295a3e45-6683-464d-94df-b8df4f11785f,57,,,"[68.9, 71.4]",3775616,1,,,,-2.976444,,Right Foot,,,"[64.1, 70.6]",,Ground Pass,,4.86621,,,,Ruby Grant,21859.0,,,,,,,1,Regular Play,Rachel Daly,5058.0,Right Wing,5,West Ham United LFC,972,['f5390fea-23db-4ce6-86f5-be6bd4c503cb'],23,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:23.719,Pass,
,,,,,,,,,,,,,,,,,0.410525,,,,,,,,,,,,,1e7cf6da-3f54-41c9-9234-a79c82661fc3,65,,,"[47.2, 3.0]",3775616,1,,,,1.1978086,,Left Foot,,,"[52.6, 16.8]",,Ground Pass,,14.818907,,,,Carla Humphrey,16384.0,,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Wing Back,5,West Ham United LFC,972,['684443b7-1104-4161-9eb3-7208533748ba'],28,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:28.104,Pass,
,,,,,,,,,,,,,,,,,1.779815,,,,,,,,,,,,,45074a4b-413f-442b-aac9-18ad81975c7f,68,,,"[52.4, 17.0]",3775616,1,,,,3.0916343,,Left Foot,,,"[40.4, 17.6]",,Ground Pass,,12.014991,,Incomplete,,Ella Jade Mastrantonio,46737.0,,,,,,,1,Regular Play,Carla Humphrey,16384.0,Right Defensive Midfield,5,West Ham United LFC,972,"['cb00c823-60f6-4477-bb54-f0fb7e2fc288', 'd9d04062-8669-4c8a-9b67-495c20fd81b9']",28,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:28.555,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,6c0b6514-b376-4bf3-8067-cc0e98bc2d26,81,,,"[1.0, 6.4]",3775616,1,,,,-1.0882831,,Left Foot,,,"[4.3, 0.1]",,Ground Pass,,7.111962,,Out,,,,,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,5,West Ham United LFC,972,,37,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:37.649,Pass,
,,,,,,,,,,,,,,,,,0.979146,,,,,,,,,,,,,f53243d8-392c-442f-b754-6fa018151478,82,,,"[111.4, 80.0]",3775616,1,,,,-1.3791479,,,,,"[112.7, 73.3]",,Low Pass,,6.824954,,,,So-Hyun Cho,22798.0,,,,,,Throw-in,1,From Throw In,Martha Thomas,31558.0,Center Forward,6,West Ham United LFC,972,['c625f813-65f8-44da-9f5b-1a11b654b45e'],42,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:42.454,Pass,
,,,,,,,,,,,,,,,,,0.878518,,,,,,,,,,,,,6c469cc8-5f35-4f4a-b795-480bbb08035b,86,,,"[112.6, 73.3]",3775616,1,,,,2.257614,,Left Foot,,,"[108.5, 78.3]",,Ground Pass,,6.4660654,,,,Martha Thomas,31558.0,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Left Defensive Midfield,6,West Ham United LFC,972,"['68624a8f-4758-4b85-9f51-92f3e5ffa4ea', '89980b2e-c9d2-4dd9-8e30-ab0aebcbb228']",44,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:44.018,Pass,True
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,a0b9c2cb-2083-49ee-9378-a862c2ae4f61,93,,,"[97.0, 67.5]",3775616,1,,,,3.0256763,,Right Foot,,,"[82.4, 69.2]",,Ground Pass,,14.698639,,,,Ruby Grant,21859.0,,,,,,Recovery,1,From Throw In,Emily Louise van Egmond,5076.0,Center Attacking Midfield,6,West Ham United LFC,972,"['06bf23c0-6392-4f59-9365-ee5ce53b54e4', '96730012-8389-4e5c-91c6-c45a8c3d7b7a']",48,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:48.468,Pass,True
,,,,,,,,,,,,,,,,,1.4785,,,,,,,,,,,,,5cdafce8-84ac-41d5-b4ef-3a6f67548653,95,,,"[82.4, 69.2]",3775616,1,,,,1.3171222,,Right Foot,,,"[84.5, 77.3]",,Ground Pass,,8.367795,,,,Cecilie Redisch Kvamme,31553.0,,,,,,,1,From Throw In,Ruby Grant,21859.0,Right Defensive Midfield,6,West Ham United LFC,972,['b7dd75bc-1f5b-4817-ba76-11d785a9c588'],49,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:49.443,Pass,
,,,,,,,,,,,,,,,,,0.903695,,,,,,,,,,,,,91f8cce2-e1b4-40c4-a604-dfd95249d175,98,,,"[84.5, 77.7]",3775616,1,,,,-0.9113652,,Right Foot,,,"[94.5, 64.8]",,Ground Pass,,16.322071,,,,Emily Louise van Egmond,5076.0,,,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Back,6,West Ham United LFC,972,['05f7dfa5-5583-41a9-96b3-7858ef64bba3'],51,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:51.785,Pass,
,,,,,,,,,,,,,,,,,0.889246,,,,,,,,,,,,,e856629e-1686-4ed1-88e1-2428d3770c03,102,,,"[91.2, 66.6]",3775616,1,,,,1.6506263,,Right Foot,,,"[90.4, 76.6]",,Ground Pass,,10.031949,,,,Rachel Daly,5058.0,,,,,,,1,From Throw In,Emily Louise van Egmond,5076.0,Center Attacking Midfield,6,West Ham United LFC,972,['5fefd293-4f2a-46cf-b499-168bdf577404'],53,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:53.696,Pass,
,,,,,,,,,,,,,,,,,2.11576,,,,,,,,,,,,,0aaa09d7-cabb-4d78-b8bd-f90820a9200a,105,,,"[91.6, 76.6]",3775616,1,,,,-0.917737,,Right Foot,True,,"[118.3, 41.7]",,High Pass,,43.94201,,Incomplete,,Martha Thomas,31558.0,,,,,,,1,From Throw In,Rachel Daly,5058.0,Right Wing,6,West Ham United LFC,972,"['f4c29d90-5dd1-4a2b-976c-7319c8ec2086', 'fdee608e-0d3b-4603-ab0a-bc449e168c14']",56,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:56.348,Pass,
,,,,,,,,,,,,,,,,,3.248653,,,,,,,,,,,,,a85fd1f4-f38f-41cc-b82b-d3260bce2458,109,,,"[15.4, 47.8]",3775616,2,,,,0.66010374,,Keeper Arm,,,"[44.9, 70.7]",,High Pass,,37.345146,,,,Emma Bissell,46738.0,,,,,,,1,From Keeper,Sophie Baggaley,16376.0,Goalkeeper,7,Bristol City WFC,973,['c2273ea1-4565-40db-a452-371fdb699a09'],2,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:02.301,Pass,
,,,,,,,,,,,,,,,,,0.893659,,,,,,,,,,,,,084aab9b-49a0-44ee-9c78-55d2671b7130,125,,,"[15.0, 3.4]",3775616,2,,,,1.5907936,,Right Foot,,,"[14.8, 13.4]",,Ground Pass,,10.002,,Incomplete,,Grace Fisk,34232.0,,,,,,Recovery,1,From Keeper,Ruby Grant,21859.0,Right Defensive Midfield,7,Bristol City WFC,973,"['8ee4dcee-018d-4e95-a19a-104d93d6655b', 'f2a93ed3-9a19-47c5-9ee9-2c8482ddd28e']",14,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:14.528,Pass,
,,,,,,,,,,,,,,,,,1.044958,,,,,,,,,,,,,f1732580-775f-4da5-9804-0fd46803dd66,129,,,"[113.0, 72.7]",3775616,2,,,,-2.156807,,Right Foot,,,"[105.3, 61.1]",,Ground Pass,,13.923002,,,,Emma Bissell,46738.0,,,,,,,1,From Keeper,Abigail Harrison,23412.0,Center Forward,7,Bristol City WFC,973,['ffa567d4-4367-40db-849b-b78c0b9a1570'],16,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:16.988,Pass,
,,,,,,,,,,,,,,,,,1.365377,,,,,,,,,,,,,30a1a08a-850f-418c-b1e6-59039a58335e,133,,,"[101.2, 52.8]",3775616,2,,,,-2.0812848,ffbd97fe-d552-4148-84de-a3a655155897,Right Foot,,,"[95.6, 42.8]",,Ground Pass,,11.461239,,,,Carla Humphrey,16384.0,True,,,,,,1,From Keeper,Emma Bissell,46738.0,Right Wing,7,Bristol City WFC,973,"['37def39e-db6a-4209-91f5-cd7d9bab9209', '3eb09da9-07f1-4937-8d05-4e5df174152b']",19,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:19.669,Pass,True
,,,,,,,,,,,,,,,,,2.369005,,,,,,,,,,,,,19c53162-fb96-4c74-baa2-7784c4d727e0,137,,,"[7.0, 44.1]",3775616,2,,,,-1.1893163,,Right Foot,,,"[14.1, 26.4]",,Ground Pass,,19.07092,,,,Grace Fisk,34232.0,,,,,,Goal Kick,1,From Goal Kick,Mackenzie Arnold,42787.0,Goalkeeper,8,West Ham United LFC,972,['2dac73ce-3a9e-43c4-b1c8-d3be533b1f0d'],31,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:31.800,Pass,
,,,,,,,,,,,,,,,,,2.190298,,,,,,,,,,,,,c4b58fae-b368-4b57-8b03-c127d7507017,140,,,"[20.2, 26.2]",3775616,2,,,,-0.98279375,,Right Foot,,,"[29.6, 12.1]",,Ground Pass,,16.94609,,,,Lois Joel,49646.0,,,,,,,1,From Goal Kick,Grace Fisk,34232.0,Left Center Back,8,West Ham United LFC,972,['94d573e5-929b-41c2-a603-cd68f3a9a0c6'],36,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:36.501,Pass,
,,,,,,,,,,,,,,,,,1.434178,,,,,,,,,,,,,3af709e4-7dd0-41da-8cf2-ab69d416be8b,143,,,"[36.2, 10.6]",3775616,2,,,,2.3320057,,Right Foot,,,"[24.1, 23.3]",,Ground Pass,,17.54138,,,,Grace Fisk,34232.0,,,,,,,1,From Goal Kick,Lois Joel,49646.0,Left Back,8,West Ham United LFC,972,['7ef0b144-7a9b-40bd-b81b-d699a05ac722'],41,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:41.379,Pass,
