50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2ecb87ee-5f08-4826-bdf8-f33a10b28494,1,,,3775578,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 28}, {'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 23}, {'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 9}, {'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 18}, {'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Reading WFC,974,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7bec8f94-20b7-4931-b3ba-a9b110559ade,2,,,3775578,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 10382, 'name': 'Ingrid Moe Wold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 15789, 'name': 'Rikke Læntver Sevecke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 4645, 'name': 'Isobel Mary Christiansen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 25442, 'name': 'Valérie Gauvin'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Everton LFC,967,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4d821062-52ad-4b2d-bdef-60ad7619b23d,3,,,3775578,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,['bafc89a7-1f6a-4ef4-985f-271c50866ab7'],0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bafc89a7-1f6a-4ef4-985f-271c50866ab7,4,,,3775578,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,['4d821062-52ad-4b2d-bdef-60ad7619b23d'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b5de1234-ecfc-439a-b8b4-121caea6c289,1819,,,3775578,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,110,Everton LFC,967,['aaab99e4-86e1-4115-a0b7-661d8ac47e86'],0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aaab99e4-86e1-4115-a0b7-661d8ac47e86,1820,,,3775578,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,110,Everton LFC,967,['b5de1234-ecfc-439a-b8b4-121caea6c289'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,1.362154,,,,,,,,,,,,3b2e656d-8fb1-46cd-87d0-fc0307a55a43,5,,"[60.0, 40.0]",3775578,0,,,,-2.971079,,Right Foot,,,,"[44.9, 37.4]",,Ground Pass,,15.3222065,,,,,Angharad James,15577.0,,,,,Kick Off,1,From Kick Off,Danielle Carter,24281.0,Right Center Forward,2,Reading WFC,974,['f39acf60-50f9-46e3-9d4a-0ef596cc8290'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.295,Pass,
,,,,,,,,,,,,,,,,,,1.789467,,,,,,,,,,,,1e1b00c7-b350-4df1-a988-1dda1d489f14,8,,"[44.9, 30.3]",3775578,0,,,,-1.735272,,Right Foot,,,,"[40.9, 6.2]",,Ground Pass,,24.429695,,,,,Lily Woodham,15704.0,,,,,,1,From Kick Off,Angharad James,15577.0,Left Center Midfield,2,Reading WFC,974,['873695db-1137-47db-a8ad-08ba7d155a29'],2,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:02.693,Pass,
,,,,,,,,,,,,,,,,,,1.157359,,,,,,,,,,,,f536a146-ebd7-43c2-aeab-b933452d1db5,11,,"[36.4, 9.4]",3775578,0,,,,2.6577165,,Left Foot,,,,"[22.7, 16.6]",,Ground Pass,,15.476757,,,,,Molly Bartrip,21021.0,,,,,,1,From Kick Off,Lily Woodham,15704.0,Left Back,2,Reading WFC,974,['a013c59a-f7d3-4533-a984-f6e2318d5a7a'],5,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:05.644,Pass,
,,,,,,,,,,,,,,,,,,2.269411,,,,,,,,,,,,58c7afc8-c843-482d-8ab8-f67ce9cc5afd,14,,"[19.4, 17.2]",3775578,0,,,,2.6779451,,Right Foot,,,,"[1.4, 26.2]",,Ground Pass,,20.12461,,,,,Grace Moloney,15719.0,,,,,,1,From Kick Off,Molly Bartrip,21021.0,Left Center Back,2,Reading WFC,974,['cbf767ab-5177-4ddc-8b01-0978272f6540'],8,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:08.532,Pass,
,,,,,,,,,,,,,,,,,,3.090887,,,,,,,,,,,,f7d0d4ad-d6c4-49b7-9530-408b5d07afd0,18,,"[1.9, 26.3]",3775578,0,,,,-0.633113,,Right Foot,,,,"[37.6, 0.1]",,High Pass,,44.28239,,,Out,,Amalie Vevle Eikeland,26570.0,,,,,,1,From Kick Off,Grace Moloney,15719.0,Goalkeeper,2,Reading WFC,974,['4a017190-d6ac-4f9d-814f-84c31a8c1e5e'],10,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:10.819,Pass,
,,,,,,,,,,,,,,,,,,3.718883,,,,,,,,,,,,a7e826ab-0ad1-47e2-87a5-cfce7b1d95d9,20,,"[68.3, 80.0]",3775578,0,,,,-0.04528624,,,,,,"[101.4, 78.5]",,High Pass,,33.133972,,,Incomplete,,Alisha Lehmann,18153.0,,,,,Throw-in,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,3,Everton LFC,967,"['75978eaa-4d3f-4665-b80e-8a30c660b328', 'ac46907a-27ac-462c-b34f-204853d915dd']",23,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:23.001,Pass,
,,,,,,,,,,,,,,,,,,1.369468,,,,,,,,,,,,967b7253-8a82-4bcc-acbc-7c4846986b80,25,,"[99.5, 80.0]",3775578,0,,,,-0.6637004,,,,,,"[107.3, 73.9]",,High Pass,,9.90202,,,,,Jill Scott,10172.0,,,,,Throw-in,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,4,Everton LFC,967,['6ef6857a-d00e-4313-b0e9-2cdcca999ecd'],35,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:35.124,Pass,
,,,,,,,,,,,,,,,,,,1.934904,,,,,,,,,,,,5c6bfb13-f31f-4357-8ffa-1e3ffa85adc1,29,,"[113.7, 75.8]",3775578,0,,,,-1.3423811,,Right Foot,True,,,"[120.0, 48.7]",,High Pass,,27.822653,,,Out,,Claire Emslie,4646.0,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,4,Everton LFC,967,['7419d3d0-e887-48c0-87ee-76b12d47eed5'],38,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:38.154,Pass,
,,,,,,,,,,,,,,,,,,2.06049,,,,,,,,,,,,34514bc6-9702-41c4-a0b2-956af6b4591b,31,,"[6.0, 36.0]",3775578,1,,,,-1.3776779,,Right Foot,,,,"[10.4, 13.5]",,Ground Pass,,22.926186,,,,,Molly Bartrip,21021.0,,,,,Goal Kick,1,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,5,Reading WFC,974,['0f3e7760-2073-42af-b05d-45c20294e86d'],5,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:05.508,Pass,
,,,,,,,,,,,,,,,,,,1.842228,,,,,,,,,,,,b5c06ea1-17a7-449a-819c-a75923f28d07,34,,"[14.2, 13.0]",3775578,1,,,,0.042427354,,Right Foot,,,,"[35.4, 13.9]",,Ground Pass,,21.219095,,,,,Amalie Vevle Eikeland,26570.0,,,,,,1,From Goal Kick,Molly Bartrip,21021.0,Left Center Back,5,Reading WFC,974,['f2cea12b-3f41-4409-9e02-2bac537de2c3'],8,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:08.958,Pass,
,,,,,,,,,,,,,,,,,,0.993537,,,,,,,,,,,,1c37336c-f189-4234-a92a-6c9ce46d92b4,37,,"[30.2, 11.8]",3775578,1,,,,-2.2200556,,Left Foot,,,,"[23.9, 3.5]",,Ground Pass,,10.420173,,,,,Lily Woodham,15704.0,,,,,,1,From Goal Kick,Amalie Vevle Eikeland,26570.0,Left Midfield,5,Reading WFC,974,['c8d6477f-86dd-4ac2-a654-ef6cacb92c89'],11,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:11.822,Pass,
,,,,,,,,,,,,,,,,,,1.943748,,,,,,,,,,,,f63f0367-fe66-4999-b87e-7213d94aacb6,39,,"[23.9, 3.5]",3775578,1,,,,-0.17616518,,Left Foot,,,,"[43.0, 0.1]",,High Pass,,19.400257,,,Out,,Natasha Harding,15725.0,,,,,,1,From Goal Kick,Lily Woodham,15704.0,Left Back,5,Reading WFC,974,['0d140cfe-8f0d-4cc1-934c-aef948ca0886'],12,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:12.815,Pass,
,,,,,,,,,,,,,,,,,,1.199026,,,,,,,,,,,,6a5875ba-68fe-40e9-90d2-70c5c54fc682,41,,"[78.7, 80.0]",3775578,1,,,,-0.85246164,,,,,,"[91.2, 65.7]",,High Pass,,18.993156,,,,,Valérie Gauvin,25442.0,,,,,Throw-in,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,6,Everton LFC,967,['854b01ec-f664-4200-a67e-807a6da89035'],25,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:25.711,Pass,
,,,,,,,,,,,,,,,,,,0.51214,,,,,,,,,,,,80862b70-f012-440f-959e-7b23c78a433b,53,,"[25.1, 4.2]",3775578,1,,,,-2.5917394,,Right Foot,,,,"[22.0, 2.3]",,Ground Pass,,3.6359317,,,,,Lily Woodham,15704.0,,,,,,1,From Throw In,Jessica Fishlock,5016.0,Right Center Midfield,6,Everton LFC,967,['f10fe764-5eda-4c9a-bc4c-2c7e1c9f9bcb'],29,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:29.706,Pass,
,,,,,,,,,,,,,,,,,,2.395989,,,,,,,,,,,,6d706e5f-36d7-4a36-ad3a-e76734248d4c,55,,"[22.0, 2.3]",3775578,1,,,,0.9600704,,Left Foot,,,,"[38.8, 26.3]",,High Pass,,29.295734,,,Incomplete,,Danielle Carter,24281.0,,,,,,1,From Throw In,Lily Woodham,15704.0,Left Back,6,Everton LFC,967,"['21c2b2a7-50ef-4e3d-8ebb-50f73c356280', 'e5b47da3-8498-47c5-ba35-02bb80e8b089']",30,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:30.218,Pass,
,,,,,,,,,,,,,,,,,,2.074882,,,,,,,,,,,,21c2b2a7-50ef-4e3d-8ebb-50f73c356280,57,,"[81.3, 53.8]",3775578,1,,,,-2.6004117,,Right Foot,,,,"[62.0, 42.2]",,Ground Pass,,22.51777,,,,,Rikke Læntver Sevecke,15789.0,,,,,Recovery,1,From Throw In,Isobel Mary Christiansen,4645.0,Left Center Midfield,6,Everton LFC,967,"['52335a0f-aff7-4d6e-ba7a-1e8d2cb2b9d2', '6d706e5f-36d7-4a36-ad3a-e76734248d4c']",32,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:32.614,Pass,
,,,,,,,,,,,,,,,,,,2.789234,,,,,,,,,,,,4b132639-b320-4f94-81dd-29df990eec75,60,,"[63.6, 37.3]",3775578,1,,,,-1.368731,,Right Foot,,,,"[69.5, 8.5]",,Ground Pass,,29.398129,,,,,Danielle Turner,15571.0,,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,6,Everton LFC,967,['74306aec-fdd4-4260-96ce-3c65fda5db49'],35,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:35.964,Pass,
,,,,,,,,,,,,,,,,,,1.079647,,,,,,,,,,,,a09d1097-7670-4fd6-a225-5bae1de6b52e,63,,"[69.5, 8.5]",3775578,1,,,,0.29523572,,Left Foot,,,,"[88.9, 14.4]",,Ground Pass,,20.277327,,,,,Isobel Mary Christiansen,4645.0,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Back,6,Everton LFC,967,['2be741ed-c1e9-4e75-bec6-ae4504ea6477'],38,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:38.793,Pass,
,,,,,,,,,,,,,,,,,,0.971114,,,,,,,,,,,,c569f33a-64fa-4482-b7aa-32f469f59668,66,,"[88.0, 6.5]",3775578,1,,,,-2.8918178,,Right Foot,,,,"[78.2, 4.0]",,Ground Pass,,10.113852,,,,,Danielle Turner,15571.0,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Left Center Midfield,6,Everton LFC,967,['18cee5f0-d024-4239-8cfb-088fa1d73240'],41,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:41.326,Pass,
,,,,,,,,,,,,,,,,,,3.656772,,,,,,,,,,,,c7941bca-d847-4bb9-a923-a83a92cce014,69,,"[75.4, 4.7]",3775578,1,,,,2.7046223,,Left Foot,,,,"[43.5, 19.6]",,Ground Pass,,35.208237,,,,,Rikke Læntver Sevecke,15789.0,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Back,6,Everton LFC,967,['28044e11-130c-4c1b-a8c9-68dfee3fd3f5'],43,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:43.530,Pass,
,,,,,,,,,,,,,,,,,,1.22699,,,,,,,,,,,,00768e5f-f6cb-4f5e-b2d4-769b33e27383,71,,"[42.1, 20.5]",3775578,1,,,,1.9524751,,Right Foot,,,,"[36.2, 35.2]",,Ground Pass,,15.839823,,,,,Megan Finnigan,18254.0,,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,6,Everton LFC,967,['7c74979c-7f02-468b-a0d1-800b5aeaad90'],47,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:47.187,Pass,
,,,,,,,,,,,,,,,,,,1.469168,,,,,,,,,,,,a5976010-d30b-4de7-97a6-f7fed978e27c,75,,"[33.8, 40.4]",3775578,1,,,,3.0711212,,Right Foot,,,,"[16.8, 41.6]",,Ground Pass,,17.042301,,,,,Tinja-Riikka Tellervo Korpela,13857.0,,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,6,Everton LFC,967,"['4f29a5ce-cadb-4ee9-a241-7cf1458ae273', 'af46aa22-563e-4e6b-b440-f3a1aec86f68']",50,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:50.057,Pass,True
,,,,,,,,,,,,,,,,,,3.435806,,,,,,,,,,,,9203f957-a443-4797-97b4-cf4b0d9e30db,78,,"[16.8, 41.6]",3775578,1,,,,1.3258177,,Right Foot,,,,"[21.7, 61.2]",,Ground Pass,,20.203218,,,,,Megan Finnigan,18254.0,,,,,,1,From Throw In,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,6,Everton LFC,967,['7cd9ba23-91ac-4191-bb4f-3dc964874d35'],51,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:51.567,Pass,
,,,,,,,,,,,,,,,,,,1.170495,,,,,,,,,,,,cb2ae8ee-e0ba-4b59-beab-8e0d743a5c72,80,,"[21.7, 61.2]",3775578,1,,,,0.86124027,,Right Foot,,,,"[36.9, 78.9]",,Ground Pass,,23.330881,,,,,Ingrid Moe Wold,10382.0,,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,6,Everton LFC,967,['e5ce6355-6be9-4606-81d8-6de4c858d7ab'],55,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:55.002,Pass,
,,,,,,,,,,,,,,,,,,1.09226,,,,,,,,,,,,29fdfec8-1f0a-43e9-8022-5ef43c016e11,83,,"[33.8, 78.0]",3775578,1,,,,-1.5323538,,Right Foot,,,True,"[34.5, 59.8]",,Ground Pass,,18.213457,,,,,Abbey-Leigh Stringer,15573.0,,,,,,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,6,Everton LFC,967,['0c3287e1-a0a3-4705-839d-53e752cdfeaa'],57,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:57.667,Pass,
,,,,,,,,,,,,,,,,,,0.53593,,,,,,,,,,,,c55d521f-b91f-49e2-ba21-5d45dfba30c5,87,,"[28.4, 73.9]",3775578,2,,,,1.8559141,,Right Foot,,,,"[26.7, 79.7]",,Ground Pass,,6.0440054,,,,,Ingrid Moe Wold,10382.0,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,6,Everton LFC,967,['9fc2220a-4f6d-42ad-b1de-9feb9046c136'],1,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:01.140,Pass,
,,,,,,,,,,,,,,,,,,1.092365,,,,,,,,,,,,5eab48bb-e1b0-409d-b751-528da1001371,90,,"[26.7, 79.7]",3775578,2,,,,-0.28638357,,Right Foot,,,,"[43.0, 74.9]",,Ground Pass,,16.992058,,,,,Jill Scott,10172.0,,,,,,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,6,Everton LFC,967,['67ac798e-fa59-4de0-bde9-557ed756aa2a'],1,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:01.756,Pass,
,,,,,,,,,,,,,,,,,,0.726274,,,,,,,,,,,,0ccecc63-f5e9-489e-bd79-8e11481315d0,99,,"[50.3, 80.0]",3775578,2,,,,-0.44530106,,,,,,"[59.1, 75.8]",,Low Pass,,9.750897,,,,,Jill Scott,10172.0,,,,,Throw-in,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,7,Everton LFC,967,['0fcb4bd7-c0e0-4f97-a653-f9eeb61a7206'],21,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:21.186,Pass,
,,,,,,,,,,,,,,,,,,0.872999,,,,,,,,,,,,5814318a-ec8e-44a3-9c36-4cfc9da3842a,103,,"[59.5, 77.7]",3775578,2,,,,0.13255154,,Right Foot,,,,"[68.5, 78.9]",,Ground Pass,,9.079648,,,Incomplete,,Alisha Lehmann,18153.0,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,7,Everton LFC,967,"['411f0cab-5963-4a68-aa24-11e15be7cd10', '52f5d640-124d-41e1-a665-921ce771a278', 'd23c4e54-be44-4578-920c-6c8390d97198']",23,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:23.016,Pass,True
,,,,,,,,,,,,,,,,,,1.5404,,,,,,,,,,,,74daf1ce-9dda-4625-8f4a-ec8ffd363aaf,106,,"[46.1, 0.9]",3775578,2,,,,0.047583103,,Left Foot,,,,"[77.6, 2.4]",,High Pass,,31.535694,,,Incomplete,,Natasha Harding,15725.0,,,,,Recovery,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,7,Everton LFC,967,"['0a98e541-6a70-45f8-b060-7bad97297642', 'b5741ca0-a5e6-460f-8322-4c009c558607']",25,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:25.469,Pass,
,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,de72dfa3-06b2-49c4-96b1-c0353c54d581,110,,"[39.2, 77.0]",3775578,2,,,True,0.16859694,,,,,,"[43.9, 77.8]",,High Pass,,4.767599,,,,,Ingrid Moe Wold,10382.0,,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,7,Everton LFC,967,"['558f53f4-6516-4d5c-b819-2ebe1d23a320', 'b529035b-16ba-433b-8ab6-5a1acc71a13c']",28,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:28.950,Pass,True
,,,,,,,,,,,,,,,,,,1.200705,,,,,,,,,,,,0c609e39-5abb-450b-a76c-944e7d025583,112,,"[43.9, 77.8]",3775578,2,,,,-1.2710203,,Head,,,,"[45.6, 72.3]",,Low Pass,,5.7567353,,,,,Abbey-Leigh Stringer,15573.0,,,,,,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,7,Everton LFC,967,['19f1d4e0-90dd-4657-987a-0a02cacc06ca'],30,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:30.647,Pass,
,,,,,,,,,,,,,,,,,,1.338644,,,,,,,,,,,,c010e9e0-a877-469c-b8a2-7b925bb79c1b,120,,"[40.7, 73.0]",3775578,2,,,,-3.0433187,,Right Foot,,,,"[26.5, 71.6]",,Ground Pass,,14.268847,,,,,Megan Finnigan,18254.0,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,7,Everton LFC,967,['d7e57954-3e46-4990-9654-247d22d47c97'],34,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:34.281,Pass,
,,,,,,,,,,,,,,,,,,1.698885,,,,,,,,,,,,2d5871d9-911d-46f1-962b-7ebd1f3c63ae,123,,"[26.9, 68.1]",3775578,2,,,,-2.4120803,,Right Foot,,,,"[11.8, 54.6]",,Ground Pass,,20.254875,,,,,Tinja-Riikka Tellervo Korpela,13857.0,,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,7,Everton LFC,967,['5ddea3dc-e0ab-4833-87d5-9e4afd6a3014'],36,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:36.081,Pass,
,,,,,,,,,,,,,,,,,,1.278504,,,,,,,,,,,,50851a18-068c-4a8c-a1b3-7daec15a264f,127,,"[14.1, 54.6]",3775578,2,,,,1.6180584,,Left Foot,,,,"[13.4, 69.4]",,Ground Pass,,14.816545,,,,,Megan Finnigan,18254.0,,,,,,1,From Throw In,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,7,Everton LFC,967,"['92fa1e25-b4fc-4b7c-a1a0-f7e134a60653', 'f03a685c-1974-49d2-9271-7faad2f3879a']",38,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:38.552,Pass,True
,,,,,,,,,,,,,,,,,,1.078485,,,,,,,,,,,,3990db1d-7f44-4bff-9cf3-e82232fd0046,130,,"[29.0, 71.8]",3775578,2,,,,0.30357075,,Right Foot,,,,"[53.9, 79.6]",,Ground Pass,,26.093103,,,,,Alisha Lehmann,18153.0,,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,7,Everton LFC,967,['c90ca789-1f9e-49b7-bf13-4a8d6b74dfe7'],44,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:44.044,Pass,
,,,,,,,,,,,,,,,,,,4.119578,,,,,,,,,,,,2585aa46-9f38-4604-a522-d6089cb8919d,136,,"[36.2, 1.6]",3775578,2,,,,2.428097,,Right Foot,,,,"[4.2, 29.3]",,Ground Pass,,42.323635,,,,,Grace Moloney,15719.0,,,,,Recovery,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,8,Reading WFC,974,['de7c3b5e-0083-4465-a7fb-89455a8a80dc'],48,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:48.817,Pass,
,,,,,,,,,,,,,,,,,,3.132188,,,,,,,,,,,,4a3d8541-de0c-4d93-b1fd-3b844a5e8a3e,139,,"[4.0, 28.2]",3775578,2,,,,-0.14678608,,Right Foot,,,,"[41.2, 22.7]",,High Pass,,37.60439,,,Incomplete,,Angharad James,15577.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,8,Reading WFC,974,"['25f102d7-3ad4-40b0-a5f9-e31adddeaf92', '7a5b5667-bcc1-4b4d-b8eb-12875fcf6fc3']",52,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:52.936,Pass,
