ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.940332,,,,,,,,,,,,,,,,a1dce9d1-ca11-4707-9167-db39f2711713,23,,"[61.4, 16.7]",3775634,0,,,2.359539,,Left Foot,,,,"[46.4, 31.6]",,Ground Pass,,21.14261,,Megan Finnigan,18254.0,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Left Defensive Midfield,3,Everton LFC,967,['2af3f4af-ccec-47e0-847e-13005d7fce24'],14,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:14.600,Pass,
,,,,,,,,,,,,,,,,1.260662,,,,,,,,,,,,,,,,d4e58a62-e85e-4901-9416-b1f47a41a5f3,25,,"[47.0, 31.3]",3775634,0,,,-2.0344439,,Right Foot,,,,"[38.7, 14.7]",,Ground Pass,,18.559364,,Rikke Læntver Sevecke,15789.0,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,3,Everton LFC,967,['244484ec-4fcb-4e86-be0c-917b90076976'],16,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:16.540,Pass,
,,,,,,,,,,,,,,,,1.210686,,,,,,,,,,,,,,,,72ab9c0d-f97c-485f-9cab-2f8791b7ec97,28,,"[38.7, 14.2]",3775634,0,,,-0.8685394,,Right Foot,,,,"[48.6, 2.5]",,Ground Pass,,15.3264475,,Poppy Pattinson,17274.0,,,,,1,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,3,Everton LFC,967,['4ba10535-4392-4d3f-8254-49c40ae216ee'],19,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:19.630,Pass,
,,,,,,,,,,,,,,,,1.09597,,,,,,,,,,,,,,,,6941d6c1-9f4d-4a7f-9df3-880135734a59,32,,"[55.4, 3.0]",3775634,0,,,-0.10438115,,Left Foot,,,,"[65.9, 1.9]",,Ground Pass,,10.557462,,Hayley Emma Raso,6818.0,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,3,Everton LFC,967,"['23abb22f-a1d7-49eb-a79a-95f9d9f6b659', '4c5a207a-ac64-4bce-b113-1c5f013bdd19']",23,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:23.788,Pass,True
,,,,,,,,,,,,,,,,0.761387,,,,,,,,,,,,,,,,00c34077-fa18-4f91-999b-a4cbcc8aeab4,37,,"[65.4, 0.1]",3775634,0,,,1.1770982,,,,,,"[68.1, 6.6]",,Low Pass,,7.038466,,Lucy Hope,16386.0,,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Back,4,Everton LFC,967,['99da307a-60a6-4cef-a0a1-e64aed930e05'],38,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:38.463,Pass,
,,,,,,,,,,,,,,,,1.292304,,,,,,,,,,,,,,,,5d4715fc-73f5-42fb-ac0e-2ba4c3a311c6,41,,"[68.9, 5.8]",3775634,0,,,-2.506007,,Right Foot,,,,"[62.8, 1.3]",,Ground Pass,,7.5802374,,Poppy Pattinson,17274.0,,,,,1,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,4,Everton LFC,967,['3c47f1cd-dd48-4b08-b1b2-f944533a22cd'],39,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:39.465,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,771c9349-6988-4670-8f7a-3237768ead46,44,,"[58.1, 1.6]",3775634,0,,,3.0727363,,Left Foot,,,,"[40.7, 2.8]",,Ground Pass,,17.44133,,Rikke Læntver Sevecke,15789.0,,,,,1,From Throw In,Poppy Pattinson,17274.0,Left Back,4,Everton LFC,967,['e0fccdd8-4091-4ecd-ba6d-80abc1e5711f'],41,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:41.333,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,326ac48b-0f77-4bd4-8034-dbd460082639,51,,"[42.8, 5.0]",3775634,0,,,2.198504,,Left Foot,,,,"[30.9, 21.4]",,Ground Pass,,20.262527,,Megan Finnigan,18254.0,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,4,Everton LFC,967,['07201c1c-65f7-4d49-a45f-c1de4c468e7b'],44,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:44.384,Pass,
,,,,,,,,,,,,,,,,3.036826,,,,,,,,,,,,,,,,7f1d1867-4854-4704-a725-e38a92ddfbda,54,,"[30.7, 23.8]",3775634,0,,,1.1480863,,Right Foot,,,,"[43.7, 52.7]",,Ground Pass,,31.689272,,Ingrid Moe Wold,10382.0,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,4,Everton LFC,967,"['eeb76c50-1dc7-4c48-b216-bda96d00a41c', 'fca47b55-4e49-4e8b-ac5b-e272a6613dce']",46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:46.384,Pass,True
,,,,,,,,,,,,,,,,0.389872,,,,,,,,,,,,,,,,b87488c9-d585-4e1a-9984-568439057052,57,,"[81.8, 48.0]",3775634,0,,,0.49248576,,Left Foot,,,,"[85.9, 50.2]",,Ground Pass,,4.652956,Incomplete,,,,,,,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,4,Everton LFC,967,['4ac5daaa-c728-4d01-9390-0b62af415659'],54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:54.016,Pass,
,,,,,,,,,,,,,,,,4.125623,,,,,,,,,,,,,,,,54a21a0f-520f-4e78-bc19-4a3f3e665278,59,,"[40.1, 42.0]",3775634,0,,,1.0909089,,Right Foot,,,,"[57.9, 76.2]",,Low Pass,,38.554897,,Olivia McLoughlin,77717.0,,,,Recovery,1,Regular Play,Chloe Arthur,10193.0,Left Center Midfield,5,Aston Villa,2647,['27279b83-7ffd-42b9-9270-a33f97c18a50'],57,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:57.251,Pass,
,,,,,,,,,,,,,,,,3.170942,,,,,,,,,,,,,,,,5d1f6326-6b69-49d1-9a99-25bb80be7566,61,,"[56.1, 76.3]",3775634,1,,,0.066568166,,Right Foot,,,,"[93.6, 78.8]",,Ground Pass,,37.58324,,Shania Hayles,19499.0,,,,,1,Regular Play,Olivia McLoughlin,77717.0,Right Wing,5,Aston Villa,2647,['5f494cfe-c7c4-415b-a4c2-fa261d182f0f'],1,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:01.377,Pass,
,,,,,,,,,,,,,,,,2.049882,,,,,,,,,,,,,,,,8bd8f80a-fc8a-405d-8dca-b6150a05ae6e,65,,"[99.8, 59.9]",3775634,1,,,-1.3437065,,Left Foot,,,,"[105.6, 34.8]",,Ground Pass,,25.761406,Incomplete,Asmita Ale,46541.0,,,,,1,Regular Play,Shania Hayles,19499.0,Center Forward,5,Aston Villa,2647,"['0ad1b255-24db-4a67-b37d-854cf0643c22', 'd3acb4fb-be3e-41d3-83d1-336b317f837b']",10,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:10.626,Pass,
,,,,,,,,,,,,,,,,2.63201,,,,,,,,,,,,,,,,6854a876-214f-4dc4-88bf-4751098ff618,77,,"[13.9, 48.3]",3775634,1,,,0.74999064,,Keeper Arm,,,,"[32.9, 66.0]",,Low Pass,,25.967094,,Claire Emslie,4646.0,,,,,1,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,6,Everton LFC,967,['a9558a5b-4f2e-480a-af37-1db886aa3cfc'],20,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:20.001,Pass,
,,,,,,,,,,,,,,,,3.757758,,,,,,,,,,,,,,,,1b06bc3f-3715-488a-9b3f-761ff87cd649,80,,"[65.4, 66.9]",3775634,1,,,-0.06847684,,Right Foot,,,,"[110.6, 63.8]",,Low Pass,,45.30618,Incomplete,Alisha Lehmann,18153.0,,,,,1,Regular Play,Claire Emslie,4646.0,Right Wing,6,Everton LFC,967,"['7d906fb9-4981-4a49-b14f-d1763c4ce150', 'd736e3b1-6f9b-4248-97df-a545dc902cd0']",27,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:27.168,Pass,
,,,,,,,,,,,,,,,,1.303334,,,,,,,,,,,,,,,,db97bbb5-d575-48e2-b3ea-2f9b1ace1a80,83,,"[64.0, 80.0]",3775634,1,,,-1.5879375,,,,,,"[63.7, 62.5]",,Low Pass,,17.502571,,Isobel Mary Christiansen,4645.0,,,,Throw-in,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,7,Everton LFC,967,['c477b8a6-bf32-4050-9771-9c9947b7efba'],42,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:42.550,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,60b8d2d5-ab9d-493f-9a6a-6842c210d407,86,,"[63.7, 62.4]",3775634,1,,,1.0324955,,Left Foot,,,,"[72.0, 76.3]",,Ground Pass,,16.189503,,Ingrid Moe Wold,10382.0,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Left Defensive Midfield,7,Everton LFC,967,['c82d4f00-8eba-4413-bbcf-663c84a017b6'],43,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:43.934,Pass,
,,,,,,,,,,,,,,,,1.701661,,,,,,,,,,,,,,,,6f05d2f7-51cc-4562-8828-9160c6faae6a,91,,"[77.8, 76.1]",3775634,1,,,-1.0445297,,Right Foot,,,,"[91.8, 52.0]",,Ground Pass,,27.871311,Incomplete,Lucy Hope,16386.0,,,,,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,7,Everton LFC,967,"['2ba6bfee-5baf-4f19-9f3a-50364a229679', 'e7cfb360-9a13-4e37-9346-bd2e1ea467bd', 'eab29eff-72d5-48f1-aa5b-d917d996911b']",47,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:47.007,Pass,True
,,,,,,,,,,,,,,,,1.559102,,,,,,,,,,,,,,,,2ba6bfee-5baf-4f19-9f3a-50364a229679,93,,"[28.3, 28.1]",3775634,1,,,-0.47259593,,Right Foot,,,,"[46.1, 19.0]",,Ground Pass,,19.991247,Incomplete,Chloe Arthur,10193.0,,,,Interception,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Right Center Back,7,Everton LFC,967,"['6f05d2f7-51cc-4562-8828-9160c6faae6a', 'c88e8c1e-65b9-463b-be41-379f03ca9a7d', 'caef4853-16f5-4d28-a8f3-3a0ba924395a']",48,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:48.708,Pass,
,,,,,,,,,,,,,,,,2.405858,,,,,,,,,,,,,,,,c88e8c1e-65b9-463b-be41-379f03ca9a7d,95,,"[74.0, 61.1]",3775634,1,,,-1.4976287,,Right Foot,,,,"[75.4, 42.0]",,Ground Pass,,19.15124,,Isobel Mary Christiansen,4645.0,,,,Recovery,1,From Throw In,Jill Scott,10172.0,Right Defensive Midfield,7,Everton LFC,967,"['2ba6bfee-5baf-4f19-9f3a-50364a229679', '3602c8d3-9884-4d33-a66e-fccd7237f604']",50,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:50.268,Pass,
,,,,,,,,,,,,,,,,1.523562,,,,,,,,,,,,,,,,06637b93-13d1-499d-aa18-ffd108775e80,99,,"[74.8, 40.2]",3775634,1,,,-2.5034463,,Right Foot,,,,"[62.8, 31.3]",,Ground Pass,,14.940214,,Poppy Pattinson,17274.0,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Left Defensive Midfield,7,Everton LFC,967,"['466936ea-0289-4c6d-a2a5-12c1284db2c3', 'b314e9aa-a114-4f1d-bccd-d8e877192e22']",52,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:52.705,Pass,True
,,,,,,,,,,,,,,,,1.676563,,,,,,,,,,,,,,,,0dfbfd99-aaf7-4849-8531-c5888fe398af,102,,"[62.8, 31.3]",3775634,1,,,-1.0963237,,Left Foot,,,,"[77.9, 1.9]",,Ground Pass,,33.05102,,Hayley Emma Raso,6818.0,,,,,1,From Throw In,Poppy Pattinson,17274.0,Left Back,7,Everton LFC,967,['fde1fee0-6bcc-4abe-8849-6c214e4c85a5'],54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:54.309,Pass,
,,,,,,,,,,,,,,,,1.248746,,,,,,,,,,,,,,,,f39656ca-f312-4b31-9d7c-0f1dd94fcb9a,106,,"[72.2, 1.9]",3775634,1,,,2.8399737,,Right Foot,,,,"[58.7, 6.1]",,Ground Pass,,14.138246,,Poppy Pattinson,17274.0,,,,,1,From Throw In,Hayley Emma Raso,6818.0,Left Wing,7,Everton LFC,967,"['22686388-f7a3-4e66-9d78-4024e213a116', 'ea302f11-8ee6-4ce8-8bb4-b08f44b0c1b6']",58,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:58.138,Pass,True
,,,,,,,,,,,,,,,,3.194584,,,,,,,,,,,,,,,,e3932b08-afe7-4439-bc72-ba02d85ee0b3,110,,"[54.5, 5.8]",3775634,2,,,2.6057813,,Right Foot,,,,"[16.1, 28.6]",,Ground Pass,,44.658707,,Alexandra MacIver,34360.0,,,,,1,From Throw In,Poppy Pattinson,17274.0,Left Back,7,Everton LFC,967,"['5d7cb833-21bb-41f2-940f-66433e79e6ec', 'eb6369fa-6d40-4e44-b040-4f8db57c9482']",0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:00.707,Pass,True
,,,,,,,,,,,,,,,,2.143445,,,,,,,,,,,,,,,,d337bb10-ef3e-4668-b8ab-717aeb2cbeaa,112,,"[16.1, 27.8]",3775634,2,,,-1.2406427,,Right Foot,,,,"[22.2, 10.0]",,Ground Pass,,18.816216,,Rikke Læntver Sevecke,15789.0,,,,,1,From Throw In,Alexandra MacIver,34360.0,Goalkeeper,7,Everton LFC,967,['615e183c-f9f9-43f7-b398-9a3bfa650c42'],3,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:03.901,Pass,
,,,,,,,,,,,,,,,,1.089257,,,,,,,,,,,,,,,,fde0be14-cf27-45fa-9f65-0ed951a479d4,116,,"[23.9, 3.3]",3775634,2,,,-0.19178814,,Left Foot,,,,"[34.2, 1.3]",,Ground Pass,,10.492378,,Poppy Pattinson,17274.0,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,7,Everton LFC,967,"['03a21d7e-dfa4-4457-b641-f433c82467e6', '4385ec5f-b27a-4e8a-af28-90158bc52c78']",7,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:07.241,Pass,True
,,,,,,,,,,,,,,,,1.106563,,,,,,,,,,,,,,,,029c705e-60fb-450a-90c3-fb0f9c78edd5,119,,"[39.5, 2.8]",3775634,2,,,1.7346045,,Left Foot,,,,"[37.5, 14.9]",,Ground Pass,,12.264175,,Alisha Lehmann,18153.0,,,,,1,From Throw In,Poppy Pattinson,17274.0,Left Back,7,Everton LFC,967,['4e875217-833e-4c75-ae93-738c2671441a'],9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:09.710,Pass,
,,,,,,,,,,,,,,,,1.372873,,,,,,,,,,,,,,,,3de3773c-ae56-434d-9b42-c1ebc5b57eb4,121,,"[37.5, 14.9]",3775634,2,,,-2.7065086,,Right Foot,,,,"[30.4, 11.6]",,Ground Pass,,7.8294315,,Rikke Læntver Sevecke,15789.0,,,,,1,From Throw In,Alisha Lehmann,18153.0,Center Forward,7,Everton LFC,967,['9fcb83ac-b2fd-45bf-b4e7-8cea8f683822'],10,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:10.816,Pass,
,,,,,,,,,,,,,,,,2.194429,,,,,,,,,,,,,,,,f8e972e5-ee73-4551-94e7-967e1c64426c,123,,"[27.6, 14.9]",3775634,2,,,1.5878887,,Left Foot,,,,"[27.2, 38.3]",,Ground Pass,,23.40342,,Megan Finnigan,18254.0,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,7,Everton LFC,967,['3ef1e1e6-33e3-4458-b9b4-dd1fe103ec3c'],12,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:12.189,Pass,
,,,,,,,,,,,,,,,,2.794793,,,,,,,,,,,,,,,,1932b1ea-2ef6-4e9c-afc7-3fb1b5ef6b65,126,,"[36.1, 48.3]",3775634,2,,,0.52443606,,Right Foot,,,,"[90.9, 80.0]",,High Pass,,63.308216,Out,Claire Emslie,4646.0,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,7,Everton LFC,967,['0461544f-6fb7-4978-a2fe-521563791668'],16,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:16.201,Pass,
,,,,,,,,,,,,,,,,1.034552,,,,,,,,,,,,,,,,92d87376-fb77-4d4e-a027-23839b262a3b,128,,"[23.4, 0.1]",3775634,2,,,0.31597027,,,,,,"[39.0, 5.2]",,Low Pass,,16.412495,,Freya Gregory,33010.0,,,,Throw-in,1,From Throw In,Asmita Ale,46541.0,Left Wing Back,8,Aston Villa,2647,['770668ae-014a-4ecc-9d12-baf3bf7b389f'],40,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:40.760,Pass,
,,,,,,,,,,,,,,,,1.183153,,,,,,,,,,,,,,,,f8d283af-cc3f-4e4b-8820-d9becfba0ea7,130,,"[39.7, 5.7]",3775634,2,,,-2.6743479,,Left Foot,,,,"[28.6, 0.1]",,Low Pass,,12.432618,Out,Asmita Ale,46541.0,,,,,1,From Throw In,Freya Gregory,33010.0,Left Wing,8,Aston Villa,2647,['aaef9422-c8c0-4da2-9c1c-a2f460a7093b'],41,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:41.795,Pass,
