50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.987044,,,,,,,,,,9cc3e621-e95c-45ac-b303-2f08ea5bac48,23,,,"[66.0, 72.0]",19792,0,,,,-1.4056476,,,Left Foot,,,"[68.0, 60.0]",,Ground Pass,12.165525,,Georgia Evans,15707.0,,,,1,Regular Play,Charlotte Buxton,19774.0,Right Back,3,Yeovil Town LFC,970,"['617bf6a7-2fad-4f0d-b2c4-17f6576ec5ae', 'f9b34c16-77e8-4805-9cf9-e19552e04024']",15,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:15.216,Pass,True
,,,,,,,,,,,,1.7356,,,,,,,,,,36b1e1b9-d2cc-4488-82ab-1bf43ec0d114,26,,,"[68.0, 60.0]",19792,0,,,,-1.4711276,,,Right Foot,,,"[69.0, 50.0]",,Ground Pass,10.049875,Incomplete,Emily Donovan,15705.0,,,,1,Regular Play,Georgia Evans,15707.0,Center Attacking Midfield,3,Yeovil Town LFC,970,"['060f7522-5a58-40d0-a678-94f6207102c8', '1a1bf785-72a8-4554-8b0c-37db2423d11a']",17,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:17.511,Pass,
,,,,,,,,,,,,1.0486,,,,,,,,,,16acafd2-d225-49bd-babb-a3e6ac32339a,31,,,"[58.0, 34.0]",19792,0,,,,1.2722974,,,Left Foot,,,"[62.0, 47.0]",,Ground Pass,13.601471,,Carla Humphrey,16384.0,,,,1,Regular Play,Frankie Brown,10171.0,Right Center Midfield,4,Bristol City WFC,973,"['33fdbacd-2182-46ab-8666-2bbaec777243', '56af15bb-1471-459d-94b6-ea04dcab02c9']",20,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:20.406,Pass,True
,,,,,,,,,,,,1.101074,,,,,,,,,,2b9cf178-343a-4967-8f3d-fba26f204197,35,,,"[63.0, 45.0]",19792,0,,,,0.5404195,,True,Left Foot,,,"[73.0, 51.0]",,Ground Pass,11.661903,,Lucy Hope,16386.0,,,,1,Regular Play,Carla Humphrey,16384.0,Right Wing,4,Bristol City WFC,973,"['36943de2-258b-41c7-8153-4aea8131f5d8', '58ef21d4-32a1-428a-9add-88c969efcc4e']",21,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:21.507,Pass,True
,,,,,,,,,,,,1.799114,,,,,,,,,,55ee51ef-01d9-49f6-9161-01ccc002e75c,42,,,"[37.0, 20.0]",19792,0,,,,-0.9707461,,,Left Foot,,,"[50.0, 1.0]",,High Pass,23.021729,Out,Megan Alexander,15710.0,,,,1,Regular Play,Ellie Mason,15715.0,Left Center Back,5,Yeovil Town LFC,970,['826fda72-f51a-44d6-b066-f1d88b364002'],25,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:25.014,Pass,
,,,,,,,,,,,,2.7987,,,,,,,,,,7058c8d3-0d71-4609-8fd2-971b3a615187,44,,,"[72.0, 80.0]",19792,0,,,,-0.6857295,,,,,,"[83.0, 71.0]",,High Pass,14.21267,Incomplete,Lucy Hope,16386.0,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,6,Bristol City WFC,973,"['5d13c7fd-de45-457e-8d89-972a8105e3a9', 'f426b692-0908-428e-80c1-a3807ebf3c57']",36,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:36.751,Pass,
,,,,,,,,,,,,3.0907,,,,,,,,,,f426b692-0908-428e-80c1-a3807ebf3c57,46,,,"[38.0, 10.0]",19792,0,,,,-0.30970293,,,Left Foot,,,"[63.0, 2.0]",,High Pass,26.24881,,Anne-Marie Heatherson,15714.0,,,Recovery,1,Regular Play,Ellie Mason,15715.0,Left Center Back,7,Yeovil Town LFC,970,"['22a304b4-827c-4b84-ae3e-688b46c9307a', '7058c8d3-0d71-4609-8fd2-971b3a615187']",39,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:39.550,Pass,
,,,,,,,,,,,,1.95621,,,,,,,,,,9c0889d8-5e0f-49f3-9060-3e980b9ae1b8,51,,,"[64.0, 80.0]",19792,0,,,,-0.5880026,,,,,,"[76.0, 72.0]",,High Pass,14.422205,Incomplete,Rosella Ayane,21048.0,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,8,Bristol City WFC,973,"['4d8bab99-3ebf-4259-aba7-e1748a0e7a43', '5d9c8edf-cb46-4122-8ebe-bbfcc7529cdd']",58,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:58.283,Pass,
,,,,,,,,,,,,0.701891,,,,,,,,,,e32dff4e-301b-49d9-8762-1ce2dbbf9d6e,56,,,"[44.0, 15.0]",19792,1,,,,-1.3734008,,,Left Foot,,,"[45.0, 10.0]",,Ground Pass,5.0990195,Incomplete,Emily Donovan,15705.0,,,,1,From Throw In,Bonnie Horwood,15713.0,Right Center Midfield,8,Bristol City WFC,973,"['897e3b8f-933b-4e3a-83e5-34caa5ebf5df', 'bc60b288-b301-4946-a658-68de5b227448']",1,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:01.330,Pass,
,,,,,,,,,,,,0.982777,,,,,,,,,,5d68b8ac-ac51-4909-8357-dadc4b7bf67e,61,,,"[77.0, 70.0]",19792,1,,,,-1.0303768,,,Right Foot,,,"[83.0, 60.0]",,Ground Pass,11.661903,,Lucy Hope,16386.0,,,,1,From Throw In,Carla Humphrey,16384.0,Right Wing,8,Bristol City WFC,973,"['15bb6f9d-6f2d-4744-9e52-a8fb850d7116', '8ca01bd3-f87c-4c45-9ea2-e04bac813b6d']",2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:02.864,Pass,True
,,,,,,,,,,,,0.033094,,,,,,,,,,c8c69e6e-89b6-458d-90a1-6dbb04e1c9e0,65,,,"[83.0, 61.0]",19792,1,,,,-2.0344439,,,Right Foot,,,"[81.0, 57.0]",,Low Pass,4.472136,Incomplete,Julie Biesmans,10095.0,,,,1,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,8,Bristol City WFC,973,"['4941179a-64e8-4ea8-a6d7-2e36a736036b', 'b1d745f3-d6fb-44c2-895f-590a7d246423', 'ca2f59a0-f2ff-4605-9d81-81749ff84866']",4,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:04.117,Pass,True
,,,,,,,,,,,,0.94487,,,,,,,,,,8502c5b9-dbbe-4a1d-8c40-a20517a78898,75,,,"[81.0, 12.0]",19792,1,,,,0.8329813,,,Left Foot,,,"[91.0, 23.0]",,Ground Pass,14.866069,Incomplete,Erin Bloomfield,21290.0,,,,1,From Throw In,Emily Donovan,15705.0,Left Center Midfield,8,Bristol City WFC,973,"['2560840b-454a-48ef-8fa5-c04fb990ab8f', 'de2c4aba-fbf2-4b24-992d-240915732d1b']",9,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:09.785,Pass,
,,,,,,,,,,,,3.2557,,,,,,,,,,31e75d44-f755-4c2e-ad13-b59a00f8d9e9,86,,,"[7.0, 45.0]",19792,2,,,,-0.5070985,,,Right Foot,,,"[52.0, 20.0]",,High Pass,51.47815,Incomplete,Poppy Pattinson,17274.0,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,11,Bristol City WFC,973,"['3ecc7f16-1838-44e1-952a-6beec79cd1cb', '577117d8-c716-4a6c-8a81-e817d14e3c85']",24,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:24.607,Pass,
,,,,,,,,,,,,3.1884,,,,,,,,,,577117d8-c716-4a6c-8a81-e817d14e3c85,89,,,"[69.0, 61.0]",19792,2,,,True,1.1659045,,,,,,"[75.0, 75.0]",,Low Pass,15.231546,,Anne-Marie Heatherson,15714.0,,,Recovery,1,Regular Play,Rachel Mclauchlan,10195.0,Left Wing,12,Yeovil Town LFC,970,"['31e75d44-f755-4c2e-ad13-b59a00f8d9e9', 'cdd73e97-0145-4584-aa0e-91b4d10e72c7', 'f6853bab-5197-439a-a8e9-161387f13ad5']",27,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:27.863,Pass,True
,,,,,,,,,,,,0.917183,,,,,,,,,,fe545819-5b2d-47d8-ac32-d49675f17571,95,,,"[75.0, 80.0]",19792,2,,,,-1.0516502,,,,,,"[79.0, 73.0]",,Low Pass,8.062258,,Erin Bloomfield,21290.0,,,Throw-in,1,From Throw In,Charlotte Buxton,19774.0,Right Back,13,Yeovil Town LFC,970,['be2a6b31-c04e-4cd5-9c80-ff355108e9a7'],38,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:38.807,Pass,
,,,,,,,,,,,,1.182977,,,,,,,,,,6572f64e-6860-4195-90a3-4d19106e0e5f,99,,,"[81.0, 64.0]",19792,2,,,,2.4149504,,,Right Foot,,,"[72.0, 72.0]",,Ground Pass,12.0415945,,Charlotte Buxton,19774.0,,,,1,From Throw In,Erin Bloomfield,21290.0,Center Forward,13,Yeovil Town LFC,970,"['2e4083f4-15cb-48c6-9f4a-7d3bf50324b4', '7ebc3df1-a790-465c-b852-202db5dcc485']",41,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:41.046,Pass,True
,,,,,,,,,,,,1.035746,,,,,,,,,,3bf80c49-de63-42d3-bb1d-6c4d27ce5291,104,,,"[39.0, 1.0]",19792,2,,,,0.87605804,,,,,,"[49.0, 13.0]",,High Pass,15.6205,,Lucy Hope,16386.0,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Back,14,Bristol City WFC,973,['26682b94-ed94-400a-ad4a-d080fd96d583'],50,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:50.548,Pass,
,,,,,,,,,,,,2.852118,,,,,,,,,,c244c4db-ef93-40ea-aef8-6fd625bdedb4,108,,,"[55.0, 25.0]",19792,2,,,,0.12750956,,,Right Foot,,,"[94.0, 30.0]",,Ground Pass,39.319206,,Carla Humphrey,16384.0,,,,1,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,14,Bristol City WFC,973,"['36d33f8e-bce5-4e71-8a96-13bb83901f9f', 'd611fbad-ea58-4d44-9cbb-45cfc5dc244a']",54,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:54.101,Pass,True
,,,,,,,,,,,,1.6838,,,,,,,,,,07d79647-c976-41b6-8f13-d7ea29c5dbd5,112,,,"[95.0, 27.0]",19792,2,,,,1.0714496,,,Right Foot,,,"[101.0, 38.0]",,High Pass,12.529964,Incomplete,Rosella Ayane,21048.0,,,,1,From Throw In,Carla Humphrey,16384.0,Right Wing,14,Bristol City WFC,973,"['19e3a2ef-6e0f-479c-83fd-a74170160b76', '422ab006-a86e-466a-a233-93b9a1d42243', '93209b9a-8926-4522-928c-df3464166bb8']",58,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:58.263,Pass,True
,,,,,,,,,,,,2.0366,,,,,,,,,,93209b9a-8926-4522-928c-df3464166bb8,114,,,"[20.0, 43.0]",19792,2,,,,-1.359703,,,Head,,,"[23.0, 29.0]",,High Pass,14.3178215,Incomplete,Emily Donovan,15705.0,,,Recovery,1,From Throw In,Ellie Mason,15715.0,Left Center Back,14,Bristol City WFC,973,"['07d79647-c976-41b6-8f13-d7ea29c5dbd5', '342e0743-c6a8-475c-aaba-881d916c4609', '6cf87683-d764-4209-9f25-7b62f4ee6088']",59,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:59.947,Pass,
,,,,,,,,,,,,0.8763,,,,,,,,,,0d5d2200-c908-435d-b88a-b151fac15caf,122,,,"[94.0, 58.0]",19792,3,,,,2.819842,,,Left Foot,,,"[79.0, 63.0]",,Ground Pass,15.811388,,Frankie Brown,10171.0,,,,1,From Throw In,Rosella Ayane,21048.0,Center Forward,14,Bristol City WFC,973,"['414b1478-5c3f-4e2d-95ad-24e0502b119a', 'dfcb921b-b2aa-4709-ae0a-595c91439596']",4,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:04.238,Pass,True
,,,,,,,,,,,,1.016053,,,,,,,,,,0ff84307-109f-45dc-a172-224a2d91675c,125,,,"[79.0, 68.0]",19792,3,,,,1.0040671,,,Right Foot,,,"[86.0, 79.0]",,Ground Pass,13.038404,,Loren Dykes,16391.0,,,,1,From Throw In,Frankie Brown,10171.0,Right Center Midfield,14,Bristol City WFC,973,['625739aa-99a8-4955-9e44-429af422d772'],6,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:06.690,Pass,
,,,,,,,,,,,,2.335687,,,,,,,,,,a5545093-2490-4ae4-bec3-456e8e21f092,130,,,"[18.0, 6.0]",19792,3,,,,0.45215386,,,Right Foot,,,"[53.0, 23.0]",,High Pass,38.910152,Incomplete,,,,,Recovery,1,From Throw In,Emily Donovan,15705.0,Left Center Midfield,14,Bristol City WFC,973,['f8806423-a6e8-44cd-bb12-a5f998085a98'],11,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:11.699,Pass,
,,,,,,,,,,,,2.0723,,,,,,,,,,832c704b-27ef-4b4b-9ad3-d59c4f07facc,137,,,"[8.0, 46.0]",19792,3,,,,0.33109608,,,Keeper Arm,,,"[40.0, 57.0]",,High Pass,33.83785,Incomplete,Rachel Mclauchlan,10195.0,,,,1,From Keeper,Megan Walsh,15709.0,Goalkeeper,15,Yeovil Town LFC,970,"['0022c798-c1a9-496a-b438-e06f5d689406', '20080f86-d026-47a6-aa09-159e5bbe767f']",20,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:20.830,Pass,
,,,,,,,,,,,,5.2446,,,,,,,,,,5b80a42c-705d-4874-a2c3-2dc25ab4db6a,141,,,"[30.0, 52.0]",19792,3,,,,0.0,,,Right Foot,,,"[107.0, 52.0]",,High Pass,77.0,Incomplete,Erin Bloomfield,21290.0,,,Recovery,1,From Keeper,Hannah Short,15717.0,Right Center Back,15,Yeovil Town LFC,970,"['543773c8-2b4f-4b51-a9f6-45d50d37d6b4', '7cff65c9-b207-4e6d-8dcd-88ec136901ef']",24,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:24.826,Pass,
,,,,,,,,,,,,2.2998,,,,,,,,,,2054dcbe-bb86-4514-921b-c7cfa19913e7,145,,,"[15.0, 44.0]",19792,3,,,,0.69473827,,,Keeper Arm,,,"[33.0, 59.0]",,Ground Pass,23.43075,,Danique Kerkdijk,16383.0,,,,1,From Keeper,Sophie Baggaley,16376.0,Goalkeeper,15,Yeovil Town LFC,970,['0e71fa11-8a83-4be2-a76b-077f3a3bf3c1'],32,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:32.804,Pass,
,,,,,,,,,,,,2.247145,,,,,,,,,,42c31942-8dab-46db-b55f-b2f62297efc4,149,,,"[48.0, 63.0]",19792,3,,,,0.0,,,Right Foot,,,"[88.0, 63.0]",,High Pass,40.0,Incomplete,Rosella Ayane,21048.0,,,,1,From Keeper,Danique Kerkdijk,16383.0,Right Center Back,15,Yeovil Town LFC,970,"['490200ed-de43-45df-b263-05e8f4921dac', 'f00ec6a3-7651-44e9-ac09-3db799fe4c16']",37,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:37.054,Pass,
,,,,,,,,,,,,2.660298,,,,,,,,,,9d24f381-86f6-4531-ab62-57a12f8cf1a2,153,,,"[88.0, 78.0]",19792,3,,,True,-0.22679885,,,,,,"[101.0, 75.0]",,Low Pass,13.341664,Incomplete,,,,,Recovery,1,From Keeper,Carla Humphrey,16384.0,Right Wing,15,Yeovil Town LFC,970,"['14447094-2a1c-47ec-bf44-ff1b75e3d732', 'abe24344-e29a-48ab-b49d-08be7915e076']",43,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:43.095,Pass,True
,,,,,,,,,,,,0.233582,,,,,,,,,,34c6e422-120a-406e-a6fc-7e7cb78fecf6,157,,,"[12.0, 1.0]",19792,3,,,,0.0,,,Left Foot,,,"[35.0, 1.0]",,High Pass,23.0,Out,,,,,,1,From Keeper,Megan Alexander,15710.0,Left Back,15,Yeovil Town LFC,970,['f678fd05-e58b-49e8-ab81-bbff49fbdd93'],46,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:46.948,Pass,True
,,,,,,,,,,,,1.7884,,,,,,,,,,389a6c75-5ea0-452d-a53a-28600eb93f37,158,,,"[89.0, 80.0]",19792,4,,,,-0.8902751,,,,,,"[106.0, 59.0]",,High Pass,27.018513,,Rosella Ayane,21048.0,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,16,Bristol City WFC,973,['060aea5e-b587-41fb-9259-14b8a90ccb6e'],1,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:01.884,Pass,
,,,,,,,,,,,,2.0225,,,,,,,,,,e3946824-8296-4486-82ec-6a01de2ade25,166,,,"[20.0, 28.0]",19792,4,,,,2.8555412,,,Left Foot,,,"[3.0, 33.0]",,Ground Pass,17.720045,,Megan Walsh,15709.0,,,,1,Regular Play,Bonnie Horwood,15713.0,Right Center Midfield,17,Yeovil Town LFC,970,['3344fd33-3fa3-483f-bb6a-4a22f836e03f'],8,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:04:08.820,Pass,
,,,,,,,,,,,,1.5109,,,,,,,,,,79d81f6f-1f81-4745-a00e-d5588e7741b5,168,,,"[3.0, 34.0]",19792,4,,,,-0.5880026,,,Right Foot,,,"[39.0, 10.0]",,High Pass,43.266617,,Emily Donovan,15705.0,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,17,Yeovil Town LFC,970,['25e16f0b-5300-4708-b44a-14b7909dfadf'],10,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:04:10.843,Pass,
,,,,,,,True,,,,,3.1288,,,,,,,,,,ee00b3dd-c2bf-4458-a1d9-897d404cf42a,172,,,"[81.0, 70.0]",19792,4,,,,0.61072594,,,Right Foot,,,"[91.0, 77.0]",,Ground Pass,12.206555,,Carla Humphrey,16384.0,,,Interception,1,Regular Play,Loren Dykes,16391.0,Right Back,18,Bristol City WFC,973,['bc7c02d9-0ed8-4c2f-a415-c30699c1b473'],12,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:12.469,Pass,
