50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9640be64-f4e1-485e-a8ee-d5f1909c1e76,1,,,,2275038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 33664, 'name': 'Rachael Laws'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 27}, {'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 4}, {'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 19}, {'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Reading WFC,974,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f448e290-e509-4e13-9d33-f0abff19bfb7,2,,,,2275038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 22027, 'name': 'Anne Moorhouse'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 26}, {'player': {'id': 23217, 'name': 'Tessel Middag'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 31554, 'name': 'Jacinta Galabadaarachchi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",West Ham United LFC,972,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,True,cd607334-165b-4127-bb7d-4d9aec80a0e7,3,,,,2275038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,['3f13ae6f-b248-4d60-8579-670c4850c443'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,True,3f13ae6f-b248-4d60-8579-670c4850c443,4,,,,2275038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,['cd607334-165b-4127-bb7d-4d9aec80a0e7'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4186b173-cd72-4c5e-b09d-17e75ebd036e,1523,,,,2275038,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,96,Reading WFC,974,['1b2352d8-db86-41a0-9046-2c9724cf2012'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1b2352d8-db86-41a0-9046-2c9724cf2012,1524,,,,2275038,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,96,Reading WFC,974,['4186b173-cd72-4c5e-b09d-17e75ebd036e'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.771676,,,,,,,,,,,,8c51f718-7d4f-4521-bd28-dfc940d2730c,5,,,"[61.0, 40.1]",2275038,0,,,,,2.900027,,Right Foot,,,,"[54.1, 41.8]",,Ground Pass,,7.106335,,,,,Fara Williams,10251.0,,,,,Kick Off,1,From Kick Off,Jade Moore,10190.0,Center Defensive Midfield,2,Reading WFC,974,['ad48a1e4-dffb-4b19-9c5a-37fec5ab610e'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.046,Pass,
,,,,,,,,,,,,,,,,,,2.831446,,,,,,,,,,,,3b41a5d7-b200-4dd1-9528-f9c78b244dad,8,,,"[54.8, 40.5]",2275038,0,,,,,0.9901026,,Left Foot,,,,"[77.7, 75.4]",,High Pass,,41.742306,,,,,Natasha Harding,15725.0,,,,,,1,From Kick Off,Fara Williams,10251.0,Center Attacking Midfield,2,Reading WFC,974,['043da9d0-a5cb-42c8-b7d3-bb37daa628ae'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.897,Pass,
,,,,,,,,,,,,,,,,,,1.307655,,,,,,,,,,,,08d33eba-ae61-4cba-b0f1-b749b4c4b041,16,,,"[33.2, 2.8]",2275038,0,,,,,0.0809041,,Left Foot,,,,"[44.3, 3.7]",,Ground Pass,,11.136427,,,,,Kate Longhurst,18147.0,,,,,,1,From Kick Off,Laura Vetterlein,31556.0,Left Back,2,Reading WFC,974,['a337026a-4702-4e8f-8945-c3b70c5a50cf'],8,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:08.899,Pass,
,,,,,,,,,,,,,,,,,,2.176197,,,,,,,,,,,,07e18482-ded2-41b1-8dc8-b51902e9241d,25,,,"[77.4, 74.1]",2275038,0,,,,,-0.13276489,,Right Foot,,,,"[108.1, 70.0]",,High Pass,,30.972569,,,Pass Offside,,Natasha Harding,15725.0,,,,,,1,From Kick Off,Fara Williams,10251.0,Center Attacking Midfield,2,Reading WFC,974,['17f927e1-a45e-46f3-9f35-626745472d86'],13,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:13.385,Pass,
