50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.514722,,,,,,,,,,,,03f52038-b731-4482-8d12-0495565e5b45,2555,,"[100.5, 4.5]",2275063,61,,,,0.29517195,,Right Foot,,,"[115.3, 9.0]",,Ground Pass,,15.469001,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,2,From Throw In,Bethany England,15550.0,Center Forward,131,Chelsea FCW,971,"['cf9b07e8-8d7b-4e83-8e23-e3701dc44b5e', 'da5a883d-caac-4596-8e03-caf07aa0c03b']",32,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:32.991,Pass,True
,,,,,,,,,,,,,,,1.089864,,,,,,,,,,,,f65d73da-7487-4fb9-95b0-c2c5b4cd364c,2558,,"[113.3, 7.7]",2275063,61,,,,1.8286608,,Left Foot,,,"[108.5, 25.9]",,Ground Pass,,18.822327,,Incomplete,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,131,Chelsea FCW,971,['045b12b8-d7d8-4a59-8eca-5fc028ac908e'],35,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:35.546,Pass,
,,,,,,,,,,,,,,,1.105159,,,,,,,,,,,,25b223aa-2227-48eb-9b2e-181aab73f1ef,2561,,"[7.9, 55.3]",2275063,61,,,,1.1304495,,Right Foot,,,"[16.9, 74.4]",,Low Pass,,21.114214,,,,Danielle van de Donk,10658.0,,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,131,Chelsea FCW,971,['fee16067-98ff-4847-9aea-89779ded8444'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:38.161,Pass,
,,,,,,,,,,,,,,,0.392598,,,,,,,,,,,,b31e698b-2752-417b-ba0f-252ceddfb908,2564,,"[30.2, 67.8]",2275063,61,,,,0.09065989,,Right Foot,,,"[37.9, 68.5]",,Ground Pass,,7.731753,,Incomplete,,Jill Roord,10650.0,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Right Wing,131,Chelsea FCW,971,"['2a262a89-4784-4868-9c2c-080a20fde964', '647e525b-b87e-46c6-a5e7-2ca3bbd66413']",41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:41.880,Pass,
,,,,,,,,,,,,,,,1.795259,,,,,,,,,,,,4a089fba-b79d-473d-889f-e9a40e5abebd,2569,,"[31.4, 28.7]",2275063,61,,,,-0.9539951,,Right Foot,,,"[39.2, 17.7]",,Ground Pass,,13.484806,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,131,Chelsea FCW,971,['e1e4b251-a188-4c9c-84c3-dc6c147a399e'],51,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:51.094,Pass,
,,,,,,,,,,,,,,,1.057627,,,,,,,,,,,,f9e8e83f-e6f6-426a-bf70-f0a426f52026,2572,,"[39.2, 17.7]",2275063,61,,,,2.0536108,,Left Foot,,,"[32.7, 30.1]",,Ground Pass,,14.000357,,,,Millie Bright,4642.0,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,131,Chelsea FCW,971,['b851a2a0-9e5a-47f9-860b-3c426f8d47b0'],53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:53.936,Pass,
,,,,,,,,,,,,,,,1.028373,,,,,,,,,,,,1ba2dde1-30a3-40c6-885a-a28e2db92d8d,2575,,"[33.0, 30.2]",2275063,61,,,,-1.110894,,Right Foot,,,"[38.3, 19.5]",,Ground Pass,,11.940687,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,131,Chelsea FCW,971,['43e40b6c-8693-4b3e-a338-211d1b8e3a2b'],55,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:55.953,Pass,
,,,,,,,,,,,,,,,1.224544,,,,,,,,,,,,931196f2-cb14-497b-bff3-5475959f4f04,2578,,"[35.3, 19.1]",2275063,61,,,,-0.8032534,,Right Foot,,,"[46.3, 7.7]",,Ground Pass,,15.841717,,,,So-Yun Ji,4647.0,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,131,Chelsea FCW,971,['0b4fd0d4-ea23-449b-877f-5a0a0dbd8bbf'],58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:58.148,Pass,
,,,,,,,,,,,,,,,1.708373,,,,,,,,,,,,7f9617f7-38ba-4b7d-a8f9-e3be180c2d57,2581,,"[46.3, 7.7]",2275063,62,,,,2.1910458,,Left Foot,,,"[33.3, 25.9]",,Ground Pass,,22.366045,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,131,Chelsea FCW,971,['7a08560d-8adb-40b8-b609-7de00711f99a'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:00.910,Pass,
,,,,,,,,,,,,,,,1.53929,,,,,,,,,,,,bc3fad7e-37de-49fb-97eb-e6e4606bd2d4,2584,,"[33.3, 26.8]",2275063,62,,,,1.5484952,,Left Foot,,,"[33.9, 53.7]",,Ground Pass,,26.90669,,,,Millie Bright,4642.0,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,131,Chelsea FCW,971,['a58577e9-9329-4589-9310-4c54706a054c'],3,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:03.722,Pass,
,,,,,,,,,,,,,,,1.987304,,,,,,,,,,,,0ed44626-ffdd-4cf2-9fcc-1314261514ba,2587,,"[33.9, 53.7]",2275063,62,,,,-1.4614778,,Right Foot,,,"[36.6, 29.1]",,Ground Pass,,24.747726,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,131,Chelsea FCW,971,['980d66e0-278c-4021-988e-2e9e22471d33'],7,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:07.286,Pass,
,,,,,,,,,,,,,,,1.055261,,,,,,,,,,,,c14f74b2-0827-4c57-9b7e-d4be12d2bb68,2590,,"[46.9, 25.4]",2275063,62,,,,-1.100276,,Left Foot,,,"[52.8, 13.8]",,Ground Pass,,13.014223,,,,So-Yun Ji,4647.0,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,131,Chelsea FCW,971,['3a3eaa62-d41f-47ee-9c54-35d1c6096a72'],11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:11.771,Pass,
,,,,,,,,,,,,,,,1.411349,,,,,,,,,,,,0d86bf34-879a-4fe5-8037-986f44954e3d,2593,,"[52.8, 13.8]",2275063,62,,,,-0.4777312,,Right Foot,,,"[66.9, 6.5]",,Ground Pass,,15.877657,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,131,Chelsea FCW,971,['81666c0d-a39c-4f98-a961-42757870ee1e'],12,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:12.866,Pass,
,,,,,,,,,,,,,,,3.363872,,,,,,,,,,,,c7afa148-af06-4709-8043-9ce344ac8eb6,2596,,"[76.9, 5.9]",2275063,62,,,,0.39354476,,Left Foot,,,"[111.1, 20.1]",,Ground Pass,,37.0308,,,,Guro Reiten,10514.0,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,131,Chelsea FCW,971,['c253ffe6-d45e-4806-b15d-f381cb570226'],15,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:15.659,Pass,
,,,,,,,,,,,,,,,1.168811,,,,,,,,,,,,7f70246b-0aa8-4805-9861-0fdd30e3ad37,2599,,"[112.2, 21.0]",2275063,62,,,,1.9288213,8d820278-2d8d-4fae-8852-e885eccfb136,Left Foot,True,,"[106.7, 35.7]",,Ground Pass,,15.695222,,,,Bethany England,15550.0,True,,,,,,2,From Throw In,Guro Reiten,10514.0,Left Midfield,131,Chelsea FCW,971,['b0808e05-66f7-478c-a937-f4018fe42b6b'],19,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:19.063,Pass,
,,,,,,,,,,,,,,,1.77905,,,,,,,,,,,,557e5d19-df70-45b8-98b7-4a525dc29958,2603,,"[6.0, 44.0]",2275063,62,True,,,-0.5366402,,Right Foot,,,"[25.5, 32.4]",,Ground Pass,,22.689425,,,,Lia Wälti,10405.0,,,,,,Goal Kick,2,From Goal Kick,Manuela Zinsberger,10237.0,Goalkeeper,132,Arsenal WFC,968,['39346b34-c868-4d6f-9bca-1edc66a31ea5'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:40.843,Pass,
,,,,,,,,,,,,,,,0.860442,,,,,,,,,,,,5da3749a-5b53-4912-8968-2ca964ebfa4a,2605,,"[32.1, 27.7]",2275063,62,True,,,-1.032852,,Left Foot,,,"[46.3, 3.9]",,Ground Pass,,27.714256,,,,Katie McCabe,15620.0,,,,,,,2,From Goal Kick,Lia Wälti,10405.0,Left Defensive Midfield,132,Arsenal WFC,968,['09ddb91f-6e9a-48cb-b13a-8eaaf1ea82c5'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:42.906,Pass,
,,,,,,,,,,,,,,,1.07437,,,,,,,,,,,,8020ee4e-be43-4826-8843-bae5ddebe11e,2608,,"[42.7, 2.8]",2275063,62,,,,1.8580778,,Right Foot,,,"[40.1, 11.6]",,Ground Pass,,9.176056,,,,Lia Wälti,10405.0,,,,,,,2,From Goal Kick,Katie McCabe,15620.0,Left Back,132,Arsenal WFC,968,['0dd35594-d176-48ff-a906-a6b9fffb2822'],45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:45.374,Pass,
,,,,,,,,,,,,,,,1.691999,,,,,,,,,,,,2cada8be-e73e-4e68-b1dc-8d85ffc4fe97,2611,,"[48.8, 29.9]",2275063,62,,,,2.2031455,,Left Foot,,,"[32.9, 51.6]",,Ground Pass,,26.901672,,,,Leah Williamson,18999.0,,,,,,,2,From Goal Kick,Lia Wälti,10405.0,Left Defensive Midfield,132,Arsenal WFC,968,['0041d249-be4f-41f2-aa0c-7bf9bd45d49c'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:50.295,Pass,
,,,,,,,,,,,,,,,0.868576,,,,,,,,,,,,12b66ac5-9101-4266-b348-a1ce949b8455,2614,,"[51.5, 57.0]",2275063,62,,,,-0.86268497,,Right Foot,,,"[65.2, 41.0]",,High Pass,,21.06395,,Incomplete,,Vivianne Miedema,15623.0,,,,,,,2,From Goal Kick,Leah Williamson,18999.0,Right Center Back,132,Arsenal WFC,968,"['635f4b8c-d3f5-425a-891b-42e5be2fcb9c', 'c5c94670-33bf-4e89-a2b9-6efbd39fec56']",54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:54.665,Pass,
,,,,,,,,,,,,,,,2.281227,,,,,,,,,,,,c3a15ffc-641c-453a-a915-4f2ef73584c6,2619,,"[62.4, 27.3]",2275063,62,,,,0.2541844,,Left Foot,,,"[82.8, 32.6]",,Ground Pass,,21.077238,,Incomplete,,Francesca Kirby,4641.0,,,,,,,2,From Goal Kick,So-Yun Ji,4647.0,Left Center Midfield,132,Arsenal WFC,968,"['955be5d7-9633-45a4-aee9-88d34cff405d', 'b134e1a2-54ad-4a65-9892-ec3b611c4805']",57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:57.399,Pass,
,,,,,,,,,,,,,,,0.920607,,,,,,,,,,,,aceaa489-ffb6-405e-bc02-945f224b926b,2623,,"[38.4, 43.0]",2275063,63,,,,0.87471217,,Left Foot,,,"[44.5, 50.3]",,Ground Pass,,9.513149,,,,Kim Little,15616.0,,,,,,,2,From Goal Kick,Lia Wälti,10405.0,Left Defensive Midfield,132,Arsenal WFC,968,['0572a475-5127-4579-b8aa-19b7d87fa938'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:01.353,Pass,
,,,,,,,,,,,,,,,1.842427,,,,,,,,,,,,99cfcfef-1192-4251-b812-511fdf1f3528,2626,,"[49.6, 51.6]",2275063,63,,,,1.4335432,,Right Foot,,,"[52.1, 69.7]",,Ground Pass,,18.271835,,,,Lisa Evans,10179.0,,,,,,,2,From Goal Kick,Kim Little,15616.0,Right Defensive Midfield,132,Arsenal WFC,968,['8125e509-7485-4303-92f2-4e6a5b143968'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:04.462,Pass,
,,,,,,,,,,,,,,,5.128934,,,,,,,,,,,,66213820-3b83-4f53-90be-da368f78d878,2629,,"[54.5, 70.5]",2275063,63,,,,-0.20054615,,Right Foot,,,"[115.5, 58.1]",,High Pass,,62.24757,,Incomplete,,Jill Roord,10650.0,,,,,,,2,From Goal Kick,Lisa Evans,10179.0,Right Back,132,Arsenal WFC,968,"['5d7ac0ab-3bb3-4550-b287-89bc35d5fe96', '7e381459-4d0f-43a3-88b8-7d1921960309']",7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:07.821,Pass,
,,,,,,,,,,,,,,,1.597628,,,,,,,,,,,,4d59cf66-44a1-4a72-8012-6ccec001b293,2633,,"[11.4, 30.7]",2275063,63,,,,0.9840222,,Left Foot,,,"[23.9, 49.5]",,Ground Pass,,22.576315,,,,Millie Bright,4642.0,,,,,,,2,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,133,Chelsea FCW,971,['3de5ceb0-c6c8-4eeb-bc11-c1a984eba40c'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:16.998,Pass,
,,,,,,,,,,,,,,,1.266164,,,,,,,,,,,,e9b486fd-6a44-4a33-8f19-ce98d81b0b1a,2636,,"[26.0, 51.8]",2275063,63,,,,1.0178857,,Right Foot,,,"[39.7, 74.0]",,Ground Pass,,26.08697,,,,Maren Nævdal Mjelde,10395.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,133,Chelsea FCW,971,['e717b0fb-2e09-4a9f-af25-c437c208e477'],20,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:20.603,Pass,
,,,,,,,,,,,,,,,0.976117,,,,,,,,,,,,8c00ea59-4d14-40ce-965f-2a6cca8de5c6,2639,,"[39.7, 74.0]",2275063,63,,,,-1.4755795,,Right Foot,,,"[41.4, 56.2]",,Ground Pass,,17.880995,,,,Sophie Louise Ingle,15549.0,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,133,Chelsea FCW,971,['c3625da3-8ad5-45cd-844d-d39790867277'],23,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:23.328,Pass,
,,,,,,,,,,,,,,,2.648503,,,,,,,,,,,,4a880cd0-8327-4cdf-91cf-1f9ce59e862b,2642,,"[41.4, 56.2]",2275063,63,,,,0.60118574,,Other,,,"[76.1, 80.0]",,High Pass,,42.077667,,Out,,,,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Right Center Midfield,133,Chelsea FCW,971,,24,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:24.344,Pass,
,,,,,,,,,,,,,,,1.565708,,,,,,,,,,,,90681bfc-d749-44fc-98ca-7a42ee5903da,2644,,"[45.5, 0.1]",2275063,64,,,,0.07982998,,,,,"[68.0, 1.9]",,High Pass,,22.571886,,Incomplete,,Vivianne Miedema,15623.0,,,,,,Throw-in,2,From Throw In,Katie McCabe,15620.0,Left Back,134,Arsenal WFC,968,"['06738b32-69b3-4ec3-b352-bba406829e0f', '459e453e-91de-4e44-8284-045831c151ae']",7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:07.003,Pass,
,,,,,,,,,,,,,,,1.829666,,,,,,,,,,,,20de98a4-7c5f-4960-876c-710504542a15,2650,,"[64.4, 75.7]",2275063,64,,,,-0.7247439,,Right Foot,,,"[77.5, 64.1]",,High Pass,,17.497715,,,,Bethany England,15550.0,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Midfield,135,Chelsea FCW,971,['4bf773c4-19e3-455e-ba71-4e42cd7a7262'],11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:11.264,Pass,
,,,,,,,,,,,,,,,1.087239,,,,,,,,,,,,71925fe5-fbc6-471c-9877-1c326de3b206,2653,,"[74.9, 63.4]",2275063,64,,,,-1.5707964,,Left Foot,,,"[74.9, 50.9]",,Ground Pass,,12.5,,,,So-Yun Ji,4647.0,,,,,,,2,Regular Play,Bethany England,15550.0,Center Forward,135,Chelsea FCW,971,['835945cc-8e41-4e77-9903-a4eaaaf8cc9a'],14,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:14.007,Pass,
,,,,,,,,,,,,,,,1.074626,,,,,,,,,,,,c140c0c2-e5a3-467f-9055-124af08ada63,2656,,"[91.3, 46.5]",2275063,64,,,,0.8980415,,Left Foot,,,"[101.1, 58.8]",,Ground Pass,,15.726728,,Pass Offside,,Francesca Kirby,4641.0,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,135,Chelsea FCW,971,['cc3d9aec-149a-477a-9604-33abed8eaa61'],17,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:17.110,Pass,
,,,,,,,,,,,,,,,2.139711,,,,,,,,,,,,d02b4aeb-0fa2-4d7e-9efa-3fc55a60c5ab,2658,,"[16.3, 21.3]",2275063,64,True,,,1.5294406,,Left Foot,,,"[16.9, 35.8]",,Ground Pass,,14.512408,,,,Leah Williamson,18999.0,,,,,,Free Kick,2,From Free Kick,Manuela Zinsberger,10237.0,Goalkeeper,136,Arsenal WFC,968,['69435bb8-ccc2-4c9b-b369-d03c056abc44'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:37.496,Pass,
,,,,,,,,,,,,,,,1.854167,,,,,,,,,,,,9edc12fe-45ab-4bec-96ce-1dac2ce222bf,2660,,"[23.7, 54.7]",2275063,64,,,,-0.31459078,,Right Foot,,,"[61.5, 42.4]",,High Pass,,39.75085,,,,Danielle van de Donk,10658.0,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,136,Arsenal WFC,968,['b784bda8-1e45-435e-8b34-6f759aeec914'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:41.609,Pass,
,,,,,,,,,,,,,,,0.600825,,,,,,,,,,,,5768ac96-e867-4bf6-8552-2a90e4f306c1,2662,,"[61.5, 42.4]",2275063,64,,,,-0.6334259,,Head,,,"[67.9, 37.7]",,Low Pass,,7.940403,,Incomplete,,Vivianne Miedema,15623.0,,,,,,,2,From Free Kick,Danielle van de Donk,10658.0,Right Wing,136,Arsenal WFC,968,"['5a1af4b3-02c5-40fa-a4ea-e37b4575df99', '6b866a3f-aece-4e5a-a6ca-38799544a1b6']",43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:43.463,Pass,
,,,,,,,,,,,,,,,2.229595,,,,,,,,,,,,61aed9c3-ae83-43f8-86ae-07bc41e4e611,2667,,"[47.9, 47.5]",2275063,64,,,,1.5972219,,Right Foot,,,"[47.3, 70.2]",,Ground Pass,,22.707928,,,,Lisa Evans,10179.0,,,,,,,2,From Free Kick,Kim Little,15616.0,Right Defensive Midfield,136,Arsenal WFC,968,['e29cf0a3-47f6-4721-80eb-ba17666a1620'],47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:47.988,Pass,
,,,,,,,,,,,,,,,1.360342,,,,,,,,,,,,d231df8b-b72f-462b-b977-3ab05e4a7095,2670,,"[57.1, 68.5]",2275063,64,,,,0.569632,,Right Foot,,,"[66.0, 74.2]",,Ground Pass,,10.568822,,,,Jill Roord,10650.0,,,,,,,2,From Free Kick,Lisa Evans,10179.0,Right Back,136,Arsenal WFC,968,['313790e0-5bff-495c-a34d-ef9d21d14348'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:51.593,Pass,
,,,,,,,,,,,,,,,0.999505,,,,,,,,,,,,2e396af6-ccd0-4326-a52a-674fb89f76c9,2673,,"[64.0, 75.3]",2275063,64,,,,-2.2996511,,Right Foot,,,"[59.0, 69.7]",,Ground Pass,,7.50733,,,,Lisa Evans,10179.0,,,,,,,2,From Free Kick,Jill Roord,10650.0,Center Attacking Midfield,136,Arsenal WFC,968,['a9ff26c3-0174-4b77-905f-1df003d49921'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:53.366,Pass,
,,,,,,,,,,,,,,,0.776381,,,,,,,,,,,,34e66204-4f88-4a95-8f74-ba7097de6d62,2676,,"[62.9, 69.5]",2275063,64,,,,0.7501187,,Right Foot,,,"[67.3, 73.6]",,Ground Pass,,6.01415,,,,Jill Roord,10650.0,,,,,,,2,From Free Kick,Lisa Evans,10179.0,Right Back,136,Arsenal WFC,968,['a64d322c-99a2-40a3-863d-9700e6f44b9c'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:55.405,Pass,
,,,,,,,,,,,,,,,0.888069,,,,,,,,,,,,cd364bef-1418-4b80-b34f-d24e328d534b,2679,,"[67.3, 73.6]",2275063,64,,,,-2.759397,,Right Foot,,,"[57.1, 69.5]",,Ground Pass,,10.993179,,,,Lisa Evans,10179.0,,,,,,,2,From Free Kick,Jill Roord,10650.0,Center Attacking Midfield,136,Arsenal WFC,968,['a89a30d2-5609-49d5-9872-a8c43798117a'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:56.665,Pass,
,,,,,,,,,,,,,,,1.799004,,,,,,,,,,,,933960d9-0a40-41d4-b3a6-6189925c01e6,2682,,"[53.5, 68.6]",2275063,64,,,,-2.5511775,,Left Foot,,,"[34.4, 55.8]",,Ground Pass,,22.99239,,,,Leah Williamson,18999.0,,,,,,,2,From Free Kick,Lisa Evans,10179.0,Right Back,136,Arsenal WFC,968,['13c19bfb-4f88-4e39-9954-a28473600dd5'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:58.730,Pass,
,,,,,,,,,,,,,,,1.32974,,,,,,,,,,,,355b8d76-0e26-463a-8494-2dfea37336a7,2685,,"[30.7, 55.3]",2275063,65,,,,-0.8153293,,Right Foot,,,"[38.8, 46.7]",,Ground Pass,,11.813974,,,,Kim Little,15616.0,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,136,Arsenal WFC,968,['583818be-eee1-4cc3-80ed-6fd4b67c4145'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:04.848,Pass,
,,,,,,,,,,,,,,,2.188859,,,,,,,,,,,,b6b1bdd6-d569-4544-937f-206f65009763,2688,,"[39.1, 45.3]",2275063,65,,,,-1.3076552,,Right Foot,,,"[45.7, 20.8]",,Ground Pass,,25.373411,,,,Katie McCabe,15620.0,,,,,,,2,From Free Kick,Kim Little,15616.0,Right Defensive Midfield,136,Arsenal WFC,968,['c68ea065-5b33-45ab-8696-b28b7c949b5c'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:06.682,Pass,
,,,,,,,,,,,,,,,2.18816,,,,,,,,,,,,6b993973-854d-459b-929d-a6eff8b2c4a7,2695,,"[70.3, 55.7]",2275063,65,,,,-0.5368499,,Right Foot,,,"[99.2, 38.5]",,High Pass,,33.63109,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Sophie Louise Ingle,15549.0,Right Center Midfield,136,Arsenal WFC,968,['0a1293b9-fd51-4826-8849-52d17ce163b7'],10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:20:10.248,Pass,
,,,,,,,,,,,,,,,2.198106,,,,,,,,,,,,b9f0524d-9257-4245-bd89-b988f162887d,2699,,"[6.0, 25.8]",2275063,65,,,,-1.2101045,,Left Foot,,,"[14.6, 3.0]",,Ground Pass,,24.368011,,,,Danielle van de Donk,10658.0,,,,,,,2,From Free Kick,Manuela Zinsberger,10237.0,Goalkeeper,136,Arsenal WFC,968,['b05663f5-2812-44ac-87a4-c6a737c14899'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:16.223,Pass,
,,,,,,,,,,,,,,,1.616143,,,,,,,,,,,,2db08298-9a15-483f-8ad2-f317be44b4c6,2702,,"[11.8, 4.9]",2275063,65,,,,1.971037,,Right Foot,,,"[4.1, 23.1]",,Ground Pass,,19.761831,,,,Manuela Zinsberger,10237.0,,,,,,,2,From Free Kick,Danielle van de Donk,10658.0,Right Wing,136,Arsenal WFC,968,['a859d0a3-22d9-4e43-93ea-d1772ca684a7'],19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:19.944,Pass,
,,,,,,,,,,,,,,,2.711358,,,,,,,,,,,,9d7b679e-338a-4524-8802-b78e15df2701,2706,,"[5.9, 14.9]",2275063,65,,,,-0.29761294,,Left Foot,,,"[53.5, 0.3]",,High Pass,,49.788754,,Out,,,,,,,,,,2,From Free Kick,Manuela Zinsberger,10237.0,Goalkeeper,136,Arsenal WFC,968,['361beeca-f269-4877-a31b-b459ca7c4f09'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:23.337,Pass,True
,,,,,,,,,,,,,,,1.809475,,,,,,,,,,,,0fe55850-4d30-4a04-92e9-150569ab2121,2707,,"[78.3, 80.0]",2275063,65,,,,-0.29578236,,,,,"[101.6, 72.9]",,High Pass,,24.35775,,Incomplete,,Francesca Kirby,4641.0,,,,,,Throw-in,2,From Throw In,Erin Cuthbert,4660.0,Right Midfield,137,Chelsea FCW,971,"['7838e728-a964-40c1-8a63-728ff7a36c70', '83d40e08-c1d9-4f8e-a727-5c4b8fd12f4a']",43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:20:43.084,Pass,
,,,,,,,,,,,,,,,1.456788,,,,,,,,,,,,83d40e08-c1d9-4f8e-a727-5c4b8fd12f4a,2709,,"[18.5, 7.2]",2275063,65,,,,0.88847977,,Head,,,"[23.7, 13.6]",,High Pass,,8.246211,,,,Danielle van de Donk,10658.0,,,,,,Recovery,2,Regular Play,Katie McCabe,15620.0,Left Back,138,Arsenal WFC,968,"['0fe55850-4d30-4a04-92e9-150569ab2121', '39a1b74e-e6f6-4750-93c2-d2739ac034a8']",44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:44.893,Pass,
,,,,,,,,,,,,,,,2.145734,,,,,,,,,,,,ba5901c2-e5a5-475e-8dc1-d682c5a942b3,2711,,"[23.7, 13.6]",2275063,65,,,,2.796253,,Head,,,"[7.3, 19.5]",,High Pass,,17.428999,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Wing,138,Arsenal WFC,968,['852651e7-a778-4a6d-9c9f-e16719064ae8'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:46.350,Pass,
