50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.66182,,,,,,,,,,,dcf20494-d17e-43fb-b70b-f185a992b674,25,,"[71.5, 72.9]",3764230,0,,,,-0.81702447,,Left Foot,,,,"[106.7, 35.4]",,High Pass,,51.432384,Incomplete,,,,,,,Free Kick,1,From Free Kick,Siri Worm,15572.0,Left Back,3,Tottenham Hotspur Women,749,['87eaf290-1459-47cc-87ce-5e834b93ddc7'],53,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:53.210,Pass,
,,,,,,,,,,,,,,,,,5.016979,,,,,,,,,,,5f5a0226-75ce-4b0f-8021-71a775d7f0d7,27,,"[25.4, 22.2]",3764230,0,,,,0.95120865,,Right Foot,,,,"[66.2, 79.4]",,High Pass,,70.260086,Out,Kenza Dali,15421.0,,True,,,Recovery,1,From Free Kick,Leanne Kiernan,18146.0,Center Forward,3,Tottenham Hotspur Women,749,['6f82195b-12be-4c40-a96b-145b89124a0b'],58,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:58.444,Pass,
,,,,,,,,,,,,,,,,,1.427118,,,,,,,,,,,115e81fa-9092-4539-95dc-d57b787354b4,29,,"[56.5, 0.1]",3764230,1,,,,0.3623011,,,,,,"[68.9, 4.8]",,High Pass,,13.260844,,Angela Addison,31550.0,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,4,Tottenham Hotspur Women,749,['072a0465-5056-44f4-827e-fd5ede70e5f3'],17,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:17.765,Pass,
,,,,,,,,,,,,,,,,,1.316094,,,,,,,,,,,a86a08fa-77fc-4d9e-a1f0-f43aa2b0668e,31,,"[68.9, 4.8]",3764230,1,,,,0.74969906,,Head,,,,"[74.7, 10.2]",,High Pass,,7.924645,Incomplete,,,,,,,,1,From Throw In,Angela Addison,31550.0,Left Wing,4,Tottenham Hotspur Women,749,['9fcb6c27-bf78-4c94-bc87-939586bf4df0'],19,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:19.232,Pass,
,,,,,,,,,,,,,,,,,2.924768,,,,,,,,,,,9fcb6c27-bf78-4c94-bc87-939586bf4df0,32,,"[45.4, 69.9]",3764230,1,,,,0.074121386,,Head,,,,"[65.6, 71.4]",,High Pass,,20.255617,Incomplete,Alisha Lehmann,18153.0,,,,,Recovery,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,4,Tottenham Hotspur Women,749,"['1d4e44fa-c501-47b1-9589-40476385a320', '543ac4eb-19cd-4bfa-9038-c1050dcf5f3b', 'a86a08fa-77fc-4d9e-a1f0-f43aa2b0668e']",20,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:20.548,Pass,
,,,,,,,,,,,,,,,,,1.089008,,,,,,,,,,,1d4e44fa-c501-47b1-9589-40476385a320,34,,"[54.5, 8.7]",3764230,1,,,,3.070285,,Head,,,,"[48.9, 9.1]",,Low Pass,,5.6142673,,Kit Graham,31551.0,,,,,Recovery,1,From Throw In,Siri Worm,15572.0,Left Back,4,Tottenham Hotspur Women,749,"['9fcb6c27-bf78-4c94-bc87-939586bf4df0', 'eaf64e18-53ad-4a7b-ba55-4d569f7809a9']",23,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:23.473,Pass,
,,,,,,,,,,,,,,,,,3.351187,,,,,,,,,,,41044245-0f97-4e6c-b7b9-5adc9b3b9dfb,37,,"[47.6, 13.1]",3764230,1,,,,2.6822553,,Right Foot,,,,"[10.4, 31.5]",,Ground Pass,,41.50181,,Rebecca Leigh Spencer,18158.0,,,,,,1,From Throw In,Kit Graham,31551.0,Center Attacking Midfield,4,Tottenham Hotspur Women,749,['4caf7b54-6780-481b-b5d3-cdeb70a4753b'],26,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:26.145,Pass,
,,,,,,,,,,,,,,,,,2.258615,,,,,,,,,,,538571db-de2d-4a04-a6f2-945c4f8df941,40,,"[11.1, 32.4]",3764230,1,,,,1.0820756,,Right Foot,,,,"[24.5, 57.6]",,Ground Pass,,28.541199,,Hannah Godfrey,31552.0,,,,,,1,From Throw In,Rebecca Leigh Spencer,18158.0,Goalkeeper,4,Tottenham Hotspur Women,749,['68fac2b6-d26f-4be2-8726-9f648e475fe4'],30,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:30.739,Pass,
,,,,,,,,,,,,,,,,,1.559603,,,,,,,,,,,b0256602-c3ac-4d50-9443-91805077e919,43,,"[27.0, 60.1]",3764230,1,,,,0.9119903,,Right Foot,,,,"[39.0, 75.6]",,Ground Pass,,19.602295,,Ashleigh Neville,4848.0,,,,,,1,From Throw In,Hannah Godfrey,31552.0,Right Center Back,4,Tottenham Hotspur Women,749,['38d2fdd9-2e0d-4480-9d06-dd9cd223a36c'],34,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:34.206,Pass,
,,,,,,,,,,,,,,,,,1.018049,,,,,,,,,,,be5dc3f7-8eb8-4ceb-b91a-a6419536bdfa,46,,"[39.0, 75.6]",3764230,1,,,,-2.5665205,,Right Foot,,,,"[22.8, 65.1]",,Ground Pass,,19.305182,,Hannah Godfrey,31552.0,,,,,,1,From Throw In,Ashleigh Neville,4848.0,Right Back,4,Tottenham Hotspur Women,749,['5c9e3f68-bfe4-48d7-adf4-6663cbd39144'],35,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:35.821,Pass,
,,,,,,,,,,,,,,,,,1.601941,,,,,,,,,,,7239c06d-00e8-416d-959f-c7b2b3663f11,49,,"[27.0, 73.1]",3764230,1,,,,-0.028161567,,Right Foot,,,,"[55.4, 72.3]",,High Pass,,28.411264,,Lucy Quinn,15564.0,,,,,,1,From Throw In,Hannah Godfrey,31552.0,Right Center Back,4,Tottenham Hotspur Women,749,['2a568aea-efe5-4a61-a99d-d54d2e03815d'],38,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:38.087,Pass,
,,,,,,,,,,,,,,,,,0.283351,,,,,,,,,,,25bbee05-8aa2-43ef-b892-dbfe81428158,56,,"[77.2, 1.1]",3764230,1,,,,1.4513674,,Left Foot,,,,"[77.5, 3.6]",,Ground Pass,,2.5179358,Incomplete,Adriana Kristina Leon,8297.0,,,,,,1,Regular Play,Katerina Svitková,24403.0,Left Center Midfield,5,West Ham United LFC,972,"['4b4bea91-d3bf-40b8-b7a7-3dea85a80a0a', '52f8e584-3643-4fb3-9a75-3fd874db133a']",44,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:44.159,Pass,
,,,,,,,,,,,,,,,,,1.713102,,,,,,,,,,,d177ac55-6677-423b-9510-65de86692937,60,,"[48.1, 80.0]",3764230,1,,,,-0.08163634,,,,,,"[70.1, 78.2]",,High Pass,,22.073513,Incomplete,,,,,,,Throw-in,1,From Throw In,Ashleigh Neville,4848.0,Right Back,6,Tottenham Hotspur Women,749,['7a79924e-3a10-494d-8435-55e3519bba72'],56,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:56.949,Pass,
,,,,,,,,,,,,,,,,,0.874968,,,,,,,,,,,7a79924e-3a10-494d-8435-55e3519bba72,61,,"[50.0, 1.9]",3764230,1,,,,-0.11065722,,Head,,,,"[57.2, 1.1]",,High Pass,,7.244308,Incomplete,Mayumi Pacheco,15724.0,,,,,Recovery,1,From Throw In,Laura Vetterlein,31556.0,Left Center Back,6,Tottenham Hotspur Women,749,"['08f01275-716d-4c8c-9045-e1152666763c', 'd177ac55-6677-423b-9510-65de86692937', 'e1956bb0-46c3-4837-9de7-680da1b53030']",58,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:58.662,Pass,
,,,,,,,,,,,,,,,,,2.39906,,,,,,,,,,,4e330df9-5524-4770-be6a-68e89fff9de5,65,,"[58.4, 0.1]",3764230,2,,,,2.7452588,,,,,,"[40.0, 7.8]",,Low Pass,,19.946178,,Laura Vetterlein,31556.0,,,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,7,West Ham United LFC,972,['49043064-0f65-4cb9-bd47-4bf04a074a21'],3,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:03.782,Pass,
,,,,,,,,,,,,,,,,,1.135498,,,,,,,,,,,fc031657-8592-4354-a78a-71bbdc9aac23,68,,"[40.0, 7.8]",3764230,2,,,,1.8628527,,Left Foot,,,,"[35.4, 23.1]",,Ground Pass,,15.976545,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,From Throw In,Laura Vetterlein,31556.0,Left Center Back,7,West Ham United LFC,972,['88a7f69b-d277-4c2d-bd43-d04c646d9249'],6,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:06.252,Pass,
,,,,,,,,,,,,,,,,,2.042138,,,,,,,,,,,24f04b2d-6c21-4b50-9a02-0750b31f111f,71,,"[34.2, 25.8]",3764230,2,,,,2.6677413,,Right Foot,,,,"[14.7, 35.8]",,Ground Pass,,21.914606,,Mackenzie Arnold,42787.0,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,7,West Ham United LFC,972,['8a0b8970-e94e-425b-977a-94cdcebca8d8'],8,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:08.982,Pass,
,,,,,,,,,,,,,,,,,1.615402,,,,,,,,,,,304afeae-ddf9-46f5-bdf2-3f595a87e863,74,,"[14.7, 35.8]",3764230,2,,,,0.34302393,,Right Foot,,,,"[51.1, 48.8]",,High Pass,,38.65178,Incomplete,,,,,,,,1,From Throw In,Mackenzie Arnold,42787.0,Goalkeeper,7,West Ham United LFC,972,['6e4c7ffb-139a-42b8-bc56-3bccf0217b04'],11,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:11.207,Pass,
,,,,,,,,,,,,,,,,,2.891661,,,,,,,,,,,6e4c7ffb-139a-42b8-bc56-3bccf0217b04,75,,"[69.0, 31.3]",3764230,2,,,,-0.07084896,,Right Foot,,,,"[84.5, 30.2]",,High Pass,,15.538983,Incomplete,Angela Addison,31550.0,,,,,Recovery,1,From Throw In,Josie Green,4865.0,Left Defensive Midfield,7,West Ham United LFC,972,"['304afeae-ddf9-46f5-bdf2-3f595a87e863', '88c773a2-24d8-4778-ba30-adfaeed1c606', 'f8305a7e-6b38-4207-b31e-a6e712cff07a']",12,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:12.822,Pass,
,,,,,,,,,,,,,,,,,1.496512,,,,,,,,,,,88c773a2-24d8-4778-ba30-adfaeed1c606,78,,"[35.6, 49.9]",3764230,2,,,True,-1.2984561,,,,,,"[38.7, 38.8]",,High Pass,,11.524756,Incomplete,,,,,,,Recovery,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,7,West Ham United LFC,972,"['2cdaa872-7f7b-41b8-a8e3-cedcd28545a2', '54354e88-6456-4a8c-9c39-dc2016cd9ea3', '6e4c7ffb-139a-42b8-bc56-3bccf0217b04']",15,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:15.714,Pass,True
,,,,,,,,,,,,,,,,,0.45316,,,,,,,,,,,1de6fef4-b561-47fe-8a89-e94fad0fb4e4,82,,"[78.3, 34.5]",3764230,2,,,,-1.1071488,,Left Foot,,,,"[80.1, 30.9]",,High Pass,,4.0249224,Incomplete,,,,,,,,1,From Throw In,Kit Graham,31551.0,Center Attacking Midfield,7,West Ham United LFC,972,"['693677cd-e298-4aa3-a4be-1c14f31c8ec4', 'b08b22a3-547d-4529-8c4e-c7acdc92a0e0']",18,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:18.955,Pass,True
,,,,,,,,,,,,,,,,,2.035283,,,,,,,,,,,4d79347d-c730-4cb4-8d46-fb48c960968c,86,,"[42.5, 62.5]",3764230,2,,,,-2.7359607,,Right Foot,,,,"[26.2, 55.5]",,Ground Pass,,17.739504,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,From Throw In,Alisha Lehmann,18153.0,Right Wing,7,West Ham United LFC,972,['8399690f-d5b9-4b00-b8ff-3f8ba1405921'],22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:22.677,Pass,
,,,,,,,,,,,,,,,,,1.957527,,,,,,,,,,,8588d251-d09a-4750-a792-a1391bbd3afb,89,,"[26.2, 55.5]",3764230,2,,,,-2.4980915,,Left Foot,,,,"[7.8, 41.7]",,Ground Pass,,23.0,,Mackenzie Arnold,42787.0,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,7,West Ham United LFC,972,['c183698f-5eb5-40b4-935a-6345d64f8d92'],24,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:24.787,Pass,
,,,,,,,,,,,,,,,,,2.604196,,,,,,,,,,,3ceeff77-1b11-463b-ac96-3ecfca24ede0,92,,"[5.6, 43.0]",3764230,2,,,,-0.29862115,,Right Foot,,,,"[63.1, 25.3]",,High Pass,,60.162613,Incomplete,,,,,,,,1,From Throw In,Mackenzie Arnold,42787.0,Goalkeeper,7,West Ham United LFC,972,"['1467532f-34bd-44fd-9d4d-aed1572c1745', '88811f19-6496-4a0e-9e5e-d5444af662cc']",26,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:26.745,Pass,True
,,,,,,,,,,,,,,,,,3.078085,,,,,,,,,,,1467532f-34bd-44fd-9d4d-aed1572c1745,93,,"[57.0, 54.8]",3764230,2,,,,2.987274,,Head,,,,"[30.0, 59.0]",,Low Pass,,27.324715,,Hannah Godfrey,31552.0,,,,,Recovery,1,Regular Play,Ashleigh Neville,4848.0,Right Back,8,Tottenham Hotspur Women,749,"['3ceeff77-1b11-463b-ac96-3ecfca24ede0', '5001d046-2484-40d4-8a0f-84ae82d20a2e']",29,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:29.349,Pass,
,,,,,,,,,,,,,,,,,1.997825,,,,,,,,,,,7659a40d-5cad-45df-be9d-155200b297b1,96,,"[30.0, 59.0]",3764230,2,,,,-2.840818,,Left Foot,,,,"[8.4, 52.3]",,Ground Pass,,22.615261,,Rebecca Leigh Spencer,18158.0,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,8,Tottenham Hotspur Women,749,['814cf409-209b-4103-b711-427fe33758fa'],32,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:32.467,Pass,
,,,,,,,,,,,,,,,,,1.313431,,,,,,,,,,,64a219e5-9d69-4bdb-9e88-d2f0bfd86c34,99,,"[9.5, 50.9]",3764230,2,,,,-1.0589405,,Right Foot,,,,"[19.5, 33.1]",,Ground Pass,,20.41666,,Kerys Harrop,15569.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,8,Tottenham Hotspur Women,749,['50cccf57-a240-4c75-9ca7-2a1d0afdc2ab'],34,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:34.505,Pass,
,,,,,,,,,,,,,,,,,2.293176,,,,,,,,,,,b2949be9-e445-4b60-91c9-a37f1e7fdc70,102,,"[39.2, 22.1]",3764230,2,,,,1.4150902,,Left Foot,,,,"[47.3, 73.7]",,High Pass,,52.231888,,Ashleigh Neville,4848.0,,True,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,8,Tottenham Hotspur Women,749,['01bcab72-b21b-4a65-b6ea-3cddd3b5e1f4'],40,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:40.639,Pass,
,,,,,,,,,,,,,,,,,1.235426,,,,,,,,,,,875e6a26-c55e-4c14-a961-22c09e67b609,105,,"[40.3, 69.9]",3764230,2,,,,-2.5856156,,Right Foot,,,,"[30.0, 63.5]",,Ground Pass,,12.126417,,Hannah Godfrey,31552.0,,,,,,1,Regular Play,Ashleigh Neville,4848.0,Right Back,8,Tottenham Hotspur Women,749,['637de4ff-d552-4c70-ac3e-ad1bc941cca5'],44,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:44.568,Pass,
,,,,,,,,,,,,,,,,,1.867239,,,,,,,,,,,36c8684d-242f-407c-abb2-253a2ab803c3,108,,"[30.0, 63.5]",3764230,2,,,,-2.4578834,,Right Foot,,,,"[11.1, 48.1]",,Ground Pass,,24.379705,,Rebecca Leigh Spencer,18158.0,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,8,Tottenham Hotspur Women,749,['f834f8d5-e622-4a6e-a24f-ffdaaf410103'],46,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:46.977,Pass,
,,,,,,,,,,,,,,,,,1.072978,,,,,,,,,,,9c60d03e-5895-44a9-a0d0-34a6b8784bbf,111,,"[15.6, 45.2]",3764230,2,,,,-0.4710732,,Right Foot,,,,"[31.7, 37.0]",,Ground Pass,,18.067928,,Kerys Harrop,15569.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,8,Tottenham Hotspur Women,749,['42887ad8-b3e6-459d-864c-f1bfac4d3184'],50,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:50.574,Pass,
,,,,,,,,,,,,,,,,,1.730336,,,,,,,,,,,45cfcd9b-a9ef-4945-82ff-5eb8377ff5ff,114,,"[37.5, 33.8]",3764230,2,,,,1.6752534,,Left Foot,,,,"[33.6, 71.0]",,Ground Pass,,37.403877,,Hannah Godfrey,31552.0,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,8,Tottenham Hotspur Women,749,['1d763be6-f321-4ee8-803b-69a155c71f02'],53,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:53.238,Pass,
