bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,680b9c1e-845d-4216-a237-df6f902cd7b9,1,,,,3775561,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 26}, {'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 8297, 'name': 'Adriana Kristina Leon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 5058, 'name': 'Rachel Daly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 29}, {'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",West Ham United LFC,972,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,38810324-5716-4110-a02b-369078b5e6a5,2,,,,3775561,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 27}, {'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 50460, 'name': 'Lotta Ökvist'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 77}, {'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 47521, 'name': 'Alessia Russo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]}",Manchester United,1475,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a7776987-3fab-4a3a-b563-0824668c2360,3,,,,3775561,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,['583cab22-8b34-4b18-82f0-9fd59bc914d7'],0,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,583cab22-8b34-4b18-82f0-9fd59bc914d7,4,,,,3775561,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United LFC,972,['a7776987-3fab-4a3a-b563-0824668c2360'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,85d0f4d2-1c50-4fa1-b7d7-40975a304ebb,1617,,,,3775561,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,119,Manchester United,1475,['56790edd-9a9d-4e1d-b2dc-c43a9af25e61'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,56790edd-9a9d-4e1d-b2dc-c43a9af25e61,1618,,,,3775561,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,119,Manchester United,1475,['85d0f4d2-1c50-4fa1-b7d7-40975a304ebb'],0,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.686354,,,,,,,,,,,,,a423275c-0390-480a-9a86-5d5f9abfc7f9,5,,,"[61.0, 40.1]",3775561,0,,,,,2.4610715,,Right Foot,,,"[56.8, 43.5]",,Ground Pass,,5.4037023,,,,Katie Zelem,31540.0,,,,,,Kick Off,1,From Kick Off,Jackie Groenen,10654.0,Right Defensive Midfield,2,Manchester United,1475,['0a8ffe4d-84fd-4b41-ab25-72d874d34f6d'],0,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.707,Pass,
,,,,,,,,,,,,,,,,,,3.715998,,,,,,,,,,,,,c2863399-6c52-464a-9808-a42132096d81,8,,,"[64.0, 44.9]",3775561,0,,,,,-0.8719637,,Right Foot,,,"[98.2, 4.2]",,High Pass,,53.161358,,,,Leah Galton,31539.0,,,True,,,,1,From Kick Off,Katie Zelem,31540.0,Left Defensive Midfield,2,Manchester United,1475,['9f37fbd5-3fd5-4c60-bdda-1f560f111336'],3,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:03.583,Pass,
,,,,,,,,,,,,,,,,,,2.815396,,,,,,,,,,,,,868c709b-6c44-4dcb-aebb-90708ad04acf,13,,,"[6.0, 44.0]",3775561,0,,,,,0.5238807,,Right Foot,,,"[49.1, 68.9]",,High Pass,,49.775696,,,,Rachel Daly,5058.0,,,,,,Goal Kick,1,From Goal Kick,Mackenzie Arnold,42787.0,Goalkeeper,3,West Ham United LFC,972,['32dbdef5-4c8b-4417-8a74-20cc7ee09abc'],42,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:42.467,Pass,
,,,,,,,,,,,,,,,,,,1.438661,,,,,,,,,,,,,062a090e-d009-4d19-b3e5-5cd41711ce3a,15,,,"[48.4, 69.9]",3775561,0,,,,,3.125594,,Right Foot,,,"[35.9, 70.1]",,Low Pass,,12.5016,,,,Cecilie Redisch Kvamme,31553.0,,,,,,,1,From Goal Kick,Rachel Daly,5058.0,Left Wing,3,West Ham United LFC,972,['73a907ea-2b17-4c44-aeef-ba7bee6ee002'],45,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:45.282,Pass,
,,,,,,,,,,,,,,,,,,1.21443,,,,,,,,,,,,,dc90a7dd-dd73-4030-8bf4-ee6dcdd1cf17,17,,,"[35.9, 70.1]",3775561,0,,,,,0.14129356,,Right Foot,,,"[59.1, 73.4]",,High Pass,,23.433523,,,,Kate Longhurst,18147.0,,,,,,,1,From Goal Kick,Cecilie Redisch Kvamme,31553.0,Right Back,3,West Ham United LFC,972,['f98196c4-3a41-4f69-888c-b2ab870f45b2'],46,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:46.721,Pass,
