ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.548969,,,,,,,,,,,57729513-59cb-4b8a-88dc-00161a342e39,1051,,,"[120.0, 1.0]",19802,38,,,,1.7798193,,Right Foot,,,"[113.0, 34.0]",,High Pass,True,33.734257,,,,Hannah Short,15717.0,,,,Inswinging,,Corner,1,From Corner,Bonnie Horwood,15713.0,Right Defensive Midfield,70,Yeovil Town LFC,970,['c6e74fa3-88bd-47be-aab2-3de50b174d4d'],56,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:38:56.397,Pass,
,,,,,,,,,,,,,,,,,,0.0729,,,,,,,,,,,35bd4f7f-8769-4bf5-b62a-0323836e6e34,1054,,,"[113.0, 34.0]",19802,38,,,True,1.5707964,,,,,"[113.0, 35.0]",,Low Pass,,1.0,,Incomplete,,,,,,,,,,1,From Corner,Hannah Short,15717.0,Right Center Back,70,Yeovil Town LFC,970,"['7f3b1ed9-3c1d-4549-9562-4d187dcc00d0', 'e5862a68-6367-4626-8db9-986fc801ca01']",57,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:38:57.983,Pass,True
,,,,,,,,,,,,,,,,,,1.1587,,,,,,,,,,,b436dcc1-7348-40ca-94b5-734d5b4feb4b,1060,,,"[88.0, 80.0]",19802,39,,,,-0.32175055,,,,,"[100.0, 76.0]",,Low Pass,,12.649111,,,,Anne-Marie Heatherson,15714.0,,,,,,Throw-in,1,From Throw In,Charlotte Buxton,19774.0,Right Back,71,Yeovil Town LFC,970,['685a9b58-16cf-4fa3-a3e1-806b5c16cf68'],31,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:31.843,Pass,
,,,,,,,,,,,,,,,,,,1.1006,,,,,,,,,,,3eee0e12-c30b-4c9e-beb6-8bfda3ba44bb,1065,,,"[96.0, 80.0]",19802,39,,,,-1.8925469,,,,,"[92.0, 68.0]",,Low Pass,,12.649111,,,,Anne-Marie Heatherson,15714.0,,,,,,Throw-in,1,From Throw In,Charlotte Buxton,19774.0,Right Back,72,Yeovil Town LFC,970,['ee3e159c-2b41-4c15-a767-de67130a336c'],38,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:38.015,Pass,
,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,b89148e8-fba6-427d-b331-408e37804a67,1069,,,"[92.0, 68.0]",19802,39,,,,0.551655,,Right Foot,,,"[105.0, 76.0]",,Low Pass,,15.264338,,,,Rachel Mclauchlan,10195.0,,,,,,,1,From Throw In,Anne-Marie Heatherson,15714.0,Left Center Forward,72,Yeovil Town LFC,970,"['0ccbe961-9742-4a52-b03e-3d69df9f36c4', '59196718-3f3c-4dc1-b166-b6df0fc16c25']",39,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:39.588,Pass,True
,,,,,,,,,,,,,,,,,,0.941115,,,,,,,,,,,abc545ef-8069-45f4-96dc-5b436c95118e,1072,,,"[104.0, 76.0]",19802,39,,,,-1.0516502,,Right Foot,,,"[108.0, 69.0]",,High Pass,,8.062258,,Incomplete,,Anne-Marie Heatherson,15714.0,,,,,,,1,From Throw In,Rachel Mclauchlan,10195.0,Right Midfield,72,Yeovil Town LFC,970,"['695c2a48-64b0-4b5e-a042-2e07e058dd29', '98717da7-7b2d-42b4-bb84-5a9ec013bfe6']",40,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:40.498,Pass,
,,,,,,,,,,,,,,,,,,1.136251,,,,,,,,,,,98717da7-7b2d-42b4-bb84-5a9ec013bfe6,1074,,,"[13.0, 12.0]",19802,39,,,,-1.1071488,,Head,,,"[16.0, 6.0]",,Low Pass,,6.708204,,Incomplete,,Kayleigh Green,16400.0,,,,,,Recovery,1,From Throw In,Felicity Gibbons,16392.0,Left Back,72,Yeovil Town LFC,970,"['5f7d8018-bf56-4b0b-9c6e-e10c28b3d99b', 'abc545ef-8069-45f4-96dc-5b436c95118e', 'c7e9e76a-2786-4f6d-a950-163d21f49609']",41,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:39:41.440,Pass,
,,,,,,,,,,,,,,,,,,1.2605,,,,,,,,,,,3114c10d-75a3-4d3a-82c6-bef839d11744,1079,,,"[106.0, 76.0]",19802,39,,,,-2.4227626,,Right Foot,,,"[98.0, 69.0]",,High Pass,,10.630146,,Incomplete,,,,,,,,,,1,From Throw In,Rachel Mclauchlan,10195.0,Right Midfield,72,Yeovil Town LFC,970,['5d9d0466-644f-4afd-bd38-c4f868df3082'],43,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:43.134,Pass,
,,,,,,,,,,,,,,,,,,0.2546,,,,,,,,,,,5d9d0466-644f-4afd-bd38-c4f868df3082,1080,,,"[23.0, 12.0]",19802,39,,,,1.1071488,,Right Foot,,,"[24.0, 14.0]",,Low Pass,,2.236068,,Incomplete,,Aileen Whelan,16374.0,,,,,,Recovery,1,From Throw In,Kayleigh Green,16400.0,Left Center Forward,72,Yeovil Town LFC,970,"['3114c10d-75a3-4d3a-82c6-bef839d11744', '6b16bfdf-59be-419a-8b06-9af40c2d6057', '9a817421-ff2e-47ed-aa24-b1b10dfd7fed']",44,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:39:44.395,Pass,
,,,,,,,,,,,,,,,,,,2.6971,,,,,,,,,,,b2045a2f-df9d-4eee-82df-7b33590feff7,1083,,,"[25.0, 25.0]",19802,39,,,,0.47951928,,Left Foot,,,"[75.0, 51.0]",,High Pass,,56.35601,,Incomplete,,Kate Natkiel,16399.0,,,,,,Recovery,1,From Throw In,Aileen Whelan,16374.0,Left Midfield,72,Yeovil Town LFC,970,"['38c62dc3-e3fe-4834-a2a2-cdd71f5c1cec', '6fdc9f21-6fb9-4cb2-a020-d459506f8b68']",47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:39:47.162,Pass,
,,,,,,,,,,,,,,,,,,1.46236,,,,,,,,,,,6fdc9f21-6fb9-4cb2-a020-d459506f8b68,1085,,,"[46.0, 30.0]",19802,39,,,,0.1798535,,Head,,,"[57.0, 32.0]",,Low Pass,,11.18034,,,,Bonnie Horwood,15713.0,,,,,,Recovery,1,From Throw In,Ellie Mason,15715.0,Left Center Back,72,Yeovil Town LFC,970,"['582190ef-76d0-4231-8782-e1750433a8b8', 'b2045a2f-df9d-4eee-82df-7b33590feff7']",49,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:49.859,Pass,
,,,,,,,,,,,,,,,,,,1.490734,,,,,,,,,,,bcfdfacf-8009-47b7-9069-d5dbe6588eba,1087,,,"[57.0, 32.0]",19802,39,,,,-1.6814536,,Head,,,"[56.0, 23.0]",,Low Pass,,9.055386,,,,Emily Donovan,15705.0,,,,,,,1,From Throw In,Bonnie Horwood,15713.0,Right Defensive Midfield,72,Yeovil Town LFC,970,['2993691d-9bc1-4827-b8df-bc76299450d8'],51,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:51.481,Pass,
,,,,,,,,,,,,,,,,,,0.856164,,,,,,,,,,,9991b4f2-8468-4762-87e2-ccf0230fa37a,1091,,,"[56.0, 22.0]",19802,39,,,,-2.3561945,,Right Foot,,,"[43.0, 9.0]",,Ground Pass,,18.384777,,,,Megan Alexander,15710.0,,,,,,,1,From Throw In,Emily Donovan,15705.0,Left Midfield,72,Yeovil Town LFC,970,['3c05f289-3b84-43d3-9bc2-568e5526a87d'],53,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:53.754,Pass,
,,,,,,,,,,,,,,,,,,2.8014,,,,,,,,,,,333ede2d-e6b0-4928-9766-7014e9338511,1094,,,"[42.0, 4.0]",19802,39,,,,-0.06807646,,Left Foot,,,"[86.0, 1.0]",,High Pass,,44.102154,,Incomplete,,Emily Donovan,15705.0,,,,,,,1,From Throw In,Megan Alexander,15710.0,Left Back,72,Yeovil Town LFC,970,"['8cce3890-1c62-4cce-b7b8-a5a01d94c52f', 'aa1a9dc4-9627-42c6-9d0c-c2d4307e1913']",56,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:56.211,Pass,
,,,,,,,,,,,,,,,,,,1.522586,,,,,,,,,,,cf69e89c-a4e6-412e-bc60-7f55fb39b306,1099,,,"[83.0, 1.0]",19802,41,,,,0.63502675,,,,,"[102.0, 15.0]",,Low Pass,,23.600847,,,,Olivia Fergusson,15718.0,,,,,,Throw-in,1,From Throw In,Megan Alexander,15710.0,Left Back,73,Yeovil Town LFC,970,['4fe8a06a-f187-4abf-970b-7ca91290efd3'],22,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:41:22.582,Pass,
,,,,,,,,,,,,,,,,,,2.518838,,,,,,,,,,,199929a1-8f70-4f91-a5a8-cdc217c5866d,1105,,,"[22.0, 66.0]",19802,41,,,,-0.32175055,,Right Foot,,,"[34.0, 62.0]",,High Pass,,12.649111,,Incomplete,,Ellie Brazil,16393.0,,,,,,,1,From Throw In,Megan Connolly,23413.0,Left Defensive Midfield,73,Yeovil Town LFC,970,"['1a0a1ef4-5dd1-4769-80b5-3d5490cc09cc', '8ed275c2-ced3-4de8-8dfe-7e984ee7fb23']",25,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:25.728,Pass,
,,,,,,,,,,,,,,,,,,1.38449,,,,,,,,,,,4be5ca6d-e2bd-43fa-82a0-6ef8397ece8a,1110,,,"[87.0, 22.0]",19802,41,,,,-0.6435011,,Right Foot,,,"[99.0, 13.0]",,Low Pass,,15.0,,,,Emily Donovan,15705.0,,,,,,,1,From Throw In,Georgia Evans,15707.0,Left Defensive Midfield,73,Yeovil Town LFC,970,['d6f5e977-2a04-4b11-9e6c-70b353704036'],29,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:41:29.040,Pass,
,,,,,,,,,,,,,,,,,,2.516527,,,,,,,,,,,11658f2f-f275-4491-b9bc-ca8cdc102663,1114,,,"[94.0, 18.0]",19802,41,,,,-0.7853982,,Left Foot,,,"[107.0, 5.0]",,Ground Pass,,18.384777,,,,Megan Alexander,15710.0,,,,,,,1,From Throw In,Emily Donovan,15705.0,Left Midfield,73,Yeovil Town LFC,970,['3f45082f-2623-4f21-99c0-dad5b353d072'],32,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:41:32.876,Pass,
,,,,,,,,,,,,,,,,,,1.2818,,,,,,,,,,,9e7a99db-7ab8-44db-8e51-400e3475d642,1118,,,"[110.0, 3.0]",19802,41,,,,1.4659194,,Left Foot,,,"[112.0, 22.0]",,High Pass,,19.104973,,Incomplete,,,,,,,,,,1,From Throw In,Megan Alexander,15710.0,Left Back,73,Yeovil Town LFC,970,"['3a854dc9-8350-4206-8ae3-030c296fbc86', '8c9708dc-3f8e-43e7-8044-627bbd13e185']",35,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:41:35.433,Pass,True
,,,,,,,,,,,,,,,,,,2.207354,,,,,,,,,,,4171054c-524d-4fc8-a7f1-10027d4e7425,1122,,,"[3.0, 58.0]",19802,41,,,,0.85843873,,Right Foot,,,"[22.0, 80.0]",,High Pass,,29.068884,,Out,,,,,,,,,,1,Regular Play,Victoria Williams,16395.0,Right Back,74,Brighton & Hove Albion WFC,965,['a009edc6-95d4-4861-ad04-1640705d93e0'],38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:38.593,Pass,True
,,,,,,,,,,,,,,,,,,1.336446,,,,,,,,,,,35c12de7-c7c7-47d2-bda6-fb68250334c5,1123,,,"[98.0, 1.0]",19802,41,,,,1.1383885,,,,,"[104.0, 14.0]",,High Pass,,14.3178215,,Incomplete,,Rachel Mclauchlan,10195.0,,,,,,Throw-in,1,From Throw In,Megan Alexander,15710.0,Left Back,75,Yeovil Town LFC,970,"['556b5f5d-f699-4852-a728-dea0c03ce133', 'b98a95ff-3689-4c71-8589-0ee42465ac12']",54,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:41:54.018,Pass,
,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,eb24a042-1cd6-4c17-80f6-db2857f3fa87,1128,,,"[16.0, 68.0]",19802,41,,,,0.7086263,,Right Foot,,,"[30.0, 80.0]",,Low Pass,,18.439089,,Out,,,,,,,,,,1,Regular Play,Megan Connolly,23413.0,Left Defensive Midfield,76,Brighton & Hove Albion WFC,965,['741595a1-c748-47db-bfbd-60175c1b7dad'],55,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:55.966,Pass,True
,,,,,,,,,,,,,,,,,,2.7413,,,,,,,,,,,7f383e86-63a3-4ea1-8d52-61386049e3a1,1129,,,"[27.0, 80.0]",19802,42,,,,-0.04164258,,,,,"[51.0, 79.0]",,High Pass,,24.020824,,,,Kate Natkiel,16399.0,,,,,,Throw-in,1,From Throw In,Victoria Williams,16395.0,Right Back,77,Brighton & Hove Albion WFC,965,['66333ad6-07c7-4172-b03a-6cb63b83d8ca'],17,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:42:17.018,Pass,
,,,,,,,,,,,,,,,,,,0.517554,,,,,,,,,,,c1ed029c-8268-480f-ba56-80546961fd2b,1132,,,"[51.0, 79.0]",19802,42,,,,0.0,,Right Foot,,,"[58.0, 79.0]",,Low Pass,,7.0,,,,Ellie Brazil,16393.0,,,,,,,1,From Throw In,Kate Natkiel,16399.0,Right Midfield,77,Brighton & Hove Albion WFC,965,['95ebca9c-7667-47b6-b04d-2382797dcb4c'],21,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:42:21.259,Pass,
,,,,,,,,,,,,,,,,,,5.0328,,,,,,,,,,,f308751c-108d-4b15-bc1f-f06134ddb03a,1135,,,"[58.0, 80.0]",19802,42,,,,-0.13255154,,Right Foot,,,"[88.0, 76.0]",,Low Pass,,30.265491,,Incomplete,,,,,,,,,,1,From Throw In,Ellie Brazil,16393.0,Right Center Forward,77,Brighton & Hove Albion WFC,965,['9bb153be-5b35-45d6-900e-45a5885fd124'],22,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:42:22.302,Pass,
,,,,,,,,,,,,,,,,,,1.8065,,,,,,,,,,,9bb153be-5b35-45d6-900e-45a5885fd124,1137,,,"[33.0, 5.0]",19802,42,,,,2.5702553,,Right Foot,,,"[5.0, 23.0]",,Ground Pass,,33.286633,,,,Megan Walsh,15709.0,,,,,,Recovery,1,Regular Play,Hannah Short,15717.0,Right Center Back,78,Yeovil Town LFC,970,"['3d3bfe34-ac24-481e-9d48-e83d3a12c9ab', 'f308751c-108d-4b15-bc1f-f06134ddb03a']",27,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:27.335,Pass,
,,,,,,,,,,,,,,,,,,2.742876,,,,,,,,,,,0a13ff07-4222-4b7f-a182-a31e1eacedf5,1140,,,"[5.0, 22.0]",19802,42,,,,-0.44237423,,Right Foot,,,"[43.0, 4.0]",,High Pass,,42.047592,,,,Bonnie Horwood,15713.0,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,78,Yeovil Town LFC,970,['d5db5033-9b94-4461-8564-39b23b0263a5'],29,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:29.181,Pass,
,,,,,,,,,,,,,,,,,,0.720329,,,,,,,,,,,c46577d6-8c6d-4e46-a95c-8ff693160a38,1144,,,"[34.0, 1.0]",19802,42,,,,1.4464413,,Right Foot,,,"[35.0, 9.0]",,Ground Pass,,8.062258,,,,Georgia Evans,15707.0,,,,,,,1,Regular Play,Bonnie Horwood,15713.0,Right Defensive Midfield,78,Yeovil Town LFC,970,['56dfd56b-020c-4e37-af2c-e4b2243f2632'],34,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:34.560,Pass,
,,,,,,,,,,,,,,,,,,1.5924,,,,,,,,,,,e63c0252-ba73-427e-97b6-d4a5d8ba905a,1147,,,"[35.0, 9.0]",19802,42,,,,-2.6224465,,Right Foot,,,"[28.0, 5.0]",,Ground Pass,,8.062258,,,,Ellie Mason,15715.0,,,,,,,1,Regular Play,Georgia Evans,15707.0,Left Defensive Midfield,78,Yeovil Town LFC,970,['437aa300-d42a-458d-b8d4-5e1090dcd1ba'],35,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:35.320,Pass,
,,,,,,,,,,,,,,,,,,0.9504,,,,,,,,,,,eec0bb25-d8fc-46a9-b88e-4ef071bfd58f,1150,,,"[28.0, 8.0]",19802,42,,,,-1.5707964,,Left Foot,,,"[28.0, 1.0]",,Ground Pass,,7.0,,,,Megan Alexander,15710.0,,,,,,,1,Regular Play,Ellie Mason,15715.0,Left Center Back,78,Yeovil Town LFC,970,['387e4c50-d692-4507-9915-f40265d4147b'],36,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:36.916,Pass,
,,,,,,,,,,,,,,,,,,1.13788,,,,,,,,,,,8aa6cff1-7bae-4191-984c-82836b046d92,1154,,,"[28.0, 2.0]",19802,42,,,,2.6224465,,Left Foot,,,"[21.0, 6.0]",,Ground Pass,,8.062258,,,,Ellie Mason,15715.0,,,,,,,1,Regular Play,Megan Alexander,15710.0,Left Back,78,Yeovil Town LFC,970,['af0ccab0-0279-4b26-b6cf-c60ad5af3900'],38,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:38.538,Pass,
,,,,,,,,,,,,,,,,,,2.277869,,,,,,,,,,,804d4b8e-ef33-4d18-bf9f-b614dcf481bc,1157,,,"[15.0, 7.0]",19802,42,,,,1.8692952,,Left Foot,,,"[7.0, 33.0]",,Ground Pass,,27.202942,,,,Megan Walsh,15709.0,,,,,,,1,Regular Play,Ellie Mason,15715.0,Left Center Back,78,Yeovil Town LFC,970,['7cb2b37e-6a99-4287-9b5f-e9c8a16b2f4b'],40,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:40.375,Pass,
,,,,,,,,,,,,,,,,,,2.281624,,,,,,,,,,,1160c615-2876-4996-8691-36b5d405529d,1160,,,"[9.0, 34.0]",19802,42,,,,1.1071488,,Right Foot,,,"[19.0, 54.0]",,Ground Pass,,22.36068,,,,Hannah Short,15717.0,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,78,Yeovil Town LFC,970,['77258347-ce6f-4af1-87dc-121b3e2b0cfa'],43,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:43.626,Pass,
,,,,,,,,,,,,,,,,,,1.666467,,,,,,,,,,,69f25bff-4875-41b4-a8d6-746c4f15cb57,1163,,,"[18.0, 54.0]",19802,42,,,,0.03844259,,Right Foot,,,"[44.0, 55.0]",,Ground Pass,,26.019224,,,,Rachel Mclauchlan,10195.0,,,,,,,1,Regular Play,Hannah Short,15717.0,Right Center Back,78,Yeovil Town LFC,970,['895ad46a-e990-48b8-a9e7-2a9721c572b2'],48,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:48.150,Pass,
,,,,,,,,,,,,,,,,,,2.7935,,,,,,,,,,,072d0885-8961-4ec7-84e5-824bb7fadecc,1167,,,"[40.0, 51.0]",19802,42,,,,1.047518,,Right Foot,,,"[55.0, 77.0]",,Ground Pass,,30.016663,,,,Charlotte Buxton,19774.0,,,,,,,1,Regular Play,Rachel Mclauchlan,10195.0,Right Midfield,78,Yeovil Town LFC,970,['9eebfd81-6407-41da-b3a6-45ab79aa34f1'],51,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:51.395,Pass,
,,,,,,,,,,,,,,,,,,0.6073,,,,,,,,,,,fb76001f-a901-4d15-95ce-d0a66401d634,1170,,,"[57.0, 77.0]",19802,42,,,,-0.24497867,,Right Foot,,,"[65.0, 75.0]",,Low Pass,,8.246211,,Incomplete,,Georgia Evans,15707.0,,,,,,,1,Regular Play,Charlotte Buxton,19774.0,Right Back,78,Yeovil Town LFC,970,"['63c07af1-6a01-4947-aeec-1a0343be7ab3', '82771e62-83c2-451b-bde6-9b2afb945d66']",54,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:54.620,Pass,
,,,,,,,,,,,,,,,,,,2.858019,,,,,,,,,,,08a66d20-a1fb-4297-899f-e50eff7dd681,1173,,,"[75.0, 80.0]",19802,43,,,,-0.96299434,,,,,"[91.0, 57.0]",,Low Pass,,28.01785,,Incomplete,,Anne-Marie Heatherson,15714.0,,,,,,Throw-in,1,From Throw In,Georgia Evans,15707.0,Left Defensive Midfield,79,Yeovil Town LFC,970,"['069c99a5-bc28-4586-a424-c6ff2ca77847', 'e30202e8-a953-4969-bbc5-1f5be137ea7e']",10,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:10.964,Pass,
,,,,,,,,,,,,,,,,,,1.102333,,,,,,,,,,,2ac26897-ef55-417e-9c39-0097c3683549,1179,,,"[31.0, 25.0]",19802,43,,,,-2.0131705,,Right Foot,,,"[22.0, 6.0]",,Ground Pass,,21.023796,,,,Felicity Gibbons,16392.0,,,,,,,1,From Throw In,Megan Connolly,23413.0,Left Defensive Midfield,79,Yeovil Town LFC,970,"['64d93615-ce2e-4dee-b079-aab9e5f5e972', 'ae5e85ae-a488-4c7a-9384-eb11b1b8f4c2']",14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:14.859,Pass,True
,,,,,,,,,,,,,,,,,,2.205141,,,,,,,,,,,451eabeb-5bf8-4d1b-a0f4-21572674c2b8,1182,,,"[22.0, 5.0]",19802,43,,,,0.20176235,,Left Foot,,,"[66.0, 14.0]",,Low Pass,,44.911022,,Incomplete,,Kayleigh Green,16400.0,,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,79,Yeovil Town LFC,970,"['64d93615-ce2e-4dee-b079-aab9e5f5e972', '66c66e2c-7555-4368-b797-8f4aedd7b00e', '672a689b-6679-4bbc-9939-a0ea48e3c225']",16,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:16.081,Pass,True
,,,,,,,,,,,,,,,,,,1.584953,,,,,,,,,,,500da557-2b11-4e6c-bf53-1cc8b3182bad,1187,,,"[73.0, 67.0]",19802,43,,,,-0.4825133,,Right Foot,,,"[94.0, 56.0]",,Ground Pass,,23.70654,,Incomplete,,Olivia Fergusson,15718.0,,,,,,,1,From Throw In,Hannah Short,15717.0,Right Center Back,79,Yeovil Town LFC,970,"['91230ea8-6e5d-41a5-8b7c-cc149ef63507', 'd100b7f6-6d61-4865-8377-16d48fcc38a4']",22,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:22.719,Pass,
,,,,,,,,,,,,,,,,,,1.366705,,,,,,,,,,,d100b7f6-6d61-4865-8377-16d48fcc38a4,1189,,,"[27.0, 25.0]",19802,43,,,,0.61072594,,Right Foot,,,"[37.0, 32.0]",,Ground Pass,,12.206555,,,,Megan Connolly,23413.0,,,,,,Recovery,1,Regular Play,Danielle Buet,20034.0,Left Center Back,80,Brighton & Hove Albion WFC,965,"['13e7ff17-acd6-4ae0-9626-e61bc636892a', '500da557-2b11-4e6c-bf53-1cc8b3182bad']",24,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:24.304,Pass,
,,,,,,,,,,,,,,,,,,2.009137,,,,,,,,,,,6d607c9a-5243-48fc-b4c0-dcd15ff9c565,1192,,,"[37.0, 31.0]",19802,43,,,,1.1493771,,Right Foot,,,"[50.0, 60.0]",,High Pass,,31.780497,,,,Kate Natkiel,16399.0,,,,,,,1,Regular Play,Megan Connolly,23413.0,Left Defensive Midfield,80,Brighton & Hove Albion WFC,965,"['2563768d-2bf3-4c40-a1ea-e3130c229a6b', 'dc16f0c0-ae2d-4f5a-93fe-923dbcfed49a']",25,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:25.671,Pass,True
,,,,,,,,,,,,,,,,,,0.83898,,,,,,,,,,,d0a56f6d-18ab-40c9-aa56-8e85a3fe9efa,1195,,,"[52.0, 51.0]",19802,43,,,,-0.98279375,,Right Foot,,,"[56.0, 45.0]",,Ground Pass,,7.2111025,,,,Ellie Brazil,16393.0,,,,,,,1,Regular Play,Kate Natkiel,16399.0,Right Midfield,80,Brighton & Hove Albion WFC,965,['15116232-6caf-4fc2-aa54-fe2d55be5580'],29,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:29.597,Pass,
,,,,,,,,,,,,,,,,,,1.049,,,,,,,,,,,b54ac333-d4ea-4089-a5f1-9bed492bbc57,1198,,,"[58.0, 47.0]",19802,43,,,,1.076855,,Right Foot,,,"[65.0, 60.0]",,Ground Pass,,14.764823,,Incomplete,,Kate Natkiel,16399.0,,,,,,,1,Regular Play,Ellie Brazil,16393.0,Right Center Forward,80,Brighton & Hove Albion WFC,965,"['45d13a2f-1600-4631-b647-7471a47507a2', 'c4e54422-6666-44b1-9aa1-85e25bbbce3e']",30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:30.502,Pass,
,,,,,,,,,,,,,,,,,,1.141371,,,,,,,,,,,c4e54422-6666-44b1-9aa1-85e25bbbce3e,1200,,,"[56.0, 21.0]",19802,43,,,,-2.782822,,Right Foot,,,"[40.0, 15.0]",,Ground Pass,,17.088007,,,,Ellie Mason,15715.0,,,,,,Recovery,1,Regular Play,Emily Donovan,15705.0,Left Midfield,81,Yeovil Town LFC,970,"['6ec4b426-754b-43c2-97b7-49a94d4b7d62', 'b54ac333-d4ea-4089-a5f1-9bed492bbc57']",31,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:31.551,Pass,
,,,,,,,,,,,,,,,,,,3.299777,,,,,,,,,,,0d05833c-887b-4f67-b5c4-d8facd5f954d,1203,,,"[33.0, 9.0]",19802,43,,,,1.5707964,,Left Foot,,,"[33.0, 43.0]",,Ground Pass,,34.0,,,,Hannah Short,15717.0,,,,,,,1,Regular Play,Ellie Mason,15715.0,Left Center Back,81,Yeovil Town LFC,970,['f8e5dad1-3fb3-4699-93ff-9d8216992a74'],34,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:34.933,Pass,
,,,,,,,,,,,,,,,,,,0.1695,,,,,,,,,,,79ab8663-49bd-4cbc-8896-52c3204f039c,1207,,,"[41.0, 51.0]",19802,43,,,,-0.4636476,,Right Foot,,,"[43.0, 50.0]",,Low Pass,,2.236068,,Incomplete,,,,,,,,,,1,Regular Play,Hannah Short,15717.0,Right Center Back,81,Yeovil Town LFC,970,['8d4a004b-5266-4914-b0ef-ab7000c19885'],39,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:39.492,Pass,
