ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.489621,,,,,,,,,,,,,,,7de3ea24-3a1f-4c0d-b4c0-f374c7a5e093,21,,"[24.7, 59.6]",2275097,0,,,,-2.247315,,Right Foot,,,,"[13.7, 45.9]",,Ground Pass,,17.569576,,,Ellie Roebuck,4637.0,,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Left Center Back,2,Manchester City WFC,746,"['2a81b9f3-5dc0-4ce0-b04c-64d94f45a187', 'ec0bdf77-4897-4593-97b7-35f389d7ec3a']",11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:11.156,Pass,True
,,,,,,,,,,,,,,,1.655624,,,,,,,,,,,,,,,7a4eb73e-05b7-4b79-beb2-b2553cc0e933,25,,"[13.5, 45.5]",2275097,0,,,,1.4739573,,Left Foot,,,,"[15.2, 63.0]",,Ground Pass,,17.582378,,,Stephanie Houghton,10185.0,,,,,,,1,From Kick Off,Ellie Roebuck,4637.0,Goalkeeper,2,Manchester City WFC,746,"['0fd35ab5-e313-4e4f-b7e7-74f6a90d5374', '4ef4f6a9-3d68-4276-8b1b-90f71d6b9f0d']",13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:13.850,Pass,True
,,,,,,,,,,,,,,,1.374,,,,,,,,,,,,,,,d9c7e277-6139-4e42-acf3-2ca028188c2b,28,,"[20.2, 63.7]",2275097,0,,,,-0.44045588,,Right Foot,,,,"[51.6, 48.9]",,Low Pass,,34.713108,,,Georgia Stanway,4643.0,,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Left Center Back,2,Manchester City WFC,746,['dc5eb4a9-70d4-4507-a0a1-914c7e3d3d83'],16,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:16.862,Pass,
,,,,,,,,,,,,,,,1.820338,,,,,,,,,,,,,,,71997c96-62ce-4aea-a537-4bc039aa7520,31,,"[51.6, 49.1]",2275097,0,,,,2.5178158,,Right Foot,,,,"[40.9, 56.8]",,Low Pass,,13.182564,,,Keira Walsh,4658.0,,,,,,,1,From Kick Off,Georgia Stanway,4643.0,Left Center Forward,2,Manchester City WFC,746,['76f3269e-b7fe-4666-bcdf-5c5c1ed426d8'],18,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:18.337,Pass,
,,,,,,,,,,,,,,,1.399,,,,,,,,,,,,,,,95696da8-3936-4388-aaac-4351007ff70a,35,,"[40.7, 55.8]",2275097,0,,,,-2.627673,,Right Foot,,,,"[34.5, 52.3]",,Ground Pass,,7.119691,,,Stephanie Houghton,10185.0,,,,,,,1,From Kick Off,Keira Walsh,4658.0,Right Defensive Midfield,2,Manchester City WFC,746,"['76d29da9-054d-40c4-8881-20f256f81c72', 'c436a559-5413-45e8-9926-d8fadae7302a']",21,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:21.398,Pass,True
,,,,,,,,,,,,,,,3.8226,,,,,,,,,,,,,,,91d8cc74-9ae2-4ab0-83bf-4a6dd46e4153,38,,"[34.5, 52.3]",2275097,0,,,,-0.8347408,,Right Foot,,,,"[73.0, 9.8]",,High Pass,,57.345444,,,Lauren Hemp,15555.0,,,True,,,,1,From Kick Off,Stephanie Houghton,10185.0,Left Center Back,2,Manchester City WFC,746,['5a104c07-0e74-487b-bc5d-a86266ef12cf'],22,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:22.855,Pass,
,,,,,,,,,,,,,,,2.619777,,,,,,,,,,,,,,,d10534dd-56ff-4c2e-b0ec-17d57f59bb00,41,,"[73.2, 8.3]",2275097,0,,,,-0.18362233,,Left Foot,,,,"[94.2, 4.4]",,Ground Pass,,21.359074,,,Georgia Stanway,4643.0,,,,,,,1,From Kick Off,Lauren Hemp,15555.0,Left Midfield,2,Manchester City WFC,746,['1347ec8a-ef4a-4f78-9a48-15c28432ef0b'],28,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:28.289,Pass,
,,,,,,,,,,,,,,,0.252,,,,,,,,,,,,,,,f5165af6-189b-44a0-9a0f-b5c243d9bf9e,44,,"[97.4, 5.5]",2275097,0,,,,0.44117948,,Right Foot,,,,"[101.0, 7.2]",,Ground Pass,,3.981206,,Incomplete,Lauren Hemp,15555.0,,,,,,,1,From Kick Off,Georgia Stanway,4643.0,Left Center Forward,2,Manchester City WFC,746,"['3b7bcac8-86e3-4fee-9eda-fcea50923335', 'e8408679-aeda-4b01-af96-f02a23b287dd']",32,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:32.950,Pass,
,,,,,,,,,,,,,,,1.828423,,,,,,,,,,,,,,,fbc68714-f542-462f-a42d-548277a8c1cc,50,,"[104.0, 2.5]",2275097,0,,,,3.1247165,,Left Foot,,,,"[80.3, 2.9]",,Ground Pass,,23.703375,,,Megan Campbell,23465.0,,,,,,,1,From Kick Off,Lauren Hemp,15555.0,Left Midfield,2,Manchester City WFC,746,"['32c3a5aa-915a-4c9e-8078-5062792d6873', 'e537feca-dc1c-4836-9b7a-3ddbd5e4b9d9']",36,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:36.810,Pass,True
,,,,,,,,,,,,,,,0.951893,,,,,,,,,,,,,,,4370f6e9-457e-4de8-86c6-c661300a8fdb,53,,"[83.1, 2.9]",2275097,0,,,,2.3658097,,Left Foot,,,,"[72.6, 13.2]",,Ground Pass,,14.708501,,,Keira Walsh,4658.0,,,,,,,1,From Kick Off,Megan Campbell,23465.0,Left Back,2,Manchester City WFC,746,['892859e9-fc5a-442d-b766-662b3d9864aa'],39,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:39.736,Pass,
,,,,,,,,,,,,,,,0.942916,,,,,,,,,,,,,,,7274dc52-9e6d-43af-9927-c5c6df6d837a,57,,"[74.3, 11.7]",2275097,0,,,,-1.2368512,,Right Foot,,,,"[77.7, 1.9]",,Ground Pass,,10.373042,,,Megan Campbell,23465.0,,,,,,,1,From Kick Off,Keira Walsh,4658.0,Right Defensive Midfield,2,Manchester City WFC,746,"['01d2ad1a-7f20-48c8-814e-d30ed39a18d2', '0d459ce2-5e2d-4fa6-b7a0-3d36c91c6f68']",41,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:41.559,Pass,True
,,,,,,,,,,,,,,,1.571,,,,,,,,,,,,,,,73cb504a-6c67-4841-9f4b-8580da0c088d,60,,"[77.7, 1.9]",2275097,0,,,,3.100632,,Left Foot,,,,"[53.3, 2.9]",,Ground Pass,,24.420483,,,Gemma Bonner,15554.0,,,,,,,1,From Kick Off,Megan Campbell,23465.0,Left Back,2,Manchester City WFC,746,['59c5b69d-f311-483f-a4c3-26430c380192'],45,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:45.419,Pass,
,,,,,,,,,,,,,,,1.163686,,,,,,,,,,,,,,,1b8a255f-860c-48b3-a6d8-c8a64e8496e4,63,,"[52.3, 8.1]",2275097,0,,,,0.14444157,,Right Foot,,,,"[57.8, 8.9]",,Ground Pass,,5.557877,,,Keira Walsh,4658.0,,,,,,,1,From Kick Off,Gemma Bonner,15554.0,Right Center Back,2,Manchester City WFC,746,['07f2933c-8d99-468d-9e97-fd459d7a72d2'],49,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:49.124,Pass,
,,,,,,,,,,,,,,,0.708031,,,,,,,,,,,,,,,f31a0017-e547-41f9-b1b2-badac3c8d3c6,65,,"[57.8, 8.9]",2275097,0,,,,-2.6665819,,Right Foot,,,,"[50.8, 5.3]",,Ground Pass,,7.8714676,,,Gemma Bonner,15554.0,,,,,,,1,From Kick Off,Keira Walsh,4658.0,Right Defensive Midfield,2,Manchester City WFC,746,['1bfda358-8167-40a5-93df-047e53c6511b'],50,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:50.144,Pass,
,,,,,,,,,,,,,,,2.193715,,,,,,,,,,,,,,,db99f7a1-b86a-418d-b0d2-08c2b132e844,68,,"[48.0, 6.6]",2275097,0,,,,2.2881796,,Right Foot,,,,"[30.9, 26.2]",,Ground Pass,,26.01096,,,Ellie Roebuck,4637.0,,,,,,,1,From Kick Off,Gemma Bonner,15554.0,Right Center Back,2,Manchester City WFC,746,['da70a23a-6547-49cf-9c0f-b030ba4ffe66'],52,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:52.576,Pass,
,,,,,,,,,,,,,,,1.837,,,,,,,,,,,,,,,1f847d5c-6e72-47f8-b5dd-e31b80378e10,71,,"[29.6, 26.5]",2275097,0,,,,1.3930317,,Right Foot,,,,"[34.9, 56.0]",,Ground Pass,,29.97232,,,Stephanie Houghton,10185.0,,,,,,,1,From Kick Off,Ellie Roebuck,4637.0,Goalkeeper,2,Manchester City WFC,746,['04251cf0-0465-430d-9707-2887db2635b3'],56,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:56.626,Pass,
,,,,,,,,,,,,,,,1.53186,,,,,,,,,,,,,,,773d5836-24ff-48dd-85e1-17fa8746f273,74,,"[31.5, 57.9]",2275097,0,,,,-2.2629406,,Right Foot,,,,"[18.9, 42.7]",,Ground Pass,,19.743353,,,Ellie Roebuck,4637.0,,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Left Center Back,2,Manchester City WFC,746,['c36504a5-bfa6-4bea-94dd-56e0d2d7f52c'],59,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:59.201,Pass,
,,,,,,,,,,,,,,,1.567334,,,,,,,,,,,,,,,f4863ac8-8ced-4e38-9851-2c7608cb3c2a,77,,"[23.2, 44.0]",2275097,1,,,,-1.4905095,,Right Foot,,,,"[25.3, 17.9]",,Ground Pass,,26.184347,,,Gemma Bonner,15554.0,,,,,,,1,From Kick Off,Ellie Roebuck,4637.0,Goalkeeper,2,Manchester City WFC,746,['a7b915ba-8bd1-41d3-aa23-b941055d9180'],2,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:02.670,Pass,
,,,,,,,,,,,,,,,1.116,,,,,,,,,,,,,,,94554234-ee6b-4bd8-b098-20a9f4b7d311,80,,"[25.1, 18.1]",2275097,1,,,,-0.9143089,,Right Foot,,,,"[34.5, 5.9]",,Ground Pass,,15.4012985,,,Caroline Weir,10188.0,,,,,,,1,From Kick Off,Gemma Bonner,15554.0,Right Center Back,2,Manchester City WFC,746,['f66b6004-8f11-4698-ab23-9a12dcce7578'],5,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:05.383,Pass,
,,,,,,,,,,,,,,,1.711385,,,,,,,,,,,,,,,c1404ac8-47a0-46a4-a7e1-936d7a40cff2,83,,"[40.9, 4.6]",2275097,1,,,,0.549318,,Left Foot,,,,"[67.2, 20.7]",,High Pass,,30.836666,,Incomplete,Ellen White,10180.0,,,,,,,1,From Kick Off,Caroline Weir,10188.0,Left Defensive Midfield,2,Manchester City WFC,746,"['3c53a09c-0f74-4916-ad9c-e47e58d4f024', '3f73f065-b05a-4b63-bc57-de40378a90bb']",8,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:08.331,Pass,
,,,,,,,,,,,,,,,0.919277,,,,,,,,,,,,,,,3f73f065-b05a-4b63-bc57-de40378a90bb,85,,"[52.9, 59.4]",2275097,1,,,,-2.3610725,,Head,,,,"[42.6, 49.2]",,Low Pass,,14.495861,,,Victoria Williams,16395.0,,,,,,Recovery,1,From Kick Off,Danique Kerkdijk,16383.0,Right Center Back,2,Manchester City WFC,746,"['11df7dd3-9a49-4789-97d3-9c0d8a02a7f4', 'c1404ac8-47a0-46a4-a7e1-936d7a40cff2']",10,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:10.042,Pass,
,,,,,,,,,,,,,,,0.745914,,,,,,,,,,,,,,,8bdb1f6a-f5e2-41ed-85e7-b3a6eaf98c7b,88,,"[41.5, 52.4]",2275097,1,,,,0.66881216,,Right Foot,,,,"[47.7, 57.3]",,Ground Pass,,7.902531,,Incomplete,Danique Kerkdijk,16383.0,,,,,,,1,From Kick Off,Victoria Williams,16395.0,Left Center Back,2,Manchester City WFC,746,"['6052f655-f1ce-481a-b305-cd7c1719d269', 'd9509bb9-0c6d-403d-b480-c7860ddd3829']",11,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:11.895,Pass,
,,,,,,,,,,,,,,,2.225973,,,,,,,,,,,,,,,2e39e1ef-ca74-400c-99f7-c5414ae16d00,92,,"[92.9, 36.9]",2275097,1,,,,0.88139844,73ca8bc4-240c-405f-9e12-2be2fa977ce7,Right Foot,,,,"[105.1, 51.7]",,Ground Pass,,19.180199,,,Janine Elizabeth Beckie,4992.0,True,,,,,,1,From Kick Off,Georgia Stanway,4643.0,Left Center Forward,2,Manchester City WFC,746,['b27b56c7-f6e9-4903-a2ba-d20205afc413'],16,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:16.526,Pass,
,,,,,,,,,,,,,,,0.715625,,,,,,,,,,,,,,,fab3cca6-2e85-4e1e-9b95-ae54d2c73679,96,,"[6.5, 45.3]",2275097,1,,,,-2.625362,,Right Foot,,,,"[2.8, 43.2]",,Low Pass,,4.2544093,,,Sophie Harris,23290.0,,,,,,Recovery,1,From Kick Off,Matilde Lundorf Skovsen,31528.0,Right Back,2,Manchester City WFC,746,['23e2a735-f0a9-414e-a991-d38e351ac395'],20,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:20.118,Pass,
,,,,,,,,,,,,,,,1.328565,,,,,,,,,,,,,,,a10bf253-9ce3-4682-8eb2-e8133d235ef2,100,,"[110.4, 33.7]",2275097,2,,,,1.6475682,ced0eb00-2b0a-4e96-afba-cc956509933b,Left Foot,,,,"[110.2, 36.3]",True,Ground Pass,,2.607681,,,Stephanie Houghton,10185.0,,,,,,Free Kick,1,From Free Kick,Caroline Weir,10188.0,Left Defensive Midfield,3,Manchester City WFC,746,['7044cb29-999c-4056-b132-2385e5f6b60e'],21,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:21.559,Pass,
,,,,,,,,,,,,,,,0.385346,,,,,,,,,,,,,,,45f45339-14cc-4fdd-8a8a-d2dec1bcd570,104,,"[61.0, 40.1]",2275097,3,True,,,-2.2663894,,Right Foot,,,,"[51.4, 28.6]",,Ground Pass,,14.98032,,,Danielle Buet,20034.0,,,,,,Kick Off,1,From Kick Off,Iniabasi Anefiok Umotong,16378.0,Right Center Forward,4,Brighton & Hove Albion WFC,965,['2228905a-e07a-4bcb-b477-e3151ff6dca3'],7,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:07.927,Pass,
,,,,,,,,,,,,,,,1.992515,,,,,,,,,,,,,,,009d591e-0f26-4cf9-9898-ef57eab0029d,107,,"[51.8, 6.6]",2275097,3,,,,2.0706213,,Right Foot,,,,"[35.8, 35.9]",,Ground Pass,,33.38398,,,Danique Kerkdijk,16383.0,,,,,,,1,From Kick Off,Danielle Buet,20034.0,Right Center Midfield,4,Brighton & Hove Albion WFC,965,['d49e0926-b703-4ee0-a41c-7ff2fb920698'],10,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:10.371,Pass,
,,,,,,,,,,,,,,,2.708449,,,,,,,,,,,,,,,46127422-0ff2-45bb-9d71-fb808bc678f4,111,,"[30.4, 46.6]",2275097,3,,,,1.0113574,,Right Foot,,,,"[50.5, 78.7]",,Ground Pass,,37.873737,,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,From Kick Off,Danique Kerkdijk,16383.0,Right Center Back,4,Brighton & Hove Albion WFC,965,['f909ed48-7d33-4db4-ab2a-8b0a14106ff7'],14,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:14.090,Pass,
,,,,,,,,,,,,,,,0.776861,,,,,,,,,,,,,,,19f08746-da1a-4ef4-ba30-b1a625ded533,114,,"[51.2, 78.2]",2275097,3,,,,-0.9484935,,Right Foot,,,,"[57.8, 69.0]",,Ground Pass,,11.322544,,Incomplete,Kayleigh Green,16400.0,,,,,,,1,From Kick Off,Matilde Lundorf Skovsen,31528.0,Right Back,4,Brighton & Hove Albion WFC,965,"['088fb09b-54cd-455a-82c4-5852a7c41ea1', '35074db4-7c1f-4055-8d4e-6d9f07040101']",18,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:18.151,Pass,
,,,,,,,,,,,,,,,1.565,,,,,,,,,,,,,,,599fa356-5352-40c0-b3d1-1e8997dc5254,121,,"[62.3, 15.5]",2275097,3,,,,-3.0801318,,Left Foot,,,,"[42.8, 14.3]",,Ground Pass,,19.536888,,,Gemma Bonner,15554.0,,,,,,,1,Regular Play,Megan Campbell,23465.0,Left Back,5,Manchester City WFC,746,['faf0f02b-902e-4f46-8215-ee1ba601a552'],22,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:22.707,Pass,
