50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.890471,,,,,,,,,,,,,67f01c14-b658-41aa-a535-6982186467d0,27,,,"[23.0, 29.0]",19793,0,,,,2.567288,,,Right Foot,,,"[6.0, 40.0]",,Ground Pass,20.248457,,Anne Moorhouse,22027.0,,,,,,1,From Throw In,Lucienne Reichardt,18148.0,Left Center Back,4,West Ham United LFC,972,"['38c8f953-a504-4b69-bb81-00fce298d8a3', '9d4dd8d2-1445-4a5b-960f-e416cbf3176c']",43,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:43.637,Pass,True
,,,,,,,,,,,1.689775,,,,,,,,,,,,,d02aae04-2010-43ad-9f00-4b7702abe187,30,,,"[11.0, 45.0]",19793,0,,,,1.1309538,,,Right Foot,,,"[19.0, 62.0]",,Ground Pass,18.788294,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,From Throw In,Anne Moorhouse,22027.0,Goalkeeper,4,West Ham United LFC,972,['d3e137fb-0901-469e-a82c-b69f90e9d25e'],48,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:48.565,Pass,
,,,,,,,,,,,2.267608,,,,,,,,,,,,,4f2975d1-da58-45fa-8eed-098cff0e8841,34,,,"[28.0, 71.0]",19793,0,,,,-0.40187064,,,Right Foot,,,"[68.0, 54.0]",,High Pass,43.462627,Incomplete,Jane Ross,4653.0,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,4,West Ham United LFC,972,"['0ddb3ccf-39bf-4c6c-9181-0aa051e7fc18', '2dc5cf6b-0059-4556-ab4b-d3df8ab1f86b', '577f4f42-b592-4e70-94a1-ce7735a7b440']",52,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:52.209,Pass,True
,,,,,,,,,,,1.2898,,,,,,,,,,,,,2dc5cf6b-0059-4556-ab4b-d3df8ab1f86b,36,,,"[53.0, 27.0]",19793,0,,,,1.7234457,,,Head,,,"[51.0, 40.0]",,Low Pass,13.152946,Incomplete,Christie Murray,15628.0,,,,,Recovery,1,From Throw In,Leandra Little,15622.0,Left Center Back,4,West Ham United LFC,972,"['00d5cdbf-05a6-4d4f-bffc-337dda408369', '4f2975d1-da58-45fa-8eed-098cff0e8841', 'be89f560-f46f-474e-986a-961d95103e63']",54,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:54.477,Pass,
,,,,,,,,,,,1.5052,,,,,,,,,,,,,2816df4d-d8c4-45e9-9984-91d8e07407b9,44,,,"[95.0, 73.0]",19793,1,,,,-1.2014626,,,Right Foot,True,,"[107.0, 42.0]",,High Pass,33.24154,Incomplete,,,,,,,,1,From Throw In,Kate Longhurst,18147.0,Right Center Midfield,4,West Ham United LFC,972,['65447758-f7ff-4a44-9d6d-554db941b505'],2,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:02.094,Pass,
,,,,,,,,,,,1.277035,,,,,,,,,,,,,974ed300-99d8-4e4b-a7f1-79748354cc96,47,,,"[91.0, 21.0]",19793,1,,,,0.6287963,,,Head,,,"[102.0, 29.0]",,High Pass,13.601471,,Jane Ross,4653.0,,,,,Recovery,1,From Throw In,Erin Simon,18155.0,Left Back,4,West Ham United LFC,972,"['5de46421-afb5-4b35-8e64-70d4ce361a52', '9ecde612-6011-42fc-9dbc-9f52202634c5']",6,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:06.650,Pass,True
,,,,,,,,,,,0.4393,,,,,,,,,,,,,eee93767-4fcd-4acc-8118-3363b5025424,51,,,"[103.0, 28.0]",19793,1,,,,0.5880026,,,Right Foot,,,"[106.0, 30.0]",,High Pass,3.6055512,Incomplete,Adriana Kristina Leon,8297.0,,,,,,1,From Throw In,Jane Ross,4653.0,Center Forward,4,West Ham United LFC,972,"['6725c630-d095-4846-a4ef-2faca94ec745', 'd09329ea-0671-418b-aab0-210168c942bc']",8,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:08.937,Pass,
,,,,,,,,,,,1.328471,,,,,,,,,,,,,6725c630-d095-4846-a4ef-2faca94ec745,53,,,"[15.0, 51.0]",19793,1,,,,1.7681919,,,Head,,,"[13.0, 61.0]",,Low Pass,10.198039,,Yana Daniëls,10093.0,,,,,Recovery,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,4,West Ham United LFC,972,"['de6f1953-591b-4606-9891-67a697f3b0d0', 'eee93767-4fcd-4acc-8118-3363b5025424']",9,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:09.376,Pass,
,,,,,,,,,,,6.860616,,,,,,,,,,,,,87fb87ea-9b28-4812-90bd-49efd844c29e,57,,,"[12.0, 61.0]",19793,1,,,,0.25877088,,,Right Foot,,,"[80.0, 79.0]",,High Pass,70.34202,Incomplete,,,,,,,,1,From Throw In,Yana Daniëls,10093.0,Right Wing,4,West Ham United LFC,972,['716f5d18-4ca1-44b9-b80f-a5baf29274a7'],11,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:11.120,Pass,
,,,,,,,,,,,1.313,,,,,,,,,,,,,c6ab214d-f571-41f8-80b2-c0e97fc9d77b,61,,,"[50.0, 8.0]",19793,1,,,,0.4636476,,,Left Foot,,,"[70.0, 18.0]",,Ground Pass,22.36068,,Brianna Visalli,18157.0,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Center Defensive Midfield,4,West Ham United LFC,972,['019419eb-8d83-4688-8178-cb8ef5a01f1b'],21,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:21.823,Pass,
,,,,,,,,,,,0.83473,,,,,,,,,,,,,dfa8a386-59d1-4770-b7cd-2d44d2f79053,64,,,"[70.0, 19.0]",19793,1,,,,-1.6295521,,,Right Foot,,,"[69.0, 2.0]",,Ground Pass,17.029387,,Erin Simon,18155.0,,,,,,1,From Throw In,Brianna Visalli,18157.0,Left Center Midfield,4,West Ham United LFC,972,['ee28acea-bdc9-4011-bb6d-13f6d4fa7cec'],23,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:23.176,Pass,
,,,,,,,,,,,1.447564,,,,,,,,,,,,,8d8d0090-e22d-4aba-b5c3-1bf572432e44,70,,,"[65.0, 9.0]",19793,1,,,,2.819842,,,Right Foot,,,"[41.0, 17.0]",,Ground Pass,25.298222,,Lucienne Reichardt,18148.0,,,,,Recovery,1,From Throw In,Erin Simon,18155.0,Left Back,4,West Ham United LFC,972,['3b80420d-7afb-4a98-9303-eb35b058265f'],26,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:26.395,Pass,
,,,,,,,,,,,2.443369,,,,,,,,,,,,,f197b7b8-1608-4c3e-8263-1ee9f52780ad,73,,,"[40.0, 21.0]",19793,1,,,,1.4337301,,,Right Foot,,,"[44.0, 50.0]",,Ground Pass,29.274563,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,From Throw In,Lucienne Reichardt,18148.0,Left Center Back,4,West Ham United LFC,972,['a31df7a4-e415-4c21-b9bc-fe176a7051ae'],28,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:28.884,Pass,
,,,,,,,,,,,2.464057,,,,,,,,,,,,,f8ed1ef3-1f06-4d45-a1a8-6bd0461d4d6f,76,,,"[49.0, 61.0]",19793,1,,,,0.48689923,,,Right Foot,,,"[83.0, 79.0]",,Ground Pass,38.470768,,Ria Percival,18145.0,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,4,West Ham United LFC,972,['b1795998-8dbf-445e-aa2c-b47def8bb73c'],33,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:33.152,Pass,
,,,,,,,,,,,1.414646,,,,,,,,,,,,,3b70b996-1f4c-4469-931c-27ed564563f0,83,,,"[80.0, 65.0]",19793,1,,,,-2.0647378,,,Right Foot,,,"[66.0, 39.0]",,Ground Pass,29.529646,,So-Hyun Cho,22798.0,,,,,,1,From Throw In,Ria Percival,18145.0,Right Back,4,West Ham United LFC,972,['3631032d-d5e5-4355-b0b3-c8bdcfd80413'],39,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:39.777,Pass,
,,,,,,,,,,,2.646069,,,,,,,,,,,,,fe8f7444-cfe6-46ca-9880-6a2e64b9c3d9,86,,,"[66.0, 35.0]",19793,1,,,,-0.8012698,,,Left Foot,,,"[97.0, 3.0]",,High Pass,44.553337,,Erin Simon,18155.0,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Center Defensive Midfield,4,West Ham United LFC,972,['5c923746-dce4-46e2-9b84-7f04d0d8a59a'],43,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:43.406,Pass,
,,,,,,,,,,,1.238216,,,,,,,,,,,,,81a5531a-d1d6-4aa4-960a-e4eae1d5a438,90,,,"[112.0, 9.0]",19793,1,,,,1.9655875,,,Right Foot,,,"[107.0, 21.0]",,Ground Pass,13.0,,Brianna Visalli,18157.0,,,,,,1,From Throw In,Erin Simon,18155.0,Left Back,4,West Ham United LFC,972,['3c7e10b9-1a31-4219-aaf8-5a174d3ec946'],51,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:51.040,Pass,
,,,,,,,,,,,2.209134,,,,,,,,,,,,,24b9189a-5445-466c-9e63-55278b54a84b,93,,,"[108.0, 21.0]",19793,1,,,,2.8430936,,True,Left Foot,,,"[95.0, 25.0]",,Ground Pass,13.601471,,So-Hyun Cho,22798.0,,,,,,1,From Throw In,Brianna Visalli,18157.0,Left Center Midfield,4,West Ham United LFC,972,['67f9cbf3-fefe-493c-91b4-e1d677236d37'],52,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:52.353,Pass,
,,,,,,,,,,,0.221724,,,,,,,,,,,,,82b21fa3-6729-425f-a7c6-9943cddede38,97,,,"[97.0, 24.0]",19793,1,,,,0.16514868,,,Left Foot,,,"[103.0, 25.0]",,Ground Pass,6.0827627,Incomplete,Adriana Kristina Leon,8297.0,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Center Defensive Midfield,4,West Ham United LFC,972,"['364cbd96-4d73-489b-a62a-bea198861176', 'e2588961-58be-4ca2-a5f7-a26b404eea61']",55,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:55.182,Pass,
,,,,,,,,,,,4.5462,,,,,,,,,,,,,8e339be0-07d7-42ab-846c-0a88438f6135,105,,,"[23.0, 31.0]",19793,2,,,,0.0,,,Right Foot,,,"[84.0, 31.0]",,High Pass,61.0,Incomplete,Kirsty Linnett,19418.0,,,,,Free Kick,1,From Free Kick,Anke Preuß,15626.0,Goalkeeper,5,Liverpool WFC,966,"['12d9aabc-a24c-4975-88ff-cb283bf8d4c2', '47f57200-df24-4ffc-8701-b0d619cf45dd']",28,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:28.161,Pass,
,,,,,,,,,,,0.9707,,,,,,,,,,,,,47f57200-df24-4ffc-8701-b0d619cf45dd,107,,,"[37.0, 50.0]",19793,2,,,,-0.35877067,,,Right Foot,,,"[53.0, 44.0]",,Low Pass,17.088007,,Adriana Kristina Leon,8297.0,,,,,Recovery,1,From Free Kick,Lucienne Reichardt,18148.0,Left Center Back,5,Liverpool WFC,966,"['8e339be0-07d7-42ab-846c-0a88438f6135', 'ef482ff2-59f7-497a-baf5-28bba0b095b0']",32,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:32.707,Pass,
,,,,,,,,,,,1.3341,,,,,,,,,,,,,1b21148d-c094-425c-a7a0-7cf30bed0287,110,,,"[53.0, 44.0]",19793,2,,,,1.012197,,,Left Foot,,,"[58.0, 52.0]",,Ground Pass,9.433981,Incomplete,Brianna Visalli,18157.0,,,,,,1,From Free Kick,Adriana Kristina Leon,8297.0,Left Wing,5,Liverpool WFC,966,"['51859892-a3b7-4b1e-9fd5-1ed9c846fda1', 'df603337-883a-4acd-9573-ab37512c49fa']",34,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:34.117,Pass,
,,,,,,,,,,,1.252506,,,,,,,,,,,,,edb8bb3f-a52d-47ca-b6d9-a452a1bfe677,114,,,"[63.0, 27.0]",19793,2,,,,-2.1375256,,,Right Foot,,,"[56.0, 16.0]",,Ground Pass,13.038404,,Leigh-Anne Robe,15630.0,,,,,,1,From Free Kick,Niamh Fahey,19777.0,Right Defensive Midfield,5,Liverpool WFC,966,['b70fc081-0d9b-4a08-95cf-09e28c29170d'],36,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:36.034,Pass,
,,,,,,,,,,,0.9658,,,,,,,,,,,,,8bcfb614-2794-4e23-9ced-6d030111e625,118,,,"[70.0, 4.0]",19793,2,,,,-0.2914568,,,Left Foot,,,"[80.0, 1.0]",,Ground Pass,10.440307,,Courtney Sweetman-Kirk,15611.0,,,,,,1,From Free Kick,Leigh-Anne Robe,15630.0,Left Back,5,Liverpool WFC,966,['91b051a0-b20f-46a1-9f0c-682edd197c80'],39,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:39.874,Pass,
,,,,,,,,,,,0.649104,,,,,,,,,,,,,51da43b5-2343-4255-86b3-7b460be60722,122,,,"[80.0, 2.0]",19793,2,,,,2.819842,,,Right Foot,,,"[77.0, 3.0]",,Ground Pass,3.1622777,Incomplete,Leigh-Anne Robe,15630.0,,,,,,1,From Free Kick,Courtney Sweetman-Kirk,15611.0,Left Wing,5,Liverpool WFC,966,"['3e45b334-d67f-41bd-a7e6-1216fe95b95a', 'd435c14f-a946-4513-b8e3-4980bf1b748b']",40,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:40.880,Pass,
,,,,,,,,,,,1.896817,,,,,,,,,,,,,862ffa63-9389-47d3-8160-80961a2bd841,125,,,"[59.0, 80.0]",19793,2,,,,-0.15264933,,,,,,"[72.0, 78.0]",,High Pass,13.152946,,Alisha Lehmann,18153.0,,,,,Throw-in,1,From Throw In,Ria Percival,18145.0,Right Back,6,West Ham United LFC,972,['476f61dc-e89b-40af-bff0-f38b04306799'],55,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:55.883,Pass,
,,,,,,,,,,,2.027583,,,,,,,,,,,,,88a40213-0dd0-4db2-b339-9a2dccda7fb5,129,,,"[48.0, 7.0]",19793,2,,,,0.6435011,,,Left Foot,,,"[60.0, 16.0]",,High Pass,15.0,Incomplete,Christie Murray,15628.0,,,,,Recovery,1,From Throw In,Niamh Fahey,19777.0,Right Defensive Midfield,6,West Ham United LFC,972,"['1d44a72a-84aa-4569-8c2d-f9030cc55bff', '6baddcca-538c-4880-8551-215abb9f71a9']",57,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:57.780,Pass,
,,,,,,,,,,,1.7832,,,,,,,,,,,,,1d44a72a-84aa-4569-8c2d-f9030cc55bff,132,,,"[61.0, 65.0]",19793,2,,,True,0.28605145,,,,,,"[78.0, 70.0]",,High Pass,17.720045,,Alisha Lehmann,18153.0,,,,,Recovery,1,From Throw In,Kate Longhurst,18147.0,Right Center Midfield,6,West Ham United LFC,972,"['3fa5148c-855f-4602-b7da-691582bfe1d6', '83a9dae8-e809-4aff-9577-b867785729dc', '88a40213-0dd0-4db2-b339-9a2dccda7fb5']",59,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:59.808,Pass,True
,,,,,,,,,,,1.1317,,,,,,,,,,,,,a0896421-fbaa-40b8-b5fc-bf846f8b0394,135,,,"[79.0, 69.0]",19793,3,,,,-1.2490457,,,Right Foot,,,"[80.0, 66.0]",,Ground Pass,3.1622777,Incomplete,Brianna Visalli,18157.0,,,,,,1,From Throw In,Alisha Lehmann,18153.0,Right Wing,6,West Ham United LFC,972,"['b5354078-5756-443f-a63d-c100435f805e', 'fe0ff4d5-77a0-4a62-acf8-de18db777ec8']",1,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:01.631,Pass,
,,,,,,,,,,,2.1855,,,,,,,,,,,,,8c644986-ba0f-46c5-8381-fe889d0f930b,138,,,"[58.0, 44.0]",19793,3,,,,-1.959115,,,Right Foot,,,"[49.0, 22.0]",,Low Pass,23.769728,,Erin Simon,18155.0,,,,,Recovery,1,From Throw In,So-Hyun Cho,22798.0,Center Defensive Midfield,6,West Ham United LFC,972,['f6d90f0d-52e0-4e36-9bf9-228d01e6d525'],5,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:05.421,Pass,
